SA1_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
50503109816,0,0,0,0,15,0,0,15,0,0,0,0,19,0,0,20,0,0,0,0,3,0,0,11,4,0,0,3,4,0,0,9,10,0,0,10,15,0,0,30,0,0,0,4,21,0,0,25,0,0,0,4,4,0,0,4,0,0,0,0,6,0,0,4,0,0,0,0,3,0,0,3,24,0,0,26,86,0,0,114,0,0,0,0,11,0,0,11,0,0,0,0,9,0,0,9,5,0,0,5,11,0,0,11,3,0,0,4,9,0,0,15,16,0,0,16,15,0,0,32,0,3,0,3,18,0,0,22,0,0,0,0,10,0,0,7,0,0,0,0,3,5,0,6,0,0,0,0,3,0,0,3,26,5,0,31,86,0,0,120,0,0,0,0,27,0,0,27,0,0,0,0,26,0,0,28,5,0,0,5,17,0,0,21,11,0,0,14,12,0,0,20,22,0,0,26,39,0,0,62
50503109817,0,0,0,0,20,0,0,21,0,0,0,0,20,0,0,22,3,0,0,7,8,0,0,15,12,0,0,15,9,0,0,19,9,3,0,15,17,0,0,29,0,0,0,3,25,0,0,27,0,6,0,6,13,0,0,15,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,25,9,0,36,114,4,0,147,0,0,0,0,14,0,0,10,0,0,0,0,9,0,0,15,14,0,0,14,8,0,0,22,8,0,0,13,10,0,0,22,15,6,3,12,16,0,0,34,0,0,0,0,18,0,0,21,0,0,0,0,14,0,0,15,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,33,8,8,45,103,0,0,144,0,0,0,0,29,0,0,31,0,0,0,0,30,0,0,35,19,0,0,16,20,0,0,36,23,0,3,26,21,0,0,45,17,5,3,22,35,0,0,58
50503109818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109819,0,3,0,3,11,0,0,13,0,0,0,0,22,0,0,22,3,4,0,4,23,0,0,28,12,0,0,12,15,0,0,26,7,0,0,12,13,0,0,30,0,0,0,0,32,4,0,34,0,0,0,0,20,0,0,21,0,4,0,4,7,4,0,7,0,0,0,0,5,0,0,3,29,10,0,42,131,13,0,191,0,0,0,0,18,0,0,14,0,0,0,0,16,0,0,14,9,3,0,11,10,0,0,25,21,0,0,21,7,0,0,34,13,0,0,14,16,0,0,40,0,8,0,5,22,0,0,25,0,4,0,3,10,3,0,22,0,0,0,0,14,0,0,22,0,0,0,0,3,4,0,4,43,16,0,64,129,12,0,205,0,3,0,3,24,0,0,28,3,0,0,3,35,0,0,35,16,5,0,19,34,4,0,57,37,0,0,35,20,0,0,59,23,0,0,27,32,7,0,69
50503109820,0,3,0,3,18,0,0,19,0,0,0,0,17,0,0,21,10,0,0,7,24,0,0,39,17,0,0,17,15,0,0,32,6,0,0,5,22,0,0,32,4,0,0,7,34,0,0,42,0,8,0,8,16,3,0,23,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,35,13,0,52,158,4,0,214,0,0,0,0,16,0,0,21,0,0,0,0,23,0,0,23,11,0,0,18,13,0,0,26,22,3,0,24,8,0,0,39,8,6,0,16,29,0,0,39,0,10,0,6,32,0,0,41,0,4,0,4,18,0,0,22,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,44,25,0,71,154,7,0,235,0,3,0,3,36,0,0,45,0,0,0,0,40,3,0,41,25,0,0,22,40,0,0,61,39,3,0,44,27,3,0,69,17,7,0,20,53,0,0,75
50503109821,0,0,0,0,15,0,0,15,0,0,0,0,18,0,0,17,5,0,0,5,14,4,0,28,12,0,0,12,21,0,0,42,7,0,0,9,20,0,0,28,7,0,0,6,28,0,0,32,0,10,0,10,21,0,0,28,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,36,11,0,42,142,9,0,193,0,0,0,0,10,0,0,10,0,0,0,0,20,0,0,19,9,0,0,9,16,0,0,24,24,0,0,27,18,0,0,44,12,0,0,11,30,4,0,38,0,3,0,3,25,0,0,30,0,3,0,3,15,4,0,18,0,0,0,0,6,0,0,8,0,0,0,0,8,0,0,8,36,11,4,54,130,6,0,197,0,0,0,0,24,0,0,24,0,0,0,0,34,0,0,37,14,0,0,15,24,5,0,51,37,0,0,40,38,0,0,82,14,5,0,19,42,4,0,65
50503109822,0,4,0,4,14,0,0,18,0,0,0,0,20,0,0,20,16,0,0,16,20,0,0,37,27,0,0,29,13,0,0,48,5,0,0,4,19,0,0,26,4,5,0,13,20,0,0,30,0,5,0,5,16,0,0,18,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,45,19,0,61,133,8,0,196,0,5,0,5,12,0,0,17,0,0,0,3,17,0,0,22,18,0,0,20,12,4,0,35,33,0,0,33,16,4,0,48,7,0,0,10,22,4,0,34,0,15,0,18,15,0,0,39,0,5,0,5,17,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,58,26,0,90,124,9,0,221,0,6,0,6,29,0,0,37,0,0,0,3,38,0,0,45,31,3,0,36,30,0,0,64,60,0,0,62,31,3,0,91,9,3,0,8,43,0,0,56
50503109823,0,0,0,0,14,0,0,14,0,0,0,0,21,0,0,19,4,0,0,3,17,0,0,28,10,0,0,13,15,0,0,27,12,3,0,12,25,0,0,36,9,5,0,15,24,0,0,31,0,0,0,0,17,0,0,22,0,0,0,0,4,0,0,10,0,0,0,0,3,0,0,3,37,11,0,50,132,7,0,187,0,8,0,8,18,0,0,23,0,0,0,0,21,0,0,24,6,0,0,6,10,0,0,23,22,0,0,20,13,0,0,37,16,0,0,11,25,0,0,39,3,13,0,12,30,0,0,44,0,4,0,4,14,0,0,26,0,3,0,3,3,0,0,6,0,0,0,0,4,0,0,4,43,32,0,79,147,3,0,224,0,8,0,8,27,0,0,38,0,3,0,3,40,0,0,42,16,0,0,17,29,3,0,50,35,0,0,35,25,0,0,66,25,3,0,26,52,0,0,81
50503109824,0,0,0,0,12,0,0,13,0,0,0,0,11,0,0,11,6,3,0,9,17,0,0,26,8,0,0,8,14,0,0,28,5,0,0,5,11,0,0,18,0,4,0,6,35,0,0,40,0,0,0,0,18,0,0,19,0,0,0,0,6,0,0,6,0,0,0,0,9,0,0,9,23,11,0,36,128,0,0,175,0,0,0,0,12,0,0,11,0,0,0,0,18,0,0,17,9,3,0,14,12,3,0,28,6,0,0,6,7,0,0,15,13,0,0,14,16,0,0,32,0,9,0,9,30,0,0,35,0,10,0,10,15,0,0,16,0,0,0,0,12,0,0,12,0,0,0,0,6,0,0,6,28,17,0,55,118,0,0,177,0,0,0,0,18,0,0,27,0,0,0,0,25,0,0,29,18,3,0,22,29,4,0,56,16,0,0,12,21,3,0,37,19,0,0,21,29,0,0,50
50503109825,0,0,0,0,17,0,0,17,0,0,0,0,8,0,0,8,10,0,0,10,14,0,0,25,11,0,0,13,10,0,0,18,10,0,0,12,25,0,0,34,0,8,0,8,25,0,0,39,0,3,0,3,18,0,0,21,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,33,11,0,44,122,8,0,167,0,0,0,3,8,0,0,11,0,0,0,0,13,0,0,15,15,0,0,14,12,0,0,30,15,0,0,15,11,0,0,25,4,0,0,9,16,0,0,28,0,7,0,11,18,0,0,30,0,6,0,6,15,0,0,26,0,3,0,3,9,0,0,12,0,0,0,0,7,0,0,7,38,18,0,57,121,3,0,180,0,0,0,3,27,0,0,33,5,0,0,5,18,0,0,27,24,0,0,24,27,0,0,52,29,0,0,30,18,0,0,46,12,3,0,19,43,0,0,63
50503109826,0,0,0,0,9,0,0,9,0,0,0,0,6,0,0,12,3,0,0,3,12,0,0,17,6,0,0,6,8,0,0,14,5,0,0,7,13,0,0,16,0,0,0,0,12,0,0,17,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,18,4,0,18,58,0,0,85,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,5,5,4,0,6,6,0,0,14,5,0,0,5,4,0,0,12,4,0,0,6,10,0,0,18,0,0,0,0,12,0,0,7,0,0,0,0,3,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,19,7,0,21,54,0,0,76,0,0,0,0,10,0,0,14,0,0,0,3,12,0,0,13,11,4,0,10,16,4,0,33,13,0,0,13,7,0,0,22,9,5,0,17,25,0,0,34
50503109827,0,0,0,0,14,0,0,14,0,0,0,0,15,0,0,15,7,0,0,9,17,0,0,26,14,0,0,14,10,0,0,27,7,0,0,10,18,0,0,26,0,4,0,3,32,0,0,45,0,4,0,4,11,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,33,7,0,44,142,0,0,187,0,0,0,0,17,0,0,15,0,5,0,5,14,0,0,16,9,0,0,15,11,0,0,25,16,0,0,16,13,0,0,33,4,4,0,4,26,0,0,34,5,15,0,17,13,0,0,29,0,3,0,3,14,0,0,20,0,0,0,0,6,0,0,6,0,0,0,0,9,0,0,9,37,16,7,61,118,6,0,184,0,0,0,0,28,0,0,29,0,5,0,5,31,0,0,32,20,3,0,19,34,0,0,57,33,0,0,33,22,0,0,57,11,9,0,19,43,0,0,60
50503109828,0,0,0,0,13,0,0,11,0,0,0,0,23,0,0,22,3,0,0,3,22,4,0,33,14,0,0,16,13,0,0,35,3,0,0,6,25,0,0,29,0,0,0,6,28,0,0,29,0,6,0,6,21,0,0,27,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,26,8,0,42,153,3,0,197,0,0,0,0,12,0,0,20,0,0,0,0,13,0,0,13,18,0,0,15,15,0,0,37,18,0,0,21,13,0,0,31,5,0,0,7,23,0,0,27,0,14,0,14,30,0,0,43,0,4,0,4,8,0,0,15,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,39,22,0,64,138,3,0,204,0,0,0,0,24,0,0,29,0,0,0,0,41,0,0,41,21,0,0,28,42,0,0,74,34,0,0,36,25,0,0,67,10,0,0,16,45,0,0,59
50503109829,0,0,0,0,9,0,0,9,0,0,0,0,6,0,0,7,7,0,0,7,19,0,0,27,15,0,0,16,17,0,0,33,10,0,0,10,15,0,0,24,0,0,0,4,34,3,0,44,0,5,0,7,11,0,0,18,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,33,7,0,42,123,5,0,166,0,0,0,0,9,0,0,10,0,0,0,0,8,0,0,8,14,0,0,14,18,0,0,36,15,0,4,16,3,0,0,27,6,3,0,14,23,0,0,37,0,8,0,8,29,0,0,36,0,3,0,3,17,0,0,19,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,42,15,4,55,121,5,0,184,0,0,0,0,18,0,0,21,5,0,0,5,14,0,0,15,17,0,0,17,44,0,0,65,31,0,4,37,20,0,0,56,20,3,0,24,30,0,0,55
50503109901,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,7,7,0,0,7,0,0,0,9,0,0,0,0,4,0,0,9,3,0,0,3,3,0,0,8,0,6,0,6,22,0,0,22,0,0,0,0,86,6,0,92,0,0,0,0,31,4,0,30,17,6,0,23,144,16,0,177,0,0,0,0,3,0,0,4,0,0,0,0,4,0,0,3,4,0,0,4,0,0,0,7,3,0,0,10,3,0,0,11,4,0,0,4,3,0,0,12,0,4,0,4,7,5,0,9,0,3,0,3,45,4,0,54,0,3,0,3,120,18,0,130,0,0,0,0,23,0,0,22,16,13,0,32,200,20,0,255,0,0,0,0,0,0,0,10,0,0,0,0,4,0,0,3,8,0,0,8,7,0,0,15,9,0,0,15,3,0,0,16,6,0,0,6,5,0,0,15
50503109902,0,3,0,3,26,0,0,35,3,0,0,6,20,5,0,23,12,6,0,14,27,3,0,49,22,0,0,25,23,0,0,49,13,0,0,18,35,4,0,53,0,3,0,4,16,4,0,25,0,3,0,3,19,0,0,25,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,53,12,6,74,170,13,0,253,0,4,0,4,18,6,0,24,0,0,0,0,23,0,0,25,19,3,3,25,27,4,0,59,43,0,0,47,13,3,0,53,15,0,0,15,35,3,0,54,0,7,0,9,19,3,0,31,0,3,0,3,16,0,0,26,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,76,19,3,103,155,11,0,278,4,0,0,3,46,5,0,63,0,0,0,5,37,4,0,46,28,3,6,36,55,8,0,106,60,0,3,71,31,5,0,102,28,6,0,34,68,0,0,109
50503109903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,26,0,0,0,0,69,3,0,68,0,0,0,0,60,5,0,60,0,0,0,0,154,8,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,28,0,0,32,0,0,0,0,87,5,0,96,0,0,0,0,99,4,0,100,4,4,0,6,217,17,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
50503109904,0,0,0,0,18,4,0,18,0,0,0,0,5,0,0,8,7,0,0,7,16,0,0,18,7,0,0,12,5,0,0,16,4,0,0,8,14,0,0,23,0,0,0,0,18,0,0,15,0,0,0,0,10,0,0,9,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,23,3,0,30,93,7,0,133,0,0,0,0,14,3,0,17,0,0,0,0,9,0,0,10,16,0,0,15,13,0,0,26,14,0,0,13,8,0,0,17,4,4,0,7,10,0,0,23,0,9,0,8,23,0,0,26,0,0,0,0,4,0,0,10,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,29,14,3,47,82,5,0,144,0,4,0,4,32,5,0,36,0,0,0,0,16,0,0,21,17,0,0,21,30,0,0,50,25,0,3,23,13,0,0,34,7,3,0,14,27,4,0,41
50503109905,0,0,0,0,25,0,0,25,0,0,0,0,14,0,0,14,9,0,0,12,20,0,0,30,19,0,0,19,7,0,0,27,15,4,0,18,22,0,0,36,5,4,0,9,21,0,0,21,0,0,0,0,14,0,0,12,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,46,10,0,50,112,6,0,173,0,5,0,5,26,0,0,29,0,0,0,4,16,0,0,24,8,4,0,12,14,0,0,28,29,0,0,36,8,7,0,49,17,4,0,16,22,0,0,42,0,5,0,5,16,0,0,19,0,0,0,0,13,0,0,20,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,54,19,3,77,137,9,0,216,0,5,0,5,52,4,0,54,0,5,0,7,26,0,0,33,14,5,0,22,29,7,0,60,42,0,0,44,20,8,0,73,29,3,0,36,46,0,0,77
50503109906,0,3,0,3,20,0,0,22,0,0,0,0,17,0,0,15,12,0,0,12,14,3,0,27,9,0,0,9,9,0,0,15,16,0,0,21,21,0,0,41,0,3,0,9,17,0,0,21,0,0,0,0,9,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,54,99,6,0,161,0,5,0,5,24,0,0,36,0,0,0,0,10,8,0,21,16,3,0,13,6,0,0,24,27,0,0,27,7,0,0,38,17,0,0,17,25,0,0,47,4,3,0,4,11,0,0,23,0,0,0,0,15,0,0,8,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,57,20,0,77,111,12,0,196,0,10,0,10,45,0,0,57,0,0,0,0,28,4,0,38,25,3,0,24,16,4,0,44,34,0,0,34,21,0,0,59,34,0,4,35,47,0,0,87
50503109907,0,0,0,0,18,0,0,20,0,0,0,0,16,0,0,17,12,0,0,10,19,0,0,25,12,0,0,16,12,0,0,25,8,0,0,16,23,0,0,38,0,0,0,3,26,4,0,29,0,4,0,4,14,0,0,21,0,0,0,0,9,0,0,7,0,0,0,0,0,0,0,0,33,6,0,50,125,5,0,185,0,0,0,0,29,0,0,28,0,0,0,0,10,0,0,15,15,0,0,14,15,0,0,36,27,0,0,26,11,0,0,36,22,0,0,21,29,0,0,48,0,6,0,6,14,0,0,25,0,9,0,9,17,0,0,25,0,0,0,0,5,0,0,8,0,0,0,0,3,0,0,3,63,20,0,83,130,7,0,222,0,0,0,0,45,0,0,49,0,3,0,6,25,0,0,27,30,0,0,31,32,0,0,62,42,0,0,43,19,0,0,65,32,4,0,36,47,0,0,84
50503109908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50503109910,0,0,0,0,20,0,0,22,0,0,0,0,12,0,0,16,15,0,0,12,11,0,0,28,7,0,0,7,10,5,0,25,14,3,0,15,31,0,0,47,0,3,0,3,17,0,0,24,0,6,0,6,9,0,0,16,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,37,11,0,50,119,9,0,171,0,4,0,4,19,0,0,28,0,4,0,3,7,0,0,14,17,5,0,17,11,0,0,30,14,0,0,17,12,7,0,34,15,3,0,22,28,0,0,49,0,5,0,4,20,0,0,23,0,9,0,9,8,0,0,15,0,4,0,4,7,0,0,12,0,0,0,0,4,0,0,4,50,27,0,75,123,4,0,203,0,4,0,4,38,0,0,43,0,3,0,6,18,0,0,24,28,0,0,32,16,0,0,55,23,0,0,26,22,9,0,56,35,5,0,35,61,0,0,97
50503109911,0,0,0,0,12,0,0,12,0,0,0,0,3,0,0,6,5,0,0,5,3,0,0,13,5,0,0,7,9,0,0,15,8,0,0,8,9,0,0,20,0,0,0,3,8,4,0,13,4,0,0,4,5,0,0,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,23,0,0,25,52,5,0,83,0,0,0,0,12,0,0,9,4,0,0,4,5,0,0,8,12,0,0,16,4,0,0,21,9,0,3,7,4,0,0,14,5,0,0,10,11,0,0,19,0,6,0,8,11,0,0,13,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,25,6,5,39,51,5,0,100,0,0,0,0,23,0,0,25,4,0,0,4,12,0,0,17,17,0,0,19,12,0,0,32,16,0,0,21,15,0,0,30,14,0,0,16,21,0,0,38
50503109913,0,0,0,0,22,0,0,28,0,0,0,0,13,0,0,13,4,0,0,4,3,0,0,14,16,0,0,16,7,0,0,21,7,0,0,7,20,0,0,33,0,0,0,4,8,0,0,16,0,0,0,0,11,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,7,0,34,90,6,0,128,0,0,0,0,9,0,0,8,0,3,0,3,14,0,0,19,12,6,0,12,7,0,0,20,21,0,0,23,0,0,0,30,10,3,0,19,23,0,0,41,0,0,0,5,15,0,0,17,0,3,0,3,4,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,48,14,4,66,83,3,0,146,0,4,0,4,31,0,0,38,0,3,0,3,25,0,0,28,17,6,0,18,16,0,0,31,37,0,3,42,11,0,0,52,18,3,0,26,45,0,0,74
50503109915,0,0,0,0,16,5,0,20,0,0,0,0,22,3,0,26,13,4,0,13,21,3,0,41,23,0,0,21,15,0,6,41,9,3,0,15,16,0,0,29,0,0,0,0,22,0,0,19,0,5,0,3,14,0,0,16,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,50,9,0,56,118,13,3,196,0,0,0,0,22,0,0,21,0,4,0,4,23,0,0,27,26,7,0,30,13,9,0,55,31,3,0,34,11,0,0,48,14,4,0,20,23,0,0,43,0,5,0,5,16,6,0,26,0,4,0,4,19,0,0,25,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,74,26,0,102,136,14,0,250,0,0,0,0,36,5,0,38,0,4,0,4,45,3,0,50,35,5,0,43,33,9,0,89,53,5,0,61,29,0,6,90,26,5,0,29,39,4,0,73
