SA1_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50102100926,0,0,0,16,24,47,0,0,0,0,0,0,0,0,0,26,25,46,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,0,0,49,60,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,79,147,0,0,0,0,0,0,65,79,149,15,11,26,0,0,0,128,155,289
50102100927,0,0,0,26,20,43,0,0,0,0,3,8,0,0,0,27,31,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,7,0,0,3,0,0,0,58,65,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,102,197,0,0,0,0,0,0,94,102,196,32,25,55,0,0,0,183,189,375
50102100928,0,0,0,26,34,58,0,0,0,5,9,9,0,0,0,52,51,98,4,0,0,0,0,0,4,5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,6,5,7,7,0,0,0,93,110,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,114,232,0,0,0,0,0,0,121,114,232,31,20,55,0,0,0,245,244,484
50102100929,0,0,0,18,18,38,0,0,0,6,5,8,0,0,0,22,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,51,54,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,86,193,0,3,3,0,0,0,110,89,201,12,11,29,0,0,0,173,155,330
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,0,0,0,30,52,82,0,0,0,0,3,3,0,0,0,73,65,139,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,5,3,0,0,0,6,4,4,3,4,11,0,0,0,130,135,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,105,245,0,0,0,0,0,0,145,105,248,15,23,38,3,0,3,293,260,553
50102101001,0,0,0,20,21,41,0,0,0,0,0,0,0,0,0,10,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,5,3,4,12,0,0,0,0,0,0,42,55,96,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,80,59,139,0,0,0,0,0,0,80,59,139,20,12,34,0,0,0,144,126,272
50102101002,5,3,8,35,48,80,0,0,0,0,0,0,0,0,0,46,66,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,9,12,20,0,0,0,0,0,0,11,15,26,6,7,16,0,0,0,112,150,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,133,273,0,0,0,0,0,0,143,134,276,35,36,72,0,0,3,296,320,618
50102101003,4,0,4,19,26,46,0,0,0,3,5,11,0,0,0,44,39,78,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,6,26,4,0,4,86,81,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,75,160,0,0,0,0,0,0,86,77,159,16,20,43,0,0,0,196,186,376
50102101005,0,7,4,40,36,85,0,0,0,6,0,6,0,0,0,40,52,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,6,0,0,3,0,0,0,0,0,4,29,24,47,0,4,6,117,124,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,142,157,299,0,0,0,0,0,0,142,157,299,15,11,23,0,0,0,279,298,576
50102101006,0,0,0,43,43,89,0,0,0,0,0,4,0,0,0,36,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,13,0,0,0,0,0,0,16,10,20,6,11,19,0,0,0,117,116,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,64,165,0,0,6,0,0,0,102,63,168,35,28,66,0,0,0,267,211,475
50102101008,0,0,0,25,41,61,0,0,0,0,0,0,0,0,0,55,57,114,0,0,0,4,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,0,0,0,3,0,9,8,5,14,6,6,18,0,0,0,113,114,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,122,264,0,0,0,0,0,0,143,122,264,16,13,36,0,0,0,270,259,526
50102101009,4,4,3,26,27,59,0,0,0,0,3,9,0,0,0,54,49,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,0,0,0,87,88,177,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,63,132,0,0,0,0,0,0,67,63,135,6,5,14,0,0,0,167,162,331
50102101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,0,11
50102101201,0,3,3,25,43,69,0,0,0,5,11,20,0,0,0,31,45,73,0,0,5,0,3,3,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,13,3,10,11,0,0,0,78,124,196,0,0,0,13,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,124,256,0,0,0,0,0,0,133,121,254,8,10,19,0,0,0,232,267,498
50102101202,5,0,3,13,24,43,0,0,0,4,7,16,0,0,0,23,37,63,4,0,4,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,0,0,3,0,4,6,0,0,3,0,0,0,63,92,158,5,0,3,5,3,8,0,0,0,0,0,0,4,0,9,3,8,14,6,13,17,118,103,221,0,0,5,0,0,0,121,110,227,22,11,30,0,0,0,218,224,443
50102101203,0,0,4,20,28,49,0,0,0,5,0,6,0,0,0,25,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,6,0,6,6,0,0,0,0,0,0,57,81,140,3,0,4,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,88,83,168,0,0,0,0,0,0,88,83,175,9,10,13,0,0,0,168,176,344
50102101204,0,0,5,24,19,38,0,0,0,0,0,0,0,0,0,25,23,48,3,5,12,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,3,7,4,4,7,0,0,0,63,68,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,92,181,0,0,0,0,0,0,97,91,185,10,3,13,0,0,0,175,167,344
50102101205,0,0,0,17,11,21,0,0,0,9,10,17,0,0,0,17,34,45,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,41,67,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,71,138,0,0,0,0,0,0,66,69,137,6,4,6,0,0,0,114,139,256
50102101206,0,6,6,18,21,42,0,0,0,0,5,7,0,0,0,14,15,34,0,0,0,0,0,0,0,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,3,3,6,0,4,4,6,3,0,6,0,0,0,0,51,62,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,94,92,183,0,0,0,0,0,0,94,92,183,11,15,22,0,0,0,155,171,331
50102101207,0,0,0,25,38,66,0,0,0,0,4,3,0,0,0,22,19,47,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,4,0,0,0,0,0,0,5,5,4,8,7,20,0,0,0,70,89,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,89,168,0,0,0,0,0,0,83,89,168,4,9,12,0,0,0,162,186,352
50102101208,4,5,4,17,23,41,0,0,0,3,4,4,0,0,0,24,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,49,47,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,56,117,0,0,0,0,0,0,61,56,117,0,3,3,0,0,0,115,111,221
50102101209,0,6,3,48,55,104,0,0,0,16,5,28,0,0,0,77,100,179,0,0,0,4,9,9,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,7,15,3,15,17,0,0,0,166,199,370,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,98,215,0,0,0,0,0,0,116,100,211,4,3,11,0,0,0,292,312,607
50102101210,0,0,7,15,22,39,0,0,0,0,0,7,0,0,0,29,33,60,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,4,4,3,0,3,3,0,0,0,0,0,0,4,3,11,0,0,3,0,0,0,63,79,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,88,0,0,0,0,0,0,51,39,88,19,12,32,0,0,0,138,131,273
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,6,8,16
50102101214,5,0,4,19,32,49,0,0,0,11,5,10,0,0,0,27,31,59,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,5,0,4,0,0,4,3,5,3,0,0,7,0,6,6,3,8,10,6,10,18,0,0,0,81,103,180,0,0,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,105,208,0,0,0,0,0,0,107,107,210,12,18,33,0,0,3,206,230,437
50102101215,0,3,4,29,35,62,0,0,0,3,0,7,0,0,0,60,59,114,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,11,10,15,30,0,0,0,118,110,231,0,3,4,4,4,11,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,161,161,325,0,0,0,0,0,0,161,161,325,16,12,27,0,0,0,303,299,603
50102101216,0,0,0,38,38,75,0,0,0,8,3,13,0,0,0,43,54,98,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,7,0,3,3,0,4,3,4,3,7,6,3,14,0,0,0,104,121,223,0,6,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,131,282,0,0,0,0,0,0,156,128,284,3,5,10,0,0,0,272,263,532
50102101217,0,0,0,22,19,40,0,0,0,6,4,13,0,0,0,26,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,8,12,4,5,13,0,0,0,65,66,135,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,68,124,3,4,5,0,0,0,60,64,126,10,5,17,0,0,0,134,142,276
50102101218,0,4,6,15,22,37,0,0,0,6,5,13,0,0,0,38,26,69,3,0,7,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,3,3,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,17,6,21,0,0,0,86,82,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,124,255,0,0,4,3,3,4,133,129,259,17,10,25,0,0,0,241,223,460
50102101219,0,7,7,44,26,66,0,0,0,4,4,3,0,0,0,33,41,72,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,7,0,7,0,0,0,0,0,0,0,8,8,6,5,13,0,0,0,95,90,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,115,242,0,3,3,0,0,0,129,116,239,47,31,76,0,0,0,268,245,516
50102101220,5,4,4,19,35,53,0,0,0,12,7,21,0,0,0,34,30,56,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,4,0,0,0,0,0,0,0,3,5,11,12,20,0,0,0,86,89,175,0,0,0,3,7,6,0,0,0,0,0,0,5,0,3,0,0,0,3,0,4,129,109,242,0,0,0,0,0,0,129,110,244,24,19,43,0,0,0,248,235,481
50102101221,0,0,0,24,23,48,0,0,0,9,12,21,0,0,0,33,45,75,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,3,4,3,0,0,3,0,0,0,72,95,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,78,173,0,0,6,0,0,3,92,81,175,5,8,19,0,0,5,184,189,372
50102101222,0,0,5,22,29,55,0,0,0,8,5,9,0,0,0,44,50,94,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,7,4,8,0,0,0,0,0,0,6,4,6,3,11,15,0,0,0,91,108,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,121,238,0,0,0,0,0,0,116,121,240,16,12,28,3,0,4,235,242,478
50102101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101224,4,0,3,24,31,55,0,0,0,3,3,13,0,0,0,27,34,62,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,4,6,4,13,4,0,3,0,0,0,66,91,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,95,208,0,0,0,0,0,0,114,95,210,0,8,14,0,0,3,185,197,383
50102101225,0,0,7,35,44,80,0,0,0,4,3,12,0,0,0,63,81,139,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,0,0,4,6,5,6,0,0,0,0,0,0,4,4,17,8,12,20,0,0,0,136,156,291,0,0,3,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,172,336,0,0,0,0,0,0,161,172,339,7,10,18,0,0,0,315,354,665
50102101226,0,0,0,34,63,95,0,0,0,3,8,14,0,0,0,11,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,4,3,5,9,0,0,0,0,0,0,60,118,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,45,0,0,0,0,0,0,22,17,45,35,80,117,0,0,0,119,217,336
50102101227,3,10,10,40,36,75,0,0,0,8,10,21,0,0,0,34,46,81,0,3,9,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,3,9,0,0,0,3,3,6,0,0,0,0,0,0,0,6,10,10,9,21,0,0,0,103,122,230,0,0,0,9,5,9,0,0,0,0,0,0,0,0,3,0,6,6,0,0,3,124,142,268,7,0,4,0,0,0,130,147,278,17,12,33,0,0,0,271,298,566
50102101228,0,0,6,7,16,22,0,0,0,0,0,0,0,0,0,28,35,60,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,4,6,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,44,64,109,3,4,6,0,0,7,0,0,0,5,0,4,0,0,0,0,0,0,4,0,3,93,99,195,0,0,0,0,0,0,93,99,195,0,0,0,0,0,0,152,176,322
50102101229,0,0,0,19,17,28,0,0,0,10,9,15,0,0,0,34,45,83,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,8,13,0,4,5,0,0,0,0,0,0,0,0,0,6,8,18,0,0,0,76,91,167,0,0,0,0,0,0,0,0,0,0,0,0,5,4,13,0,0,0,5,4,13,129,126,259,0,0,0,0,0,0,132,126,258,9,7,10,0,0,0,220,237,457
50102101230,0,0,4,17,27,44,0,0,0,6,9,17,0,0,0,65,72,139,0,0,0,0,3,3,0,3,9,0,0,0,0,0,0,0,3,4,4,0,4,13,13,24,3,4,6,0,0,0,0,0,0,0,3,9,8,20,29,0,0,0,127,160,291,5,3,10,6,5,10,0,0,0,0,0,0,5,4,3,0,0,4,7,4,13,210,189,399,0,0,0,0,0,0,210,189,399,13,14,28,0,0,0,368,383,746
50102101231,0,0,0,32,51,84,0,0,0,8,9,21,0,0,0,16,37,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,4,6,0,8,11,0,0,0,0,0,0,8,7,16,12,5,16,0,0,4,90,137,221,0,0,0,6,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,123,233,0,0,0,3,0,0,110,125,236,7,15,26,0,0,0,216,284,501
50102101401,0,0,4,18,26,47,0,0,0,0,0,3,0,0,0,49,47,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,4,0,4,6,5,6,3,4,5,0,0,0,84,88,172,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,76,156,0,0,0,0,0,0,84,76,156,19,12,36,0,0,0,185,176,359
50102101402,0,0,0,53,50,98,0,0,0,0,0,0,0,0,0,61,48,104,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,11,25,0,0,0,134,119,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,71,157,0,0,0,0,0,0,95,71,157,29,24,48,0,0,0,251,203,458
50102101404,0,4,4,22,28,52,0,0,0,4,3,10,0,0,0,80,83,170,3,4,7,0,0,0,4,3,11,4,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,9,20,0,0,0,132,144,279,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,139,0,0,0,0,0,0,70,71,139,10,15,20,0,0,0,215,227,445
50102101405,0,6,0,18,28,47,0,0,0,6,6,8,0,0,0,63,71,135,5,14,18,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,4,5,6,10,0,0,0,0,0,0,98,131,227,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,70,137,0,0,0,0,0,0,69,70,137,13,13,23,0,0,3,180,214,399
50102101406,0,0,0,22,31,53,0,0,0,0,6,9,0,0,0,33,46,84,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,12,8,9,14,0,0,0,70,114,181,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,127,0,0,0,0,0,0,62,64,129,30,24,56,0,0,0,170,199,374
50102101407,0,0,0,22,24,46,0,0,0,0,0,0,0,0,0,97,92,188,6,6,14,5,3,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,0,0,10,8,16,0,0,0,149,138,287,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,82,152,5,4,4,0,0,0,77,84,154,40,26,66,4,0,5,270,247,521
50102101408,0,0,6,13,26,37,0,0,0,0,0,0,0,0,0,35,34,68,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,62,64,128,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,39,86,0,0,0,0,4,4,46,42,85,5,9,13,0,0,0,117,117,238
50102101409,0,0,0,14,23,34,0,0,0,0,0,0,0,0,0,22,21,42,6,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,7,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,42,58,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,86,0,0,0,0,0,0,51,37,86,7,6,16,0,0,0,100,94,200
50102101410,0,3,3,23,19,41,0,0,0,3,0,3,0,0,0,37,35,72,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,6,3,10,0,3,4,4,7,13,0,0,0,78,78,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,46,94,0,0,0,0,0,0,53,46,94,5,5,14,0,0,0,142,128,268
50102101411,0,0,0,23,24,43,0,0,0,0,0,0,0,0,0,63,59,125,4,0,4,0,0,0,0,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,5,4,0,0,0,105,96,203,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,54,37,93,0,0,0,0,0,0,54,37,93,41,11,60,0,0,0,194,153,352
50102101412,0,0,4,20,33,56,0,0,0,5,4,8,0,0,0,27,26,54,0,0,5,0,0,0,0,4,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,0,0,9,17,22,0,0,3,67,88,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,106,227,0,0,0,0,0,0,122,106,225,17,26,43,0,0,0,208,215,426
50102101413,0,0,0,10,22,36,0,0,0,0,0,0,0,0,0,9,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,5,4,0,5,3,4,5,39,40,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,46,92,0,0,3,0,0,0,45,42,93,3,3,10,0,0,0,94,90,182
50102101414,0,0,0,11,8,17,0,0,0,0,0,0,0,0,0,11,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,33,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,89,0,0,0,0,0,0,43,48,89,7,3,15,0,0,0,80,78,165
50102101415,0,0,0,37,42,77,0,0,0,4,4,13,0,0,0,63,65,125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,7,4,8,0,0,0,112,129,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,86,198,0,0,0,0,0,0,110,84,196,21,14,29,0,0,0,245,225,475
