SA1_CODE_2021,Num_pns_pres_Cen_Ngt_1_Fam_hh,Nu_pn_pre_Cen_Ngt_1_No_fam_hh,Num_pns_pres_Cen_Ngt_1_Tot,Num_pns_pres_Cen_Ngt_2_Fam_hh,Nu_pn_pre_Cen_Ngt_2_No_fam_hh,Num_pns_pres_Cen_Ngt_2_Tot,Num_pns_pres_Cen_Ngt_3_Fam_hh,Nu_pn_pre_Cen_Ngt_3_No_fam_hh,Num_pns_pres_Cen_Ngt_3_Tot,Num_pns_pres_Cen_Ngt_4_Fam_hh,Nu_pn_pre_Cen_Ngt_4_No_fam_hh,Num_pns_pres_Cen_Ngt_4_Tot,Num_pns_pres_Cen_Ngt_5_Fam_hh,Nu_pn_pre_Cen_Nt_5_Non_fam_hh,Nu_pn_pre_Cen_Ngt_5_Tot,Num_pn_pres_Cen_Ngt_6m_Fam_hh,Nu_pn_pre_Ce_Ngt_6m_No_fam_hh,Num_pns_pres_Cen_Ngt_6m_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
50302104003,4,50,50,73,13,82,38,3,44,36,0,37,5,0,6,0,0,0,158,67,215
50302104004,0,24,31,42,3,38,14,4,14,22,0,20,10,0,10,4,0,7,87,36,117
50302104005,0,48,55,60,9,65,25,4,32,35,6,40,8,0,8,4,0,3,137,66,207
50302104006,5,89,92,69,24,96,41,3,41,35,0,40,10,0,13,5,0,5,165,119,283
50302104007,7,37,46,55,3,64,31,4,38,41,6,39,13,0,13,0,0,0,150,50,198
50302104008,5,22,30,36,8,46,28,0,28,24,0,25,3,0,3,3,0,3,98,33,136
50302104009,0,39,39,50,14,66,34,8,44,36,0,36,4,0,4,3,0,3,127,56,183
50302104010,8,38,50,60,12,71,24,6,33,32,4,39,4,0,4,3,0,7,129,67,193
50302104011,5,51,51,48,9,66,26,3,30,42,0,42,9,0,8,0,0,5,129,69,199
50302104012,0,47,51,37,14,48,16,7,18,17,3,17,3,0,3,0,0,0,73,63,140
50302104013,3,41,44,25,14,42,24,3,32,38,5,40,7,0,7,5,0,5,103,63,169
50302104014,3,76,84,52,10,61,21,3,30,23,0,23,5,0,6,0,0,0,105,90,203
50302104015,5,140,143,51,13,64,14,8,20,3,0,3,0,0,0,0,0,0,76,155,235
50302104016,0,28,34,29,6,37,18,3,21,12,3,11,8,0,8,0,0,0,69,45,107
50302104017,7,84,89,62,21,82,34,0,40,15,3,19,7,0,7,0,0,0,130,112,243
50302104018,3,39,40,52,11,62,18,4,29,14,0,15,0,0,0,0,0,0,94,59,157
50302104019,0,39,40,51,8,56,29,6,37,26,3,27,8,0,8,0,0,0,112,59,166
50302104020,0,67,70,38,6,42,14,11,28,8,0,10,6,0,3,4,0,3,73,81,156
50302104021,7,57,65,51,8,59,23,9,28,26,0,28,4,0,4,0,0,0,118,72,190
50302104201,8,34,40,86,4,90,28,0,32,25,0,24,0,0,0,4,0,4,148,45,191
50302104205,3,186,186,85,24,104,12,4,15,14,0,10,0,0,0,0,0,0,111,210,321
50302104206,0,49,46,50,0,46,44,0,44,40,0,40,12,0,12,0,0,0,149,50,195
50302104207,6,31,36,37,5,39,17,5,20,39,0,39,11,0,11,0,0,0,109,40,151
50302104208,0,117,123,69,13,82,42,3,47,38,3,38,8,4,3,3,0,3,158,146,306
50302104209,6,50,52,30,3,38,13,0,13,23,0,23,8,0,8,6,0,6,74,51,131
50302104210,0,108,112,51,10,63,14,0,15,18,0,18,10,0,10,3,0,3,93,123,221
50302104211,3,27,28,39,7,45,26,0,31,22,0,22,3,0,3,0,0,0,94,36,128
50302104212,0,103,106,43,5,47,25,3,25,24,0,25,7,0,7,0,0,0,97,108,209
50302104213,0,41,42,49,0,51,25,0,25,32,0,35,15,0,15,0,0,0,119,45,167
50302104214,3,64,72,35,15,56,14,0,20,18,0,18,10,0,10,0,0,0,83,78,165
50302104215,4,49,53,52,9,58,26,4,25,33,0,31,10,0,12,0,0,4,119,70,185
50302104216,9,39,44,48,5,50,14,0,16,25,0,25,18,0,18,0,0,0,109,41,157
50302104217,0,30,31,61,0,63,23,0,27,33,3,36,16,0,17,4,0,4,143,37,175
50302104218,0,25,31,14,5,14,14,0,17,10,0,14,4,0,3,4,0,4,51,31,86
50302104219,5,28,31,41,4,44,35,0,35,25,0,27,20,0,20,0,0,0,126,35,156
50302104220,6,26,24,43,0,48,26,5,28,30,0,34,17,0,17,0,0,0,116,29,141
50302104221,3,37,33,45,3,47,31,5,33,38,0,38,9,0,9,0,0,0,131,40,172
50302104222,8,67,77,50,11,64,26,3,34,27,0,25,5,0,5,0,0,0,125,83,206
50302104223,0,33,33,42,10,51,41,10,42,47,0,43,18,0,21,0,0,0,148,52,202
50302104224,6,60,67,72,0,67,17,3,21,24,4,25,7,0,9,0,0,0,125,68,191
50302104225,9,27,31,44,4,48,25,3,31,38,0,38,18,0,18,3,0,3,127,32,166
50302104226,0,48,46,53,4,61,17,3,17,26,0,26,0,0,0,0,0,0,105,58,158
50302104227,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7
50302104228,0,56,56,42,16,53,3,6,10,12,0,13,4,0,4,0,0,0,60,70,137
50302104229,0,59,60,52,8,61,18,4,27,14,6,17,0,0,0,0,0,0,85,75,167
50302104230,3,62,61,51,8,64,20,6,26,25,0,22,8,0,7,3,0,3,107,76,186
50302104231,4,255,257,51,8,63,18,5,21,9,0,12,4,0,4,0,0,0,88,270,359
50302104232,5,52,56,44,7,48,21,6,22,6,0,6,5,0,5,0,0,0,74,65,139
50302104233,6,142,151,94,33,129,37,4,42,25,8,30,8,0,8,0,0,0,173,183,352
50302104234,3,62,66,64,21,84,26,6,31,38,0,38,6,3,9,0,0,0,137,92,228
50302104235,0,66,68,48,11,56,18,4,19,10,3,13,3,0,3,0,0,0,78,84,161
50302104236,4,149,156,75,26,96,16,0,18,0,0,6,6,0,6,0,0,0,97,175,271
50302104237,0,124,122,67,7,74,4,0,4,0,0,0,0,0,0,0,0,0,71,129,200
50302104238,3,59,58,81,12,87,28,0,31,31,5,31,14,0,14,0,0,0,157,71,231
50302104239,3,23,32,42,5,53,13,6,18,8,0,8,6,0,7,0,0,0,79,37,115
50302104240,9,187,200,92,18,112,33,5,36,17,0,21,3,0,3,0,0,0,148,213,363
50302104241,4,89,99,72,17,87,19,0,19,10,0,8,0,0,0,0,0,0,109,111,214
50302104242,6,103,111,83,5,93,19,0,19,16,4,13,5,0,3,4,0,4,132,115,246
50302104243,12,88,101,58,16,78,24,5,29,11,3,15,0,0,0,0,0,0,103,115,219
50302104244,3,102,104,34,15,53,7,7,11,3,0,3,0,0,0,0,0,0,55,118,174
50302104301,0,48,49,44,12,55,20,0,19,21,0,21,4,0,4,0,0,0,91,64,150
50302104303,4,74,77,41,17,62,26,9,37,27,0,24,3,0,3,3,0,3,106,96,203
50302104304,0,99,106,61,20,81,27,3,27,25,0,23,3,0,3,0,0,0,117,129,248
50302104305,4,113,115,38,21,61,22,6,24,12,0,15,8,0,8,0,0,0,84,140,217
50302104306,5,155,160,75,16,85,23,6,31,23,0,26,8,0,8,0,0,0,132,174,308
50302104307,0,85,85,37,17,53,10,0,13,10,0,12,0,0,0,0,0,0,57,98,163
50302104308,4,148,144,66,14,76,11,5,19,10,0,10,6,0,4,0,0,0,91,162,254
50302104309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50302104310,9,61,71,70,12,86,29,10,37,23,0,25,5,0,13,0,0,0,138,83,222
50302104311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302104313,6,117,123,75,24,100,43,0,51,23,0,26,4,0,4,0,0,0,157,143,303
50302104314,6,126,128,56,13,69,25,4,30,20,0,20,3,0,3,0,0,0,113,142,256
50302104315,3,91,93,63,7,67,25,0,24,8,3,11,3,0,3,0,0,0,102,108,205
50302104316,3,85,91,85,15,103,36,0,33,22,4,20,4,0,4,0,0,0,146,108,259
50302104317,11,47,58,79,12,85,40,4,39,56,0,55,15,4,18,9,0,9,204,60,262
50302104318,0,49,52,45,6,55,23,0,21,20,0,20,11,0,11,3,0,3,103,60,158
50302104319,5,26,28,28,3,36,28,0,28,53,0,53,27,0,27,4,0,4,144,30,176
50302104320,0,27,30,54,7,56,22,0,22,45,0,45,14,0,17,4,0,5,140,28,177
50302104321,11,80,88,76,9,83,34,0,36,48,0,44,8,0,8,3,0,3,173,92,264
50302104322,4,27,38,37,3,43,14,0,19,37,0,37,16,0,16,0,0,0,111,37,147
50302104323,3,33,36,52,3,64,22,0,22,44,0,45,20,0,20,0,0,0,141,37,184
50302104324,4,121,126,75,3,75,18,0,20,19,0,19,3,0,3,0,0,0,122,127,248
50302104325,6,32,34,38,3,40,22,0,22,38,0,40,10,0,14,4,0,4,116,37,155
50302104326,0,15,15,35,3,42,16,0,19,29,0,34,16,0,16,3,0,3,100,25,123
50302104327,0,14,12,36,0,40,15,0,15,35,0,35,14,0,14,0,0,0,103,15,119
50302104328,0,26,27,32,0,33,25,4,25,47,0,42,17,0,17,4,0,4,124,30,155
50302104329,4,20,20,45,7,52,28,0,28,58,0,58,26,0,29,4,0,4,167,25,191
50302104330,4,39,45,54,0,54,38,0,34,48,0,53,20,0,20,4,0,4,165,45,204
50302104331,5,39,44,62,7,72,37,3,36,60,0,61,6,0,10,6,0,6,180,55,226
50302104332,0,29,29,29,4,35,24,3,23,33,0,33,4,0,4,0,0,0,87,35,121
50302104333,0,23,23,50,5,53,26,3,31,15,3,19,11,0,11,0,0,0,106,35,137
50302104334,5,38,46,59,4,65,27,9,31,33,0,40,13,0,13,0,0,0,146,48,190
50302104335,6,73,84,73,13,89,32,0,32,16,4,24,3,0,3,0,0,0,144,87,228
50302104337,7,157,165,66,15,80,23,9,29,19,0,18,5,0,8,0,0,0,117,179,300
50302104338,3,31,40,56,8,61,24,3,28,26,0,28,5,0,5,0,0,0,115,44,151
50302104339,8,74,78,80,12,94,27,4,25,36,5,35,11,0,11,0,0,0,151,91,244
50302104340,4,55,55,53,11,60,49,4,48,26,0,26,5,0,5,4,0,4,132,65,204
50302104341,0,74,74,45,19,61,30,0,33,18,0,18,3,0,3,0,0,0,85,96,181
50302104342,0,63,65,35,8,48,31,3,40,18,0,21,6,0,6,0,0,0,101,85,182
50302104343,3,66,70,41,6,49,19,4,20,12,0,15,0,0,0,0,0,0,74,78,147
50302104344,6,86,93,68,21,78,14,4,18,3,0,3,0,0,0,0,0,0,88,113,196
50302104345,6,90,95,49,14,60,12,3,13,12,0,10,0,0,0,0,0,0,75,107,183
50302129501,8,101,105,111,26,134,36,5,43,23,0,18,3,0,9,4,0,4,186,135,319
50302129502,3,71,78,116,18,141,38,0,40,18,3,22,0,0,0,0,0,0,181,99,281
50302129503,4,166,171,88,22,109,22,0,25,3,0,3,0,0,0,0,0,0,125,184,311
50302129504,3,48,55,65,14,75,17,0,22,10,0,10,7,0,7,0,0,0,98,69,163
50302129505,14,161,170,101,29,127,26,15,39,7,5,11,0,0,3,0,0,0,153,205,354
50302129506,7,138,141,51,22,71,26,7,40,3,0,3,4,0,4,0,0,0,91,165,256
50302129507,0,83,79,63,33,95,17,3,21,6,4,12,0,0,0,0,0,0,91,120,211
50302129508,13,188,204,123,42,167,40,6,42,18,0,21,3,0,3,0,0,0,196,238,436
50302129509,5,65,71,74,9,80,23,9,23,8,3,11,0,0,0,0,0,0,107,82,194
50302129510,3,120,124,62,25,85,11,8,15,6,5,6,0,0,0,0,0,0,83,153,231
50302129511,3,88,98,53,18,70,29,10,40,11,5,17,0,0,0,0,0,0,100,120,215
50302129512,4,50,53,38,12,55,5,6,12,3,0,3,0,0,0,0,0,0,56,67,123
50302129513,8,167,181,132,46,176,44,20,63,21,6,23,4,0,4,0,0,0,207,239,445
50302129514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129515,10,162,177,119,44,160,24,9,29,10,0,12,0,0,0,0,0,0,154,220,376
50302129516,8,82,85,106,18,125,32,8,37,9,0,9,4,0,4,0,0,0,154,109,262
50302129517,4,138,141,53,26,75,13,17,32,8,5,13,3,4,10,0,0,0,82,182,264
50302129518,9,149,154,81,40,119,24,10,34,7,0,6,0,0,4,4,0,4,121,204,319
50302129519,4,45,50,62,12,70,17,4,19,8,4,13,3,0,3,0,0,0,91,60,153
50302129520,7,67,71,77,8,88,14,13,23,10,3,11,0,0,0,0,0,0,109,90,194
50302129521,7,66,76,68,8,79,17,0,14,10,0,10,5,0,5,0,0,0,102,77,177
50302129522,6,131,138,116,20,135,20,6,24,13,0,13,0,0,3,0,0,0,150,158,306
50302129523,0,183,179,56,26,87,10,4,8,3,0,3,0,0,0,0,0,0,71,210,281
50302129524,0,83,85,44,9,59,3,0,11,4,0,4,0,0,0,0,0,0,62,96,157
50302129525,8,28,38,36,10,46,26,3,27,16,3,14,4,0,8,0,4,3,83,49,135
50302129601,5,62,62,56,17,78,13,12,26,4,4,13,5,0,5,0,0,0,92,94,179
50302129602,4,84,90,70,27,97,33,11,50,15,0,16,6,0,6,0,4,0,136,129,262
50302129603,5,95,103,67,18,90,21,3,23,13,0,17,3,0,3,0,0,0,106,128,235
50302129604,10,103,109,76,12,81,17,5,22,13,0,15,3,0,0,0,0,0,109,123,231
50302129605,5,134,140,82,28,111,24,11,30,17,3,16,0,0,0,0,0,0,129,170,303
50302129606,6,134,137,100,35,136,25,5,31,7,5,15,8,0,8,0,0,0,147,176,321
50302129607,4,94,102,40,8,50,0,4,3,11,0,11,3,0,3,0,0,0,62,110,171
50302129608,4,65,67,40,19,61,11,12,23,14,8,18,3,0,3,0,0,0,74,102,178
50302129609,0,41,47,41,24,59,15,9,25,18,4,19,0,0,0,0,0,0,77,79,156
50302129610,4,93,98,63,29,94,30,14,46,10,6,13,5,0,5,0,0,0,119,140,260
50302129611,6,70,77,56,15,69,14,7,25,7,4,11,5,0,5,0,0,0,85,99,187
50302129612,0,54,54,39,10,46,15,7,29,11,9,13,0,7,4,6,0,7,76,84,163
50302129613,5,47,47,39,13,53,23,3,23,11,0,11,3,0,5,0,0,0,75,61,139
50302129614,8,84,88,81,22,108,16,4,18,24,8,30,5,0,5,3,0,3,131,115,246
50302129615,9,148,157,78,21,105,18,3,22,0,0,0,0,0,0,0,0,3,113,173,286
50302129616,0,94,96,31,19,54,15,9,19,8,0,8,0,5,5,0,0,0,55,128,177
50302129617,5,88,97,57,16,74,20,5,24,5,0,9,0,0,0,0,0,0,85,112,198
50302129618,10,114,118,80,17,99,29,15,46,13,8,22,9,0,9,0,0,0,143,145,291
50302129619,12,74,85,61,13,76,9,5,6,4,0,4,3,0,3,0,0,0,84,89,174
50302129620,12,134,145,86,32,113,16,9,22,11,0,11,0,0,0,0,0,0,127,168,297
50302129621,4,78,83,34,14,43,11,0,18,8,0,10,0,0,0,0,0,0,57,88,152
50302129622,8,138,144,80,45,128,20,7,32,7,0,9,0,0,0,0,0,0,113,196,312
50302129623,3,157,161,49,17,66,16,6,18,6,4,9,4,0,4,0,0,0,74,187,261
50302129624,5,102,103,63,16,79,18,5,21,3,0,4,0,0,0,0,0,0,86,125,215
50302129625,6,82,84,44,22,64,9,5,12,10,3,6,5,0,5,0,0,4,70,106,175
50302129626,0,56,60,47,16,66,13,9,21,11,3,9,0,0,0,0,0,0,67,84,153
50302129701,11,178,186,93,42,141,20,6,31,11,0,11,9,0,4,0,0,0,138,227,370
50302129702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302129703,4,105,110,71,11,87,17,0,14,3,0,3,3,0,7,0,0,0,100,118,218
50302129704,0,70,71,22,4,27,5,3,4,8,4,10,0,0,0,0,0,0,31,79,114
50302129705,0,36,42,11,11,25,3,0,6,0,0,0,0,0,0,0,0,0,16,47,69
50302129706,8,117,126,75,43,117,35,9,41,7,5,18,4,0,4,0,0,0,128,179,307
50302129707,9,82,93,38,43,74,12,6,20,4,3,12,4,0,4,0,0,0,66,133,203
50302129708,0,211,216,70,20,87,17,0,18,3,0,3,0,0,0,0,0,0,91,238,328
50302129709,5,85,92,52,7,61,12,8,19,5,3,7,0,0,0,0,0,0,82,102,179
50302129710,0,123,130,100,25,128,37,11,48,12,3,10,0,0,0,0,0,0,150,172,318
50302129711,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22
50302129712,3,139,142,95,32,124,12,3,12,5,0,5,0,0,0,0,0,0,111,176,289
50302129713,8,244,249,73,42,120,17,8,25,7,0,7,0,0,0,0,0,0,105,294,398
50302129714,7,127,133,64,7,73,27,3,30,6,0,6,0,0,0,0,0,0,99,140,239
50302129715,7,68,81,41,18,52,10,0,10,3,0,3,0,0,0,0,0,0,66,84,154
50302129716,4,50,54,45,15,60,6,0,6,5,0,5,0,0,0,0,0,0,58,62,122
50302129717,0,150,152,79,42,120,30,12,42,11,0,17,0,0,0,0,0,0,119,214,330
50302129718,0,57,67,38,16,49,13,0,14,9,5,13,3,0,3,0,0,0,61,79,138
50302129719,4,48,48,40,12,53,11,0,10,3,0,7,0,0,0,0,0,0,56,60,117
50302129720,0,153,152,29,28,56,10,0,12,0,0,0,0,0,0,0,0,0,41,176,217
50302129721,6,145,147,50,13,59,18,3,21,6,0,6,0,0,0,0,0,0,77,161,234
50302129722,17,226,240,128,37,160,26,9,34,5,0,11,4,0,4,0,0,0,181,268,446
50302129723,4,59,68,35,20,57,8,10,13,8,4,10,0,0,0,0,0,0,59,94,151
50302129724,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
50302129725,6,140,145,64,41,104,15,9,25,12,6,19,4,0,4,0,0,0,102,192,294
50302129726,0,95,99,75,33,99,22,11,33,8,0,10,5,0,5,0,0,0,109,130,243
50302129727,7,102,106,52,22,74,19,0,18,8,0,8,0,0,0,0,0,0,84,127,216
50302129728,4,102,103,61,35,98,7,4,15,4,0,3,0,0,0,0,0,0,82,143,223
50302129729,8,192,201,80,34,113,19,12,29,9,3,6,0,0,3,0,0,0,111,241,352
50401104401,0,22,20,54,3,56,18,0,18,12,0,12,3,0,3,0,0,0,92,18,109
50401104402,0,30,30,52,9,57,28,0,28,22,0,22,5,0,5,0,0,0,113,44,155
50401104403,3,33,35,29,3,30,20,0,24,9,0,9,4,0,4,0,0,0,66,39,104
50401104404,3,55,61,63,12,77,32,10,38,29,5,29,10,0,10,5,0,4,144,79,224
50401104405,0,54,58,60,10,72,22,0,26,14,0,21,10,0,10,0,4,5,117,75,190
50401104406,3,49,51,39,4,45,13,3,16,21,0,21,8,0,8,8,0,8,94,57,148
50401104407,0,44,45,54,8,65,42,0,38,29,0,28,10,0,9,0,0,0,138,59,198
50401104408,4,59,66,58,6,67,30,0,30,32,0,32,7,0,14,3,5,8,130,74,204
50401104409,5,36,38,43,11,55,20,5,20,16,0,13,13,0,13,4,0,4,100,42,146
50401104410,5,33,44,38,4,46,24,0,28,22,0,23,10,0,10,10,0,10,106,46,154
50401104411,3,54,56,57,7,65,39,6,44,25,0,24,7,4,14,6,0,6,135,70,210
50401104412,0,55,53,45,10,45,27,3,25,18,3,17,6,0,11,0,0,3,97,67,167
50401104413,4,52,55,39,7,51,18,0,23,18,0,22,4,0,5,4,0,4,95,62,156
50401104414,5,74,73,67,10,76,28,5,35,19,3,20,3,0,3,0,0,0,117,84,208
50401104415,9,116,124,118,21,138,39,4,50,45,4,53,12,0,8,13,0,9,232,153,379
50401104416,3,26,29,43,9,48,33,0,34,19,4,19,14,0,14,4,0,4,112,39,148
50401104417,7,37,40,40,0,48,25,5,21,29,0,29,6,0,6,3,0,3,106,40,147
50401104418,6,47,53,55,7,63,25,0,25,26,0,25,6,0,6,0,0,0,113,54,173
50401104419,10,57,60,84,7,91,43,0,48,38,0,38,8,0,8,6,0,6,186,68,256
50401104420,3,55,59,46,7,52,22,0,22,21,0,23,3,0,8,0,0,0,95,71,164
50401104421,6,79,80,65,3,70,32,0,36,38,3,35,8,0,8,5,0,3,156,84,237
50401104422,10,65,72,64,14,77,39,3,37,33,4,37,19,0,19,0,0,0,163,89,251
50401104423,4,87,94,74,0,77,31,0,37,39,0,39,17,0,21,4,0,4,172,95,265
50401104424,4,49,51,34,5,36,31,3,33,30,0,30,4,0,4,0,0,0,106,54,156
50401104425,3,40,42,54,8,62,16,0,19,26,0,26,12,0,12,5,0,5,106,53,157
50401104426,8,56,63,55,15,68,36,10,40,28,4,30,6,0,6,8,4,11,131,86,218
50401104427,3,39,42,37,6,45,19,0,20,16,0,16,7,3,9,6,0,8,88,53,142
50401104428,8,77,86,62,6,72,24,7,33,28,0,30,9,0,9,0,0,0,125,93,222
50401104429,4,93,99,69,13,79,29,0,32,42,3,44,11,0,11,3,0,3,160,109,265
50401104430,3,76,81,51,17,68,26,0,26,10,0,16,5,0,5,0,0,0,100,97,201
50401104431,4,61,71,55,9,64,33,7,40,18,0,18,4,0,4,0,0,0,119,80,194
50401104432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104433,9,82,99,79,10,86,43,9,47,35,0,39,7,0,7,4,0,4,178,105,281
50401104434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104435,4,109,113,53,13,67,23,0,23,19,0,19,9,0,9,0,0,0,114,124,238
50401104436,4,15,17,29,3,27,14,0,14,11,0,11,0,0,0,4,0,4,65,21,82
50401104437,0,31,32,30,3,30,10,0,10,9,0,10,5,0,5,0,0,0,52,32,86
50401104501,4,36,34,38,3,39,34,5,38,25,0,29,7,0,8,0,0,0,111,43,150
50401104502,3,21,28,32,6,39,9,0,10,20,0,20,12,0,11,0,0,0,76,33,113
50401104503,3,45,45,62,10,65,42,5,40,41,0,42,8,0,9,3,0,3,156,52,211
50401104504,8,45,45,42,4,50,34,0,38,37,0,37,9,0,9,3,0,3,139,49,185
50401104505,9,77,89,71,9,79,39,4,40,19,4,22,7,0,7,4,0,8,143,96,236
50401104506,0,41,37,44,11,49,25,0,32,18,0,19,7,0,7,0,0,0,96,44,147
50401104507,4,31,35,49,8,57,23,0,23,22,0,22,9,0,6,0,0,0,111,37,146
50401104508,7,36,37,50,4,53,11,0,15,14,0,14,3,0,0,3,0,3,85,41,128
50401104509,8,47,55,61,6,65,21,9,30,22,0,21,11,0,11,0,0,0,120,60,182
50401104510,6,95,99,38,8,45,14,3,17,22,0,21,5,0,5,0,0,0,88,105,195
50401104511,11,74,84,88,12,98,46,0,50,37,0,37,12,0,12,0,0,3,195,96,288
50401104512,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,23
50401104513,0,58,63,75,8,78,33,4,35,28,0,24,9,0,9,6,0,6,148,70,220
50401104514,0,29,32,49,5,50,33,0,33,35,0,35,13,0,13,0,0,0,131,31,159
50401104515,5,52,56,71,15,88,20,3,23,22,0,22,5,4,5,4,0,0,127,74,201
50401104516,5,38,42,50,8,56,26,8,31,32,0,32,9,5,12,4,0,4,127,54,180
50401104517,4,62,73,72,6,82,50,5,50,50,0,50,11,0,11,0,0,0,184,74,261
50401104518,5,20,29,25,7,32,22,0,22,15,0,15,8,0,8,0,0,0,78,26,110
50401104519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
50401104521,5,41,45,47,15,63,26,10,26,27,0,31,6,0,9,0,0,0,113,62,177
50401104522,0,46,43,33,7,43,35,0,31,12,0,18,5,0,8,0,0,0,90,54,146
50401104523,8,22,35,38,6,40,22,5,27,13,0,13,0,0,0,4,0,6,91,29,123
50401104524,7,73,80,63,17,78,33,5,39,33,0,32,12,0,12,4,0,4,152,97,246
50401104525,0,40,37,73,9,81,33,0,39,39,0,44,7,0,7,0,0,0,159,54,206
50401104527,4,92,90,34,10,47,15,0,15,9,5,14,3,0,6,0,0,0,71,105,171
50401104528,4,90,98,78,11,89,18,0,18,37,0,36,6,0,6,4,0,4,140,103,242
50401104529,0,40,43,33,4,38,25,0,28,19,4,18,7,0,5,7,0,7,89,50,139
50401104530,9,62,67,79,19,97,47,9,56,39,4,41,12,0,11,4,0,11,190,95,286
50401104531,4,46,48,50,6,58,39,9,49,26,0,22,3,0,3,5,0,5,129,56,186
50401104532,10,28,40,72,9,75,49,4,51,25,0,25,8,0,8,0,0,0,162,36,204
50401104533,0,39,42,48,7,60,28,0,26,39,0,36,3,0,3,0,0,0,119,54,174
50401104534,0,53,55,74,8,83,39,0,45,29,0,29,8,0,13,0,4,0,154,66,223
50401104535,3,42,47,52,9,60,29,0,27,19,0,17,8,0,7,4,0,4,105,63,170
50401104536,4,26,28,62,0,62,15,0,16,28,0,28,8,0,9,0,0,0,117,34,145
50401104537,4,143,148,78,17,90,43,3,50,22,0,22,4,0,4,10,0,10,173,161,331
50401104538,0,93,93,26,5,37,23,4,24,6,3,12,0,0,5,0,0,0,63,110,168
50401104539,0,29,32,46,9,60,29,0,33,28,3,30,13,0,13,3,0,3,124,46,167
50401104540,7,47,53,51,6,58,26,0,33,30,0,30,9,0,9,0,0,0,119,60,180
50401104541,0,52,57,61,8,68,34,0,34,44,0,42,7,0,7,4,0,4,150,68,218
50401104542,7,36,41,61,11,72,38,0,38,37,0,37,13,0,13,0,0,0,147,49,199
50401104543,10,44,51,69,13,83,43,0,40,31,0,31,11,0,11,4,0,4,165,60,227
50401104544,7,31,43,64,5,67,35,3,35,41,0,44,15,0,15,0,0,0,160,42,205
50401104545,6,46,51,45,5,51,20,0,20,27,0,25,3,0,3,0,0,0,99,50,152
50401104546,4,62,65,65,12,75,46,9,51,28,0,28,5,0,7,0,0,0,154,76,225
50401104547,7,45,47,56,11,65,24,0,24,29,4,29,5,0,5,3,0,3,125,56,186
50401104548,10,35,39,32,5,42,35,0,41,29,0,29,7,0,6,0,0,0,115,42,161
50401104550,7,45,52,61,6,66,32,0,32,43,3,42,6,0,6,0,0,0,148,58,210
50401104551,4,44,46,41,8,55,34,7,36,12,0,12,8,0,5,3,0,3,101,59,159
50401104552,0,34,40,34,6,47,29,4,33,21,0,24,6,0,7,0,0,0,90,51,141
50401104553,0,42,40,51,9,57,24,3,24,25,0,25,5,5,10,3,3,3,115,56,167
50401104554,8,35,43,71,4,72,36,0,36,36,3,38,8,0,9,0,0,0,156,46,203
50401104555,0,40,40,20,12,30,3,0,4,7,0,7,0,0,0,0,0,0,30,49,82
50401104556,4,27,31,36,5,38,33,4,31,23,0,26,4,0,4,0,0,0,96,31,130
50401104557,0,95,95,35,9,42,21,0,23,8,0,8,3,0,3,0,0,0,62,104,170
50401104558,4,48,56,48,12,55,19,0,19,22,0,22,3,0,3,3,0,3,112,59,168
50401104560,0,27,34,48,5,50,29,3,30,28,0,27,3,0,3,0,0,0,110,36,142
50401104601,7,37,42,56,14,67,11,6,13,10,7,17,6,0,6,0,0,0,86,57,146
50401104602,11,134,137,110,10,120,33,7,39,34,0,30,6,0,6,6,0,6,196,149,341
50401104603,9,49,59,47,10,55,19,3,24,15,0,15,12,0,12,0,0,0,102,61,160
50401104604,3,81,84,57,14,66,17,5,25,16,0,20,5,0,5,0,0,0,95,95,194
50401104605,7,86,94,97,11,108,21,0,18,24,0,26,3,0,3,8,0,8,158,95,257
50401104606,7,22,21,58,4,64,29,0,29,28,0,28,12,0,8,3,0,3,138,23,160
50401104607,5,16,16,45,3,45,16,0,16,32,0,30,5,0,5,0,0,0,102,22,121
50401104608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50401104609,3,119,122,67,24,92,24,3,29,21,0,22,8,0,8,0,0,5,124,150,273
50401104610,0,59,60,31,10,41,17,8,26,3,0,4,0,0,0,0,0,5,60,79,138
50401104611,0,65,65,52,23,69,28,0,28,11,5,15,0,4,3,0,0,0,91,91,181
