SA1_CODE_2021,M_15_19_Prov_unpaid_assist,M_15_19_No_unpaid_assist_prov,M_15_19_yr_Unpaid_assist_ns,M_15_19_Overseas_visitors,M_15_19_years_Total,M_20_24_Prov_unpaid_assist,M_20_24_No_unpaid_assist_prov,M_20_24_yr_Unpaid_assist_ns,M_20_24_Overseas_visitors,M_20_24_years_Total,M_25_34_Prov_unpaid_assist,M_25_34_No_unpaid_assist_prov,M_25_34_yr_Unpaid_assist_ns,M_25_34_Overseas_visitors,M_25_34_years_Total,M_35_44_Prov_unpaid_assist,M_35_44_No_unpaid_assist_prov,M_35_44_yr_Unpaid_assist_ns,M_35_44_Overseas_visitors,M_35_44_years_Total,M_45_54_Prov_unpaid_assist,M_45_54_No_unpaid_assist_prov,M_45_54_Unpaid_assist_ns,M_45_54_Overseas_visitors,M_45_54_years_Total,M_55_64_Prov_unpaid_assist,M_55_64_No_unpaid_assist_prov,M_55_64_yr_Unpaid_assist_ns,M_55_64_Overseas_visitors,M_55_64_years_Total,M_65_74_Prov_unpaid_assist,M_65_74_No_unpaid_assist_prov,M_65_74_yr_Unpaid_assist_ns,M_65_74_Overseas_visitors,M_65_74_years_Total,M_75_84_Prov_unpaid_assist,M_75_84_No_unpaid_assist_prov,M_75_84_yr_Unpaid_assist_ns,M_75_84_Overseas_visitors,M_75_84_years_Total,M_85_over_Prov_unpaid_assist,M_85ovr_No_unpaid_assist_prov,M_85ovr_over_Unpaid_assist_ns,M_85over_Overseas_visitors,M_85_yr_and_over_Total,M_Tot_Prov_unpaid_assist,M_Tot_No_unpaid_assist_prov,M_Tot_Unpaid_assist_ns,M_Total_Overseas_visitors,M_Total_Total,F_15_19_Prov_unpaid_assist,F_15_19_No_unpaid_assist_prov,F_15_19_yr_Unpaid_assist_ns,F_15_19_Overseas_visitors,F_15_19_years_Total,F_20_24_Prov_unpaid_assist,F_20_24_No_unpaid_assist_prov,F_20_24_yr_Unpaid_assist_ns,F_20_24_Overseas_visitors,F_20_24_years_Total,F_25_34_Prov_unpaid_assist,F_25_34_No_unpaid_assist_prov,F_25_34_yr_Unpaid_assist_ns,F_25_34_Overseas_visitors,F_25_34_years_Total,F_35_44_Prov_unpaid_assist,F_35_44_No_unpaid_assist_prov,F_35_44_yr_Unpaid_assist_ns,F_35_44_Overseas_visitors,F_35_44_years_Total,F_45_54_Prov_unpaid_assist,F_45_54_No_unpaid_assist_prov,F_45_54_Unpaid_assist_ns,F_45_54_Overseas_visitors,F_45_54_years_Total,F_55_64_Prov_unpaid_assist,F_55_64_No_unpaid_assist_prov,F_55_64_yr_Unpaid_assist_ns,F_55_64_Overseas_visitors,F_55_64_years_Total,F_65_74_Prov_unpaid_assist,F_65_74_No_unpaid_assist_prov,F_65_74_yr_Unpaid_assist_ns,F_65_74_Overseas_visitors,F_65_74_years_Total,F_75_84_Prov_unpaid_assist,F_75_84_No_unpaid_assist_prov,F_75_84_yr_Unpaid_assist_ns,F_75_84_Overseas_visitors,F_75_84_years_Total,F_85_over_Prov_unpaid_assist,F_85ovr_No_unpaid_assist_prov,F_85ovr_over_Unpaid_assist_ns,F_85over_Overseas_visitors,F_85_yr_and_over_Total,F_Tot_Prov_unpaid_assist,F_Tot_No_unpaid_assist_prov,F_Tot_Unpaid_assist_ns,F_Total_Overseas_visitors,F_Total_Total,P_15_19_Prov_unpaid_assist,P_15_19_No_unpaid_assist_prov,P_15_19_yr_Unpaid_assist_ns,P_15_19_Overseas_visitors,P_15_19_years_Total,P_20_24_Prov_unpaid_assist,P_20_24_No_unpaid_assist_prov,P_20_24_yr_Unpaid_assist_ns,P_20_24_Overseas_visitors,P_20_24_years_Total,P_25_34_Prov_unpaid_assist,P_25_34_No_unpaid_assist_prov,P_25_34_yr_Unpaid_assist_ns,P_25_34_Overseas_visitors,P_25_34_years_Total,P_35_44_Prov_unpaid_assist,P_35_44_No_unpaid_assist_prov,P_35_44_yr_Unpaid_assist_ns,P_35_44_Overseas_visitors,P_35_44_years_Total,P_45_54_Prov_unpaid_assist,P_45_54_No_unpaid_assist_prov,P_45_54_Unpaid_assist_ns,P_45_54_Overseas_visitors,P_45_54_years_Total,P_55_64_Prov_unpaid_assist,P_55_64_No_unpaid_assist_prov,P_55_64_yr_Unpaid_assist_ns,P_55_64_Overseas_visitors,P_55_64_years_Total,P_65_74_Prov_unpaid_assist,P_65_74_No_unpaid_assist_prov,P_65_74_yr_Unpaid_assist_ns,P_65_74_Overseas_visitors,P_65_74_years_Total,P_75_84_Prov_unpaid_assist,P_75_84_No_unpaid_assist_prov,P_75_84_yr_Unpaid_assist_ns,P_75_84_Overseas_visitors,P_75_84_years_Total,P_85_over_Prov_unpaid_assist,P_85ovr_No_unpaid_assist_prov,P_85ovr_over_Unpaid_assist_ns,P_85over_Overseas_visitors,P_85_yr_and_over_Total,P_Tot_Prov_unpaid_assist,P_Tot_No_unpaid_assist_prov,P_Tot_Unpaid_assist_ns,P_Total_Overseas_visitors,P_Total_Total
50403105629,0,9,0,0,9,0,14,0,0,15,0,27,0,0,27,0,16,0,0,20,4,23,0,0,27,6,16,0,0,24,0,20,4,0,23,0,5,0,0,10,0,0,0,0,0,16,131,4,0,147,0,17,0,0,19,0,5,0,0,5,4,20,0,0,23,6,23,0,0,28,4,21,0,0,20,12,14,0,0,23,0,16,0,0,15,0,4,0,0,3,0,6,0,0,6,24,121,0,0,150,0,27,0,0,32,0,17,0,0,21,3,47,0,0,50,5,38,0,0,48,5,42,0,0,55,17,34,0,0,44,3,35,4,0,41,0,15,0,0,14,0,6,0,0,6,41,256,4,0,301
50403105630,0,8,0,0,12,3,13,0,0,11,5,17,0,0,20,0,15,0,0,21,3,17,3,0,27,6,16,0,0,16,0,12,0,0,9,0,4,0,0,7,0,0,0,0,0,21,101,7,0,122,0,9,0,0,7,0,10,0,0,16,4,15,0,0,17,6,16,0,0,21,4,16,0,0,18,6,14,0,0,21,0,17,0,0,18,0,4,0,0,4,0,5,0,0,5,20,103,3,0,130,3,15,3,0,19,4,22,0,0,26,4,33,0,0,36,7,36,0,0,41,13,34,3,0,50,8,29,0,0,36,6,27,0,0,30,0,4,0,0,9,0,5,0,0,5,39,201,8,0,248
50403105631,0,12,0,0,12,0,15,3,0,20,0,32,0,0,36,0,17,0,0,20,0,13,7,0,21,0,23,0,0,28,0,13,0,0,17,0,4,0,0,8,0,0,0,0,0,12,133,8,0,151,0,9,0,0,6,0,3,0,0,5,0,19,0,0,18,0,15,4,0,19,8,24,0,0,28,3,21,0,0,30,0,8,0,0,15,0,0,0,0,7,0,0,0,0,4,18,111,9,0,129,0,16,0,0,20,0,20,6,0,25,4,48,0,0,54,0,34,4,0,41,9,38,7,0,48,10,44,0,0,58,5,21,0,0,24,0,11,3,0,8,0,3,0,0,3,30,241,17,0,283
50403105632,0,0,0,0,0,0,3,0,0,3,0,6,0,0,11,0,12,0,0,10,0,5,0,0,5,0,10,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,27,4,0,41,0,3,0,0,0,0,0,0,0,0,0,12,0,0,11,0,10,0,0,13,0,4,0,0,9,0,9,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,44,8,0,54,0,0,0,0,4,0,0,0,0,0,0,18,4,0,27,0,23,0,0,22,0,6,0,0,9,0,12,4,0,17,0,0,3,0,3,0,3,0,0,8,0,0,0,0,0,7,70,13,0,96
50403105633,0,13,5,0,12,0,11,0,0,11,0,14,0,0,14,3,20,0,0,18,3,11,6,0,16,0,28,3,0,33,0,25,0,0,27,0,9,0,0,9,0,4,0,0,4,9,126,9,0,145,0,11,0,0,12,3,9,0,0,12,0,16,0,0,20,9,15,4,0,25,3,19,5,0,28,7,16,0,0,27,6,31,0,0,37,0,5,0,0,9,0,5,0,0,5,29,130,8,0,170,0,21,5,0,26,3,16,0,0,25,0,27,0,0,28,8,37,4,0,42,4,31,6,0,47,6,45,3,0,58,9,56,0,0,63,0,20,0,0,21,0,10,0,0,10,37,260,18,0,313
50403105634,0,16,0,0,16,0,9,0,0,9,0,20,0,0,20,0,10,0,0,7,0,16,0,0,17,7,29,0,0,36,0,8,0,0,17,0,8,0,0,7,0,3,0,0,5,14,127,0,0,138,0,8,0,0,11,0,20,0,0,20,0,16,0,0,23,0,10,0,0,10,5,17,0,0,22,8,29,0,0,39,0,7,0,0,16,0,7,0,0,7,0,5,0,0,5,18,116,3,0,139,0,23,0,0,27,0,25,0,0,25,0,42,0,0,40,7,17,0,0,25,6,32,0,0,42,19,56,0,0,73,3,23,0,0,23,0,14,0,0,12,0,4,0,0,8,29,246,3,0,279
50403105635,0,11,0,0,11,0,10,0,0,10,0,25,0,0,25,3,19,0,0,29,0,29,0,0,34,6,24,0,0,24,4,20,0,0,21,0,6,0,0,8,0,0,0,0,0,15,139,0,0,162,0,9,0,0,7,0,8,0,0,8,4,25,0,0,26,5,16,0,0,25,8,20,0,0,25,10,17,0,0,25,0,18,0,0,22,0,12,0,0,14,0,0,0,0,0,26,119,4,0,150,0,18,0,0,20,0,19,0,0,21,4,43,0,0,52,10,37,3,0,47,12,53,0,0,63,13,40,0,0,51,4,36,0,0,43,3,15,0,0,20,0,3,0,0,3,42,260,10,0,313
50403105636,0,9,0,0,14,0,11,5,0,16,0,16,0,0,21,0,17,0,0,15,0,20,0,0,20,5,26,4,0,28,0,15,0,0,13,3,4,0,0,5,0,0,0,0,0,12,116,5,0,134,0,8,0,0,8,0,15,0,0,16,4,16,0,0,18,3,13,0,0,18,0,16,0,0,20,9,28,0,0,36,0,7,0,0,11,0,4,0,0,4,0,3,0,0,3,15,107,0,0,121,0,20,0,0,16,0,24,5,0,29,5,34,0,0,35,0,28,0,0,35,0,34,0,0,38,11,46,4,0,62,0,24,0,0,26,3,9,0,0,13,0,8,0,0,8,25,222,10,0,254
50403105637,0,25,3,0,25,0,23,0,0,26,5,23,6,0,29,0,31,0,0,36,0,16,0,0,21,6,40,0,0,49,0,18,0,0,17,5,14,0,0,16,0,0,0,0,3,17,190,8,0,220,0,16,0,0,14,0,16,0,0,17,3,27,0,0,39,7,24,3,0,34,6,33,0,0,38,11,26,3,0,41,5,24,0,0,25,0,13,0,0,13,0,4,0,0,4,36,185,11,0,234,0,39,3,0,42,0,44,6,0,45,4,51,5,0,62,11,54,7,0,70,6,54,6,0,61,19,67,4,0,91,5,32,0,0,41,4,25,0,0,27,0,6,0,0,7,50,371,24,0,452
50403105638,0,11,0,0,14,0,16,5,0,19,4,11,0,0,19,0,16,0,0,16,0,20,0,0,23,4,30,0,0,35,0,4,0,0,11,0,4,0,0,4,0,0,0,0,0,11,108,8,0,124,0,10,3,0,16,3,8,0,0,5,3,12,0,0,12,3,15,0,0,19,4,15,3,0,23,7,22,0,0,28,0,9,0,0,5,0,3,0,0,3,0,0,0,0,0,22,94,10,0,126,0,23,4,0,29,3,21,5,0,27,7,27,0,0,31,3,25,0,0,35,4,32,8,0,41,9,51,0,0,62,0,14,0,0,11,0,8,0,0,8,0,3,0,0,3,32,205,13,0,247
50403105639,0,13,0,0,16,0,9,0,0,7,0,20,0,0,19,0,13,0,0,17,3,17,0,0,25,6,26,0,0,33,0,13,0,0,13,0,3,0,0,3,0,0,0,0,0,17,113,4,0,135,0,4,0,0,11,0,10,0,0,10,5,13,0,0,18,5,13,0,0,16,6,16,0,0,26,8,23,0,0,33,5,3,0,0,8,0,8,0,0,6,0,0,0,0,0,31,95,5,0,128,0,21,5,0,21,0,16,0,0,19,0,28,4,0,39,3,27,0,0,36,11,33,4,0,51,20,49,0,0,65,3,20,0,0,24,0,10,0,0,16,0,0,0,0,0,47,205,13,0,263
50403105640,0,15,0,0,14,0,5,0,0,6,0,24,0,0,29,0,24,0,0,29,3,12,0,0,14,7,18,0,0,18,0,17,0,0,18,0,8,0,0,8,0,6,0,0,6,8,117,6,0,135,0,6,0,0,7,0,5,0,0,5,0,28,0,0,26,5,17,3,0,23,0,7,0,0,13,4,20,0,0,24,0,15,0,0,22,3,11,0,0,12,0,3,0,0,3,13,115,4,0,138,0,16,0,0,28,0,12,0,0,16,0,49,5,0,54,5,43,5,0,50,3,17,0,0,29,6,41,0,0,45,0,30,0,0,34,3,16,0,0,22,0,6,0,0,6,24,238,13,0,270
50403105641,0,24,0,0,22,0,27,0,0,27,4,34,4,0,37,3,16,0,0,18,6,21,0,0,32,6,40,0,0,48,3,18,0,0,25,0,4,0,0,4,0,3,0,0,3,23,183,9,0,218,3,13,3,0,19,0,24,0,0,24,4,34,5,0,43,4,25,0,0,32,10,25,0,0,37,10,36,0,0,48,3,26,0,0,28,0,8,0,0,8,0,3,0,0,3,38,186,10,0,235,4,32,0,0,40,0,43,0,0,43,8,68,6,0,74,13,38,0,0,46,15,53,0,0,64,19,78,4,0,97,10,44,0,0,52,0,12,0,0,15,0,7,0,0,10,60,371,16,0,450
50403105642,0,17,0,0,17,0,12,0,0,9,0,22,0,0,23,0,17,0,0,24,0,26,0,0,27,0,20,0,0,18,0,7,0,0,9,3,3,0,0,11,0,3,0,0,4,10,124,4,0,141,0,9,0,0,16,0,8,0,0,12,0,19,0,0,19,4,31,0,0,33,0,21,0,0,20,4,15,0,3,23,0,12,0,0,13,0,8,0,0,11,0,5,0,0,5,10,125,0,3,139,0,25,0,0,29,0,17,0,0,19,0,33,0,0,38,8,49,0,0,53,4,48,0,0,47,9,37,0,3,43,0,21,0,0,23,3,16,0,0,20,0,9,0,0,5,22,249,5,3,281
50403105643,0,9,0,0,9,0,23,0,0,23,0,20,4,0,19,4,13,5,0,19,0,19,0,0,26,3,19,0,0,19,6,5,0,0,5,0,9,0,0,9,0,0,0,0,0,9,121,7,0,136,0,8,4,0,12,0,18,0,0,18,0,20,3,0,20,0,17,0,0,13,5,25,4,0,31,0,11,0,0,12,0,9,4,0,9,4,0,0,0,3,0,0,0,0,0,11,107,10,0,129,0,15,4,0,21,0,37,0,0,37,0,41,3,0,45,7,29,0,0,36,10,45,3,0,51,8,33,0,0,34,6,17,3,0,20,4,5,0,0,9,0,0,0,0,0,21,227,21,0,264
50403105644,0,9,0,0,7,0,0,0,0,4,0,9,0,0,8,3,4,0,0,9,5,5,0,0,18,0,16,0,0,22,0,19,0,0,13,4,8,0,0,10,0,0,0,0,0,16,77,9,0,96,0,6,0,0,8,0,7,0,0,10,3,7,0,0,17,0,6,0,0,7,0,18,0,0,16,7,12,0,0,23,0,19,0,0,21,0,3,0,0,3,0,0,0,0,4,22,82,6,0,113,0,10,0,0,20,0,9,0,0,13,3,16,3,0,25,5,12,0,0,18,4,22,0,0,33,8,31,0,0,41,4,34,3,0,40,4,13,0,0,18,4,0,0,0,4,32,156,14,0,204
50403105645,0,9,0,0,9,0,13,0,0,10,0,35,4,0,38,0,24,0,0,24,0,19,0,0,26,5,15,0,0,17,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,4,125,7,0,135,0,11,0,0,11,0,3,0,0,3,3,29,0,0,31,4,29,0,0,31,5,19,0,0,19,0,13,0,0,21,4,12,0,0,16,0,4,0,0,3,0,0,0,0,0,12,117,8,0,139,0,20,0,0,20,0,15,0,0,17,4,67,5,0,71,4,53,3,0,57,3,38,0,0,48,5,29,5,0,35,4,14,0,0,19,0,0,0,0,4,0,0,0,0,0,17,241,14,3,273
50403105646,0,28,0,0,26,0,20,0,0,23,0,34,0,0,36,0,30,0,0,31,6,42,0,0,53,0,36,0,0,35,3,20,0,0,22,0,12,0,0,12,0,4,0,0,5,22,222,3,0,249,0,15,0,0,19,0,21,0,0,23,0,35,7,0,32,6,39,0,0,46,10,51,3,0,61,9,30,0,0,34,4,15,0,0,23,0,17,0,0,17,0,5,0,0,5,32,233,6,0,270,3,41,0,0,46,0,48,0,0,48,0,65,0,0,73,11,75,0,0,81,20,89,3,0,113,5,64,0,0,71,8,34,3,0,43,0,30,0,0,34,0,4,0,0,9,47,452,10,0,517
50403105647,0,13,0,0,14,0,11,0,0,9,0,16,0,0,18,0,19,0,0,18,0,19,3,0,26,0,15,0,0,18,0,9,0,0,9,0,7,0,0,11,0,0,0,0,0,8,115,6,0,126,0,3,0,0,5,0,5,0,0,7,0,26,0,0,20,3,22,0,0,25,5,14,0,0,23,3,7,0,0,9,3,16,0,0,18,0,5,0,0,4,0,0,0,0,0,18,101,10,0,123,0,22,0,0,22,3,15,4,0,18,0,39,0,0,39,3,42,0,0,45,8,40,9,0,49,3,24,0,0,29,3,21,0,0,26,0,15,3,0,21,0,4,0,0,4,25,214,11,0,258
50403105648,0,13,0,0,13,4,21,0,0,23,3,25,0,0,29,0,18,0,0,19,0,25,0,0,25,5,34,0,0,38,0,11,0,0,15,0,3,0,0,3,0,0,0,0,0,17,158,3,0,171,0,15,0,0,15,0,11,0,0,12,4,14,0,0,18,4,19,0,0,24,3,42,0,0,41,5,26,0,0,34,0,15,0,0,12,0,4,0,0,4,0,0,0,0,0,23,139,0,0,163,0,30,0,0,29,5,36,0,0,39,5,41,0,0,49,6,37,0,0,37,3,68,0,0,73,15,57,0,0,67,0,23,0,0,27,0,10,0,0,11,0,0,0,0,5,34,293,8,0,339
50403105649,0,8,0,0,8,0,5,0,0,5,5,12,0,0,15,5,12,6,0,17,0,15,0,0,15,5,5,0,0,12,0,13,0,0,9,0,4,0,0,4,0,0,0,0,0,8,81,6,0,98,0,12,0,0,12,0,3,0,0,3,0,13,0,0,21,0,17,3,0,17,3,20,0,0,19,3,11,0,0,17,0,6,0,0,7,0,3,0,0,3,0,0,0,0,0,10,93,6,0,109,0,25,0,0,26,0,17,0,0,17,3,32,0,0,35,4,27,10,0,39,3,28,0,0,32,10,18,0,0,22,0,18,0,0,19,0,8,0,0,8,0,3,0,0,3,18,172,11,0,199
50403105650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403105651,0,7,0,0,5,0,10,0,0,13,0,15,0,0,15,0,15,0,0,15,0,12,0,0,13,5,31,0,0,39,3,14,0,0,9,0,0,0,0,0,0,0,0,0,0,10,104,0,0,116,0,7,0,0,7,3,10,0,0,10,3,22,0,0,21,0,16,0,0,16,3,17,0,0,23,5,22,0,0,33,0,13,0,0,13,0,5,0,0,5,0,0,0,0,0,21,108,4,0,135,0,12,0,0,15,3,25,4,0,25,5,36,0,0,45,0,33,0,0,33,3,24,0,0,31,14,57,0,0,71,0,23,0,0,29,0,6,0,0,6,0,0,0,0,0,34,212,5,0,253
50403105701,0,7,0,0,6,0,11,0,0,12,0,12,0,0,10,0,18,0,0,18,4,13,0,0,13,3,10,0,0,16,0,7,0,0,11,0,6,0,0,6,0,0,0,0,0,8,84,3,0,96,0,5,0,0,6,0,10,0,0,9,0,15,0,0,12,0,21,0,0,22,6,13,0,0,18,3,11,0,0,13,0,11,0,0,11,0,0,0,0,3,0,0,0,0,0,13,90,3,0,101,0,12,0,0,15,0,26,0,0,23,0,25,3,0,33,0,41,0,0,41,9,25,0,0,36,4,20,0,0,29,3,19,0,0,20,0,3,0,0,10,0,0,0,0,0,23,174,4,0,200
50403105702,0,21,0,0,23,3,16,0,0,22,0,22,4,0,26,4,22,0,0,31,8,41,0,0,44,5,19,0,0,27,7,14,0,0,25,5,5,3,0,11,0,6,0,0,6,28,171,14,0,207,0,20,0,0,23,0,16,0,0,16,0,14,3,0,24,13,20,0,0,31,15,35,4,0,53,10,20,0,0,30,3,26,3,0,31,3,13,4,0,17,0,6,0,0,6,35,175,12,0,224,4,40,3,0,43,3,31,0,0,32,0,40,6,0,49,9,40,4,0,53,21,76,5,0,95,15,49,0,0,58,7,43,0,0,54,8,24,3,0,35,0,9,0,0,9,61,343,20,0,429
50403105703,0,18,0,0,17,0,18,0,0,23,5,17,0,0,28,3,22,3,0,28,3,27,0,0,34,3,22,0,0,30,0,8,3,0,14,0,9,0,0,13,0,0,0,0,0,18,149,14,0,175,0,11,0,0,12,0,10,0,0,10,3,19,6,0,30,6,25,0,0,26,7,22,0,0,28,4,33,3,0,38,4,9,0,0,13,0,7,0,0,7,0,3,0,0,3,25,135,11,0,171,0,29,6,0,29,0,24,0,0,30,9,39,6,0,56,4,48,3,0,54,10,45,4,0,58,7,56,3,0,72,4,19,3,0,25,5,15,0,0,16,0,3,0,0,3,42,286,20,0,344
50403105704,0,14,0,0,17,5,21,0,0,23,3,37,5,0,44,4,34,3,0,43,5,33,4,0,38,5,23,0,0,29,0,12,0,0,15,0,9,0,0,9,0,0,0,0,0,17,185,14,0,217,0,27,0,0,24,0,10,4,0,16,5,39,3,0,45,4,48,3,0,57,9,24,3,0,37,3,17,0,0,23,0,11,0,0,12,0,7,0,0,7,0,0,0,0,0,31,179,13,0,219,3,42,0,0,45,6,33,4,0,39,9,78,7,0,90,13,79,9,0,100,14,59,5,0,75,6,37,5,0,49,5,16,0,0,21,0,11,0,0,15,0,0,0,0,0,47,362,30,0,437
50403105707,0,15,0,0,15,0,12,0,0,12,0,15,0,0,15,0,26,0,0,33,5,26,0,0,27,5,17,4,0,20,0,22,0,0,24,0,0,0,0,0,0,5,0,0,5,7,136,10,0,149,0,14,0,0,10,3,6,0,0,7,0,25,3,0,25,0,19,0,0,25,7,17,0,0,21,0,22,0,0,24,0,10,0,0,13,0,9,0,0,9,0,0,0,0,0,15,122,3,0,144,0,25,0,0,24,3,19,0,0,22,0,38,3,0,37,0,54,6,0,61,12,44,0,0,51,9,39,0,0,45,0,34,0,0,38,0,7,0,0,11,0,5,0,0,5,23,259,10,0,290
50403105708,0,22,0,0,26,0,15,0,0,21,0,30,0,0,32,5,45,0,0,52,4,27,0,0,32,0,26,0,0,26,4,8,0,0,13,0,7,0,0,7,0,0,0,0,0,17,179,10,0,206,0,13,0,0,19,0,18,0,0,18,0,33,0,0,39,10,39,0,0,52,9,29,0,0,37,6,17,0,0,26,4,12,0,0,13,3,3,0,0,3,0,3,0,0,3,29,180,14,0,217,0,37,0,0,42,0,33,0,0,35,0,65,3,0,74,11,87,4,0,105,10,59,0,0,64,6,45,0,0,53,3,22,0,0,27,3,9,0,0,13,0,3,0,0,3,40,362,24,0,422
50403105709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10
50403105710,0,13,0,0,19,0,22,0,0,25,0,27,0,0,28,4,26,0,0,30,5,21,3,0,30,0,24,3,0,26,0,27,0,0,28,0,12,0,0,10,0,0,0,0,0,13,169,12,0,196,0,11,0,0,9,0,13,0,0,14,4,27,0,0,35,3,18,0,0,20,4,21,0,0,30,0,33,0,0,32,3,24,0,0,30,0,7,0,0,11,0,3,0,0,3,22,163,3,0,184,0,20,3,0,32,4,41,0,0,45,4,54,0,0,59,7,43,0,0,56,10,47,6,0,56,3,55,3,0,59,3,50,0,0,59,4,19,0,0,23,0,3,0,0,4,37,327,15,0,384
50403105711,0,7,0,0,11,0,4,0,0,10,0,22,0,0,27,0,15,0,0,15,0,13,0,0,18,3,16,0,0,23,3,3,0,0,10,0,5,0,0,4,0,0,0,0,0,10,95,11,0,117,0,11,3,0,18,0,11,0,0,8,0,17,0,0,24,0,20,4,0,26,5,7,0,0,10,5,15,0,0,22,4,9,0,0,11,0,3,0,0,6,0,0,0,0,0,17,103,12,0,130,3,19,3,0,25,0,18,0,0,19,0,46,4,0,48,0,38,5,0,43,5,22,0,0,31,6,32,5,0,44,3,18,0,0,29,0,4,4,0,10,0,0,0,0,0,26,197,19,0,247
50403105712,0,6,0,0,6,5,9,0,0,9,0,13,0,0,23,0,16,0,0,19,0,19,0,0,20,3,18,0,0,18,0,21,0,0,20,0,0,0,0,3,0,5,0,0,5,6,105,4,0,122,0,5,0,0,5,0,6,0,0,6,0,17,0,0,22,0,10,0,0,15,0,16,0,0,15,0,17,0,0,21,0,14,0,0,17,0,7,0,0,6,0,0,0,0,0,12,92,3,0,107,0,13,0,0,13,5,17,0,0,17,8,35,3,0,38,4,29,0,0,32,0,34,0,0,38,3,34,0,0,42,3,31,0,0,34,4,4,0,0,8,0,5,0,0,5,24,193,4,0,227
50403105713,0,8,0,0,9,0,4,0,0,8,0,17,3,0,19,5,21,3,0,27,0,16,0,0,19,0,27,5,0,27,4,9,0,0,14,0,5,0,0,6,0,3,0,0,3,11,113,10,0,138,0,9,0,0,9,0,5,0,0,5,3,14,3,0,22,6,17,0,0,26,5,12,0,0,18,3,17,0,0,24,4,11,0,0,12,0,0,0,0,0,0,0,0,0,0,24,91,8,0,121,0,16,0,0,16,0,13,0,0,15,3,34,8,0,45,13,37,3,0,55,7,27,0,0,34,9,40,7,0,54,3,22,0,0,27,5,5,0,0,9,0,0,0,0,0,39,200,17,0,258
50403105715,4,8,0,0,9,0,18,0,0,18,0,24,0,0,25,0,28,0,0,29,4,18,0,0,18,0,34,0,0,36,4,16,0,0,24,0,15,0,0,16,0,6,0,0,6,15,162,3,0,175,0,7,0,0,11,0,16,0,0,15,6,26,4,0,28,4,24,0,0,24,11,18,0,0,29,15,25,0,0,34,0,21,0,0,24,4,7,0,0,8,0,0,0,0,0,34,145,3,0,181,3,14,0,0,24,0,37,0,0,34,4,45,4,0,48,4,46,0,0,52,13,35,0,0,47,16,57,0,0,68,6,38,0,0,47,3,25,0,0,27,0,5,0,0,5,52,307,8,0,363
50403105716,0,8,0,0,8,0,10,0,0,11,7,36,4,0,44,3,32,0,0,37,0,15,0,0,17,0,19,0,0,21,0,19,0,0,21,7,3,0,0,7,0,0,0,0,0,15,150,6,0,172,0,13,0,0,13,0,10,0,0,10,3,30,3,0,33,4,25,0,0,29,0,22,0,0,29,5,28,0,0,32,5,11,0,0,18,0,10,0,0,9,0,5,0,0,4,22,152,7,0,182,0,15,0,0,15,0,22,0,0,24,12,68,8,0,80,11,58,0,0,66,4,43,0,0,43,3,49,0,0,53,10,35,0,0,45,6,12,0,0,18,0,5,0,0,4,44,298,12,0,352
50403105717,0,8,0,0,8,0,14,0,0,15,8,23,0,0,30,3,29,0,0,33,0,17,0,0,22,0,22,0,0,22,0,14,0,0,14,0,7,0,0,7,0,0,0,0,0,10,137,4,0,155,0,17,0,0,18,0,10,0,0,10,6,21,0,0,28,3,26,0,0,29,4,23,0,0,29,3,24,0,0,27,3,26,3,0,31,0,7,0,0,9,0,6,5,0,6,23,161,5,0,197,0,30,0,0,31,0,22,0,0,25,13,41,3,0,63,6,56,5,0,63,9,39,7,0,51,4,43,0,0,53,3,42,3,0,47,0,14,0,0,20,0,6,5,0,6,37,305,14,0,352
