SA1_CODE_2021,A_0_4_Indig_M,A_0_4_Indig_F,A_0_4_Indig_P,A_0_4_Non_Indig_M,A_0_4_Non_Indig_F,A_0_4_Non_Indig_P,A_0_4_Indig_status_ns_M,A_0_4_Indig_status_ns_F,A_0_4_Indig_status_ns_P,A_0_4_Tot_M,A_0_4_Tot_F,A_0_4_Tot_P,A_5_9_Indig_M,A_5_9_Indig_F,A_5_9_Indig_P,A_5_9_Non_Indig_M,A_5_9_Non_Indig_F,A_5_9_Non_Indig_P,A_5_9_Indig_status_ns_M,A_5_9_Indig_status_ns_F,A_5_9_Indig_status_ns_P,A_5_9_Tot_M,A_5_9_Tot_F,A_5_9_Tot_P,A_10_14_Indig_M,A_10_14_Indig_F,A_10_14_Indig_P,A_10_14_Non_Indig_M,A_10_14_Non_Indig_F,A_10_14_Non_Indig_P,A_10_14_Indig_status_ns_M,A_10_14_Indig_status_ns_F,A_10_14_Indig_status_ns_P,A_10_14_Tot_M,A_10_14_Tot_F,A_10_14_Tot_P,A_15_19_Indig_M,A_15_19_Indig_F,A_15_19_Indig_P,A_15_19_Non_Indig_M,A_15_19_Non_Indig_F,A_15_19_Non_Indig_P,A_15_19_Indig_status_ns_M,A_15_19_Indig_status_ns_F,A_15_19_Indig_status_ns_P,A_15_19_Tot_M,A_15_19_Tot_F,A_15_19_Tot_P,A_20_24_Indig_M,A_20_24_Indig_F,A_20_24_Indig_P,A_20_24_Non_Indig_M,A_20_24_Non_Indig_F,A_20_24_Non_Indig_P,A_20_24_Indig_status_ns_M,A_20_24_Indig_status_ns_F,A_20_24_Indig_status_ns_P,A_20_24_Tot_M,A_20_24_Tot_F,A_20_24_Tot_P,A_25_29_Indig_M,A_25_29_Indig_F,A_25_29_Indig_P,A_25_29_Non_Indig_M,A_25_29_Non_Indig_F,A_25_29_Non_Indig_P,A_25_29_Indig_status_ns_M,A_25_29_Indig_status_ns_F,A_25_29_Indig_status_ns_P,A_25_29_Tot_M,A_25_29_Tot_F,A_25_29_Tot_P,A_30_34_Indig_M,A_30_34_Indig_F,A_30_34_Indig_P,A_30_34_Non_Indig_M,A_30_34_Non_Indig_F,A_30_34_Non_Indig_P,A_30_34_Indig_status_ns_M,A_30_34_Indig_status_ns_F,A_30_34_Indig_status_ns_P,A_30_34_Tot_M,A_30_34_Tot_F,A_30_34_Tot_P,A_35_39_Indig_M,A_35_39_Indig_F,A_35_39_Indig_P,A_35_39_Non_Indig_M,A_35_39_Non_Indig_F,A_35_39_Non_Indig_P,A_35_39_Indig_status_ns_M,A_35_39_Indig_status_ns_F,A_35_39_Indig_status_ns_P,A_35_39_Tot_M,A_35_39_Tot_F,A_35_39_Tot_P,A_40_44_Indig_M,A_40_44_Indig_F,A_40_44_Indig_P,A_40_44_Non_Indig_M,A_40_44_Non_Indig_F,A_40_44_Non_Indig_P,A_40_44_Indig_status_ns_M,A_40_44_Indig_status_ns_F,A_40_44_Indig_status_ns_P,A_40_44_Tot_M,A_40_44_Tot_F,A_40_44_Tot_P,A_45_49_Indig_M,A_45_49_Indig_F,A_45_49_Indig_P,A_45_49_Non_Indig_M,A_45_49_Non_Indig_F,A_45_49_Non_Indig_P,A_45_49_Indig_status_ns_M,A_45_49_Indig_status_ns_F,A_45_49_Indig_status_ns_P,A_45_49_Tot_M,A_45_49_Tot_F,A_45_49_Tot_P,A_50_54_Indig_M,A_50_54_Indig_F,A_50_54_Indig_P,A_50_54_Non_Indig_M,A_50_54_Non_Indig_F,A_50_54_Non_Indig_P,A_50_54_Indig_status_ns_M,A_50_54_Indig_status_ns_F,A_50_54_Indig_status_ns_P,A_50_54_Tot_M,A_50_54_Tot_F,A_50_54_Tot_P,A_55_59_Indig_M,A_55_59_Indig_F,A_55_59_Indig_P,A_55_59_Non_Indig_M,A_55_59_Non_Indig_F,A_55_59_Non_Indig_P,A_55_59_Indig_status_ns_M,A_55_59_Indig_status_ns_F,A_55_59_Indig_status_ns_P,A_55_59_Tot_M,A_55_59_Tot_F,A_55_59_Tot_P,A_60_64_Indig_M,A_60_64_Indig_F,A_60_64_Indig_P,A_60_64_Non_Indig_M,A_60_64_Non_Indig_F,A_60_64_Non_Indig_P,A_60_64_Indig_status_ns_M,A_60_64_Indig_status_ns_F,A_60_64_Indig_status_ns_P,A_60_64_Tot_M,A_60_64_Tot_F,A_60_64_Tot_P,A_65_and_over_Indig_M,A_65_and_over_Indig_F,A_65_and_over_Indig_P,A_65_and_over_Non_Indig_M,A_65_and_over_Non_Indig_F,A_65_and_over_Non_Indig_P,A_65_and_over_Indig_stat_ns_M,A_65_and_over_Indig_stat_ns_F,A_65_and_over_Indig_stat_ns_P,A_65_and_over_Tot_M,A_65_and_over_Tot_F,A_65_and_over_Tot_P,Tot_Indig_M,Tot_Indig_F,Tot_Indig_P,Tot_Non_Indig_M,Tot_Non_Indig_F,Tot_Non_Indig_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
50102100546,0,0,0,7,12,18,0,0,0,8,12,17,0,0,0,18,14,31,0,0,0,18,14,31,0,0,0,19,20,41,3,0,3,16,24,40,0,0,0,10,14,22,0,0,0,13,14,28,0,0,0,10,7,20,0,0,0,10,7,20,0,0,0,4,3,3,0,0,0,4,6,6,0,0,0,9,11,23,0,0,5,10,11,22,0,0,0,13,20,28,0,0,0,13,17,30,0,0,0,16,15,27,0,0,0,16,15,27,0,0,0,8,18,31,0,0,0,8,18,31,0,0,0,17,16,37,0,0,0,17,18,36,0,0,0,10,12,22,0,0,0,10,12,22,0,0,0,11,12,26,0,0,0,15,12,23,0,0,0,8,11,25,0,0,0,8,11,25,3,3,3,159,184,344,6,3,10,174,188,362
50102100547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,0,0,0,13,11,28,0,0,0,13,14,27,0,0,3,15,14,35,0,0,0,20,18,34,0,0,0,17,17,36,0,0,0,17,20,40,0,0,4,19,13,30,0,0,0,16,20,33,0,3,3,16,13,26,5,0,4,21,11,29,0,0,0,11,10,22,0,3,3,11,10,28,0,0,0,7,17,22,0,0,0,11,17,22,0,0,0,16,11,26,0,0,0,16,11,26,0,0,0,17,14,29,0,0,0,17,14,29,0,0,0,15,13,32,0,0,0,12,16,28,0,0,0,17,10,24,0,5,5,15,12,27,0,0,0,13,14,24,0,0,0,13,16,27,0,0,0,10,11,18,0,0,0,10,11,18,0,0,0,12,22,34,5,0,3,19,22,41,8,7,15,193,189,383,3,14,18,200,208,415
50102100549,0,0,0,9,9,18,0,0,0,13,9,17,4,0,4,3,5,8,5,0,5,9,5,14,0,0,4,8,6,9,0,0,0,4,8,11,0,0,0,7,5,14,4,0,4,10,5,22,0,0,0,10,5,16,0,0,0,7,5,13,0,0,0,5,8,15,0,0,0,5,11,20,0,0,0,0,5,8,0,0,4,9,6,16,0,0,0,4,5,9,0,0,0,3,5,7,0,0,0,10,5,20,0,0,0,10,5,20,0,0,0,7,3,8,0,0,0,4,3,12,0,0,0,6,9,17,0,0,0,6,8,19,0,0,0,9,14,21,0,0,0,9,14,21,0,0,0,16,12,21,0,0,0,16,13,23,0,0,0,18,20,41,0,0,6,16,20,40,4,5,7,109,119,228,9,12,20,126,135,255
50102100550,0,0,0,21,10,26,0,0,0,18,12,29,0,0,0,23,12,40,6,0,6,26,12,38,0,0,0,16,24,43,6,0,4,18,27,46,0,0,0,20,21,36,0,0,0,20,22,39,0,0,0,3,6,10,0,0,0,5,6,9,0,0,0,3,7,12,0,0,0,9,7,10,0,0,0,11,13,19,0,0,0,11,10,20,0,0,0,9,16,23,0,0,0,9,18,27,0,0,0,12,19,40,0,0,3,20,23,43,0,0,0,18,19,40,0,0,0,19,21,38,0,0,0,14,15,27,0,0,0,14,15,27,0,0,0,5,9,12,0,0,0,10,9,16,0,0,0,7,3,13,0,0,0,7,3,13,0,0,0,19,19,39,0,0,0,19,19,39,4,3,11,183,191,372,11,5,15,192,201,394
50102100551,0,0,3,18,8,29,0,0,0,23,15,36,0,3,6,18,27,36,0,0,0,15,27,43,0,4,4,30,22,47,0,0,4,30,21,60,0,4,4,19,15,35,0,0,0,16,21,41,0,0,0,3,7,11,0,0,3,10,6,14,0,0,0,3,5,10,0,0,5,5,8,11,0,0,0,10,21,35,0,0,0,10,21,35,0,0,7,22,24,47,0,0,0,23,28,54,0,0,0,16,10,29,0,0,0,16,10,28,0,0,0,9,9,16,0,0,0,9,9,16,0,0,0,8,4,15,0,0,0,8,4,15,0,0,0,9,5,14,0,0,0,9,6,10,0,0,0,0,8,12,0,0,0,0,8,12,0,0,0,16,14,24,0,0,4,14,15,25,10,13,24,176,184,358,10,5,15,191,204,397
50102100701,0,0,0,4,5,3,0,0,0,4,5,3,0,0,0,17,9,23,0,0,0,17,9,23,0,0,0,10,11,26,0,0,0,16,11,27,0,0,0,4,4,5,0,0,0,4,4,5,0,0,0,4,0,5,0,0,0,8,0,5,0,0,0,4,4,7,4,0,4,8,4,10,0,0,0,5,6,16,0,5,5,5,8,19,0,0,0,11,11,21,0,0,0,11,11,21,0,0,0,3,4,14,0,0,0,3,4,14,0,0,0,9,11,18,0,0,0,8,8,19,0,0,0,4,10,14,0,0,0,3,6,13,0,0,0,6,12,19,0,0,0,6,12,19,0,0,0,15,13,31,0,0,0,15,13,31,0,0,0,29,32,63,0,0,4,40,33,66,0,0,0,139,134,271,8,3,16,146,141,284
50102100702,0,0,0,9,6,14,0,0,4,13,10,21,0,0,0,14,5,14,0,0,0,14,3,20,0,0,0,13,19,25,0,4,4,13,20,33,0,0,0,12,12,23,0,0,0,12,12,23,0,0,0,3,10,9,0,0,0,3,10,9,0,0,0,4,3,8,3,3,3,7,5,16,0,0,0,3,7,15,0,0,0,3,7,15,0,0,0,10,10,20,0,0,0,10,10,14,0,0,0,11,15,25,0,0,0,13,13,26,0,0,0,14,16,27,0,0,0,16,17,29,0,0,0,9,10,19,0,0,0,9,10,24,0,0,0,8,12,26,0,0,0,8,12,26,0,0,0,13,7,23,0,0,0,12,7,19,0,0,0,34,29,62,0,0,4,33,31,69,0,0,0,157,154,314,10,12,21,171,169,339
50102100704,0,0,0,7,8,20,0,0,0,7,8,20,3,0,5,16,15,28,0,0,0,15,13,34,0,0,5,22,16,35,3,3,5,26,25,43,0,5,5,13,25,37,0,0,0,13,25,43,0,0,0,12,5,16,0,0,0,19,10,23,0,0,0,9,9,20,0,0,0,9,12,17,0,0,0,3,6,9,0,0,0,3,9,12,0,0,0,9,11,24,0,0,0,11,14,27,0,0,0,14,17,28,0,0,0,14,20,30,0,0,0,16,19,35,0,0,0,16,19,35,0,0,0,21,24,51,0,0,0,25,27,50,0,5,0,17,19,31,0,0,0,14,23,40,0,0,0,13,16,32,0,0,6,12,20,33,0,0,0,37,46,88,3,3,9,49,52,97,10,16,24,213,240,447,18,14,30,239,261,501
50102100705,0,0,0,0,9,16,0,0,0,0,10,14,0,0,0,4,6,15,0,0,0,4,6,15,0,0,0,0,7,11,0,0,0,0,7,11,0,0,0,6,10,16,0,0,0,6,10,16,0,0,0,5,0,7,0,0,0,5,0,7,0,0,0,4,6,15,0,0,0,4,6,15,0,0,0,3,5,9,0,0,0,4,5,7,0,0,0,9,10,19,0,0,0,10,10,18,0,0,0,8,13,15,0,0,0,8,16,20,0,0,0,10,9,17,0,0,0,10,9,17,0,0,0,4,8,15,0,0,0,4,8,15,0,0,0,3,5,12,0,0,0,3,5,12,0,0,0,3,9,11,0,0,0,3,9,11,0,0,0,24,21,43,0,0,0,22,20,49,0,0,0,100,117,219,0,4,3,99,119,221
50102100706,0,0,0,7,0,11,0,0,3,11,7,14,0,0,0,6,10,15,0,0,0,6,10,15,0,0,0,7,6,14,4,0,4,6,9,17,0,4,4,7,8,13,0,0,0,6,9,16,0,0,0,7,5,18,0,0,0,7,11,17,0,0,0,3,4,8,0,0,0,3,4,8,0,0,0,4,0,9,0,0,3,4,5,12,0,0,0,7,8,12,0,0,0,7,8,12,0,0,0,7,12,14,0,0,0,7,12,14,0,0,0,8,6,13,0,0,0,7,7,13,0,0,0,7,13,27,0,0,0,12,13,27,0,0,0,10,7,21,0,0,0,10,9,23,0,0,0,15,11,28,0,0,0,13,15,29,0,0,0,27,16,42,3,4,9,29,20,51,0,8,8,114,124,237,12,8,20,126,133,258
50102100708,0,4,3,14,14,22,4,6,5,20,20,33,3,0,3,18,18,37,0,5,5,19,25,43,0,0,3,14,28,42,0,0,0,18,24,45,0,0,0,12,18,29,0,0,0,9,18,30,0,0,0,11,8,20,0,0,0,11,11,24,0,3,3,12,10,17,0,0,0,16,10,24,0,0,0,4,9,16,0,0,0,4,9,19,0,0,0,9,21,30,0,0,0,11,21,30,0,0,0,15,20,39,4,0,4,20,20,39,0,0,0,12,14,27,0,0,0,12,14,27,0,5,5,14,14,33,0,0,0,14,25,36,0,0,0,24,23,46,0,0,0,24,23,46,0,0,0,15,26,44,3,3,5,22,29,54,0,0,0,48,58,112,0,7,5,53,64,113,13,10,26,227,285,518,5,13,23,249,316,559
50102100709,0,0,5,6,11,15,0,0,0,10,14,21,0,0,0,8,4,9,0,0,4,5,7,12,0,0,0,7,6,15,0,0,0,7,11,18,0,0,0,8,9,19,0,0,0,8,9,19,0,0,0,6,12,17,0,0,0,6,12,17,0,0,0,5,8,14,0,0,0,5,8,15,0,0,4,9,7,12,0,0,0,7,10,15,0,0,0,9,8,17,0,0,0,9,7,18,0,0,0,3,9,10,0,0,0,3,9,10,0,0,0,9,5,16,0,0,0,9,5,16,0,0,0,8,14,24,0,0,0,11,14,26,0,0,0,9,19,33,0,0,0,9,20,35,0,0,0,18,18,37,0,0,0,19,18,34,0,0,0,31,20,57,0,0,0,33,25,59,4,4,3,137,152,288,3,5,11,146,163,304
50102100710,0,0,0,13,9,22,0,0,0,13,9,22,0,0,0,23,19,35,3,4,3,24,18,44,3,0,3,27,16,40,0,0,0,33,18,43,0,0,0,11,9,22,3,0,3,17,15,26,0,0,0,7,11,19,0,0,0,8,11,19,0,0,0,8,5,11,0,0,0,8,5,14,0,0,0,9,8,17,0,3,3,13,10,17,0,0,0,13,18,27,0,0,4,15,22,36,0,0,0,18,11,33,0,0,0,20,13,36,0,0,0,12,21,38,7,0,8,15,26,40,0,0,0,14,19,34,4,4,9,18,17,36,0,0,0,15,17,30,0,0,6,19,17,38,0,0,0,15,25,41,3,0,8,21,22,42,0,0,0,39,30,71,4,3,7,45,36,80,3,3,4,223,220,442,28,27,54,252,242,495
50102100711,0,0,0,9,5,15,0,0,0,9,3,17,0,0,0,11,0,21,0,0,0,17,6,24,0,0,0,17,6,26,0,0,0,17,6,26,0,0,0,13,16,21,6,0,7,14,15,29,0,0,0,11,6,16,0,0,0,10,6,16,0,0,0,3,6,12,0,0,0,3,4,7,0,0,0,7,7,15,0,0,0,5,7,16,0,0,0,9,10,16,0,0,0,9,10,16,0,0,0,4,7,13,0,0,0,8,7,12,0,0,0,13,16,30,0,0,4,14,21,37,0,0,0,9,17,30,3,0,0,13,20,29,0,0,0,13,10,29,0,0,0,13,10,29,0,0,0,10,5,13,0,0,0,10,5,13,0,0,0,26,26,57,0,0,0,32,30,61,6,5,8,153,148,305,4,8,16,165,166,330
50102100713,0,4,3,8,14,29,0,0,0,14,19,33,0,4,4,22,13,36,0,0,0,20,17,39,0,0,0,29,17,48,0,0,0,35,18,51,0,0,0,18,15,32,3,0,3,23,15,33,0,0,0,11,12,26,0,0,0,11,12,26,5,0,7,10,16,20,0,0,0,9,15,27,0,0,0,9,15,21,0,0,0,9,13,25,0,0,0,14,18,29,0,0,0,14,18,29,0,0,0,17,14,35,0,0,0,16,19,36,0,0,0,10,18,25,0,0,0,11,18,27,0,0,0,19,14,30,0,0,4,21,12,36,0,0,0,12,16,26,0,0,4,10,16,25,0,0,0,11,19,30,6,0,5,11,21,37,0,0,0,42,47,89,0,4,3,39,52,90,7,6,16,234,246,480,11,6,16,252,260,515
50102100714,4,0,4,18,11,32,0,0,0,17,11,31,0,5,6,19,21,42,4,0,4,21,25,46,0,0,3,11,14,28,0,0,0,17,17,36,0,0,0,7,5,15,0,0,0,10,5,16,0,0,0,6,10,19,0,0,0,10,10,17,0,0,0,9,13,23,0,0,0,9,13,23,0,0,0,9,24,30,0,0,0,9,22,29,0,0,3,14,19,30,0,0,0,14,20,36,0,0,3,10,4,15,0,0,0,8,5,20,0,0,0,15,11,32,0,0,0,17,19,28,0,0,0,8,11,21,0,0,0,11,15,25,0,0,0,11,11,26,0,0,0,16,11,29,0,0,0,3,9,17,0,0,0,3,9,17,0,4,4,43,35,79,0,0,0,39,38,85,7,10,15,190,215,410,11,5,12,208,234,439
50102100715,0,0,0,9,0,13,0,0,0,9,3,15,0,0,0,4,3,12,0,0,0,4,3,12,0,0,0,6,7,18,0,0,3,9,10,18,0,0,0,4,3,8,0,0,0,4,4,9,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,5,0,0,0,0,9,6,0,0,0,0,9,7,0,0,0,5,10,17,0,0,0,5,10,17,0,0,0,6,8,18,0,0,0,11,10,19,0,0,0,10,8,20,0,0,0,9,17,23,0,0,0,3,7,10,0,0,0,3,7,11,0,0,0,7,14,19,0,0,0,7,15,21,0,0,0,18,16,31,0,0,0,19,16,37,0,0,0,85,100,183,9,9,15,85,110,199
50102100716,0,4,8,4,12,19,0,0,0,6,9,20,4,0,4,14,3,14,0,0,0,11,6,20,0,0,0,16,15,27,0,0,0,16,10,26,0,0,0,3,9,15,0,0,0,3,9,15,0,0,0,0,9,8,0,0,0,0,9,8,0,4,4,8,8,20,0,0,0,8,11,19,0,0,0,7,4,15,0,0,0,7,8,15,0,0,0,12,10,19,0,0,0,12,10,19,0,0,0,8,14,18,0,0,0,9,11,16,0,0,0,10,8,21,0,0,0,10,8,21,0,0,0,3,5,10,0,0,0,3,5,10,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,7,11,18,0,0,0,7,13,17,0,0,0,25,20,43,0,0,0,25,17,44,4,10,12,120,129,250,0,4,4,124,142,271
50102100717,0,0,0,8,11,12,0,0,0,8,11,12,0,0,0,9,10,22,0,0,0,9,10,22,0,0,3,4,10,16,0,0,0,4,10,17,0,0,0,8,5,14,0,0,3,8,7,12,0,0,0,4,4,6,0,0,0,4,4,6,0,0,0,3,7,13,0,0,0,3,7,13,0,0,0,8,9,18,0,0,0,8,8,17,0,0,0,5,4,9,0,0,0,5,8,11,0,0,0,4,3,8,3,0,3,9,4,16,0,0,0,7,9,18,0,0,0,7,9,18,0,0,0,11,11,19,0,0,3,13,11,23,0,0,0,14,12,22,0,0,0,14,12,22,4,0,4,18,17,35,0,0,0,21,17,35,0,0,0,30,27,49,0,0,0,30,27,49,3,0,4,122,139,261,5,3,8,131,142,277
50102100718,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,5,6,7,0,0,0,8,9,13,0,0,0,8,9,13,0,0,0,12,3,11,0,0,0,12,3,11,0,0,0,7,0,5,0,0,0,7,0,5,0,0,0,3,3,14,0,0,0,3,9,14,0,0,0,0,4,7,0,0,0,0,4,7,0,0,0,6,4,9,0,0,0,9,4,15,0,0,0,4,9,11,0,0,0,4,10,11,0,0,0,6,8,11,0,0,0,6,8,11,0,0,0,8,12,15,0,0,0,8,12,15,0,0,0,6,9,16,0,0,3,6,12,21,0,0,0,7,14,21,0,0,0,7,14,21,0,0,0,18,18,35,0,0,7,20,19,41,0,0,0,91,89,182,6,6,13,102,98,196
50102100801,0,5,6,13,7,20,0,0,0,15,8,22,3,0,3,10,5,18,0,0,0,7,10,20,0,0,0,7,13,23,0,4,4,7,17,26,0,0,5,16,13,27,0,0,0,17,20,35,0,0,0,11,10,23,0,0,0,13,10,24,0,0,4,15,12,26,0,3,5,12,18,30,0,0,0,4,13,15,0,0,3,7,12,23,0,0,0,10,6,18,0,0,0,12,8,23,0,0,0,12,16,23,0,0,0,10,16,28,0,0,0,8,8,11,0,0,0,9,6,15,0,0,0,14,17,28,0,0,0,14,18,32,5,0,5,15,15,31,0,0,0,15,15,35,0,0,0,15,19,28,0,0,0,13,16,30,4,0,4,32,35,71,0,0,0,31,42,73,13,10,24,169,196,363,3,6,14,191,209,398
50102100802,0,0,3,8,11,22,0,0,0,8,13,24,0,0,0,18,14,34,3,0,3,24,18,41,0,0,0,13,16,24,0,0,0,17,16,32,0,4,5,17,11,27,0,0,0,22,15,33,3,0,0,15,19,33,0,0,0,17,24,35,0,0,0,15,8,28,0,3,0,16,11,31,0,0,0,16,13,30,0,0,0,15,17,33,6,0,4,14,11,29,0,0,0,13,12,29,0,0,0,16,18,33,0,0,0,16,15,35,0,0,0,9,12,25,0,0,0,14,17,27,0,0,4,14,16,25,0,0,0,15,20,29,0,0,0,21,19,43,0,0,0,21,19,39,0,0,0,26,23,48,0,0,0,27,26,48,0,0,0,60,63,126,5,4,6,66,66,136,22,7,27,264,260,523,12,13,24,289,284,572
50102100803,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,10,9,13,0,0,0,10,6,16,0,0,0,12,15,22,0,0,0,12,15,22,3,0,3,4,8,18,0,4,4,5,16,22,0,0,0,18,10,27,5,0,5,19,18,38,0,4,4,8,6,18,5,4,6,10,12,23,0,0,0,3,3,9,3,0,3,11,3,10,0,0,0,4,12,15,0,0,0,4,13,18,0,0,0,7,13,18,0,0,3,8,12,24,0,0,0,16,14,25,4,0,0,15,15,33,0,0,0,8,6,15,0,3,0,11,16,23,0,0,0,12,14,30,0,0,0,12,14,30,0,0,0,7,17,18,0,3,3,7,20,30,0,3,6,47,38,96,14,15,33,65,58,127,0,13,14,158,182,339,28,40,67,193,226,416
50102100804,0,0,3,9,10,23,3,0,3,12,11,25,0,0,0,16,13,26,3,0,4,17,13,32,0,0,0,15,16,35,0,0,5,14,21,35,0,0,0,16,22,37,0,3,3,16,23,40,0,0,0,6,12,19,0,0,5,14,9,20,0,0,0,11,11,17,0,0,0,9,11,19,0,0,0,11,15,20,0,0,0,9,12,28,0,0,0,4,11,19,0,0,0,5,15,25,0,0,0,12,17,27,0,0,0,11,17,32,0,0,0,14,18,34,0,0,0,14,20,31,0,0,0,15,18,37,0,4,4,15,22,38,0,0,0,14,21,35,0,0,0,14,21,35,0,0,0,10,9,23,0,0,0,10,9,23,0,0,0,34,43,80,7,4,8,38,42,82,0,0,5,196,233,431,12,13,29,212,247,464
50102100805,3,3,3,12,15,28,0,0,0,19,13,35,0,0,0,15,18,34,3,0,3,16,16,32,0,0,0,8,19,22,0,0,4,7,16,28,0,3,3,11,7,25,0,0,0,16,8,26,0,4,5,4,13,26,0,0,0,6,19,32,0,0,0,11,13,27,6,0,0,16,20,33,0,0,0,14,18,28,0,0,0,14,16,28,0,0,0,10,14,20,0,0,0,10,16,22,0,0,0,10,7,25,4,0,5,17,14,29,0,6,4,11,16,32,0,0,0,19,15,32,0,0,0,10,13,23,0,0,0,17,14,30,0,0,0,9,11,19,0,0,0,9,10,18,0,0,0,9,15,25,0,0,0,9,15,27,0,0,0,29,22,45,4,0,4,28,22,52,10,19,30,171,200,371,10,10,21,194,228,419
50102100806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,22,0,22,0,0,0,33,0,33,27,0,27,52,0,52,0,0,0,74,0,74,21,0,21,75,0,75,0,0,0,96,0,96,19,0,19,85,0,85,0,0,0,100,0,100,11,0,11,54,0,54,0,0,0,69,0,69,5,0,5,44,0,44,0,0,0,51,0,51,4,0,4,27,0,27,0,0,0,33,0,33,3,0,3,17,0,17,0,0,0,23,0,23,0,0,0,12,0,12,0,0,0,13,0,13,0,0,0,16,0,16,0,0,0,21,0,21,107,0,107,404,0,404,0,0,0,513,0,513
50102100807,4,4,7,10,12,22,3,0,5,16,13,34,3,0,6,5,5,14,0,3,5,9,10,16,3,4,5,11,8,14,3,5,4,17,15,31,0,0,4,14,9,24,0,0,0,16,8,31,0,5,5,16,7,25,0,0,0,16,11,28,0,4,3,9,15,26,0,0,6,14,25,30,0,0,0,17,13,25,3,0,3,22,16,38,0,0,0,11,12,24,5,0,0,13,11,26,5,0,8,13,9,19,0,0,0,16,12,27,0,0,4,9,5,17,0,4,9,14,11,25,0,7,7,20,14,29,0,0,0,20,19,40,0,0,3,15,11,27,0,0,3,16,11,32,0,0,0,5,13,23,0,0,0,5,13,24,0,0,4,27,35,65,0,0,0,28,37,65,24,27,50,179,174,357,17,22,38,222,219,441
50102100809,0,0,0,23,15,38,0,3,7,23,20,44,0,0,0,18,15,32,4,0,6,25,18,42,0,5,6,21,21,45,6,3,10,29,33,61,0,5,5,18,9,29,3,4,7,19,17,36,0,0,0,20,28,45,4,0,4,26,29,51,0,0,0,23,20,46,0,4,4,21,27,49,0,0,0,17,36,53,5,0,11,28,36,62,0,0,0,28,22,49,0,4,5,30,24,53,0,3,3,22,25,46,0,4,5,22,32,49,0,0,0,17,22,31,0,3,3,16,21,37,0,0,0,9,18,26,0,0,0,13,25,35,0,3,0,16,24,43,0,3,3,20,28,50,0,0,0,30,25,49,0,4,0,33,22,53,6,4,3,31,45,81,4,0,3,35,50,93,9,19,29,291,319,609,40,38,76,338,377,719
50102100810,3,0,3,12,17,32,3,0,3,18,17,37,0,0,0,19,20,36,3,0,3,20,17,36,0,0,3,8,8,20,0,3,5,8,19,30,0,3,3,8,7,18,0,0,4,7,13,27,0,3,4,22,24,42,0,3,3,19,30,48,3,0,3,15,20,33,3,0,3,15,25,41,0,3,4,11,20,36,0,4,12,17,28,49,0,0,0,18,14,36,3,0,0,23,20,41,0,0,0,16,14,32,0,0,3,22,14,40,0,0,0,11,21,31,0,0,0,16,21,32,0,0,0,12,11,30,5,0,5,17,13,28,0,0,0,10,11,26,0,0,0,15,11,27,0,0,0,10,13,18,0,0,3,11,16,22,0,0,0,29,60,88,3,8,8,37,66,101,10,14,30,198,271,472,31,25,58,246,314,559
50102100811,0,0,0,4,3,9,0,0,0,4,12,12,0,0,0,6,3,7,0,0,0,6,3,10,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,4,6,7,0,0,0,4,6,7,0,0,3,3,4,6,0,0,0,4,3,6,0,0,0,5,4,8,0,0,0,8,4,12,0,0,0,3,9,7,0,0,0,3,6,10,0,0,0,4,9,5,0,0,0,4,9,5,0,0,0,3,6,6,0,0,0,3,5,3,0,0,0,6,13,18,0,0,0,6,11,17,0,0,0,6,8,16,0,0,0,10,8,21,0,0,0,3,13,15,0,0,0,3,13,15,0,0,0,16,16,31,0,0,0,16,16,31,0,0,0,44,100,148,0,4,8,46,107,159,6,8,10,102,188,294,5,9,11,112,207,318
