SA1_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
50201102922,27,0,0,0,0,27,82,0,0,0,0,82,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,120,0,0,0,0,120
50201102923,37,0,0,0,0,37,210,0,0,0,0,210,27,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,0,8,0,0,0,0,8,307,0,0,0,0,307
50201102924,45,10,0,0,0,59,88,0,0,0,0,90,11,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,35,18,0,0,0,54,0,0,0,0,0,0,7,3,0,0,0,12,176,40,0,0,0,211
50201102925,41,0,0,0,0,41,75,0,0,0,0,75,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,144
50201102926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102928,26,0,0,0,0,31,88,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,15,0,0,0,0,15,142,0,0,0,0,144
50201102929,62,0,0,0,0,62,68,0,0,0,0,68,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,135,0,0,0,0,135
50201102930,37,0,0,0,0,42,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,71,0,0,0,0,73
50201102931,19,0,0,0,0,19,78,0,0,0,0,78,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,3,0,0,0,0,3,7,0,0,0,0,7,122,0,0,0,0,122
50201102932,56,0,0,0,0,57,87,0,0,0,0,87,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,4,0,0,0,0,4,14,0,0,0,0,11,177,0,0,0,0,184
50301103001,23,9,31,0,0,64,31,3,3,0,0,38,5,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,6,7,0,0,16,0,24,89,0,0,111,0,4,9,0,0,15,61,42,139,0,0,235
50301103002,58,0,0,0,0,58,38,0,0,0,0,38,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,3,0,0,0,0,3,3,0,0,0,0,3,114,0,0,0,0,114
50301103003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103007,92,0,0,0,0,92,55,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,163
50301103008,87,0,0,0,0,87,53,0,0,0,0,53,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,7,0,0,0,0,7,9,0,0,0,0,9,167,0,0,0,0,167
50301103009,82,0,0,0,0,82,53,0,0,0,0,53,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,3,0,0,0,0,3,6,0,0,0,0,6,157,0,0,0,0,157
50301103010,102,0,0,0,0,102,63,0,0,0,0,62,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,186,0,0,0,0,185
50301103011,113,0,0,0,0,111,99,5,0,0,0,98,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,12,0,0,0,0,12,237,5,0,0,0,242
50301103012,72,0,0,0,0,72,42,0,0,0,0,42,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,136
50301103013,90,0,0,0,0,90,61,0,0,0,0,61,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,169,0,0,0,0,169
50301103014,46,0,0,0,0,50,28,0,0,0,0,31,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,89,0,0,0,0,87
50301103015,108,0,0,0,0,108,64,0,0,0,0,64,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,4,0,0,0,0,4,199,0,0,0,0,199
50301103016,90,8,0,0,0,91,67,0,0,0,0,69,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,180,6,0,0,0,184
50301103017,32,12,14,0,0,58,29,7,9,0,0,39,5,7,7,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,6,10,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,67,24,33,0,0,127
50301103018,67,34,0,0,0,98,49,4,0,0,0,53,9,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,7,134,47,0,0,0,185
50301103101,31,7,0,0,0,38,19,0,0,0,0,19,0,0,0,0,0,7,0,0,42,0,0,42,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,40,0,0,49,0,0,0,0,0,0,0,0,3,0,0,3,58,6,48,0,0,107
50301103102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103104,70,15,5,0,0,83,25,0,0,0,0,29,12,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,17,7,9,0,0,31,0,0,0,0,0,0,0,5,0,0,0,3,108,24,16,0,0,149
50301103105,66,21,3,0,0,92,27,0,0,0,0,29,9,7,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,7,8,0,0,24,0,0,0,0,0,0,7,6,0,0,0,12,111,34,15,0,0,159
50301103106,78,20,16,0,0,108,38,7,0,0,0,45,12,4,22,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,16,4,23,0,0,47,0,0,0,0,0,5,0,0,0,0,0,4,128,31,43,0,0,203
50301103107,17,57,0,0,0,80,0,28,0,0,0,26,6,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,0,0,32,0,0,0,0,0,4,0,10,0,0,0,11,26,126,0,0,0,153
50301103108,51,36,25,0,0,104,19,21,11,0,0,55,8,19,38,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,10,25,51,0,0,81,0,0,0,0,0,0,3,0,0,0,0,9,83,82,92,0,0,255
50301103109,56,10,0,0,0,69,21,3,0,0,0,22,3,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,3,0,5,0,0,0,3,86,20,0,0,0,110
50301103110,41,8,4,0,0,46,20,6,3,0,0,25,0,5,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,67,15,12,0,0,93
50301103111,24,19,13,0,0,51,15,17,10,0,0,49,3,14,47,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,29,67,0,0,102,0,0,0,0,0,6,3,0,3,0,0,8,57,69,88,0,0,212
50301103112,32,11,0,0,0,48,33,12,0,0,0,45,11,9,0,0,0,21,0,6,0,0,0,6,0,0,0,0,0,0,9,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,87,47,0,0,0,135
50301103113,42,29,0,0,0,68,36,12,0,0,0,45,12,12,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,27,0,0,0,0,0,3,4,3,0,0,0,6,87,58,0,0,0,145
50301103114,47,47,41,0,0,131,18,15,16,0,0,49,10,15,47,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,13,27,64,0,0,102,0,3,7,0,0,8,4,3,6,0,0,10,80,96,127,0,0,309
50301103115,46,35,0,0,0,80,33,29,0,0,0,72,3,20,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,20,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,94,84,0,0,0,180
50301103117,34,27,0,0,0,67,34,27,3,0,0,70,13,12,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,20,0,3,0,0,0,3,0,0,0,0,0,0,20,26,5,0,0,52,0,0,0,0,0,4,0,4,0,0,0,9,95,91,12,0,0,200
50301103118,22,13,18,0,0,55,4,10,14,0,0,28,3,7,38,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,9,14,47,0,0,63,0,0,0,0,0,7,0,0,9,0,0,11,35,37,81,0,0,163
50301103119,38,25,28,0,0,84,27,7,9,0,0,39,0,5,12,0,0,15,0,0,0,0,0,0,0,5,0,0,0,8,5,3,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,11,22,0,0,34,0,5,43,0,0,55,3,3,12,0,0,18,71,50,111,0,0,228
50301103120,8,19,33,0,0,60,12,12,23,0,0,43,4,17,79,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,20,96,0,0,127,0,0,9,0,0,9,0,0,10,0,0,12,24,49,167,0,0,244
50301103121,54,42,0,0,0,95,41,30,0,0,0,70,12,9,0,0,0,29,9,13,0,0,0,18,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,24,34,0,0,0,65,0,0,0,0,0,0,9,6,0,0,0,11,132,117,0,0,0,247
50301103122,5,0,72,0,0,73,9,0,50,0,0,58,0,0,87,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,116,0,0,9,0,0,9,0,0,17,0,0,17,16,0,251,0,0,267
50301103123,0,0,32,0,0,32,0,0,20,0,0,20,0,0,129,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,142,0,0,4,0,0,4,0,0,25,0,0,25,0,0,224,0,0,224
50301103124,29,0,42,0,0,70,36,0,20,0,0,57,6,4,52,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,64,0,0,74,0,0,4,0,0,7,0,0,6,0,0,7,73,6,140,0,0,218
50301103125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103201,44,18,7,0,0,68,24,7,0,0,0,32,17,10,3,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,19,3,0,0,46,0,5,0,0,0,5,4,3,0,0,0,7,95,51,11,0,0,154
50301103202,48,9,0,0,0,61,21,5,0,0,0,29,10,9,16,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,9,23,0,0,43,0,0,0,0,0,0,3,0,0,0,0,6,83,23,25,0,0,131
50301103203,51,25,16,0,0,87,10,11,3,0,0,21,11,13,22,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,11,23,33,0,0,65,0,0,0,0,0,0,0,3,6,0,0,12,72,57,57,0,0,189
50301103204,55,3,0,0,0,57,40,3,0,0,0,47,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,4,0,0,0,0,7,0,0,0,0,0,3,128,4,0,0,0,138
50301103205,58,0,0,0,0,62,58,0,0,0,0,58,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,146
50301103206,41,8,0,0,0,50,33,11,0,0,0,42,10,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,21,3,0,0,0,0,4,0,0,0,0,0,5,94,34,0,0,0,129
50301103207,25,13,23,0,0,65,8,9,7,0,0,22,10,11,57,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,8,3,21,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,14,17,79,0,0,108,3,5,4,0,0,12,0,3,10,0,0,13,47,48,123,0,0,221
50301103208,57,0,3,0,0,65,34,0,3,0,0,36,17,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,24,0,0,0,0,0,0,3,0,0,0,0,3,110,6,9,0,0,126
50301103209,95,10,3,0,0,104,53,6,0,0,0,66,15,5,16,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,31,3,29,0,0,55,6,0,0,0,0,9,8,5,0,0,0,11,188,18,29,0,0,238
50301103210,70,7,0,0,0,73,45,8,0,0,0,49,16,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,3,145,10,0,0,0,160
50301103211,78,0,9,0,0,86,55,3,3,0,0,61,14,0,10,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,15,0,10,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,159,0,24,0,0,185
50301103212,32,18,6,0,0,54,14,10,6,0,0,28,7,9,34,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,14,17,41,0,0,69,0,0,3,0,0,3,4,0,3,0,0,5,58,40,65,0,0,168
50301103213,65,0,7,0,0,72,48,9,15,0,0,68,3,3,28,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,35,0,0,47,0,0,0,0,0,5,6,0,3,0,0,7,127,14,66,0,0,205
50301103214,54,0,0,0,0,56,37,4,0,0,0,42,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,25,4,0,0,0,0,3,3,0,0,0,0,3,130,7,0,0,0,139
50301103215,51,17,38,0,0,107,24,7,14,0,0,39,3,3,46,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,10,8,67,0,0,89,0,0,0,0,0,5,0,0,7,0,0,9,84,35,127,0,0,251
50301103216,61,4,3,0,0,66,19,0,0,0,0,19,12,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,6,16,0,0,34,0,0,0,0,0,0,0,0,0,0,0,5,85,10,23,0,0,123
50301103217,70,4,3,0,0,86,25,5,8,0,0,32,11,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,21,0,17,0,0,34,3,0,0,0,0,3,4,0,7,0,0,7,117,9,30,0,0,155
50301103218,84,9,0,0,0,95,58,0,0,0,0,58,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,167,8,4,0,0,184
50301103301,52,0,0,0,0,52,44,0,0,0,0,44,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,105
50301103302,43,0,0,0,0,43,46,0,0,0,0,46,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,104
50301103303,75,0,0,0,0,75,77,5,0,0,0,81,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,168,5,0,0,0,167
50301103304,34,0,0,0,0,34,53,0,0,0,0,51,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,102
50301103305,64,0,0,0,0,64,72,0,0,0,0,72,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,8,0,0,0,0,8,0,0,0,0,0,0,162,0,0,0,0,162
50301103306,45,0,0,0,0,45,69,0,0,0,0,69,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,130,0,0,0,0,130
50301103307,83,0,0,0,0,82,59,0,0,0,0,59,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,154,4,0,0,0,156
50301103308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103309,56,0,0,0,0,56,35,0,0,0,0,35,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,97
50301103310,59,3,0,0,0,58,33,0,0,0,0,33,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,101,6,0,0,0,110
50301103311,48,0,0,0,0,49,36,0,0,0,0,36,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,98
50301103312,78,0,0,0,0,78,58,0,0,0,0,58,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,152
50301103313,40,0,0,0,0,46,26,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,82
50301103314,60,7,77,0,0,145,53,12,59,0,0,125,8,13,51,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,15,12,63,0,0,85,0,0,5,0,0,6,0,0,14,0,0,16,131,36,213,0,0,376
50301103315,87,0,0,0,0,87,60,0,0,0,0,60,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,158,4,0,0,0,161
