SA1_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50102100547,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100548,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,52,31,26,25,26,20,17,7,0,200,..,0,17,35,44,33,19,6,0,154,..,8,20,6,4,0,0,0,0,36,..,0,0,5,3,5,0,0,0,23,94,..,..,..,..,..,..,..,..,94,..,21,..,..,..,..,..,..,..,21,..,27,9,7,0,0,0,0,0,41,..,4,0,4,0,0,0,5,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,4,0,5,0,0,0,10,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,100,63,48,54,55,45,22,10,0,398
50102100549,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,8,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,17,13,15,25,16,5,0,124,..,0,3,15,10,32,14,5,0,81,..,4,8,0,0,0,0,0,0,23,..,0,7,4,3,3,0,0,0,12,39,..,..,..,..,..,..,..,..,39,..,9,..,..,..,..,..,..,..,9,..,10,3,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,6,0,0,0,9,..,0,4,0,6,5,14,0,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,35,25,29,28,45,29,5,0,235
50102100550,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,26,23,39,30,10,8,8,0,192,..,0,13,55,46,19,9,13,0,157,..,0,17,0,8,8,7,0,0,32,..,0,3,5,10,0,0,0,0,13,109,..,..,..,..,..,..,..,..,109,..,28,..,..,..,..,..,..,..,28,..,12,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,9,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,113,47,33,63,68,26,24,13,0,381
50102100551,..,0,0,0,0,0,0,0,0,0,..,0,0,5,0,0,0,0,0,3,..,0,0,0,5,3,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,28,32,44,17,18,3,4,0,198,..,0,23,58,17,12,5,7,0,124,..,4,12,12,7,3,0,0,0,35,..,0,4,3,0,3,0,0,0,9,125,..,..,..,..,..,..,..,..,125,..,24,..,..,..,..,..,..,..,24,..,13,0,0,0,0,0,0,0,17,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,5,3,0,0,0,0,5,..,0,6,0,3,3,3,3,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,49,44,82,31,22,12,15,0,387
50102100701,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,9,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,12,19,17,27,26,10,0,134,..,0,4,24,17,36,23,9,0,110,..,0,12,0,12,5,6,0,0,34,..,0,4,5,4,0,3,0,0,15,47,..,..,..,..,..,..,..,..,47,..,0,..,..,..,..,..,..,..,0,..,5,4,0,0,0,0,0,0,10,..,3,0,0,0,0,0,0,0,4,..,3,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,3,0,7,..,0,0,3,4,6,11,3,0,30,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,51,16,21,31,34,53,46,18,0,269
50102100702,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17,11,19,22,18,22,7,0,154,..,0,8,28,29,30,33,6,0,145,..,3,7,5,7,0,0,0,0,30,..,0,0,3,0,0,3,5,0,12,60,..,..,..,..,..,..,..,..,60,..,17,..,..,..,..,..,..,..,17,..,6,6,0,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,5,0,4,0,16,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,60,38,23,42,44,44,45,17,0,311
50102100704,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,6,4,4,7,9,4,36,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,31,21,29,40,38,20,17,10,247,..,0,12,26,40,22,25,14,4,140,..,0,11,10,10,17,0,0,0,53,..,0,0,13,15,6,3,0,0,38,92,..,..,..,..,..,..,..,..,92,..,24,..,..,..,..,..,..,..,24,..,22,0,0,4,6,0,0,0,36,..,3,0,0,0,4,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,4,0,0,0,0,0,0,0,3,..,6,0,10,11,18,19,8,7,71,0,4,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,92,61,30,51,75,67,51,32,18,472
50102100705,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,25,7,12,23,16,11,8,6,0,119,..,0,9,16,12,10,17,10,0,80,..,4,4,10,14,4,0,0,0,36,..,0,0,0,0,0,0,0,0,8,35,..,..,..,..,..,..,..,..,35,..,9,..,..,..,..,..,..,..,9,..,9,0,0,0,0,0,0,0,17,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,..,0,0,5,8,8,3,4,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,40,18,20,35,30,26,25,13,0,217
50102100706,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,4,0,5,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,18,9,11,19,23,17,9,0,121,..,0,6,16,25,37,27,11,0,118,..,0,0,0,3,4,0,0,0,15,..,5,0,3,4,0,0,0,0,10,34,..,..,..,..,..,..,..,..,34,..,11,..,..,..,..,..,..,..,11,..,10,0,4,0,0,0,0,0,14,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,5,4,3,3,6,4,5,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34,26,11,26,37,51,30,15,0,239
50102100708,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,4,0,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,25,22,39,34,49,27,23,4,294,..,0,15,43,35,61,47,25,4,233,..,10,10,13,6,11,4,0,0,53,..,0,3,5,8,0,0,0,0,22,114,..,..,..,..,..,..,..,..,114,..,15,..,..,..,..,..,..,..,15,..,22,9,0,0,0,0,0,0,37,..,4,0,0,0,4,0,0,0,9,..,0,0,4,0,0,0,0,0,3,..,0,0,0,0,3,0,0,0,4,..,0,0,4,5,8,7,16,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,118,53,39,66,59,93,59,38,7,532
50102100709,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,11,21,21,33,12,3,3,153,..,0,18,22,27,39,33,10,3,148,..,5,5,0,3,15,5,0,0,33,..,0,0,4,0,0,0,0,0,12,40,..,..,..,..,..,..,..,..,40,..,6,..,..,..,..,..,..,..,6,..,16,3,5,0,3,0,0,0,27,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,6,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,42,37,30,27,37,67,39,14,5,294
50102100710,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,3,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,14,32,44,35,30,0,0,219,..,3,16,42,46,55,41,10,4,211,..,7,6,16,13,3,0,0,0,43,..,0,0,3,0,0,0,0,0,10,105,..,..,..,..,..,..,..,..,105,..,13,..,..,..,..,..,..,..,13,..,20,3,4,0,0,0,0,0,32,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,..,0,0,0,3,4,7,4,6,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,105,38,30,66,70,71,55,12,3,444
50102100711,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,3,3,0,3,12,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,19,16,17,20,35,19,16,9,5,152,..,0,8,19,39,26,20,15,0,116,..,4,6,5,9,5,0,5,0,31,..,0,6,5,4,0,3,0,0,16,59,..,..,..,..,..,..,..,..,59,..,20,..,..,..,..,..,..,..,20,..,11,6,0,0,0,0,0,0,21,..,0,0,0,0,8,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,3,9,0,0,0,0,0,0,11,..,0,0,0,5,4,7,5,3,24,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,59,36,23,31,58,45,31,18,6,313
50102100713,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,0,0,0,0,13,..,0,5,3,0,3,13,9,4,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,56,26,25,38,25,31,29,14,8,252,..,0,13,31,29,32,21,15,3,148,..,3,14,13,9,8,7,0,0,58,..,0,6,14,8,5,0,0,0,32,114,..,..,..,..,..,..,..,..,114,..,24,..,..,..,..,..,..,..,24,..,15,0,0,0,0,0,0,0,19,..,3,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,5,4,3,11,3,3,0,0,26,..,5,4,6,0,3,14,7,4,46,0,4,0,6,0,3,6,0,0,16,0,0,0,0,0,0,0,0,0,0,121,61,43,71,57,52,58,20,5,489
50102100714,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,4,4,6,9,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,19,36,28,32,21,25,9,0,224,..,0,12,22,30,21,25,15,0,132,..,8,24,13,8,8,5,0,0,56,..,0,3,5,3,4,0,0,0,23,107,..,..,..,..,..,..,..,..,107,..,11,..,..,..,..,..,..,..,11,..,11,0,0,0,0,0,0,0,11,..,0,0,0,0,0,3,0,0,6,..,0,0,3,0,0,0,0,0,6,..,0,0,0,4,0,3,0,0,11,..,0,4,4,5,3,12,11,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,107,35,52,49,52,45,48,20,4,415
50102100715,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,5,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,3,11,22,16,11,9,0,99,..,0,5,13,18,15,11,3,4,71,..,0,0,5,9,4,4,0,0,28,..,0,0,0,5,3,0,0,0,10,36,..,..,..,..,..,..,..,..,36,..,11,..,..,..,..,..,..,..,11,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,5,3,4,6,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,36,15,8,23,31,35,23,10,4,174
50102100716,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,13,22,16,13,14,3,0,138,..,0,22,15,11,13,32,4,0,103,..,5,10,15,11,3,0,0,0,42,..,0,0,4,4,0,0,4,0,9,66,..,..,..,..,..,..,..,..,66,..,8,..,..,..,..,..,..,..,8,..,8,0,4,4,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,25,36,41,30,21,33,10,0,264
50102100717,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,13,13,25,28,19,3,0,138,..,0,12,19,25,33,23,13,0,128,..,8,9,0,4,7,0,0,0,32,..,0,0,0,0,3,0,0,0,3,54,..,..,..,..,..,..,..,..,54,..,5,..,..,..,..,..,..,..,5,..,5,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,7,8,8,0,0,26,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,54,18,26,18,40,58,37,10,0,265
50102100718,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,14,13,21,14,5,0,86,..,0,3,11,26,27,24,3,0,96,..,0,3,3,3,0,0,3,0,15,..,0,0,3,0,0,0,0,0,3,24,..,..,..,..,..,..,..,..,24,..,8,..,..,..,..,..,..,..,8,..,7,6,0,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,6,..,0,0,0,4,0,7,0,0,16,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,24,15,18,23,33,36,28,8,0,183
50102100801,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,11,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,28,27,17,22,35,22,7,5,200,..,0,22,13,20,29,38,11,3,129,..,16,13,8,3,6,3,0,0,39,..,0,4,13,8,3,0,0,0,36,63,..,..,..,..,..,..,..,..,63,..,19,..,..,..,..,..,..,..,19,..,15,4,5,0,4,0,0,0,27,..,5,0,5,0,0,7,0,0,12,..,0,0,0,0,0,0,0,0,7,..,9,0,0,0,5,0,0,0,13,..,0,0,4,5,18,5,3,0,34,0,4,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,63,57,42,44,44,66,54,10,6,390
50102100802,..,0,0,0,0,0,0,0,0,0,..,0,0,0,6,4,0,0,0,8,..,4,0,0,3,8,7,5,3,32,3,5,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,43,28,26,27,30,45,39,17,12,264,..,0,12,31,19,52,37,19,10,188,..,11,22,7,12,10,0,0,0,67,..,6,0,7,5,0,5,0,0,34,81,..,..,..,..,..,..,..,..,81,..,17,..,..,..,..,..,..,..,17,..,20,8,3,0,0,0,0,0,28,..,0,0,3,0,0,3,0,0,11,..,5,0,0,0,0,0,0,0,5,..,3,6,0,6,6,0,0,0,25,..,7,10,6,8,18,24,15,3,80,0,6,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,86,68,63,62,55,87,74,39,18,549
50102100803,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,7,11,16,20,14,5,0,119,..,0,0,18,34,28,22,7,0,102,..,0,4,5,3,0,3,0,0,20,..,0,0,5,0,0,0,5,0,4,48,..,..,..,..,..,..,..,..,48,..,11,..,..,..,..,..,..,..,11,..,6,8,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,7,3,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,48,30,13,28,36,35,30,16,0,222
50102100804,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,8,..,0,7,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,33,17,31,38,31,20,12,6,233,..,0,10,28,45,42,30,21,9,187,..,4,4,3,4,3,9,0,0,21,..,0,0,9,6,7,0,0,0,27,83,..,..,..,..,..,..,..,..,83,..,30,..,..,..,..,..,..,..,30,..,10,8,0,0,0,0,0,0,21,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,4,3,0,0,4,0,0,0,12,..,0,7,5,5,4,3,0,0,27,3,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,83,54,34,51,67,57,45,30,7,431
50102100805,..,0,0,0,0,0,0,0,0,0,..,3,3,0,0,0,0,0,0,11,..,0,0,0,0,8,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,29,35,29,32,25,14,4,6,211,..,0,26,27,36,26,22,9,0,134,..,4,10,13,4,4,0,0,0,39,..,4,9,0,9,3,0,0,0,25,88,..,..,..,..,..,..,..,..,88,..,15,..,..,..,..,..,..,..,15,..,13,0,6,4,0,0,0,0,21,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,6,..,9,8,0,0,0,0,0,0,18,..,3,3,6,3,12,5,6,0,38,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,88,51,57,50,60,43,31,9,5,396
50102100806,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100807,..,0,0,0,0,0,0,0,0,3,..,3,3,0,0,3,0,0,0,11,..,0,4,0,4,10,8,5,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,26,36,21,25,22,23,9,0,203,..,0,9,7,25,21,16,12,0,96,..,10,18,9,0,3,4,0,0,54,..,4,11,9,8,3,0,0,0,32,73,..,..,..,..,..,..,..,..,73,..,14,..,..,..,..,..,..,..,14,..,12,3,4,3,0,0,0,0,22,..,0,0,3,0,0,3,0,0,12,..,6,4,7,0,0,0,0,0,13,..,3,7,0,0,3,0,0,0,15,..,4,8,4,16,16,16,3,0,69,3,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,73,54,66,49,55,54,40,24,6,412
50102100809,..,0,0,0,0,0,0,0,0,3,..,6,11,0,0,3,0,0,0,21,..,0,9,13,14,14,16,6,5,78,5,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,59,33,61,47,38,52,28,11,6,339,..,5,21,32,9,32,12,9,0,128,..,14,34,18,6,7,5,0,0,80,..,0,8,15,17,9,5,0,0,54,111,..,..,..,..,..,..,..,..,111,..,16,..,..,..,..,..,..,..,16,..,19,3,0,4,4,0,0,0,33,..,5,0,0,0,4,3,0,0,18,..,4,0,0,0,0,0,0,0,7,..,12,12,3,0,4,6,0,0,42,..,0,16,26,20,34,17,14,4,133,5,6,0,0,3,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,115,79,99,99,67,100,46,22,10,641
