SA1_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
50501107318,0,3,0,3,25,0,0,28,0,11,0,11,23,0,0,32,0,3,0,3,34,0,0,32,0,0,0,0,0,0,0,0,76,20,0,101,173,0,0,276
50501107319,5,10,0,12,30,0,0,44,0,12,0,12,52,5,0,70,0,7,0,7,58,3,0,71,0,3,0,3,21,0,0,23,83,33,0,114,286,9,0,416
50501107320,7,11,0,13,39,0,0,49,0,15,0,15,39,0,0,52,0,0,0,0,25,0,0,29,0,0,0,0,9,0,0,9,77,37,0,113,221,3,0,345
50501107321,3,14,0,16,61,0,0,76,0,24,0,24,42,0,0,62,0,9,0,9,31,3,0,42,0,0,0,0,16,0,0,16,103,53,0,159,317,16,0,486
50501107322,3,4,0,10,12,0,0,20,0,7,0,7,24,0,0,27,0,5,0,5,17,0,0,18,0,0,0,0,4,0,0,4,33,18,0,55,155,11,0,215
50501107323,4,6,0,9,39,0,0,42,0,12,0,12,32,0,0,50,0,5,0,5,24,0,0,25,0,0,0,0,12,0,0,7,50,31,3,89,225,3,0,319
50501107324,3,10,0,9,17,0,0,33,0,9,0,9,36,0,0,41,0,0,0,0,17,0,0,20,0,0,0,0,8,0,0,8,55,30,6,85,203,4,0,296
50501107325,3,3,0,6,19,0,0,22,0,21,0,16,26,0,0,45,0,3,0,3,17,0,0,26,0,0,0,0,3,0,0,3,48,28,3,75,166,0,0,244
50501107326,6,4,0,3,26,5,0,35,0,16,0,16,30,0,0,50,0,5,0,5,19,0,0,20,0,0,0,0,6,0,0,8,74,27,0,104,177,11,0,296
50501107327,4,9,0,15,29,3,0,41,0,19,0,15,38,3,0,55,0,6,0,6,9,0,0,21,0,0,0,0,0,0,0,0,82,39,9,124,163,8,0,293
50501107328,0,0,0,0,27,0,0,34,0,16,0,23,14,0,0,40,0,0,0,0,13,0,0,19,0,0,0,0,0,0,0,0,64,33,4,95,175,3,0,270
50501107329,0,3,0,7,29,0,0,35,0,15,0,15,31,0,0,46,0,0,0,0,14,0,0,18,0,0,0,0,3,0,0,3,49,27,0,79,155,6,0,238
50501107330,0,6,0,3,24,0,0,31,0,10,0,10,13,0,0,26,0,0,0,0,19,0,0,21,0,0,0,0,5,0,0,4,67,23,0,89,139,0,0,230
50501107331,3,12,0,14,52,0,0,67,0,19,0,22,50,0,0,71,0,4,0,3,22,0,0,27,0,0,0,0,8,0,0,8,70,47,12,119,233,12,0,361
50501107332,0,7,0,7,41,0,0,44,0,16,0,16,19,0,0,43,0,0,0,0,15,0,0,16,0,0,0,0,6,0,0,6,52,29,0,80,184,0,0,271
50501107333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107334,0,8,0,12,35,0,0,45,0,0,0,4,17,0,0,25,0,0,0,0,13,0,0,12,0,0,0,0,4,0,0,4,61,17,9,83,148,9,0,246
50501107335,4,13,0,19,57,0,0,69,3,17,0,22,52,7,0,73,0,7,0,7,33,0,0,42,0,0,0,0,0,0,0,0,106,44,3,159,282,20,0,457
50501107401,0,4,0,3,35,3,0,44,0,7,0,9,27,0,0,32,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,64,17,3,84,230,15,0,329
50501107402,4,15,0,15,62,0,0,82,0,22,0,21,54,0,0,76,0,0,0,0,12,0,0,12,0,0,0,0,9,0,0,12,87,46,7,140,267,10,6,416
50501107403,6,4,0,12,61,0,0,78,0,11,0,11,29,0,0,42,0,7,0,7,19,0,0,27,0,0,0,0,5,3,0,7,86,26,0,117,267,7,0,389
50501107404,4,16,0,19,94,9,0,121,0,23,0,23,58,0,0,83,0,4,0,10,26,0,0,36,0,0,0,0,8,3,0,6,85,68,5,152,380,14,0,549
50501107405,0,31,0,27,89,0,0,114,3,10,0,10,26,0,0,40,0,0,0,0,24,0,0,22,0,0,0,0,0,0,0,0,61,40,0,104,312,3,0,419
50501107406,4,32,0,34,84,20,0,138,0,17,0,15,31,0,0,48,0,0,0,0,16,0,0,22,0,0,0,0,4,0,0,4,74,55,0,126,289,58,0,477
50501107407,0,3,0,3,24,3,0,29,0,7,0,7,18,0,0,29,0,0,0,0,13,0,0,14,0,0,0,0,3,0,0,3,44,19,6,64,159,12,0,237
50501107408,5,15,0,19,33,3,0,52,0,9,0,9,28,0,0,43,0,7,0,7,10,3,0,15,0,0,0,0,6,0,0,8,90,36,4,125,238,20,0,379
50501107409,0,17,0,18,42,0,0,65,0,6,0,6,57,0,0,67,0,0,0,0,13,4,0,15,0,0,0,0,6,0,0,6,96,42,0,136,290,16,0,440
50501107410,3,7,0,4,29,0,0,32,0,7,0,6,16,0,0,26,0,0,0,3,8,0,0,7,0,0,0,0,0,0,0,0,66,22,9,97,161,0,0,261
50501107411,0,11,0,10,34,0,0,48,0,5,0,6,16,0,0,22,0,0,0,0,19,0,0,19,0,0,0,0,5,0,0,5,92,27,4,130,204,9,0,340
50501107412,0,16,0,16,50,0,0,68,0,5,0,5,49,0,0,55,0,0,0,0,27,0,0,26,0,0,0,0,3,5,0,7,127,40,13,176,365,40,4,585
50501107413,3,8,0,6,28,3,0,38,0,11,0,11,32,4,0,47,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,3,75,23,5,103,185,45,0,333
50501107414,7,4,0,8,38,0,0,50,0,9,0,9,37,3,0,48,0,0,0,0,19,3,0,15,0,0,0,0,6,0,0,6,133,40,3,177,271,18,0,473
50501107415,3,10,0,12,38,3,0,51,0,3,0,3,27,0,0,36,0,0,0,0,18,0,0,18,0,0,0,0,4,0,0,4,100,19,4,122,228,8,0,361
50501107416,3,9,0,17,65,0,0,78,0,10,0,10,48,0,0,60,0,5,0,5,25,0,0,29,0,0,0,0,10,0,0,10,114,41,8,164,354,20,0,538
50501107417,0,9,0,9,45,6,0,54,0,4,0,4,34,5,0,37,0,4,0,4,9,0,0,14,0,0,0,0,0,0,0,0,88,25,4,117,233,14,0,357
50501107418,0,10,0,12,32,0,0,43,0,7,0,7,24,0,0,34,0,0,0,0,14,3,0,13,0,0,0,0,5,0,0,5,78,25,4,109,192,6,0,307
50501107419,0,11,0,11,48,0,0,55,0,11,0,7,30,0,0,39,0,0,0,0,14,0,0,15,0,0,0,0,0,0,0,8,98,34,4,133,251,10,0,403
50501107420,0,19,0,17,44,0,0,61,0,21,0,21,40,0,0,57,0,0,0,0,9,0,0,9,0,0,0,0,7,0,0,7,76,48,6,128,196,0,0,327
50501107421,3,15,0,13,66,3,0,80,0,30,0,27,55,0,0,92,0,7,0,7,55,0,0,65,0,0,0,0,12,0,0,12,75,55,0,128,300,22,4,444
50501107501,12,16,0,34,68,0,0,106,3,14,0,23,57,0,0,77,0,9,0,9,26,0,0,31,0,0,0,0,0,0,0,0,106,52,7,160,314,11,0,498
50501107502,0,14,0,15,48,0,0,71,4,12,0,16,19,0,0,36,0,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,55,41,3,95,199,3,0,293
50501107503,6,11,0,13,42,0,0,51,0,12,0,16,27,0,0,44,0,0,0,0,17,0,0,14,0,0,0,0,7,0,0,7,93,29,7,134,187,0,0,314
50501107504,5,18,0,19,72,0,0,95,0,16,0,15,42,0,0,58,0,3,0,3,28,0,0,32,0,0,0,0,4,0,0,4,87,43,4,125,287,4,0,417
50501107505,0,3,0,7,16,0,0,29,0,5,0,5,21,0,0,27,0,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,80,22,4,99,152,0,0,249
50501107506,4,9,0,12,45,0,0,65,0,23,0,21,32,5,0,61,0,0,0,0,28,3,0,34,0,0,0,0,10,0,0,13,142,43,4,185,259,11,0,461
50501107507,0,6,0,4,24,0,0,30,0,3,0,6,13,0,0,26,0,6,0,6,5,0,0,10,0,0,0,0,5,0,0,10,39,18,3,61,149,6,0,220
50501107508,3,10,0,12,26,0,0,44,0,10,0,9,29,0,0,39,0,0,0,0,14,0,0,14,0,0,0,0,7,0,0,7,71,34,3,107,196,19,0,324
50501107509,0,16,0,23,61,5,0,82,0,19,0,20,23,0,0,42,0,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,61,41,6,112,203,6,0,314
50501107510,3,9,0,19,86,0,0,100,0,42,0,42,69,0,0,107,0,0,0,0,27,0,0,29,0,0,0,0,9,0,0,9,111,62,8,181,387,0,0,568
50501107511,5,15,0,24,55,0,0,80,0,34,0,34,45,0,0,83,0,3,0,3,12,0,0,24,0,0,0,0,9,0,0,9,92,67,3,161,252,0,0,410
50501107512,3,4,0,7,37,0,0,49,0,15,0,15,35,3,0,51,0,3,0,3,17,0,0,17,0,0,0,0,6,0,0,6,136,38,5,175,227,14,0,414
50501107513,8,16,0,19,53,0,0,74,6,17,0,26,57,0,0,79,0,0,0,0,25,0,0,29,0,0,0,0,8,0,0,8,110,49,4,161,279,3,0,439
50501107514,0,12,0,12,43,0,0,57,0,20,0,20,51,4,0,77,0,3,0,3,38,5,0,44,0,0,0,0,13,3,0,22,50,40,7,93,247,21,0,364
50501107515,5,11,0,13,49,0,0,61,5,32,0,37,53,0,0,92,0,10,0,10,42,0,0,56,0,0,0,0,33,0,0,33,78,52,10,134,299,12,0,441
50501107516,7,11,0,18,51,0,0,70,0,16,0,16,44,0,0,58,0,0,0,0,18,0,0,18,0,0,0,0,4,0,0,4,77,31,0,111,223,0,0,340
50501107517,0,8,0,8,23,0,0,37,0,12,0,15,22,0,0,31,0,4,0,4,10,0,0,5,0,0,0,0,4,0,0,4,42,25,3,70,110,0,0,180
50501107518,6,8,0,14,70,0,0,85,0,13,0,13,27,0,0,41,0,6,0,6,14,4,0,22,0,0,0,0,4,0,0,4,81,36,7,119,238,3,0,364
50501107519,3,4,0,7,31,0,0,40,0,9,0,16,24,0,0,34,0,0,0,0,8,0,0,14,0,0,0,0,4,0,0,5,39,24,0,64,127,0,0,186
50501107520,12,20,0,37,111,0,0,154,0,32,0,32,61,4,0,101,0,9,0,9,27,0,0,32,0,0,0,0,5,0,0,5,123,66,6,197,435,17,0,653
50501107521,0,16,0,18,68,0,0,82,0,17,0,14,45,0,0,65,0,0,0,0,18,6,0,28,0,0,0,0,5,0,0,5,79,44,3,128,278,5,0,412
50501107522,0,29,0,29,111,9,0,153,0,46,0,46,70,11,0,123,3,12,0,11,27,3,0,40,0,0,0,0,3,0,0,3,90,95,0,182,404,68,0,657
50501107523,0,10,0,12,43,0,0,59,0,20,0,20,21,0,0,37,0,0,0,0,18,0,0,18,0,0,0,0,8,0,0,8,80,36,7,127,254,4,0,380
50501107601,3,6,0,14,57,0,0,74,0,12,0,12,22,0,0,35,0,6,0,6,10,0,0,13,0,0,0,0,0,0,0,0,57,35,5,93,184,5,0,284
50501107602,6,19,0,27,49,0,0,77,0,10,0,10,27,3,0,37,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,56,43,3,98,194,12,0,308
50501107603,5,19,0,23,53,0,0,79,0,13,0,13,32,0,0,46,0,0,0,0,8,0,0,7,0,0,0,0,9,0,0,9,84,39,0,130,259,4,0,390
50501107604,5,21,0,26,58,0,0,85,0,12,0,15,34,0,0,51,0,6,0,6,21,0,0,22,0,0,0,0,4,0,0,3,70,45,5,118,213,6,4,346
50501107606,0,7,0,9,33,0,0,41,0,11,0,10,9,0,0,20,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,28,16,0,48,139,8,0,196
50501107607,0,10,0,10,52,5,0,62,0,7,0,7,9,0,0,9,0,0,0,0,9,0,0,10,0,0,0,0,4,0,0,4,38,15,0,60,152,5,0,216
50501107608,4,21,0,27,84,0,0,109,0,26,0,26,36,0,0,64,0,4,0,4,21,0,0,23,0,0,0,0,5,0,0,3,97,59,0,157,300,3,0,466
50501107609,3,20,0,26,58,0,0,82,0,9,0,9,38,0,0,45,0,0,0,0,5,0,0,13,0,0,0,0,3,0,0,3,98,32,0,130,345,11,0,490
50501107611,9,37,0,48,171,0,0,224,0,28,0,28,57,0,0,87,0,0,0,0,26,0,0,36,0,0,0,0,6,0,0,6,224,99,10,340,684,18,0,1036
50501107612,9,27,0,36,141,0,0,184,0,26,0,30,41,0,0,69,0,0,0,0,5,0,0,12,0,0,0,0,8,0,0,8,178,79,3,261,512,7,0,774
50501107613,0,10,0,10,12,0,0,20,0,7,0,7,35,4,0,46,0,4,0,4,14,0,0,17,0,0,0,0,11,0,0,11,4,15,0,21,77,0,0,106
50501107614,10,56,0,68,167,0,0,234,0,38,0,42,74,0,0,115,0,5,0,5,17,0,0,22,0,0,0,0,4,0,0,4,285,128,9,419,758,17,4,1194
50501107615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107616,6,24,0,35,87,0,0,118,0,21,0,20,54,5,0,69,0,4,0,4,11,0,0,19,0,0,0,0,0,0,0,0,288,61,15,359,436,6,3,804
50501107617,8,43,0,54,159,0,0,212,0,31,0,30,64,3,0,99,0,6,0,8,23,0,0,32,0,0,0,0,9,0,0,7,236,110,5,351,697,21,0,1066
50501107701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
50501107702,0,8,0,9,36,0,0,49,0,3,0,3,26,0,0,31,0,0,0,0,20,0,0,21,0,0,0,0,3,0,0,3,50,26,0,80,170,3,0,252
50501107703,0,6,0,3,66,4,0,73,0,7,0,7,45,0,0,55,0,0,0,0,18,0,0,17,0,0,0,0,7,0,0,3,40,22,0,60,310,14,0,386
50501107704,0,3,0,3,38,4,0,47,0,4,0,4,31,0,0,38,0,0,0,0,20,3,0,28,0,0,0,0,7,0,0,7,39,22,0,61,339,39,0,446
50501107705,0,0,0,0,48,44,0,95,0,0,0,0,44,52,0,97,0,0,0,0,48,86,0,138,0,0,0,0,45,85,0,132,34,10,0,41,312,346,5,703
50501107706,0,10,0,10,45,0,0,61,0,15,0,19,44,0,0,59,0,0,0,0,25,0,0,25,0,0,0,0,7,0,0,7,87,36,0,119,229,8,0,361
50501107707,0,5,0,5,37,0,0,46,0,6,0,6,23,0,0,29,0,0,0,0,19,0,0,15,0,0,0,0,7,0,0,7,61,22,0,90,181,0,0,271
50501107708,0,24,0,20,56,0,0,76,0,31,0,29,53,0,0,87,0,5,0,5,34,0,0,37,0,0,0,0,3,0,0,7,92,65,0,162,260,10,0,430
50501107709,0,10,0,10,23,0,0,31,0,7,0,7,7,0,0,12,0,0,0,0,6,0,0,5,0,0,0,0,5,0,0,5,38,26,0,64,84,0,0,152
50501107710,0,15,0,15,42,0,0,60,0,5,0,5,17,0,0,23,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,3,66,25,3,92,179,21,0,302
50501107711,0,4,0,4,41,0,0,43,0,10,0,10,24,0,0,34,0,0,0,0,6,0,0,7,0,0,0,0,6,0,0,6,53,22,0,74,192,12,0,270
50501107712,7,9,0,8,52,0,0,61,0,5,0,5,33,3,0,45,0,5,0,5,8,6,0,19,0,0,0,0,20,13,0,34,57,29,0,85,250,31,0,364
50501107713,4,12,0,12,55,6,0,74,0,8,0,8,58,8,0,75,0,9,0,9,36,3,0,39,0,0,0,0,3,0,0,5,72,36,0,105,506,71,5,690
50501107714,4,14,0,18,79,3,0,96,0,14,0,13,58,0,0,75,0,0,0,0,19,5,0,23,0,0,0,0,0,0,0,4,48,33,0,78,414,34,0,530
50501107715,0,7,0,7,50,0,0,59,0,24,0,24,38,0,0,58,0,0,0,0,21,0,0,23,0,0,0,0,3,0,0,3,32,39,0,76,220,7,0,307
50501107716,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13
50501107717,0,4,0,8,32,0,0,45,0,3,0,4,16,0,0,20,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,34,15,0,46,150,19,0,213
50501107718,0,3,0,4,32,0,0,36,0,5,0,5,20,0,0,29,0,3,0,3,9,0,0,13,0,0,0,0,3,0,0,3,44,17,0,63,146,8,0,217
50501107719,0,5,0,3,34,4,0,43,0,3,0,3,22,0,0,27,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,47,22,0,71,598,32,0,704
50501107720,3,3,0,6,32,3,0,40,0,0,0,4,24,0,0,28,0,0,0,0,13,0,0,17,0,0,0,0,5,0,0,5,93,21,6,128,203,17,0,347
50501107721,0,11,0,13,52,0,0,67,0,7,0,13,31,0,0,45,0,0,0,0,16,0,0,16,0,0,0,0,4,0,0,6,103,28,0,135,240,14,0,395
50501107722,0,14,0,14,51,3,0,72,0,15,0,15,34,4,0,45,0,0,0,0,12,0,0,18,0,0,0,0,4,0,0,4,73,32,0,110,213,9,0,329
50501107723,4,7,0,17,59,0,0,77,0,13,0,13,43,0,0,50,0,0,0,0,31,4,0,38,0,0,0,0,14,0,0,14,97,27,0,126,307,7,0,443
50501107724,0,9,0,10,37,0,0,56,0,9,0,9,35,0,0,43,0,4,0,4,20,5,0,24,0,0,0,0,14,3,0,15,82,22,0,107,236,24,0,363
50501107725,5,12,0,17,47,3,0,65,4,11,0,11,30,0,0,49,0,5,0,5,28,4,0,34,0,0,0,0,14,0,0,11,87,30,0,121,212,12,0,349
50501107726,0,7,0,7,32,5,0,44,0,3,0,3,21,3,0,34,0,0,0,0,13,19,0,33,0,0,0,0,8,24,0,32,48,18,4,73,143,56,0,274
50501107727,0,7,0,11,45,0,0,58,0,17,0,17,37,0,0,58,0,0,0,0,21,0,0,22,0,0,0,0,3,3,0,4,108,32,10,142,250,9,0,402
50501107728,0,4,0,10,33,0,0,40,0,9,0,9,33,0,0,41,0,3,0,3,13,0,0,19,0,0,0,0,7,0,0,7,85,24,0,107,157,4,0,268
50501107729,0,9,0,9,29,0,0,39,0,10,0,10,27,3,0,46,0,0,0,0,10,0,0,16,0,0,0,0,0,0,0,3,55,27,0,85,182,13,0,274
50501107730,3,9,0,11,46,0,0,55,0,8,0,6,21,0,0,28,0,4,0,4,6,0,0,10,0,0,0,0,4,0,0,4,58,27,6,87,156,4,0,249
50501107731,0,16,0,15,51,0,0,72,0,7,0,7,14,0,0,19,0,0,0,0,6,0,0,5,0,0,0,0,3,0,0,3,68,31,3,98,205,6,0,312
50501107732,0,9,0,13,59,0,0,67,3,19,0,22,57,0,0,82,0,3,0,3,50,3,0,55,0,0,0,0,77,0,0,77,48,39,0,85,404,6,0,493
50501107733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
50501107734,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11
50501107735,0,11,0,11,42,0,0,50,0,0,0,0,27,0,0,30,0,0,0,0,13,0,0,14,0,0,0,0,3,0,0,3,46,25,0,69,185,0,0,251
50501107736,6,20,4,26,65,0,0,93,0,12,0,12,30,0,0,42,0,0,0,0,9,0,0,14,0,0,0,0,3,0,0,3,112,48,7,173,294,13,0,479
50501107801,0,13,0,17,51,4,0,73,0,15,0,15,35,3,0,56,4,0,0,3,17,0,0,21,0,0,0,0,33,0,0,33,99,45,11,151,275,14,0,434
50501107802,3,6,0,12,39,0,0,48,0,6,0,6,32,0,0,40,0,0,0,0,4,0,0,3,0,0,0,0,3,0,0,6,70,28,9,102,144,0,0,251
50501107803,3,6,0,12,43,0,0,52,0,5,0,12,46,0,0,56,0,0,0,0,19,0,0,19,0,0,0,0,15,0,0,15,92,22,4,118,250,3,0,366
50501107804,4,15,0,19,40,0,0,63,0,19,0,19,40,0,0,57,0,5,0,5,24,0,0,32,0,0,0,0,11,0,0,11,64,39,4,106,230,8,0,345
50501107805,0,19,0,17,49,5,0,73,0,19,0,20,28,0,0,56,0,0,0,0,7,0,0,7,0,0,0,0,4,0,0,4,72,49,3,120,195,4,0,319
50501107806,0,15,0,15,29,0,0,41,0,21,0,21,44,0,0,63,0,0,0,0,18,0,0,19,0,0,0,0,5,0,0,10,58,34,0,91,188,10,0,289
50501107807,3,17,0,23,38,0,0,58,0,26,0,26,43,0,0,64,0,0,0,0,18,0,0,18,0,0,0,0,0,0,0,4,105,49,5,167,209,3,0,372
50501107808,8,13,0,23,82,0,0,97,0,8,0,9,50,0,0,57,0,0,0,0,14,0,0,18,0,0,0,0,11,0,0,11,109,26,5,137,284,0,0,431
50501107809,5,10,0,13,22,0,0,30,0,14,0,18,19,0,0,37,0,0,0,0,5,0,0,6,0,0,0,0,12,0,0,12,60,36,8,100,156,3,0,258
50501107810,4,3,0,9,14,0,0,21,0,8,0,8,24,0,0,35,0,0,0,0,10,0,0,10,0,0,0,0,5,0,0,5,45,17,0,61,108,0,0,173
50501107811,4,9,0,7,51,0,0,62,6,13,0,19,60,0,0,79,0,0,0,0,16,0,0,15,0,0,0,0,6,0,0,6,94,36,4,137,305,7,0,452
50501107812,8,10,0,21,44,0,0,64,0,29,0,29,63,0,0,93,0,5,0,5,21,0,0,23,0,0,0,0,9,0,0,15,113,56,6,173,280,8,0,461
50501107813,3,10,0,15,29,0,0,42,0,15,0,15,34,0,0,48,0,0,0,0,7,0,0,7,0,0,0,0,3,0,0,3,63,28,0,87,139,0,0,228
50501107814,4,6,0,8,29,0,0,46,0,0,0,5,21,0,0,30,0,0,0,0,9,0,0,11,0,0,0,0,0,0,0,0,56,21,0,80,124,0,4,199
50501107815,6,3,0,5,42,0,0,45,5,12,0,17,36,0,0,47,0,4,0,4,10,0,0,18,0,0,0,0,8,0,0,8,84,18,10,114,186,0,0,300
50501107816,0,4,0,4,42,0,0,53,0,15,0,15,51,7,0,70,0,6,0,9,68,6,0,74,0,0,0,0,74,0,0,78,52,25,3,82,290,19,0,393
50501107817,3,8,0,19,39,0,0,61,0,22,0,23,27,0,0,58,0,0,0,0,13,0,0,14,0,0,0,0,13,0,0,13,93,48,0,140,210,10,0,362
50501107818,0,9,0,15,34,0,0,49,4,10,0,18,51,0,0,70,0,0,0,0,12,0,0,20,0,0,0,0,9,0,0,12,77,29,0,108,222,3,0,339
50501107819,7,14,0,15,27,0,0,45,0,13,0,13,40,0,0,54,0,0,0,0,14,0,0,14,0,0,0,0,4,0,0,4,63,34,4,105,165,4,0,272
50501107820,0,4,0,4,16,0,0,24,0,5,0,8,36,0,0,44,0,0,0,0,17,0,0,17,0,0,0,0,3,0,0,3,53,20,3,74,139,9,0,225
50501107821,0,16,0,13,41,0,0,56,0,7,0,7,49,3,0,65,0,3,0,3,14,0,0,18,0,3,0,3,5,0,0,9,103,38,3,145,248,7,0,400
50501107822,3,6,0,9,35,0,0,44,0,10,0,10,25,3,0,31,0,0,0,0,7,0,0,8,0,0,0,0,3,0,0,3,43,23,0,65,144,8,0,221
50501107823,3,21,0,27,49,0,0,74,0,18,0,18,40,3,0,61,0,0,0,0,25,0,0,26,0,0,0,0,12,0,0,12,111,44,10,164,277,14,0,452
50501107824,5,14,0,16,54,0,0,72,0,9,0,9,44,0,0,52,0,0,0,0,10,0,0,10,0,0,0,0,4,0,0,4,61,29,0,87,234,5,0,327
50501107825,0,14,0,18,37,0,0,51,0,9,0,9,29,0,0,35,0,0,0,0,23,0,0,22,0,0,0,0,3,0,0,3,43,30,0,80,157,5,0,247
50501107826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
50501107827,0,6,0,6,17,0,0,33,0,14,0,14,33,0,0,45,0,0,0,0,12,0,0,17,0,0,0,0,0,0,0,0,68,27,3,94,154,5,5,260
50501107828,0,8,0,8,22,0,0,25,0,6,0,7,26,0,0,32,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,45,18,0,67,126,3,0,204
50501107829,0,3,0,7,49,0,0,57,0,25,0,19,49,0,0,72,0,5,0,5,18,0,0,17,0,0,0,0,6,0,0,4,73,40,0,112,240,3,0,358
50501107830,0,18,0,18,51,0,0,70,0,7,0,7,26,0,0,36,0,0,0,0,8,0,0,11,0,0,0,0,6,0,0,6,67,34,0,95,194,3,0,297
50501107831,0,10,0,6,20,3,0,29,0,3,0,3,23,3,0,32,0,3,0,3,26,0,0,33,0,3,0,3,55,0,0,59,32,20,4,52,185,14,0,257
50501107832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107833,6,17,0,25,57,3,0,77,0,21,0,21,74,5,0,104,0,5,0,5,112,11,0,132,0,0,0,0,111,9,0,118,47,51,0,99,469,26,0,601
50501107834,0,0,0,0,8,0,0,15,0,6,0,6,27,3,0,37,0,6,0,6,65,5,0,73,0,0,0,0,95,8,0,106,0,19,0,14,234,12,0,263
50501107835,0,0,0,0,17,0,0,20,0,12,0,12,14,0,0,27,0,4,0,4,6,0,0,12,0,0,0,0,3,0,0,3,28,21,4,52,106,0,0,157
50501107901,0,13,0,15,45,0,0,58,0,27,0,27,32,0,0,61,0,5,0,6,17,0,6,21,0,0,0,0,3,0,0,3,79,56,10,141,213,4,6,361
50501107902,8,22,0,29,59,6,0,87,0,21,0,21,30,0,0,51,0,4,0,4,12,0,0,18,0,0,0,0,5,0,0,5,98,49,9,149,215,10,0,373
50501107903,0,15,0,12,17,0,0,35,0,8,0,8,12,0,0,20,0,0,0,0,12,0,0,12,0,0,0,0,7,0,0,7,50,25,3,80,89,5,0,171
50501107904,0,10,0,11,44,3,0,56,0,28,0,28,54,3,0,86,0,14,0,14,75,4,0,92,0,0,0,0,47,7,0,57,87,60,4,146,308,31,0,491
50501107905,3,11,0,14,59,0,0,74,0,12,0,12,50,0,0,61,0,4,0,4,19,0,0,25,0,0,0,0,6,0,0,6,107,36,6,146,289,6,0,445
50501107906,6,20,0,27,71,0,0,94,0,35,0,35,54,0,0,85,0,0,0,0,18,0,0,21,0,0,0,0,9,0,0,9,87,64,3,165,334,10,0,513
50501107907,3,4,0,13,49,0,0,63,0,18,0,19,52,0,0,75,0,8,0,8,13,0,0,21,0,0,0,0,3,0,0,3,63,41,3,106,256,9,0,366
50501107908,0,18,0,16,74,0,0,87,0,28,0,28,45,0,0,73,0,6,0,6,34,0,0,37,0,0,0,0,9,0,0,9,72,62,8,141,308,3,0,458
