SA1_CODE_2021,AG_15_19_Nbr_ch_ev_brn_No,AG_15_19_Nbr_ch_ev_brn_1,AG_15_19_Nbr_ch_ev_brn_2,AG_15_19_Nbr_ch_ev_brn_3,AG_15_19_Nbr_ch_ev_brn_4,AG_15_19_Nbr_ch_ev_brn_5,AG_15_19_Nbr_ch_ev_brn_6m,AG_15_19_Nbr_ch_ev_brn_Ns,AG_15_19_Tot,AG_20_24_Nbr_ch_ev_brn_No,AG_20_24_Nbr_ch_ev_brn_1,AG_20_24_Nbr_ch_ev_brn_2,AG_20_24_Nbr_ch_ev_brn_3,AG_20_24_Nbr_ch_ev_brn_4,AG_20_24_Nbr_ch_ev_brn_5,AG_20_24_Nbr_ch_ev_brn_6m,AG_20_24_Nbr_ch_ev_brn_Ns,AG_20_24_Tot,AG_25_29_Nbr_ch_ev_brn_No,AG_25_29_Nbr_ch_ev_brn_1,AG_25_29_Nbr_ch_ev_brn_2,AG_25_29_Nbr_ch_ev_brn_3,AG_25_29_Nbr_ch_ev_brn_4,AG_25_29_Nbr_ch_ev_brn_5,AG_25_29_Nbr_ch_ev_brn_6m,AG_25_29_Nbr_ch_ev_brn_Ns,AG_25_29_Tot,AG_30_34_Nbr_ch_ev_brn_No,AG_30_34_Nbr_ch_ev_brn_1,AG_30_34_Nbr_ch_ev_brn_2,AG_30_34_Nbr_ch_ev_brn_3,AG_30_34_Nbr_ch_ev_brn_4,AG_30_34_Nbr_ch_ev_brn_5,AG_30_34_Nbr_ch_ev_brn_6m,AG_30_34_Nbr_ch_ev_brn_Ns,AG_30_34_Tot,AG_35_39_Nbr_ch_ev_brn_No,AG_35_39_Nbr_ch_ev_brn_1,AG_35_39_Nbr_ch_ev_brn_2,AG_35_39_Nbr_ch_ev_brn_3,AG_35_39_Nbr_ch_ev_brn_4,AG_35_39_Nbr_ch_ev_brn_5,AG_35_39_Nbr_ch_ev_brn_6m,AG_35_39_Nbr_ch_ev_brn_Ns,AG_35_39_Tot,AG_40_44_Nbr_ch_ev_brn_No,AG_40_44_Nbr_ch_ev_brn_1,AG_40_44_Nbr_ch_ev_brn_2,AG_40_44_Nbr_ch_ev_brn_3,AG_40_44_Nbr_ch_ev_brn_4,AG_40_44_Nbr_ch_ev_brn_5,AG_40_44_Nbr_ch_ev_brn_6m,AG_40_44_Nbr_ch_ev_brn_Ns,AG_40_44_Tot,AG_45_49_Nbr_ch_ev_brn_No,AG_45_49_Nbr_ch_ev_brn_1,AG_45_49_Nbr_ch_ev_brn_2,AG_45_49_Nbr_ch_ev_brn_3,AG_45_49_Nbr_ch_ev_brn_4,AG_45_49_Nbr_ch_ev_brn_5,AG_45_49_Nbr_ch_ev_brn_6m,AG_45_49_Nbr_ch_ev_brn_Ns,AG_45_49_Tot,AG_50_54_Nbr_ch_ev_brn_No,AG_50_54_Nbr_ch_ev_brn_1,AG_50_54_Nbr_ch_ev_brn_2,AG_50_54_Nbr_ch_ev_brn_3,AG_50_54_Nbr_ch_ev_brn_4,AG_50_54_Nbr_ch_ev_brn_5,AG_50_54_Nbr_ch_ev_brn_6m,AG_50_54_Nbr_ch_ev_brn_Ns,AG_50_54_Tot,AG_55_59_Nbr_ch_ev_brn_No,AG_55_59_Nbr_ch_ev_brn_1,AG_55_59_Nbr_ch_ev_brn_2,AG_55_59_Nbr_ch_ev_brn_3,AG_55_59_Nbr_ch_ev_brn_4,AG_55_59_Nbr_ch_ev_brn_5,AG_55_59_Nbr_ch_ev_brn_6m,AG_55_59_Nbr_ch_ev_brn_Ns,AG_55_59_Tot,AG_60_64_Nbr_ch_ev_brn_No,AG_60_64_Nbr_ch_ev_brn_1,AG_60_64_Nbr_ch_ev_brn_2,AG_60_64_Nbr_ch_ev_brn_3,AG_60_64_Nbr_ch_ev_brn_4,AG_60_64_Nbr_ch_ev_brn_5,AG_60_64_Nbr_ch_ev_brn_6m,AG_60_64_Nbr_ch_ev_brn_Ns,AG_60_64_Tot,AG_65_69_Nbr_ch_ev_brn_No,AG_65_69_Nbr_ch_ev_brn_1,AG_65_69_Nbr_ch_ev_brn_2,AG_65_69_Nbr_ch_ev_brn_3,AG_65_69_Nbr_ch_ev_brn_4,AG_65_69_Nbr_ch_ev_brn_5,AG_65_69_Nbr_ch_ev_brn_6m,AG_65_69_Nbr_ch_ev_brn_Ns,AG_65_69_Tot,AG_70_74_Nbr_ch_ev_brn_No,AG_70_74_Nbr_ch_ev_brn_1,AG_70_74_Nbr_ch_ev_brn_2,AG_70_74_Nbr_ch_ev_brn_3,AG_70_74_Nbr_ch_ev_brn_4,AG_70_74_Nbr_ch_ev_brn_5,AG_70_74_Nbr_ch_ev_brn_6m,AG_70_74_Nbr_ch_ev_brn_Ns,AG_70_74_Tot,AG_75_79_Nbr_ch_ev_brn_No,AG_75_79_Nbr_ch_ev_brn_1,AG_75_79_Nbr_ch_ev_brn_2,AG_75_79_Nbr_ch_ev_brn_3,AG_75_79_Nbr_ch_ev_brn_4,AG_75_79_Nbr_ch_ev_brn_5,AG_75_79_Nbr_ch_ev_brn_6m,AG_75_79_Nbr_ch_ev_brn_Ns,AG_75_79_Tot,AG_80_84_Nbr_ch_ev_brn_No,AG_80_84_Nbr_ch_ev_brn_1,AG_80_84_Nbr_ch_ev_brn_2,AG_80_84_Nbr_ch_ev_brn_3,AG_80_84_Nbr_ch_ev_brn_4,AG_80_84_Nbr_ch_ev_brn_5,AG_80_84_Nbr_ch_ev_brn_6m,AG_80_84_Nbr_ch_ev_brn_Ns,AG_80_84_Tot,AG_85_over_Nbr_ch_ev_brn_No,AG_85_over_Nbr_ch_ev_brn_1,AG_85_over_Nbr_ch_ev_brn_2,AG_85_over_Nbr_ch_ev_brn_3,AG_85_over_Nbr_ch_ev_brn_4,AG_85_over_Nbr_ch_ev_brn_5,AG_85_over_Nbr_ch_ev_brn_6m,AG_85_over_Nbr_ch_ev_brn_Ns,AG_85_over_Tot,Tot_Num_child_evr_brn_No,Tot_Num_child_evr_brn_1,Tot_Num_child_evr_brn_2,Tot_Num_child_evr_brn_3,Tot_Num_child_evr_brn_4,Tot_Num_child_evr_brn_5,Tot_Num_child_evr_brn_6m,Tot_Num_child_evr_brn_Ns,Tot_Tot
50201102606,6,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,3,3,11,3,0,0,0,0,20,0,0,4,9,4,0,0,0,14,0,0,5,0,3,0,0,0,10,0,0,7,0,9,0,0,0,11,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,4,25,14,40,22,17,3,0,3,132
50201102607,13,0,0,0,0,0,0,3,16,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,0,3,5,0,0,0,0,0,9,0,0,3,0,3,0,0,0,6,7,0,4,3,0,0,0,0,14,0,0,6,3,5,0,0,0,9,0,0,0,3,0,0,0,0,4,0,0,5,6,0,0,0,0,11,0,3,5,8,0,0,0,0,14,0,0,10,3,0,0,0,0,11,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,30,8,44,24,16,0,0,4,137
50201102608,8,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,4,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,8,0,0,10,3,0,0,0,0,10,0,6,8,10,0,0,0,0,14,0,0,7,9,0,0,0,0,22,4,0,5,0,3,0,0,0,17,0,0,0,4,0,0,0,0,7,3,0,0,3,0,0,0,5,9,0,0,3,0,0,0,0,0,10,33,13,34,32,15,0,0,11,140
50201102609,17,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,11,3,0,3,0,0,0,0,0,12,0,0,10,3,5,0,0,0,16,0,0,5,4,0,0,0,0,11,0,0,4,7,0,0,0,0,7,3,0,7,0,0,0,0,0,15,4,0,8,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,0,5,11,4,0,0,0,0,17,0,0,3,4,4,0,0,0,9,0,0,3,0,0,0,0,4,7,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,36,12,56,27,12,0,0,9,151
50201102611,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,5,3,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,4,3,0,3,4,0,0,16,5,0,3,6,0,0,0,0,8,0,3,7,6,0,0,0,0,21,0,0,3,0,0,0,0,0,8,0,0,5,4,0,0,0,0,10,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,15,4,40,24,7,6,0,3,106
50201102612,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,3,3,0,0,0,3,13,5,0,0,0,0,0,0,0,9,6,0,0,4,0,0,0,0,16,0,0,3,0,0,0,0,0,15,0,5,0,0,0,0,0,3,10,0,0,0,3,0,0,0,0,4,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,22,6,19,26,6,0,3,14,97
50201102613,13,0,0,0,0,0,0,0,10,9,3,0,0,0,0,0,3,20,8,4,3,0,0,0,0,0,12,5,0,4,0,0,0,0,0,15,3,3,3,0,0,0,0,0,15,0,6,6,0,0,0,0,0,7,0,0,5,0,3,0,0,0,12,0,0,4,7,0,0,0,0,9,4,3,7,5,0,0,0,0,25,0,3,8,4,0,0,0,0,19,3,7,0,12,5,0,0,0,34,4,0,9,6,4,0,0,0,31,0,0,15,8,6,0,0,4,30,0,0,10,3,0,0,0,4,19,0,0,0,3,3,0,0,0,11,54,32,69,52,29,3,5,23,270
50201102614,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,6,0,0,4,3,0,0,0,0,8,0,0,3,4,0,0,0,0,8,0,0,0,3,0,0,0,0,4,0,0,8,4,0,0,0,0,17,0,0,12,5,0,4,0,0,28,0,0,3,3,0,0,0,0,14,0,4,8,9,5,0,0,0,26,0,0,11,0,0,0,0,0,11,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,3,3,26,10,66,38,13,3,0,12,157
50201102615,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,6,9,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,11,0,4,7,0,0,0,0,0,13,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,28,12,8,4,0,11,83
50201102616,9,0,0,0,0,0,0,5,13,6,0,0,0,0,0,0,0,6,6,0,3,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,6,0,0,0,0,0,0,12,0,0,10,0,0,0,0,0,9,0,0,3,6,0,0,0,0,8,0,0,6,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,26,10,4,0,0,7,96
50201102618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50201102619,22,0,0,0,0,0,0,0,22,19,5,3,0,0,0,0,0,26,11,11,12,3,0,0,0,3,46,7,3,11,7,0,0,0,0,32,7,11,9,0,3,0,0,3,37,0,6,8,6,0,0,0,0,27,0,0,6,6,0,0,0,0,24,0,6,3,4,0,0,0,0,15,0,0,6,9,0,0,0,0,12,0,3,0,4,0,0,0,0,6,0,0,3,3,0,0,0,0,14,0,0,4,5,0,0,0,0,5,0,0,0,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,47,70,49,19,6,0,10,284
50201102620,11,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,8,8,6,4,5,0,0,0,0,17,0,0,10,0,0,0,0,0,19,0,3,0,4,0,0,0,0,10,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,3,11,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,40,10,7,3,6,5,110
50201102705,12,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,13,3,4,9,0,0,0,0,0,21,3,0,4,0,0,0,0,0,16,0,4,6,0,0,0,0,0,9,5,0,8,4,0,0,0,0,13,4,0,9,0,4,0,0,0,19,0,3,13,3,0,0,0,0,22,3,0,8,3,0,0,0,0,11,0,0,6,0,3,0,0,0,15,0,0,3,0,5,0,0,0,11,0,0,8,0,0,0,0,0,7,0,0,3,0,0,0,0,0,11,40,15,71,24,19,5,0,3,184
50201102706,8,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,8,4,0,6,0,0,0,0,0,11,6,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,9,0,0,6,3,0,0,0,0,8,0,0,5,0,0,0,0,0,13,0,4,12,5,0,0,0,0,18,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,11,0,0,7,7,0,0,0,0,15,0,0,7,5,3,0,0,0,13,0,0,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,30,18,52,24,4,0,0,3,136
50201102707,7,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,4,12,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,4,3,5,0,3,0,0,0,19,0,0,6,4,0,0,0,0,6,0,5,6,0,0,0,0,4,9,0,0,3,7,0,0,0,0,8,4,4,4,0,0,0,0,0,12,0,0,0,9,0,0,0,0,17,0,0,6,8,0,0,0,0,12,0,4,0,5,0,0,0,0,9,0,0,3,0,0,5,0,0,14,0,0,6,3,7,0,0,0,19,0,6,15,13,7,0,6,0,43,42,28,59,41,25,4,11,13,216
50201102708,12,0,0,0,0,0,0,0,15,11,0,0,0,0,0,0,0,18,4,0,5,0,0,0,0,0,11,0,5,5,0,0,0,0,0,12,5,0,6,3,0,0,0,0,13,3,4,7,3,0,0,0,0,16,0,5,0,3,4,0,0,0,16,0,0,10,0,0,0,0,0,17,3,4,18,3,8,0,0,0,30,0,0,11,10,0,0,0,0,23,0,0,6,8,3,0,0,0,20,0,0,8,7,4,0,0,0,16,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,19,77,41,27,6,0,5,215
50201102709,9,0,0,0,0,0,0,0,9,5,4,0,0,0,0,0,4,10,11,6,0,0,0,0,0,0,15,5,4,4,3,0,0,0,3,18,0,0,5,3,0,0,0,0,17,0,0,8,3,3,0,0,0,17,0,3,6,3,0,0,0,0,11,0,0,8,3,0,0,0,0,18,3,0,11,4,4,0,0,0,19,0,0,3,8,0,0,0,4,18,0,0,4,10,0,0,0,0,13,0,0,4,3,0,0,0,0,13,0,0,3,0,0,4,0,0,13,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,6,35,24,60,42,19,3,4,10,201
50201102710,8,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,8,6,0,9,5,0,0,0,0,19,0,0,4,0,0,0,0,0,10,0,0,5,3,0,0,0,0,9,3,0,11,4,4,0,0,0,15,0,0,10,8,0,0,0,0,18,0,0,3,4,0,0,0,0,10,0,4,6,0,0,0,0,0,12,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,33,11,59,31,7,4,0,4,151
50201102712,9,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,9,0,0,0,3,0,0,0,0,8,0,0,6,4,0,0,0,0,9,0,0,5,6,0,0,0,0,14,0,0,3,4,3,0,0,0,13,0,0,0,0,3,0,4,0,10,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,25,5,26,23,13,0,4,0,100
50201102713,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,6,0,7,0,0,0,0,0,11,3,0,15,3,4,0,0,0,28,0,0,7,11,0,4,0,3,31,0,3,18,19,8,4,0,8,59,4,6,34,43,23,13,3,21,143,17,22,84,78,39,24,3,36,303
50201102716,28,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,23,9,0,3,0,0,0,0,0,11,0,6,3,6,0,0,0,0,21,0,0,12,8,3,0,0,0,23,0,5,11,6,0,0,0,0,25,0,0,11,3,0,0,0,0,32,6,3,14,13,0,0,0,0,36,4,0,13,4,4,0,0,0,24,3,0,13,12,5,0,0,0,31,0,0,11,0,4,0,0,0,9,0,0,6,4,6,0,0,0,19,0,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,77,24,110,62,25,7,0,6,305
50201102717,9,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,0,10,6,4,3,0,0,0,0,0,9,6,0,4,0,0,0,0,0,15,0,0,4,6,3,0,0,0,12,0,0,14,5,0,0,0,0,22,0,0,6,4,0,0,0,0,11,0,3,7,5,0,0,0,0,22,8,4,4,5,0,0,0,0,14,0,0,3,5,0,0,0,0,18,0,0,8,6,3,0,0,0,22,0,0,8,6,0,0,0,0,17,0,0,4,4,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,43,9,72,40,12,3,7,8,192
50201102720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,5,11,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,6,0,0,4,0,4,0,0,0,12,0,0,6,3,0,0,0,0,14,0,0,3,0,0,0,0,0,8,0,0,4,0,0,0,0,0,12,0,0,6,6,0,0,0,0,10,13,10,31,13,16,4,0,8,97
50201102721,19,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,14,0,0,7,0,0,0,0,0,7,5,0,12,5,0,0,0,0,18,5,3,8,5,0,0,0,0,18,5,5,6,0,0,0,0,0,21,5,0,15,5,0,0,0,0,23,0,0,14,9,0,0,0,0,28,3,5,12,3,0,0,0,0,24,0,3,10,4,0,0,0,0,20,0,0,13,0,6,0,0,0,18,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,4,46,15,102,37,14,3,0,4,227
50201102722,16,0,0,0,0,0,0,0,15,13,3,0,0,0,0,0,0,19,11,7,3,0,0,0,0,0,19,5,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,3,5,3,6,6,0,0,0,0,20,0,0,6,4,0,0,0,4,14,0,6,10,4,0,0,0,0,19,0,0,8,3,0,3,0,0,11,3,0,6,0,0,0,0,0,13,3,4,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,53,25,39,25,4,5,4,10,171
50201102723,11,0,0,0,0,0,0,0,14,7,0,0,0,0,0,0,0,7,9,4,0,0,0,0,0,0,10,4,0,5,4,0,0,0,0,13,6,3,3,4,0,0,0,0,16,0,0,8,0,0,0,0,3,12,0,6,6,3,4,0,0,0,19,0,0,14,3,0,0,0,0,21,0,6,6,3,0,0,0,0,22,0,0,8,0,0,0,0,0,17,4,0,0,6,0,5,0,0,18,0,0,5,0,0,3,0,0,15,0,5,7,4,0,0,0,0,17,0,0,4,7,0,0,0,5,11,0,0,0,4,0,0,0,0,4,47,26,66,53,12,8,0,18,227
50201102724,13,0,0,0,0,0,0,3,19,12,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,13,3,3,8,0,0,0,0,0,13,0,0,5,3,0,0,0,6,14,0,5,7,3,0,0,0,0,18,0,0,13,10,3,0,0,0,32,3,5,11,5,0,0,0,6,21,3,0,10,0,7,0,0,0,16,3,4,8,3,0,0,0,0,16,0,0,9,4,0,0,0,0,12,0,0,5,3,0,0,0,0,9,0,0,0,0,4,0,0,0,9,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,52,21,75,37,8,4,4,17,218
50201102725,18,0,0,0,0,0,0,3,24,4,0,0,0,0,0,0,0,10,4,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,5,0,6,5,0,3,0,0,0,13,0,3,9,8,3,0,0,0,19,4,0,9,4,0,0,0,0,26,0,4,9,3,7,0,0,0,21,0,0,11,9,3,0,0,0,21,3,3,9,4,5,0,0,0,20,0,0,5,7,0,0,0,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,49,19,63,38,24,7,3,4,191
50201102726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,3,0,3,0,0,0,0,6,0,0,4,0,0,0,3,0,13,0,6,8,7,3,0,3,4,23,0,0,0,5,0,0,0,0,8,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,7,14,20,9,0,9,3,71
50201102727,20,0,0,0,0,0,0,3,23,16,0,0,0,0,0,0,0,19,11,8,3,0,0,0,0,0,20,5,0,6,6,0,0,0,0,19,0,3,14,4,5,0,0,0,28,4,0,9,3,0,0,0,0,23,0,5,10,3,0,0,0,0,19,0,3,3,4,0,0,0,0,14,0,5,0,0,4,0,0,0,11,0,0,4,0,0,0,0,0,4,0,3,0,7,0,0,0,0,8,0,0,0,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,22,55,35,14,3,0,6,204
50201102728,36,0,0,0,0,0,0,3,38,26,0,0,0,0,0,0,0,28,10,5,0,0,0,0,0,0,18,7,10,12,3,0,0,0,0,26,9,5,18,15,0,0,0,0,46,0,3,22,5,0,0,0,0,29,0,0,13,9,4,0,0,0,32,3,4,21,12,0,0,0,0,42,3,3,10,5,0,0,4,0,27,0,0,12,10,0,0,0,0,21,4,0,12,11,0,0,0,0,26,0,0,6,6,0,0,0,0,15,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,37,138,81,15,0,3,7,365
50201102729,14,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,12,8,4,8,0,0,0,0,0,19,3,0,4,4,0,0,0,0,15,3,8,3,4,6,0,0,0,27,0,7,4,3,0,0,0,0,22,0,7,5,4,0,0,0,0,19,0,0,8,3,5,0,0,0,14,0,5,17,4,0,0,0,0,22,0,0,6,5,0,0,0,0,11,0,0,5,0,0,0,0,0,9,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,34,73,29,12,3,0,7,199
50201102730,14,0,0,0,0,0,0,0,18,17,0,0,0,0,0,0,0,16,10,3,4,4,0,0,0,0,25,4,11,13,10,0,0,0,0,46,0,7,11,5,0,0,0,0,26,0,0,7,4,0,0,0,0,24,0,3,4,0,5,0,0,0,14,0,0,3,3,0,0,0,0,10,4,4,12,7,4,0,0,0,22,0,0,3,0,0,0,0,0,8,0,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,54,32,70,42,12,4,0,4,224
50201102731,14,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,10,5,0,5,0,0,0,0,6,22,0,5,8,3,0,0,0,0,20,6,4,13,4,0,0,0,0,32,0,4,9,6,3,0,0,0,22,0,4,8,0,0,6,0,0,18,0,5,3,0,0,0,0,0,12,3,0,0,3,4,0,0,0,14,0,3,5,0,5,0,0,0,10,0,0,0,0,0,0,0,4,7,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,26,53,26,10,3,0,12,186
50201102732,20,0,0,0,0,0,0,0,22,8,3,0,0,0,0,0,0,8,9,4,4,4,0,0,0,0,24,4,8,8,0,0,0,0,0,20,0,0,6,5,3,0,0,0,18,0,0,4,7,3,0,0,0,19,4,3,7,3,5,0,0,0,16,0,0,0,5,0,4,0,0,14,0,0,3,0,0,0,0,0,4,0,0,3,5,5,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,4,4,0,0,0,10,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,34,29,47,43,21,5,4,4,177
50201102733,14,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,4,9,0,6,0,0,0,0,0,10,8,5,5,4,4,0,0,0,24,0,3,10,0,0,0,0,0,20,0,0,3,7,0,0,0,0,9,0,0,3,4,0,0,0,0,12,0,0,5,8,6,0,0,0,19,0,0,7,0,3,0,0,0,15,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,12,0,6,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,18,48,30,10,0,3,0,157
