SA1_CODE_2021,P_PG_Deg_35_44_yr,P_PG_Deg_45_54_yr,P_PG_Deg_55_64_yr,P_PG_Deg_65_74_yr,P_PG_Deg_75_84_yr,P_PG_Deg_85_yr_over,P_PGuate_Deg_Tot,P_Grad_Dip_Cer_15_24_yr,P_Grad_Dip_Cer_25_34_yr,P_Grad_Dip_Cer_35_44_yr,P_Grad_Dip_Cer_45_54_yr,P_Grad_Dip_Cer_55_64_yr,P_Grad_Dip_Cer_65_74_yr,P_Grad_Dip_Cer_75_84_yr,P_Grad_Dip_Cer_85_yr_over,P_Grad_Dip_Cer_Tot,P_B_Deg_15_24_yr,P_B_Deg_25_34_yr,P_B_Deg_35_44_yr,P_B_Deg_45_54_yr,P_B_Deg_55_64_yr,P_B_Deg_65_74_yr,P_B_Deg_75_84_yr,P_B_Deg_85_yr_over,P_B_Deg_Tot,P_Adv_Dip_Dip_15_24,P_Adv_Dip_Dip_25_34,P_Adv_Dip_Dip_35_44,P_Adv_Dip_Dip_45_54,P_Adv_Dip_Dip_55_64,P_Adv_Dip_Dip_65_74,P_Adv_Dip_Dip_75_84,P_Adv_Dip_Dip_85_yr_over,P_Adv_Dip_Dip_Total,P_Cer_III_IV_15_24_yr,P_Cer_III_IV_25_34_yr,P_Cer_III_IV_35_44_yr,P_Cer_III_IV_45_54_yr,P_Cer_III_IV_55_64_yr,P_Cer_III_IV_65_74_yr,P_Cer_III_IV_75_84_yr,P_Cer_III_IV_85_yr_over,P_Cer_III_IV_Tot,P_Cer_I_II_15_24_yr,P_Cer_I_II_25_34_yr,P_Cer_I_II_35_44_yr,P_Cer_I_II_45_54_yr,P_Cer_I_II_55_64_yr,P_Cer_I_II_65_74_yr,P_Cer_I_II_75_84_yr,P_Cer_I_II_85_yr_over,P_Cer_I_II_Tot,P_Cer_nfd_15_24_yr,P_Cer_nfd_25_34_yr,P_Cer_nfd_35_44_yr,P_Cer_nfd_45_54_yr,P_Cer_nfd_55_64_yr,P_Cer_nfd_65_74_yr,P_Cer_nfd_75_84_yr,P_Cer_nfd_85_yr_over,P_Cer_nfd_Tot,P_Cer_Tot_15_24_yr,P_Cer_Tot_25_34_yr,P_Cer_Tot_35_44_yr,P_Cer_Tot_45_54_yr,P_Cer_Tot_55_64_yr,P_Cer_Tot_65_74_yr,P_Cer_Tot_75_84_yr,P_Cer_Tot_85_yr_over,P_Cer_Tot_Tot,P_lvl_educ_inad_desc_15_24,P_lvl_educ_inad_desc_25_34,P_lvl_educ_inad_desc_35_44,P_lvl_educ_inad_desc_45_54,P_lvl_educ_inad_desc_55_64,P_lvl_educ_inad_desc_65_74,P_lvl_educ_inad_desc_75_84,P_lvl_educ_inad_desc_85ov,P_lvl_educ_inad_desc_Tot,P_lvl_educ_ns_15_24,P_lvl_educ_ns_25_34,P_lvl_educ_ns_35_44,P_lvl_educ_ns_45_54,P_lvl_educ_ns_55_64,P_lvl_educ_ns_65_74,P_lvl_educ_ns_75_84,P_lvl_educ_ns_85ov,P_lvl_educ_ns_Tot,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
50102101230,9,0,0,0,0,0,19,0,3,3,3,0,0,0,0,12,0,32,24,11,5,0,0,0,73,3,10,25,9,0,5,0,0,57,9,86,42,20,7,5,0,0,174,3,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,5,15,85,52,24,15,5,0,0,194,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,19,134,109,50,21,14,5,0,358
50102101231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,0,0,8,5,31,0,10,7,0,4,9,12,3,47,13,26,15,7,9,13,6,0,88,11,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,8,23,26,14,10,11,16,10,3,110,0,0,0,0,0,0,0,0,3,0,6,0,0,0,10,25,3,43,26,51,28,22,16,30,54,16,237
50102101401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,14,0,0,0,3,0,3,0,0,14,11,8,12,6,14,9,5,0,73,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,11,12,6,15,14,5,0,83,0,0,0,0,0,0,0,0,0,4,0,3,6,6,3,3,0,28,18,23,25,20,25,22,8,5,140
50102101402,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,5,5,0,5,9,0,0,21,0,3,3,5,9,3,0,0,30,11,8,23,25,16,6,0,0,90,10,0,0,3,0,0,0,0,13,0,0,0,4,0,0,0,0,3,17,4,22,27,20,6,0,0,112,0,0,0,0,0,0,0,0,0,4,5,7,8,3,10,3,0,44,24,20,50,53,42,23,13,4,219
50102101404,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,5,4,18,10,10,3,4,0,0,47,0,4,4,4,12,0,5,0,32,7,20,9,9,4,5,7,0,62,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,7,19,9,13,5,4,7,0,70,0,0,0,0,0,0,0,0,0,6,5,3,5,0,10,3,0,31,16,47,31,43,19,20,9,0,191
50102101405,0,0,0,0,0,0,6,0,4,0,4,0,0,0,0,5,0,6,7,4,0,0,0,0,17,0,3,0,5,0,0,4,0,14,9,17,14,10,12,9,0,0,68,0,4,0,0,0,0,0,0,4,0,4,0,0,0,6,0,0,6,12,24,9,11,19,7,3,0,83,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,0,19,19,40,17,20,24,15,13,4,151
50102101406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,4,0,3,0,22,0,6,4,0,0,0,6,0,11,3,6,8,8,0,3,7,4,42,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,3,4,10,7,6,3,0,9,4,55,0,0,0,0,0,0,0,0,8,5,9,0,3,0,6,13,15,50,12,29,25,12,13,12,30,21,156
50102101407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,13,0,3,3,0,50,0,5,6,10,6,3,0,0,29,10,10,10,14,7,10,0,5,67,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,0,5,10,11,10,17,10,15,3,5,77,4,4,0,0,0,0,0,0,9,4,4,3,4,7,12,14,10,58,17,45,32,44,28,33,21,10,216
50102101408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,4,0,0,0,26,0,3,0,0,0,0,0,0,10,5,6,5,6,0,5,4,0,39,6,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,5,7,6,5,9,3,3,4,0,43,0,4,4,0,0,0,0,0,4,0,4,4,0,4,6,0,0,18,12,28,28,17,11,11,6,3,106
50102101409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,4,3,6,13,4,4,4,0,37,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,7,3,6,12,3,6,4,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,14,13,7,14,14,9,13,3,0,76
50102101410,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,7,0,3,0,0,0,14,0,0,5,3,0,4,0,0,14,0,13,15,8,11,8,3,3,59,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,13,15,8,11,10,0,3,69,0,0,0,0,0,0,0,0,0,5,0,0,3,5,4,0,0,17,7,24,23,20,14,17,5,3,115
50102101411,0,5,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,6,6,0,0,0,0,27,3,0,0,3,0,0,0,0,14,0,12,10,12,10,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,11,12,13,0,0,0,46,0,0,0,0,0,0,0,0,4,3,8,4,15,11,5,5,3,51,5,31,21,40,28,6,8,3,151
50102101412,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,8,0,5,0,5,0,0,20,0,0,0,6,14,5,0,0,30,11,11,16,25,16,11,3,0,99,0,3,0,3,3,0,0,0,10,0,0,0,0,0,5,0,0,3,11,17,16,31,22,11,3,0,114,0,0,0,0,0,5,0,0,6,7,0,0,4,10,5,4,0,29,23,21,33,45,44,27,9,5,200
50102101413,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,3,0,0,11,3,3,10,7,15,4,0,0,40,4,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,9,6,10,7,15,9,3,0,50,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,5,9,14,16,10,15,17,4,0,80
50102101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,4,4,3,9,7,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,3,9,7,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,10,11,6,8,9,8,4,3,46
50102101415,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,10,0,4,5,4,0,0,33,0,0,3,3,9,7,0,0,27,11,9,17,10,27,10,0,0,86,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,5,11,13,22,15,29,10,0,0,103,0,0,0,0,0,3,0,0,7,5,4,4,9,3,6,3,0,28,20,34,35,29,44,26,14,4,209
50102101416,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,3,7,4,8,0,0,0,24,0,0,0,5,3,0,0,3,14,6,3,8,20,4,0,6,0,51,5,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,4,16,9,12,20,10,0,6,0,63,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,13,17,16,18,32,22,8,3,3,118
50102101417,0,5,5,0,0,0,7,0,4,0,0,0,0,0,0,7,0,4,9,17,14,3,0,0,55,0,6,4,11,0,0,0,0,20,28,7,11,19,18,8,4,0,86,14,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,5,45,10,16,16,20,3,4,0,111,0,0,0,0,0,0,0,0,0,15,3,0,10,10,6,0,0,40,62,27,32,53,58,14,6,0,248
50102101418,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,8,6,9,0,5,0,0,29,0,0,0,0,0,3,0,0,9,4,9,22,13,12,14,3,0,79,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,5,9,9,24,13,18,14,3,0,87,0,0,0,0,0,0,0,0,0,6,0,0,7,0,4,0,0,19,14,14,31,29,21,26,8,0,146
50102101419,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,8,18,10,6,5,0,0,44,0,0,5,4,10,7,3,0,36,11,9,20,26,14,7,0,0,92,3,0,3,0,0,0,0,0,10,4,0,0,5,0,0,0,0,5,15,15,22,31,17,5,5,0,109,0,0,5,0,0,0,0,0,7,4,3,13,5,6,7,5,6,45,20,26,60,47,42,31,13,7,247
50102101420,0,0,3,3,0,0,10,0,0,0,6,0,6,0,0,13,0,3,7,5,11,12,0,0,44,0,3,9,12,14,9,0,0,39,10,12,23,21,25,14,5,0,108,4,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,6,12,17,23,22,29,18,3,0,123,0,0,0,0,0,0,0,0,0,3,6,9,10,3,0,4,4,30,19,32,47,52,59,39,13,4,264
50102101421,3,0,0,0,0,0,7,0,3,4,0,5,0,0,0,7,4,8,9,13,13,5,0,0,52,0,3,7,22,16,7,4,0,53,19,25,37,29,29,19,11,0,167,0,0,0,0,0,0,0,0,12,0,0,4,5,0,0,0,0,10,21,27,39,34,31,26,11,0,186,0,0,0,0,0,0,0,0,9,0,6,8,3,7,5,0,0,19,23,50,77,70,62,44,12,0,332
50102101423,0,0,0,0,3,0,6,0,0,0,4,0,0,0,0,5,0,0,0,6,3,0,0,0,11,0,0,7,3,3,3,0,0,22,13,28,17,24,10,0,4,0,93,5,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,8,17,24,17,24,18,4,4,0,105,0,0,0,0,0,0,0,0,0,5,0,4,4,3,4,5,0,27,27,32,27,40,28,19,9,0,174
50102101424,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,4,0,6,9,9,3,0,31,0,4,3,0,10,5,0,0,30,3,0,8,14,12,16,0,0,60,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,9,6,10,14,14,16,0,0,69,0,0,5,0,0,5,0,0,6,5,3,0,3,4,4,3,0,25,16,17,19,27,46,38,12,0,172
50102101425,0,0,3,0,0,0,8,0,0,0,3,5,0,0,0,7,0,3,3,10,5,6,0,0,39,0,0,3,9,4,3,0,0,28,10,7,18,21,19,7,0,0,84,3,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,9,14,10,18,26,23,9,0,0,98,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,7,17,18,36,50,43,23,0,0,184
50102101426,0,0,6,0,0,0,5,0,0,0,5,4,0,0,0,8,0,3,7,4,3,4,0,0,25,0,0,0,10,4,0,0,0,18,3,16,17,12,6,0,0,0,60,3,0,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,5,11,22,16,6,3,0,0,69,0,0,0,0,0,0,0,0,3,5,4,5,0,0,9,0,0,26,9,20,39,32,27,21,0,0,159
50102101427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,4,0,0,0,7,4,0,3,4,6,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,0,5,4,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,7,8,11,3,0,0,44
50102101501,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,7,0,0,4,3,3,3,0,6,11,7,6,11,6,15,12,0,0,59,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,10,9,12,11,6,13,11,0,0,70,0,0,0,0,0,0,0,0,0,0,4,4,0,6,4,0,0,25,14,22,26,14,25,21,6,6,123
50102101502,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,9,5,3,0,3,6,5,0,0,17,0,4,7,6,0,6,0,0,23,8,26,7,13,20,0,10,0,90,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,12,28,16,13,24,0,9,0,100,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,6,0,15,16,36,20,29,37,15,9,0,164
50102101503,4,5,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,3,7,3,0,0,0,0,20,9,6,5,5,7,0,5,0,39,25,23,19,15,21,8,8,0,118,11,5,0,0,0,0,0,0,19,0,0,3,0,4,0,0,0,10,36,28,19,23,24,5,9,0,147,0,0,0,0,0,0,0,0,6,0,5,3,3,0,4,4,0,25,47,40,41,35,33,20,17,4,241
50102101504,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,7,5,11,8,19,5,13,4,0,72,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,15,18,8,24,9,13,4,0,84,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,18,15,26,16,25,11,21,11,0,121
50102101505,4,0,0,0,0,0,15,0,4,6,4,0,4,0,0,14,0,10,17,4,8,3,5,0,45,0,3,4,8,11,5,0,0,47,12,21,24,22,17,13,4,3,114,4,6,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,16,27,26,22,18,15,11,3,138,0,0,0,0,0,0,0,0,4,0,3,6,7,13,3,3,5,45,23,52,56,55,52,31,17,5,301
50102101506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101507,6,5,0,0,0,0,11,0,0,0,4,6,0,0,0,10,0,12,8,5,12,6,4,0,52,0,3,10,9,7,9,3,0,46,9,33,17,20,23,16,8,0,124,3,7,4,0,0,0,0,0,13,0,0,0,0,6,4,0,0,15,16,38,21,21,27,26,3,0,151,0,0,0,0,0,0,0,0,4,0,5,5,3,4,4,0,0,18,18,59,48,55,53,38,18,0,296
50102101508,0,3,0,3,0,0,6,0,0,0,3,0,0,0,0,4,0,11,8,7,11,7,0,0,50,0,0,4,3,7,0,4,0,22,13,15,21,20,15,13,4,0,88,4,3,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,4,18,16,18,20,17,20,4,0,100,0,0,0,3,3,0,0,0,8,0,3,0,0,8,5,3,0,22,18,32,32,38,42,31,11,0,215
50102101509,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,7,4,4,0,0,24,0,4,3,3,0,0,0,0,20,0,6,5,4,4,9,0,5,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,6,5,8,8,9,0,5,39,0,0,0,0,0,0,0,0,0,4,0,5,6,0,3,0,0,21,7,20,22,17,23,15,4,3,106
50102101510,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,11,10,10,0,4,8,0,42,0,7,5,5,4,5,10,0,41,8,15,14,23,5,17,14,4,99,6,7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,10,20,20,25,9,17,13,7,115,0,5,0,0,4,0,0,0,3,0,4,4,5,3,3,12,6,38,10,42,37,39,20,30,45,16,244
50102101513,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,9,3,8,0,0,0,22,0,7,0,6,4,0,0,0,23,11,16,23,17,12,5,3,0,79,5,5,4,0,4,0,0,0,15,0,0,0,0,0,0,0,0,7,15,20,26,18,10,5,9,0,104,0,0,0,0,0,0,0,0,0,4,5,3,4,5,3,0,0,23,17,42,38,30,33,9,5,0,177
50102101514,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,9,7,5,7,0,0,0,33,0,15,3,6,0,0,0,0,32,16,22,35,14,19,9,0,0,122,6,8,3,0,0,0,0,0,10,0,0,4,3,4,0,0,0,10,22,32,36,17,28,9,3,0,146,0,0,0,0,0,0,0,0,0,0,6,7,4,0,3,0,0,26,22,69,67,34,40,17,3,0,250
50102101515,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,4,19,10,16,0,0,0,0,49,3,8,9,3,9,3,0,0,39,4,33,12,19,13,6,0,0,94,4,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,10,9,35,17,17,14,8,0,0,107,0,0,0,5,0,0,0,0,5,3,11,8,11,4,4,0,0,31,18,74,47,46,28,12,9,0,230
50102101516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101517,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,32,11,6,4,4,0,0,52,0,11,13,5,5,4,0,0,33,13,25,15,15,14,5,0,0,98,6,4,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,4,17,36,19,16,14,5,0,0,111,0,3,0,0,0,0,0,0,3,10,7,5,5,5,0,0,0,33,33,85,49,29,20,14,5,0,238
50102101518,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,3,4,6,0,0,0,20,4,0,3,4,5,3,7,0,20,10,10,14,14,14,4,0,0,55,0,0,0,0,0,0,0,0,4,0,0,5,6,0,0,0,0,10,9,12,15,15,12,4,4,0,68,0,0,0,0,0,0,0,0,0,5,0,0,4,3,4,0,0,16,15,18,25,25,18,17,3,5,123
50102101519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101520,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,11,0,7,0,0,0,22,0,7,4,4,3,0,0,0,17,7,15,16,7,4,8,3,0,65,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,21,16,8,10,8,3,0,72,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,14,7,37,27,16,21,13,7,3,127
50102101521,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,9,0,0,0,0,27,0,5,0,3,4,0,0,0,20,6,13,9,8,16,9,0,0,63,7,0,0,0,0,0,0,0,6,0,0,0,4,5,0,0,0,16,14,18,9,10,25,7,3,0,88,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,6,20,25,20,31,36,18,3,0,149
50102101601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,0,0,0,0,6,0,0,3,3,5,3,5,0,20,7,11,11,7,15,9,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,18,10,19,9,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,6,9,24,24,25,14,6,0,106
50102101602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,7,0,0,0,22,0,0,6,6,3,3,0,0,25,8,28,17,10,17,18,0,0,96,7,0,3,0,0,0,0,0,9,0,0,0,5,3,0,0,0,3,11,32,19,11,24,17,0,0,114,0,0,0,0,0,0,0,0,4,5,4,7,7,3,5,5,0,31,16,42,37,27,40,25,5,0,196
50102101603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,4,3,0,0,11,11,4,3,10,5,0,0,0,30,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,5,11,4,3,8,7,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,15,6,16,17,16,0,4,79
50102101604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,0,4,3,5,0,0,0,0,12,4,5,10,12,13,3,0,0,52,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,9,5,10,17,17,4,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,11,8,12,26,19,7,6,0,92
50102101605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,13,0,0,0,0,0,5,0,0,7,5,3,7,14,8,9,0,0,47,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,10,6,11,16,5,9,0,4,60,0,0,0,0,0,0,0,0,4,12,10,8,12,11,14,23,29,99,18,18,20,29,18,30,22,35,185
50102101606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,3,0,7,4,12,7,10,10,8,4,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,8,8,10,8,10,8,4,0,50,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,15,9,15,16,13,15,11,9,0,78
50102101607,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,4,8,5,3,0,0,0,23,0,3,8,4,6,0,4,0,23,6,20,13,23,14,9,3,0,88,0,8,0,0,0,0,0,0,11,0,0,0,0,4,0,5,0,7,7,21,21,24,19,10,8,3,111,0,3,0,0,0,0,0,0,3,0,4,0,0,0,3,6,3,23,15,39,36,35,27,21,19,6,194
50102101608,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,14,0,5,8,11,11,3,4,0,46,0,5,9,15,10,9,4,0,50,17,15,42,29,26,8,4,0,144,5,0,4,0,3,0,0,0,15,0,5,0,0,0,0,0,0,11,24,21,44,35,26,10,11,0,169,0,0,0,0,0,0,0,0,4,0,0,3,7,6,12,5,0,37,28,38,66,74,55,38,23,0,328
50102101609,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,0,9,5,0,0,15,0,0,0,9,0,0,0,0,9,11,13,5,8,9,10,4,0,62,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,16,4,14,15,8,4,0,73,0,0,0,0,0,0,0,0,0,3,6,0,5,7,5,4,0,25,14,22,11,28,27,18,3,0,122
50102101610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
50102101611,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,12,5,11,5,0,0,36,0,3,8,11,5,9,3,0,37,8,16,28,25,26,8,5,0,113,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,10,15,16,32,28,26,11,5,0,130,0,0,0,0,0,0,0,0,0,7,3,9,8,7,8,6,0,54,20,26,59,50,56,30,21,0,273
50102101612,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,3,0,19,0,3,3,0,11,13,4,0,32,0,4,7,24,19,10,3,0,66,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,21,25,7,8,0,69,0,0,0,0,0,0,0,0,4,8,13,17,22,13,12,0,0,85,5,18,30,54,52,36,17,4,216
50102125101,3,0,0,3,4,0,16,0,3,4,0,0,0,0,0,7,4,18,19,8,3,3,0,0,61,0,11,11,5,4,6,4,0,43,19,38,38,13,13,12,11,0,135,7,0,0,0,0,0,0,0,9,0,3,0,0,0,0,3,0,11,29,40,39,12,13,18,9,0,156,0,0,3,0,0,0,0,0,3,4,6,0,4,5,17,11,0,54,39,87,83,34,26,39,35,3,345
50102125102,9,5,4,0,0,0,18,0,4,0,0,0,0,0,0,3,8,28,41,13,6,4,0,0,103,4,20,13,16,6,10,0,0,65,31,67,43,23,13,4,0,0,172,15,9,3,0,0,0,0,0,25,3,4,4,4,3,0,0,0,15,44,75,53,20,19,4,3,0,219,0,0,0,0,0,3,0,0,7,9,17,11,6,8,0,0,0,50,74,142,125,66,43,21,0,0,467
50102125103,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,3,10,8,7,5,3,0,32,0,0,0,9,0,4,0,0,22,6,5,15,10,3,0,0,0,48,4,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,13,10,20,12,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,33,37,17,13,3,0,127
50102125104,4,0,0,0,0,0,17,0,5,7,0,0,0,0,0,12,0,32,60,15,4,5,4,0,115,8,15,13,10,3,7,0,0,49,30,59,55,46,22,9,0,0,214,14,14,6,0,0,0,0,0,32,0,0,5,5,3,4,0,0,15,48,75,59,48,27,11,3,0,262,0,3,9,0,0,3,0,0,14,6,0,10,7,0,0,0,0,33,62,129,157,83,37,25,3,0,503
