SA2_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
504011048,0,0,0,0,0,0,0,28,0,0,0,0,0,5,8,6,0,0,0,4,0,0,0,24,0,0,0,6,12,5,9,10,0,0,0,0,0,0,0,36,9,102,114,34,12,0,4,5,0,0,0,0,0,0,6,290,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,15,0,0,0,7,6,0,4,0,0,0,0,0,0,0,0,21,0,0,12,20,74,10,28,12,5,0,0,0,3,0,4,162,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,8,10,24,30,31,15,0,0,5,3,0,0,0,130,0,0,9,10,0,4,0,0,0,0,0,0,0,0,0,23,0,0,0,0,6,0,4,5,0,0,3,4,4,0,0,23
504021049,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,8,0,5,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,0,15,23,14,14,9,0,0,0,0,0,0,72,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021050,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,15,5,7,14,0,0,0,0,0,0,0,54,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,6,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,6,4,9,0,0,0,0,0,0,0,0,56,0,0,11,29,38,21,19,5,4,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,4,5,0,0,0,0,0,0,3,28,0,11,3,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,3,6,0,7,0,0,0,0,0,0,0,0,39,0,0,10,16,23,20,31,35,0,4,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,19,10,10,12,0,0,0,0,0,0,0,70,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,3,7,9,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,4,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,14,10,3,5,11,4,0,0,0,0,0,0,0,83,0,3,19,76,111,63,66,31,3,4,0,4,0,0,12,382,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021054,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,8,14,19,0,12,15,0,0,0,0,0,0,0,76,8,92,53,14,4,0,3,0,0,0,0,0,0,0,3,179,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,14,0,7,4,6,0,3,4,0,0,5,51,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,12,0,22,6,5,3,3,7,0,0,0,0,0,0,0,6,51,0,0,26,43,90,60,100,77,6,0,0,3,7,3,6,415,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,9,0,8,3,6,3,3,119,0,0,0,0,0,65,74,40,9,10,0,4,0,4,0,214,0,0,7,5,24,9,19,31,0,0,0,0,0,0,0,92,3,23,39,13,5,7,9,9,0,0,0,0,0,0,0,101,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,20,0,0,12,34,126,34,42,33,8,4,4,4,5,0,8,308,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,24,5,3,4,0,0,0,0,3,0,0,0,0,0,36,0,0,3,45,116,73,113,112,3,3,4,0,6,0,12,498,0,4,16,25,19,20,21,4,0,0,0,0,4,0,0,121,0,0,0,0,0,3,14,15,0,8,3,4,0,0,0,55
504031057,7,7,4,0,3,7,0,118,0,0,3,0,3,94,43,45,0,8,0,0,0,4,5,214,0,4,9,3,11,8,33,36,0,0,0,0,3,0,0,96,8,31,28,12,4,4,5,6,3,0,0,0,0,0,6,109,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,20,0,0,3,0,6,7,3,0,0,0,0,0,0,0,0,16,0,0,5,26,88,22,49,20,14,5,11,0,0,0,10,244,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,33,0,6,0,4,5,3,0,0,0,0,0,0,0,0,0,23,0,0,16,25,81,85,145,118,10,5,13,15,4,4,23,551,0,0,0,4,5,16,6,6,0,0,4,0,0,0,3,50,0,0,0,4,11,9,29,49,9,7,3,9,0,0,0,126
504031058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,3,0,0,0,6,0,0,0,4,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,11,0,0,0,3,5,0,0,0,0,0,0,0,0,15,0,0,4,36,57,27,37,21,4,0,0,0,0,0,9,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
504031060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,5,22,9,14,6,0,0,4,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,0,11,27,0,0,0,0,0,0,0,45,0,8,5,0,5,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,11,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,4,10,0,6,0,0,3,0,0,0,0,0,0,0,0,22,0,0,3,13,35,27,54,48,0,10,0,0,7,3,6,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,7
504031062,0,5,0,0,0,0,0,25,0,0,0,0,0,29,12,16,3,0,8,0,0,0,7,72,0,0,0,4,9,3,18,27,6,0,0,0,4,0,0,69,3,20,16,8,3,3,8,9,0,0,0,0,0,0,0,62,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,10,4,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,6,27,21,55,17,0,6,0,0,0,0,0,137,0,0,0,0,0,0,35,18,3,4,0,6,0,0,0,72,0,14,6,4,3,0,0,0,0,0,0,0,0,0,0,27,0,0,8,27,69,69,88,63,9,3,9,4,4,0,10,358,0,0,0,5,3,4,10,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,4,0,4,9,0,0,0,0,33
504031063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,0,0,8,4,0,0,0,0,0,0,32,9,48,30,6,4,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,0,3,0,0,0,0,0,0,0,0,21,0,0,3,20,46,18,64,36,0,6,0,0,0,0,8,201,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031066,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,9,5,9,3,3,0,0,0,0,0,0,44,5,76,40,0,0,0,0,4,0,0,0,5,0,0,13,146,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,5,5,4,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,3,6,16,6,0,0,5,0,0,0,0,41,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,13,0,12,0,4,4,0,0,3,0,0,0,0,0,0,4,29,0,0,15,46,78,64,109,98,0,13,8,7,4,3,8,466,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,29
504031067,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,3,4,3,5,7,0,0,0,0,0,0,0,3,25,0,8,4,6,0,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,13,4,5,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,7,22,66,55,61,35,11,5,0,4,0,0,8,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
504031068,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,9,0,14,9,15,12,0,0,0,0,0,0,0,54,3,25,11,3,0,4,3,3,0,0,0,0,0,0,7,66,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,8,14,11,10,5,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,0,0,3,14,0,0,0,0,0,0,0,0,42,0,3,9,34,51,58,147,109,20,15,0,19,4,4,12,490,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,0,0,0,0,14
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,16,0,0,0,0,0,7,10,4,0,0,0,0,0,0,0,24,0,0,0,0,9,6,23,22,0,0,0,0,0,0,0,74,0,5,10,6,0,0,0,10,3,0,0,0,0,0,0,38,0,0,0,0,3,3,13,4,0,0,0,0,0,0,0,25,0,0,0,0,0,0,21,10,3,0,0,0,0,0,0,39,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,7,0,0,3,0,18,7,38,20,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,18,0,0,4,23,74,79,229,249,11,26,20,11,10,8,17,758,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9
504031299,0,0,0,0,3,0,0,17,0,0,0,0,0,8,11,3,0,0,4,0,0,0,0,23,0,0,3,4,8,4,11,25,3,0,0,0,0,0,0,57,0,7,5,0,0,0,3,0,0,0,0,0,0,0,4,23,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,15,9,21,10,0,0,0,4,0,0,0,68,0,0,0,0,0,0,15,8,0,0,0,8,0,0,0,32,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,7,40,55,105,127,3,7,6,8,4,3,9,374,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,25,15,0,0,4,3,3,0,0,57
504031300,7,0,0,0,0,0,0,34,0,0,0,0,0,10,33,5,0,3,0,0,0,0,0,56,0,0,6,12,9,9,17,24,0,0,0,0,0,0,0,88,3,9,6,3,0,6,3,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,13,20,4,29,19,0,0,0,0,0,0,0,87,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,28,9,0,0,4,13,0,0,0,0,0,0,0,3,53,0,0,13,46,110,139,304,191,16,16,11,13,13,3,24,907,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,22,15,0,6,0,7,0,0,0,55
505011070,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,34,18,52,97,0,0,0,0,0,0,0,223,0,3,9,7,3,0,12,15,0,0,0,0,0,0,0,58,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,4,6,10,16,3,16,7,0,0,0,12,0,0,0,68,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,12,0,0,5,0,0,3,0,0,0,0,0,0,0,27,0,0,3,43,79,61,85,65,0,8,3,8,0,0,10,380,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
505011071,0,0,0,3,0,0,0,50,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,4,18,39,14,71,100,0,0,3,3,4,0,0,250,0,7,3,4,0,3,6,3,0,0,0,0,0,0,0,33,0,0,0,0,3,3,15,6,3,0,4,0,0,0,0,33,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,24,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,8,5,20,5,19,4,5,3,6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,7,3,4,0,9,0,0,0,0,0,0,0,0,33,0,0,5,32,84,80,85,54,3,6,0,7,3,0,8,361,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,4,4,0,0,0,3,0,0,0,17
505011072,3,6,4,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,53,18,76,52,3,3,0,0,0,0,0,220,6,42,15,3,3,4,4,7,5,0,0,0,0,0,4,95,0,0,0,0,3,8,10,7,0,0,0,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,15,32,49,18,17,0,0,3,6,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,5,10,4,0,0,0,0,6,0,0,54,0,3,18,49,94,58,52,43,3,0,0,6,5,0,6,347,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505011073,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,29,9,67,84,3,6,0,3,0,0,0,228,6,39,19,9,5,6,4,22,0,0,6,0,0,0,0,118,0,0,0,0,3,8,11,5,0,0,3,0,0,0,0,39,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,11,10,30,9,14,10,0,3,6,3,0,0,3,99,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,16,5,3,8,7,4,3,0,0,0,0,4,0,0,54,0,0,20,49,80,64,81,68,9,0,0,0,0,0,9,383,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,10
505011074,0,0,0,0,0,0,0,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,5,8,40,16,46,80,7,7,0,3,0,0,0,205,6,3,10,3,0,0,5,11,0,0,0,4,0,0,0,36,0,0,0,5,4,0,4,10,0,0,0,4,0,0,0,19,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,17,10,10,3,0,0,0,3,0,0,0,55,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,17,3,3,12,6,6,0,0,0,0,0,0,0,0,38,0,0,7,34,56,30,61,44,6,3,4,0,0,0,0,262,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10
