SA1_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
50403129816,207,196,401,4,6,6,0,0,0,4,5,8,0,0,0,0,0,0,23,19,46,0,0,0,0,0,0,0,0,0,0,0,0,28,26,53,3,0,0,0,0,0,34,30,64,13,9,18,249,229,478
50403129817,248,262,511,8,12,15,0,0,0,0,0,0,0,3,3,0,0,0,7,19,25,0,0,0,0,0,0,0,0,0,0,0,0,9,21,34,0,3,7,0,0,0,14,34,47,6,4,13,269,305,574
50403129818,182,216,397,4,3,9,0,0,0,3,0,3,5,9,14,0,0,0,21,11,33,0,0,0,0,0,0,0,0,0,0,0,0,28,23,46,0,0,3,0,0,0,34,29,60,8,7,15,220,247,473
50403129819,165,181,343,7,4,12,0,0,0,0,0,0,0,0,0,0,0,0,21,21,39,0,0,0,0,0,0,0,0,0,0,0,0,20,27,46,0,0,0,4,0,4,31,34,62,8,9,13,201,223,419
50403129820,205,230,435,3,5,9,0,0,0,0,4,3,0,0,0,0,0,0,28,15,41,0,0,0,0,0,0,0,0,0,0,0,0,28,18,47,0,0,0,0,0,0,27,25,54,7,15,27,248,267,517
50403129821,248,242,492,10,10,19,0,0,0,0,0,0,0,0,3,0,0,0,37,40,82,0,0,0,0,0,0,0,0,0,0,0,0,45,46,82,0,4,5,0,0,0,53,56,107,20,9,26,319,310,631
50403129822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403129823,142,128,271,18,21,37,0,0,0,0,0,0,0,0,0,0,0,0,52,62,115,0,0,0,0,0,0,0,0,0,0,0,0,52,62,115,0,0,0,0,0,0,75,86,155,6,0,12,222,217,442
50403129824,244,287,529,4,11,12,0,0,0,3,0,3,0,5,8,0,0,0,15,23,36,0,0,0,0,0,0,0,0,0,0,0,0,25,23,48,0,0,0,0,0,0,28,33,63,17,9,21,287,334,620
50403129825,235,261,494,7,10,16,0,0,0,0,0,0,0,0,0,0,0,0,20,27,46,0,0,0,0,0,0,0,0,0,0,0,0,21,25,47,5,3,4,0,0,0,32,32,68,14,5,20,278,303,583
50403129826,184,182,370,7,8,10,4,0,5,0,0,0,0,0,0,0,0,0,10,19,34,0,0,0,0,0,0,0,0,0,0,0,0,15,28,41,5,4,6,0,0,0,24,35,58,0,7,7,206,226,430
50403129827,216,248,464,14,8,24,0,0,0,0,0,4,5,4,4,0,0,0,60,83,146,0,0,0,0,0,0,0,0,0,0,0,0,68,87,153,0,4,4,0,3,3,83,97,181,0,6,8,304,360,661
50403129828,110,100,209,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,24,14,40,0,0,0,0,0,0,0,0,0,0,0,0,24,19,37,0,0,0,0,0,0,29,21,52,7,3,9,137,126,265
50403129829,231,276,508,5,6,6,0,0,4,3,0,7,0,0,0,0,0,0,28,45,69,0,0,0,0,0,0,0,0,0,0,0,0,31,45,82,7,5,11,0,0,0,41,53,101,17,15,30,288,349,640
50403129830,125,126,251,6,5,10,0,0,0,0,0,0,0,0,0,0,0,0,13,22,30,0,0,0,0,0,0,0,0,0,0,0,0,14,22,35,0,0,0,0,0,0,22,30,46,7,6,17,155,158,316
50403129831,205,247,454,9,4,14,0,0,0,5,0,4,0,5,5,0,0,0,41,46,87,0,0,0,0,0,0,0,0,0,0,0,0,44,50,98,0,0,0,0,0,3,59,58,115,17,18,32,279,323,605
50403129832,279,297,578,15,11,24,0,0,0,0,0,0,0,0,0,0,0,0,17,27,50,0,0,0,0,0,0,0,0,0,0,0,0,19,31,53,4,3,9,0,0,0,35,45,83,9,7,16,328,353,679
50403129833,205,199,400,11,12,21,0,0,0,0,0,0,0,0,0,0,0,0,15,27,43,0,0,0,0,0,0,0,0,0,0,0,0,15,27,43,0,0,0,0,0,0,25,37,59,7,9,17,240,236,474
50403129901,133,148,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,22,44,0,0,0,0,0,0,0,0,0,0,0,0,24,22,44,0,0,0,0,0,0,24,28,46,9,6,21,166,179,350
50403129902,195,175,370,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,8,19,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,13,12,26,13,12,25,221,200,416
50403129903,295,273,566,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,39,28,67,0,0,0,0,0,0,0,0,0,0,0,0,44,28,72,3,5,6,5,5,4,50,34,90,7,6,9,352,310,665
50403129904,259,296,558,3,5,6,0,0,0,0,5,4,0,0,0,0,0,0,14,9,28,0,0,0,0,0,5,0,0,0,0,0,0,18,19,37,4,4,6,0,0,0,23,24,54,9,3,16,290,323,617
50403129905,170,161,327,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,21,42,0,0,0,0,0,0,0,0,0,0,0,0,21,22,45,0,0,0,0,0,4,28,25,49,12,4,10,199,188,386
50403129906,104,122,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,25,0,0,0,0,0,0,0,0,0,0,0,0,13,13,23,0,0,0,0,0,0,15,11,28,4,3,7,121,140,254
50403129907,146,155,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,32,0,0,0,0,0,0,0,0,0,0,0,0,15,22,34,0,0,0,0,0,0,15,22,34,4,3,9,165,178,341
50403129908,223,214,435,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,27,29,51,0,0,0,0,0,0,0,0,0,0,0,0,28,26,56,0,4,6,0,0,0,32,35,64,6,11,17,262,254,517
50403129909,167,186,358,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,19,17,31,0,0,0,0,0,0,0,0,0,0,0,0,14,17,34,4,0,4,0,0,0,24,21,48,6,4,7,198,216,414
50403129910,122,127,248,0,0,0,0,0,0,0,0,0,4,0,4,4,0,9,37,7,49,0,0,0,0,0,0,0,0,0,0,0,0,45,14,54,0,0,0,0,0,0,45,13,56,9,7,11,176,144,317
50403129911,96,83,178,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,6,7,19,3,10,11,113,98,209
50403129912,224,235,459,0,0,4,0,0,0,4,6,5,0,3,4,0,0,0,17,22,38,0,0,0,0,0,0,0,0,0,0,0,0,20,29,48,3,4,10,0,0,0,29,35,62,12,11,24,264,278,541
50403129913,196,176,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,36,0,0,0,0,0,0,0,0,0,0,0,0,17,21,36,0,0,5,0,0,0,26,25,41,10,0,11,221,201,423
50403129914,52,46,98,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,16,25,0,0,0,0,0,0,0,0,0,0,0,0,6,20,28,0,0,0,0,0,0,7,22,29,8,0,7,58,71,129
50403129915,196,210,412,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,39,47,85,0,0,0,0,0,0,0,0,0,0,0,0,40,47,87,0,3,3,0,0,0,42,54,97,20,19,32,256,285,541
50403129916,142,124,270,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,13,8,24,0,0,0,0,0,0,0,0,0,0,0,0,17,16,31,3,0,0,0,0,0,18,16,40,7,10,21,171,149,325
50403129917,234,258,484,0,5,8,0,0,0,3,4,6,0,0,0,0,0,0,28,25,51,0,0,0,0,0,0,0,0,0,0,0,0,29,29,61,0,3,8,0,0,0,39,40,68,5,0,5,274,294,566
50403129918,115,117,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,63,0,0,0,0,0,0,0,0,0,0,0,0,28,36,63,4,0,0,0,0,0,29,37,70,3,4,11,155,157,312
50403129919,255,255,513,0,0,0,3,4,3,0,0,0,3,4,4,0,0,0,30,23,49,0,0,0,0,0,0,0,0,0,0,0,0,37,27,59,6,0,4,0,0,0,36,30,67,7,10,19,302,293,596
50403129920,117,114,231,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,57,53,114,0,0,0,0,0,0,0,0,0,0,0,0,62,57,118,0,0,0,3,0,3,64,56,123,3,5,14,192,177,366
50403129921,243,219,459,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,30,22,53,0,0,0,0,0,0,0,0,0,0,0,0,32,30,62,4,4,5,0,6,9,41,34,73,12,3,16,290,260,549
50403129922,155,154,311,0,0,0,0,0,0,0,0,0,5,6,5,3,3,3,45,51,94,0,0,0,0,0,0,0,0,0,0,0,0,48,55,106,0,0,5,0,0,0,52,57,106,4,3,6,214,214,423
50403129923,153,137,289,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,49,54,102,0,0,0,0,0,0,0,0,0,0,0,0,54,54,103,0,0,0,0,0,0,54,60,114,11,5,19,218,204,420
50403129924,223,252,473,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,57,108,0,0,0,0,0,0,0,0,0,0,0,0,50,60,112,8,4,10,0,0,0,58,62,122,8,4,7,294,317,613
50403129925,245,292,537,0,3,3,0,0,0,4,0,3,0,0,0,0,0,4,17,10,26,0,0,0,0,0,0,0,0,0,0,0,0,13,11,32,4,0,5,0,0,0,20,19,39,8,9,12,273,321,594
50403130001,368,375,737,9,12,13,0,0,0,0,0,0,0,0,3,0,0,0,27,38,61,0,0,0,0,0,0,0,0,0,0,0,0,27,35,68,0,3,3,0,5,0,36,52,87,19,17,34,419,437,860
50403130002,124,137,257,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,0,0,0,0,0,0,16,20,32,10,0,8,148,157,300
50403130003,90,98,193,12,13,25,0,0,0,0,0,0,0,0,0,0,0,0,26,27,53,0,0,0,0,0,0,0,0,0,0,0,0,30,27,49,0,0,0,0,0,0,38,40,77,13,9,25,147,153,295
50403130004,138,111,250,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,16,10,21,0,0,0,0,0,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,14,14,33,0,3,3,148,127,281
50403130005,129,216,343,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,11,20,38,0,0,0,0,0,0,0,0,0,0,0,0,11,20,38,0,0,0,6,11,14,23,31,59,19,23,39,169,274,440
50403130006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403130007,92,88,177,3,3,4,0,0,0,0,0,0,6,0,6,0,0,0,5,10,16,0,0,0,0,0,0,0,0,3,0,0,0,11,10,21,0,0,0,5,0,5,14,9,27,13,7,19,123,106,226
50403130008,98,109,205,22,26,49,0,0,0,0,0,0,0,0,0,0,0,0,32,37,72,0,0,0,0,0,0,4,4,5,0,0,0,35,43,79,0,0,0,0,0,0,61,68,125,4,5,17,163,180,346
50403130009,166,184,351,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,12,20,33,0,0,0,0,0,0,0,0,0,0,0,0,13,20,34,0,0,0,0,0,3,21,23,47,9,6,15,193,212,409
50403130010,187,208,403,7,4,13,0,0,0,0,0,5,0,0,0,0,0,0,11,20,36,0,0,0,0,0,0,0,0,0,0,0,0,20,26,45,0,0,3,0,0,0,24,36,59,10,8,16,220,247,471
50403130011,164,163,325,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,16,21,32,0,0,0,0,0,3,0,0,0,0,0,0,16,17,36,0,0,0,0,0,0,18,26,45,32,29,63,217,213,436
50403130012,144,129,270,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,7,10,18,0,0,0,0,0,0,0,0,0,0,0,0,9,9,23,0,0,0,0,0,0,9,9,23,10,8,12,163,147,307
50403130013,209,226,435,9,7,8,0,0,3,5,0,6,0,0,0,0,0,0,28,24,54,0,0,0,0,0,0,0,0,0,0,0,0,30,30,61,0,0,0,0,5,5,35,41,74,12,11,28,265,277,540
50403130014,117,127,242,3,9,9,3,0,3,0,0,0,0,0,0,0,0,0,10,9,17,0,0,0,0,0,0,0,0,0,0,0,0,10,6,21,0,0,0,0,0,0,19,18,31,3,3,6,136,145,281
50403130015,185,169,352,9,0,13,0,0,0,0,0,3,0,0,0,0,0,0,7,15,22,0,0,0,0,0,0,0,0,0,0,0,0,10,16,26,0,0,0,0,0,0,21,19,41,4,0,11,210,191,404
50403130016,175,185,357,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,19,19,40,0,0,0,0,0,0,0,0,0,0,0,0,19,22,47,3,3,10,0,0,0,26,31,55,23,29,54,223,239,462
50403130017,204,204,413,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,22,35,0,0,0,0,0,0,0,0,0,0,0,0,23,27,47,0,0,0,0,0,0,23,29,53,23,20,41,253,252,507
50403130018,218,179,398,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,22,23,46,0,0,4,0,0,0,0,0,0,0,0,0,25,27,52,0,0,4,0,3,3,29,44,68,14,15,35,265,235,501
50403130019,121,114,226,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,13,24,0,0,0,0,0,0,0,0,0,0,0,0,12,13,23,0,0,0,0,0,0,20,15,30,11,5,9,141,127,269
50403130020,157,149,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,37,0,0,0,0,0,0,0,0,0,0,0,0,19,22,43,0,4,4,4,0,0,22,24,50,15,12,24,194,186,375
50403130021,155,191,345,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,19,16,37,0,0,0,0,0,0,0,0,0,0,0,0,22,23,39,0,0,0,0,0,0,18,23,47,26,20,45,202,228,435
50403130022,85,76,160,7,8,9,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,9,10,16,0,0,0,0,0,0,16,17,32,3,0,5,98,91,190
50403130023,239,223,462,9,6,16,0,3,6,0,0,0,0,0,0,0,0,0,15,19,36,0,0,0,0,0,0,0,0,0,0,0,0,11,25,36,0,0,0,0,0,0,22,27,55,14,16,29,277,261,544
50403130024,151,162,312,12,7,15,0,0,0,0,0,0,0,0,0,0,0,0,21,26,48,0,4,5,0,0,0,0,0,0,0,0,0,20,35,53,0,0,5,0,0,0,30,43,72,20,18,35,203,216,423
50403130025,71,80,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,0,9,10,8,15,85,89,176
50403130026,221,227,447,3,6,9,0,0,0,0,0,0,3,4,8,0,0,0,22,21,45,0,0,0,0,0,3,0,0,0,0,0,0,25,26,46,0,5,5,0,0,0,29,37,61,3,8,18,250,271,520
50403130027,106,194,297,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,3,13,22,0,0,0,0,0,0,0,0,0,0,0,0,3,13,22,0,0,0,0,0,0,7,20,35,11,15,24,123,229,357
50403130028,141,163,305,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,0,0,0,0,0,0,0,0,0,0,0,0,5,12,19,3,0,0,0,0,0,14,17,27,17,16,37,177,196,371
50403130029,89,86,177,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,4,11,19,0,0,0,0,0,0,9,11,21,9,10,14,105,107,213
50403130030,130,133,265,4,5,6,0,0,0,6,5,7,0,0,0,0,0,0,10,11,20,0,0,0,0,0,0,0,3,3,0,0,0,11,14,31,0,6,6,0,0,0,18,26,39,5,6,12,154,162,321
50403130031,149,163,310,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,11,13,27,0,0,0,0,0,0,0,0,0,0,0,0,11,13,27,0,0,7,0,0,0,16,27,47,11,4,17,178,198,377
50403130032,211,209,420,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,26,39,0,0,4,0,0,0,0,0,0,0,0,0,18,27,48,0,0,0,0,0,0,22,31,53,5,3,13,245,243,490
50403130033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403130034,107,123,231,0,5,0,0,5,3,0,0,0,0,0,0,0,0,0,17,19,39,0,0,0,0,0,0,0,0,0,0,0,0,22,24,41,0,0,3,3,3,8,21,30,51,14,3,14,145,156,296
50403130035,193,183,373,0,8,13,0,0,0,0,0,0,0,0,0,6,0,7,17,17,37,0,0,0,0,0,0,0,0,0,0,0,0,22,19,39,0,0,0,0,0,0,28,28,52,15,6,19,237,215,448
50403130036,126,116,241,4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,11,17,30,7,0,6,139,134,272
50403130037,128,142,263,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,22,0,0,0,0,0,0,0,0,0,0,0,0,11,14,21,0,0,0,0,0,0,15,13,25,7,11,12,148,162,306
50403130038,238,264,506,9,7,22,0,0,3,0,0,0,0,0,0,0,0,0,13,4,12,0,0,0,0,0,0,0,0,0,0,0,0,15,4,23,0,0,0,0,0,0,22,18,45,16,17,32,278,303,580
50403130039,224,242,463,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,29,13,44,0,0,0,0,0,0,0,0,0,0,0,0,29,23,44,0,0,0,0,0,3,36,27,57,16,10,25,273,273,552
50403130040,107,117,222,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,7,13,20,0,0,0,0,0,0,0,0,0,0,0,0,7,13,20,0,5,5,0,0,0,9,23,36,5,7,13,124,155,275
50403130041,175,174,354,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,0,0,0,0,0,0,0,0,0,0,0,0,27,24,50,0,0,0,0,0,0,28,38,61,15,16,32,226,226,451
50403130042,190,196,385,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,9,7,23,0,0,0,0,0,0,0,5,4,0,0,0,17,19,35,4,0,6,0,0,0,20,20,44,4,6,11,221,222,444
50403130043,136,168,311,0,0,0,3,0,3,7,4,7,0,0,0,0,0,0,8,16,31,0,0,0,0,0,0,0,0,0,0,0,0,18,18,37,4,0,7,0,0,0,21,21,42,8,10,16,166,199,370
50403130044,99,122,224,0,5,4,0,0,0,0,3,4,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,0,0,0,0,0,0,5,12,16,3,12,10,109,140,248
50403130045,181,205,385,9,15,22,0,0,0,0,4,4,0,0,0,0,0,0,29,30,64,0,0,0,0,0,0,0,0,0,0,0,0,35,32,67,0,0,0,0,0,0,42,47,89,10,12,18,234,258,493
50403130046,76,93,172,5,8,18,0,0,0,0,0,3,0,0,0,0,0,0,26,34,60,0,0,0,0,0,0,0,0,0,0,0,0,26,42,66,3,0,3,0,0,0,38,49,87,7,11,17,124,146,274
50403130047,137,158,296,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,15,18,32,0,0,0,0,0,0,0,0,0,0,0,0,23,18,38,0,0,0,0,0,0,20,20,43,9,3,19,171,186,355
50403130048,179,172,351,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,20,15,33,0,0,0,0,0,0,0,0,0,0,0,0,20,19,31,0,0,0,3,0,3,28,24,51,20,19,39,229,212,440
50403130049,350,352,693,15,18,30,0,0,7,0,0,4,0,6,6,0,0,0,33,47,83,0,0,0,0,0,0,0,0,0,0,0,0,39,57,96,0,0,3,0,0,0,59,74,128,17,20,36,422,436,861
50501107001,112,106,217,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,8,15,23,0,0,0,0,0,0,8,13,19,3,3,5,119,128,248
50501107002,197,199,392,3,0,3,0,0,0,0,0,5,0,0,0,0,0,0,12,23,34,0,0,0,0,0,0,0,0,0,0,0,0,19,19,36,0,0,0,0,0,0,20,19,43,11,0,14,231,217,449
50501107003,104,112,217,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,14,17,29,0,0,0,0,0,0,0,0,0,0,0,0,15,20,36,0,0,0,0,0,0,15,23,36,3,0,4,124,135,256
50501107004,235,240,475,6,0,8,0,5,0,0,0,0,0,0,0,0,0,0,28,36,55,0,0,0,0,0,0,0,0,0,0,0,0,23,35,59,3,0,5,0,0,6,32,42,77,20,10,29,293,289,580
50501107005,190,196,388,8,4,13,0,0,0,0,0,0,0,0,0,0,0,0,30,29,64,0,0,0,0,0,0,0,0,0,0,0,0,30,35,65,0,0,0,0,0,0,36,45,77,19,14,31,247,255,502
50501107006,191,187,381,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,14,13,25,0,0,0,0,0,0,0,0,0,0,0,0,16,13,25,4,3,3,0,0,0,19,21,37,10,4,13,215,215,432
50501107007,234,247,477,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,31,29,63,0,0,0,0,0,0,0,0,0,0,0,0,31,35,64,0,0,4,0,0,0,31,35,68,17,12,27,280,294,573
50501107008,366,393,760,9,3,17,0,0,0,0,4,4,0,3,4,0,0,0,61,65,124,0,0,0,0,0,0,0,0,0,0,0,0,65,73,135,5,3,9,4,0,4,77,80,161,16,17,33,461,490,953
50501107009,157,141,300,3,5,7,0,3,3,0,0,0,0,0,0,0,0,0,24,22,44,0,0,0,0,0,0,0,0,0,0,0,0,24,24,48,0,0,0,0,0,0,32,30,60,9,10,19,193,183,380
50501107010,129,103,237,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,21,16,34,0,0,0,0,0,0,0,0,0,0,0,0,21,16,34,0,6,4,0,0,3,24,21,46,19,9,28,167,139,303
50501107011,152,151,300,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,15,30,0,0,0,0,0,0,0,0,0,0,0,0,13,15,30,3,3,9,0,0,0,25,26,46,7,0,6,177,175,350
50501107012,178,147,326,0,0,0,8,0,4,7,3,6,0,0,0,0,0,0,28,36,57,0,0,4,0,0,0,0,0,0,0,0,0,34,39,73,0,0,0,4,0,4,39,42,79,12,10,20,231,196,422
50501107013,129,129,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,14,0,0,0,0,0,0,0,0,0,0,0,0,10,9,16,0,0,0,0,0,0,10,9,16,3,4,11,140,144,284
50501107014,265,288,548,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,21,29,52,0,0,0,0,0,0,0,0,0,0,0,0,21,33,50,0,0,0,0,4,4,20,40,63,18,9,22,301,332,630
50501107015,281,265,546,4,6,8,0,0,0,0,0,3,0,0,0,0,0,0,17,32,51,0,0,0,0,0,0,0,0,0,0,0,0,21,36,51,5,0,3,0,0,0,27,45,69,14,16,30,318,327,646
50501107016,230,237,464,3,3,11,0,0,3,6,3,3,0,0,0,0,0,0,26,33,55,0,0,0,0,0,0,0,0,0,0,0,0,30,36,63,0,0,3,0,0,0,32,42,78,5,8,16,273,286,563
50501107017,199,191,395,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,26,0,0,0,0,0,0,0,0,0,0,0,0,11,14,29,3,3,5,0,0,0,17,18,39,4,10,16,230,216,442
50501107018,257,234,486,5,3,7,0,0,0,4,0,0,0,0,0,0,0,0,27,19,40,0,0,0,0,0,0,0,0,0,0,0,0,28,22,43,0,3,5,0,0,0,34,20,61,10,0,14,296,258,552
50501107019,118,123,248,0,5,7,0,0,0,5,6,9,0,0,0,0,0,0,19,20,34,0,0,0,0,0,0,0,0,0,0,0,0,22,20,43,0,0,0,0,0,0,23,27,47,5,0,6,141,157,304
50501107020,219,242,453,4,3,5,0,0,0,4,0,8,0,0,0,0,0,0,11,10,20,0,0,0,0,0,0,0,0,0,0,0,0,8,14,30,4,0,4,0,0,0,15,17,37,5,5,5,238,259,499
50501107021,159,171,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,25,0,0,0,0,0,0,0,0,0,0,0,0,12,11,26,0,0,0,4,0,0,15,12,34,12,12,19,190,195,377
50501107022,141,156,300,3,11,10,0,0,0,0,0,0,0,0,0,0,0,0,22,15,38,0,0,0,0,0,0,0,0,0,0,0,0,25,15,43,4,0,4,0,0,0,33,27,57,4,9,14,178,190,370
50501107023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50501107024,102,114,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,31,0,0,0,0,0,0,0,0,0,0,0,0,15,19,35,0,0,0,0,0,0,14,19,35,0,5,0,120,141,254
50501107101,179,185,372,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,11,13,26,0,0,0,0,0,0,0,0,0,0,0,0,14,13,26,3,0,3,0,0,0,17,12,36,4,3,7,204,206,411
50501107102,178,179,360,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,18,32,0,0,0,0,3,6,0,0,0,0,0,0,15,19,36,3,0,3,0,0,0,20,26,43,8,7,16,209,211,414
