SA1_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
50301103611,9,3,12,8,8,13,0,0,0,0,0,0,0,0,0,150,137,286,9,22,28,0,0,0,0,0,0,6,0,8,3,0,6,5,0,8,191,170,361,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,27,55,8,31,44,0,0,5,235,232,463
50301103612,5,0,3,18,0,19,0,0,0,0,0,0,0,0,0,97,83,181,6,8,11,0,0,0,0,0,0,3,0,4,0,0,0,0,0,6,135,95,227,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,5,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,25,28,58,15,20,34,0,0,0,179,149,331
50301103613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,41,92,3,5,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,60,45,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,25,4,12,19,0,0,0,78,74,151
50301103614,4,0,8,9,0,8,0,0,0,0,0,0,0,0,0,72,75,144,6,7,11,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,85,85,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,19,42,8,13,20,0,0,0,115,118,232
50301103615,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,30,40,63,0,0,3,0,0,0,4,0,4,5,0,5,0,0,0,10,0,10,46,41,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,4,3,9,0,0,0,53,57,107
50301103616,5,0,3,0,5,8,0,0,0,0,0,0,0,0,0,82,75,155,4,7,7,0,0,0,0,0,0,6,5,4,0,0,0,6,0,3,102,89,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,21,47,9,5,19,0,0,0,144,112,255
50301103617,13,0,16,3,5,7,0,0,0,0,0,0,0,0,0,64,72,142,4,5,14,0,0,0,0,0,0,8,0,8,3,0,3,9,3,14,112,92,201,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,20,39,11,17,31,3,0,3,146,134,278
50301103618,14,11,25,0,0,7,0,0,0,0,0,0,0,0,0,45,48,92,3,5,8,0,0,0,0,0,0,4,0,7,0,3,3,0,0,0,69,62,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,22,8,20,29,0,0,0,92,94,188
50301103619,0,3,9,16,8,20,0,0,0,0,0,0,0,0,0,79,71,148,4,5,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,100,93,195,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,12,3,0,3,0,0,0,0,0,0,3,0,3,19,11,32,11,19,32,3,0,3,147,125,270
50301103620,3,0,8,4,0,3,0,0,0,0,0,0,0,0,0,54,45,98,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,56,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,9,21,12,8,23,0,0,0,98,77,172
50301103621,4,5,7,0,0,7,0,0,0,0,0,0,0,0,4,46,46,91,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,64,58,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,16,12,30,7,13,22,0,0,0,89,81,170
50301103622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50301103623,0,5,5,0,3,4,0,0,0,0,0,0,0,0,0,67,65,136,0,4,9,0,0,0,0,0,0,12,0,16,0,0,0,29,3,35,119,86,201,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,0,0,0,8,14,23,18,12,27,0,0,0,148,115,264
50301103624,4,4,7,0,0,3,0,0,0,0,0,0,0,0,0,55,43,97,0,4,4,0,0,0,0,0,4,0,0,4,0,0,0,4,9,13,66,63,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,12,28,5,12,17,0,0,0,89,87,181
50301103625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,11,5,19
50302103801,0,0,0,11,15,19,0,0,0,0,0,0,0,0,0,64,61,130,0,0,8,0,0,0,5,0,5,0,4,3,0,4,3,0,5,9,97,93,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,22,5,16,26,0,0,0,116,120,236
50302103802,5,0,9,12,14,21,0,0,0,0,0,0,4,0,4,54,55,113,0,9,11,0,0,0,0,0,0,0,0,5,0,0,3,6,5,11,84,91,170,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,18,14,25,16,6,23,0,0,0,113,117,226
50302103803,8,6,17,17,13,29,0,0,0,0,0,0,3,0,3,80,87,161,3,14,14,0,0,0,0,0,0,0,3,5,4,3,9,7,6,16,119,131,246,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,4,4,12,16,0,0,0,0,0,0,0,0,0,0,0,0,23,20,47,13,17,31,0,0,5,165,180,344
50302103804,0,0,7,8,7,12,0,0,0,0,0,0,0,0,0,39,54,88,9,0,6,0,0,0,0,0,0,0,0,3,0,3,3,5,0,7,60,70,130,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,15,17,8,20,26,0,0,0,82,104,186
50302103805,0,0,0,12,9,21,0,0,0,0,0,0,0,4,4,54,57,107,4,7,10,0,0,0,0,0,0,10,0,17,0,0,3,6,11,16,86,93,181,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,13,10,17,5,19,29,0,0,0,114,124,238
50302103806,23,22,41,18,18,29,0,0,0,0,0,0,0,0,0,107,88,197,7,8,16,0,0,0,0,0,0,5,0,7,0,0,0,12,8,18,169,149,311,4,7,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,6,0,8,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,17,21,43,12,27,40,0,0,0,206,207,417
50302103807,7,3,7,13,17,30,0,0,0,0,0,0,0,0,0,54,61,117,5,3,9,0,0,0,0,0,0,4,7,9,0,0,3,7,7,16,89,99,195,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,0,0,0,0,0,0,0,0,0,0,0,0,13,14,26,15,24,34,3,0,3,125,143,267
50302103808,20,7,34,5,8,18,0,0,0,0,0,0,6,0,6,83,65,144,4,3,7,0,0,0,0,0,0,3,0,3,0,0,0,16,10,21,139,94,231,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,6,9,0,0,0,0,0,0,0,0,0,0,0,0,14,10,29,15,15,31,0,0,0,173,132,303
50302103809,11,16,33,3,0,3,0,0,0,0,0,0,0,0,0,94,85,178,6,11,18,0,0,0,0,0,0,3,0,3,5,0,5,4,5,4,131,117,253,4,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,18,0,3,4,0,0,0,0,0,0,0,3,4,17,10,26,14,21,31,0,0,0,164,167,334
50302103810,14,8,24,0,5,9,0,0,0,0,0,0,0,0,0,79,82,157,5,13,19,0,0,0,0,0,0,9,0,9,5,0,5,0,0,3,105,115,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,12,21,35,10,15,30,0,0,0,130,160,288
50302103811,3,3,5,7,4,14,0,0,0,0,0,0,0,0,0,71,79,151,3,10,9,0,0,0,0,0,0,13,0,14,0,0,0,5,0,4,106,96,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,16,9,22,13,22,37,0,0,0,140,133,275
50302103812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103813,0,3,3,15,7,17,0,0,0,0,0,0,0,0,0,93,80,173,0,7,7,0,0,0,0,0,0,17,6,16,0,0,0,3,0,10,128,96,225,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,5,4,3,10,10,0,0,0,0,0,0,0,0,0,0,0,4,15,27,41,16,30,48,0,0,0,167,168,330
50302103814,13,10,24,0,0,0,0,0,0,0,0,0,0,0,0,39,56,91,4,3,9,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,64,70,136,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,9,20,10,8,16,0,0,0,84,91,178
50302103815,0,0,3,12,10,18,0,0,0,0,0,0,0,0,0,59,52,111,5,4,6,0,0,0,3,0,0,8,0,8,0,0,0,0,3,3,89,64,154,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,12,18,9,21,27,0,0,0,109,97,204
50302103816,0,0,0,15,6,21,0,0,0,0,0,0,0,0,0,55,46,96,6,0,9,0,0,0,0,0,0,11,4,11,0,0,0,0,3,3,81,54,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,16,21,11,22,30,0,0,0,97,94,193
50302103817,3,0,4,11,7,23,0,0,0,0,0,0,5,0,5,97,105,200,6,4,10,0,0,0,0,0,0,3,5,8,0,0,3,0,0,4,124,129,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,15,15,27,18,33,47,0,0,0,164,179,340
50302103818,0,0,0,6,8,12,0,0,0,0,0,0,0,0,0,51,46,99,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,61,60,126,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,5,15,9,20,22,0,0,0,88,83,176
50302103819,0,0,0,5,12,19,0,0,0,0,0,0,0,0,0,41,45,83,0,8,6,0,0,0,0,0,0,4,0,4,0,0,0,8,7,12,58,71,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,14,12,27,0,0,0,84,86,169
50302103820,0,0,4,0,5,8,0,0,0,0,0,0,0,0,0,64,74,134,5,6,18,3,0,3,0,0,0,0,0,0,0,0,0,0,5,4,85,82,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,17,26,5,13,13,0,0,0,103,118,224
50302103821,0,0,0,8,10,8,0,0,0,0,0,0,0,0,4,51,44,96,0,0,3,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,64,54,116,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,12,6,17,5,10,15,0,0,0,89,72,160
50302103822,4,0,4,19,6,22,0,0,0,0,0,0,0,0,0,107,94,196,5,15,15,3,0,3,0,0,0,16,5,21,0,0,0,6,7,5,149,122,270,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,24,38,10,27,39,0,0,0,183,175,356
50302103823,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,48,48,102,3,8,11,0,0,0,0,0,0,3,0,3,0,0,0,4,3,4,66,68,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,10,18,28,0,0,0,83,96,179
50302103824,0,0,0,19,6,25,0,0,0,0,0,0,0,0,3,69,65,130,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,95,85,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,33,13,20,28,0,0,0,122,125,243
50302103825,0,0,0,10,10,16,0,0,0,0,0,0,0,0,0,46,52,98,0,4,6,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,66,65,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,13,22,7,9,17,0,0,0,86,89,178
50302103826,0,0,0,25,11,40,0,0,0,0,0,0,0,0,0,101,127,221,4,3,10,3,0,3,0,0,0,4,0,6,5,0,5,3,3,11,143,144,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,28,55,16,28,43,0,0,0,187,205,392
50302103827,0,0,0,13,11,22,0,0,0,0,0,0,6,0,6,48,42,92,0,0,9,0,0,0,0,0,0,6,6,7,0,0,6,0,3,3,72,63,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,6,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,12,15,26,0,0,0,91,92,179
50302103828,0,0,0,12,7,23,0,0,0,0,0,0,0,0,0,84,77,155,4,12,21,0,0,0,0,0,0,5,3,6,3,0,3,6,5,9,113,107,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,18,21,37,14,20,29,0,0,0,146,142,290
50302103901,0,0,0,6,12,16,0,0,0,0,0,0,0,0,0,45,36,80,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,64,46,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,16,3,9,12,0,0,0,75,70,150
50302103902,0,0,0,15,4,13,0,0,0,0,0,0,0,3,3,73,63,136,0,13,17,0,0,0,0,0,0,5,0,5,0,0,0,3,0,9,97,82,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,19,33,7,17,23,0,0,0,121,124,245
50302103903,0,0,3,15,21,32,0,0,0,0,0,0,0,0,0,87,88,174,0,13,13,0,0,0,3,0,4,3,3,8,0,0,0,7,5,14,118,129,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,21,16,35,13,25,36,0,0,0,155,167,325
50302103904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50302103905,0,4,4,12,20,35,0,0,0,0,0,0,0,0,5,68,64,130,0,6,6,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,91,96,188,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,6,8,11,0,0,0,0,0,0,0,0,0,0,0,0,18,13,31,8,12,17,0,0,0,115,129,248
50302103906,0,0,3,17,10,25,0,0,0,0,0,0,0,0,0,52,53,100,5,8,11,0,0,0,0,0,0,3,0,5,0,0,0,0,6,10,76,79,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,9,14,26,15,17,33,0,0,5,105,112,216
50302103907,0,0,0,15,16,26,0,0,0,0,0,0,0,0,0,72,67,132,3,3,5,0,0,0,0,0,0,6,0,6,0,0,0,7,4,7,94,84,185,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,6,9,9,0,0,0,0,0,0,0,0,0,0,0,0,13,7,13,12,14,27,0,0,0,121,111,239
50302103908,0,0,0,24,14,36,0,0,0,0,0,0,0,0,3,78,70,149,8,15,15,0,0,0,0,0,0,9,3,13,0,0,0,10,5,18,135,108,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,17,33,6,12,23,0,0,0,163,142,308
50302103909,3,0,3,12,7,15,0,0,0,0,0,0,4,4,7,44,39,87,0,3,6,0,0,0,0,0,0,5,3,3,3,0,3,10,10,19,78,60,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,10,24,5,11,10,0,0,0,97,84,182
50302103910,0,0,0,43,19,60,0,0,0,0,0,0,6,5,3,86,99,186,8,7,12,0,0,0,0,0,0,6,0,3,0,6,3,5,7,22,150,138,288,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,14,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,6,9,18,0,0,3,0,0,0,0,0,0,0,3,0,25,21,44,20,28,51,0,0,0,200,200,401
50302103911,0,0,0,18,9,32,0,0,0,0,0,0,0,0,0,71,54,131,0,6,8,0,0,0,0,0,0,6,0,8,5,0,3,7,9,12,109,84,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,18,13,30,13,21,31,0,0,0,141,120,260
