SA1_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
50201102214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,8,0,41,0,0,0,0,10,18,8,0,37,31,23,17,30,83,77,19,0,275,0,3,0,0,10,4,0,0,21,34,28,20,32,92,96,26,3,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,29,15,23,50,67,78,17,9,279,0,0,0,0,0,4,0,0,3,29,13,23,46,69,78,19,9,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,20,8,0,40,0,0,0,3,10,20,8,0,39,59,34,37,83,145,151,35,9,556,0,3,0,0,7,9,3,0,26,67,42,40,79,167,183,46,9,623
50201102215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,13,0,0,0,3,0,4,0,0,13,10,23,12,22,23,4,12,3,108,0,0,0,0,0,0,0,0,5,10,28,11,27,25,17,12,7,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,21,28,24,29,23,15,16,3,155,0,0,0,0,0,0,0,0,0,21,28,24,36,23,16,16,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,18,0,0,0,6,0,10,0,0,18,31,43,34,54,43,25,22,8,263,0,0,0,5,0,0,0,0,11,31,46,38,57,51,28,25,11,291
50201102216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,21,0,0,0,0,0,6,5,7,21,6,9,12,17,24,37,13,3,122,0,0,0,5,0,0,0,0,10,6,11,16,21,24,41,25,5,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,10,29,38,12,10,124,0,0,0,0,0,4,0,0,0,3,9,12,10,31,46,12,10,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,21,0,0,0,0,0,6,5,7,21,14,21,22,30,51,75,26,11,255,0,0,0,5,0,3,0,0,8,14,21,26,35,57,90,34,15,282
50201102217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,4,10,11,9,12,13,23,33,16,0,111,0,3,0,3,0,0,3,0,8,11,8,14,16,22,39,21,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,16,20,35,26,11,3,138,0,0,0,0,0,0,0,0,6,5,15,16,24,35,28,11,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,16,0,0,0,0,0,8,0,4,16,20,25,24,35,55,65,27,8,248,0,0,0,6,0,0,3,0,13,20,25,27,37,60,69,31,10,279
50201102218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,26,0,0,0,3,3,11,0,0,26,12,26,17,19,27,45,26,3,174,6,0,3,0,3,0,0,0,10,13,26,23,20,35,56,32,3,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,5,0,0,7,25,27,22,23,43,38,31,6,217,0,0,0,0,0,0,0,0,8,29,32,22,27,48,44,31,6,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,16,0,0,25,0,3,0,3,4,16,0,0,25,36,54,37,44,71,80,58,5,390,4,0,3,4,6,4,0,0,15,37,58,41,49,82,97,62,5,435
50201102219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,16,0,0,0,0,0,8,6,3,16,46,21,20,37,58,35,19,3,244,5,0,0,0,3,0,0,0,15,42,20,29,42,60,45,21,7,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,30,40,60,39,20,5,246,0,0,0,5,4,0,0,0,4,30,22,30,38,58,38,20,5,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,16,0,0,0,0,0,8,6,3,16,76,41,56,73,119,74,44,7,489,5,5,0,5,4,4,0,0,22,78,46,57,83,119,88,47,10,523
50201102220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,7,0,0,8,19,13,27,17,16,14,5,3,114,0,4,0,0,0,0,0,0,9,19,20,25,15,21,27,6,3,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,23,18,36,17,9,5,140,0,0,0,0,0,0,0,0,4,16,27,23,19,36,18,11,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,0,0,7,3,0,13,35,36,50,38,52,27,9,7,259,0,4,0,5,0,4,0,0,5,35,41,50,43,56,42,13,7,284
50201102301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,3,3,28,0,0,5,0,4,10,3,3,28,35,33,25,17,24,22,10,0,162,0,0,9,4,5,0,4,0,19,36,32,28,26,35,27,22,5,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,35,36,23,28,37,26,26,3,216,4,7,5,0,0,4,5,0,20,37,37,28,29,41,29,27,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,9,3,3,31,0,0,5,0,10,9,3,3,31,72,65,45,46,65,47,36,3,379,7,7,11,4,10,4,6,0,39,74,70,55,54,81,58,43,11,447
50201102302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,6,14,11,11,9,4,10,3,0,60,0,0,0,0,0,0,0,0,0,14,11,9,4,11,12,9,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,13,8,7,10,13,0,0,63,0,0,0,0,0,0,0,0,3,5,14,8,5,11,13,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,6,0,0,0,5,0,6,0,0,6,15,26,20,15,15,25,7,0,129,0,0,0,0,0,0,0,0,4,15,28,17,16,17,27,10,4,135
50201102303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,14,0,0,0,3,5,6,0,0,13,24,8,14,17,22,16,5,0,110,0,0,3,0,3,0,0,0,12,28,3,22,15,30,20,11,5,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,13,18,21,23,17,12,0,123,0,0,0,0,0,0,0,0,0,23,13,15,20,23,15,12,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,10,0,0,0,5,5,6,0,0,14,46,17,30,38,50,34,15,3,231,0,0,7,0,3,4,0,0,17,51,15,39,38,55,40,16,5,265
50201102304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,13,35,0,0,0,0,4,7,15,13,32,11,11,15,20,8,27,50,18,164,0,3,0,0,0,0,0,3,9,11,15,11,19,11,33,65,38,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,14,14,9,19,13,50,108,32,268,0,0,0,0,0,0,8,8,23,16,15,12,21,13,46,122,40,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,17,37,0,0,0,0,4,8,16,17,37,21,24,26,38,25,78,163,50,429,0,5,0,3,0,0,8,9,31,28,32,27,38,34,85,184,72,501
50201102306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,8,0,26,0,0,0,0,5,16,8,0,26,20,17,27,20,30,16,22,6,159,0,4,0,0,3,0,0,0,17,24,24,28,20,33,32,30,12,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,20,27,36,25,44,48,24,14,225,0,3,0,0,0,0,0,0,12,20,29,37,22,48,48,33,14,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,13,0,31,0,0,0,0,5,16,13,0,31,37,46,61,44,70,60,51,18,390,0,3,6,0,5,0,0,0,22,43,50,62,46,84,77,59,20,437
50201102307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,14,0,0,0,0,0,9,7,0,14,18,18,8,23,23,11,19,0,115,0,0,4,5,4,0,3,0,10,18,18,8,29,25,18,26,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,16,28,28,26,14,4,136,0,0,0,0,0,0,5,0,8,13,10,16,28,29,23,21,4,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,14,0,0,0,0,0,5,7,0,14,29,29,23,50,50,32,36,6,254,0,0,4,5,3,0,6,0,15,29,29,25,52,50,38,46,6,285
50201102308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,15,0,0,0,0,0,3,4,0,15,21,37,29,21,27,24,10,3,166,3,0,0,7,0,0,4,0,15,24,37,28,30,27,22,15,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,3,31,33,34,31,29,24,11,6,194,0,3,5,3,7,4,0,0,21,33,34,38,37,34,22,10,3,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,18,0,0,3,3,0,3,5,0,18,56,70,64,58,56,43,17,9,364,3,4,5,11,10,3,4,0,31,58,76,70,64,61,47,29,3,410
50201102309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,20,0,6,0,4,3,4,0,0,15,26,15,13,32,52,32,19,0,194,0,0,0,6,0,0,0,0,9,26,20,18,42,60,38,21,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,20,23,27,38,61,25,14,4,211,0,0,4,0,0,0,0,0,6,21,17,33,39,66,25,14,4,226,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,5,4,4,0,0,21,0,3,0,3,8,4,0,0,21,53,36,43,73,112,57,31,4,402,0,0,4,8,0,6,0,0,18,54,39,47,82,119,59,33,9,443
50201102310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,3,5,0,0,8,32,13,13,25,38,16,4,0,153,0,0,3,0,0,0,0,0,6,35,13,21,27,40,20,4,3,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,18,37,36,25,10,0,164,0,0,0,0,0,0,0,0,0,30,21,19,37,36,31,10,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,11,0,0,0,0,3,7,0,0,13,57,38,33,62,74,40,8,0,317,0,0,4,0,0,0,0,0,9,63,38,42,62,78,48,8,4,340
50201102311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,5,0,0,13,29,29,27,21,34,32,13,3,189,3,4,4,3,0,5,5,0,17,29,34,29,28,35,40,17,3,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,39,34,27,33,34,26,11,10,206,3,0,3,0,0,5,0,0,11,39,36,30,29,36,30,10,10,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,14,0,0,0,0,3,8,0,0,14,68,65,53,59,67,53,23,13,393,8,3,4,5,3,5,3,0,32,70,69,56,60,73,69,32,13,439
50201102312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,4,0,0,0,0,11,17,13,9,14,18,12,8,0,89,0,5,0,0,0,0,0,0,3,17,12,9,20,15,15,11,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,17,13,19,15,26,13,0,114,0,0,0,3,0,0,0,3,8,13,13,13,19,18,26,14,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,0,0,0,6,0,0,3,0,11,34,28,23,26,29,42,21,0,206,0,6,0,4,0,0,0,0,11,34,29,23,39,32,43,29,7,224
50201102314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,0,0,3,4,0,12,26,25,14,23,23,19,10,5,141,0,0,6,0,0,0,0,0,8,26,22,16,28,32,19,16,7,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,19,18,18,21,28,21,13,7,144,3,5,6,0,0,0,0,0,16,23,15,17,22,34,24,18,7,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,0,0,3,4,0,13,46,37,28,48,54,42,18,7,285,3,5,9,0,4,0,0,0,25,47,36,39,50,59,46,27,10,323
50201102315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,13,0,0,0,3,0,5,3,3,13,29,19,15,17,13,18,10,0,121,4,0,4,0,0,0,0,0,11,28,22,18,26,13,18,17,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,22,18,16,22,21,13,12,5,125,0,0,0,0,0,0,0,0,6,25,21,17,22,24,13,16,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,16,0,0,0,3,0,5,3,3,16,47,33,27,42,32,33,22,3,247,4,3,4,0,0,0,0,0,13,50,40,32,46,34,40,26,13,276
50201102316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,23,0,0,0,0,0,10,12,4,23,7,10,5,14,11,16,37,23,123,0,3,0,0,0,0,0,3,12,13,16,5,17,13,20,46,24,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,17,10,11,20,18,32,66,32,205,0,0,0,3,0,0,7,0,11,16,13,16,22,18,37,73,33,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,4,25,0,0,0,0,0,7,12,4,27,26,26,20,29,29,53,102,48,335,0,3,0,4,0,6,7,4,23,28,31,19,41,32,56,121,59,386
50201102317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,3,0,4,4,0,9,29,20,21,24,7,26,12,0,135,3,0,4,0,0,0,0,0,14,33,19,29,28,7,28,14,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,32,27,22,25,11,0,171,3,5,0,0,0,0,0,0,6,23,38,32,27,22,25,11,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,3,0,4,4,0,9,45,55,55,49,32,47,16,0,299,7,4,5,0,0,0,0,0,18,58,57,59,55,32,51,20,0,326
50201102318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,3,19,0,0,3,0,7,4,0,3,19,33,28,21,31,26,22,12,5,180,6,0,4,0,0,3,0,0,17,33,32,27,35,33,30,20,9,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,28,20,31,24,49,30,25,3,206,0,0,0,0,0,0,0,0,8,33,23,34,24,51,31,25,10,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,3,17,0,0,3,0,9,4,0,3,17,58,50,51,52,74,52,31,11,385,5,5,9,0,0,4,0,3,26,68,55,61,57,80,54,37,16,432
50201102319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,17,0,0,0,0,3,8,8,0,17,29,27,10,25,26,21,9,0,151,0,0,0,3,4,0,0,0,14,31,34,11,24,29,26,17,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,26,32,39,29,12,5,222,7,4,0,4,0,0,8,0,16,40,37,26,40,39,30,18,5,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,17,0,0,0,0,3,8,8,0,17,65,63,39,59,67,42,25,10,376,4,6,0,9,4,3,3,0,30,75,69,40,66,71,55,35,7,425
50201102320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,0,0,0,0,0,6,3,0,8,34,29,18,26,23,14,16,3,169,0,0,4,0,0,0,0,0,9,34,32,20,31,27,24,19,3,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,22,30,37,32,40,30,16,8,206,0,0,0,0,0,0,0,0,8,22,34,37,30,42,34,16,12,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,8,0,14,0,0,0,4,0,3,8,0,14,55,60,57,57,61,47,30,8,376,0,7,3,4,3,0,0,0,12,55,64,62,65,66,55,35,10,403
50201102321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
50201102322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,18,41,0,0,0,0,0,4,15,18,41,0,0,0,0,3,24,74,25,125,0,0,0,0,0,0,17,29,44,0,0,0,0,3,29,107,66,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,5,0,0,8,0,0,0,0,3,47,115,79,242,0,0,0,0,0,5,20,61,79,0,0,0,0,3,51,135,139,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,19,46,0,0,0,0,0,6,15,19,46,0,0,5,0,7,67,187,101,367,0,0,0,0,0,4,36,84,123,0,0,5,0,7,84,239,204,542
50201102323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,17,28,14,9,25,11,8,6,107,4,0,0,0,0,0,4,0,6,12,28,14,9,27,11,11,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,13,18,19,19,15,3,123,3,0,0,4,0,0,3,0,5,12,22,17,18,19,15,17,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,18,48,28,25,45,25,21,4,225,0,0,0,4,0,3,8,0,15,27,48,32,32,44,33,27,10,247
50201102324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,3,4,0,3,11,11,13,17,19,16,4,0,85,0,0,0,0,5,0,4,0,10,13,11,12,18,22,17,7,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,16,17,16,20,8,0,96,0,0,0,0,0,0,0,0,4,14,18,12,16,16,20,8,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,3,4,0,3,19,28,26,33,32,34,8,0,189,3,0,0,0,5,0,4,0,14,26,28,26,32,38,37,17,0,206
