SA1_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
50302104015,7,0,6,0,0,18,14,28,4,0,14,12,0,3,54,0,26,209,11,329,0,0,0,0,0,0,0,0,0,0,0,0,9,12,22,26,8,0,16,15,0,9,65,0,34,211,18,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,6,0,10,0,0,0,0,0,5,0,0,5,0,0,8,0,11,21,26,11,0,16,10,0,3,55,0,33,186,5,312,0,0,0,0,0,0,0,0,0,0,0,0,9,9,22,26,8,0,16,15,0,9,65,0,33,195,15,332
50302104016,13,10,17,3,12,91,11,13,7,0,0,13,0,3,18,4,11,172,9,238,0,0,0,0,0,0,0,0,0,0,0,0,9,7,41,18,12,41,16,23,0,3,34,14,29,174,25,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,3,0,0,0,0,0,9,37,16,14,28,10,21,0,0,31,15,24,143,9,271,4,0,0,4,4,7,0,0,0,0,6,0,11,24,41,14,12,41,16,23,0,3,29,14,29,144,24,303
50302104017,5,0,4,0,0,14,12,38,13,0,10,7,0,4,37,3,24,351,13,473,0,0,0,0,0,0,0,0,0,0,0,4,22,22,16,38,13,0,5,11,4,3,41,3,37,354,34,510,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,7,0,12,17,31,13,0,5,11,4,0,38,3,31,287,14,409,0,0,0,0,0,0,0,0,0,0,0,0,17,12,16,33,13,0,5,11,4,0,38,3,35,292,25,437
50302104018,3,0,3,0,0,11,25,24,4,0,3,9,0,0,18,0,26,229,8,327,0,0,0,0,0,0,0,0,0,0,0,0,5,9,25,24,8,0,15,11,3,0,19,6,28,232,18,347,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,5,25,23,8,0,14,10,3,0,19,0,27,191,3,294,0,0,0,0,0,0,0,0,0,0,0,0,8,9,25,20,8,0,15,11,3,0,19,0,27,204,12,312
50302104019,6,0,8,4,0,20,12,27,12,0,6,5,0,5,33,0,20,269,7,377,0,0,0,0,0,0,0,0,0,0,0,0,17,20,20,27,12,5,8,5,0,0,37,0,26,274,21,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,11,3,8,10,0,0,37,0,27,206,7,324,0,0,0,0,0,0,0,0,0,0,0,3,11,17,20,25,12,5,8,5,0,0,39,0,27,213,24,342
50302104020,4,0,4,3,0,17,20,29,10,4,8,7,0,4,39,0,24,217,5,329,0,0,0,0,0,0,0,0,0,0,0,0,20,24,26,30,10,4,13,10,5,4,47,5,27,219,20,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,3,3,0,13,0,0,5,0,0,0,0,0,4,0,3,6,0,14,26,26,5,6,9,6,0,4,40,0,24,190,3,299,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26,27,10,4,13,10,5,4,46,5,32,191,20,331
50302104021,61,4,18,0,0,85,21,37,9,0,14,9,0,3,48,0,20,268,14,402,0,0,0,0,0,0,0,0,0,0,0,0,25,28,31,47,15,8,44,20,3,8,118,4,36,266,40,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,31,39,17,8,39,18,3,8,109,4,33,201,13,403,0,0,0,0,0,0,0,0,0,0,0,0,23,24,31,39,15,8,45,20,3,8,116,4,37,204,37,434
50302104201,0,0,0,3,0,7,44,27,12,0,10,24,0,4,14,0,22,302,3,430,0,0,0,0,0,0,0,0,0,0,0,0,11,17,44,23,19,0,12,27,0,4,14,4,28,308,19,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,16,0,0,0,0,0,6,0,0,0,0,0,9,0,16,41,20,16,0,9,26,0,4,19,4,26,235,4,357,0,0,0,0,0,0,0,0,0,0,0,0,10,12,44,20,19,0,12,27,0,4,19,4,26,250,18,388
50302104205,6,4,10,7,0,25,25,30,13,0,11,9,7,3,50,3,34,318,11,461,0,0,0,0,0,0,0,0,0,0,0,5,18,29,36,32,18,0,11,18,7,7,55,6,48,326,28,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,0,14,0,0,5,0,0,0,0,0,5,0,0,3,0,14,34,29,10,0,12,15,7,7,53,4,42,294,4,438,0,0,0,0,0,0,0,0,0,0,0,0,17,18,36,33,16,0,11,18,7,7,55,6,48,294,22,471
50302104206,4,0,3,9,0,23,40,32,21,0,6,17,4,7,32,4,43,333,11,499,0,0,0,0,0,0,0,0,0,0,0,9,8,12,39,38,24,6,9,17,4,7,41,4,48,347,19,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,5,0,0,4,0,0,0,0,5,3,0,4,0,0,5,0,0,4,0,0,0,0,11,40,34,19,6,9,16,5,11,37,4,40,265,11,425,0,0,0,0,0,0,0,0,0,0,0,0,8,8,39,32,24,6,9,15,5,7,40,4,43,263,18,439
50302104207,0,0,4,0,0,4,26,31,7,0,6,7,0,5,25,0,19,295,7,401,0,0,0,0,0,0,0,0,0,0,0,0,7,8,27,31,11,0,6,7,0,5,22,0,24,298,12,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,6,24,21,4,0,6,4,0,5,22,0,20,219,7,316,0,0,0,0,0,0,0,0,0,0,0,0,7,9,24,21,11,0,6,7,0,5,22,0,21,222,11,331
50302104208,6,0,8,3,3,23,33,61,17,0,14,12,0,9,56,4,58,420,14,622,0,0,0,0,0,0,0,0,0,0,0,0,31,30,34,67,24,0,14,18,0,9,64,6,61,423,50,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,0,0,4,4,0,14,32,65,17,0,18,16,0,9,60,6,58,330,17,536,0,0,0,0,0,0,0,0,0,0,0,0,21,22,34,65,24,0,14,18,0,9,66,6,59,336,38,575
50302104209,29,8,18,0,5,78,12,19,0,0,8,9,4,0,26,3,19,200,7,288,0,0,0,0,0,0,0,0,0,0,0,0,26,29,34,25,12,54,22,16,7,10,59,11,43,206,32,393,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,18,0,6,15,6,3,4,29,3,24,146,4,233,17,8,10,54,14,12,3,3,31,10,11,0,27,95,34,26,12,54,22,16,7,10,53,11,37,152,36,328
50302104210,0,0,5,0,0,4,18,23,18,0,10,10,0,5,42,3,31,269,17,393,0,0,0,0,0,0,0,0,0,0,0,0,17,22,17,26,14,0,7,10,0,5,42,3,31,270,33,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,11,0,14,23,21,14,0,7,7,0,5,35,0,27,208,11,325,0,0,0,0,0,0,0,0,0,0,0,4,17,23,17,21,14,0,7,10,0,5,40,3,29,213,34,356
50302104211,0,0,0,0,0,14,17,27,9,0,7,4,0,3,7,0,33,208,12,302,0,0,0,0,0,0,0,0,0,0,0,3,16,23,22,25,12,3,6,10,0,3,7,0,31,215,24,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,0,3,5,0,8,19,27,15,3,4,10,0,3,7,0,25,179,8,265,0,0,0,0,0,0,0,0,0,0,0,0,10,10,22,27,12,3,6,10,0,3,7,0,26,182,25,292
50302104212,4,0,21,0,0,30,44,28,10,0,21,17,3,10,35,0,28,226,14,370,3,3,0,0,0,0,0,0,0,0,0,3,17,19,58,31,11,6,22,30,5,15,42,3,43,226,31,424,0,0,0,0,0,0,0,0,5,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,0,0,0,5,0,3,6,0,16,48,26,13,6,24,28,5,10,39,3,43,155,11,314,0,0,0,0,0,3,0,3,0,0,0,0,19,24,57,29,11,6,22,30,5,15,42,3,43,162,21,352
50302104213,0,0,4,0,0,10,29,26,7,0,6,12,0,4,31,3,34,314,3,435,0,0,0,0,0,0,0,0,0,0,0,4,4,6,36,27,8,0,11,16,0,9,27,4,43,318,7,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,0,0,4,0,13,34,22,7,0,11,16,0,9,27,4,39,217,3,331,0,0,0,0,0,0,0,0,0,0,0,0,4,3,36,22,8,0,11,16,0,9,27,4,39,222,5,350
50302104214,0,0,3,0,0,11,21,22,8,0,12,12,0,7,33,0,19,227,13,325,0,0,0,0,0,0,0,0,0,0,0,0,11,9,22,26,11,3,8,18,0,3,33,0,23,228,21,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,7,19,16,11,3,8,13,0,3,34,0,18,159,10,259,0,0,0,0,0,0,0,0,0,0,0,0,8,11,22,24,11,3,8,18,0,3,34,0,25,162,20,269
50302104215,5,0,4,0,0,18,33,32,18,0,12,13,3,13,45,6,35,277,6,422,0,0,0,0,0,0,0,0,0,0,0,3,21,19,34,37,26,7,16,12,3,13,44,9,41,278,25,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,9,0,0,0,0,0,3,0,0,0,0,4,8,0,13,32,29,22,7,19,11,3,13,43,6,39,202,3,346,0,0,0,0,0,0,0,0,0,0,0,0,19,20,35,29,26,7,16,12,3,13,48,9,41,210,26,379
50302104216,0,0,0,0,0,7,19,30,11,0,11,10,0,5,36,0,30,275,8,391,0,0,0,0,0,0,0,0,0,0,0,3,0,7,19,34,10,0,9,14,0,5,36,0,28,284,14,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,9,17,26,9,0,9,13,0,5,32,3,29,193,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,26,10,0,9,14,0,5,32,0,29,196,8,300
50302104217,6,0,6,3,0,14,28,51,16,0,10,16,0,3,42,0,42,303,8,470,0,0,0,0,0,0,0,0,0,0,0,0,21,22,31,49,22,0,8,16,0,5,43,0,43,311,29,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,6,31,37,16,0,8,16,0,5,41,0,36,217,8,367,0,0,0,0,0,0,0,0,0,0,0,0,11,11,31,37,22,0,11,16,0,5,41,0,35,225,17,383
50302104218,3,0,0,0,0,4,10,22,3,0,0,8,0,0,20,0,12,142,5,209,0,0,0,0,0,0,0,0,0,0,0,0,9,14,13,22,8,0,0,13,0,0,22,0,8,141,14,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,23,4,0,0,13,0,0,21,0,9,94,3,158,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,23,8,0,0,13,0,0,21,0,9,96,11,164
50302104219,0,0,4,0,0,8,24,17,9,0,11,13,0,5,27,0,26,336,11,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,23,10,0,11,13,0,5,24,0,28,336,14,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,7,20,13,10,0,11,13,0,5,24,0,28,220,11,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,10,0,11,13,0,5,24,0,31,224,14,342
50302104220,3,0,3,0,0,15,21,29,13,0,10,6,3,6,26,0,21,276,11,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,9,0,8,12,3,6,31,5,24,280,13,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,10,6,0,0,0,0,0,0,0,0,0,4,0,0,10,21,28,12,0,7,12,3,7,26,4,18,200,12,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,9,0,4,12,3,6,32,5,23,199,15,305
50302104221,0,0,0,0,3,11,23,31,15,0,14,10,5,3,30,0,25,339,11,463,0,0,0,0,0,0,0,0,0,0,0,0,5,3,24,33,16,3,12,11,4,7,29,0,25,339,18,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,8,25,29,15,3,14,12,4,7,29,0,26,248,13,369,0,0,0,0,0,0,0,0,0,0,0,0,5,5,24,29,15,3,12,12,4,7,29,0,26,255,12,383
50302104222,0,0,7,0,0,15,30,25,19,0,15,14,0,3,37,0,41,295,13,437,0,0,0,0,0,0,0,0,0,0,0,3,7,14,35,30,18,0,15,11,0,0,40,0,46,296,25,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,11,6,0,0,0,0,0,0,0,0,0,4,3,0,11,28,22,17,0,15,10,0,0,35,0,40,209,11,352,0,0,0,0,0,0,0,0,0,0,0,0,12,13,35,27,18,0,15,11,0,0,39,0,43,214,19,374
50302104223,5,0,6,0,0,10,23,44,14,0,13,13,0,4,33,0,38,397,20,565,0,0,0,0,0,0,0,0,0,0,0,0,14,19,27,43,14,0,13,13,0,4,38,0,45,404,35,592,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,3,0,0,12,0,16,29,30,14,0,13,4,0,4,39,0,34,272,11,422,0,0,0,0,0,0,0,0,0,0,0,0,9,14,27,30,14,0,13,13,0,4,39,0,34,287,24,448
50302104224,0,0,4,0,0,7,29,26,18,0,11,6,0,9,33,5,27,265,6,395,0,0,0,0,0,0,0,0,0,0,0,0,13,13,30,30,19,0,11,11,0,10,36,5,31,265,20,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,15,0,7,0,0,0,3,0,0,0,0,0,5,0,11,30,23,19,0,7,7,0,10,34,5,29,201,4,316,0,0,0,0,0,0,0,0,0,0,0,0,7,7,30,29,19,0,11,11,0,10,35,5,31,208,12,345
50302104225,3,0,0,5,0,9,33,32,9,0,7,16,3,10,35,5,16,294,16,431,0,0,0,0,0,0,0,0,0,0,0,4,13,10,32,32,9,0,7,17,3,10,36,5,16,304,22,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,13,26,22,6,0,9,15,3,11,36,5,15,212,18,336,0,0,0,0,0,0,0,0,0,0,0,0,7,10,32,26,9,0,7,17,3,11,38,5,16,208,27,352
50302104226,0,0,7,0,0,11,35,27,17,0,14,24,0,0,17,4,26,242,8,358,0,0,0,0,0,0,0,0,0,0,0,0,71,71,33,23,17,3,14,24,0,0,19,0,32,241,79,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,0,10,0,0,0,0,6,3,0,0,0,0,0,3,0,10,34,26,14,3,16,19,0,0,19,0,29,181,8,294,0,0,0,0,0,0,0,0,0,0,0,0,71,71,33,23,17,3,14,24,0,0,19,0,28,186,77,381
50302104227,34,0,13,0,0,53,0,7,3,0,0,0,0,0,0,0,3,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,3,3,3,7,0,0,0,36,0,16,9,9,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,3,7,0,0,0,37,0,18,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,3,3,7,0,0,0,36,0,16,4,13,72
50302104228,6,0,3,0,0,9,18,15,12,0,3,3,0,0,31,4,17,168,6,246,0,0,0,0,0,0,0,0,0,0,0,0,17,24,17,18,16,0,10,5,0,4,37,4,23,171,26,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,16,0,10,5,0,4,35,4,20,148,6,238,0,0,0,0,0,0,0,0,0,0,0,0,12,14,17,18,16,0,10,5,0,4,35,4,17,149,20,253
50302104229,4,0,12,0,0,13,20,21,5,0,6,12,0,7,29,0,27,200,6,301,0,0,0,0,0,0,0,0,0,0,0,0,66,68,30,25,11,0,8,13,0,7,30,4,34,202,75,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,23,11,0,8,13,0,7,25,4,30,169,11,269,0,0,0,0,0,0,0,0,0,0,0,0,48,53,30,23,11,0,8,13,0,7,30,4,36,169,64,329
50302104230,9,0,3,0,0,7,30,35,15,3,10,16,4,4,33,0,25,265,7,396,0,0,0,0,0,0,0,0,0,0,0,0,19,23,29,38,15,3,8,15,4,4,43,0,27,262,28,426,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,8,0,0,7,0,14,4,0,4,0,0,0,0,0,3,0,0,6,0,15,28,30,9,3,9,13,4,4,34,0,28,192,7,314,0,0,0,0,0,0,0,0,0,0,0,0,16,16,29,30,15,3,8,15,4,4,43,0,28,195,24,346
50302104231,15,3,14,3,0,46,46,30,20,0,37,25,6,16,64,11,35,265,13,464,0,0,0,0,0,0,0,0,0,0,0,0,29,33,69,36,23,3,43,37,8,20,86,15,49,267,38,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,14,0,0,4,0,0,0,0,0,0,0,0,6,0,14,62,33,20,3,47,37,9,18,82,15,46,222,11,456,0,0,0,0,0,0,0,0,0,0,0,6,28,35,69,32,23,3,43,37,8,20,82,15,47,236,38,498
50302104232,0,0,0,0,0,6,8,20,7,0,3,3,0,4,14,0,11,193,15,258,0,0,0,0,0,0,0,0,0,0,0,0,15,18,8,19,7,0,3,3,0,4,18,0,11,198,34,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,16,6,0,3,3,0,4,18,0,14,161,15,230,0,0,0,0,0,0,0,0,0,0,0,0,15,18,8,16,7,0,3,3,0,4,18,0,11,162,29,247
50302104233,4,0,0,0,0,7,34,43,16,0,15,10,5,6,71,4,47,437,21,646,0,0,0,0,0,0,0,0,0,0,0,0,37,39,34,43,18,0,18,13,5,5,70,13,52,440,57,693,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,19,3,0,4,0,0,0,0,0,0,0,0,7,0,18,31,41,13,0,11,10,5,6,67,11,45,357,17,556,0,0,0,0,0,0,0,0,0,0,0,4,35,39,34,43,18,0,18,13,5,5,67,9,50,371,57,613
50302104234,0,0,0,0,0,9,22,34,15,0,7,11,0,5,23,0,27,372,11,498,0,0,0,0,0,0,0,0,0,0,0,0,38,37,24,33,19,0,6,11,0,8,31,0,26,375,49,534,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5,5,0,11,0,0,5,0,0,0,0,0,0,0,4,5,0,15,24,26,12,0,7,11,0,8,24,0,26,292,11,406,0,0,0,0,0,0,0,0,0,0,0,0,29,31,24,26,19,0,6,11,0,8,27,0,26,296,42,448
50302104235,5,0,6,0,0,11,18,16,7,0,0,8,0,3,34,0,20,194,9,296,0,0,0,0,0,0,0,0,0,0,0,0,6,11,23,20,9,4,7,8,0,3,37,3,20,194,16,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,21,8,4,6,8,0,3,36,0,21,160,11,260,0,0,0,0,0,0,0,0,0,0,0,0,9,5,23,21,8,4,7,8,0,3,36,3,22,161,17,276
50302104236,12,0,10,0,0,19,13,27,0,0,6,0,0,0,49,6,18,278,18,382,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19,31,0,0,6,4,0,6,59,6,23,278,43,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,7,0,0,0,0,0,0,0,0,5,0,0,4,0,8,19,22,0,0,6,4,0,6,56,6,20,250,14,360,0,0,0,0,0,0,0,0,0,0,0,3,30,32,19,24,0,0,6,4,0,6,58,6,21,252,43,399
50302104237,19,4,19,11,3,99,73,25,34,4,24,37,0,15,3,3,27,86,7,241,0,0,0,0,0,0,0,0,0,0,0,0,17,19,107,29,40,41,34,63,9,18,24,7,39,99,29,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,5,0,0,0,3,0,5,0,25,4,3,8,0,0,5,0,0,0,3,0,5,0,25,92,26,36,33,25,51,8,17,22,6,39,84,11,289,9,0,3,6,0,4,0,3,3,0,0,6,19,35,107,24,40,41,34,63,9,18,24,7,39,92,29,351
50302104238,4,0,4,0,0,15,41,27,29,3,19,21,3,7,36,4,38,335,16,505,0,0,0,0,0,0,0,0,0,0,0,0,10,15,43,32,29,3,24,20,3,8,43,4,46,333,23,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,8,0,18,3,0,3,0,0,3,0,0,0,0,3,7,0,18,41,34,25,0,18,19,3,5,38,4,41,249,12,425,0,0,0,0,0,0,0,0,0,0,0,0,10,10,43,34,29,3,18,20,3,8,43,4,43,256,24,448
50302104239,4,0,3,3,0,13,15,6,18,0,10,14,0,7,13,5,19,169,0,239,0,0,0,0,0,0,0,0,0,0,0,0,7,8,18,7,19,0,10,18,0,6,18,7,24,171,11,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,0,0,0,0,4,0,11,21,12,18,0,10,18,0,6,18,4,20,141,0,214,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,12,19,0,10,18,0,6,18,7,24,144,11,228
