SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
50102101601,8,3,0,4,6,4,5,0,0,35,0,0,0,3,0,4,0,0,0,10,0,0,5,3,9,15,9,0,0,41,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,14,18,26,16,8,0,105,6,0,5,11,3,8,7,0,0,46,0,0,5,5,7,4,0,0,0,19,0,4,3,0,5,12,4,0,0,34,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,9,0,10,13,20,25,17,7,0,106,8,4,3,19,12,16,12,3,0,81,0,0,5,4,11,5,0,0,0,28,0,4,3,9,12,23,18,6,0,74,0,0,0,0,0,10,7,0,0,14
50102101602,4,4,14,12,7,14,13,3,0,61,0,0,3,4,0,7,0,3,0,30,0,4,11,7,11,18,12,6,0,63,0,0,0,0,0,7,3,3,0,21,0,0,0,0,0,0,4,5,4,10,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,10,0,0,0,17,3,7,33,28,26,52,38,15,3,204,3,7,24,13,10,13,16,0,0,81,4,7,6,3,4,0,0,0,0,29,0,0,4,7,15,21,23,13,0,78,0,0,0,4,5,0,0,6,0,13,0,0,0,0,0,0,4,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,13,5,11,40,26,36,32,47,21,0,222,7,9,37,26,18,23,27,3,0,146,4,7,17,10,7,10,5,0,0,53,0,7,14,14,23,34,35,13,0,140,0,0,0,5,3,13,6,3,0,31
50102101603,0,5,5,6,3,3,5,0,0,32,0,0,0,0,0,8,0,0,0,9,0,3,6,0,3,3,6,4,0,28,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,12,13,7,14,16,17,6,0,84,0,0,10,5,4,0,7,0,0,25,0,0,0,0,0,4,0,0,0,10,0,3,0,3,4,12,9,0,0,33,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,7,14,20,11,6,8,75,3,0,15,7,7,7,13,0,0,55,0,0,0,0,0,5,0,0,0,13,0,5,8,0,10,19,16,5,0,60,0,0,0,3,3,6,4,3,0,18
50102101604,0,4,5,4,3,4,0,6,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,10,9,4,0,39,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,3,7,6,11,17,20,20,7,0,97,0,0,3,7,7,4,0,0,0,24,0,0,0,5,7,0,4,0,0,14,0,0,0,0,3,18,11,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,12,20,22,16,6,0,77,0,6,7,6,15,12,0,0,0,45,0,0,0,9,3,0,4,0,0,25,0,0,0,4,13,29,18,7,0,71,0,0,0,0,0,7,0,0,0,10
50102101605,0,4,0,4,6,6,7,5,0,30,0,0,0,3,0,0,0,0,0,8,0,3,0,3,12,14,9,0,0,49,0,0,0,0,0,0,4,3,0,17,0,0,0,0,0,0,11,3,5,15,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,5,7,10,13,47,4,11,9,21,29,21,34,22,17,164,0,5,10,4,4,3,4,0,0,35,0,0,0,5,4,3,0,0,0,12,0,0,0,9,6,6,14,3,5,48,0,0,0,0,0,0,7,0,0,14,0,0,0,0,0,5,5,9,5,19,0,0,0,0,0,0,0,0,0,0,5,0,9,0,3,4,7,9,17,63,5,8,16,19,22,27,31,30,33,191,0,6,8,9,11,6,9,0,5,62,0,3,0,5,4,5,0,0,0,25,7,3,3,15,22,22,23,8,3,96,0,0,0,3,0,4,14,7,0,25
50102101606,0,5,0,3,4,7,0,4,0,13,0,0,0,0,3,0,0,0,0,5,4,0,8,3,8,6,7,3,0,31,0,0,0,0,0,5,4,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,3,8,7,15,15,15,9,0,76,0,7,8,3,6,0,4,3,0,32,0,0,5,5,0,0,0,3,0,13,0,0,0,6,13,6,11,5,0,37,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,8,7,14,13,18,8,15,10,0,101,0,10,14,10,11,5,4,4,0,44,0,0,5,4,3,0,0,3,0,24,4,0,8,4,14,8,17,9,0,74,0,0,0,0,0,0,4,0,0,9
50102101607,0,5,15,10,8,3,3,0,0,54,0,5,3,0,5,4,0,4,0,27,0,6,11,10,10,10,15,8,6,71,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,0,0,16,0,12,29,27,33,26,29,24,13,186,0,3,16,16,10,9,10,6,0,69,0,0,3,5,6,7,4,0,0,28,0,3,13,8,10,14,14,4,0,61,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,4,6,0,15,0,0,0,0,0,0,0,7,0,7,0,0,5,0,0,0,0,4,0,14,8,6,33,34,28,30,28,24,5,191,6,11,34,31,20,8,11,4,0,122,0,3,9,12,14,7,3,3,4,54,0,3,23,15,19,33,28,10,6,129,0,0,0,3,0,6,0,7,0,15
50102101608,4,10,11,19,28,11,18,14,5,112,4,3,0,12,9,5,3,0,0,37,5,0,3,17,24,29,28,3,0,114,0,0,0,4,0,6,7,3,0,21,0,0,0,0,0,0,8,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,3,3,0,19,14,18,23,48,61,56,66,24,0,320,8,12,16,33,23,29,18,9,0,142,0,0,0,17,11,10,0,0,0,40,0,0,7,11,8,16,18,6,0,64,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,0,22,9,11,23,52,55,62,49,19,3,281,17,19,24,45,50,40,31,22,6,254,4,9,3,26,19,12,8,0,0,77,5,7,11,23,37,41,44,9,0,183,0,3,0,4,0,14,13,4,0,35
50102101609,0,3,0,3,5,3,4,0,0,23,0,0,0,5,7,0,0,0,0,15,0,6,14,8,8,12,9,4,0,52,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,10,3,9,21,19,22,21,24,0,0,118,4,6,7,8,3,9,0,0,0,44,0,0,0,0,4,0,0,0,0,17,4,0,5,0,10,10,4,0,0,35,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12,8,9,12,17,20,31,9,4,0,107,5,7,7,14,9,15,4,0,0,66,0,4,4,8,11,8,5,0,0,30,0,0,16,6,22,20,11,0,0,87,0,0,3,0,4,5,5,0,0,12
50102101610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102101611,8,5,6,18,8,14,13,5,0,72,4,3,3,12,6,8,3,3,0,38,5,7,4,9,18,14,10,3,0,66,0,0,3,0,0,0,0,0,0,11,0,0,0,0,5,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6,4,5,0,25,14,11,19,46,41,36,33,11,0,227,5,4,10,28,21,14,7,4,0,96,0,4,5,4,6,8,4,0,0,34,0,0,4,3,12,22,5,0,0,51,0,0,3,0,0,0,7,0,5,20,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,0,6,3,3,0,0,0,17,11,9,26,34,41,55,30,10,4,218,14,14,20,44,26,32,20,7,0,168,8,5,10,8,15,16,6,3,0,75,3,4,10,16,30,32,13,5,0,117,0,0,3,0,0,7,13,0,5,32
50102101612,5,0,4,9,0,4,17,5,0,41,0,0,0,0,4,0,0,0,0,10,0,0,0,5,3,18,14,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,7,8,8,3,5,0,0,35,4,3,8,15,21,27,45,19,4,142,0,0,0,0,4,3,10,0,0,32,0,0,0,3,5,8,0,0,0,14,0,0,0,0,4,11,21,0,4,46,0,0,0,0,0,0,5,3,0,4,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,13,6,3,3,5,15,21,39,15,3,110,6,0,0,6,7,9,23,11,0,72,0,0,0,5,8,8,0,0,0,21,3,0,0,3,7,25,34,11,3,91,0,0,0,0,0,0,3,3,0,11
50102125101,7,13,35,17,20,10,7,10,0,110,0,0,12,16,0,6,3,0,0,35,0,3,12,20,3,8,13,5,0,61,0,0,0,0,0,4,3,4,0,19,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,26,17,23,58,57,25,24,40,27,4,265,11,17,34,40,23,8,12,16,0,159,0,3,9,10,0,3,0,0,0,33,0,0,17,7,9,18,17,16,0,79,0,0,0,0,0,3,8,5,0,16,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,23,9,23,62,62,37,33,51,51,3,324,14,36,65,59,43,15,22,23,3,272,0,6,18,25,6,8,3,0,0,65,5,3,26,27,11,24,34,16,0,143,0,0,6,0,0,4,17,12,5,37
50102125102,6,25,49,41,26,13,7,0,0,160,4,3,11,7,7,5,0,0,0,34,0,4,21,16,8,8,11,6,0,72,4,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,8,3,0,0,0,0,19,11,40,90,76,48,30,21,0,0,309,3,42,62,56,22,19,9,0,0,218,4,8,14,10,4,4,9,0,0,44,0,0,12,9,15,13,14,3,0,73,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,0,0,0,0,23,13,47,105,86,46,43,26,10,0,370,11,60,115,99,49,34,14,0,0,381,8,12,21,13,15,7,9,0,0,81,4,4,34,23,23,27,19,3,0,150,0,0,0,7,3,0,0,3,0,22
50102125103,3,5,4,10,13,3,4,0,0,47,0,0,0,0,0,0,0,0,0,5,0,4,0,7,11,6,4,0,0,32,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,8,4,24,23,12,13,4,0,100,5,3,12,11,16,6,3,0,0,62,0,0,0,5,4,8,0,0,0,14,0,0,5,0,13,3,4,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,15,22,34,19,14,5,0,119,10,4,14,24,25,8,5,4,0,106,0,0,5,7,4,7,3,0,0,22,4,4,9,13,23,12,11,0,0,75,0,0,3,0,0,0,0,0,0,9
50102125104,6,27,40,70,31,14,6,6,0,197,3,5,16,16,10,3,0,0,0,45,3,6,21,23,16,13,9,0,0,95,0,0,0,3,0,4,0,6,0,7,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,3,8,3,4,0,0,0,22,24,39,77,111,62,37,19,10,4,376,7,29,81,81,37,14,3,0,0,258,0,4,5,16,8,6,4,0,0,52,5,0,23,13,17,11,9,0,0,89,0,0,3,5,0,0,0,0,0,10,0,0,0,3,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,6,9,6,0,0,3,21,15,43,119,120,74,33,22,3,3,434,16,58,119,146,66,24,12,6,0,451,4,12,17,28,20,13,6,0,0,96,9,12,44,36,36,25,17,3,0,185,0,0,5,3,0,0,0,7,0,20
50102125105,8,4,15,24,32,18,9,3,0,119,4,0,0,7,13,3,0,0,0,28,0,0,6,5,9,7,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,7,18,29,57,33,21,5,0,190,3,6,21,32,36,17,12,0,0,133,0,0,4,5,6,0,0,0,0,16,0,0,0,6,9,8,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,6,21,45,50,27,18,6,0,184,17,16,32,56,72,38,16,5,0,250,4,0,3,11,18,5,0,0,0,40,0,0,4,9,13,17,13,0,0,59,0,0,0,0,0,0,0,0,0,5
50102125106,6,12,16,5,17,4,5,0,0,68,0,3,3,5,4,3,0,0,0,23,3,0,3,3,4,8,8,5,0,33,0,0,5,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,18,24,25,25,23,17,3,5,148,6,10,14,9,30,8,0,0,0,94,0,0,3,3,0,4,7,0,0,19,0,0,3,11,9,10,10,3,0,47,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,12,26,21,45,22,21,8,0,168,17,23,28,17,40,18,10,0,0,158,4,3,6,11,7,4,7,0,0,43,4,3,9,14,15,17,20,4,0,82,0,0,5,0,0,5,0,4,0,17
50102125107,9,7,6,17,23,20,0,0,0,81,0,0,0,3,7,7,0,3,0,22,0,0,0,0,10,14,4,5,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,6,14,20,40,41,12,10,5,145,4,9,9,17,27,15,0,4,4,96,0,0,4,3,0,3,0,0,0,13,0,0,0,3,10,11,0,6,0,35,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,3,10,16,30,48,23,10,10,5,151,14,15,15,34,51,30,7,7,3,176,0,0,3,4,9,8,5,4,0,31,0,0,0,4,25,26,7,7,0,65,0,0,0,0,0,0,3,3,0,10
50102125108,8,5,3,13,13,7,5,0,0,50,3,0,0,3,7,0,0,0,0,20,0,0,5,0,5,7,0,0,0,30,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,9,7,14,22,28,23,11,3,0,113,3,6,8,19,12,5,9,0,0,62,0,0,0,7,3,7,0,0,0,15,0,0,0,6,9,6,4,0,0,26,0,0,3,4,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,21,28,27,23,6,7,0,116,9,8,16,30,26,18,9,0,0,110,0,0,4,9,10,3,0,0,0,34,3,0,3,11,14,11,3,8,0,50,0,0,8,6,0,0,0,0,0,11
50102125109,0,3,9,13,5,7,7,0,0,51,0,0,5,0,0,3,0,0,0,8,5,0,4,8,11,4,4,4,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,8,12,14,23,16,23,16,8,0,122,3,6,15,32,13,6,3,0,0,84,0,0,0,4,4,3,6,0,0,17,0,0,5,0,6,9,3,4,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,5,6,22,41,21,21,16,12,0,151,3,8,23,46,21,20,13,0,0,136,0,0,5,9,4,4,6,0,0,20,5,6,11,13,15,11,9,9,0,77,0,0,0,0,0,4,0,0,0,12
50102125110,8,13,20,25,15,10,4,3,0,101,3,3,6,3,5,3,3,0,0,24,0,6,6,9,14,11,10,4,0,53,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,16,22,31,44,37,32,17,13,0,207,12,11,35,30,19,5,6,0,0,118,0,0,7,9,7,0,0,0,0,21,0,6,3,14,10,10,11,5,0,55,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,5,6,22,45,48,34,17,20,7,0,212,15,28,55,59,34,10,13,5,0,217,3,0,9,14,8,10,3,0,0,44,4,11,9,22,20,25,14,7,0,111,0,0,3,3,3,3,0,0,0,16
50102125111,0,3,6,11,23,16,4,5,0,71,0,0,0,0,5,0,0,0,0,6,0,0,5,0,7,15,4,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,5,5,9,17,31,33,13,6,0,122,7,7,7,14,30,15,4,0,0,78,0,0,3,0,8,3,0,0,0,19,0,0,0,0,7,5,10,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,6,7,7,26,38,26,14,3,0,123,10,8,8,27,49,33,9,5,0,153,0,0,3,0,7,3,0,0,0,23,0,0,5,0,12,13,11,0,0,46,0,0,0,0,0,0,0,0,0,6
50102125112,6,8,8,24,18,13,3,0,0,86,0,0,3,4,15,3,3,0,0,32,0,0,8,9,12,5,6,0,0,40,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,7,14,26,40,44,27,15,6,0,174,5,8,23,40,23,7,7,0,0,108,0,0,3,3,3,0,4,0,0,17,0,6,7,5,12,9,0,3,0,42,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,7,15,34,56,44,18,14,5,0,184,11,22,30,64,42,22,7,0,0,198,0,0,9,13,17,3,6,0,0,46,0,10,14,12,21,9,13,3,0,85,0,0,0,3,4,0,0,0,0,11
50102125113,5,11,11,12,18,22,7,3,0,96,0,3,8,0,11,0,0,0,0,33,0,4,4,10,16,14,4,4,0,50,0,0,0,0,0,4,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,9,16,29,22,48,42,15,9,0,190,8,11,20,19,30,21,9,9,0,119,0,0,0,5,3,9,0,0,0,20,0,0,0,3,14,11,4,0,0,34,0,0,0,0,0,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,8,11,31,32,47,41,16,10,0,191,9,16,35,33,48,44,17,6,0,211,0,3,14,5,20,6,0,0,0,50,3,4,10,11,25,25,8,8,0,86,0,0,0,0,0,10,3,3,0,13
50102125114,5,8,22,30,29,14,5,0,0,116,0,0,10,6,0,5,0,0,0,28,5,5,8,15,21,12,9,0,0,63,0,0,3,3,4,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,10,0,0,0,0,17,9,17,44,51,54,38,10,4,0,246,9,22,41,46,34,18,6,0,0,170,0,0,10,5,6,3,0,0,0,24,4,5,11,12,13,14,6,4,0,54,0,3,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,11,33,58,65,57,30,17,5,0,284,13,35,66,71,62,26,8,4,0,285,0,4,17,11,6,6,0,0,0,51,8,8,17,20,31,26,15,5,0,118,0,3,3,3,3,5,3,3,0,21
50102125115,3,9,16,13,12,3,3,0,0,57,0,0,3,7,11,4,0,0,0,29,7,0,8,11,8,5,9,5,0,52,5,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,18,16,12,34,36,37,25,17,11,5,173,8,4,24,15,20,11,5,0,3,89,0,0,5,11,4,3,0,0,0,23,0,3,7,5,13,9,10,4,0,48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,0,0,13,10,10,40,29,38,24,17,6,3,187,11,6,40,24,32,18,7,0,3,150,4,0,11,16,11,9,0,0,0,51,3,7,20,14,21,10,21,8,0,101,5,0,3,0,0,0,0,8,0,21
50102125116,3,9,11,40,35,16,4,0,0,117,0,0,4,5,0,0,0,0,0,17,0,0,4,8,3,3,5,0,0,23,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,12,25,59,41,21,11,5,0,175,7,15,32,44,32,9,13,0,0,151,0,0,5,7,6,0,0,0,0,23,0,5,3,0,3,4,5,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,43,58,42,16,18,3,0,209,5,21,46,85,64,22,16,5,0,268,0,0,10,9,7,7,0,0,0,43,0,8,4,10,8,12,12,6,0,51,0,0,3,0,0,0,0,0,0,4
