SA1_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_cond_0_14,M_1_cond_15_24,M_1_cond_25_34,M_1_cond_35_44,M_1_cond_45_54,M_1_cond_55_64,M_1_cond_65_74,M_1_cond_75_84,M_1_cond_85_over,M_1_cond_Tot,M_2_cond_0_14,M_2_cond_15_24,M_2_cond_25_34,M_2_cond_35_44,M_2_cond_45_54,M_2_cond_55_64,M_2_cond_65_74,M_2_cond_75_84,M_2_cond_85_over,M_2_cond_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_1m_cond_Tot_0_14,M_1m_cond_Tot_15_24,M_1m_cond_Tot_25_34,M_1m_cond_Tot_35_44,M_1m_cond_Tot_45_54,M_1m_cond_Tot_55_64,M_1m_cond_Tot_65_74,M_1m_cond_Tot_75_84,M_1m_cond_Tot_85_over,M_1m_cond_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_cond_0_14,F_1_cond_15_24,F_1_cond_25_34,F_1_cond_35_44,F_1_cond_45_54,F_1_cond_55_64,F_1_cond_65_74,F_1_cond_75_84,F_1_cond_85_over,F_1_cond_Tot,F_2_cond_0_14,F_2_cond_15_24,F_2_cond_25_34,F_2_cond_35_44,F_2_cond_45_54,F_2_cond_55_64,F_2_cond_65_74,F_2_cond_75_84,F_2_cond_85_over,F_2_cond_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_1m_cond_Tot_0_14,F_1m_cond_Tot_15_24,F_1m_cond_Tot_25_34,F_1m_cond_Tot_35_44,F_1m_cond_Tot_45_54,F_1m_cond_Tot_55_64,F_1m_cond_Tot_65_74,F_1m_cond_Tot_75_84,F_1m_cond_Tot_85_over,F_1m_cond_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_cond_0_14,P_1_cond_15_24,P_1_cond_25_34,P_1_cond_35_44,P_1_cond_45_54,P_1_cond_55_64,P_1_cond_65_74,P_1_cond_75_84,P_1_cond_85_over,P_1_cond_Tot,P_2_cond_0_14,P_2_cond_15_24,P_2_cond_25_34,P_2_cond_35_44,P_2_cond_45_54,P_2_cond_55_64,P_2_cond_65_74,P_2_cond_75_84,P_2_cond_85_over,P_2_cond_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_1m_cond_Tot_0_14,P_1m_cond_Tot_15_24,P_1m_cond_Tot_25_34,P_1m_cond_Tot_35_44,P_1m_cond_Tot_45_54,P_1m_cond_Tot_55_64,P_1m_cond_Tot_65_74,P_1m_cond_Tot_75_84,P_1m_cond_Tot_85_over,P_1m_cond_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
50102100929,21,20,16,10,11,14,11,12,0,110,3,3,0,5,5,5,7,3,0,33,0,0,0,4,3,0,6,0,0,13,0,0,0,0,0,0,0,0,0,9,3,8,0,3,6,7,14,4,0,51,3,0,7,0,3,0,4,0,0,18,32,21,19,18,21,22,29,13,0,184,25,14,5,12,14,10,12,0,0,82,3,8,3,0,3,10,7,5,0,44,0,0,0,7,0,0,3,3,0,12,0,0,0,0,0,0,7,0,0,10,3,8,3,6,7,12,14,10,0,66,0,0,0,0,0,3,4,3,0,14,25,22,7,15,21,28,23,13,0,161,46,32,18,22,28,22,16,12,0,190,11,13,8,5,11,10,16,8,0,72,0,0,0,4,4,5,10,3,0,24,0,0,0,0,0,4,6,0,0,15,11,11,8,11,13,21,27,12,5,117,6,0,10,0,6,7,5,3,0,31
50102100930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102100931,27,23,13,25,24,37,20,0,0,169,4,3,4,9,9,13,17,6,0,58,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,3,3,0,0,7,4,3,4,9,9,18,19,7,0,71,5,3,0,10,4,4,6,0,0,30,35,33,18,39,34,57,46,7,0,274,47,12,13,23,29,30,19,9,0,173,6,5,4,9,10,3,7,0,0,49,0,0,0,0,3,4,6,4,0,21,0,0,0,0,5,0,0,0,0,5,6,7,4,5,14,8,15,10,0,77,7,0,0,3,4,5,3,0,0,28,57,15,16,36,49,43,40,17,0,274,75,36,27,43,54,63,36,10,0,346,8,10,9,14,18,15,23,11,4,103,0,0,0,0,3,9,10,0,0,33,0,0,0,0,5,3,4,0,0,10,8,11,9,12,21,28,36,15,3,144,17,3,0,12,5,7,10,0,0,58
50102101001,16,7,4,14,12,7,9,4,0,73,6,3,0,0,0,8,12,0,0,41,0,0,0,0,4,3,5,0,0,14,0,0,0,0,0,0,7,4,0,8,6,3,0,0,4,11,16,3,0,57,3,3,0,0,6,0,6,0,0,16,22,14,9,14,21,25,29,4,0,146,15,12,10,13,6,15,4,0,0,79,0,7,0,3,5,9,7,5,0,35,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,7,0,4,11,12,12,5,0,45,3,5,5,0,0,4,0,0,0,12,13,17,17,19,19,33,15,6,0,139,31,21,16,24,23,26,17,5,0,151,6,7,0,6,12,18,21,4,5,78,0,0,0,0,0,4,9,0,0,21,0,0,0,0,4,0,7,5,0,10,6,7,0,9,17,30,30,10,5,105,3,3,5,3,3,3,6,0,0,28
50102101002,38,29,21,21,42,50,16,6,0,226,3,0,4,3,0,10,21,3,0,49,0,0,0,0,0,7,3,4,0,17,0,0,0,0,0,4,3,0,0,6,3,3,4,7,0,15,23,12,4,69,3,3,0,6,5,9,12,0,0,40,46,33,26,38,58,73,48,14,4,333,52,16,14,24,35,43,15,8,0,212,0,4,0,8,10,21,12,5,0,66,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,3,0,12,0,4,0,10,12,21,15,7,5,81,9,3,4,0,5,12,4,4,0,43,60,20,22,37,51,74,42,21,5,337,92,42,39,50,76,91,31,12,0,440,0,0,4,12,15,29,32,10,0,116,0,0,0,4,0,9,8,4,0,18,0,4,0,0,0,4,3,5,3,17,0,9,4,14,17,39,41,21,7,149,10,3,3,6,17,15,17,5,0,74
50102101003,26,24,10,12,28,27,9,0,0,131,6,0,0,3,9,10,7,0,0,34,0,0,0,0,0,4,0,0,3,11,0,0,0,0,0,0,0,0,0,6,6,0,0,3,13,10,7,5,5,49,8,0,3,0,4,8,0,0,0,21,39,24,19,17,40,42,19,5,6,203,23,13,11,17,22,19,5,0,0,109,3,5,4,4,15,3,0,0,0,42,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,3,0,0,3,4,5,5,4,14,10,3,4,0,55,0,6,0,0,4,3,0,3,0,19,24,26,18,18,43,34,12,8,0,182,47,36,24,23,53,45,14,0,0,246,5,10,5,7,22,15,4,0,4,82,0,0,0,0,0,4,5,0,3,19,0,0,0,0,0,0,3,0,0,8,9,12,12,7,29,21,14,4,8,102,8,6,3,4,13,9,6,3,0,36
50102101005,71,23,25,31,33,10,5,6,0,200,13,4,4,12,8,10,4,3,0,58,0,0,0,0,0,5,4,0,0,13,0,0,0,0,0,3,0,0,0,4,13,4,4,12,12,22,14,3,0,70,0,0,4,4,0,3,0,0,0,13,87,26,35,48,42,33,19,11,0,291,73,24,23,37,30,20,10,0,0,214,9,10,8,17,6,9,0,0,0,57,0,3,0,0,0,6,7,0,0,19,0,0,0,0,0,0,0,0,0,0,9,9,8,17,8,11,11,4,0,77,3,0,0,0,0,3,0,0,0,11,80,37,33,53,47,35,15,9,0,307,138,44,48,72,66,27,8,4,0,417,17,12,8,27,18,18,5,6,0,111,0,3,0,0,4,10,14,5,0,30,0,0,0,0,0,3,4,0,0,11,17,12,14,26,16,31,25,8,0,151,8,0,4,9,3,6,0,0,0,22
50102101006,32,15,6,19,25,24,26,12,0,155,0,0,0,3,7,7,15,4,0,40,0,0,0,0,0,6,8,3,0,16,0,0,0,0,0,4,6,7,0,11,0,0,0,3,9,16,26,8,3,74,3,0,0,3,8,7,7,3,0,39,35,17,9,23,48,48,58,22,6,269,24,15,9,11,14,19,13,9,0,119,0,0,0,4,9,8,8,0,0,37,0,0,0,0,4,0,3,6,0,20,0,0,0,0,0,3,5,3,0,10,0,0,0,3,10,11,14,9,4,63,0,3,0,9,10,12,10,9,0,34,28,17,9,24,30,39,40,23,8,211,52,30,14,32,41,44,42,20,5,274,6,0,0,4,17,14,27,7,4,80,0,0,0,0,5,7,13,6,0,32,0,0,0,0,0,5,3,12,3,27,6,3,0,3,17,27,39,26,5,134,5,4,0,9,15,16,11,10,0,72
50102101008,54,28,22,22,24,11,16,3,0,174,4,3,9,5,13,11,11,0,0,66,0,3,0,0,4,0,3,3,4,23,0,0,0,0,0,7,0,8,0,11,4,11,10,5,15,16,18,9,3,98,3,0,0,0,7,0,0,0,0,21,61,36,35,28,43,22,32,13,9,286,49,20,22,19,21,21,3,0,3,157,0,6,9,8,10,6,13,10,0,61,0,0,0,6,7,4,6,0,0,15,0,0,0,0,0,4,0,0,0,12,0,6,9,11,11,17,17,10,0,89,0,6,0,0,4,0,0,0,0,13,45,30,27,37,35,36,26,23,4,262,94,46,41,43,40,27,21,11,0,334,6,14,17,18,22,16,27,9,3,131,0,3,0,6,5,4,9,3,3,37,0,0,0,0,0,9,0,6,0,19,6,16,17,17,24,27,40,23,5,186,8,10,4,0,8,0,0,4,0,31
50102101009,32,14,10,13,19,18,15,8,0,115,0,0,4,0,3,5,7,3,0,25,0,0,0,0,4,6,8,0,0,14,0,0,0,0,0,0,3,0,0,3,0,0,4,3,6,12,15,5,0,40,3,0,0,0,0,0,3,0,0,6,33,11,13,14,19,26,32,16,3,167,21,9,7,14,19,19,13,5,0,106,0,3,0,4,4,3,11,0,0,26,0,0,0,0,4,6,4,0,0,15,0,0,0,0,0,0,0,0,0,5,0,3,0,4,8,7,15,5,0,45,0,0,0,0,0,0,5,0,0,10,25,18,7,21,31,22,27,13,3,162,50,22,15,24,37,31,25,8,3,221,0,6,4,0,3,9,19,6,0,51,0,0,0,0,5,6,8,0,0,25,0,0,0,0,0,0,4,0,0,3,0,6,4,4,10,20,26,13,0,86,3,0,0,3,3,0,8,0,0,20
50102101101,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3
50102101201,34,31,18,22,13,10,10,4,0,149,10,0,4,3,11,7,10,6,0,56,0,0,0,0,0,9,4,0,0,13,0,0,0,0,0,0,3,4,0,6,11,0,4,3,12,16,13,13,7,74,5,4,3,3,3,0,0,0,0,25,54,39,25,36,23,26,21,17,6,242,33,12,22,23,17,8,10,6,7,132,13,4,10,8,12,6,6,9,6,65,0,0,0,0,8,9,3,9,3,32,0,0,0,0,4,3,4,6,0,21,13,4,10,11,16,13,6,20,12,115,8,3,6,0,0,0,0,0,0,17,50,19,39,36,31,28,14,26,13,264,72,44,42,45,26,23,17,8,7,276,16,6,15,11,16,15,9,16,5,116,0,0,0,5,3,11,7,9,4,43,0,0,0,0,5,3,3,10,0,23,19,7,17,18,29,29,23,27,12,184,12,6,4,4,7,0,3,3,0,43
50102101202,39,24,12,20,18,15,5,6,0,141,3,4,8,0,7,0,4,6,3,39,0,0,0,5,8,4,0,0,0,19,0,0,0,0,0,0,4,0,0,7,3,3,9,3,15,10,6,6,4,62,10,5,3,7,0,0,3,0,0,31,52,31,24,29,29,24,22,14,4,230,30,7,19,17,10,10,12,5,6,106,3,10,12,12,8,5,7,8,0,58,0,0,0,4,5,7,5,0,0,27,0,0,0,3,0,0,5,4,0,11,3,10,17,14,13,12,21,11,0,97,6,8,0,3,0,0,4,6,0,22,39,24,32,37,28,22,25,19,0,231,68,35,27,34,26,30,16,14,6,246,11,11,18,14,16,5,10,12,3,93,0,0,0,6,7,11,5,5,0,40,0,0,0,3,0,0,8,0,0,21,11,12,17,17,29,15,31,18,3,159,14,11,3,11,3,3,4,4,0,59
50102101203,22,9,21,12,6,18,6,4,0,93,11,0,0,10,0,6,9,11,0,41,0,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,10,11,0,0,8,4,7,17,15,3,59,0,0,6,3,3,6,0,0,0,27,28,11,27,29,14,29,27,17,3,182,27,15,9,9,9,11,6,4,0,91,0,3,5,4,5,8,7,9,3,49,0,0,4,0,0,4,0,4,0,13,0,0,0,0,5,3,4,0,0,8,0,6,10,4,11,14,15,8,4,68,3,0,4,0,0,0,4,3,0,12,28,17,18,16,20,20,23,17,10,175,46,25,32,24,14,22,15,11,0,183,6,4,3,10,6,15,17,15,3,90,0,0,3,0,3,6,9,4,0,29,0,0,0,4,5,3,3,0,0,16,6,4,8,14,15,23,25,24,12,130,8,4,3,4,6,7,4,3,0,39
50102101204,28,17,14,15,12,16,5,0,0,111,7,3,3,9,0,3,9,0,0,36,0,0,0,0,4,5,3,3,0,13,0,0,0,0,0,0,0,4,0,9,7,10,0,14,5,14,7,3,0,54,3,3,0,3,4,0,0,0,0,17,34,23,17,32,17,32,17,8,3,181,26,16,11,12,12,10,12,3,0,95,0,9,3,9,11,6,3,0,0,46,0,5,0,0,0,3,3,0,0,11,0,0,0,0,0,5,0,0,4,5,0,11,3,8,15,15,7,5,4,67,3,0,4,0,3,0,0,0,0,9,25,28,20,22,23,24,18,5,4,173,49,31,30,23,20,25,16,3,0,201,5,14,10,10,13,13,9,0,0,81,0,5,0,9,0,3,7,7,0,34,0,0,0,0,0,4,0,3,4,13,5,19,9,18,17,23,16,9,4,121,3,3,0,3,7,4,0,0,0,27
50102101205,17,7,15,9,14,15,6,0,0,80,0,5,0,7,7,5,7,0,0,27,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,4,5,5,0,7,7,4,14,0,0,39,0,0,0,0,3,5,3,0,0,12,26,17,13,18,23,19,20,0,0,131,30,15,14,9,12,12,9,0,0,91,0,7,3,9,6,5,6,0,0,32,0,0,0,0,0,4,6,3,0,12,0,0,0,0,0,0,6,0,0,5,0,7,3,11,6,8,9,4,0,49,0,0,0,0,3,0,0,0,0,4,35,22,18,10,18,18,11,4,0,143,49,23,29,12,24,19,13,0,0,169,6,11,9,12,7,8,9,0,0,55,0,0,0,0,0,6,11,3,0,19,0,0,0,0,0,0,4,4,0,9,9,11,4,17,7,12,22,9,0,85,0,0,5,0,9,6,5,0,0,16
50102101206,31,6,13,18,15,5,6,0,0,95,9,7,6,4,5,9,0,0,0,32,0,0,3,0,0,3,6,0,0,15,0,0,0,0,0,0,0,0,0,9,9,7,9,5,4,10,6,4,0,50,0,0,0,0,5,5,0,0,0,15,42,15,22,19,25,21,13,4,0,164,27,17,18,12,11,9,4,0,0,100,4,0,7,6,8,6,5,3,0,40,0,0,0,0,4,0,0,3,0,17,0,0,0,0,0,0,3,0,0,6,5,0,7,3,14,13,8,0,0,60,5,0,0,0,0,0,0,0,0,16,37,11,26,18,25,21,16,8,0,173,57,22,25,27,25,18,12,0,0,192,9,5,13,11,14,18,4,4,0,75,0,0,3,0,4,8,8,0,0,22,0,0,0,0,4,0,3,0,0,9,12,5,19,11,20,22,15,6,0,111,15,5,0,3,7,5,0,0,0,32
50102101207,32,23,15,10,19,11,6,0,0,107,0,6,4,3,4,3,6,0,0,33,0,0,0,6,0,4,3,4,0,16,0,0,0,0,0,0,0,0,0,5,0,6,9,8,9,8,14,8,3,58,3,0,4,0,4,3,0,0,0,12,32,24,23,14,30,28,21,3,6,182,22,23,14,18,12,14,8,0,0,117,0,8,0,3,16,9,9,5,0,48,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,9,0,0,0,9,0,11,0,5,16,14,8,7,0,68,0,0,0,0,0,0,0,0,0,6,31,36,17,24,31,27,17,9,0,191,49,45,29,27,32,23,14,4,0,229,3,10,9,9,15,10,16,3,0,78,0,0,0,6,3,5,3,0,0,27,0,0,0,0,0,10,0,5,0,18,3,9,10,10,24,21,26,8,3,122,7,0,8,0,4,6,3,0,0,22
50102101208,13,10,8,12,6,9,5,4,0,61,3,3,0,5,3,7,5,0,0,32,0,0,0,0,3,3,4,0,0,17,0,0,0,0,0,0,0,0,0,3,5,3,3,9,3,12,10,0,0,48,0,0,0,0,0,0,0,0,0,3,17,9,12,23,10,19,14,6,0,119,16,11,3,9,8,9,10,0,0,64,3,6,0,4,8,9,4,0,0,33,0,0,0,0,5,4,0,0,0,11,0,0,0,4,0,0,0,0,0,6,3,0,4,4,7,11,3,5,5,42,0,0,3,0,0,0,4,0,0,6,22,13,13,12,20,16,15,5,5,117,28,22,13,22,12,18,12,4,0,127,5,4,3,8,8,13,9,3,8,60,0,0,0,0,7,7,4,0,0,22,0,0,0,4,0,0,3,0,0,12,6,9,7,12,10,24,17,7,6,94,4,0,5,0,0,0,0,0,0,14
50102101209,47,28,15,26,29,32,29,17,0,216,3,3,6,5,3,10,22,3,4,64,0,0,0,0,0,5,4,7,0,17,0,0,0,0,0,6,4,0,0,10,7,3,6,4,3,19,29,11,5,96,6,0,0,5,4,5,4,0,0,16,57,36,25,34,39,50,63,31,5,332,38,22,11,31,31,38,25,20,0,213,5,6,8,9,9,14,24,5,0,80,0,0,0,0,6,4,9,4,0,24,0,0,0,0,0,4,3,3,0,5,5,6,7,12,14,18,33,17,0,111,3,0,0,0,6,5,5,6,0,17,44,32,22,38,47,54,65,39,0,337,82,51,26,52,62,66,56,32,0,436,7,10,15,10,17,21,46,15,4,149,0,0,0,4,6,11,15,12,0,34,0,0,0,0,0,6,7,0,0,20,9,10,15,16,19,36,66,30,5,204,6,0,5,5,5,6,6,6,0,38
50102101210,15,0,5,6,6,19,17,6,3,82,0,5,0,0,4,9,6,3,0,26,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,0,0,4,0,6,0,0,4,7,10,10,0,30,0,0,0,3,0,4,4,0,0,13,16,9,12,10,10,32,27,19,3,127,21,9,8,8,12,18,10,9,0,92,0,0,0,0,3,5,6,5,0,21,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,8,3,0,31,0,0,0,0,0,5,0,0,0,3,21,13,11,11,12,28,24,9,0,128,33,12,10,21,20,32,24,11,3,174,0,3,4,0,3,8,13,4,0,40,0,0,0,0,0,0,7,4,0,14,0,0,0,0,0,4,0,5,0,8,0,7,3,0,5,18,15,8,0,61,0,0,0,3,0,8,3,0,0,17
50102101213,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
50102101214,24,16,16,13,12,18,14,6,0,113,4,5,9,0,3,6,13,4,0,49,0,0,0,0,0,5,3,0,0,13,0,0,0,0,0,3,0,0,0,6,4,5,7,0,8,15,16,5,0,71,8,0,5,3,0,6,0,0,0,28,34,26,31,19,19,41,29,12,0,206,24,14,13,14,15,25,9,4,0,119,5,6,9,4,7,11,6,5,0,53,0,0,0,0,10,5,6,5,0,32,0,0,0,0,0,0,4,0,0,11,6,7,7,10,17,14,19,10,0,87,9,0,6,0,0,8,0,0,0,27,37,27,24,23,32,39,28,17,0,234,50,29,30,27,29,46,18,8,0,228,11,10,13,0,10,20,20,9,3,99,0,0,0,0,8,8,12,8,3,42,0,0,0,0,0,3,5,4,0,15,12,18,18,11,21,26,36,15,3,157,16,4,15,9,0,11,6,0,0,50
50102101215,66,29,21,37,21,9,6,5,0,196,19,8,6,15,14,7,10,0,0,71,0,0,0,0,3,7,3,4,0,18,0,0,0,0,0,0,0,0,0,6,15,8,8,16,19,11,8,3,0,88,7,3,9,7,3,0,0,0,0,31,89,35,36,62,41,19,18,11,0,311,62,17,35,32,24,18,6,4,0,201,7,3,17,9,13,6,6,0,0,64,0,0,0,3,4,0,3,0,0,18,0,0,0,0,0,0,5,0,0,0,7,9,13,15,18,6,14,0,0,88,6,0,0,0,3,0,0,0,0,19,70,25,57,49,48,26,21,6,0,307,128,47,63,77,48,28,15,5,0,397,21,14,21,23,21,8,14,0,0,129,0,5,0,7,11,7,6,4,0,38,0,0,0,0,0,0,4,0,0,12,24,11,27,29,35,17,24,4,0,178,16,4,8,7,8,0,0,0,0,48
50102101216,56,20,24,27,26,29,11,4,0,201,6,11,6,9,12,7,8,3,0,54,0,3,8,0,0,3,3,3,0,16,0,0,0,0,0,4,5,3,0,9,6,16,7,9,13,17,12,6,0,79,0,0,0,3,10,3,0,0,0,18,63,38,35,38,42,52,29,12,0,300,53,10,25,23,18,20,16,4,0,171,0,4,9,17,9,11,3,0,0,56,0,0,0,0,0,3,10,6,0,21,0,0,0,0,0,4,0,3,0,9,0,9,9,13,13,24,15,11,0,92,5,0,0,3,3,0,0,0,0,10,61,19,39,44,30,44,27,13,0,272,104,31,54,49,50,48,27,7,0,372,10,13,17,16,17,21,8,5,0,110,0,3,8,0,3,13,8,5,0,45,0,0,0,0,0,4,6,3,0,21,10,22,19,23,22,34,25,13,0,173,4,0,0,9,12,4,0,0,0,30
50102101217,25,16,18,7,6,5,5,0,0,94,5,6,3,5,4,6,0,3,0,24,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,5,6,3,5,7,5,4,10,0,36,0,3,0,0,0,5,0,0,0,12,28,25,19,13,17,14,7,8,4,142,27,16,17,8,10,7,4,0,0,87,0,4,4,0,4,3,3,4,6,32,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,5,0,8,3,0,8,8,3,13,6,50,0,0,0,0,4,4,0,3,0,9,28,18,26,12,19,19,8,14,6,147,52,29,35,17,19,17,9,3,0,179,8,14,4,5,16,3,5,6,0,64,0,0,0,0,3,3,0,6,0,19,0,0,0,0,0,3,6,0,0,11,8,9,6,10,19,10,14,17,0,83,0,3,0,0,5,8,7,3,0,25
50102101218,50,25,14,19,17,18,8,0,0,164,3,7,0,5,0,11,9,4,0,48,0,0,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,3,0,7,9,5,0,9,7,16,10,4,3,68,5,3,4,0,3,3,0,0,0,26,63,42,24,33,24,41,17,6,5,249,40,14,18,31,10,15,9,0,0,137,8,10,8,7,10,4,3,4,0,52,0,0,0,0,3,3,0,0,0,13,0,0,0,4,0,0,0,0,0,6,8,10,8,11,14,8,7,9,0,76,3,4,4,7,5,0,0,0,0,24,50,27,26,45,30,30,18,14,5,242,93,43,34,50,29,29,16,3,0,304,9,17,10,14,16,16,15,8,0,102,0,6,0,3,9,11,7,3,0,25,0,0,0,4,0,0,0,8,0,11,11,18,8,21,22,25,17,14,4,141,10,6,3,7,4,6,5,0,0,48
50102101219,34,14,15,15,14,12,11,11,0,138,3,0,6,5,0,3,8,4,4,39,0,0,0,0,0,7,10,3,0,22,0,0,0,0,0,0,3,0,0,11,3,0,8,7,6,9,23,9,7,72,7,0,0,8,5,3,11,0,0,38,42,20,31,33,26,19,45,25,10,242,20,12,24,18,29,14,11,13,3,142,9,4,8,6,3,8,10,8,0,49,0,0,0,0,8,0,4,0,0,19,0,0,0,0,0,6,3,5,0,13,9,5,7,6,7,16,18,10,4,76,3,4,0,4,9,4,3,3,0,25,33,21,35,25,34,32,37,33,3,244,59,28,42,40,44,23,25,20,7,279,8,3,10,8,4,14,23,13,3,89,0,0,3,0,7,3,15,3,4,38,0,0,0,0,0,4,12,7,0,23,8,8,16,11,11,24,44,23,11,146,9,3,0,6,14,7,16,9,0,60
