SA1_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
50403105754,25,15,15,66,0,125,0,0,0,7,0,10,10,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,4,45,11,10,43,0,115,62,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,149,0,0,0,0,148,8,6,0,8,0,21,5,0,0,8,0,21,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,8,0,0,0,0,0,0,14,0,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,20,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,10,0,0,0,0,11,0,0,0,0,0,6,134,3,0,0,0,143,0,0,0,0,17,21,418,23,24,116,22,600
50403105755,0,9,0,25,0,36,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,12,3,0,16,0,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,13,10,3,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,0,8,47,11,0,45,4,106
50403105756,26,23,21,77,4,145,0,0,0,20,0,20,9,6,0,0,0,15,0,0,0,5,0,5,4,0,0,0,0,9,37,12,12,48,0,104,38,0,0,0,0,38,0,0,0,0,0,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,112,8,5,0,0,122,3,0,0,7,0,14,0,8,0,11,0,21,4,0,0,0,0,0,7,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,14,4,0,0,0,0,4,7,0,0,0,0,7,5,0,0,0,0,8,11,0,0,0,0,11,9,0,0,0,0,14,0,0,0,0,0,5,179,6,4,3,0,185,3,0,0,0,11,14,413,37,27,125,18,613
50403105801,0,3,6,39,0,50,0,0,0,0,0,0,16,0,0,0,0,18,0,0,0,0,0,5,3,0,0,0,0,3,5,3,0,18,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,3,9,0,8,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,15,15,33,8,9,52,14,111
50403105802,3,16,18,127,0,171,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,3,0,5,4,0,0,0,0,3,51,18,21,80,0,176,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,5,12,0,33,0,4,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,13,0,24,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,19,0,0,0,0,25,25,84,37,31,192,35,370
50403105803,0,38,30,233,7,305,0,0,0,5,0,5,0,0,0,3,0,8,0,0,0,0,0,3,0,0,0,0,0,4,102,33,35,196,4,365,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,9,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,4,4,41,0,72,6,9,5,11,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,5,10,0,0,0,0,8,10,0,0,3,0,9,0,0,0,0,0,0,5,0,0,0,0,0,20,11,13,50,0,92,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,26,16,0,7,0,44,0,0,0,0,46,52,171,64,59,393,55,740
50403105804,19,52,54,264,0,390,0,0,4,34,0,37,4,0,0,0,0,3,0,0,0,0,0,0,10,8,5,20,0,38,127,60,50,237,6,484,7,0,0,0,0,7,6,0,0,0,0,9,6,5,3,20,0,35,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,11,22,7,11,53,6,99,4,8,6,24,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,5,0,0,20,14,8,0,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,45,14,14,57,0,127,0,0,0,0,0,0,10,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,3,0,10,69,10,6,8,4,97,8,0,0,0,41,56,293,100,81,489,56,1016
50403105805,0,21,18,76,0,119,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,25,19,15,63,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,12,4,0,5,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,7,4,0,3,0,11,0,0,0,0,15,15,38,23,23,122,19,230
50403105806,0,4,0,34,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,14,14,0,11,29,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,12,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,13,13,25,10,13,55,21,128
50403105807,0,13,4,53,4,77,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,5,5,5,0,5,0,8,25,5,5,41,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,3,0,6,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,7,0,0,24,3,0,0,0,14,19,56,20,11,94,16,198
50403105808,0,15,13,128,0,166,0,0,0,4,0,9,5,0,0,0,0,5,0,0,0,7,0,10,4,3,0,0,0,10,60,16,21,80,5,186,5,0,0,0,0,5,0,0,0,0,0,5,3,6,0,4,0,14,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,14,3,0,15,4,28,6,0,4,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,13,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,19,4,9,0,0,27,0,0,0,3,30,34,107,26,25,204,38,414
50403105809,9,43,35,235,4,320,5,0,0,13,0,17,0,0,0,0,0,0,6,0,0,3,0,9,5,0,0,11,0,19,178,30,29,131,8,377,0,0,0,0,0,0,0,0,0,0,0,4,19,3,0,13,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,17,6,54,0,98,7,3,0,17,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,10,3,0,0,0,0,6,0,0,0,4,0,8,0,0,0,0,0,0,36,7,13,46,0,105,0,0,0,0,0,3,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,28,6,4,16,0,53,0,0,0,0,44,45,284,69,56,356,58,816
50403105810,6,26,15,131,0,171,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,6,0,0,5,0,14,78,14,18,118,0,224,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,10,8,0,19,0,35,8,3,0,12,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,24,0,39,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,5,5,0,5,0,11,0,0,0,7,12,21,115,43,21,223,13,420
50403105811,3,24,25,134,3,185,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,72,18,17,84,0,191,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,21,0,44,4,3,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,3,0,0,0,5,4,0,0,0,0,13,5,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,3,4,0,0,26,0,0,0,0,33,31,124,37,34,201,35,431
50403105812,0,17,5,70,0,94,0,0,0,5,0,5,3,0,4,0,0,5,0,0,0,0,0,0,5,4,0,0,0,6,36,4,5,51,0,104,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,21,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,6,24,0,44,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,5,0,0,0,0,7,0,0,0,0,29,29,68,21,10,115,29,252
50403105813,0,34,17,140,10,197,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,9,9,0,0,5,0,12,98,24,13,68,7,207,0,0,0,0,0,0,0,3,0,4,0,6,9,4,3,7,0,26,0,0,0,0,0,9,0,0,0,0,0,3,4,0,0,0,0,4,18,5,0,21,0,41,6,4,5,6,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,7,4,0,0,3,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,3,8,23,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,3,4,0,3,25,0,0,0,0,23,22,161,43,35,206,36,489
50403106001,0,20,13,90,4,128,0,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,0,0,3,0,3,0,0,6,48,16,15,95,0,172,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,17,0,28,4,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,14,0,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,14,4,0,6,0,30,0,0,0,0,21,21,91,31,22,172,24,338
50403106002,0,22,19,117,0,161,0,4,3,3,0,7,0,0,0,0,0,0,7,0,0,3,0,11,9,0,3,5,0,9,61,26,12,82,0,183,0,0,0,0,0,0,4,0,0,0,0,4,10,3,0,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,20,9,5,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,26,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,14,0,0,7,0,28,0,0,0,0,19,19,115,42,26,196,20,398
50403106003,0,13,15,75,0,103,0,0,0,5,0,5,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,32,11,11,50,0,108,0,0,0,0,0,0,3,0,0,0,0,3,4,4,4,12,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,15,0,32,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,3,23,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,13,0,0,0,0,10,0,0,0,0,12,16,74,23,14,132,14,256
50403106004,0,22,14,80,0,120,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,13,56,13,15,66,0,157,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,25,0,5,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,16,0,34,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,11,0,0,0,0,21,25,85,30,28,143,27,317
50403106005,8,31,31,158,0,226,0,0,0,4,0,6,0,0,0,0,0,6,0,0,0,4,0,7,10,0,3,3,0,14,92,29,25,152,0,298,0,0,0,0,0,4,0,0,0,0,0,3,10,3,0,11,0,29,0,0,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,0,11,7,0,29,0,46,14,0,4,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,3,8,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,36,0,71,3,0,0,0,0,3,7,0,0,0,0,7,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,14,4,9,10,0,37,0,0,0,0,7,12,157,60,46,299,6,578
50403106006,0,14,16,90,0,130,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,45,10,13,88,0,169,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,9,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,32,0,50,5,0,0,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,18,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,16,3,3,0,0,28,0,0,0,0,12,19,92,28,27,182,11,335
50403106007,0,17,11,84,0,108,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,8,3,0,0,6,0,12,42,14,11,72,3,142,4,0,0,0,0,4,0,0,0,0,0,0,5,0,3,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,10,0,21,6,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,25,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,4,0,0,0,35,38,74,26,15,149,35,309
50403106008,6,13,11,72,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,57,15,13,57,7,149,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,19,0,35,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,11,0,6,10,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,10,0,3,0,0,12,0,0,0,0,31,31,99,18,21,113,40,296
50403106102,11,53,38,163,0,266,0,0,0,31,0,33,27,0,0,0,0,27,0,0,0,4,0,8,7,4,4,5,0,22,121,48,29,135,6,338,21,0,0,0,0,21,0,0,0,0,0,0,16,4,0,11,0,31,0,0,0,3,0,4,0,0,0,0,0,4,31,0,0,0,0,31,25,7,9,34,0,68,11,10,4,19,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,11,0,4,0,0,17,6,3,3,0,0,17,0,0,0,3,0,8,0,0,0,0,0,0,30,10,4,36,0,82,3,3,0,0,0,10,4,0,0,0,0,7,8,0,0,3,0,10,0,0,0,0,0,0,4,0,0,0,0,4,6,5,0,4,0,9,52,11,15,5,0,77,0,5,0,6,31,43,325,95,59,314,40,829
50403106103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50403106104,9,49,41,217,0,313,0,0,0,14,0,14,6,0,0,0,0,6,4,0,0,10,0,13,15,0,0,0,0,16,158,50,52,158,0,413,15,0,0,0,0,15,4,0,0,0,0,6,11,3,0,3,0,23,3,0,0,0,0,3,0,0,3,0,0,5,15,0,0,0,0,18,38,3,9,33,0,83,20,6,0,25,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,11,3,5,6,0,24,3,0,0,11,0,15,5,0,0,0,0,5,0,0,0,0,0,0,32,7,7,40,0,92,0,0,0,4,0,4,11,0,0,0,0,11,12,0,0,4,0,13,0,0,0,0,0,0,10,0,0,0,0,10,5,3,0,9,0,16,62,0,3,16,0,83,3,0,0,0,41,46,362,79,72,380,44,942
50403106105,3,24,32,148,0,208,0,0,0,8,0,7,24,0,0,0,0,24,5,0,0,0,0,6,4,0,0,0,0,10,90,36,22,158,0,306,9,0,0,0,0,9,0,0,0,0,0,6,9,4,0,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,32,4,9,39,0,82,7,3,0,28,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,17,0,0,0,0,17,13,0,4,0,0,20,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,51,0,83,3,0,0,0,0,3,3,0,0,0,0,3,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,10,53,4,11,6,0,72,9,0,4,6,10,31,253,56,48,307,13,675
