LGA_CODE_2021,C16_CF_1P1NW_150_399,C16_CF_1P1NW_400_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_1249,C16_CF_1P1NW_1250_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000more,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_Neg_ni_inc,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_399,C16_CF_1A1NW_400_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_1249,C16_CF_1A1NW_1250_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000more,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_Neg_ni_inc,C16_CF_BA_1_149,C16_CF_BA_150_399,C16_CF_BA_400_649,C16_CF_BA_650_799,C16_CF_BA_800_1249,C16_CF_BA_1250_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_Neg_ni_inc,C16_CF_BNW_1_149,C16_CF_BNW_150_399,C16_CF_BNW_400_649,C16_CF_BNW_650_799,C16_CF_BNW_800_1249,C16_CF_BNW_1250_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_Neg_ni_inc,C16_CF_LFns_1_149,C16_CF_LFns_150_399,C16_CF_LFns_400_649,C16_CF_LFns_650_799,C16_CF_LFns_800_1249,C16_CF_LFns_1250_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000more,C16_CF_LFns_Ns,C16_CF_LFns_Tot,C16_C_f_c_Tot_Fi_Neg_ni_inc,C16_C_f_c_Tot_Fi_1_149,C16_C_f_c_Tot_Fi_150_399,C16_C_f_c_Tot_Fi_400_649,C16_CF_c_Tot_Fi_650_799,C16_CF_c_Tot_Fi_800_1249,C16_CF_c_Tot_Fi_1250_1999,C16_CF_c_Tot_Fi_2000_2499,C16_CF_c_Tot_Fi_2500_2999,C16_CF_c_Tot_Fi_3000_3999,C16_CF_c_Tot_Fi_4000more,C16_C_f_with_c_TotFI_Ns,C16_C_f_with_c_Tot_Tot,C16_1PF_F_Neg_ni_inc,C16_1PF_F_1_149,C16_1PF_F_150_399,C16_1PF_F_400_649,C16_1PF_F_650_799,C16_1PF_F_800_1249,C16_1PF_F_1250_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_Neg_ni_inc,C16_1PF_P_1_149,C16_1PF_P_150_399,C16_1PF_P_400_649,C16_1PF_P_650_799,C16_1PF_P_800_1249,C16_1PF_P_1250_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_Neg_ni_inc,C16_1PF_A_1_149,C16_1PF_A_150_399,C16_1PF_A_400_649,C16_1PF_A_650_799,C16_1PF_A_800_1249,C16_1PF_A_1250_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_Neg_ni_inc,C16_1PF_U_1_149,C16_1PF_U_150_399,C16_1PF_U_400_649,C16_1PF_U_650_799,C16_1PF_U_800_1249,C16_1PF_U_1250_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000more,C16_1PF_U_Ns,C16_1PF_U_Tot,C16_1PF_N_lf_Fi_Neg_ni_inc,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_399,C16_1PF_N_lf_Fi_400_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_1249,C16_1PF_N_lf_Fi_1250_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_Neg_ni_inc,C16_1PF_LFns_1_149,C16_1PF_LFns_150_399,C16_1PF_LFns_400_649,C16_1PF_Lfns_Fi_650_799,C16_1PF_LFns_800_1249,C16_1PF_LFns_1250_1999,C16_1PF_LFns_2000_2499,C16_1PF_LFns_2500_2999,C16_1PF_Lfns_Fi_3000_3999,C16_1PF_LFns_4000more,C16_1PF_LFns_Ns,C16_1PF_LFns_Tot,C16_1PF_TotFI_Neg_ni_inc,C16_1PF_TotFI_1_149,C16_1PF_TotFI_150_399,C16_1PF_TotFI_400_649,C16_1PF_TotFI_650_799,C16_1PF_TotFI_800_1249,C16_1PF_TotFI_1250_1999,C16_1PF_TotFI_2000_2499,C16_1PF_TotFI_2500_2999,C16_1PF_TotFI_3000_3999,C16_1PF_TotFI_4000more,C16_One_par_f_TotFI_Ns,C16_One_parent_f_Tot_Tot,C16_TotFI_Neg_ni_inc,C16_TotFI_1_149,C16_TotFI_150_399,C16_TotFI_400_649,C16_TotFI_650_799,C16_TotFI_800_1249,C16_TotFI_1250_1999,C16_TotFI_2000_2499,C16_TotFI_2500_2999,C16_TotFI_3000_3999,C16_TotFI_4000more,C16_TotFI_Ns,C16_Tot_Tot,C21_CFNC_BF_Neg_ni_inc,C21_CFNC_BF_1_149,C21_CFNC_BF_150_399,C21_CFNC_BF_400_649,C21_CFNC_BF_650_799,C21_CFNC_BF_800_1249,C21_CFNC_BF_1250_1999,C21_CFNC_BF_2000_2499,C21_CFNC_BF_2500_2999,C21_CFNC_BF_3000_3999,C21_CFNC_BF_4000more,C21_CFNC_BF_Ns,C21_CFNC_BF_Tot,C21_CFNC_BPT_Neg_ni_inc,C21_CFNC_BPT_1_149,C21_CFNC_BPT_150_399,C21_CFNC_BPT_400_649,C21_CFNC_BPT_650_799,C21_CFNC_BPT_800_1249,C21_CFNC_BPT_1250_1999
LGA52450,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,4,4,13,41,25,7,13,16,24,145,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,10,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,8,6,0,0,0,4,0,10,37,5,0,4,14,28,49,84,39,21,29,23,48,337,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0
LGA52520,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,14,10,5,0,0,0,0,20,48,30,21,7,18,26,168,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,5,3,0,0,0,0,3,29,9,6,3,18,17,37,83,54,35,18,22,41,346,0,0,0,0,0,0,10,7,13,7,4,0,43,0,0,0,0,0,0,0
LGA52590,0,0,0,4,3,0,6,0,0,0,10,0,0,0,0,0,6,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,4,15,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,3,9,27,55,33,32,31,26,66,285,0,0,0,0,0,11,3,0,0,0,0,8,16,0,0,4,9,5,4,0,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,6,5,3,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,18,11,17,7,0,0,4,0,16,89,21,18,9,63,80,120,155,91,59,62,43,141,862,0,0,0,0,0,9,16,15,16,14,17,0,91,0,0,0,0,3,10,16
LGA52660,0,3,6,14,25,4,7,0,0,0,65,0,0,0,0,0,0,6,9,3,6,6,6,34,0,0,0,0,0,0,3,0,4,3,4,0,15,4,3,6,3,9,23,13,8,3,0,0,16,82,0,0,0,0,0,0,3,3,0,0,0,178,183,7,4,6,16,27,129,393,279,229,216,130,281,1703,0,0,0,11,10,25,46,25,3,7,0,22,148,0,0,14,44,27,52,16,8,0,0,0,19,172,0,0,0,3,4,3,3,0,0,0,0,0,18,4,0,9,9,4,0,0,4,0,0,0,0,37,9,0,18,55,21,23,17,3,5,0,0,8,158,0,0,0,0,0,0,0,0,0,0,0,3,5,14,0,43,119,63,105,83,37,9,13,0,60,544,37,22,63,224,295,463,801,504,340,336,187,507,3797,0,0,0,0,0,3,35,64,61,90,61,0,323,0,0,0,3,4,12,12
LGA52730,0,0,4,18,13,0,0,3,0,0,47,0,0,0,0,0,4,0,5,0,0,0,0,11,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,0,4,8,13,5,0,0,3,0,8,35,0,0,0,0,0,0,0,0,0,0,0,61,61,3,0,4,10,18,84,121,68,51,46,27,118,543,0,0,0,0,0,4,11,3,0,0,0,6,39,0,0,3,25,10,18,6,0,0,0,0,9,76,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,5,0,0,0,0,0,0,0,3,13,4,0,4,21,10,16,4,3,0,0,0,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,60,24,44,25,6,0,0,3,23,207,16,7,26,127,172,308,313,139,92,73,63,213,1540,0,0,0,3,3,0,13,16,10,21,10,4,82,6,0,0,3,0,14,23
LGA52800,4,6,0,12,0,5,0,0,0,3,34,0,0,0,0,0,0,0,4,0,0,0,6,14,0,0,0,0,0,4,0,0,0,0,0,3,12,0,6,13,67,40,47,16,0,0,0,0,36,238,0,0,0,0,0,0,0,0,0,0,0,33,34,0,3,12,91,57,103,86,61,36,50,29,132,657,0,0,3,3,5,6,29,8,0,9,0,10,76,0,0,5,7,5,6,3,0,0,0,0,4,33,0,0,4,0,3,3,5,0,0,0,0,0,12,0,0,21,6,3,0,0,0,0,0,0,11,38,0,12,79,53,31,29,15,6,3,0,0,36,263,0,0,4,0,0,0,0,0,0,0,0,5,13,3,14,110,70,47,48,48,15,0,9,0,69,430,5,23,121,209,137,206,214,149,78,108,50,264,1567,0,0,0,0,0,4,10,17,27,45,34,0,143,0,0,0,0,0,3,5
LGA52870,0,3,7,8,9,0,0,0,0,4,40,0,0,0,0,6,0,7,4,0,0,0,7,20,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,4,0,11,3,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,57,54,0,0,4,11,19,68,126,72,44,65,46,120,582,0,0,0,0,3,14,9,0,0,0,0,3,33,0,0,0,9,14,10,7,0,0,0,0,0,37,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,8,0,5,0,0,0,0,0,0,16,4,5,6,10,15,9,3,0,0,0,0,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,24,32,31,17,0,5,0,0,23,166,10,13,32,104,169,249,303,147,98,109,82,241,1563,0,0,0,4,0,10,14,19,25,44,30,3,147,0,0,0,0,6,14,13
LGA52940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,7,8,26,10,0,4,9,12,79,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,17,0,0,4,12,22,25,46,23,8,10,20,23,185,0,0,0,0,0,4,0,0,5,0,7,0,15,0,0,0,0,0,0,0
LGA53010,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,16,20,12,5,0,5,17,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,17,8,40,38,16,8,6,8,28,182,5,0,0,0,0,5,5,3,3,3,4,0,27,0,0,0,0,0,6,0
LGA53080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,0,7,11,0,0,0,12,39,0,0,0,6,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,10,0,3,0,0,0,0,13,33,0,0,6,8,15,21,30,15,8,7,3,34,147,0,0,0,0,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0
LGA53150,0,0,0,7,12,0,3,5,10,9,53,0,0,0,0,0,0,0,0,0,6,6,0,11,0,0,0,0,0,0,4,0,0,0,0,5,15,3,0,0,0,4,5,12,3,0,3,9,9,49,0,0,0,0,0,0,0,0,0,0,0,71,71,9,3,0,3,12,22,86,70,60,174,368,145,950,0,0,0,0,0,6,25,15,0,11,0,5,73,0,0,0,9,14,18,17,8,0,0,0,14,81,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,9,6,3,4,12,5,10,10,0,3,0,3,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,25,24,32,50,31,4,15,7,29,227,22,4,16,54,87,131,276,163,132,291,500,253,1931,0,0,0,0,0,0,6,14,16,40,71,0,144,0,0,0,0,0,0,11
LGA53220,0,3,3,4,0,3,0,0,0,3,26,0,0,0,0,0,0,4,3,0,0,0,4,16,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,20,18,15,0,3,0,0,0,6,69,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,31,23,36,59,101,85,112,142,100,686,0,0,0,0,0,4,17,9,0,8,3,6,51,0,0,6,0,3,11,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,0,0,0,19,0,0,20,11,8,5,7,0,0,0,0,17,67,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,26,24,10,21,31,9,4,7,6,26,163,6,4,29,75,47,82,126,169,138,200,214,169,1254,0,0,0,0,0,0,3,7,26,56,72,0,168,0,0,0,0,3,0,0
LGA53290,0,0,5,18,10,7,0,0,0,0,49,0,0,0,6,0,4,4,9,3,5,0,3,21,0,0,0,0,0,0,6,5,6,3,0,4,19,0,0,5,3,7,12,13,4,3,0,4,20,68,0,0,0,0,0,0,0,0,0,0,0,137,139,0,4,4,22,22,136,329,217,180,159,127,284,1477,0,0,3,6,10,26,36,19,3,4,0,16,128,0,3,17,28,21,25,27,0,0,0,4,14,127,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,7,11,0,3,0,0,0,0,0,0,20,3,7,15,34,26,46,17,0,4,0,0,20,177,0,0,0,5,0,0,0,0,0,0,0,10,15,6,3,40,83,59,103,81,22,12,12,11,55,485,23,22,58,201,240,439,710,418,314,275,218,511,3418,7,0,0,0,3,8,39,85,63,75,68,3,347,0,0,0,3,3,14,16
LGA53360,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,36,33,0,0,0,4,0,25,57,43,41,29,32,52,285,0,0,0,0,0,3,7,0,0,0,0,3,23,0,0,4,3,5,3,7,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,16,5,4,12,4,0,0,0,12,71,3,0,6,27,38,65,122,90,80,59,54,102,658,0,0,0,0,0,0,9,24,19,21,16,0,99,0,0,0,0,4,7,6
LGA53430,12,11,8,15,26,15,12,15,13,17,130,0,0,0,0,0,0,13,10,4,3,6,7,34,0,0,0,0,0,0,4,4,7,0,6,3,24,7,0,7,11,17,34,44,14,9,9,17,17,198,0,0,0,0,0,0,0,0,0,0,0,229,229,11,7,18,32,40,122,388,339,300,470,615,416,2743,0,0,5,6,13,54,90,68,17,19,17,49,340,0,0,14,54,38,66,52,18,6,7,3,39,308,0,0,0,0,0,6,8,0,3,3,0,5,30,0,0,10,21,8,9,3,0,0,0,4,12,65,12,6,54,88,35,87,59,12,8,5,4,60,427,0,0,0,0,0,0,0,0,0,0,0,11,13,16,8,87,174,96,222,220,94,39,32,22,171,1180,67,21,134,353,376,716,1131,775,627,896,1089,951,7129,0,0,0,0,0,9,30,83,97,253,335,4,809,0,0,3,4,12,26,45
LGA53570,0,0,0,3,5,3,0,0,0,0,27,0,0,0,0,0,0,9,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,4,11,9,3,0,0,0,14,44,0,0,0,0,0,0,0,0,0,0,0,74,75,3,0,0,14,13,52,98,71,34,33,30,121,485,0,0,0,0,0,6,9,3,3,0,3,9,40,0,0,3,12,7,15,8,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,7,4,4,6,11,0,9,7,4,0,0,0,9,50,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,24,13,31,18,4,3,0,3,23,146,33,14,19,113,132,218,266,131,77,74,56,232,1362,4,0,3,3,0,5,25,27,14,11,19,0,114,0,0,0,4,0,11,11
LGA53640,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,7,17,26,18,12,3,15,21,126,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,9,3,3,3,0,0,0,3,36,6,0,11,18,18,44,56,43,25,14,33,39,299,0,0,0,0,0,0,10,7,4,9,6,0,39,0,0,0,0,0,0,4
LGA53710,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,4,3,18,25,8,14,11,5,18,105,0,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,10,0,3,0,0,0,4,31,0,0,3,13,25,48,47,31,23,22,20,29,259,0,0,0,0,0,0,8,9,5,0,0,0,28,0,0,0,0,0,5,0
LGA53780,41,107,75,263,246,101,37,46,27,63,1005,3,0,5,8,5,42,67,26,7,21,12,33,222,4,0,0,0,0,9,31,20,25,10,9,32,133,92,20,63,208,127,267,363,119,55,41,30,163,1541,0,0,3,4,0,3,7,0,0,7,0,1130,1160,114,30,120,412,366,1626,3703,2529,1675,1758,1126,2103,15565,3,0,6,33,70,334,453,222,96,79,28,149,1466,4,4,70,195,139,269,164,59,13,23,5,79,1020,0,0,3,13,9,32,19,11,7,3,0,22,115,33,5,67,112,36,50,25,9,3,3,0,41,390,141,29,189,399,224,361,243,71,27,19,9,148,1857,0,0,3,0,0,5,3,0,0,0,0,50,61,185,47,329,750,479,1051,910,370,154,128,41,479,4910,535,152,584,1784,2168,4377,6651,4176,2566,2507,1469,3479,30453,3,0,0,0,0,14,208,482,438,518,257,10,1939,0,6,4,9,20,120,165
LGA53800,3,14,11,39,49,13,11,4,4,10,160,0,0,0,0,0,14,15,17,4,8,3,9,66,0,0,0,0,0,0,11,6,12,5,3,5,33,9,4,15,38,38,45,51,24,9,8,5,47,293,0,0,0,0,0,3,0,4,0,0,0,515,519,17,10,21,76,69,281,820,606,447,504,366,841,4048,3,0,5,13,26,104,179,80,13,17,8,60,491,0,3,32,91,55,97,53,14,6,0,0,35,396,0,0,5,9,0,6,9,0,3,3,0,15,49,8,5,38,38,13,21,11,4,4,4,0,10,147,27,11,89,161,84,117,61,14,0,8,8,94,672,0,0,0,0,0,0,0,0,0,0,0,22,28,33,20,161,316,186,345,302,108,27,35,15,233,1783,106,64,230,641,760,1200,1873,1173,784,854,574,1608,9865,6,0,0,0,4,15,79,162,155,236,171,3,829,0,0,0,0,9,42,64
LGA53920,0,6,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,29,8,23,4,0,0,0,0,13,92,0,0,0,0,0,0,0,0,0,0,0,21,24,0,0,3,42,11,42,28,13,8,5,8,53,208,0,0,0,0,0,0,10,3,0,0,0,5,26,0,0,8,7,0,7,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,0,3,29,31,16,19,5,0,0,0,0,21,115,0,3,0,0,0,0,0,0,0,0,0,8,11,0,6,37,40,16,24,19,7,0,0,0,32,192,4,18,46,110,35,86,51,33,17,25,17,103,541,0,0,0,0,0,0,5,6,10,6,5,0,34,0,0,0,0,0,0,0
LGA53990,0,3,12,35,37,12,9,12,3,13,136,0,0,0,3,0,7,29,12,0,9,8,3,75,0,0,0,0,0,0,0,3,4,0,0,12,26,9,6,10,21,21,35,38,18,7,5,3,19,192,0,0,0,0,0,0,5,0,0,0,0,384,395,13,4,16,38,53,219,690,563,377,433,283,643,3343,0,0,0,4,14,42,72,38,5,9,8,25,229,0,0,16,59,56,56,41,14,0,3,5,32,275,0,0,5,10,0,7,5,4,0,0,0,5,30,0,0,12,24,12,0,11,0,0,0,0,6,73,14,3,27,74,38,53,37,0,4,0,0,32,297,0,0,0,0,0,0,0,0,0,0,0,0,5,21,4,61,171,114,164,163,57,12,13,13,102,904,71,40,109,399,536,858,1395,934,608,663,427,1069,7102,0,6,0,5,0,3,45,116,114,165,128,5,578,0,0,0,4,10,29,28
LGA54060,0,4,0,3,5,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,54,57,3,0,0,10,8,23,66,46,33,28,31,94,343,0,0,0,0,0,6,6,4,0,0,0,3,23,0,0,0,9,0,10,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,3,0,0,0,0,0,0,11,0,0,9,16,11,4,5,0,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,27,8,24,15,4,0,0,0,11,106,11,8,18,80,113,140,166,100,56,64,54,174,986,0,0,0,0,0,3,11,14,11,15,16,0,64,0,0,0,3,0,7,3
LGA54130,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,15,26,12,9,5,9,17,112,0,0,0,0,0,0,4,0,0,0,0,4,13,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,4,24,0,3,4,14,17,41,63,32,24,28,16,28,269,0,0,0,0,0,4,3,5,7,4,7,0,30,0,0,0,0,0,3,0
LGA54170,19,60,57,156,226,128,87,72,90,93,996,0,0,0,7,11,23,48,38,18,33,39,36,251,0,0,0,0,0,5,24,12,29,31,42,43,172,48,17,32,75,57,185,289,124,67,85,53,143,1175,0,0,0,0,0,5,6,0,0,0,0,1815,1838,67,25,65,178,166,887,3029,3066,2849,4059,4396,3454,22241,0,3,7,34,58,289,558,351,161,138,76,245,1915,0,14,65,228,163,407,285,79,39,27,17,126,1445,0,0,8,15,19,30,25,15,6,0,8,21,148,22,4,42,74,22,39,20,14,3,7,3,31,276,75,25,118,243,166,290,251,82,44,25,12,147,1478,0,0,0,0,0,3,0,0,0,0,0,16,23,99,47,235,588,423,1053,1141,536,250,195,120,590,5286,356,183,458,1515,2069,4568,7127,5531,4485,5823,5793,5621,43539,0,0,0,4,4,17,143,458,625,1003,959,25,3233,7,0,5,22,31,134,264
LGA54200,5,24,16,55,68,50,20,13,22,34,308,0,0,0,3,0,13,26,17,14,5,7,21,98,0,0,0,0,0,4,4,6,5,3,10,18,53,18,4,9,36,23,83,127,54,24,28,21,54,495,0,0,0,0,0,5,5,0,0,0,0,622,635,30,7,12,76,71,500,1390,1135,915,1090,919,1140,7291,0,0,0,8,20,151,255,118,59,51,34,92,790,0,0,23,95,62,157,96,28,16,9,0,55,548,0,0,0,0,6,10,19,6,3,0,0,12,57,8,4,13,35,14,17,11,6,3,3,0,15,127,25,13,77,142,69,140,85,27,26,5,9,75,691,0,0,4,0,0,0,0,0,0,0,0,16,21,34,16,122,276,161,480,467,193,111,73,35,261,2237,157,82,219,654,942,1986,3036,2084,1506,1695,1308,2034,15693,0,0,0,0,5,6,91,227,225,367,293,16,1228,0,0,3,6,6,56,95
