DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2020-06-30,Jun20,Male,40-44,per 10k,20.4
2020-06-30,Jun20,Male,35-39,per 10k,17.8
2020-06-30,Jun20,Female,45-49,per 10k,30.4
2020-06-30,Jun20,Total,65+,per 10k,5.1
2020-06-30,Jun20,Female,0-4,per 10k,29.1
2020-06-30,Jun20,Female,10-14,per 10k,21.9
2020-06-30,Jun20,Female,15-19,per 10k,51.3
2020-06-30,Jun20,Female,20-24,per 10k,49.8
2020-06-30,Jun20,Female,25-29,per 10k,39.9
2020-06-30,Jun20,Female,30-34,per 10k,43.7
2020-06-30,Jun20,Female,35-39,per 10k,43.7
2020-06-30,Jun20,Female,40-44,per 10k,38.3
2020-06-30,Jun20,Male,30-34,per 10k,14.1
2020-06-30,Jun20,Total,60-64,per 10k,10.0
2020-06-30,Jun20,Female,50-54,per 10k,21.4
2020-06-30,Jun20,Female,55-59,per 10k,14.1
2020-06-30,Jun20,Female,60-64,per 10k,10.2
2020-06-30,Jun20,Female,65+,per 10k,5.0
2020-06-30,Jun20,Male,0-4,per 10k,28.7
2020-06-30,Jun20,Male,10-14,per 10k,23.8
2020-06-30,Jun20,Male,15-19,per 10k,28.1
2020-06-30,Jun20,Male,20-24,per 10k,16.9
2020-06-30,Jun20,Male,25-29,per 10k,12.7
2020-06-30,Jun20,Female,5-9,per 10k,20.0
2020-07-31,Jul20,Female,0-4,per 10k,
2020-07-31,Jul20,Female,10-14,per 10k,
2020-07-31,Jul20,Male,40-44,per 10k,
2020-07-31,Jul20,Male,60-64,per 10k,
2020-07-31,Jul20,Male,65+,per 10k,
2020-07-31,Jul20,Total,0-4,per 10k,
2020-07-31,Jul20,Total,10-14,per 10k,
2020-07-31,Jul20,Total,15-19,per 10k,
2020-07-31,Jul20,Total,20-24,per 10k,
2020-07-31,Jul20,Total,25-29,per 10k,
2020-07-31,Jul20,Male,55-59,per 10k,
2020-07-31,Jul20,Total,30-34,per 10k,
2020-07-31,Jul20,Total,40-44,per 10k,
2020-07-31,Jul20,Total,45-49,per 10k,
2020-07-31,Jul20,Total,5-9,per 10k,
2020-07-31,Jul20,Total,50-54,per 10k,
2020-07-31,Jul20,Total,55-59,per 10k,
2020-07-31,Jul20,Total,60-64,per 10k,
2020-07-31,Jul20,Total,65+,per 10k,
2020-07-31,Jul20,Total,35-39,per 10k,
2020-07-31,Jul20,Male,50-54,per 10k,
2020-07-31,Jul20,Male,5-9,per 10k,
2020-07-31,Jul20,Male,45-49,per 10k,
2020-07-31,Jul20,Female,25-29,per 10k,
2020-07-31,Jul20,Female,30-34,per 10k,
2020-07-31,Jul20,Female,35-39,per 10k,
2020-07-31,Jul20,Female,40-44,per 10k,
2020-07-31,Jul20,Female,45-49,per 10k,
2020-07-31,Jul20,Female,5-9,per 10k,
2020-07-31,Jul20,Female,50-54,per 10k,
2020-07-31,Jul20,Female,55-59,per 10k,
2020-07-31,Jul20,Female,60-64,per 10k,
2020-07-31,Jul20,Female,65+,per 10k,
2020-07-31,Jul20,Male,0-4,per 10k,
2020-07-31,Jul20,Male,10-14,per 10k,
2020-07-31,Jul20,Male,15-19,per 10k,
2020-07-31,Jul20,Male,20-24,per 10k,
2020-07-31,Jul20,Male,25-29,per 10k,
2020-07-31,Jul20,Male,30-34,per 10k,
2020-07-31,Jul20,Male,35-39,per 10k,
2020-07-31,Jul20,Total,All ages,per 10k,21.0
2020-07-31,Jul20,Female,20-24,per 10k,
2020-07-31,Jul20,Female,15-19,per 10k,
2020-08-31,Aug20,Total,55-59,per 10k,
2020-08-31,Aug20,Male,25-29,per 10k,
2020-08-31,Aug20,Male,20-24,per 10k,
2020-08-31,Aug20,Male,15-19,per 10k,
2020-08-31,Aug20,Male,10-14,per 10k,
2020-08-31,Aug20,Male,0-4,per 10k,
2020-08-31,Aug20,Female,65+,per 10k,
2020-08-31,Aug20,Female,60-64,per 10k,
2020-08-31,Aug20,Female,55-59,per 10k,
2020-08-31,Aug20,Female,50-54,per 10k,
2020-08-31,Aug20,Female,5-9,per 10k,
2020-08-31,Aug20,Female,45-49,per 10k,
2020-08-31,Aug20,Female,40-44,per 10k,
2020-08-31,Aug20,Female,35-39,per 10k,
2020-08-31,Aug20,Female,30-34,per 10k,
2020-08-31,Aug20,Female,25-29,per 10k,
2020-08-31,Aug20,Female,20-24,per 10k,
2020-08-31,Aug20,Female,15-19,per 10k,
2020-08-31,Aug20,Total,All ages,per 10k,21.0
2020-08-31,Aug20,Total,60-64,per 10k,
2020-08-31,Aug20,Male,30-34,per 10k,
2020-08-31,Aug20,Male,40-44,per 10k,
2020-08-31,Aug20,Total,50-54,per 10k,
2020-08-31,Aug20,Total,5-9,per 10k,
2020-08-31,Aug20,Total,45-49,per 10k,
2020-08-31,Aug20,Total,40-44,per 10k,
2020-08-31,Aug20,Total,35-39,per 10k,
2020-08-31,Aug20,Total,30-34,per 10k,
2020-08-31,Aug20,Total,25-29,per 10k,
2020-08-31,Aug20,Total,20-24,per 10k,
2020-08-31,Aug20,Total,15-19,per 10k,
2020-08-31,Aug20,Total,10-14,per 10k,
2020-08-31,Aug20,Total,0-4,per 10k,
2020-08-31,Aug20,Male,65+,per 10k,
2020-08-31,Aug20,Male,60-64,per 10k,
2020-08-31,Aug20,Male,55-59,per 10k,
2020-08-31,Aug20,Male,50-54,per 10k,
2020-08-31,Aug20,Male,5-9,per 10k,
2020-08-31,Aug20,Male,45-49,per 10k,
2020-08-31,Aug20,Male,35-39,per 10k,
2020-08-31,Aug20,Total,65+,per 10k,
2020-08-31,Aug20,Female,10-14,per 10k,
2020-08-31,Aug20,Female,0-4,per 10k,
2020-09-30,Sep20,Male,35-39,per 10k,17.3
2020-09-30,Sep20,Male,40-44,per 10k,19.4
2020-09-30,Sep20,Male,45-49,per 10k,19.8
2020-09-30,Sep20,Male,5-9,per 10k,24.4
2020-09-30,Sep20,Male,50-54,per 10k,18.0
2020-09-30,Sep20,Male,55-59,per 10k,11.6
2020-09-30,Sep20,Male,60-64,per 10k,8.9
2020-09-30,Sep20,Male,65+,per 10k,5.3
2020-09-30,Sep20,Total,0-4,per 10k,31.1
2020-09-30,Sep20,Total,10-14,per 10k,22.8
2020-09-30,Sep20,Total,15-19,per 10k,41.9
2020-09-30,Sep20,Total,20-24,per 10k,35.0
2020-09-30,Sep20,Total,25-29,per 10k,30.0
2020-09-30,Sep20,Total,30-34,per 10k,30.4
2020-09-30,Sep20,Total,35-39,per 10k,32.0
2020-09-30,Sep20,Total,40-44,per 10k,29.6
2020-09-30,Sep20,Total,45-49,per 10k,26.2
2020-09-30,Sep20,Male,30-34,per 10k,14.8
2020-09-30,Sep20,Male,25-29,per 10k,11.9
2020-09-30,Sep20,Male,20-24,per 10k,17.9
2020-09-30,Sep20,Male,15-19,per 10k,27.5
2020-09-30,Sep20,Total,55-59,per 10k,14.0
2020-09-30,Sep20,Total,60-64,per 10k,9.7
2020-09-30,Sep20,Female,0-4,per 10k,32.7
2020-09-30,Sep20,Female,10-14,per 10k,22.9
2020-09-30,Sep20,Female,15-19,per 10k,57.2
2020-09-30,Sep20,Female,20-24,per 10k,53.2
2020-09-30,Sep20,Female,25-29,per 10k,48.3
2020-09-30,Sep20,Female,30-34,per 10k,45.9
2020-09-30,Sep20,Total,50-54,per 10k,20.0
2020-09-30,Sep20,Female,35-39,per 10k,46.8
2020-09-30,Sep20,Female,45-49,per 10k,32.7
2020-09-30,Sep20,Female,5-9,per 10k,23.0
2020-09-30,Sep20,Female,50-54,per 10k,22.0
2020-09-30,Sep20,Female,55-59,per 10k,16.4
2020-09-30,Sep20,Female,60-64,per 10k,10.5
2020-09-30,Sep20,Female,65+,per 10k,4.9
2020-09-30,Sep20,Male,0-4,per 10k,29.6
2020-09-30,Sep20,Male,10-14,per 10k,22.7
2020-09-30,Sep20,Female,40-44,per 10k,39.7
2020-09-30,Sep20,Total,5-9,per 10k,23.7
2020-09-30,Sep20,Total,All ages,per 10k,23.4
2020-09-30,Sep20,Total,65+,per 10k,5.1
2020-10-31,Oct20,Total,60-64,per 10k,
2020-10-31,Oct20,Male,30-34,per 10k,
2020-10-31,Oct20,Male,35-39,per 10k,
2020-10-31,Oct20,Male,40-44,per 10k,
2020-10-31,Oct20,Male,45-49,per 10k,
2020-10-31,Oct20,Male,5-9,per 10k,
2020-10-31,Oct20,Male,50-54,per 10k,
2020-10-31,Oct20,Male,55-59,per 10k,
2020-10-31,Oct20,Male,60-64,per 10k,
2020-10-31,Oct20,Male,65+,per 10k,
2020-10-31,Oct20,Total,0-4,per 10k,
2020-10-31,Oct20,Total,10-14,per 10k,
2020-10-31,Oct20,Total,15-19,per 10k,
2020-10-31,Oct20,Total,20-24,per 10k,
2020-10-31,Oct20,Total,25-29,per 10k,
2020-10-31,Oct20,Total,30-34,per 10k,
2020-10-31,Oct20,Total,35-39,per 10k,
2020-10-31,Oct20,Total,40-44,per 10k,
2020-10-31,Oct20,Total,45-49,per 10k,
2020-10-31,Oct20,Female,0-4,per 10k,
2020-10-31,Oct20,Total,65+,per 10k,
2020-10-31,Oct20,Male,25-29,per 10k,
2020-10-31,Oct20,Male,20-24,per 10k,
2020-10-31,Oct20,Male,15-19,per 10k,
2020-10-31,Oct20,Total,All ages,per 10k,23.5
2020-10-31,Oct20,Total,55-59,per 10k,
2020-10-31,Oct20,Total,50-54,per 10k,
2020-10-31,Oct20,Total,5-9,per 10k,
2020-10-31,Oct20,Female,10-14,per 10k,
2020-10-31,Oct20,Female,15-19,per 10k,
2020-10-31,Oct20,Female,20-24,per 10k,
2020-10-31,Oct20,Female,25-29,per 10k,
2020-10-31,Oct20,Female,30-34,per 10k,
2020-10-31,Oct20,Female,35-39,per 10k,
2020-10-31,Oct20,Female,40-44,per 10k,
2020-10-31,Oct20,Female,45-49,per 10k,
2020-10-31,Oct20,Female,5-9,per 10k,
2020-10-31,Oct20,Female,50-54,per 10k,
2020-10-31,Oct20,Female,55-59,per 10k,
2020-10-31,Oct20,Female,60-64,per 10k,
2020-10-31,Oct20,Female,65+,per 10k,
2020-10-31,Oct20,Male,0-4,per 10k,
2020-10-31,Oct20,Male,10-14,per 10k,
2020-11-30,Nov20,Total,All ages,per 10k,23.1
2020-11-30,Nov20,Total,65+,per 10k,
2020-11-30,Nov20,Total,50-54,per 10k,
2020-11-30,Nov20,Total,55-59,per 10k,
2020-11-30,Nov20,Male,15-19,per 10k,
2020-11-30,Nov20,Male,10-14,per 10k,
2020-11-30,Nov20,Male,0-4,per 10k,
2020-11-30,Nov20,Female,65+,per 10k,
2020-11-30,Nov20,Female,60-64,per 10k,
2020-11-30,Nov20,Female,55-59,per 10k,
2020-11-30,Nov20,Female,50-54,per 10k,
2020-11-30,Nov20,Female,5-9,per 10k,
2020-11-30,Nov20,Female,45-49,per 10k,
2020-11-30,Nov20,Female,40-44,per 10k,
2020-11-30,Nov20,Female,35-39,per 10k,
2020-11-30,Nov20,Female,30-34,per 10k,
2020-11-30,Nov20,Female,25-29,per 10k,
2020-11-30,Nov20,Female,20-24,per 10k,
2020-11-30,Nov20,Female,15-19,per 10k,
2020-11-30,Nov20,Female,10-14,per 10k,
2020-11-30,Nov20,Female,0-4,per 10k,
2020-11-30,Nov20,Male,20-24,per 10k,
2020-11-30,Nov20,Total,60-64,per 10k,
2020-11-30,Nov20,Male,25-29,per 10k,
2020-11-30,Nov20,Male,35-39,per 10k,
2020-11-30,Nov20,Total,5-9,per 10k,
2020-11-30,Nov20,Total,45-49,per 10k,
2020-11-30,Nov20,Total,40-44,per 10k,
2020-11-30,Nov20,Total,35-39,per 10k,
2020-11-30,Nov20,Total,30-34,per 10k,
2020-11-30,Nov20,Total,25-29,per 10k,
2020-11-30,Nov20,Total,20-24,per 10k,
2020-11-30,Nov20,Total,15-19,per 10k,
2020-11-30,Nov20,Total,10-14,per 10k,
2020-11-30,Nov20,Total,0-4,per 10k,
2020-11-30,Nov20,Male,65+,per 10k,
2020-11-30,Nov20,Male,60-64,per 10k,
2020-11-30,Nov20,Male,55-59,per 10k,
2020-11-30,Nov20,Male,50-54,per 10k,
2020-11-30,Nov20,Male,5-9,per 10k,
2020-11-30,Nov20,Male,45-49,per 10k,
2020-11-30,Nov20,Male,40-44,per 10k,
2020-11-30,Nov20,Male,30-34,per 10k,
2020-12-31,Dec20,Female,0-4,per 10k,37.6
2020-12-31,Dec20,Male,25-29,per 10k,13.1
2020-12-31,Dec20,Female,15-19,per 10k,59.3
2020-12-31,Dec20,Male,60-64,per 10k,8.0
2020-12-31,Dec20,Male,65+,per 10k,5.0
2020-12-31,Dec20,Total,0-4,per 10k,35.5
2020-12-31,Dec20,Total,10-14,per 10k,26.2
2020-12-31,Dec20,Total,15-19,per 10k,42.8
2020-12-31,Dec20,Total,20-24,per 10k,36.7
2020-12-31,Dec20,Total,25-29,per 10k,30.4
2020-12-31,Dec20,Total,30-34,per 10k,30.0
2020-12-31,Dec20,Total,35-39,per 10k,31.4
2020-12-31,Dec20,Total,40-44,per 10k,30.5
2020-12-31,Dec20,Total,45-49,per 10k,23.9
2020-12-31,Dec20,Total,5-9,per 10k,27.4
2020-12-31,Dec20,Total,50-54,per 10k,20.5
2020-12-31,Dec20,Total,55-59,per 10k,14.1
2020-12-31,Dec20,Total,60-64,per 10k,9.0
2020-12-31,Dec20,Total,65+,per 10k,5.1
2020-12-31,Dec20,Total,All ages,per 10k,24.1
2020-12-31,Dec20,Female,10-14,per 10k,26.2
2020-12-31,Dec20,Male,50-54,per 10k,16.4
2020-12-31,Dec20,Male,55-59,per 10k,13.0
2020-12-31,Dec20,Male,40-44,per 10k,19.0
2020-12-31,Dec20,Female,20-24,per 10k,55.3
2020-12-31,Dec20,Female,25-29,per 10k,47.8
2020-12-31,Dec20,Female,30-34,per 10k,47.1
2020-12-31,Dec20,Female,35-39,per 10k,46.1
2020-12-31,Dec20,Female,40-44,per 10k,41.9
2020-12-31,Dec20,Female,45-49,per 10k,31.9
2020-12-31,Dec20,Male,45-49,per 10k,16.0
2020-12-31,Dec20,Female,50-54,per 10k,24.6
2020-12-31,Dec20,Female,5-9,per 10k,27.0
2020-12-31,Dec20,Female,60-64,per 10k,9.9
2020-12-31,Dec20,Female,65+,per 10k,5.2
2020-12-31,Dec20,Male,0-4,per 10k,33.4
2020-12-31,Dec20,Male,10-14,per 10k,26.2
2020-12-31,Dec20,Male,15-19,per 10k,27.3
2020-12-31,Dec20,Male,20-24,per 10k,19.2
2020-12-31,Dec20,Male,30-34,per 10k,12.7
2020-12-31,Dec20,Male,35-39,per 10k,16.8
2020-12-31,Dec20,Female,55-59,per 10k,15.2
2020-12-31,Dec20,Male,5-9,per 10k,27.8
2021-01-31,Jan21,Total,55-59,per 10k,
2021-01-31,Jan21,Total,All ages,per 10k,23.4
2021-01-31,Jan21,Total,65+,per 10k,
2021-01-31,Jan21,Total,60-64,per 10k,
2021-01-31,Jan21,Total,50-54,per 10k,
2021-01-31,Jan21,Male,15-19,per 10k,
2021-01-31,Jan21,Male,10-14,per 10k,
2021-01-31,Jan21,Male,0-4,per 10k,
2021-01-31,Jan21,Total,45-49,per 10k,
2021-01-31,Jan21,Female,60-64,per 10k,
2021-01-31,Jan21,Female,55-59,per 10k,
2021-01-31,Jan21,Female,50-54,per 10k,
2021-01-31,Jan21,Female,5-9,per 10k,
2021-01-31,Jan21,Female,45-49,per 10k,
2021-01-31,Jan21,Female,40-44,per 10k,
2021-01-31,Jan21,Female,35-39,per 10k,
2021-01-31,Jan21,Female,30-34,per 10k,
2021-01-31,Jan21,Female,25-29,per 10k,
2021-01-31,Jan21,Female,20-24,per 10k,
2021-01-31,Jan21,Female,15-19,per 10k,
2021-01-31,Jan21,Male,20-24,per 10k,
2021-01-31,Jan21,Female,10-14,per 10k,
2021-01-31,Jan21,Male,25-29,per 10k,
2021-01-31,Jan21,Male,35-39,per 10k,
2021-01-31,Jan21,Total,5-9,per 10k,
2021-01-31,Jan21,Total,35-39,per 10k,
2021-01-31,Jan21,Total,30-34,per 10k,
2021-01-31,Jan21,Total,25-29,per 10k,
2021-01-31,Jan21,Total,20-24,per 10k,
2021-01-31,Jan21,Total,15-19,per 10k,
2021-01-31,Jan21,Total,10-14,per 10k,
2021-01-31,Jan21,Total,0-4,per 10k,
2021-01-31,Jan21,Male,65+,per 10k,
2021-01-31,Jan21,Male,60-64,per 10k,
2021-01-31,Jan21,Male,55-59,per 10k,
2021-01-31,Jan21,Male,50-54,per 10k,
2021-01-31,Jan21,Male,5-9,per 10k,
2021-01-31,Jan21,Male,45-49,per 10k,
2021-01-31,Jan21,Male,40-44,per 10k,
2021-01-31,Jan21,Male,30-34,per 10k,
2021-01-31,Jan21,Female,0-4,per 10k,
2021-01-31,Jan21,Female,65+,per 10k,
2021-01-31,Jan21,Total,40-44,per 10k,
2021-02-28,Feb21,Male,15-19,per 10k,
2021-02-28,Feb21,Male,20-24,per 10k,
2021-02-28,Feb21,Male,25-29,per 10k,
2021-02-28,Feb21,Male,30-34,per 10k,
2021-02-28,Feb21,Male,35-39,per 10k,
2021-02-28,Feb21,Male,40-44,per 10k,
2021-02-28,Feb21,Male,45-49,per 10k,
2021-02-28,Feb21,Male,5-9,per 10k,
2021-02-28,Feb21,Male,50-54,per 10k,
2021-02-28,Feb21,Male,55-59,per 10k,
2021-02-28,Feb21,Male,60-64,per 10k,
2021-02-28,Feb21,Male,65+,per 10k,
2021-02-28,Feb21,Total,0-4,per 10k,
2021-02-28,Feb21,Total,10-14,per 10k,
2021-02-28,Feb21,Total,15-19,per 10k,
2021-02-28,Feb21,Total,20-24,per 10k,
2021-02-28,Feb21,Total,25-29,per 10k,
2021-02-28,Feb21,Total,30-34,per 10k,
2021-02-28,Feb21,Total,35-39,per 10k,
2021-02-28,Feb21,Male,10-14,per 10k,
2021-02-28,Feb21,Total,45-49,per 10k,
2021-02-28,Feb21,Male,0-4,per 10k,
2021-02-28,Feb21,Female,65+,per 10k,
2021-02-28,Feb21,Female,0-4,per 10k,
2021-02-28,Feb21,Female,10-14,per 10k,
2021-02-28,Feb21,Total,60-64,per 10k,
2021-02-28,Feb21,Total,55-59,per 10k,
2021-02-28,Feb21,Total,50-54,per 10k,
2021-02-28,Feb21,Total,65+,per 10k,
2021-02-28,Feb21,Total,All ages,per 10k,23.0
2021-02-28,Feb21,Female,15-19,per 10k,
2021-02-28,Feb21,Total,5-9,per 10k,
2021-02-28,Feb21,Female,20-24,per 10k,
2021-02-28,Feb21,Female,30-34,per 10k,
2021-02-28,Feb21,Female,35-39,per 10k,
2021-02-28,Feb21,Female,40-44,per 10k,
2021-02-28,Feb21,Female,45-49,per 10k,
2021-02-28,Feb21,Female,5-9,per 10k,
2021-02-28,Feb21,Female,50-54,per 10k,
2021-02-28,Feb21,Female,55-59,per 10k,
2021-02-28,Feb21,Female,60-64,per 10k,
2021-02-28,Feb21,Female,25-29,per 10k,
2021-02-28,Feb21,Total,40-44,per 10k,
2021-03-31,Mar21,Total,55-59,per 10k,15.9
2021-03-31,Mar21,Total,60-64,per 10k,11.5
2021-03-31,Mar21,Female,20-24,per 10k,60.4
2021-03-31,Mar21,Female,25-29,per 10k,56.0
2021-03-31,Mar21,Male,15-19,per 10k,31.9
2021-03-31,Mar21,Male,10-14,per 10k,30.0
2021-03-31,Mar21,Male,0-4,per 10k,34.1
2021-03-31,Mar21,Female,65+,per 10k,6.0
2021-03-31,Mar21,Female,60-64,per 10k,12.3
2021-03-31,Mar21,Female,55-59,per 10k,17.2
2021-03-31,Mar21,Female,50-54,per 10k,28.0
2021-03-31,Mar21,Female,5-9,per 10k,25.6
2021-03-31,Mar21,Female,45-49,per 10k,35.1
2021-03-31,Mar21,Female,40-44,per 10k,49.8
2021-03-31,Mar21,Female,35-39,per 10k,54.4
2021-03-31,Mar21,Female,30-34,per 10k,55.9
2021-03-31,Mar21,Female,0-4,per 10k,38.4
2021-03-31,Mar21,Female,10-14,per 10k,24.5
2021-03-31,Mar21,Female,15-19,per 10k,60.1
2021-03-31,Mar21,Male,20-24,per 10k,18.7
2021-03-31,Mar21,Male,25-29,per 10k,15.0
2021-03-31,Mar21,Male,30-34,per 10k,12.2
2021-03-31,Mar21,Male,35-39,per 10k,17.6
2021-03-31,Mar21,Total,45-49,per 10k,26.6
2021-03-31,Mar21,Total,40-44,per 10k,35.5
2021-03-31,Mar21,Total,35-39,per 10k,35.9
2021-03-31,Mar21,Total,30-34,per 10k,34.2
2021-03-31,Mar21,Total,25-29,per 10k,35.3
2021-03-31,Mar21,Total,20-24,per 10k,38.9
2021-03-31,Mar21,Total,15-19,per 10k,45.6
2021-03-31,Mar21,Total,50-54,per 10k,23.0
2021-03-31,Mar21,Total,10-14,per 10k,27.3
2021-03-31,Mar21,Male,65+,per 10k,4.7
2021-03-31,Mar21,Male,60-64,per 10k,10.7
2021-03-31,Mar21,Male,55-59,per 10k,14.6
2021-03-31,Mar21,Male,50-54,per 10k,18.1
2021-03-31,Mar21,Male,5-9,per 10k,26.4
2021-03-31,Mar21,Male,45-49,per 10k,18.1
2021-03-31,Mar21,Male,40-44,per 10k,21.1
2021-03-31,Mar21,Total,0-4,per 10k,36.2
2021-03-31,Mar21,Total,5-9,per 10k,26.0
2021-03-31,Mar21,Total,All ages,per 10k,26.4
2021-03-31,Mar21,Total,65+,per 10k,5.4
2021-04-30,Apr21,Male,0-4,per 10k,
2021-04-30,Apr21,Male,35-39,per 10k,
2021-04-30,Apr21,Male,25-29,per 10k,
2021-04-30,Apr21,Male,20-24,per 10k,
2021-04-30,Apr21,Male,15-19,per 10k,
2021-04-30,Apr21,Male,10-14,per 10k,
2021-04-30,Apr21,Female,65+,per 10k,
2021-04-30,Apr21,Female,60-64,per 10k,
2021-04-30,Apr21,Female,55-59,per 10k,
2021-04-30,Apr21,Female,50-54,per 10k,
2021-04-30,Apr21,Female,5-9,per 10k,
2021-04-30,Apr21,Female,45-49,per 10k,
2021-04-30,Apr21,Female,40-44,per 10k,
2021-04-30,Apr21,Female,35-39,per 10k,
2021-04-30,Apr21,Female,30-34,per 10k,
2021-04-30,Apr21,Female,25-29,per 10k,
2021-04-30,Apr21,Female,20-24,per 10k,
2021-04-30,Apr21,Female,15-19,per 10k,
2021-04-30,Apr21,Female,0-4,per 10k,
2021-04-30,Apr21,Female,10-14,per 10k,
2021-04-30,Apr21,Male,40-44,per 10k,
2021-04-30,Apr21,Male,45-49,per 10k,
2021-04-30,Apr21,Male,30-34,per 10k,
2021-04-30,Apr21,Male,50-54,per 10k,
2021-04-30,Apr21,Total,All ages,per 10k,23.7
2021-04-30,Apr21,Total,65+,per 10k,
2021-04-30,Apr21,Total,60-64,per 10k,
2021-04-30,Apr21,Total,55-59,per 10k,
2021-04-30,Apr21,Total,50-54,per 10k,
2021-04-30,Apr21,Total,5-9,per 10k,
2021-04-30,Apr21,Male,5-9,per 10k,
2021-04-30,Apr21,Total,40-44,per 10k,
2021-04-30,Apr21,Total,35-39,per 10k,
2021-04-30,Apr21,Total,30-34,per 10k,
2021-04-30,Apr21,Total,45-49,per 10k,
2021-04-30,Apr21,Total,20-24,per 10k,
2021-04-30,Apr21,Total,25-29,per 10k,
2021-04-30,Apr21,Male,60-64,per 10k,
2021-04-30,Apr21,Male,65+,per 10k,
2021-04-30,Apr21,Male,55-59,per 10k,
2021-04-30,Apr21,Total,10-14,per 10k,
2021-04-30,Apr21,Total,15-19,per 10k,
2021-04-30,Apr21,Total,0-4,per 10k,
2021-05-31,May21,Male,0-4,per 10k,
2021-05-31,May21,Female,5-9,per 10k,
2021-05-31,May21,Male,10-14,per 10k,
2021-05-31,May21,Female,65+,per 10k,
2021-05-31,May21,Male,15-19,per 10k,
2021-05-31,May21,Female,60-64,per 10k,
2021-05-31,May21,Female,55-59,per 10k,
2021-05-31,May21,Female,50-54,per 10k,
2021-05-31,May21,Female,45-49,per 10k,
2021-05-31,May21,Total,65+,per 10k,
2021-05-31,May21,Female,35-39,per 10k,
2021-05-31,May21,Female,30-34,per 10k,
2021-05-31,May21,Female,25-29,per 10k,
2021-05-31,May21,Female,20-24,per 10k,
2021-05-31,May21,Female,0-4,per 10k,
2021-05-31,May21,Male,20-24,per 10k,
2021-05-31,May21,Female,15-19,per 10k,
2021-05-31,May21,Female,10-14,per 10k,
2021-05-31,May21,Female,40-44,per 10k,
2021-05-31,May21,Male,25-29,per 10k,
2021-05-31,May21,Male,30-34,per 10k,
2021-05-31,May21,Male,35-39,per 10k,
2021-05-31,May21,Total,All ages,per 10k,24.3
2021-05-31,May21,Total,60-64,per 10k,
2021-05-31,May21,Total,55-59,per 10k,
2021-05-31,May21,Total,5-9,per 10k,
2021-05-31,May21,Total,45-49,per 10k,
2021-05-31,May21,Total,40-44,per 10k,
2021-05-31,May21,Total,35-39,per 10k,
2021-05-31,May21,Total,30-34,per 10k,
2021-05-31,May21,Total,25-29,per 10k,
2021-05-31,May21,Total,20-24,per 10k,
2021-05-31,May21,Total,50-54,per 10k,
2021-05-31,May21,Total,10-14,per 10k,
2021-05-31,May21,Total,0-4,per 10k,
2021-05-31,May21,Male,65+,per 10k,
2021-05-31,May21,Male,60-64,per 10k,
2021-05-31,May21,Male,55-59,per 10k,
2021-05-31,May21,Male,50-54,per 10k,
2021-05-31,May21,Total,15-19,per 10k,
2021-05-31,May21,Male,40-44,per 10k,
2021-05-31,May21,Male,5-9,per 10k,
2021-05-31,May21,Male,45-49,per 10k,
2021-06-30,Jun21,Total,10-14,per 10k,27.7
2021-06-30,Jun21,Total,0-4,per 10k,35.3
2021-06-30,Jun21,Male,55-59,per 10k,14.2
2021-06-30,Jun21,Male,60-64,per 10k,9.5
2021-06-30,Jun21,Male,50-54,per 10k,16.4
2021-06-30,Jun21,Male,5-9,per 10k,26.7
2021-06-30,Jun21,Male,65+,per 10k,5.2
2021-06-30,Jun21,Total,15-19,per 10k,42.6
2021-06-30,Jun21,Total,40-44,per 10k,33.9
2021-06-30,Jun21,Total,25-29,per 10k,31.4
2021-06-30,Jun21,Total,30-34,per 10k,34.4
2021-06-30,Jun21,Total,35-39,per 10k,36.2
2021-06-30,Jun21,Total,45-49,per 10k,25.5
2021-06-30,Jun21,Total,5-9,per 10k,25.7
2021-06-30,Jun21,Total,50-54,per 10k,21.1
2021-06-30,Jun21,Male,45-49,per 10k,19.2
2021-06-30,Jun21,Total,55-59,per 10k,15.7
2021-06-30,Jun21,Total,60-64,per 10k,11.7
2021-06-30,Jun21,Total,20-24,per 10k,36.0
2021-06-30,Jun21,Male,40-44,per 10k,18.5
2021-06-30,Jun21,Female,50-54,per 10k,26.0
2021-06-30,Jun21,Male,30-34,per 10k,13.3
2021-06-30,Jun21,Female,0-4,per 10k,37.8
2021-06-30,Jun21,Female,10-14,per 10k,26.6
2021-06-30,Jun21,Female,15-19,per 10k,56.7
2021-06-30,Jun21,Total,All ages,per 10k,25.5
2021-06-30,Jun21,Female,20-24,per 10k,54.9
2021-06-30,Jun21,Female,25-29,per 10k,50.8
2021-06-30,Jun21,Female,30-34,per 10k,55.1
2021-06-30,Jun21,Female,35-39,per 10k,55.1
2021-06-30,Jun21,Female,40-44,per 10k,49.4
2021-06-30,Jun21,Female,45-49,per 10k,32.0
2021-06-30,Jun21,Female,5-9,per 10k,24.7
2021-06-30,Jun21,Female,55-59,per 10k,17.1
2021-06-30,Jun21,Female,60-64,per 10k,13.8
2021-06-30,Jun21,Female,65+,per 10k,6.4
2021-06-30,Jun21,Male,0-4,per 10k,32.8
2021-06-30,Jun21,Male,10-14,per 10k,28.8
2021-06-30,Jun21,Male,15-19,per 10k,29.2
2021-06-30,Jun21,Male,20-24,per 10k,18.4
2021-06-30,Jun21,Male,25-29,per 10k,12.3
2021-06-30,Jun21,Male,35-39,per 10k,17.5
