SAL_CODE_2021,PreSch_Indig_M,PreSch_Indig_F,PreSch_Indig_P,PreSch_NonInd_M,PreSch_NonInd_F,PreSch_NonInd_P,PreSch_Indig_st_nsM,PreSch_Indig_st_nsF,PreSch_Indig_st_nsP,PreSch_TotM,PreSch_TotF,PreSch_TotP,Prim_Indig_M,Prim_Indig_F,Prim_Indig_P,Prim_NonInd_M,Prim_NonInd_F,Prim_NonInd_P,Prim_Indig_st_nsM,Prim_Indig_st_nsF,Prim_Indig_st_nsP,Prim_TotM,Prim_TotF,Prim_TotP,Sec_Indig_M,Sec_Indig_F,Sec_Indig_P,Sec_NonInd_M,Sec_NonInd_F,Sec_NonInd_P,Sec_Indig_st_nsM,Sec_Indig_st_nsF,Sec_Indig_st_nsP,Sec_TotM,Sec_TotF,Sec_TotP,TVE_TAFE_ptp_FT_15_24_Ind_M,TVE_TAFE_ptp_FT_15_24_Ind_F,TVE_TAFE_ptp_FT_15_24_Ind_P,TVE_TAFE_ptp_FT_15_24_NoInd_M,TVE_TAFE_ptp_FT_15_24_NoInd_F,TVE_TAFE_ptp_FT_15_24_NoInd_P,TVE_TAFE_ptp_FT_15_24_In_ns_M,TVE_TAFE_ptp_FT_15_24_In_ns_F,TVE_TAFE_ptp_FT_15_24_In_ns_P,TVE_TAFE_ptp_FT_15_24_Tot_M,TVE_TAFE_ptp_FT_15_24_Tot_F,TVE_TAFE_ptp_FT_15_24_Tot_P,TVE_TAFE_ptp_FT_25_ov_Ind_M,TVE_TAFE_ptp_FT_25_ov_Ind_F,TVE_TAFE_ptp_FT_25_ov_Ind_P,TVE_TAFE_ptp_FT_25_ov_NoInd_M,TVE_TAFE_ptp_FT_25_ov_NoInd_F,TVE_TAFE_ptp_FT_25_ov_NoInd_P,TVE_TAFE_ptp_FT_25_ov_In_ns_M,TVE_TAFE_ptp_FT_25_ov_In_ns_F,TVE_TAFE_ptp_FT_25_ov_In_ns_P,TVE_TAFE_ptp_FT_25_ov_Tot_M,TVE_TAFE_ptp_FT_25_ov_Tot_F,TVE_TAFE_ptp_FT_25_ov_Tot_P,TVE_TAFE_ptp_PT_15_24_Ind_M,TVE_TAFE_ptp_PT_15_24_Ind_F,TVE_TAFE_ptp_PT_15_24_Ind_P,TVE_TAFE_ptp_PT_15_24_NoInd_M,TVE_TAFE_ptp_PT_15_24_NoInd_F,TVE_TAFE_ptp_PT_15_24_NoInd_P,TVE_TAFE_ptp_PT_15_24_In_ns_M,TVE_TAFE_ptp_PT_15_24_In_ns_F,TVE_TAFE_ptp_PT_15_24_In_ns_P,TVE_TAFE_ptp_PT_15_24_Tot_M,TVE_TAFE_ptp_PT_15_24_Tot_F,TVE_TAFE_ptp_PT_15_24_Tot_P,TVE_TAFE_ptp_PT_25_ov_Ind_M,TVE_TAFE_ptp_PT_25_ov_Ind_F,TVE_TAFE_ptp_PT_25_ov_Ind_P,TVE_TAFE_ptp_PT_25_ov_NoInd_M,TVE_TAFE_ptp_PT_25_ov_NoInd_F,TVE_TAFE_ptp_PT_25_ov_NoInd_P,TVE_TAFE_ptp_PT_25_ov_In_ns_M,TVE_TAFE_ptp_PT_25_ov_In_ns_F,TVE_TAFE_ptp_PT_25_ov_In_ns_P,TVE_TAFE_ptp_PT_25_ov_Tot_M,TVE_TAFE_ptp_PT_25_ov_Tot_F,TVE_TAFE_ptp_PT_25_ov_Tot_P,TVE_TAFE_ptp_FT_PT_Ind_M,TVE_TAFE_ptp_FT_PT_Ind_F,TVE_TAFE_ptp_FT_PT_Ind_P,TVE_TAFE_ptp_FT_PT_NoInd_M,TVE_TAFE_ptp_FT_PT_NoInd_F,TVE_TAFE_ptp_FT_PT_NoInd_P,TVE_TAFE_ptp_FT_PT_In_ns_M,TVE_TAFE_ptp_FT_PT_In_ns_F,TVE_TAFE_ptp_FT_PT_In_ns_P,TVE_TAFE_ptp_FT_PT_Tot_M,TVE_TAFE_ptp_FT_PT_Tot_F,TVE_TAFE_ptp_FT_PT_Tot_P,TVE_TAFE_ptp_TVETAFE_Ind_M,TVE_TAFE_ptp_TVETAFE_Ind_F,TVE_TAFE_ptp_TVETAFE_Ind_P,TVE_TAFE_ptp_TVETAFE_NoInd_M,TVE_TAFE_ptp_TVETAFE_NoInd_F,TVE_TAFE_ptp_TVETAFE_NoInd_P,TVE_TAFE_ptp_TVETAFE_In_ns_M,TVE_TAFE_ptp_TVETAFE_In_ns_F,TVE_TAFE_ptp_TVETAFE_In_ns_P,TVE_TAFE_ptp_TVETAFE_Tot_M,TVE_TAFE_ptp_TVETAFE_Tot_F,TVE_TAFE_ptp_TVETAFE_Tot_P,Uni_he_FT_15_24_Ind_M,Uni_he_FT_15_24_Ind_F,Uni_he_FT_15_24_Ind_P,Uni_he_FT_15_24_NoInd_M,Uni_he_FT_15_24_NoInd_F,Uni_he_FT_15_24_NoInd_P,Uni_he_FT_15_24_In_ns_M,Uni_he_FT_15_24_In_ns_F,Uni_he_FT_15_24_In_ns_P,Uni_he_FT_15_24_Tot_M,Uni_he_FT_15_24_Tot_F,Uni_he_FT_15_24_Tot_P,Uni_he_FT_25_ov_Ind_M,Uni_he_FT_25_ov_Ind_F,Uni_he_FT_25_ov_Ind_P,Uni_he_FT_25_ov_NoInd_M,Uni_he_FT_25_ov_NoInd_F,Uni_he_FT_25_ov_NoInd_P,Uni_he_FT_25_ov_In_ns_M,Uni_he_FT_25_ov_In_ns_F,Uni_he_FT_25_ov_In_ns_P,Uni_he_FT_25_ov_Tot_M,Uni_he_FT_25_ov_Tot_F,Uni_he_FT_25_ov_Tot_P,Uni_he_PT_15_24_Ind_M,Uni_he_PT_15_24_Ind_F,Uni_he_PT_15_24_Ind_P,Uni_he_PT_15_24_NoInd_M,Uni_he_PT_15_24_NoInd_F,Uni_he_PT_15_24_NoInd_P,Uni_he_PT_15_24_In_ns_M,Uni_he_PT_15_24_In_ns_F,Uni_he_PT_15_24_In_ns_P,Uni_he_PT_15_24_Tot_M,Uni_he_PT_15_24_Tot_F,Uni_he_PT_15_24_Tot_P,Uni_he_PT_25_ov_Ind_M,Uni_he_PT_25_ov_Ind_F,Uni_he_PT_25_ov_Ind_P,Uni_he_PT_25_ov_NoInd_M,Uni_he_PT_25_ov_NoInd_F,Uni_he_PT_25_ov_NoInd_P,Uni_he_PT_25_ov_In_ns_M,Uni_he_PT_25_ov_In_ns_F,Uni_he_PT_25_ov_In_ns_P,Uni_he_PT_25_ov_Tot_M,Uni_he_PT_25_ov_Tot_F,Uni_he_PT_25_ov_Tot_P,Uni_he_FTPT_ss_ns_Ind_M,Uni_he_FTPT_ss_ns_Ind_F,Uni_he_FTPT_ss_ns_Ind_P,Uni_he_FTPT_ss_ns_NoInd_M,Uni_he_FTPT_ss_ns_NoInd_F,Uni_he_FTPT_ss_ns_NoInd_P,Uni_he_FTPT_ss_ns_In_ns_M,Uni_he_FTPT_ss_ns_In_ns_F,Uni_he_FTPT_ss_ns_In_ns_P,Uni_he_FTPT_ss_ns_Tot_M,Uni_he_FTPT_ss_ns_Tot_F,Uni_he_FTPT_ss_ns_Tot_P,Uni_he_Tot_Uni_he_Ind_M,Uni_he_Tot_Uni_he_Ind_F,Uni_he_Tot_Uni_he_Ind_P,Uni_he_Tot_Uni_he_NoInd_M,Uni_he_Tot_Uni_he_NoInd_F,Uni_he_Tot_Uni_he_NoInd_P,Uni_he_Tot_Uni_he_In_ns_M,Uni_he_Tot_Uni_he_In_ns_F,Uni_he_Tot_Uni_he_In_ns_P,Uni_he_Tot_Uni_he_Tot_M,Uni_he_Tot_Uni_he_Tot_F,Uni_he_Tot_Uni_he_Tot_P,Ter_Tot_Ter_Ind_M,Ter_Tot_Ter_Ind_F,Ter_Tot_Ter_Ind_P,Ter_Tot_Ter_NonInd_M,Ter_Tot_Ter_NonInd_F,Ter_Tot_Ter_NonInd_P,Ter_Tot_Ter_IndSt_ns_M,Ter_Tot_Ter_IndSt_ns_F,Ter_Tot_Ter_IndSt_ns_P,Ter_Tot_Ter_Tot_M,Ter_Tot_Ter_Tot_F,Ter_Tot_Ter_Tot_P,OEI_Ind_M,OEI_Ind_F,OEI_Ind_P,OEI_NonInd_M,OEI_NonInd_F,OEI_NonInd_P,OEI_IndSt_nsM,OEI_IndSt_nsF
SAL51399,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,10,14,23,0,0,0,12,14,25,0,5,5,7,6,17,0,0,0,7,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,7,4,0,0,0,0,0,0,0,0
SAL51400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51401,16,6,25,0,0,0,0,0,0,16,6,25,90,75,162,0,0,5,0,0,0,97,78,168,31,40,69,0,3,3,0,0,0,31,38,74,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,5,0,4,8,0,3,3,0,0,0,4,4,10,0,0,0,0,0,0,0,0
SAL51402,0,5,5,34,35,71,0,0,0,32,39,76,5,12,17,142,126,272,0,0,0,145,143,287,4,6,11,117,119,235,0,0,0,119,124,242,0,0,0,23,11,31,0,0,0,25,11,37,0,0,0,14,18,30,0,0,0,14,18,30,3,0,3,15,9,20,0,0,0,12,9,20,0,0,0,34,38,70,0,0,0,34,36,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,85,72,158,0,0,0,89,73,158,0,0,3,133,128,263,0,0,0,138,136,268,0,0,0,87,66,155,0,0,0,87,67,149,0,0,0,18,16,28,0,0,0,18,17,33,0,3,3,28,39,70,0,0,0,32,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,263,252,522,0,0,0,272,266,528,4,11,13,350,326,677,0,0,0,355,333,693,0,0,0,28,36,65,0,0
SAL51403,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,7,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SAL51404,0,0,0,0,4,5,0,0,0,0,4,5,0,5,5,9,20,36,0,0,0,9,22,32,5,0,0,26,23,53,0,0,0,29,29,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,3,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,3,8,10,0,0,0,3,0,9,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,4,6,12,0,0,0,8,10,20,0,0,0,8,15,23,0,0,0,4,0,4,0,0
SAL51405,0,0,4,82,93,173,0,0,0,85,96,179,4,8,9,412,424,831,0,0,0,410,427,840,4,0,4,328,338,671,6,0,6,332,341,674,0,0,0,16,11,25,0,0,0,16,16,29,0,0,0,9,19,31,0,0,0,9,19,31,0,0,0,26,10,28,0,0,0,26,11,33,0,0,0,15,36,53,0,0,0,18,36,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,63,74,138,0,0,0,67,75,140,0,0,0,129,164,291,0,0,0,133,167,296,0,0,0,38,42,79,0,0,0,34,42,77,0,0,0,26,30,54,0,0,0,26,30,54,0,0,0,45,53,92,0,0,0,45,53,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,235,287,524,0,0,0,239,284,523,3,3,9,299,362,659,0,0,0,306,358,665,0,0,0,44,43,84,0,0
SAL51406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,6,3,14,0,0,0,4,13,14,0,0,0,4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,0,0,0,4,3,6,0,0,0,5,3,8,0,0,0,0,0,0,0,0
SAL51407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51408,0,0,3,24,25,47,0,0,0,27,29,50,5,7,10,97,78,176,0,0,0,102,84,189,4,0,5,79,104,180,0,0,0,80,106,183,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,3,0,9,0,0,0,3,0,9,0,0,0,7,3,13,0,0,0,7,3,9,0,0,0,16,11,21,0,0,0,16,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,28,47,0,0,0,24,28,49,0,0,0,9,9,27,0,0,0,9,9,27,0,0,0,3,6,15,0,0,0,3,6,15,0,0,0,6,5,11,0,0,0,6,5,11,0,0,0,5,17,25,0,0,0,5,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,43,73,0,0,0,29,43,73,0,0,0,57,67,117,0,0,0,58,67,119,0,0,0,8,12,17,0,0
SAL51409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51410,0,3,3,12,0,16,0,0,0,12,5,16,7,4,10,23,39,61,0,0,0,31,48,76,4,4,9,49,59,108,0,0,0,55,60,120,0,0,0,3,6,7,0,0,0,3,9,11,0,0,0,0,7,7,0,0,0,0,7,7,3,0,3,15,3,17,0,0,0,16,3,22,0,0,0,3,10,13,0,0,0,5,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,21,16,41,0,0,0,24,24,42,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,17,0,0,0,6,14,17,0,3,3,28,32,61,0,0,0,25,35,66,0,0,0,4,0,9,0,0
SAL51411,0,0,0,0,6,9,0,0,0,0,6,7,0,0,0,46,39,86,0,0,0,47,39,89,0,0,4,35,41,75,0,0,0,40,38,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,7,0,5,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,0,0,0,6,8,20,0,0,0,3,5,3,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,22,0,0,0,3,18,19,0,0,0,6,30,37,0,0,0,6,32,36,0,0,0,5,6,8,0,0
SAL51412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51413,8,6,21,28,26,52,0,0,0,36,32,72,28,27,58,150,125,270,4,0,5,181,152,337,25,17,43,116,105,221,0,0,0,140,125,266,0,0,0,8,7,17,0,0,0,8,10,16,0,0,0,0,11,14,0,0,0,0,10,15,0,0,0,15,9,22,0,0,0,15,7,23,0,3,3,7,30,38,0,0,0,7,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,29,56,87,0,0,0,29,67,95,0,0,0,9,11,20,0,0,0,9,11,20,0,0,0,3,16,14,0,0,0,8,14,19,0,0,0,3,0,3,0,0,0,3,0,7,0,0,0,4,9,18,0,0,0,4,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,20,37,59,0,0,0,21,37,68,0,9,11,51,94,148,0,0,0,54,108,157,6,6,4,18,16,30,0,0
SAL51414,0,0,4,0,0,0,0,0,0,0,0,4,3,0,9,0,4,4,0,0,0,3,9,10,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51415,3,4,7,0,0,0,0,0,0,3,3,7,16,19,38,0,0,0,0,0,0,17,19,39,8,6,13,0,0,0,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51416,0,0,0,85,75,159,0,0,0,85,79,164,0,0,3,283,311,593,0,0,0,282,312,598,5,4,10,261,258,527,0,0,0,266,266,532,0,0,0,11,13,17,0,0,0,11,13,17,0,0,0,8,24,33,0,0,0,8,24,33,0,0,0,10,10,18,0,0,0,10,10,18,0,0,0,27,43,77,0,0,0,27,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,90,144,0,0,0,56,90,144,0,5,7,134,155,287,0,0,0,139,158,294,0,0,0,64,85,152,0,0,0,68,88,158,0,0,0,22,32,53,0,0,0,22,32,53,3,0,3,98,130,225,0,0,0,98,130,232,0,0,0,0,4,4,0,0,0,0,4,4,8,4,9,317,404,721,7,0,6,327,408,735,8,4,9,369,497,871,7,0,6,384,504,885,0,0,0,24,49,76,0,0
SAL51417,0,0,0,118,103,224,0,0,0,123,106,227,22,12,35,570,578,1142,0,0,0,592,594,1182,12,7,18,421,386,800,0,0,0,428,391,823,0,0,0,33,29,59,0,0,0,33,32,64,0,3,3,25,46,74,0,0,0,25,44,72,0,4,4,31,29,54,0,0,0,32,30,58,0,0,0,39,79,115,0,0,0,40,83,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,125,182,306,0,0,0,125,189,311,0,8,4,98,134,226,0,0,0,99,138,233,0,0,0,36,75,108,0,0,0,35,75,113,0,0,3,17,31,44,0,0,0,17,30,49,0,0,0,70,107,174,0,0,0,70,105,173,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,215,341,559,0,0,0,221,346,564,7,13,15,344,522,864,0,0,0,345,535,882,0,0,0,42,54,100,0,0
SAL51418,0,0,0,4,3,3,0,0,0,4,3,3,0,0,0,3,3,10,0,0,0,7,3,11,0,0,0,4,5,7,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
SAL51419,3,0,7,11,22,27,0,0,0,15,21,35,7,0,10,55,55,115,0,0,0,60,61,123,7,4,10,33,41,77,0,0,0,39,47,85,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,4,7,0,0,0,6,3,9,0,0,0,6,3,9,0,0,0,8,17,22,0,0,0,7,17,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,13,27,38,0,0,0,16,27,38,0,0,0,3,8,11,0,0,0,3,7,8,0,0,0,0,3,4,0,0,0,0,3,4,0,3,3,0,3,4,0,0,0,0,3,7,0,4,4,3,10,14,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,26,29,0,0,0,9,29,35,5,5,8,20,45,66,0,0,0,22,51,76,4,0,0,5,9,13,0,0
SAL51420,7,8,16,51,40,96,0,0,0,61,57,113,37,42,86,256,225,481,5,0,5,299,269,567,16,15,30,184,212,399,0,0,0,199,230,433,0,0,0,13,12,25,0,0,0,16,12,28,0,3,3,11,14,27,0,0,0,11,13,27,0,0,0,25,9,31,0,0,0,25,9,31,0,0,0,26,35,59,0,0,0,26,37,56,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,73,70,148,0,0,0,77,77,152,0,0,0,28,56,81,0,0,0,28,60,86,0,0,0,16,23,37,0,0,0,16,24,43,0,0,0,5,8,12,0,0,0,5,9,12,0,5,5,19,31,48,0,0,0,19,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,69,116,187,0,0,0,69,128,201,0,17,16,143,185,328,0,4,4,144,199,351,8,0,5,28,43,66,0,0
SAL51421,0,0,0,51,35,82,0,0,0,51,37,86,3,0,10,236,204,444,0,0,0,240,205,449,18,0,18,315,193,515,5,0,5,335,201,538,0,0,0,4,8,6,0,0,0,4,8,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,5,0,4,0,0,0,5,0,4,0,0,0,4,17,25,0,0,0,4,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,46,0,0,0,15,29,46,0,0,0,115,99,213,0,0,0,115,102,215,0,0,0,12,25,36,0,0,0,12,25,36,0,0,0,14,7,21,0,0,0,14,7,21,0,0,0,37,57,95,0,0,0,37,57,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,185,363,0,0,0,178,185,367,0,0,0,194,214,406,0,0,0,194,214,407,0,0,0,11,9,21,0,0
SAL51422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,4,7,10,0,0,0,7,3,13,0,0,0,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
