POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
504011044,31,0,0,31,0,35,0,4,0,8,0,0,0,0,45,0,0,45,0,54,4,13,0,16,22,0,0,26,3,0,0,7,0,41,3,15,0,19,24,0,0,32,4,0,0,3,0,54,28,57,0,85,71,40,0,110,4,0,0,3,0,201,13,19,0,32,20,25,0,47,0,5,0,0,0,81,24,88,0,114,22,51,0,80,16,28,0,44,11,249,75,202,0,275,170,123,4,286,122,38,0,158,12,737
504011045,23,0,0,23,0,32,3,0,0,6,0,0,0,0,33,0,0,33,0,40,4,5,0,12,41,3,0,47,3,0,0,5,3,68,8,20,0,31,31,3,0,36,0,0,0,0,0,66,41,60,0,102,173,35,0,214,4,5,0,12,8,329,31,40,0,71,44,27,0,68,5,10,0,17,0,160,36,115,0,152,53,78,0,134,17,30,0,47,18,347,124,250,3,378,343,155,0,494,114,52,0,165,25,1060
504011046,38,0,0,38,0,46,0,0,0,0,0,0,0,0,39,0,0,39,0,40,0,0,0,3,22,0,0,22,9,0,0,9,0,38,10,9,0,13,32,0,0,33,5,0,0,5,0,54,14,21,0,33,82,19,0,98,6,0,0,6,0,139,12,11,0,21,30,17,0,42,9,0,0,9,0,73,25,34,0,56,28,56,0,77,9,15,0,22,5,165,65,75,0,137,193,87,0,276,130,21,0,156,5,574
504011047,132,0,0,132,0,138,3,0,0,5,0,0,0,0,150,0,0,150,0,151,11,16,0,30,75,5,0,79,27,0,0,23,0,133,18,12,0,28,110,11,0,121,3,0,0,8,0,158,45,67,0,107,337,56,0,386,6,14,0,21,8,519,32,18,0,50,81,32,0,113,9,15,0,27,0,194,34,94,0,129,50,65,0,119,18,30,0,44,11,310,141,210,0,352,648,171,0,817,431,58,0,490,20,1679
504011048,14,0,0,14,0,14,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,0,0,0,16,5,0,18,0,0,0,0,0,24,4,0,0,3,16,3,0,20,0,0,0,0,0,21,11,4,0,11,28,4,0,36,0,0,0,0,0,49,3,0,0,5,5,0,0,6,4,0,0,4,0,11,3,16,0,19,6,8,0,18,4,7,0,11,9,47,19,17,0,37,77,18,0,99,66,7,0,73,7,209
504021049,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,4,0,0,0,0,0,13,0,0,0,0,7,6,0,12,0,0,0,0,0,13,3,12,0,15,5,15,0,22,0,7,0,7,4,49,9,17,0,24,12,23,0,40,8,8,0,17,4,79
504021050,8,0,0,8,0,8,4,0,0,4,0,0,0,0,9,0,0,9,0,14,0,0,0,0,9,0,0,9,3,0,0,3,0,9,0,4,0,4,0,0,0,4,0,0,0,0,0,7,3,3,0,13,18,0,0,15,0,0,0,0,0,27,0,0,0,0,5,5,0,5,0,0,0,0,0,7,3,19,0,21,5,16,0,21,0,12,0,12,0,50,12,29,0,34,30,15,0,48,32,6,0,43,0,134
504021051,5,0,0,5,0,3,0,0,0,0,0,0,0,0,14,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,10,3,0,11,0,0,0,0,0,14,0,0,0,4,3,0,0,3,0,0,0,0,0,6,0,4,0,5,3,7,0,11,0,4,0,5,0,21,8,12,0,18,21,7,0,30,22,4,0,27,0,72
504021052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504021053,82,0,0,82,0,86,0,0,0,0,0,0,0,0,77,0,0,77,0,80,6,3,0,8,22,9,0,31,15,0,0,19,0,52,7,4,0,14,20,0,0,25,0,0,0,0,0,34,9,15,0,18,65,15,0,80,4,0,0,4,0,100,0,8,0,8,9,10,0,19,0,0,0,4,0,36,11,35,0,47,14,40,0,56,0,20,0,18,5,126,32,67,0,101,134,73,0,205,223,24,0,249,5,554
504021054,53,0,0,53,0,59,0,0,0,0,0,0,0,0,59,0,0,59,0,61,5,8,0,10,15,6,0,21,9,0,0,9,0,34,0,3,0,11,22,4,0,24,0,0,0,0,0,37,10,23,0,33,65,15,0,84,5,0,0,4,0,122,7,8,0,16,19,9,0,26,0,3,0,8,3,46,6,35,0,44,12,27,0,46,3,10,0,10,7,104,30,83,0,114,133,59,0,191,170,15,0,184,15,505
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,22,0,0,22,0,29,0,0,0,0,0,0,0,0,30,0,0,30,0,30,3,3,0,0,24,0,0,29,14,0,0,10,0,44,0,4,0,9,23,4,0,24,0,0,0,0,0,30,8,5,0,16,66,12,0,80,7,4,0,5,0,97,3,3,0,11,16,10,0,19,6,0,0,6,0,34,7,23,0,29,12,19,0,34,6,12,0,18,3,85,21,44,0,61,140,44,0,183,98,17,0,117,8,368
504031057,62,0,0,62,0,64,3,0,0,3,0,0,0,0,85,0,0,85,0,83,8,10,0,13,31,0,0,30,10,0,0,12,0,57,4,9,0,8,24,10,0,33,0,0,0,0,0,44,8,10,0,17,79,15,0,93,4,5,0,8,0,115,9,10,0,20,10,9,0,21,0,5,0,3,0,44,9,32,0,39,12,37,0,53,4,15,0,20,6,112,39,64,0,105,158,67,0,221,212,19,0,231,5,567
504031058,11,0,0,5,0,12,0,0,0,0,0,0,0,0,8,0,0,8,0,8,3,5,0,5,0,0,0,0,4,0,0,4,0,14,4,3,0,4,9,0,0,9,0,0,0,0,0,13,4,12,0,15,18,4,0,23,0,0,0,0,0,35,0,11,0,11,9,6,0,15,0,0,0,0,0,28,8,23,0,31,8,18,0,22,0,9,0,16,7,78,17,45,0,69,48,26,0,73,29,11,0,46,10,192
504031060,9,0,0,9,0,9,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,7,0,0,0,0,0,10,0,0,0,0,6,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,4,3,9,0,12,0,0,0,0,3,20,5,5,0,7,13,15,0,23,21,0,0,24,6,65
504031061,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,9,5,15,0,25,8,6,0,17,0,0,0,0,0,36,9,20,0,33,14,0,0,12,0,0,0,0,0,49,19,51,0,73,73,25,0,93,5,6,0,7,3,179,17,25,0,38,22,18,0,42,3,6,0,5,0,89,17,89,0,108,24,65,0,90,13,25,0,33,18,246,64,213,0,276,139,114,0,249,31,32,0,63,21,614
504031062,16,0,0,16,0,14,0,0,0,0,0,0,0,0,23,0,0,23,0,27,3,4,0,4,16,0,0,14,8,0,0,3,0,25,5,6,0,11,24,4,0,27,0,0,0,0,0,29,10,4,0,14,50,7,0,62,0,0,0,3,0,86,3,9,0,9,14,13,0,27,4,0,0,4,0,37,16,24,0,41,18,30,0,51,3,12,0,12,0,106,39,47,0,81,117,55,0,178,57,15,0,72,8,337
504031063,50,0,0,54,0,65,0,7,0,7,0,0,0,0,93,0,0,93,0,105,8,30,0,39,50,5,0,57,18,0,0,19,0,114,6,41,0,51,64,5,0,67,0,0,0,0,0,124,53,151,0,201,215,66,0,276,15,3,0,18,3,508,36,65,0,102,50,32,0,91,12,14,0,22,0,219,40,168,3,216,60,105,3,169,24,59,3,85,36,507,154,475,3,632,435,222,3,663,254,74,3,330,42,1674
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,23,0,0,23,0,22,0,3,0,0,0,0,0,0,21,0,0,21,0,24,0,3,0,5,11,5,0,17,4,0,0,4,0,19,0,0,0,3,16,3,0,13,0,0,0,0,0,19,13,4,0,14,35,11,0,47,0,0,0,0,0,60,5,6,0,10,10,14,0,18,0,4,0,3,0,35,8,48,0,51,19,54,0,70,0,11,0,13,0,136,24,68,0,92,89,76,0,164,57,20,0,78,6,334
504031066,163,0,0,162,0,175,3,4,0,12,6,0,0,8,208,0,0,208,0,224,19,20,0,40,119,5,0,129,30,0,0,35,0,209,16,28,0,43,106,18,0,129,3,0,0,6,0,179,72,75,0,143,432,119,3,553,10,14,0,26,0,725,36,49,0,87,127,86,0,212,9,17,0,26,4,334,56,151,0,206,100,304,0,405,22,79,0,96,37,756,219,324,0,545,894,541,3,1436,579,113,0,697,46,2728
504031067,3,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,7,0,15,0,0,0,0,0,17,0,3,0,3,0,5,0,4,0,0,0,0,0,8,0,9,0,10,0,3,0,8,0,0,0,8,0,23,0,17,0,21,23,12,0,28,24,0,0,24,0,77
504031068,10,0,0,10,0,9,0,0,0,0,0,0,0,0,19,0,0,19,0,19,3,3,0,4,4,0,0,4,4,0,0,4,0,11,3,4,0,3,4,0,0,7,0,0,0,0,0,15,5,8,0,14,23,6,0,29,0,5,0,5,0,42,6,3,0,8,7,0,0,6,0,0,0,0,0,18,3,21,0,25,9,12,0,23,4,8,0,7,0,54,18,38,0,63,47,23,0,72,43,11,0,51,0,182
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,32,0,0,32,0,32,0,0,0,0,0,0,0,0,40,0,0,40,0,41,3,3,0,9,9,6,0,13,11,0,0,11,0,28,4,5,0,10,13,0,0,17,0,0,0,0,0,23,3,7,0,12,40,13,0,59,4,0,0,4,0,73,3,9,0,13,9,11,0,24,0,0,0,0,0,29,10,19,0,29,14,19,0,34,3,7,0,9,0,68,25,44,0,64,87,49,0,135,128,7,0,137,0,346
504031299,39,0,0,39,0,35,0,0,0,0,0,0,0,0,37,0,0,37,0,37,0,3,0,4,10,0,0,11,3,0,0,3,0,22,6,4,0,4,15,3,0,15,0,0,0,0,0,22,0,8,0,13,23,9,0,32,0,0,0,0,0,45,3,9,0,9,4,0,0,12,0,0,0,0,0,22,4,12,0,19,3,5,0,12,0,8,0,8,4,43,15,36,0,53,59,22,0,84,114,9,0,119,3,261
504031300,124,0,0,124,0,123,0,4,0,0,0,0,0,3,133,0,0,133,0,141,10,13,0,26,58,11,0,64,27,4,0,30,0,117,4,9,0,17,55,6,0,58,3,0,0,4,0,78,26,19,0,49,139,20,0,157,4,4,0,7,5,214,9,12,0,14,19,18,0,36,7,4,0,5,0,59,14,60,0,71,28,55,0,82,0,22,0,23,6,184,68,110,0,181,298,103,0,406,378,32,0,410,17,1018
505011070,76,0,0,76,0,74,11,4,0,14,0,0,0,0,77,0,0,77,0,89,6,3,0,9,29,0,0,31,7,0,0,7,0,48,0,7,0,7,26,4,0,28,0,0,0,0,0,37,11,6,0,22,77,16,0,96,0,3,0,0,0,110,3,16,0,18,9,11,0,24,0,0,0,0,0,39,3,25,0,29,11,20,0,32,0,7,0,4,4,70,29,66,0,94,146,64,0,208,201,7,0,210,4,520
505011071,50,0,0,50,0,50,0,3,0,3,0,0,0,0,75,0,0,75,0,80,8,8,0,14,36,3,0,38,16,0,0,16,0,72,4,3,0,11,27,0,0,27,5,0,0,0,0,39,10,3,0,14,76,20,0,92,0,0,0,0,0,109,4,10,0,13,9,8,0,21,0,0,0,3,0,35,4,17,0,25,13,19,0,33,0,4,0,4,4,64,27,45,0,74,162,52,0,212,204,9,0,206,5,505
505011072,71,0,0,71,0,71,3,0,0,0,0,0,0,0,50,0,0,54,0,59,9,0,0,10,43,0,0,40,3,0,0,7,0,60,5,6,0,11,41,6,0,40,0,0,0,0,0,57,14,8,0,22,88,16,0,108,5,4,0,3,0,133,6,5,0,13,18,9,0,34,0,0,0,0,0,43,0,27,0,29,30,24,0,50,4,21,0,24,5,109,42,47,0,87,208,65,0,277,183,27,0,208,8,576
505011073,91,0,0,96,0,100,4,4,0,11,0,0,0,0,123,0,0,123,0,131,6,15,0,24,49,7,0,54,18,0,0,18,0,95,3,7,0,18,44,6,0,53,0,0,0,3,0,67,28,29,0,53,140,32,5,172,3,4,0,8,4,237,9,14,0,23,31,16,0,39,0,8,0,9,0,73,15,51,0,64,23,41,0,63,5,15,0,18,0,143,73,115,0,192,286,96,5,384,349,24,0,377,5,957
505011074,14,0,0,14,0,11,0,0,0,0,0,0,0,0,5,0,0,5,0,10,0,5,0,5,9,0,0,4,0,0,0,0,0,9,0,0,0,3,7,3,0,11,0,0,0,0,0,15,3,4,0,6,25,4,0,26,0,5,0,5,0,33,0,0,0,0,6,4,0,3,0,0,0,0,0,11,0,10,0,12,4,17,0,21,4,5,0,9,3,45,5,23,0,28,46,27,0,70,29,9,0,41,3,141
505011075,143,0,0,143,0,145,3,5,0,9,0,0,0,0,188,0,0,188,0,195,23,3,0,30,82,11,0,89,25,0,0,25,0,141,11,9,0,16,94,4,0,102,0,0,0,0,0,123,39,29,0,71,291,57,0,351,8,7,0,14,0,433,13,16,0,25,55,17,0,73,3,0,0,6,0,105,21,34,0,57,28,53,0,86,3,16,0,21,5,166,108,100,0,212,560,142,0,700,464,24,0,490,7,1411
505011076,12,0,0,12,0,11,0,0,0,0,0,0,0,0,6,0,0,6,0,10,3,3,0,8,8,0,0,8,0,0,0,0,0,13,0,3,0,5,5,0,0,9,0,0,0,0,0,17,0,6,0,9,24,8,0,26,0,0,0,0,0,38,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,10,0,9,0,7,0,10,0,7,0,3,0,32,8,25,0,32,40,18,0,61,29,5,0,34,3,127
505011077,204,0,0,208,0,216,8,3,0,9,3,0,0,3,293,0,0,293,0,309,24,19,0,39,146,20,0,163,42,3,0,45,0,253,23,24,0,42,206,20,0,227,8,0,0,8,0,279,62,64,0,123,714,152,0,873,29,20,0,51,5,1053,35,45,0,82,189,121,0,311,13,13,0,27,6,417,49,180,0,224,180,470,0,647,27,89,0,120,28,1017,202,338,0,543,1432,786,0,2217,786,126,0,913,35,3713
505011078,30,0,0,26,0,30,0,0,0,0,0,0,0,0,27,0,0,27,0,29,3,0,0,3,11,0,0,9,0,0,0,0,0,15,0,0,0,0,15,0,0,15,0,0,0,0,6,19,9,10,0,20,51,10,0,58,0,0,0,0,0,80,3,9,0,9,8,10,0,15,0,0,0,0,0,23,10,24,0,36,15,34,0,52,5,27,0,29,0,122,27,50,0,76,97,56,0,155,82,29,0,106,5,340
505011079,25,0,0,25,0,25,0,0,0,0,0,0,0,0,31,0,0,31,0,31,0,3,0,9,14,0,0,23,6,0,0,6,0,30,5,0,0,5,16,0,0,16,0,0,0,0,0,22,7,8,0,9,36,4,0,40,0,0,0,0,0,56,0,4,0,3,4,3,0,12,0,0,0,0,0,18,0,18,0,18,10,13,0,18,0,7,0,5,3,53,21,31,0,51,83,19,0,106,73,9,0,83,3,244
505011080,19,0,0,19,0,19,0,0,0,3,0,0,0,0,17,0,0,17,0,18,0,0,0,3,4,0,0,3,3,0,0,3,0,15,0,0,0,0,8,0,0,13,0,0,0,0,0,13,8,16,0,21,33,7,0,38,0,0,0,0,0,58,0,0,0,0,4,4,0,8,0,0,0,0,0,13,3,15,0,18,14,19,0,31,4,4,0,7,0,58,20,36,0,51,63,32,0,94,58,5,0,63,0,211
505011081,13,0,0,13,0,15,0,5,0,3,0,0,0,0,14,0,0,14,0,18,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,0,7,0,0,7,0,0,0,0,0,9,4,12,0,11,29,10,0,39,0,0,0,3,0,57,7,5,0,10,6,8,0,17,5,0,0,5,0,21,3,21,0,25,0,30,0,34,5,4,0,15,0,70,17,36,0,57,59,49,0,99,42,11,0,49,0,208
505011082,15,0,0,15,0,15,0,4,0,6,0,0,0,0,14,0,0,14,0,14,0,3,0,4,9,0,0,10,3,0,0,3,0,14,4,0,0,7,13,0,0,16,0,0,0,0,0,20,4,3,0,5,47,4,0,54,9,0,0,9,0,60,3,0,0,5,10,5,0,11,0,3,0,3,0,18,0,9,0,10,6,17,0,29,0,9,0,9,0,42,11,21,0,30,80,32,0,114,50,9,0,60,0,208
505011083,12,0,0,12,0,12,0,0,0,0,0,0,0,0,33,0,0,33,0,34,0,0,0,3,22,0,0,22,5,0,0,3,0,24,0,0,0,3,14,3,0,20,0,0,0,0,0,22,12,5,0,13,62,9,0,74,3,0,0,8,0,90,0,5,0,3,6,6,0,14,0,0,0,0,0,20,0,6,0,8,7,23,0,29,0,7,0,13,5,48,19,12,0,34,116,40,0,158,72,10,0,87,9,277
505021084,43,0,0,43,0,47,0,10,0,11,0,0,0,0,88,0,0,88,0,98,10,24,0,39,43,3,0,43,7,0,0,12,0,94,4,42,0,49,56,6,0,67,0,0,0,6,0,117,49,88,0,137,177,55,0,231,5,7,0,6,0,376,21,43,0,59,51,54,0,105,5,7,0,16,6,184,37,115,4,152,63,152,0,211,8,59,0,68,29,454,124,323,5,447,390,270,0,656,187,75,0,260,30,1399
505021085,16,0,0,16,0,12,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,5,0,8,7,0,0,7,7,0,0,9,0,16,0,0,0,0,9,0,0,8,0,0,0,0,0,11,6,5,0,16,40,5,0,43,0,5,0,6,0,66,8,10,0,12,7,10,0,15,3,0,0,6,5,37,8,38,0,45,14,36,0,49,0,11,0,10,3,113,22,53,0,84,77,49,0,124,51,11,0,72,12,286
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,125,0,0,125,0,125,0,0,0,6,0,0,0,0,159,0,0,159,0,164,9,3,0,15,71,7,0,82,13,3,0,14,0,108,11,5,0,16,123,6,0,128,0,0,0,0,0,144,37,23,0,63,279,51,0,327,11,0,0,13,3,405,28,11,0,42,56,19,0,80,3,3,0,3,0,127,33,40,0,69,36,40,0,70,12,21,0,35,7,183,115,90,0,209,562,127,0,692,423,31,0,457,10,1362
505021089,82,0,0,82,0,83,0,0,0,0,0,0,0,0,94,0,0,94,0,99,11,7,0,11,80,6,0,91,12,3,0,15,0,119,8,13,0,22,111,11,0,116,3,0,0,3,0,141,49,36,0,80,333,67,0,406,12,5,0,14,0,499,16,18,0,34,71,40,0,116,6,6,0,6,0,156,27,55,0,91,46,73,0,116,3,26,0,34,11,249,110,123,0,237,640,207,3,842,274,35,0,308,17,1408
505021090,13,0,0,13,0,19,0,0,0,0,0,0,0,0,16,0,0,16,0,20,0,0,0,0,16,0,0,16,4,0,0,4,0,17,0,0,0,5,13,0,0,13,0,0,0,0,0,24,10,8,0,16,33,5,0,44,4,0,0,8,0,70,12,0,0,12,14,9,0,22,0,4,0,4,0,39,6,29,0,36,21,20,0,48,3,16,0,26,0,107,29,48,0,71,105,40,0,147,58,19,0,78,7,303
505021091,33,0,0,33,0,36,0,9,0,9,0,0,0,0,36,0,0,36,0,47,8,30,0,41,60,3,0,65,17,0,0,15,0,120,10,29,0,41,73,13,0,82,7,0,0,6,0,125,86,151,0,232,374,139,0,515,6,13,0,25,5,772,61,79,0,142,106,110,0,220,9,20,0,22,0,389,69,272,4,346,144,268,3,416,23,89,0,116,32,904,237,565,3,806,756,540,0,1295,154,124,0,284,35,2426
505021092,32,0,0,32,0,38,0,0,0,0,0,0,0,0,55,0,0,55,0,56,6,0,0,5,34,0,0,32,7,0,0,7,0,47,3,5,0,7,40,7,0,50,4,0,0,4,0,61,13,17,0,30,141,24,0,167,3,0,0,3,0,205,17,21,0,41,41,13,0,55,7,7,0,14,0,116,35,32,0,63,36,38,0,73,8,13,0,25,0,166,77,76,0,154,294,87,0,383,143,22,0,163,5,709
505021093,16,0,0,16,0,17,0,4,0,4,0,0,0,0,31,0,0,31,4,35,0,3,0,8,5,4,0,9,8,0,0,7,0,23,0,7,0,9,28,0,0,28,0,0,0,0,0,39,29,44,0,68,115,35,0,148,7,0,0,7,3,230,16,20,0,36,43,40,0,85,8,4,0,8,8,126,27,80,0,107,50,90,3,140,11,32,0,41,10,306,73,156,0,229,239,169,3,412,75,38,0,120,22,781
505021094,41,0,0,41,0,41,0,0,0,0,0,0,0,0,40,0,0,40,0,42,0,0,0,0,25,0,0,24,4,0,0,4,0,34,0,0,0,3,18,0,0,19,0,3,0,4,0,27,3,13,0,17,54,6,0,64,0,0,0,0,0,85,0,6,0,9,7,7,0,15,0,0,0,0,0,25,5,7,0,14,7,18,0,26,0,10,0,10,4,54,18,32,0,48,115,33,0,150,112,15,0,126,0,330
505021095,19,0,0,19,0,21,0,0,0,0,0,0,0,0,32,0,0,32,0,33,4,3,0,11,17,0,0,23,5,0,0,5,0,37,4,0,0,3,22,4,0,27,0,0,0,0,0,35,12,13,0,22,40,7,0,48,0,0,0,0,0,72,4,7,0,7,17,3,0,18,4,3,0,8,0,31,7,14,0,22,14,21,0,36,0,12,0,15,0,71,34,39,0,66,114,40,0,155,85,16,0,103,6,324
505021096,40,0,0,40,0,44,0,0,0,0,3,0,0,3,40,0,0,40,0,40,0,0,0,0,36,0,0,39,7,0,0,7,0,45,0,3,0,7,56,8,0,63,0,0,0,0,0,68,11,9,0,19,132,37,0,169,3,0,0,6,0,198,10,3,0,10,28,14,0,39,0,0,0,0,0,52,9,35,0,42,30,47,0,74,3,20,0,21,3,137,39,51,0,89,278,104,0,379,127,23,0,147,3,617
505021097,35,0,0,35,0,31,0,0,0,3,0,0,0,0,27,0,0,27,0,32,0,0,0,0,27,0,0,27,3,0,0,3,0,35,0,5,0,3,26,0,0,29,0,0,0,0,0,33,11,10,0,27,112,18,0,123,3,0,0,3,0,156,5,8,0,22,32,16,0,49,8,0,0,9,0,77,31,47,0,74,54,47,0,102,10,21,0,27,10,214,58,75,0,131,246,90,0,335,107,15,0,124,13,601
505021301,64,0,0,64,0,69,5,0,0,7,0,0,0,0,94,0,0,94,0,96,6,3,0,11,48,4,0,48,7,0,0,7,0,68,6,0,0,7,46,6,0,50,5,0,0,6,0,58,17,26,0,42,124,24,0,149,3,4,0,8,0,206,7,6,0,14,24,15,0,38,0,4,0,4,0,53,22,32,0,57,30,63,0,92,7,21,0,33,15,190,64,71,0,134,267,115,0,385,240,30,0,269,10,800
505021302,26,0,0,26,0,28,0,0,0,6,0,0,0,0,17,0,0,17,0,17,0,0,0,5,18,0,0,18,4,0,0,4,0,23,3,6,0,8,19,0,0,20,0,0,0,0,0,21,8,9,0,17,60,4,0,70,0,0,0,0,0,87,0,3,0,5,15,7,0,18,0,0,0,0,0,21,5,19,0,21,12,27,0,37,4,7,0,13,5,76,25,30,0,56,124,39,0,165,59,7,0,65,5,284
