POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
504031061,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,4,0,3,3,0,0,0,15,0,0,0,0,11,4,5,11,0,40,0,0,0,3,8,14,7,13,0,45,5,0,4,0,12,27,16,31,0,82,5,5,0,0,15,25,8,22,0,75,0,4,0,8,39,60,46,84,0,239,3,3,0,0,8,27,16,50,0,115,10,6,3,5,6,45,22,124,0,209,0,0,0,0,0,0,3,4,0,4,18,18,19,15,101,210,125,343,8,850,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
504031062,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,12,0,0,3,6,5,0,0,0,0,12,0,0,0,0,3,7,0,0,0,15,0,0,0,0,13,9,3,3,0,38,0,0,0,0,5,7,0,4,0,21,4,0,0,0,9,8,8,3,0,21,0,0,0,0,0,7,0,5,0,14,0,0,0,0,6,10,5,18,0,33,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,3,0,5,0,12,0,0,0,0,0,0,0,0,0,0,4,7,15,12,40,54,24,42,0,206,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,8
504031063,0,0,0,0,5,4,0,3,0,18,0,0,0,0,0,0,0,0,0,8,0,3,0,0,4,3,0,4,0,12,0,10,4,0,3,0,0,5,0,18,0,8,3,0,3,0,0,0,0,22,0,4,6,8,4,9,4,4,0,35,0,3,20,8,10,8,4,14,0,74,0,10,21,12,45,35,8,23,0,155,4,3,16,13,85,104,26,57,0,301,9,6,5,12,69,92,36,59,4,291,0,3,11,15,64,103,40,90,0,324,0,3,9,7,52,86,36,73,0,273,14,15,19,15,82,215,91,216,0,666,4,0,3,5,22,65,16,79,0,193,0,9,6,7,23,68,32,152,0,298,0,0,0,0,5,3,0,5,0,8,46,87,130,106,468,788,298,778,12,2697,0,0,0,0,0,0,0,0,0,7,7,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,16
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,5,4,0,0,7,0,22,0,0,0,0,8,6,0,3,0,23,0,4,0,0,10,13,0,13,0,38,0,0,0,3,3,11,6,5,0,30,0,0,0,4,6,12,6,7,0,33,0,3,0,0,3,12,0,6,0,22,7,0,0,3,9,26,12,16,0,73,0,0,0,0,3,5,4,3,0,19,0,0,0,0,0,5,5,7,0,20,0,0,0,0,0,0,0,0,0,0,9,14,17,15,54,82,32,80,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
504031066,0,0,0,0,0,0,4,7,0,12,0,5,0,0,0,0,0,6,0,9,0,3,0,0,0,0,0,4,0,14,0,3,4,4,3,0,0,0,0,16,0,8,0,0,0,0,0,0,0,15,0,8,23,9,4,0,0,10,0,44,0,15,15,8,22,16,0,16,0,89,4,3,11,17,52,23,3,10,0,129,7,6,10,10,69,55,10,13,3,191,4,4,11,8,46,60,25,28,0,178,0,8,3,10,49,47,16,42,3,168,6,3,0,4,44,41,11,27,0,134,8,5,4,8,69,74,41,68,0,272,0,0,0,0,10,19,12,43,0,88,0,0,6,6,10,15,8,61,0,107,0,4,0,0,0,0,0,7,0,7,40,73,87,72,380,355,134,326,11,1484,0,4,0,0,0,0,0,3,0,14,0,20,4,0,0,4,0,0,0,30,4,22,0,0,0,0,0,0,0,30
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,6,5,11,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,3,0,0,0,11,0,3,5,0,0,0,0,0,0,11,0,0,5,0,4,4,0,3,0,16,0,3,0,0,0,4,0,0,0,9,0,0,0,4,9,3,0,4,0,27,3,0,0,0,3,5,0,5,0,27,0,0,0,0,5,9,3,3,0,27,0,0,0,0,0,7,0,3,0,19,0,0,0,0,0,0,9,8,0,16,0,4,0,0,0,6,0,10,0,26,0,5,0,0,0,3,4,0,0,9,0,0,0,0,5,0,3,5,0,12,0,0,0,0,0,0,0,0,0,0,3,24,19,20,22,49,23,54,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,3,0,0,3,0,0,0,7,0,0,3,0,5,0,0,5,0,12,0,0,3,0,3,8,0,0,0,18,0,0,0,0,0,4,4,3,0,6,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,3,13,0,30,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,5,9,14,12,17,25,12,31,0,121,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,5
504031299,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,7,0,4,0,0,0,4,0,5,0,19,0,3,0,0,8,3,0,0,0,21,0,0,0,0,6,8,0,4,0,17,0,0,0,0,0,5,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,12,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,11,7,5,20,28,15,34,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031300,0,3,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,11,0,0,7,0,4,0,0,0,0,12,0,0,5,3,0,4,0,3,0,17,0,0,0,9,20,8,0,4,0,51,9,4,5,0,21,22,10,5,0,77,0,0,0,0,12,10,4,10,0,42,0,0,0,0,5,14,6,4,0,26,4,0,0,0,4,11,7,14,0,30,0,0,0,0,3,15,8,23,0,50,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,4,0,4,11,19,26,22,75,92,29,79,0,356,0,0,0,0,0,0,0,0,0,5,0,17,0,0,0,0,0,0,0,18,0,14,0,4,0,0,0,0,0,18
505011070,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,13,0,0,3,4,11,0,0,5,0,19,0,0,0,5,6,5,0,0,0,18,0,0,0,0,10,8,0,0,0,16,6,0,0,6,5,9,4,3,0,26,0,0,0,0,3,3,0,5,0,10,0,0,0,0,3,7,3,4,0,26,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,12,15,9,34,41,15,30,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6
505011071,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,8,0,4,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,11,0,0,6,3,0,4,0,3,0,18,0,0,0,0,4,5,0,0,0,14,0,3,4,0,7,17,4,4,0,44,0,0,0,0,7,7,0,0,0,22,0,0,0,0,0,11,0,0,0,10,0,0,0,0,7,7,3,5,0,21,0,0,0,0,7,11,3,10,0,37,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,8,23,32,13,30,66,19,34,4,222,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,6
505011072,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,4,3,0,0,0,0,9,0,6,4,4,0,0,0,0,0,22,0,0,8,4,8,0,0,0,0,17,0,0,7,4,3,14,5,0,0,31,0,0,7,0,7,8,3,4,0,35,4,0,4,0,4,13,0,10,0,35,0,0,5,0,6,9,9,7,0,29,0,0,0,0,3,7,0,12,0,24,9,0,0,0,8,18,4,20,0,55,0,0,3,0,0,4,5,6,0,23,0,0,0,0,0,4,0,11,0,19,0,0,0,0,0,0,0,0,0,0,8,31,32,33,39,78,25,66,0,317,0,5,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,21,0,10,0,0,0,0,0,0,0,15
505011073,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,10,0,7,0,0,0,3,0,4,0,16,0,5,4,0,0,3,0,3,0,17,0,4,12,4,6,4,0,4,0,25,0,0,6,5,13,10,0,3,0,30,4,4,3,0,15,12,8,8,0,53,0,0,0,0,14,18,6,11,0,55,0,0,5,0,15,8,7,10,0,41,0,0,7,0,7,5,0,8,0,16,4,0,0,3,9,16,9,15,0,59,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,11,28,36,16,76,82,32,71,0,357,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,0,13
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,6,0,4,0,0,0,11,0,0,0,3,0,5,0,0,0,9,0,0,0,4,3,7,0,3,0,15,0,0,0,0,3,6,0,6,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,6,6,11,0,26,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,9,8,12,18,30,3,32,0,120,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
505011075,0,0,6,0,0,3,0,3,0,7,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,11,0,3,12,3,0,0,0,0,0,25,0,6,7,9,10,4,0,0,0,35,0,4,0,9,30,12,3,0,0,62,6,0,6,7,40,25,8,9,0,100,3,0,3,3,12,18,6,13,0,63,0,5,0,3,9,17,5,8,0,51,0,3,0,0,10,14,4,5,0,38,7,3,5,0,5,21,4,27,0,71,0,0,3,0,0,11,0,10,0,23,0,4,0,0,6,10,5,13,0,37,0,0,0,0,4,0,0,0,0,7,17,39,46,39,126,138,36,100,3,538,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,10
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,5,0,0,0,8,0,0,0,3,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,10,0,0,0,0,4,9,0,4,0,20,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,0,6,5,20,10,9,31,6,26,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
505011077,0,0,5,0,0,4,0,5,0,12,0,3,0,0,0,0,0,0,0,11,0,6,0,4,0,0,0,0,0,11,0,5,7,5,0,0,0,7,0,21,0,5,18,0,0,0,0,0,0,28,5,7,18,0,5,10,4,8,0,62,0,8,25,21,22,16,3,11,0,103,9,3,23,13,72,35,7,16,0,178,7,3,9,18,102,67,24,21,3,255,0,5,12,11,62,62,22,30,3,208,8,0,5,13,71,54,17,28,0,196,0,3,11,8,53,45,18,21,0,160,6,5,4,13,136,125,43,65,0,399,8,10,5,3,16,29,9,45,0,117,0,3,0,0,20,27,5,71,0,130,0,0,0,0,0,3,0,5,4,14,45,74,144,107,552,472,158,327,13,1897,5,3,0,0,0,0,0,0,0,10,10,29,0,0,5,0,0,0,0,40,4,45,10,0,0,0,0,0,0,63
505011078,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,3,0,8,0,0,4,0,0,0,0,0,0,7,0,6,7,4,4,0,0,0,0,24,0,0,0,9,4,7,6,4,0,32,4,0,0,5,4,10,0,6,0,25,0,0,0,4,8,9,0,4,0,31,0,0,3,0,3,0,5,3,0,16,0,0,0,0,3,8,0,10,0,28,0,0,0,0,0,0,0,3,0,11,0,0,0,0,6,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,15,20,19,35,44,10,36,0,190,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,6,0,6,4,0,0,0,0,0,0,14,0,0,4,0,0,0,0,0,0,6,0,0,4,3,0,4,0,0,0,7,0,0,0,6,3,4,0,0,0,18,0,0,0,0,0,5,0,3,0,8,0,0,0,0,6,3,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0,19,0,0,0,0,0,4,0,8,0,15,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,17,18,10,16,31,11,36,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8
505011080,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7,0,0,0,0,9,0,0,0,0,10,0,0,0,0,9,5,0,9,0,13,0,0,0,0,0,5,0,4,0,7,0,0,0,0,0,8,3,11,0,27,0,0,0,0,0,0,0,4,0,7,0,4,0,0,0,4,0,9,0,17,0,0,0,0,0,0,0,0,0,0,5,10,16,9,14,30,4,40,0,135,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,7
505011081,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,0,0,11,0,0,5,0,9,3,0,0,0,12,0,0,5,0,9,4,3,8,0,24,0,0,0,0,6,3,0,0,0,11,0,0,0,0,5,0,3,0,0,17,7,0,0,0,10,16,8,17,0,56,0,0,0,0,0,5,5,5,0,10,0,0,0,0,0,3,4,4,0,14,0,0,0,0,0,4,0,0,0,0,5,13,17,8,29,46,20,46,0,188,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,4
505011082,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,11,0,0,4,0,3,0,0,0,0,15,0,0,0,3,0,0,3,0,0,8,0,0,3,4,3,0,0,0,0,14,0,4,0,0,0,4,0,0,0,10,0,0,0,3,11,8,0,4,0,25,0,0,0,0,0,5,0,5,0,16,0,0,0,3,3,12,5,8,0,34,0,0,0,0,0,0,0,4,0,5,0,0,3,0,6,11,3,13,0,27,0,0,0,0,0,0,0,0,0,0,5,19,19,16,21,46,14,38,0,181,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
505011083,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,9,0,0,4,0,3,3,0,0,0,12,0,0,0,4,0,0,0,0,0,8,0,0,3,0,0,5,3,3,0,17,0,0,0,0,0,3,4,9,0,26,0,0,0,0,0,0,0,4,0,18,0,0,0,0,3,0,0,0,0,12,0,0,0,0,6,4,0,4,0,19,0,6,0,0,0,0,0,5,0,9,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,3,16,22,9,21,30,11,35,0,151,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,12
505021084,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,0,9,0,0,0,0,0,3,0,11,0,3,6,0,0,6,0,0,0,14,0,4,9,3,6,6,0,4,0,22,3,0,17,12,8,0,0,3,0,50,3,5,9,10,30,21,8,9,0,92,5,6,8,13,40,61,14,30,4,185,8,3,8,10,44,54,23,33,3,185,5,9,4,6,47,65,21,46,0,196,4,0,5,4,50,48,27,45,0,192,16,5,5,13,88,142,81,167,0,523,0,3,3,3,19,42,26,52,0,144,5,12,7,12,21,80,44,136,0,299,0,0,0,0,0,3,3,3,3,12,57,64,85,77,348,524,240,536,16,1955,0,0,0,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,17
