POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
501031018,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,4,0,0,7,0,0,0,0,15,0,3,7,3,0,5,0,0,0,21,0,0,8,0,3,3,5,0,0,16,0,3,0,0,0,4,0,4,0,15,0,3,3,0,3,8,0,0,0,22,0,0,0,0,4,7,0,10,0,20,3,0,4,3,3,7,0,8,0,35,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,8,0,16,0,0,0,0,0,0,0,0,0,0,11,30,33,18,28,34,13,37,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,4,0,10,0,0,6,9,0,0,0,23,0,0,5,6,0,0,0,4,0,14
501031019,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,9,0,4,3,5,0,0,0,0,0,13,6,10,4,0,0,0,0,3,0,18,0,7,10,4,3,3,0,0,0,25,3,3,11,5,13,3,0,3,0,41,4,0,10,11,7,8,0,3,0,40,7,0,8,10,10,19,0,5,0,56,9,0,0,5,7,15,4,5,0,37,0,0,3,4,17,18,11,19,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,24,33,45,50,55,71,24,49,4,353,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,0,0,6,0,5,5,3,5,3,4,0,0,13,6,4,0,5,6,7,5,3,0,32
501031020,0,0,3,0,0,0,0,0,0,4,0,4,0,3,0,4,0,0,0,11,0,0,3,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,10,0,5,3,3,0,3,0,0,0,21,0,4,5,3,3,0,3,0,0,17,0,0,0,6,7,8,0,3,0,35,0,0,3,0,4,11,0,0,0,22,0,0,0,0,5,14,0,0,0,24,0,0,0,0,3,13,0,11,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,12,27,26,20,28,52,15,27,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,9,0,0,3,0,0,0,0,0,0,3,0,4,3,0,8,3,0,4,0,21
502011021,0,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,8,0,3,0,3,0,0,0,0,0,6,0,5,5,0,0,0,0,0,0,10,0,4,9,3,3,0,0,0,0,17,0,0,0,4,0,0,0,5,0,17,0,0,0,0,0,7,0,0,0,20,3,0,0,0,0,3,4,0,0,16,0,0,0,0,0,7,3,5,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,27,25,12,17,29,11,19,0,139,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,5,0,0,3,0,0,0,0,13,0,5,0,0,7,3,0,0,0,18
502011022,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,8,5,0,4,0,0,0,0,13,0,3,4,0,0,0,0,0,0,13,0,6,5,0,4,4,0,0,0,26,0,6,9,0,0,4,8,3,0,27,0,0,4,3,6,6,0,0,0,17,0,6,3,4,7,6,0,0,0,26,0,0,3,0,0,8,0,7,0,16,0,5,3,3,0,7,3,3,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,9,45,34,19,32,37,13,20,7,206,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,11,0,3,5,0,4,0,0,0,0,15,0,4,5,8,0,3,0,0,0,30
502011023,4,10,8,0,0,0,0,0,0,14,0,20,6,0,0,0,0,0,0,25,4,13,11,0,0,0,0,0,0,28,4,23,17,7,0,4,0,0,0,59,12,18,21,11,15,11,0,0,0,79,8,8,50,29,29,15,0,8,0,148,17,8,27,24,37,19,10,11,0,140,6,18,17,36,53,34,4,13,0,175,6,6,8,29,37,26,11,10,0,128,13,0,8,14,48,53,21,20,0,179,0,0,0,3,4,14,4,0,0,26,0,0,12,9,6,29,9,19,0,85,3,0,0,0,0,0,0,0,0,8,83,123,186,160,220,209,47,80,8,1122,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,10,0,8,0,0,3,3,4,0,0,23,0,7,9,0,7,3,0,0,0,32,0,15,12,0,9,9,4,0,0,57
502011024,0,8,3,0,6,0,0,0,0,15,0,12,3,0,0,0,0,0,0,16,0,9,0,0,6,6,0,0,0,20,0,11,6,5,0,5,0,0,0,33,6,9,7,10,0,3,0,4,0,42,0,9,8,7,7,11,5,0,0,43,3,4,9,9,5,11,0,4,0,42,3,0,7,5,16,13,12,10,0,62,0,4,8,3,11,13,3,13,0,58,6,4,5,12,21,24,15,29,0,124,0,0,0,5,4,6,0,3,0,16,0,0,0,10,9,15,7,10,0,45,0,0,0,0,0,0,0,0,0,0,26,72,57,63,82,102,45,80,6,526,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,11,0,10,5,0,0,0,0,0,0,20,0,5,4,4,3,3,0,0,0,26,4,11,11,5,8,5,0,0,0,45
502011025,0,17,3,0,0,0,0,0,0,22,4,12,4,4,3,0,0,3,0,31,0,23,12,3,0,7,0,0,0,42,6,14,29,9,15,3,0,3,0,74,3,22,30,24,23,10,0,4,0,125,13,13,28,34,49,35,4,5,0,174,3,0,14,25,87,30,6,10,4,183,7,0,10,28,75,41,8,25,0,184,7,0,4,12,47,50,5,16,0,147,10,4,6,14,59,60,14,40,4,203,0,0,5,0,10,9,0,11,0,32,0,0,3,4,3,28,6,19,0,63,0,0,0,0,3,0,0,3,0,3,56,124,162,139,374,274,44,134,8,1317,0,5,0,0,0,4,0,0,0,9,0,9,0,0,0,0,0,0,0,16,0,13,5,4,0,0,0,0,0,20,3,18,8,0,3,5,0,0,0,31,3,12,7,6,13,13,3,5,3,64,3,15,36,5,34,17,7,0,0,124
502011026,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,6,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,0,0,9,0,0,0,6,3,3,0,0,0,10,0,0,0,0,0,9,3,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,17,12,11,13,23,5,13,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,5,3,0,4,6,6,0,0,13,4,3,0,3,3,5,0,0,0,16
502011027,0,4,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,13,0,13,7,5,0,0,0,0,0,23,5,5,13,8,0,3,0,0,0,35,3,13,12,12,3,4,0,0,0,48,3,11,6,7,15,7,0,5,0,57,0,3,12,11,9,21,11,8,0,68,3,0,11,10,16,19,9,21,0,95,4,0,8,7,10,23,12,15,0,83,5,3,3,8,21,49,15,44,0,144,0,0,0,5,4,0,0,0,0,10,0,0,0,0,4,3,0,5,0,8,0,0,0,0,0,0,0,0,0,5,31,88,67,67,82,128,44,100,3,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,0,11,0,5,0,0,0,3,0,0,0,7,0,3,4,5,0,0,0,0,0,14,0,6,13,3,5,4,0,0,0,40
502011028,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,18,0,7,0,4,0,0,0,0,0,12,0,3,8,0,5,6,0,3,0,26,3,6,15,10,3,4,0,0,0,42,0,0,7,0,12,11,7,0,0,29,4,0,9,7,13,19,4,6,0,65,0,0,0,3,12,17,8,3,0,44,0,0,4,11,15,37,9,20,0,100,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,43,55,35,54,95,29,37,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,11
502011029,0,0,0,0,0,0,0,0,0,5,0,6,4,0,0,0,0,0,0,7,6,7,7,3,0,3,0,0,0,14,0,10,5,3,0,0,0,0,0,16,0,9,10,4,4,0,0,0,0,20,0,3,6,8,8,3,3,0,0,36,0,0,11,3,12,10,3,3,0,55,0,3,11,7,14,18,4,14,0,69,0,0,6,5,14,24,0,5,0,65,11,0,3,5,40,62,22,28,0,172,0,0,0,0,10,23,7,9,0,50,0,0,0,0,4,16,8,13,0,46,0,0,0,0,0,0,0,0,0,0,24,47,65,41,107,167,44,73,0,563,0,0,0,0,0,0,0,3,0,6,0,7,0,0,0,0,0,5,0,14,0,7,5,0,0,0,0,0,0,13,0,7,0,6,3,0,0,0,0,18,0,7,7,3,3,4,0,3,0,25,3,15,9,4,9,7,0,5,0,56
503011030,0,0,0,0,0,0,0,3,0,8,0,4,6,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,14,4,12,0,0,0,5,0,0,0,22,0,3,10,0,0,3,0,0,0,24,0,6,13,3,11,8,0,0,3,43,0,4,4,3,4,8,0,0,0,26,0,5,3,4,9,13,0,0,0,35,0,0,4,0,10,3,3,8,0,28,0,6,5,7,5,15,5,9,0,47,0,5,0,3,4,5,0,3,0,21,0,6,15,7,0,15,5,4,0,50,0,0,0,0,0,0,0,0,0,0,12,69,54,34,51,73,13,34,7,338,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,9,0,0,4,0,0,0,11
503011031,0,22,3,4,0,0,0,0,0,24,0,22,3,3,0,0,0,0,0,35,7,34,20,4,0,5,0,0,0,78,0,23,19,4,6,5,0,0,0,67,4,25,43,11,11,13,4,0,0,104,4,15,51,27,28,22,3,9,4,166,3,14,33,26,39,36,0,14,0,172,4,12,28,33,47,32,9,24,0,190,6,8,19,20,35,35,19,20,0,157,17,19,28,17,35,80,45,104,0,347,3,9,3,3,7,10,4,31,0,76,0,8,7,15,20,30,15,44,0,153,0,0,0,0,0,4,0,0,4,7,60,260,270,165,232,270,115,249,6,1625,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,8,0,0,5,0,0,0,0,14,0,6,4,0,4,0,0,0,0,17,0,14,10,0,9,3,0,0,0,31,0,14,17,0,10,8,0,0,0,45
503011032,0,4,0,0,0,0,0,0,0,10,0,5,3,0,0,0,0,0,0,7,6,11,10,0,0,4,0,0,0,24,0,10,10,5,0,5,0,0,0,24,5,10,11,0,0,0,5,3,0,31,6,5,16,13,12,11,3,6,0,73,4,9,10,14,5,8,4,7,0,57,0,4,9,7,10,15,0,9,0,61,0,3,13,9,10,9,0,7,0,49,0,7,7,3,16,15,5,13,0,70,0,6,5,3,0,4,4,7,0,27,0,16,9,12,12,22,11,33,0,111,0,0,0,0,0,3,0,0,0,3,21,109,109,63,67,99,31,86,3,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,14,5,7,10,0,0,0,0,0,0,22
503011033,0,10,3,0,0,0,0,0,0,11,0,0,3,3,0,0,0,0,0,10,0,10,4,5,0,3,0,0,0,23,3,7,7,0,0,0,0,0,0,17,4,7,5,6,0,0,0,0,0,23,0,10,14,4,5,7,3,0,0,42,0,4,11,4,5,10,0,9,0,39,0,9,3,7,9,17,4,5,0,49,0,0,7,6,7,12,10,4,0,43,0,8,8,12,11,20,11,11,0,83,0,4,6,0,4,4,3,3,0,23,4,4,9,3,9,16,6,23,0,66,0,0,0,0,0,4,0,0,0,6,19,80,76,52,43,92,30,56,5,451,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,6,0,0,3,0,3,3,0,0,0,7
503011034,4,27,3,0,3,0,0,0,0,37,0,23,6,0,0,0,0,0,0,33,0,17,3,4,0,3,0,0,0,27,0,12,12,5,3,5,0,0,0,43,8,18,25,14,3,4,0,7,0,77,4,15,27,18,29,22,3,0,0,125,0,8,21,19,26,27,4,15,0,126,5,7,18,25,43,40,12,19,0,157,6,5,4,10,34,34,15,24,0,131,11,6,13,7,22,60,50,81,0,253,0,0,11,3,4,13,6,8,0,34,0,4,8,13,10,27,6,25,0,85,0,4,0,0,0,0,0,0,0,6,46,198,160,114,184,230,91,178,6,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,4,0,0,0,4,0,0,0,17,0,4,11,5,0,3,0,0,0,21
503011035,14,112,12,3,0,3,0,0,0,153,6,91,15,7,0,9,0,0,0,133,33,202,52,22,20,17,0,6,4,362,37,197,125,36,26,26,3,10,3,466,42,171,218,77,40,47,5,13,5,626,73,162,364,205,180,140,32,24,14,1192,110,108,297,359,383,283,51,59,9,1667,166,94,201,372,566,454,93,100,3,2065,124,59,115,223,590,484,100,131,9,1827,141,72,141,195,786,813,278,397,6,2823,19,21,27,28,60,166,62,161,6,539,35,62,85,97,104,334,113,508,9,1346,0,0,6,5,14,3,5,6,11,55,845,1472,1677,1631,2776,2800,747,1429,74,13439,0,0,4,0,0,0,0,0,0,10,0,22,3,0,0,0,0,0,0,27,0,21,0,0,0,0,0,0,0,30,3,29,4,0,0,0,0,0,0,43,3,38,19,7,8,6,0,0,0,76,0,36,34,7,12,15,0,0,4,112
503011036,0,15,7,0,0,0,0,0,0,25,0,16,7,0,0,0,0,0,0,27,0,21,9,0,0,0,0,0,0,36,7,16,12,3,3,4,0,0,0,54,3,20,17,9,11,6,0,3,0,73,6,18,24,19,24,14,4,10,0,121,3,15,36,23,47,33,10,10,0,171,6,8,32,17,58,50,10,20,0,207,6,12,11,11,53,69,15,19,0,193,15,11,10,22,111,126,48,79,0,426,0,0,0,3,6,18,6,14,0,47,5,7,10,9,9,25,9,31,0,111,0,0,0,0,0,3,0,0,3,9,71,211,184,120,321,343,101,180,10,1543,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,0,0,0,0,4,0,8,3,4,9,4,0,0,0,30
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,7,0,4,0,19,0,0,3,8,6,3,3,3,0,27,0,0,0,0,4,9,5,0,0,21,0,0,0,0,13,11,10,12,0,45,0,0,0,0,0,7,0,4,0,11,0,0,0,0,0,5,0,20,0,22,0,0,0,0,0,0,0,0,0,0,4,6,17,7,27,40,17,43,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3
503021038,0,19,4,0,0,0,0,0,0,32,0,14,9,0,4,3,0,0,0,27,4,34,13,0,0,3,0,0,4,57,3,24,29,8,5,9,0,0,0,78,6,37,44,8,35,30,9,0,0,171,10,18,55,31,48,71,8,18,0,250,10,15,54,46,91,90,23,32,0,363,12,5,30,39,137,106,14,40,0,397,19,9,28,22,129,110,24,42,0,376,38,25,22,51,304,288,70,93,0,877,0,4,7,7,46,62,10,26,0,177,5,8,14,7,30,70,25,58,0,218,0,0,0,0,0,4,0,0,9,15,109,244,307,229,843,839,185,315,15,3082,0,6,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,10,5,0,4,0,0,0,0,23,0,9,10,4,0,4,0,0,0,33,3,14,17,9,5,6,0,4,0,52
503021039,8,41,3,4,0,5,0,0,0,55,0,25,4,0,0,0,0,0,0,45,0,50,19,5,3,0,0,0,0,80,5,44,32,11,3,11,4,3,0,106,6,48,44,23,16,11,6,7,0,159,9,29,66,23,48,32,6,13,0,225,10,15,49,47,64,39,11,17,0,250,5,15,35,33,80,57,14,30,0,270,15,18,24,20,76,56,26,46,0,279,8,16,25,31,73,108,44,108,7,419,0,6,3,7,7,27,7,23,0,82,0,4,20,13,13,39,18,58,4,174,0,0,0,0,0,0,0,5,4,14,80,354,333,223,393,387,129,309,17,2229,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,12,0,4,7,0,0,0,0,0,0,14,0,18,10,3,3,3,0,0,0,35,4,7,15,8,3,7,0,0,0,48
503021040,0,17,0,0,0,0,0,0,0,19,4,6,3,0,0,3,0,4,0,24,6,23,19,3,0,0,0,0,0,49,0,14,18,5,5,5,0,3,0,54,0,11,24,4,12,12,7,4,0,73,4,7,18,22,17,14,10,8,0,96,0,4,18,16,13,20,3,0,0,79,6,8,9,4,20,37,3,14,0,94,0,0,7,5,15,15,3,10,0,59,3,7,6,6,18,32,14,15,0,97,0,3,3,4,5,4,0,7,0,26,5,0,6,3,6,19,5,22,0,71,0,0,0,0,0,3,0,0,0,3,23,112,126,74,111,173,46,98,6,761,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,14,0,14,10,0,0,0,0,0,0,24,0,4,17,5,9,0,0,0,4,31
503021042,3,64,19,0,5,0,0,0,0,93,0,53,27,0,4,3,0,0,0,103,13,99,46,15,7,9,6,5,0,196,14,75,94,28,24,12,4,9,0,260,21,89,128,58,74,64,16,21,4,479,32,84,183,114,207,193,26,28,3,879,38,64,142,148,280,276,59,63,11,1067,56,51,105,144,286,317,65,120,0,1164,41,28,59,90,232,276,78,133,5,946,61,44,94,119,362,563,159,322,0,1720,21,17,20,23,52,121,49,108,0,414,23,33,60,57,81,250,137,368,0,999,0,4,3,0,7,8,0,3,8,37,333,817,996,800,1615,2099,604,1187,53,8499,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,9,0,18,4,0,0,0,0,0,0,23,0,20,3,0,3,3,0,0,0,33,5,23,17,3,12,5,0,4,0,59,7,24,30,12,15,19,5,3,3,98
503021043,6,29,9,4,0,3,0,0,0,50,7,38,7,3,0,0,0,0,0,62,6,61,33,6,6,9,0,0,0,131,20,78,61,9,3,11,0,7,0,184,19,76,118,27,40,21,6,5,0,316,29,43,143,68,98,57,8,16,0,459,16,32,121,73,117,92,20,23,0,502,28,26,72,73,155,120,23,34,4,536,22,16,36,44,143,119,23,47,0,450,30,33,36,63,200,259,72,98,0,781,5,4,15,6,23,58,12,34,3,172,8,18,27,26,29,112,40,159,3,429,0,0,3,0,0,4,0,0,4,18,208,504,690,403,810,869,209,432,18,4159,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,12,0,10,4,0,0,0,0,0,0,18,0,10,15,0,6,6,0,0,0,31,0,13,24,5,9,12,0,6,0,71
503021295,10,27,4,0,3,0,0,0,0,45,0,26,7,0,6,0,0,0,0,43,3,41,24,0,4,0,0,4,0,87,10,40,41,8,16,7,4,0,0,123,7,51,59,22,25,35,4,5,0,215,15,33,91,52,113,98,14,13,3,423,29,19,69,71,211,136,23,43,3,613,38,24,58,80,286,219,30,53,5,797,41,8,41,54,329,224,46,71,3,813,85,35,53,76,587,691,182,219,7,1933,9,6,13,22,100,165,83,90,3,488,11,6,14,23,74,227,121,170,0,640,0,0,0,0,4,7,0,0,3,26,258,357,486,415,1757,1815,501,672,32,6289,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,9,0,0,6,0,0,0,0,16,0,15,0,0,3,0,0,0,0,19,0,12,4,0,5,6,0,0,0,34,5,0,12,5,8,4,3,3,0,43
503021296,0,19,8,0,4,0,0,4,0,40,0,17,6,5,0,3,0,0,0,39,4,30,27,9,13,4,0,3,0,90,4,37,31,11,18,18,4,0,0,128,3,19,39,23,34,35,6,7,0,164,13,30,31,37,94,85,15,15,0,328,10,11,31,39,125,108,20,23,0,366,12,8,15,41,128,109,29,40,0,379,11,14,4,25,67,113,19,33,0,293,15,8,19,32,105,203,41,83,0,506,4,4,5,10,12,35,15,27,0,109,4,7,4,10,18,33,32,69,0,170,0,0,3,0,0,0,0,4,0,9,84,238,233,244,615,755,178,309,12,2668,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,6,0,13,0,4,0,0,0,0,0,24,0,7,0,0,0,3,0,0,0,19,0,4,8,0,0,5,0,0,0,26,0,10,20,10,13,13,0,4,0,70
