POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
501031020,53,129,88,59,150,231,60,259,19,1040,14,37,30,32,29,30,15,36,8,229,0,0,0,0,0,0,0,0,0,0,5,15,4,9,3,7,4,10,0,45,0,0,3,0,0,0,0,0,0,3,0,3,3,0,0,4,0,0,0,15,0,0,0,0,6,0,0,0,0,3,7,25,21,11,3,10,3,5,0,84,9,54,27,23,15,11,6,24,4,170,0,5,9,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,3,4,0,0,0,8,0,9,4,0,6,0,0,0,0,26,0,8,6,4,3,5,0,0,0,20,3,7,10,4,4,7,0,0,0,35,3,15,16,18,10,14,8,12,0,85,11,30,16,15,11,23,4,6,0,114,0,4,0,0,0,0,0,0,0,18,0,0,3,3,5,0,0,0,0,11
502011021,14,49,32,26,28,55,22,47,7,282,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,3,0,7,7,0,0,4,5,0,0,22,0,0,0,0,0,0,0,0,0,4,3,11,10,7,5,0,0,0,0,39,0,20,15,3,3,4,0,0,0,40,0,0,4,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,8,0,7,3,0,0,0,0,3,0,19,0,8,0,7,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,5,9,26,26,16,24,23,9,9,0,139,3,7,13,4,12,4,0,0,0,45,0,0,3,0,3,0,0,0,0,10,0,10,7,0,0,0,0,0,0,23
502011022,22,165,88,56,84,118,27,81,21,660,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,18,5,8,0,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,67,31,20,19,9,4,3,3,162,4,101,34,24,24,9,6,8,3,207,0,5,0,0,0,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,4,3,3,0,0,6,0,16,0,9,7,6,5,7,0,4,0,39,3,21,7,6,5,5,0,0,0,55,0,3,3,0,5,0,0,5,0,17,8,24,25,14,7,9,11,6,0,105,13,52,53,37,52,33,12,24,0,270,0,13,4,0,0,0,0,0,0,18,0,26,21,15,14,6,0,0,0,89
502011023,56,224,177,127,340,439,163,283,33,1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,8,20,18,4,5,0,96,0,3,0,0,0,0,0,0,0,4,0,11,12,3,11,8,0,3,0,55,0,0,4,0,3,4,0,4,0,17,23,105,79,40,85,36,9,12,5,388,5,44,7,8,7,5,0,5,0,80,9,17,32,10,10,8,0,3,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,5,5,0,3,0,12,0,5,11,9,5,7,0,0,0,43,0,32,14,6,9,3,0,4,0,66,7,4,3,3,6,3,0,4,0,36,13,69,69,42,70,68,23,25,4,377,105,190,307,241,292,148,32,65,9,1396,0,19,9,4,0,0,0,0,0,28,8,29,23,10,22,23,9,4,4,119
502011024,51,228,127,83,148,151,51,135,34,1001,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,16,5,0,6,4,4,0,0,31,0,0,0,0,0,0,0,0,0,6,6,14,8,0,4,3,0,3,0,33,0,0,3,0,0,0,0,0,0,6,34,211,112,63,69,39,12,15,5,553,7,54,40,16,11,6,0,0,3,137,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,10,0,0,4,0,0,0,0,19,0,3,3,0,0,0,0,0,0,16,6,18,10,12,8,6,0,0,0,56,0,23,12,4,4,5,0,3,0,62,0,6,0,0,0,4,0,0,0,8,20,73,74,55,68,55,29,48,4,426,30,97,106,59,82,39,5,25,4,449,0,14,10,3,4,0,0,0,0,33,0,31,26,14,12,6,5,3,0,104
502011025,116,572,384,204,758,831,243,523,98,3732,0,3,0,0,6,0,0,0,0,11,0,4,0,0,0,5,0,0,0,8,0,28,24,10,16,18,0,0,0,95,0,4,5,5,6,0,4,0,0,25,0,14,12,15,24,14,0,5,0,92,0,8,6,4,8,8,3,6,0,41,60,484,278,122,223,89,20,45,15,1345,17,403,187,75,84,45,15,28,14,864,14,9,11,7,23,11,0,7,0,90,3,12,10,0,18,3,0,0,0,49,11,13,29,19,48,30,9,3,0,163,12,24,29,19,83,49,7,20,3,247,3,35,41,33,57,37,5,17,5,233,4,52,26,18,62,12,0,13,0,199,28,75,76,46,165,86,14,22,0,508,11,71,62,38,70,53,12,33,0,348,70,243,308,213,311,134,32,68,13,1402,5,62,26,13,6,4,0,4,0,127,8,78,79,32,61,30,9,9,0,307
502011026,11,51,30,23,44,79,23,60,5,323,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,5,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,11,0,35,15,11,11,4,4,0,0,81,0,23,7,4,4,3,0,0,0,56,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,9,0,5,4,0,0,0,0,10,0,5,8,0,0,3,0,0,0,24,0,3,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,14,5,10,14,0,4,0,64,0,11,3,0,10,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,3,4,0,4,3,4,0,0,0,20
502011027,22,233,113,67,138,211,73,148,19,1021,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,14,0,4,3,0,0,0,0,30,0,0,0,0,0,3,0,0,0,5,4,15,5,3,5,3,0,6,0,45,0,0,0,0,0,0,0,0,0,5,13,136,70,28,31,18,11,5,4,315,3,105,47,12,11,12,0,5,6,209,0,10,3,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,7,0,0,3,0,5,0,0,3,0,10,0,3,0,0,0,0,0,0,0,11,0,14,6,3,5,4,0,3,0,35,3,24,10,4,0,6,0,3,0,60,0,6,3,4,6,5,0,0,0,25,36,114,98,85,130,117,44,81,0,705,21,84,84,85,85,35,5,20,4,418,0,6,4,3,4,0,0,0,0,21,4,24,16,4,17,7,0,4,0,74
502011028,15,41,59,28,70,86,25,57,6,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,17,0,8,9,0,0,3,0,3,0,23,0,4,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,5,0,8,0,4,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,12,0,11,5,0,0,3,0,0,0,27,4,0,3,4,9,0,0,4,0,20,12,36,46,41,61,72,24,34,0,337,19,64,107,57,54,23,13,12,8,350,0,0,0,0,0,0,0,0,0,8,0,15,3,3,0,0,0,4,0,27
502011029,130,215,148,114,848,533,317,574,57,2946,3,17,8,9,3,13,0,9,0,81,0,3,6,6,16,9,5,4,0,45,18,40,27,9,81,73,32,20,0,303,0,3,0,0,5,8,0,7,0,23,6,8,6,8,7,3,0,0,0,37,0,8,4,0,3,0,0,0,0,25,19,78,54,34,34,18,3,4,0,231,3,74,44,17,25,17,3,12,4,201,0,4,9,0,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,0,15,0,4,4,5,3,9,0,3,0,26,0,12,6,3,15,8,3,6,0,58,0,24,9,3,4,3,0,9,0,53,8,10,12,8,33,13,0,6,0,87,8,38,42,28,39,41,12,32,0,243,19,64,76,36,52,27,8,20,6,302,0,30,9,8,4,4,0,3,0,66,0,13,15,4,8,9,0,6,3,57
503011030,11,146,79,46,89,133,27,89,14,633,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,41,7,4,3,8,0,0,0,61,5,71,39,13,21,7,3,3,7,157,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,5,0,0,0,0,0,0,0,14,0,9,3,5,0,7,0,3,0,29,6,15,11,10,4,9,0,5,0,57,0,9,5,0,0,3,0,3,0,24,0,11,10,9,21,12,3,5,0,72,3,43,29,9,16,12,9,15,4,134,0,32,21,10,10,9,6,4,6,95,0,12,10,0,0,4,0,0,0,28,0,15,4,3,10,7,0,0,0,42
503011031,45,496,257,150,344,445,170,357,35,2300,0,6,0,0,0,0,0,0,0,9,0,3,0,0,5,0,0,0,0,13,0,10,12,9,9,3,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,3,9,9,5,3,0,3,0,29,0,12,3,0,14,13,0,0,0,39,36,331,222,86,135,75,23,30,4,938,11,121,74,30,20,16,7,11,0,299,0,4,9,0,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,8,8,9,21,6,11,12,0,4,0,63,0,14,14,6,19,31,11,14,0,107,5,23,32,15,29,20,12,14,0,146,3,25,13,0,10,3,0,5,0,60,6,21,14,16,16,11,5,0,0,80,40,142,122,73,95,87,42,85,3,690,48,213,226,130,185,101,24,44,6,983,0,13,16,5,11,10,0,5,0,58,3,56,34,31,42,21,4,11,0,206
503011032,33,221,148,91,160,232,84,197,15,1193,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,4,9,8,8,7,0,5,0,39,0,0,5,3,0,0,0,0,0,4,3,78,56,20,28,23,6,9,3,224,5,120,79,27,32,37,15,11,3,330,0,7,0,0,8,0,0,0,0,10,0,4,5,5,0,4,0,0,0,14,0,17,10,4,10,8,3,5,0,58,0,25,11,8,17,23,0,0,0,78,3,30,27,10,18,19,13,12,3,128,0,5,11,4,3,4,0,5,0,28,4,6,6,3,10,14,0,8,0,49,0,32,20,7,5,10,4,14,0,99,13,79,89,51,64,35,9,17,9,367,3,3,3,3,4,6,0,4,0,23,0,28,29,13,14,10,5,6,0,108
503011033,19,184,91,52,114,145,39,101,19,762,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,9,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19,0,0,6,0,0,0,0,0,0,4,10,112,48,27,31,11,8,8,0,250,6,56,23,13,12,0,0,4,0,114,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,9,5,4,7,7,0,0,0,40,0,0,0,0,0,5,0,0,0,12,0,26,29,5,0,15,0,6,0,82,0,4,15,4,4,4,0,0,0,33,0,6,4,5,6,3,0,0,0,24,13,53,37,24,18,19,12,17,0,196,3,63,46,19,23,19,11,12,0,190,0,13,3,0,0,0,0,0,0,18,3,36,24,6,18,24,0,7,0,119
503011034,32,282,175,117,217,270,75,197,27,1392,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,12,8,5,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,7,0,8,0,34,0,3,0,0,4,4,0,0,0,9,7,75,29,22,22,14,4,3,0,170,5,77,21,12,25,9,4,6,0,159,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,6,5,3,5,4,0,3,0,29,3,13,16,5,15,10,3,8,0,60,9,19,22,17,17,20,4,10,0,121,0,19,14,0,4,3,0,4,0,53,0,13,10,4,18,14,0,0,0,61,40,155,119,64,105,127,70,125,4,815,19,114,131,99,153,62,20,48,3,659,0,14,4,6,12,0,0,4,0,37,4,25,22,14,10,5,0,10,0,85
503011035,241,1048,633,556,1926,2011,563,1327,147,8451,0,0,0,0,4,0,0,0,0,5,0,4,0,5,4,7,0,9,0,29,0,29,16,8,6,15,5,4,0,84,0,0,0,0,0,0,0,0,0,8,0,11,10,9,7,7,0,4,0,56,0,4,10,5,5,5,0,0,0,37,14,106,55,36,65,31,10,17,4,341,22,182,109,50,80,51,6,26,3,527,0,3,3,4,10,10,0,0,0,26,0,7,8,3,7,5,4,0,0,37,0,30,21,7,28,19,6,9,0,124,10,37,12,18,34,38,9,21,0,176,57,203,193,155,275,216,61,84,7,1247,7,40,41,19,32,26,3,9,0,172,17,30,26,35,62,32,14,11,0,229,128,479,328,243,635,421,120,213,10,2575,834,1222,1788,1632,2330,1720,403,580,52,10558,3,35,16,8,16,12,7,4,0,96,17,87,77,41,97,64,23,15,0,416
503011036,100,391,152,129,469,664,198,390,27,2528,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,8,3,0,0,0,0,0,0,18,0,0,0,0,3,8,0,0,0,14,0,6,0,0,11,4,3,4,0,30,0,0,5,0,0,0,0,0,0,3,0,26,18,3,4,3,0,0,0,62,6,34,15,11,11,13,0,0,0,92,3,0,0,0,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,7,6,6,0,4,0,0,0,29,4,3,4,4,0,0,0,0,0,17,5,34,24,14,20,16,8,5,3,131,0,9,5,0,0,0,0,0,0,23,12,28,27,14,26,51,19,16,6,193,25,140,132,53,86,95,37,73,0,649,39,86,92,87,179,102,16,34,5,634,13,64,27,16,37,34,12,8,0,210,5,19,20,19,38,16,4,5,0,130
503021037,10,23,18,18,40,57,14,67,0,260,0,0,0,0,0,3,6,0,0,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,21,11,8,10,3,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,11,0,25,0,3,0,0,0,0,5,3,0,8,0,0,0,0,4,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,16,0,12,5,6,5,4,0,0,0,28,0,0,10,3,8,14,5,19,0,65,0,19,17,10,12,0,6,0,0,68,0,0,0,4,3,0,0,5,0,11
503021038,90,405,269,198,1075,1192,386,693,58,4372,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,7,0,19,3,19,10,10,12,11,0,0,0,60,56,26,76,66,294,176,44,31,0,778,15,24,39,23,31,175,27,28,3,374,0,10,8,4,12,5,0,0,0,43,8,88,67,25,42,27,6,13,4,281,13,164,113,35,43,41,14,25,4,459,0,0,0,0,4,3,0,0,0,9,3,10,9,3,10,5,3,5,0,45,3,16,13,18,37,31,12,15,0,143,3,13,22,11,58,55,11,20,0,199,30,78,75,53,92,111,30,38,0,514,8,25,16,10,12,15,4,5,0,92,13,17,24,27,71,46,6,12,3,212,32,127,144,86,107,82,35,60,3,670,29,149,125,88,179,104,18,39,3,742,4,23,11,0,5,5,0,6,0,56,8,51,44,27,50,28,8,5,3,213
503021039,63,447,304,176,384,502,143,347,52,2413,0,3,0,0,0,0,0,0,0,5,0,3,3,5,0,0,0,4,0,14,0,15,3,0,4,5,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,0,0,32,0,0,3,0,6,5,3,0,0,18,8,171,87,29,52,31,17,17,3,419,11,168,96,37,56,41,11,24,5,434,0,0,3,0,6,3,0,3,0,17,0,3,0,4,0,6,0,3,0,18,0,3,16,8,11,11,0,10,0,65,0,13,14,8,11,12,7,11,0,75,7,52,40,27,42,45,10,8,0,232,0,20,20,7,13,7,0,4,0,72,3,19,21,7,24,13,3,3,0,86,33,231,151,100,141,150,53,137,0,997,69,249,362,236,302,138,31,51,13,1455,8,18,8,3,5,12,3,3,0,56,4,55,45,32,41,31,9,12,0,228
503021040,34,233,167,86,187,310,92,229,33,1371,0,0,0,0,0,0,0,4,0,5,0,0,3,0,0,0,0,0,0,5,0,14,3,4,3,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,14,0,5,6,3,4,0,3,3,0,23,4,62,32,25,23,10,10,10,4,176,7,89,28,20,33,20,5,20,0,216,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,3,0,3,0,12,0,3,8,5,16,0,3,0,0,36,0,9,12,6,19,18,3,10,0,77,5,31,30,20,22,39,5,9,0,165,7,19,9,7,6,6,3,8,5,58,0,15,6,4,4,3,0,0,0,39,12,51,35,25,29,23,10,14,0,199,15,119,139,64,119,82,14,15,6,572,6,37,15,3,10,6,4,3,0,91,4,49,36,27,33,21,7,9,0,196
503021042,234,958,666,495,1531,2518,832,1969,143,9336,0,3,6,0,0,3,0,5,0,11,18,40,56,26,43,133,37,95,0,440,3,35,30,11,31,28,7,6,0,149,8,0,11,3,23,5,4,4,0,62,0,17,25,10,40,60,9,28,0,186,3,22,11,10,19,18,3,6,0,85,17,241,149,74,114,85,23,15,6,724,11,208,106,37,48,54,12,26,11,515,0,3,13,4,3,10,4,0,0,41,12,24,21,20,43,63,20,16,0,216,19,54,69,45,187,100,17,36,0,527,14,41,46,31,112,83,33,29,0,400,44,211,226,150,353,383,104,112,9,1589,9,62,56,36,54,61,10,25,7,319,22,32,47,25,84,80,14,16,3,325,38,211,119,97,137,119,47,100,3,869,273,724,853,619,943,587,146,263,35,4425,6,100,45,30,95,66,7,19,0,365,30,149,140,95,191,150,31,52,6,853
503021043,98,392,369,251,654,984,298,658,54,3752,0,0,0,6,0,0,0,0,0,16,0,0,0,0,7,6,0,3,0,18,3,28,23,10,23,18,6,15,0,123,0,0,0,0,0,0,0,0,0,0,5,12,13,7,10,27,8,3,0,87,0,4,15,8,13,15,3,8,0,58,11,86,68,26,35,37,14,17,7,292,9,99,74,32,31,27,5,27,4,301,0,0,0,0,0,4,0,0,0,9,0,4,0,3,0,3,0,6,0,19,9,20,27,14,51,38,3,11,0,180,5,11,14,14,17,17,3,3,0,84,24,66,98,47,97,125,19,50,5,521,0,39,34,10,16,15,8,3,0,126,0,12,21,9,31,22,9,3,0,115,41,126,128,76,136,116,41,60,6,720,228,685,899,556,855,427,106,156,22,3943,0,19,8,5,8,4,3,5,0,49,4,42,29,20,37,25,6,10,4,177
503021295,414,464,450,348,2070,2773,900,1869,134,9424,0,0,8,0,0,0,0,0,0,9,64,39,54,46,153,259,106,226,9,953,3,24,14,17,70,44,19,24,0,213,0,0,0,0,0,0,0,0,0,0,7,9,6,11,23,62,13,16,0,161,0,5,3,0,3,5,0,3,0,20,0,9,13,6,17,13,5,4,5,69,23,130,120,62,133,56,29,34,4,593,21,8,38,28,45,132,16,16,5,312,15,15,18,13,34,35,6,9,0,140,8,13,23,10,41,29,6,17,0,149,7,6,23,4,27,38,5,4,3,109,20,63,83,58,138,142,26,52,4,578,14,63,78,31,58,49,11,18,0,328,176,150,276,229,1032,569,165,174,17,2796,9,56,56,33,89,50,18,57,0,368,70,137,181,150,391,199,49,77,7,1271,7,28,12,7,18,21,4,5,0,107,8,35,36,27,60,40,14,17,0,232
503021296,167,417,427,277,880,1491,397,852,72,4974,0,0,0,0,4,0,0,0,0,5,4,4,0,4,4,3,0,5,0,28,0,23,10,16,17,20,0,4,0,98,3,0,0,0,0,0,0,3,0,8,4,10,5,6,31,37,8,12,0,106,0,5,12,4,21,12,6,3,0,71,10,95,77,42,83,56,7,29,3,399,35,111,116,60,87,91,35,85,11,618,24,20,36,34,47,203,22,19,3,400,0,3,5,3,11,9,0,9,0,41,5,4,13,9,25,22,8,6,0,96,6,11,11,10,41,15,6,8,0,104,19,78,74,49,114,124,28,39,0,526,11,97,57,28,64,38,4,20,3,326,14,24,29,26,65,43,7,11,0,223,15,77,77,35,81,60,7,19,0,372,33,178,155,116,271,107,35,55,8,958,6,26,15,9,18,11,5,13,0,107,17,56,63,35,127,68,19,32,6,415
503021297,2524,3058,2944,2239,14358,22862,6816,14070,953,69831,3,3,3,10,17,18,3,5,0,73,371,195,475,428,849,1892,569,895,28,5696,15,53,47,21,103,125,30,43,5,447,37,36,67,70,246,182,58,40,0,745,54,77,122,102,284,506,101,180,6,1433,13,42,52,32,107,124,25,43,4,437,121,642,529,221,519,271,61,125,29,2511,93,962,774,351,558,365,143,139,38,3424,28,43,50,36,144,227,29,45,0,610,35,54,77,47,252,152,38,47,12,711,533,344,776,663,2224,1951,412,573,42,7521,45,59,90,56,264,271,62,78,6,933,779,956,1491,1167,3161,3660,980,1624,55,13876,157,379,581,239,712,580,148,191,16,3005,622,525,901,752,3256,1717,489,558,37,8855,67,223,215,129,415,209,60,90,11,1412,582,1009,1247,1103,2080,1387,291,503,56,8252,42,152,129,60,167,89,29,34,4,702,76,177,207,123,283,216,65,84,10,1243
504011044,67,285,229,206,918,988,419,790,63,3978,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,9,0,0,0,17,8,28,42,18,67,65,20,23,0,270,0,0,0,0,6,4,0,6,0,12,0,18,13,18,21,30,3,13,4,115,10,17,17,20,41,26,6,7,0,142,12,78,42,23,21,18,8,3,0,206,0,76,36,12,32,13,6,9,0,185,0,9,9,6,20,10,0,4,0,54,0,4,0,3,0,4,0,0,0,10,0,0,9,3,4,3,0,7,0,25,0,5,13,4,19,16,4,5,0,63,3,24,16,8,14,16,7,9,0,87,4,10,12,4,3,4,4,6,0,46,3,7,23,6,27,18,7,5,0,102,14,70,77,41,63,54,26,23,0,370,21,73,92,62,94,46,11,30,0,431,0,10,12,0,3,4,0,0,0,32,4,27,17,8,21,18,4,3,0,106
504011045,130,467,370,271,995,1407,529,1097,83,5344,0,0,0,0,0,0,0,0,0,6,4,8,5,0,8,15,6,9,0,49,0,48,28,22,59,36,5,6,0,207,0,0,0,0,5,6,3,4,0,31,8,37,23,15,21,39,11,16,0,170,0,16,15,10,17,12,7,5,0,83,17,48,49,32,57,26,10,8,7,252,8,69,49,19,31,24,8,9,0,216,0,12,11,6,12,10,3,0,0,57,0,7,0,0,0,5,0,0,0,12,0,3,6,3,8,5,0,7,0,35,3,11,10,3,9,4,0,9,0,48,3,43,39,18,38,20,4,18,0,184,0,17,12,5,14,9,0,8,0,68,7,22,16,14,26,20,3,9,0,109,29,138,115,75,102,87,45,56,3,647,33,131,161,104,184,70,10,44,9,745,0,36,8,11,9,3,0,0,0,63,13,47,44,27,37,22,13,22,0,226
