POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
510021269,10,0,3,0,0,14,24,0,0,0,0,20,28,0,0,0,0,27,13,6,3,0,0,23,19,0,0,0,0,21,33,0,0,0,0,35,48,3,3,0,0,56,79,4,4,4,0,91,179,10,0,0,0,194,217,12,9,0,0,239,364,18,10,0,0,389,466,7,5,0,3,479,1592,28,6,0,7,1630,752,15,6,0,0,770,830,70,35,0,3,938,54,4,0,0,3,60,4698,175,87,10,19,4988,3,0,0,0,0,8,12,0,4,0,4,14,27,0,4,0,0,30,27,0,4,0,0,33,44,0,5,0,0,47,63,0,4,4,0,68,102,0,0,0,0,104,127,0,4,0,0,131,193,3,4,0,0,208,213,5,5,0,0,220,219,3,0,0,0,232,176,6,0,0,0,180,300,15,0,0,0,316,75,0,0,0,0,77,83,7,3,0,0,89,20,0,0,0,0,25,1688,46
510021270,10,0,0,5,0,15,26,0,3,0,0,28,27,0,0,0,0,27,9,0,0,0,0,10,17,5,0,0,0,25,19,3,0,0,0,19,34,7,0,0,0,41,29,0,4,0,0,36,83,3,7,0,0,91,78,9,0,0,0,92,97,10,0,0,0,111,112,11,5,0,0,127,265,8,5,0,4,274,98,3,5,0,0,106,137,11,8,0,0,154,8,0,0,0,3,15,1056,65,44,3,9,1179,9,0,0,0,0,10,51,0,3,0,0,49,39,0,10,0,0,44,45,3,6,0,0,57,43,0,6,3,0,54,110,0,6,0,0,121,134,4,11,0,0,146,163,0,3,0,0,168,220,8,6,0,0,236,240,5,8,0,0,250,214,0,9,0,0,221,146,0,0,0,0,150,211,9,9,0,0,233,41,4,0,0,0,43,27,4,0,0,0,37,18,0,0,0,0,18,1713,39
510031271,23,0,0,0,0,25,33,0,0,0,0,32,15,0,0,0,0,18,14,0,0,0,0,13,24,4,3,0,0,29,30,0,0,0,0,38,36,0,0,5,0,47,113,9,8,0,4,133,251,6,7,0,4,271,417,4,0,0,3,429,675,20,6,0,0,700,878,5,4,0,0,895,4037,26,19,0,7,4093,1832,13,5,0,4,1856,2027,39,12,0,5,2087,105,0,0,0,4,108,10508,130,77,9,38,10760,18,0,3,0,0,24,38,0,5,0,0,49,46,0,6,0,0,58,42,0,9,0,0,52,52,0,6,0,4,59,89,0,6,4,7,103,95,5,8,0,0,99,147,3,7,0,0,157,260,0,7,0,3,270,358,3,0,0,0,368,340,5,0,0,0,346,272,0,9,0,3,281,758,5,4,4,0,763,171,0,0,0,0,177,117,4,0,0,0,117,30,0,0,0,0,32,2826,31
510031272,11,3,0,9,0,23,91,0,0,0,0,95,53,0,0,0,0,60,24,0,0,0,0,24,24,3,0,5,0,27,57,3,3,6,0,61,88,6,5,4,0,100,146,5,0,6,0,160,248,14,7,0,3,274,272,19,12,4,0,295,358,20,11,0,0,390,389,25,15,0,0,425,1074,58,23,4,0,1156,393,23,6,0,0,422,480,36,17,0,0,537,33,0,0,0,0,39,3738,210,101,26,14,4087,16,4,0,8,0,28,122,0,3,0,0,127,102,0,14,0,0,112,113,0,8,0,0,118,96,0,3,0,0,102,171,4,15,0,0,193,281,8,13,0,0,297,361,9,13,5,5,394,470,13,9,3,0,499,376,7,12,0,0,403,353,18,13,0,0,379,336,14,9,0,0,361,396,15,12,0,0,425,40,3,0,0,0,46,47,13,4,0,0,54,24,0,5,0,8,35,3311,103
510031273,5,0,0,0,0,14,27,0,0,0,0,31,17,0,0,0,0,16,10,0,0,0,0,10,7,0,0,0,0,9,15,3,0,0,0,19,30,0,7,0,0,33,57,3,0,0,0,60,127,3,0,0,0,134,167,3,0,0,0,175,264,0,0,0,3,269,358,8,0,0,0,370,1513,14,9,0,5,1537,790,11,0,0,3,803,1339,31,12,0,4,1383,52,0,0,0,0,56,4776,83,39,4,21,4919,3,0,0,4,4,11,23,0,0,0,0,32,21,0,4,0,0,27,23,3,0,0,0,30,20,4,0,0,0,24,61,0,3,0,0,64,73,0,3,0,0,81,97,4,5,0,3,106,147,0,0,0,0,149,158,0,0,0,0,158,163,3,0,0,0,165,128,6,3,0,0,132,305,0,5,0,0,306,78,0,0,0,0,78,132,0,0,0,0,136,15,0,0,0,0,15,1445,21
511011274,7,0,5,8,0,16,58,0,0,5,0,62,35,0,9,0,5,47,26,0,6,4,4,42,38,0,17,0,4,63,87,6,5,0,0,101,120,12,24,0,0,156,176,8,30,0,0,226,235,27,35,9,0,303,215,33,20,3,0,270,225,36,24,3,10,291,171,19,15,3,0,208,401,38,29,8,7,482,72,14,11,0,0,95,65,35,18,0,4,116,26,3,7,0,0,35,1955,227,240,46,42,2512,11,0,0,8,0,22,88,0,5,0,0,92,80,0,13,5,3,100,112,0,13,4,4,137,136,0,15,6,0,160,225,11,18,3,7,262,286,9,16,4,8,325,329,9,26,0,4,366,291,14,19,10,0,340,179,14,16,3,0,220,149,16,15,0,4,177,90,12,10,0,0,110,132,8,13,0,0,157,13,3,0,0,0,21,7,12,12,0,0,31,23,4,5,0,9,32,2157,123
511011275,3,5,15,22,0,45,8,0,3,3,0,14,5,0,9,7,0,17,9,0,5,6,0,28,10,3,14,5,0,25,14,0,15,7,3,41,29,8,13,6,3,56,56,13,20,3,3,97,127,12,39,9,0,193,123,16,16,4,0,165,145,17,32,0,4,192,158,16,14,4,0,192,397,19,26,4,3,457,124,10,5,4,3,148,73,24,10,6,0,120,30,4,0,4,0,42,1322,148,229,95,19,1822,0,6,10,13,0,25,15,0,0,9,0,22,30,0,4,7,0,49,36,0,3,5,0,51,27,3,12,5,0,47,41,4,6,9,0,62,56,8,6,3,0,77,59,4,11,3,0,73,67,7,20,11,0,106,58,4,3,9,0,75,46,0,16,0,0,64,51,7,5,4,0,65,75,11,15,6,0,110,7,6,0,4,0,26,9,16,9,9,0,43,8,0,0,6,0,12,589,74
511021276,0,0,0,0,0,3,14,0,0,0,0,14,18,0,0,0,0,20,24,0,8,3,0,38,21,0,5,3,0,29,44,3,13,4,0,70,63,9,3,6,4,81,96,7,15,3,0,126,105,14,15,6,6,150,82,8,11,0,3,100,72,4,9,0,0,99,58,9,9,0,0,80,117,9,22,0,0,156,24,3,0,0,0,31,22,15,4,0,0,44,11,5,0,4,0,21,779,98,130,42,17,1062,0,0,0,3,0,7,20,0,0,0,0,23,20,0,3,5,0,35,28,0,11,3,9,48,20,0,0,0,0,26,84,5,7,4,0,100,105,0,9,0,0,120,119,0,14,0,0,136,137,11,7,4,0,157,99,8,13,0,0,114,78,8,5,0,0,93,60,6,0,0,0,66,68,9,14,0,0,90,7,4,0,0,0,10,16,3,3,0,0,22,10,3,0,3,0,17,862,60
511021277,5,0,0,8,0,9,21,0,0,4,0,28,13,0,3,0,0,18,15,0,4,0,0,23,22,3,3,0,0,32,43,5,14,0,0,59,70,0,10,0,3,86,114,13,14,0,3,141,123,23,12,0,0,167,99,25,12,0,0,142,117,11,3,0,5,135,78,8,11,0,0,104,201,21,11,0,3,235,45,4,0,0,0,54,63,14,10,0,0,88,17,4,0,3,0,22,1045,143,112,19,21,1349,3,0,0,4,0,6,26,0,5,0,0,30,37,6,3,0,3,46,31,0,3,0,0,36,59,0,12,0,0,69,107,9,9,0,0,118,154,3,9,0,0,179,179,15,15,0,4,208,186,11,8,0,0,209,90,10,6,0,4,108,65,12,0,0,0,76,36,10,3,0,0,50,43,10,4,0,0,58,14,0,0,0,0,13,11,6,0,0,4,16,10,0,0,3,0,17,1037,82
511031278,3,0,0,0,0,7,8,0,0,0,0,9,4,0,0,0,0,5,9,0,0,0,0,9,8,0,3,0,0,15,24,0,5,0,0,31,25,5,4,5,0,33,45,5,5,3,0,66,68,11,7,0,0,85,81,5,3,0,0,92,135,16,3,0,0,148,134,10,7,0,3,158,305,16,8,0,0,333,76,21,0,0,0,96,61,18,6,0,0,80,9,0,0,0,0,12,989,107,59,12,6,1179,0,0,0,9,0,10,10,0,0,0,0,18,21,0,4,0,0,25,25,0,6,0,0,27,25,3,5,0,0,28,62,0,3,3,0,66,71,4,4,0,0,76,73,0,0,0,0,86,58,9,10,0,0,75,58,7,3,0,0,63,78,6,8,0,0,91,51,3,0,0,0,59,58,5,3,0,0,62,9,3,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,8,604,42
511031279,16,0,0,3,0,26,106,0,0,5,0,111,56,5,7,3,0,64,52,6,0,5,0,56,73,3,0,0,0,75,114,5,0,0,0,119,160,13,5,0,3,185,243,11,14,0,0,279,414,18,23,0,4,462,417,24,13,0,4,452,507,44,19,3,0,577,520,31,12,0,0,569,1264,62,25,7,3,1356,363,44,4,0,3,415,304,82,10,0,3,397,69,0,0,0,6,70,4685,340,140,31,32,5223,18,3,5,10,0,34,154,0,6,0,3,166,136,3,3,4,4,151,155,8,9,0,0,172,190,6,7,0,0,208,370,4,8,8,0,394,480,12,8,0,4,501,560,13,16,3,0,598,670,25,19,4,9,722,501,16,15,0,0,524,400,29,14,6,3,447,272,14,9,0,5,300,307,22,9,0,0,345,50,14,4,3,0,74,34,28,10,3,0,75,29,0,3,0,0,42,4315,199
511031280,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,6,9,0,0,0,0,9,3,0,0,0,0,7,12,3,5,0,0,21,16,0,0,0,0,20,18,0,3,0,0,21,32,4,3,0,3,46,25,4,0,0,0,35,36,3,3,0,0,42,35,3,3,0,0,46,65,11,6,0,0,84,19,0,3,0,0,18,22,10,0,0,0,35,10,0,0,0,0,9,307,45,35,6,3,395,0,0,0,0,0,0,13,0,6,0,0,13,8,0,8,0,0,17,18,0,3,0,0,19,25,0,3,5,0,30,38,3,6,0,0,43,67,3,3,0,0,74,69,0,3,0,0,78,130,0,9,0,0,132,94,4,6,0,0,97,86,4,3,0,0,95,65,3,3,0,0,74,97,3,3,0,0,110,7,0,0,0,0,16,17,0,0,0,0,19,0,0,0,0,0,9,737,23
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,13,0,0,0,0,13,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,18,4,0,0,0,0,4,6,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
511031282,4,0,0,3,0,9,12,0,0,0,0,10,15,0,4,4,0,19,18,0,0,0,0,19,14,0,3,0,0,15,27,3,3,0,0,38,36,0,6,0,0,45,59,0,6,0,0,58,102,3,7,0,0,112,161,3,0,0,0,171,277,10,0,0,0,287,373,10,3,0,3,386,1449,14,3,0,3,1471,506,9,4,0,0,513,503,7,3,0,0,520,42,0,0,0,0,48,3588,65,43,5,13,3717,8,0,0,9,0,13,23,0,0,0,0,24,15,0,0,0,0,18,19,0,0,0,0,21,20,0,4,0,0,29,51,0,5,0,0,51,73,0,0,0,0,80,93,5,3,0,0,101,129,3,6,0,0,135,133,3,0,0,3,142,171,0,0,0,0,173,136,0,0,0,0,136,236,0,0,0,0,242,47,0,0,0,0,47,24,0,0,0,0,29,16,0,0,0,0,23,1206,14
511031283,8,0,0,0,0,10,10,0,0,0,0,7,17,0,0,0,0,18,18,0,0,0,0,16,15,4,4,0,0,18,26,4,0,0,0,31,27,0,5,0,0,35,71,0,0,0,0,71,145,3,4,3,0,152,241,5,3,0,3,252,407,5,8,0,4,422,680,9,3,0,5,696,2591,4,0,0,3,2615,859,0,0,0,0,862,763,18,8,0,0,785,69,4,7,0,0,76,5942,55,52,13,18,6082,8,0,0,3,0,10,12,0,0,0,0,12,28,0,7,0,0,33,12,0,3,0,0,19,17,0,0,0,0,17,40,0,0,0,0,45,55,0,0,0,0,61,67,0,4,0,0,69,136,0,6,6,0,141,218,0,0,0,0,220,234,0,0,0,0,235,190,4,0,0,3,198,386,0,0,0,0,387,64,0,0,0,0,64,37,0,0,0,0,40,18,5,0,0,5,27,1510,8
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,12,0,0,0,0,12,25,0,0,0,0,25,59,0,0,0,0,59,80,0,0,0,0,80,283,0,0,0,0,284,75,4,0,0,0,78,58,3,0,0,0,58,10,0,0,0,0,10,612,8,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,13,0,0,0,0,13,22,0,0,0,3,24,44,0,0,0,0,44,56,0,0,0,0,58,33,0,0,0,0,33,59,0,0,0,0,62,6,0,0,0,0,6,7,0,0,0,0,7,4,0,0,0,0,4,251,0
511041285,17,5,0,6,0,21,156,5,0,5,0,160,117,3,3,3,0,130,82,6,6,3,0,103,133,4,15,6,0,156,231,3,20,0,0,256,344,11,29,7,0,387,483,23,42,3,8,556,616,44,47,3,6,710,490,31,32,6,0,572,491,44,24,0,0,570,404,38,18,3,3,468,798,77,23,7,3,917,120,33,14,0,0,164,122,82,25,4,0,233,26,3,3,3,4,35,4645,400,307,58,31,5433,21,0,0,11,0,38,308,0,3,5,0,318,252,0,15,0,0,271,223,5,14,5,0,246,323,3,25,0,0,349,602,9,25,3,4,638,759,20,32,5,8,820,844,18,35,6,5,909,941,19,31,3,0,999,656,20,18,3,0,707,541,23,12,7,0,583,365,18,10,8,0,393,411,32,25,3,0,469,41,11,13,4,0,65,49,20,10,6,0,79,37,0,0,0,3,45,6379,190
511041286,0,0,0,6,0,9,4,0,0,0,0,4,5,0,3,0,0,7,12,0,0,0,0,13,7,3,3,0,0,14,27,0,7,3,0,43,54,4,7,8,4,68,90,0,9,4,0,112,127,10,10,4,0,151,148,6,8,8,0,165,184,13,13,0,0,206,187,3,6,7,0,198,407,14,8,0,0,428,80,9,3,0,0,90,35,3,5,0,0,45,13,0,0,0,0,15,1378,76,81,26,3,1572,3,0,0,0,0,3,14,0,0,0,0,14,24,0,5,0,0,31,30,0,9,0,0,38,35,0,5,0,0,39,64,3,6,0,0,75,74,4,3,3,0,87,97,0,11,0,3,111,96,8,6,4,0,109,78,3,5,3,0,90,62,8,7,0,0,83,45,4,3,0,0,50,78,8,0,0,0,90,9,4,0,0,0,9,8,5,0,0,0,11,10,0,0,0,0,7,722,41
511041287,0,0,0,4,0,4,5,0,0,0,0,8,3,0,8,0,0,12,6,3,0,0,0,9,16,3,0,0,0,20,13,0,4,0,0,23,22,3,9,0,0,31,27,4,11,0,0,47,24,5,5,0,0,34,9,9,12,0,0,26,15,7,11,0,0,31,5,3,6,0,0,20,14,4,8,0,0,24,3,3,0,0,0,7,0,3,0,0,0,6,0,0,0,0,0,4,169,48,76,12,3,309,3,0,0,0,0,4,11,0,0,5,0,15,15,0,4,0,0,23,20,0,8,0,0,30,12,3,0,0,0,16,34,0,10,0,0,43,35,6,5,0,0,46,41,8,7,0,0,54,28,0,8,0,0,38,18,6,7,3,0,29,15,6,0,4,0,22,19,0,0,0,0,20,13,0,3,0,0,23,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,268,24
511041288,3,0,0,0,0,4,19,0,0,0,0,18,8,0,0,0,0,13,8,0,6,0,0,16,8,0,4,0,0,12,18,0,0,0,0,23,12,0,0,0,0,19,27,7,9,0,0,40,22,8,11,0,0,45,19,9,13,7,0,46,17,10,5,0,0,34,14,0,0,0,0,19,23,6,7,4,0,42,0,5,0,0,0,6,0,3,8,0,0,12,0,0,0,0,0,3,206,50,81,14,0,346,0,0,0,0,0,0,14,0,7,0,0,23,18,0,3,0,0,22,17,0,4,0,0,24,38,3,6,0,0,50,56,3,9,0,0,75,60,0,7,6,0,71,51,6,14,0,0,66,36,0,8,5,0,49,23,6,5,0,0,39,15,8,3,4,0,34,14,3,0,0,0,23,18,0,8,3,0,32,0,0,0,0,0,0,3,0,4,0,0,8,4,0,0,0,0,8,380,35
511041289,0,0,0,8,0,14,19,0,0,0,0,24,6,4,0,6,0,15,10,0,3,3,0,19,12,0,3,4,0,17,17,0,4,0,0,26,10,0,9,0,0,26,25,0,10,0,0,36,50,14,5,3,0,62,29,4,10,0,0,40,34,10,8,0,5,55,23,14,3,0,0,38,41,12,10,3,0,58,19,4,0,0,0,29,14,6,9,0,0,26,5,0,0,0,0,12,319,62,74,33,15,495,3,0,0,7,0,9,27,0,0,0,0,25,23,0,3,0,0,29,27,0,5,7,0,34,46,0,5,0,0,55,56,5,8,0,0,70,53,3,9,4,0,63,55,0,3,0,0,61,55,9,0,0,0,62,22,0,6,0,0,35,19,4,4,0,4,28,19,9,5,0,0,24,28,7,9,0,0,42,0,0,0,0,0,6,0,6,0,0,0,8,4,0,0,0,0,4,432,45
511041290,9,0,0,4,0,17,4,0,0,0,0,8,8,0,4,0,0,15,3,0,0,3,0,11,10,0,0,0,0,18,21,0,3,3,0,30,21,6,5,3,0,34,57,9,3,0,5,76,128,3,4,6,0,142,153,5,9,4,0,164,316,11,5,0,3,337,466,8,6,5,6,489,1383,8,11,0,0,1398,507,4,3,0,3,517,477,14,13,0,0,505,40,6,3,0,3,49,3617,72,71,33,15,3812,11,0,0,7,0,17,3,0,0,0,0,7,11,0,0,3,0,11,21,0,3,0,0,22,20,0,3,0,0,29,30,0,4,0,0,44,27,0,0,5,0,36,53,4,0,4,0,61,114,0,7,0,0,121,117,0,3,3,0,124,114,0,0,0,0,116,123,0,0,0,5,129,212,0,9,0,0,221,40,0,0,0,0,40,22,0,0,0,0,29,18,0,0,0,0,17,942,12
511041291,0,0,3,21,0,29,0,0,0,0,0,5,6,3,4,3,0,16,4,5,7,3,0,14,15,3,14,5,0,35,16,10,15,10,0,53,28,3,14,3,0,55,59,17,19,3,0,100,94,18,29,6,4,147,95,11,15,3,0,126,126,14,15,3,0,163,95,13,11,5,0,127,350,26,8,4,0,391,108,11,4,7,0,131,71,16,17,4,0,112,18,4,0,4,0,19,1096,154,176,85,10,1518,0,0,0,7,0,17,7,0,0,6,0,15,14,0,4,3,0,28,19,0,5,0,0,29,28,4,0,9,0,48,55,4,3,6,0,70,64,3,3,8,0,84,72,4,13,7,0,97,77,3,11,3,0,94,52,10,0,0,0,68,54,6,6,0,0,67,32,5,8,4,0,46,63,8,4,8,0,85,5,0,0,0,0,5,3,6,11,10,0,22,0,0,3,0,6,11,556,56
511041292,0,0,5,16,0,25,14,0,0,7,0,15,19,0,6,7,0,37,20,7,12,10,0,51,19,5,25,5,3,52,23,0,12,8,6,55,49,9,21,11,0,90,63,13,21,0,0,103,90,25,34,10,3,165,70,29,20,3,0,129,82,22,21,5,3,125,61,15,16,3,0,102,122,28,14,0,0,161,27,10,3,3,0,44,11,14,11,6,0,40,10,4,3,3,4,25,680,187,228,109,31,1236,3,3,3,13,0,25,18,0,0,3,0,26,26,0,9,6,0,41,41,3,8,13,0,63,41,0,6,4,0,55,72,3,11,12,0,101,66,6,18,7,0,96,72,3,4,9,7,95,65,16,14,9,0,105,53,8,7,5,0,74,37,7,10,6,0,58,19,7,0,6,0,28,27,8,3,6,0,42,3,3,0,5,0,14,0,6,8,0,0,16,11,0,0,0,0,10,554,81
597979799,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,8,0,0,0,0,8,3,0,0,0,0,6,11,0,3,0,0,8,16,0,0,0,0,16,39,0,3,0,0,44,22,3,0,0,0,24,48,4,0,0,0,54,67,0,3,0,0,75,275,3,0,0,0,277,190,0,0,0,0,194,503,7,0,0,0,513,13,0,0,0,0,12,1206,16,17,4,4,1240,0,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,4,11,0,0,0,0,13,9,0,0,0,0,13,12,0,0,0,0,16,16,0,0,0,0,16,40,0,0,0,0,40,10,0,0,0,0,10,13,0,0,0,0,13,4,0,0,0,0,7,131,0
599999499,124,35,74,101,3,337,447,23,148,20,12,649,460,32,341,20,14,869,549,78,434,47,29,1130,753,107,627,39,38,1565,1181,162,995,42,41,2424,1406,259,1204,39,64,2981,2014,372,1541,57,87,4075,2753,605,1949,36,61,5396,2462,561,1621,30,47,4729,2439,680,1353,36,35,4542,2072,440,875,29,32,3456,4511,679,958,30,35,6213,1308,195,179,7,0,1695,1412,294,265,23,16,2008,305,46,119,12,61,550,24198,4565,12709,566,574,42601,102,8,42,96,4,247,520,11,289,32,6,860,727,30,486,42,20,1307,821,52,509,31,19,1436,995,45,508,46,23,1613,1434,47,635,39,22,2179,1442,77,529,45,19,2115,1329,84,510,32,23,1982,1342,92,400,20,7,1868,889,73,246,15,9,1231,722,67,158,19,6,981,457,51,111,9,4,629,696,60,101,12,4,873,110,34,35,10,0,187,118,44,54,17,3,242,163,11,27,14,20,231,11872,783
