POW_SA2_CODE_2021,Pvte_1250_1499_Mng,Pvte_1250_1499_Pro,Pvte_1250_1499_TecTW,Pvte_1250_1499_CoPSW,Pvte_1250_1499_ClAW,Pvte_1250_1499_SWks,Pvte_1250_1499_MaOpDv,Pvte_1250_1499_Lab,Pvte_1250_1499_IDNS,Pvte_1250_1499_Tot,Pvte_1500_1749_Mng,Pvte_1500_1749_Pro,Pvte_1500_1749_TecTW,Pvte_1500_1749_CoPSW,Pvte_1500_1749_ClAW,Pvte_1500_1749_SWks,Pvte_1500_1749_MaOpDv,Pvte_1500_1749_Lab,Pvte_1500_1749_IDNS,Pvte_1500_1749_Tot,Pvte_1750_1999_Mng,Pvte_1750_1999_Pro,Pvte_1750_1999_TecTW,Pvte_1750_1999_CoPSW,Pvte_1750_1999_ClAW,Pvte_1750_1999_SWks,Pvte_1750_1999_MaOpDv,Pvte_1750_1999_Lab,Pvte_1750_1999_IDNS,Pvte_1750_1999_Tot,Pvte_2000_2999_Mng,Pvte_2000_2999_Pro,Pvte_2000_2999_TecTW,Pvte_2000_2999_CoPSW,Pvte_2000_2999_ClAW,Pvte_2000_2999_SWks,Pvte_2000_2999_MaOpDv,Pvte_2000_2999_Lab,Pvte_2000_2999_IDNS,Pvte_2000_2999_Tot,Pvte_3000_3499_Mng,Pvte_3000_3499_Pro,Pvte_3000_3499_TecTW,Pvte_3000_3499_CoPSW,Pvte_3000_3499_ClAW,Pvte_3000_3499_SWks,Pvte_3000_3499_MaOpDv,Pvte_3000_3499_Lab,Pvte_3000_3499_IDNS,Pvte_3000_3499_Tot,Pvte_3500mo_Mng,Pvte_3500mo_Pro,Pvte_3500mo_TecTW,Pvte_3500mo_CoPSW,Pvte_3500mo_ClAW,Pvte_3500mo_SWks,Pvte_3500mo_MaOpDv,Pvte_3500mo_Lab,Pvte_3500mo_IDNS,Pvte_3500mo_Tot,Pvte_PINS_Mng,Pvte_PINS_Pro,Pvte_PINS_TecTW,Pvte_PINS_CoPSW,Pvte_PINS_ClAW,Pvte_PINS_SWks,Pvte_PINS_MaOpDv,Pvte_PINS_Lab,Pvte_PINS_IDNS,Pvte_PINS_Tot,Pvte_Tot_Mng,Pvte_Tot_Pro,Pvte_Tot_TecTW,Pvte_Tot_CoPSW,Pvte_Tot_ClAW,Pvte_Tot_SWks,Pvte_Tot_MaOpDv,Pvte_Tot_Lab,Pvte_Tot_IDNS,Pvte_Tot_Tot,NS_NNI_Mng,NS_NNI_Pro,NS_NNI_TecTW,NS_NNI_CoPSW,NS_NNI_ClAW,NS_NNI_SWks,NS_NNI_MaOpDv,NS_NNI_Lab,NS_NNI_IDNS,NS_NNI_Tot,NS_1_149_Mng,NS_1_149_Pro,NS_1_149_TecTW,NS_1_149_CoPSW,NS_1_149_ClAW,NS_1_149_SWks,NS_1_149_MaOpDv,NS_1_149_Lab,NS_1_149_IDNS,NS_1_149_Tot,NS_150_299_Mng,NS_150_299_Pro,NS_150_299_TecTW,NS_150_299_CoPSW,NS_150_299_ClAW,NS_150_299_SWks,NS_150_299_MaOpDv,NS_150_299_Lab,NS_150_299_IDNS,NS_150_299_Tot,NS_300_399_Mng,NS_300_399_Pro,NS_300_399_TecTW,NS_300_399_CoPSW,NS_300_399_ClAW,NS_300_399_SWks,NS_300_399_MaOpDv,NS_300_399_Lab,NS_300_399_IDNS,NS_300_399_Tot,NS_400_499_Mng,NS_400_499_Pro,NS_400_499_TecTW,NS_400_499_CoPSW,NS_400_499_ClAW,NS_400_499_SWks,NS_400_499_MaOpDv,NS_400_499_Lab,NS_400_499_IDNS,NS_400_499_Tot,NS_500_649_Mng,NS_500_649_Pro,NS_500_649_TecTW,NS_500_649_CoPSW,NS_500_649_ClAW,NS_500_649_SWks,NS_500_649_MaOpDv,NS_500_649_Lab,NS_500_649_IDNS,NS_500_649_Tot,NS_650_799_Mng,NS_650_799_Pro,NS_650_799_TecTW,NS_650_799_CoPSW,NS_650_799_ClAW,NS_650_799_SWks,NS_650_799_MaOpDv,NS_650_799_Lab,NS_650_799_IDNS,NS_650_799_Tot,NS_800_999_Mng,NS_800_999_Pro,NS_800_999_TecTW,NS_800_999_CoPSW,NS_800_999_ClAW,NS_800_999_SWks,NS_800_999_MaOpDv,NS_800_999_Lab,NS_800_999_IDNS,NS_800_999_Tot,NS_1000_1249_Mng,NS_1000_1249_Pro,NS_1000_1249_TecTW,NS_1000_1249_CoPSW,NS_1000_1249_ClAW,NS_1000_1249_SWks,NS_1000_1249_MaOpDv,NS_1000_1249_Lab,NS_1000_1249_IDNS,NS_1000_1249_Tot,NS_1250_1499_Mng,NS_1250_1499_Pro,NS_1250_1499_TecTW,NS_1250_1499_CoPSW,NS_1250_1499_ClAW,NS_1250_1499_SWks,NS_1250_1499_MaOpDv,NS_1250_1499_Lab,NS_1250_1499_IDNS,NS_1250_1499_Tot,NS_1500_1749_Mng,NS_1500_1749_Pro,NS_1500_1749_TecTW,NS_1500_1749_CoPSW,NS_1500_1749_ClAW,NS_1500_1749_SWks,NS_1500_1749_MaOpDv,NS_1500_1749_Lab,NS_1500_1749_IDNS,NS_1500_1749_Tot,NS_1750_1999_Mng,NS_1750_1999_Pro,NS_1750_1999_TecTW,NS_1750_1999_CoPSW,NS_1750_1999_ClAW,NS_1750_1999_SWks,NS_1750_1999_MaOpDv,NS_1750_1999_Lab,NS_1750_1999_IDNS,NS_1750_1999_Tot
506041137,34,37,32,20,25,23,7,14,0,181,22,35,25,10,10,13,3,12,0,132,14,27,10,11,9,0,6,0,0,77,20,37,11,0,6,11,10,6,0,92,3,11,0,0,0,3,0,0,0,19,12,19,8,0,0,0,0,0,3,37,0,0,3,0,0,4,0,0,0,16,223,302,285,379,205,490,123,355,13,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051138,64,84,183,25,175,45,247,67,20,899,77,85,214,18,113,19,168,54,12,758,74,76,181,5,67,30,119,29,8,595,228,104,270,8,50,33,116,33,14,860,80,25,47,0,14,6,18,5,0,194,137,33,28,0,18,18,11,5,7,249,0,3,10,6,6,8,15,0,8,54,864,589,1474,385,1031,539,1487,715,97,7179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,3,10,0,0,4,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,3,13,0,4,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0
506051139,31,20,35,20,50,5,54,26,6,248,35,25,34,8,23,7,34,15,0,180,22,22,33,4,8,7,25,15,0,137,54,32,37,4,10,3,35,8,4,180,13,11,6,0,3,0,4,7,0,44,27,23,10,0,3,0,0,0,0,63,0,0,0,3,0,0,3,0,3,12,261,209,330,326,261,210,298,317,18,2237,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051140,39,42,48,12,31,24,11,10,3,220,23,50,32,13,15,11,5,4,0,162,21,52,22,9,15,9,8,6,0,129,42,67,17,9,16,10,4,5,0,171,8,27,3,0,0,0,0,0,0,46,17,46,4,0,5,11,0,0,4,80,8,0,6,0,4,3,3,0,0,26,313,493,455,415,339,399,100,277,23,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506051141,23,60,44,17,23,3,17,9,5,196,20,43,35,10,18,0,33,13,0,174,29,55,15,4,14,0,12,6,0,133,41,121,23,4,9,3,13,3,0,218,20,20,0,0,3,0,0,3,0,51,24,12,0,0,5,0,3,3,0,44,8,0,0,3,0,0,3,0,4,20,305,451,310,365,242,113,155,257,26,2220,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061142,17,50,48,20,11,8,23,16,0,201,21,42,53,9,12,4,15,14,0,177,15,35,22,6,5,0,6,7,3,105,26,47,31,5,10,3,9,7,3,142,10,4,3,0,0,0,0,0,0,22,13,17,14,0,4,4,0,0,3,54,0,0,11,4,0,5,0,3,0,27,239,362,482,570,237,379,155,373,29,2822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
506061143,26,16,54,4,23,0,38,26,3,196,29,13,46,3,17,3,28,12,3,153,17,16,22,3,11,3,23,11,0,110,43,32,31,0,7,0,18,3,4,138,19,10,10,0,3,0,0,0,0,49,21,9,6,0,0,0,6,0,0,44,7,5,8,0,0,0,4,3,0,19,277,172,360,93,199,72,238,365,21,1788,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506061144,10,0,12,6,9,0,13,13,0,66,22,9,21,0,8,0,19,0,3,75,11,6,4,4,6,0,9,4,0,42,8,11,9,3,5,0,7,0,0,45,3,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,17,176,63,145,71,93,30,89,142,15,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506071145,30,86,42,36,36,19,6,15,7,274,42,103,34,34,24,9,4,3,6,257,27,85,9,11,15,8,0,4,0,163,58,186,17,3,11,10,8,3,0,303,18,44,0,0,8,8,0,0,0,82,40,72,8,3,6,6,0,4,0,147,4,0,0,0,0,0,0,0,0,14,323,890,292,718,345,227,42,230,31,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
506071146,24,65,33,28,19,5,3,8,0,188,33,72,9,17,15,6,3,5,0,159,18,54,6,3,9,0,0,4,0,98,40,122,11,6,6,8,9,0,0,200,15,25,6,0,3,0,0,0,0,49,9,29,0,0,0,0,0,0,0,39,0,4,0,0,0,0,4,0,3,9,218,574,185,575,192,265,51,263,26,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
506071147,75,182,105,45,96,55,9,16,8,588,78,223,71,21,97,26,12,10,10,539,74,194,43,14,42,18,10,14,3,412,172,423,51,11,67,32,16,10,5,778,71,108,12,5,15,9,0,3,0,229,192,218,11,4,19,20,4,3,7,480,0,11,3,4,5,3,0,5,0,27,883,1970,730,953,918,488,101,381,78,6497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
507011148,20,45,34,26,9,16,14,13,10,181,12,48,30,14,11,7,14,14,5,146,13,41,22,6,12,3,5,3,0,95,35,51,31,6,8,3,6,7,0,148,10,19,9,0,0,3,0,0,0,41,11,21,6,0,0,3,0,0,3,44,3,0,5,3,0,0,6,0,0,18,171,387,322,460,195,221,92,255,26,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
507011150,150,142,400,15,245,64,217,111,20,1369,199,125,361,13,154,51,166,43,21,1123,162,102,272,4,81,47,130,39,6,845,418,201,343,3,113,49,120,41,12,1299,135,38,65,0,16,8,15,5,3,288,224,42,42,0,32,5,20,0,6,368,13,11,28,3,8,3,6,0,10,84,1599,921,2603,249,1509,477,1553,1151,130,10182,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,4,0,4,0,8,9,0,0,5,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
507011151,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011152,4,18,26,11,16,5,9,3,4,94,14,21,12,0,11,4,0,4,0,71,3,24,15,3,6,0,4,4,0,64,35,57,16,0,11,3,8,8,4,139,9,14,0,0,3,0,0,0,0,34,19,11,5,0,5,3,0,0,0,35,0,4,4,0,0,0,0,3,0,12,123,215,166,153,128,47,39,87,17,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011153,7,16,9,5,6,0,4,9,0,56,4,17,7,5,0,0,0,3,0,37,5,13,3,0,3,0,0,3,0,34,3,6,7,0,6,3,0,0,0,33,0,6,4,0,0,0,0,0,0,3,0,12,0,0,0,3,0,0,0,15,0,0,0,3,0,0,0,0,0,0,48,137,80,91,81,106,28,85,8,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011154,28,36,44,24,24,10,11,9,0,185,21,41,31,5,12,5,5,11,0,129,15,28,14,3,0,5,0,9,0,79,40,35,18,8,3,3,0,3,0,116,4,12,6,0,0,0,0,0,0,23,14,7,0,0,0,5,0,0,0,24,0,3,3,3,4,0,0,5,3,16,205,324,309,345,164,192,93,220,15,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011155,52,80,379,7,132,11,89,64,6,826,38,109,417,9,92,8,79,48,14,806,71,100,373,0,55,6,56,48,12,723,249,296,546,11,109,14,85,67,29,1392,121,59,73,0,29,0,13,13,5,321,207,48,50,0,29,0,5,10,3,353,0,4,6,0,4,0,4,6,7,28,770,800,2522,56,713,55,536,560,80,6092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5
507011158,8,18,10,6,15,6,4,3,0,70,6,15,13,7,6,3,3,0,0,59,9,16,3,3,9,4,5,8,0,53,29,28,8,0,4,4,0,0,0,87,6,4,4,0,0,0,0,0,0,15,15,21,6,0,6,0,0,0,0,46,0,0,0,0,0,4,0,0,0,8,110,137,99,181,73,90,51,108,6,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011159,58,90,109,37,62,23,60,40,3,496,56,88,88,43,44,29,34,20,5,407,63,79,63,19,18,9,22,13,8,292,128,99,71,21,43,17,29,22,5,442,33,22,11,7,4,9,6,0,0,89,63,44,7,23,7,9,3,0,0,167,3,0,9,6,6,6,3,8,3,39,610,708,738,816,621,578,440,448,54,5020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0
507011160,15,34,27,18,11,10,3,7,0,136,16,41,25,14,8,7,4,3,4,117,9,17,17,4,7,4,3,3,0,64,16,26,7,0,7,12,5,0,0,75,5,12,0,0,0,0,0,0,0,23,12,24,3,0,0,3,0,0,0,42,0,0,5,0,3,0,0,0,0,16,166,279,236,341,171,402,78,230,16,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
507011161,43,41,38,16,24,11,9,5,3,194,31,42,24,16,19,9,5,4,0,143,22,33,4,7,6,3,0,7,0,83,30,69,20,10,11,0,5,0,0,142,6,8,4,0,6,0,0,0,0,23,9,30,5,4,0,0,0,0,0,51,0,0,3,9,0,4,0,0,4,15,342,364,335,565,261,871,88,421,13,3258,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
507011163,14,20,44,11,8,8,11,10,0,131,18,31,48,0,10,3,3,8,4,124,17,24,28,0,3,0,3,3,0,91,17,33,30,0,11,4,4,4,0,94,8,7,5,0,3,0,0,0,0,21,20,11,8,0,0,0,3,0,0,33,0,0,4,0,0,3,0,0,0,10,148,186,331,149,143,80,71,114,10,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011259,23,27,45,18,24,5,31,15,6,192,22,28,33,6,22,8,31,9,0,154,19,46,24,5,10,3,19,10,0,132,29,69,45,9,14,3,28,24,0,217,18,15,6,0,0,0,0,0,0,51,15,23,7,0,0,5,8,5,0,59,0,0,3,5,3,0,5,0,0,18,226,289,376,239,176,235,228,296,22,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011260,110,147,207,35,177,34,140,66,19,917,108,184,218,38,144,32,112,52,14,908,124,138,185,8,63,14,63,33,12,636,301,353,319,10,78,29,86,49,22,1246,127,72,67,4,32,9,16,5,7,341,195,112,48,4,22,5,16,0,0,407,3,6,12,5,4,11,5,6,7,62,1137,1326,1665,459,1112,612,1143,743,121,8314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,6,6,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,5,0,16,0,0,0,0,0,0,3,0,5,12,0,0,0,0,0,0,0,0,0,15,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
507021164,24,49,28,19,23,3,4,7,0,159,19,64,15,8,18,10,0,4,0,137,27,38,9,9,6,8,3,0,0,103,54,75,10,8,8,7,0,0,4,161,17,19,0,0,6,4,0,0,0,39,29,52,3,4,4,21,0,0,6,114,0,4,0,0,0,4,0,4,0,13,237,456,211,457,212,127,26,136,18,1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
507021165,176,341,212,111,223,60,123,81,10,1343,198,364,146,75,156,47,104,68,11,1158,149,314,87,28,81,33,88,63,3,846,343,655,130,32,108,31,147,192,6,1646,130,148,29,0,19,11,10,24,0,376,267,263,13,4,22,25,4,15,11,618,10,17,22,17,4,9,9,7,17,112,1943,3197,1503,2053,1496,1099,791,1444,118,13635,0,0,0,0,0,0,0,0,4,7,0,4,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,11,17,0,0,0,6,0,0,0,0,4,14,0,0,4,3,0,0,0,0,5,19,0,0,0,0,0,0,0,4,4,12,0,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,4
