POW_SA2_CODE_2021,BDLA_NNI_Mng,BDLA_NNI_Pro,BDLA_NNI_TecTW,BDLA_NNI_CoPSW,BDLA_NNI_ClAW,BDLA_NNI_SWks,BDLA_NNI_MaOpDv,BDLA_NNI_Lab,BDLA_NNI_IDNS,BDLA_NNI_Tot,BDLA_1_149_Mng,BDLA_1_149_Pro,BDLA_1_149_TecTW,BDLA_1_149_CoPSW,BDLA_1_149_ClAW,BDLA_1_149_SWks,BDLA_1_149_MaOpDv,BDLA_1_149_Lab,BDLA_1_149_IDNS,BDLA_1_149_Tot,BDLA_150_299_Mng,BDLA_150_299_Pro,BDLA_150_299_TecTW,BDLA_150_299_CoPSW,BDLA_150_299_ClAW,BDLA_150_299_SWks,BDLA_150_299_MaOpDv,BDLA_150_299_Lab,BDLA_150_299_IDNS,BDLA_150_299_Tot,BDLA_300_399_Mng,BDLA_300_399_Pro,BDLA_300_399_TecTW,BDLA_300_399_CoPSW,BDLA_300_399_ClAW,BDLA_300_399_SWks,BDLA_300_399_MaOpDv,BDLA_300_399_Lab,BDLA_300_399_IDNS,BDLA_300_399_Tot,BDLA_400_499_Mng,BDLA_400_499_Pro,BDLA_400_499_TecTW,BDLA_400_499_CoPSW,BDLA_400_499_ClAW,BDLA_400_499_SWks,BDLA_400_499_MaOpDv,BDLA_400_499_Lab,BDLA_400_499_IDNS,BDLA_400_499_Tot,BDLA_500_649_Mng,BDLA_500_649_Pro,BDLA_500_649_TecTW,BDLA_500_649_CoPSW,BDLA_500_649_ClAW,BDLA_500_649_SWks,BDLA_500_649_MaOpDv,BDLA_500_649_Lab,BDLA_500_649_IDNS,BDLA_500_649_Tot,BDLA_650_799_Mng,BDLA_650_799_Pro,BDLA_650_799_TecTW,BDLA_650_799_CoPSW,BDLA_650_799_ClAW,BDLA_650_799_SWks,BDLA_650_799_MaOpDv,BDLA_650_799_Lab,BDLA_650_799_IDNS,BDLA_650_799_Tot,BDLA_800_999_Mng,BDLA_800_999_Pro,BDLA_800_999_TecTW,BDLA_800_999_CoPSW,BDLA_800_999_ClAW,BDLA_800_999_SWks,BDLA_800_999_MaOpDv,BDLA_800_999_Lab,BDLA_800_999_IDNS,BDLA_800_999_Tot,BDLA_1000_1249_Mng,BDLA_1000_1249_Pro,BDLA_1000_1249_TecTW,BDLA_1000_1249_CoPSW,BDLA_1000_1249_ClAW,BDLA_1000_1249_SWks,BDLA_1000_1249_MaOpDv,BDLA_1000_1249_Lab,BDLA_1000_1249_IDNS,BDLA_1000_1249_Tot,BDLA_1250_1499_Mng,BDLA_1250_1499_Pro,BDLA_1250_1499_TecTW,BDLA_1250_1499_CoPSW,BDLA_1250_1499_ClAW,BDLA_1250_1499_SWks,BDLA_1250_1499_MaOpDv,BDLA_1250_1499_Lab,BDLA_1250_1499_IDNS,BDLA_1250_1499_Tot,BDLA_1500_1749_Mng,BDLA_1500_1749_Pro,BDLA_1500_1749_TecTW,BDLA_1500_1749_CoPSW,BDLA_1500_1749_ClAW,BDLA_1500_1749_SWks,BDLA_1500_1749_MaOpDv,BDLA_1500_1749_Lab,BDLA_1500_1749_IDNS,BDLA_1500_1749_Tot,BDLA_1750_1999_Mng,BDLA_1750_1999_Pro,BDLA_1750_1999_TecTW,BDLA_1750_1999_CoPSW,BDLA_1750_1999_ClAW,BDLA_1750_1999_SWks,BDLA_1750_1999_MaOpDv,BDLA_1750_1999_Lab,BDLA_1750_1999_IDNS,BDLA_1750_1999_Tot,BDLA_2000_2999_Mng,BDLA_2000_2999_Pro,BDLA_2000_2999_TecTW,BDLA_2000_2999_CoPSW,BDLA_2000_2999_ClAW,BDLA_2000_2999_SWks,BDLA_2000_2999_MaOpDv,BDLA_2000_2999_Lab,BDLA_2000_2999_IDNS,BDLA_2000_2999_Tot,BDLA_3000_3499_Mng,BDLA_3000_3499_Pro,BDLA_3000_3499_TecTW,BDLA_3000_3499_CoPSW,BDLA_3000_3499_ClAW,BDLA_3000_3499_SWks,BDLA_3000_3499_MaOpDv,BDLA_3000_3499_Lab,BDLA_3000_3499_IDNS,BDLA_3000_3499_Tot,BDLA_3500mo_Mng,BDLA_3500mo_Pro,BDLA_3500mo_TecTW,BDLA_3500mo_CoPSW,BDLA_3500mo_ClAW,BDLA_3500mo_SWks,BDLA_3500mo_MaOpDv,BDLA_3500mo_Lab,BDLA_3500mo_IDNS,BDLA_3500mo_Tot,BDLA_PINS_Mng,BDLA_PINS_Pro,BDLA_PINS_TecTW,BDLA_PINS_CoPSW,BDLA_PINS_ClAW,BDLA_PINS_SWks,BDLA_PINS_MaOpDv,BDLA_PINS_Lab,BDLA_PINS_IDNS,BDLA_PINS_Tot,BDLA_Tot_Mng,BDLA_Tot_Pro,BDLA_Tot_TecTW,BDLA_Tot_CoPSW,BDLA_Tot_ClAW,BDLA_Tot_SWks,BDLA_Tot_MaOpDv,BDLA_Tot_Lab,BDLA_Tot_IDNS,BDLA_Tot_Tot,Ad_Dip_NNI_Mng,Ad_Dip_NNI_Pro,Ad_Dip_NNI_TecTW,Ad_Dip_NNI_CoPSW,Ad_Dip_NNI_ClAW,Ad_Dip_NNI_SWks,Ad_Dip_NNI_MaOpDv,Ad_Dip_NNI_Lab,Ad_Dip_NNI_IDNS,Ad_Dip_NNI_Tot,Ad_Dip_1_149_Mng,Ad_Dip_1_149_Pro,Ad_Dip_1_149_TecTW,Ad_Dip_1_149_CoPSW,Ad_Dip_1_149_ClAW,Ad_Dip_1_149_SWks,Ad_Dip_1_149_MaOpDv,Ad_Dip_1_149_Lab,Ad_Dip_1_149_IDNS,Ad_Dip_1_149_Tot,Ad_Dip_150_299_Mng,Ad_Dip_150_299_Pro,Ad_Dip_150_299_TecTW,Ad_Dip_150_299_CoPSW,Ad_Dip_150_299_ClAW,Ad_Dip_150_299_SWks,Ad_Dip_150_299_MaOpDv,Ad_Dip_150_299_Lab,Ad_Dip_150_299_IDNS,Ad_Dip_150_299_Tot
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,10,0,4,0,0,0,0,0,21,0,6,0,10,0,0,0,0,0,19,0,6,0,8,0,6,0,5,0,26,3,18,5,11,3,4,0,3,0,54,4,22,0,14,7,4,0,0,0,42,12,36,3,17,3,0,6,4,4,83,3,44,0,5,9,3,3,3,0,70,7,47,3,9,6,0,0,0,0,80,6,81,0,8,6,0,0,0,0,105,33,128,0,5,9,3,0,0,0,176,10,3,3,0,0,0,0,0,0,19,5,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,6,95,419,22,95,47,19,11,13,5,729,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,11
504031066,3,6,0,5,0,0,0,0,0,20,0,13,0,5,4,10,0,5,0,34,0,18,4,12,7,18,0,10,0,69,5,32,0,13,10,16,0,10,0,92,4,28,0,25,14,26,0,7,0,101,4,71,6,42,15,36,3,20,0,197,13,102,12,44,25,44,3,22,0,268,24,174,13,68,48,40,7,19,6,397,33,293,33,62,81,14,10,17,6,549,38,410,31,62,56,9,5,8,4,619,38,523,17,68,51,12,5,4,4,715,43,464,12,48,29,0,6,3,6,604,140,781,4,85,35,10,0,0,9,1058,44,119,0,13,4,0,0,0,3,186,55,233,0,3,8,0,0,0,0,309,0,18,0,0,0,0,0,0,0,22,449,3283,148,544,382,238,36,122,48,5242,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,0,11,4,6,0,9,0,5,0,13,0,36
504031067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,6,0,0,0,4,0,4,0,0,0,10,0,6,0,4,0,0,0,0,0,13,0,5,0,5,0,0,0,0,0,18,0,7,0,3,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,8,8,11,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,60,0,22,3,7,0,4,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031068,0,0,0,0,3,0,0,0,0,6,0,4,0,4,5,0,0,0,0,13,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,13,0,3,0,3,0,0,0,3,0,8,0,5,0,5,3,4,0,4,0,22,0,10,0,10,3,0,0,6,0,30,5,7,0,10,6,4,0,3,0,31,3,10,11,8,7,0,0,0,0,30,11,7,3,4,3,0,0,0,0,27,3,20,0,8,3,0,0,0,5,38,7,25,0,0,0,0,0,0,0,36,9,23,0,0,0,3,0,0,0,37,4,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,61,122,22,45,29,10,0,21,5,324,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,0,7,0,0,0,0,0,14
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,14,0,0,0,0,3,6,3,0,0,16,0,4,0,4,0,0,0,3,0,22,3,12,0,12,3,0,0,6,0,33,0,9,0,16,4,10,0,3,0,44,0,16,3,13,0,5,0,5,0,48,0,26,0,15,5,0,3,0,4,64,4,29,0,3,5,4,0,0,0,44,0,71,0,0,0,0,0,0,0,71,0,65,0,0,0,0,0,0,0,74,18,85,0,0,0,0,0,0,0,108,0,4,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,41,358,10,72,33,22,9,15,4,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,12
504031299,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,0,5,4,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,14,0,3,3,7,0,5,0,4,0,21,5,3,3,4,7,6,0,0,0,16,4,4,6,3,3,5,6,0,0,33,7,11,0,10,4,3,5,3,0,36,3,13,0,0,0,0,3,0,0,32,8,9,0,3,0,0,0,0,0,18,0,13,0,3,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,34,72,27,33,12,17,19,18,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
504031300,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,17,0,0,0,4,3,6,0,3,0,27,0,8,3,6,0,13,0,5,0,42,0,11,3,3,5,12,0,5,0,44,3,17,0,19,0,9,0,5,0,57,3,28,4,25,5,9,0,3,0,81,11,31,9,27,9,11,3,3,0,109,20,53,9,19,7,8,3,3,0,131,8,95,4,8,3,3,0,0,0,128,9,100,0,12,3,5,3,0,0,131,4,126,3,5,5,0,0,0,0,137,28,148,0,11,6,0,0,0,6,199,7,4,0,0,0,0,0,0,0,14,6,35,0,0,0,0,0,0,0,39,0,4,0,0,0,0,0,0,0,6,111,670,40,152,42,79,13,38,7,1154,0,5,0,0,0,0,0,0,0,6,0,0,0,3,0,4,0,0,0,6,0,0,0,5,0,7,0,5,0,17
505011070,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10,0,3,0,3,0,4,0,0,0,13,0,10,0,4,0,0,0,0,0,16,0,3,0,7,0,0,0,7,0,19,0,7,3,14,4,0,0,0,0,32,0,12,4,12,4,0,5,0,0,38,0,19,0,18,3,8,0,3,0,50,3,33,4,12,8,0,3,0,0,66,7,36,4,3,0,0,0,0,0,54,5,44,0,0,5,0,7,0,0,68,4,63,0,0,3,0,0,0,0,72,14,71,0,0,4,0,4,0,0,92,9,13,0,0,0,0,0,0,0,13,11,21,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,53,344,17,75,33,21,22,9,4,578,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
505011071,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,0,4,0,4,0,4,0,0,0,14,0,9,4,0,4,3,0,0,0,26,0,3,3,3,0,3,0,3,0,20,4,8,4,11,0,9,0,4,0,48,4,24,0,8,6,0,0,0,0,50,4,23,5,16,6,11,0,3,0,74,7,44,0,7,3,4,0,0,0,74,6,50,5,5,6,0,0,0,3,69,3,65,0,4,7,4,6,0,0,81,7,48,0,0,0,0,0,0,0,57,20,83,4,0,0,0,0,0,0,106,7,9,0,0,0,0,0,0,0,20,6,32,0,0,5,3,0,0,0,40,0,3,0,0,0,0,0,0,0,3,69,414,25,67,42,53,7,21,7,692,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,15
505011072,0,4,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,14,4,10,0,4,10,0,0,0,0,25,5,11,3,7,4,6,0,3,0,31,0,8,4,12,4,4,0,4,0,35,9,32,6,15,11,9,0,7,0,89,5,42,3,18,6,0,0,5,0,91,8,55,8,17,7,8,0,0,0,111,9,98,17,17,9,3,0,3,5,154,12,91,3,8,5,0,0,0,0,116,5,115,0,3,3,0,0,0,0,134,9,117,0,7,3,3,0,0,0,139,30,190,0,5,5,0,0,3,0,237,16,29,0,0,3,0,0,0,0,49,18,66,0,0,0,0,0,0,0,85,0,8,0,0,0,0,0,0,0,6,131,870,56,116,71,44,5,29,5,1325,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,9,0,3,0,0,0,15
505011073,0,0,0,0,5,0,0,0,0,6,0,3,0,6,0,0,0,0,0,7,3,7,5,4,0,9,0,0,0,29,3,6,0,3,5,3,0,7,0,25,3,13,5,11,3,13,0,7,0,51,4,20,0,16,13,5,0,4,0,61,0,32,9,32,7,7,0,7,0,90,9,29,12,15,11,6,0,0,0,93,21,62,5,16,11,12,0,6,0,132,11,72,6,8,5,0,0,6,3,101,13,70,0,11,10,3,0,0,0,97,5,78,0,7,4,0,0,0,0,97,35,96,0,22,0,0,0,0,0,149,12,13,0,0,0,0,0,0,0,27,0,26,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,113,534,34,147,64,68,3,34,9,1009,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,12,0,5,0,7,0,3,0,6,0,21
505011074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,6,0,3,4,0,0,0,0,8,0,4,0,4,0,6,0,0,0,17,0,3,0,0,3,0,0,0,0,13,0,4,0,7,0,0,0,3,0,18,0,7,0,6,3,0,0,0,0,22,3,6,0,0,0,0,0,0,0,22,6,18,5,0,0,0,0,0,0,34,7,18,0,0,0,0,0,0,0,33,8,14,6,0,3,0,0,0,0,30,0,27,0,6,0,0,0,0,0,31,14,31,0,0,0,0,0,0,0,44,0,5,0,0,0,0,0,0,0,6,4,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,47,155,17,29,21,5,9,10,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5
505011075,4,3,0,0,0,0,0,0,0,13,0,3,0,0,0,6,0,0,0,10,0,9,0,8,0,9,0,8,0,40,0,5,0,7,0,17,0,9,0,45,0,9,8,6,0,22,0,4,0,63,5,17,6,25,10,17,4,6,0,91,8,26,8,17,6,15,0,6,0,80,11,26,18,19,11,12,0,10,0,108,20,56,15,18,12,12,0,4,0,133,14,71,9,4,8,0,0,0,0,115,13,62,12,0,13,5,0,0,0,106,21,79,9,3,4,4,0,3,0,120,27,161,5,6,3,3,0,4,0,213,10,18,0,0,7,0,0,0,0,36,22,52,0,0,5,5,0,0,0,82,4,0,0,0,0,0,0,0,0,12,152,606,88,121,86,127,6,59,11,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,4,0,0,4,0,7,0,7,0,19
505011076,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,5,4,0,0,4,5,5,0,0,0,11,0,5,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,7,0,7,3,0,3,0,0,0,0,21,0,5,0,0,3,0,3,0,0,19,0,7,4,0,0,0,0,0,0,12,0,6,0,0,3,0,0,0,0,14,3,11,0,0,0,0,0,0,0,19,7,17,0,0,0,0,0,0,0,33,7,12,0,0,0,0,0,0,0,16,9,16,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,38,101,13,17,28,10,5,8,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
505011077,7,8,0,0,0,4,0,0,0,15,0,22,6,16,3,12,0,8,4,67,0,27,5,24,12,25,0,6,0,96,6,36,5,23,10,33,3,18,3,139,8,47,11,42,22,38,3,9,5,187,17,106,16,47,33,56,4,22,0,308,20,190,20,63,58,49,4,17,5,428,42,260,20,90,77,40,8,23,0,551,49,513,40,116,116,32,12,23,7,913,43,602,24,66,83,10,5,13,9,863,62,786,26,52,82,17,10,7,7,1055,66,715,10,52,35,5,5,4,8,907,252,1206,10,65,48,10,0,3,6,1592,87,152,0,0,12,0,0,0,5,253,89,371,5,0,4,4,0,0,0,476,8,23,0,3,4,3,0,0,3,38,762,5066,205,656,608,327,58,152,61,7895,3,3,7,0,0,0,0,0,0,10,0,0,0,7,0,9,3,4,0,25,0,9,3,27,5,12,0,3,0,58
505011078,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,6,4,0,0,0,0,0,0,12,0,5,0,6,3,0,0,0,0,15,0,14,0,14,0,3,0,4,0,32,3,13,0,15,0,0,0,0,0,43,0,28,0,13,5,3,0,3,0,53,4,31,0,23,11,10,0,0,0,74,9,58,0,25,5,5,0,0,0,101,6,66,3,5,9,0,0,0,0,91,8,69,3,7,0,0,0,0,0,89,7,54,0,0,0,0,0,0,0,68,17,76,0,0,0,5,0,0,0,101,3,13,0,0,0,0,0,0,0,15,4,20,0,0,0,0,0,0,0,25,0,7,0,0,0,0,0,0,0,7,63,452,19,113,50,24,3,8,4,739,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
505011079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,7,5,0,0,0,0,12,0,5,0,4,0,0,0,3,0,15,3,7,0,0,4,0,0,0,0,16,0,7,0,4,3,0,0,4,0,21,3,8,4,4,0,0,0,0,0,30,0,17,5,0,0,4,0,0,0,25,4,23,0,3,4,0,0,0,0,40,3,28,0,0,7,0,0,0,0,34,3,24,0,0,4,0,0,0,0,29,0,15,0,0,0,0,0,0,0,19,8,37,0,0,0,0,0,0,0,43,3,6,0,0,3,0,0,0,0,15,4,21,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,48,208,15,30,26,9,0,11,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
505011080,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,12,0,6,3,9,0,0,0,0,0,15,5,7,0,9,4,5,0,0,0,25,0,16,0,6,0,4,0,4,0,29,0,32,0,11,4,0,0,0,0,53,3,37,3,6,6,0,0,0,0,60,0,46,0,0,0,0,0,0,0,54,7,65,4,4,0,3,0,0,0,76,3,66,0,0,0,0,0,0,0,68,20,113,4,5,4,3,0,0,0,143,6,21,0,0,0,0,0,0,0,24,15,22,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,55,441,17,48,37,18,0,7,3,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,9
505011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,5,0,0,0,0,0,10,0,3,0,5,0,0,0,0,0,16,0,7,0,3,0,0,0,0,0,14,0,6,0,4,3,9,0,4,0,24,5,10,3,9,5,0,4,3,0,34,6,25,0,13,5,5,0,0,0,47,3,31,0,10,7,0,3,0,0,56,3,41,4,6,4,0,0,0,0,53,5,63,0,0,12,0,0,0,0,80,3,67,0,0,0,0,0,0,0,77,42,175,0,6,19,0,0,0,0,242,15,16,0,0,3,0,0,0,0,36,4,21,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,6,96,475,19,53,52,13,5,5,8,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
505011082,3,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,3,0,4,0,0,3,3,0,0,0,16,4,8,0,7,0,6,0,0,0,26,3,16,3,0,0,3,0,0,0,27,5,5,4,7,5,0,0,3,0,30,5,23,4,6,0,7,0,0,0,44,0,33,3,0,9,0,0,4,0,44,3,27,0,4,3,6,0,0,5,40,3,46,0,0,8,0,0,0,0,62,3,39,0,0,4,0,0,0,0,46,12,93,0,4,5,5,0,0,0,120,8,13,0,0,3,0,0,0,0,23,15,34,0,0,4,5,0,0,6,59,0,4,0,0,0,0,0,0,0,4,72,365,19,34,41,31,0,9,7,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
505011083,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,13,0,3,4,3,0,0,0,20,0,10,0,4,3,0,0,0,0,16,0,5,0,6,3,0,0,3,0,18,0,6,4,0,5,9,0,0,0,27,0,16,0,7,0,3,5,0,0,42,0,18,5,13,0,5,0,0,0,39,8,17,8,5,4,0,0,4,0,43,6,34,3,5,3,0,0,0,0,57,4,45,0,0,0,0,0,0,0,55,3,37,0,0,0,0,0,0,0,48,14,80,0,3,0,0,0,0,0,98,6,12,0,0,0,0,0,0,0,17,0,27,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,49,328,16,43,26,29,5,13,0,496,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10
505021084,3,0,0,0,0,0,0,0,0,10,0,6,0,0,9,0,0,0,0,9,0,13,7,7,9,4,4,3,0,37,10,17,5,11,17,3,4,4,0,65,0,21,4,13,12,18,0,9,4,77,7,34,8,13,14,8,8,15,0,115,13,47,16,25,26,11,5,20,0,161,18,78,28,41,36,25,17,38,5,286,52,117,54,39,86,16,12,32,4,421,39,155,40,27,49,14,4,14,4,357,53,174,45,17,37,8,13,4,0,350,61,208,20,17,8,10,0,11,4,337,204,387,30,7,32,16,4,0,11,693,80,74,4,3,12,6,0,0,0,179,159,88,4,0,10,8,5,3,3,273,0,10,0,0,4,0,0,0,0,21,713,1427,256,225,361,140,76,152,43,3388,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,4,8,0,0,0,0,14
505021085,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,11,5,12,5,3,0,0,0,0,0,28,0,9,0,4,0,0,4,0,0,25,0,14,0,6,3,0,4,0,0,26,0,22,0,11,9,5,0,4,0,49,8,27,3,21,7,4,5,0,0,71,0,58,0,17,4,0,7,0,0,93,5,49,0,6,0,0,3,0,0,70,0,59,0,3,3,0,0,0,0,72,3,83,3,5,0,0,4,0,0,100,18,138,0,5,0,0,0,0,0,157,9,3,0,0,0,0,0,0,0,10,0,3,0,5,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,59,486,16,85,25,13,34,6,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,9
505021087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505021088,0,6,0,0,3,0,0,0,0,10,0,3,0,0,4,5,0,3,0,20,0,13,0,11,8,16,0,0,0,46,0,10,6,13,3,16,4,0,0,56,6,10,0,7,10,31,0,12,0,82,4,14,9,15,4,35,0,11,0,90,7,18,7,33,0,22,4,11,0,98,15,32,10,23,12,28,3,11,0,120,23,54,9,10,12,11,0,8,4,138,15,59,7,12,10,7,0,0,0,121,21,55,4,5,0,3,0,4,0,101,9,60,0,4,4,0,0,0,0,86,23,98,6,4,5,0,0,0,0,137,0,17,0,0,0,0,0,0,0,20,19,37,4,0,3,5,0,0,0,68,0,3,0,0,0,0,0,0,4,8,143,490,52,138,77,188,21,68,10,1190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,12,0,3,0,4,0,6,0,0,0,10
