DATE,MONTH,CLIENT GROUP,MEASURE,VALUE
2020-08-31,Aug20,Number of clients financially assisted with payments for short term/emergency accommodation,population,2712912.0
2020-08-31,Aug20,Number of clients who are at risk of homelessness,population,2712912.0
2020-08-31,Aug20,Number of clients who are homeless,population,2712912.0
2020-08-31,Aug20,Number of clients who have experienced family and domestic violence,population,2712912.0
2020-08-31,Aug20,Number of clients with a current mental health issue,population,2712912.0
2020-08-31,Aug20,Number of clients with problematic drug or alcohol issues,population,2712912.0
2020-08-31,Aug20,Number of indigenous clients,population,2712912.0
2020-08-31,Aug20,Number of nights in short-term/emergency accommodation,population,2712912.0
2021-08-31,Aug21,Number of clients accommodated in short-term/emergency accommodation,population,2749365.0
2021-08-31,Aug21,Number of clients financially assisted with payments for short term/emergency accommodation,population,2749365.0
2021-08-31,Aug21,Number of clients who are at risk of homelessness,population,2749365.0
2021-08-31,Aug21,Number of clients who are homeless,population,2749365.0
2021-08-31,Aug21,Number of clients who have experienced family and domestic violence,population,2749365.0
2021-08-31,Aug21,Number of clients with a current mental health issue,population,2749365.0
2021-08-31,Aug21,Number of clients with problematic drug or alcohol issues,population,2749365.0
2021-08-31,Aug21,Number of indigenous clients,population,2749365.0
2021-08-31,Aug21,Number of nights in short-term/emergency accommodation,population,2749365.0
2022-08-31,Aug22,Number of clients accommodated in short-term/emergency accommodation,population,2791432.0
2022-08-31,Aug22,Number of clients financially assisted with payments for short term/emergency accommodation,population,2791432.0
2022-08-31,Aug22,Number of clients who are at risk of homelessness,population,2791432.0
2022-08-31,Aug22,Number of clients who are homeless,population,2791432.0
2022-08-31,Aug22,Number of clients who have experienced family and domestic violence,population,2791432.0
2022-08-31,Aug22,Number of clients with a current mental health issue,population,2791432.0
2022-08-31,Aug22,Number of clients with problematic drug or alcohol issues,population,2791432.0
2022-08-31,Aug22,Number of indigenous clients,population,2791432.0
2022-08-31,Aug22,Number of nights in short-term/emergency accommodation,population,2791432.0
2017-12-31,Dec17,Number of clients accommodated in short-term/emergency accommodation,population,
2017-12-31,Dec17,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2017-12-31,Dec17,Number of clients who are at risk of homelessness,population,
2017-12-31,Dec17,Number of clients who are homeless,population,
2017-12-31,Dec17,Number of clients who have experienced family and domestic violence,population,
2017-12-31,Dec17,Number of clients with a current mental health issue,population,
2017-12-31,Dec17,Number of clients with problematic drug or alcohol issues,population,
2017-12-31,Dec17,Number of indigenous clients,population,
2017-12-31,Dec17,Number of nights in short-term/emergency accommodation,population,
2018-12-31,Dec18,Number of clients accommodated in short-term/emergency accommodation,population,
2018-12-31,Dec18,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2018-12-31,Dec18,Number of clients who are at risk of homelessness,population,
2018-12-31,Dec18,Number of clients who are homeless,population,
2018-12-31,Dec18,Number of clients who have experienced family and domestic violence,population,
2018-12-31,Dec18,Number of clients with a current mental health issue,population,
2018-12-31,Dec18,Number of clients with problematic drug or alcohol issues,population,
2018-12-31,Dec18,Number of indigenous clients,population,
2018-12-31,Dec18,Number of nights in short-term/emergency accommodation,population,
2019-12-31,Dec19,Number of clients accommodated in short-term/emergency accommodation,population,
2019-12-31,Dec19,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2019-12-31,Dec19,Number of clients who are at risk of homelessness,population,
2019-12-31,Dec19,Number of clients who are homeless,population,
2019-12-31,Dec19,Number of clients who have experienced family and domestic violence,population,
2019-12-31,Dec19,Number of clients with a current mental health issue,population,
2019-12-31,Dec19,Number of clients with problematic drug or alcohol issues,population,
2019-12-31,Dec19,Number of indigenous clients,population,
2019-12-31,Dec19,Number of nights in short-term/emergency accommodation,population,
2020-12-31,Dec20,Number of clients accommodated in short-term/emergency accommodation,population,
2020-12-31,Dec20,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2020-12-31,Dec20,Number of clients who are at risk of homelessness,population,
2020-12-31,Dec20,Number of clients who are homeless,population,
2020-12-31,Dec20,Number of clients who have experienced family and domestic violence,population,
2020-12-31,Dec20,Number of clients with a current mental health issue,population,
2020-12-31,Dec20,Number of clients with problematic drug or alcohol issues,population,
2020-12-31,Dec20,Number of indigenous clients,population,
2020-12-31,Dec20,Number of nights in short-term/emergency accommodation,population,
2021-12-31,Dec21,Number of clients accommodated in short-term/emergency accommodation,population,
2021-12-31,Dec21,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2021-12-31,Dec21,Number of clients who are at risk of homelessness,population,
2021-12-31,Dec21,Number of clients who are homeless,population,
2021-12-31,Dec21,Number of clients who have experienced family and domestic violence,population,
2021-12-31,Dec21,Number of clients with a current mental health issue,population,
2021-12-31,Dec21,Number of clients with problematic drug or alcohol issues,population,
2021-12-31,Dec21,Number of indigenous clients,population,
2021-12-31,Dec21,Number of nights in short-term/emergency accommodation,population,
2022-12-31,Dec22,Number of clients accommodated in short-term/emergency accommodation,population,
2022-12-31,Dec22,Number of clients financially assisted with payments for short term/emergency accommodation,population,
2022-12-31,Dec22,Number of clients who are at risk of homelessness,population,
2022-12-31,Dec22,Number of clients who are homeless,population,
2022-12-31,Dec22,Number of clients who have experienced family and domestic violence,population,
2022-12-31,Dec22,Number of clients with a current mental health issue,population,
2022-12-31,Dec22,Number of clients with problematic drug or alcohol issues,population,
2022-12-31,Dec22,Number of indigenous clients,population,
2022-12-31,Dec22,Number of nights in short-term/emergency accommodation,population,
2018-02-28,Feb18,Number of clients accommodated in short-term/emergency accommodation,population,5194066.0
2018-02-28,Feb18,Number of clients financially assisted with payments for short term/emergency accommodation,population,5194066.0
2018-02-28,Feb18,Number of clients who are at risk of homelessness,population,5194066.0
2018-02-28,Feb18,Number of clients who are homeless,population,5194066.0
2018-02-28,Feb18,Number of clients who have experienced family and domestic violence,population,5194066.0
2018-02-28,Feb18,Number of clients with a current mental health issue,population,5194066.0
2018-02-28,Feb18,Number of clients with problematic drug or alcohol issues,population,5194066.0
2018-02-28,Feb18,Number of indigenous clients,population,5194066.0
2018-02-28,Feb18,Number of nights in short-term/emergency accommodation,population,5194066.0
2019-02-28,Feb19,Number of clients accommodated in short-term/emergency accommodation,population,5264525.0
2019-02-28,Feb19,Number of clients financially assisted with payments for short term/emergency accommodation,population,5264525.0
2019-02-28,Feb19,Number of clients who are at risk of homelessness,population,5264525.0
2019-02-28,Feb19,Number of clients who are homeless,population,5264525.0
2019-02-28,Feb19,Number of clients who have experienced family and domestic violence,population,5264525.0
2019-02-28,Feb19,Number of clients with a current mental health issue,population,5264525.0
2019-02-28,Feb19,Number of clients with problematic drug or alcohol issues,population,5264525.0
2019-02-28,Feb19,Number of indigenous clients,population,5264525.0
2019-02-28,Feb19,Number of nights in short-term/emergency accommodation,population,5264525.0
2020-02-29,Feb20,Number of clients accommodated in short-term/emergency accommodation,population,5363045.0
2020-02-29,Feb20,Number of clients financially assisted with payments for short term/emergency accommodation,population,5363045.0
2020-02-29,Feb20,Number of clients who are at risk of homelessness,population,5363045.0
2020-02-29,Feb20,Number of clients who are homeless,population,5363045.0
2020-02-29,Feb20,Number of clients who have experienced family and domestic violence,population,5363045.0
2020-02-29,Feb20,Number of clients with a current mental health issue,population,5363045.0
2020-02-29,Feb20,Number of clients with problematic drug or alcohol issues,population,5363045.0
2020-02-29,Feb20,Number of indigenous clients,population,5363045.0
2020-02-29,Feb20,Number of nights in short-term/emergency accommodation,population,5363045.0
2021-02-28,Feb21,Number of clients accommodated in short-term/emergency accommodation,population,5448188.0
2021-02-28,Feb21,Number of clients financially assisted with payments for short term/emergency accommodation,population,5448188.0
2021-02-28,Feb21,Number of clients who are at risk of homelessness,population,5448188.0
2021-02-28,Feb21,Number of clients who are homeless,population,5448188.0
2021-02-28,Feb21,Number of clients who have experienced family and domestic violence,population,5448188.0
2021-02-28,Feb21,Number of clients with a current mental health issue,population,5448188.0
2021-02-28,Feb21,Number of clients with problematic drug or alcohol issues,population,5448188.0
2021-02-28,Feb21,Number of indigenous clients,population,5448188.0
2021-02-28,Feb21,Number of nights in short-term/emergency accommodation,population,5448188.0
2022-02-28,Feb22,Number of clients accommodated in short-term/emergency accommodation,population,5516229.0
2022-02-28,Feb22,Number of clients financially assisted with payments for short term/emergency accommodation,population,5516229.0
2022-02-28,Feb22,Number of clients who are at risk of homelessness,population,5516229.0
2022-02-28,Feb22,Number of clients who are homeless,population,5516229.0
2022-02-28,Feb22,Number of clients who have experienced family and domestic violence,population,5516229.0
2022-02-28,Feb22,Number of clients with a current mental health issue,population,5516229.0
2022-02-28,Feb22,Number of clients with problematic drug or alcohol issues,population,5516229.0
2022-02-28,Feb22,Number of indigenous clients,population,5516229.0
2022-02-28,Feb22,Number of nights in short-term/emergency accommodation,population,5516229.0
2023-02-28,Feb23,Number of clients accommodated in short-term/emergency accommodation,population,5639980.0
2023-02-28,Feb23,Number of clients financially assisted with payments for short term/emergency accommodation,population,5639980.0
2023-02-28,Feb23,Number of clients who are at risk of homelessness,population,5639980.0
2023-02-28,Feb23,Number of clients who are homeless,population,5639980.0
2023-02-28,Feb23,Number of clients who have experienced family and domestic violence,population,5639980.0
2023-02-28,Feb23,Number of clients with a current mental health issue,population,5639980.0
2023-02-28,Feb23,Number of clients with problematic drug or alcohol issues,population,5639980.0
2023-02-28,Feb23,Number of indigenous clients,population,5639980.0
2023-02-28,Feb23,Number of nights in short-term/emergency accommodation,population,5639980.0
2018-01-31,Jan18,Number of clients accommodated in short-term/emergency accommodation,population,5194066.0
2018-01-31,Jan18,Number of clients financially assisted with payments for short term/emergency accommodation,population,5194066.0
2018-01-31,Jan18,Number of clients who are at risk of homelessness,population,5194066.0
2018-01-31,Jan18,Number of clients who are homeless,population,5194066.0
2018-01-31,Jan18,Number of clients who have experienced family and domestic violence,population,5194066.0
2018-01-31,Jan18,Number of clients with a current mental health issue,population,5194066.0
2018-01-31,Jan18,Number of clients with problematic drug or alcohol issues,population,5194066.0
2018-01-31,Jan18,Number of indigenous clients,population,5194066.0
2018-01-31,Jan18,Number of nights in short-term/emergency accommodation,population,5194066.0
2019-01-31,Jan19,Number of clients accommodated in short-term/emergency accommodation,population,5264525.0
2019-01-31,Jan19,Number of clients financially assisted with payments for short term/emergency accommodation,population,5264525.0
2019-01-31,Jan19,Number of clients who are at risk of homelessness,population,5264525.0
2019-01-31,Jan19,Number of clients who are homeless,population,5264525.0
2019-01-31,Jan19,Number of clients who have experienced family and domestic violence,population,5264525.0
2019-01-31,Jan19,Number of clients with a current mental health issue,population,5264525.0
2019-01-31,Jan19,Number of clients with problematic drug or alcohol issues,population,5264525.0
2019-01-31,Jan19,Number of indigenous clients,population,5264525.0
2019-01-31,Jan19,Number of nights in short-term/emergency accommodation,population,5264525.0
2020-01-31,Jan20,Number of clients accommodated in short-term/emergency accommodation,population,5363045.0
2020-01-31,Jan20,Number of clients financially assisted with payments for short term/emergency accommodation,population,5363045.0
2020-01-31,Jan20,Number of clients who are at risk of homelessness,population,5363045.0
2020-01-31,Jan20,Number of clients who are homeless,population,5363045.0
2020-01-31,Jan20,Number of clients who have experienced family and domestic violence,population,5363045.0
2020-01-31,Jan20,Number of clients with a current mental health issue,population,5363045.0
2020-01-31,Jan20,Number of clients with problematic drug or alcohol issues,population,5363045.0
2020-01-31,Jan20,Number of indigenous clients,population,5363045.0
2020-01-31,Jan20,Number of nights in short-term/emergency accommodation,population,5363045.0
2021-01-31,Jan21,Number of clients accommodated in short-term/emergency accommodation,population,5448188.0
2021-01-31,Jan21,Number of clients financially assisted with payments for short term/emergency accommodation,population,5448188.0
2021-01-31,Jan21,Number of clients who are at risk of homelessness,population,5448188.0
2021-01-31,Jan21,Number of clients who are homeless,population,5448188.0
2021-01-31,Jan21,Number of clients who have experienced family and domestic violence,population,5448188.0
2021-01-31,Jan21,Number of clients with a current mental health issue,population,5448188.0
2021-01-31,Jan21,Number of clients with problematic drug or alcohol issues,population,5448188.0
2021-01-31,Jan21,Number of indigenous clients,population,5448188.0
2021-01-31,Jan21,Number of nights in short-term/emergency accommodation,population,5448188.0
2022-01-31,Jan22,Number of clients accommodated in short-term/emergency accommodation,population,5516229.0
2022-01-31,Jan22,Number of clients financially assisted with payments for short term/emergency accommodation,population,5516229.0
2022-01-31,Jan22,Number of clients who are at risk of homelessness,population,5516229.0
2022-01-31,Jan22,Number of clients who are homeless,population,5516229.0
2022-01-31,Jan22,Number of clients who have experienced family and domestic violence,population,5516229.0
2022-01-31,Jan22,Number of clients with a current mental health issue,population,5516229.0
2022-01-31,Jan22,Number of clients with problematic drug or alcohol issues,population,5516229.0
2022-01-31,Jan22,Number of indigenous clients,population,5516229.0
2022-01-31,Jan22,Number of nights in short-term/emergency accommodation,population,5516229.0
2023-01-31,Jan23,Number of clients accommodated in short-term/emergency accommodation,population,5639980.0
2023-01-31,Jan23,Number of clients financially assisted with payments for short term/emergency accommodation,population,5639980.0
2023-01-31,Jan23,Number of clients who are at risk of homelessness,population,5639980.0
2023-01-31,Jan23,Number of clients who are homeless,population,5639980.0
2023-01-31,Jan23,Number of clients who have experienced family and domestic violence,population,5639980.0
2023-01-31,Jan23,Number of clients with a current mental health issue,population,5639980.0
2023-01-31,Jan23,Number of clients with problematic drug or alcohol issues,population,5639980.0
2023-01-31,Jan23,Number of indigenous clients,population,5639980.0
2023-01-31,Jan23,Number of nights in short-term/emergency accommodation,population,5639980.0
2017-07-31,Jul17,Number of clients accommodated in short-term/emergency accommodation,population,2585720.0
2017-07-31,Jul17,Number of clients financially assisted with payments for short term/emergency accommodation,population,2585720.0
2017-07-31,Jul17,Number of clients who are at risk of homelessness,population,2585720.0
2017-07-31,Jul17,Number of clients who are homeless,population,2585720.0
2017-07-31,Jul17,Number of clients who have experienced family and domestic violence,population,2585720.0
2017-07-31,Jul17,Number of clients with a current mental health issue,population,2585720.0
2017-07-31,Jul17,Number of clients with problematic drug or alcohol issues,population,2585720.0
2017-07-31,Jul17,Number of indigenous clients,population,2585720.0
2017-07-31,Jul17,Number of nights in short-term/emergency accommodation,population,2585720.0
2018-07-31,Jul18,Number of clients accommodated in short-term/emergency accommodation,population,2617792.0
2018-07-31,Jul18,Number of clients financially assisted with payments for short term/emergency accommodation,population,2617792.0
2018-07-31,Jul18,Number of clients who are at risk of homelessness,population,2617792.0
2018-07-31,Jul18,Number of clients who are homeless,population,2617792.0
2018-07-31,Jul18,Number of clients who have experienced family and domestic violence,population,2617792.0
2018-07-31,Jul18,Number of clients with a current mental health issue,population,2617792.0
2018-07-31,Jul18,Number of clients with problematic drug or alcohol issues,population,2617792.0
2018-07-31,Jul18,Number of indigenous clients,population,2617792.0
2018-07-31,Jul18,Number of nights in short-term/emergency accommodation,population,2617792.0
2019-07-31,Jul19,Number of clients accommodated in short-term/emergency accommodation,population,2659625.0
2019-07-31,Jul19,Number of clients financially assisted with payments for short term/emergency accommodation,population,2659625.0
2019-07-31,Jul19,Number of clients who are at risk of homelessness,population,2659625.0
2019-07-31,Jul19,Number of clients who are homeless,population,2659625.0
2019-07-31,Jul19,Number of clients who have experienced family and domestic violence,population,2659625.0
2019-07-31,Jul19,Number of clients with a current mental health issue,population,2659625.0
2019-07-31,Jul19,Number of clients with problematic drug or alcohol issues,population,2659625.0
2019-07-31,Jul19,Number of indigenous clients,population,2659625.0
2019-07-31,Jul19,Number of nights in short-term/emergency accommodation,population,2659625.0
2020-07-31,Jul20,Number of clients accommodated in short-term/emergency accommodation,population,2712912.0
2020-07-31,Jul20,Number of clients financially assisted with payments for short term/emergency accommodation,population,2712912.0
2020-07-31,Jul20,Number of clients who are at risk of homelessness,population,2712912.0
2020-07-31,Jul20,Number of clients who are homeless,population,2712912.0
2020-07-31,Jul20,Number of clients who have experienced family and domestic violence,population,2712912.0
2020-07-31,Jul20,Number of clients with a current mental health issue,population,2712912.0
2020-07-31,Jul20,Number of clients with problematic drug or alcohol issues,population,2712912.0
2020-07-31,Jul20,Number of indigenous clients,population,2712912.0
2020-07-31,Jul20,Number of nights in short-term/emergency accommodation,population,2712912.0
2021-07-31,Jul21,Number of clients accommodated in short-term/emergency accommodation,population,2749365.0
2021-07-31,Jul21,Number of clients financially assisted with payments for short term/emergency accommodation,population,2749365.0
2021-07-31,Jul21,Number of clients who are at risk of homelessness,population,2749365.0
2021-07-31,Jul21,Number of clients who are homeless,population,2749365.0
2021-07-31,Jul21,Number of clients who have experienced family and domestic violence,population,2749365.0
2021-07-31,Jul21,Number of clients with a current mental health issue,population,2749365.0
2021-07-31,Jul21,Number of clients with problematic drug or alcohol issues,population,2749365.0
2021-07-31,Jul21,Number of indigenous clients,population,2749365.0
2021-07-31,Jul21,Number of nights in short-term/emergency accommodation,population,2749365.0
2022-07-31,Jul22,Number of clients accommodated in short-term/emergency accommodation,population,2791432.0
2022-07-31,Jul22,Number of clients financially assisted with payments for short term/emergency accommodation,population,2791432.0
2022-07-31,Jul22,Number of clients who are at risk of homelessness,population,2791432.0
2022-07-31,Jul22,Number of clients who are homeless,population,2791432.0
2022-07-31,Jul22,Number of clients who have experienced family and domestic violence,population,2791432.0
2022-07-31,Jul22,Number of clients with a current mental health issue,population,2791432.0
2022-07-31,Jul22,Number of clients with problematic drug or alcohol issues,population,2791432.0
2022-07-31,Jul22,Number of indigenous clients,population,2791432.0
2022-07-31,Jul22,Number of nights in short-term/emergency accommodation,population,2791432.0
2018-06-30,Jun18,Number of clients accommodated in short-term/emergency accommodation,population,2610320.0
2018-06-30,Jun18,Number of clients financially assisted with payments for short term/emergency accommodation,population,2610320.0
2018-06-30,Jun18,Number of clients who are at risk of homelessness,population,2610320.0
2018-06-30,Jun18,Number of clients who are homeless,population,2610320.0
2018-06-30,Jun18,Number of clients who have experienced family and domestic violence,population,2610320.0
2018-06-30,Jun18,Number of clients with a current mental health issue,population,2610320.0
2018-06-30,Jun18,Number of clients with problematic drug or alcohol issues,population,2610320.0
2018-06-30,Jun18,Number of indigenous clients,population,2610320.0
2018-06-30,Jun18,Number of nights in short-term/emergency accommodation,population,2610320.0
2019-06-30,Jun19,Number of clients accommodated in short-term/emergency accommodation,population,2649641.0
2019-06-30,Jun19,Number of clients financially assisted with payments for short term/emergency accommodation,population,2649641.0
2019-06-30,Jun19,Number of clients who are at risk of homelessness,population,2649641.0
2019-06-30,Jun19,Number of clients who are homeless,population,2649641.0
2019-06-30,Jun19,Number of clients who have experienced family and domestic violence,population,2649641.0
2019-06-30,Jun19,Number of clients with a current mental health issue,population,2649641.0
2019-06-30,Jun19,Number of clients with problematic drug or alcohol issues,population,2649641.0
2019-06-30,Jun19,Number of indigenous clients,population,2649641.0
2019-06-30,Jun19,Number of nights in short-term/emergency accommodation,population,2649641.0
2020-06-30,Jun20,Number of clients accommodated in short-term/emergency accommodation,population,2706350.0
2020-06-30,Jun20,Number of clients financially assisted with payments for short term/emergency accommodation,population,2706350.0
2020-06-30,Jun20,Number of clients who are at risk of homelessness,population,2706350.0
2020-06-30,Jun20,Number of clients who are homeless,population,2706350.0
2020-06-30,Jun20,Number of clients who have experienced family and domestic violence,population,2706350.0
2020-06-30,Jun20,Number of clients with a current mental health issue,population,2706350.0
2020-06-30,Jun20,Number of clients with problematic drug or alcohol issues,population,2706350.0
2020-06-30,Jun20,Number of indigenous clients,population,2706350.0
2020-06-30,Jun20,Number of nights in short-term/emergency accommodation,population,2706350.0
2021-06-30,Jun21,Number of clients accommodated in short-term/emergency accommodation,population,2739105.0
2021-06-30,Jun21,Number of clients financially assisted with payments for short term/emergency accommodation,population,2739105.0
2021-06-30,Jun21,Number of clients who are at risk of homelessness,population,2739105.0
2021-06-30,Jun21,Number of clients who are homeless,population,2739105.0
2021-06-30,Jun21,Number of clients who have experienced family and domestic violence,population,2739105.0
2021-06-30,Jun21,Number of clients with a current mental health issue,population,2739105.0
2021-06-30,Jun21,Number of clients with problematic drug or alcohol issues,population,2739105.0
2021-06-30,Jun21,Number of indigenous clients,population,2739105.0
2021-06-30,Jun21,Number of nights in short-term/emergency accommodation,population,2739105.0
2022-06-30,Jun22,Number of clients accommodated in short-term/emergency accommodation,population,2777252.0
2022-06-30,Jun22,Number of clients financially assisted with payments for short term/emergency accommodation,population,2777252.0
2022-06-30,Jun22,Number of clients who are at risk of homelessness,population,2777252.0
2022-06-30,Jun22,Number of clients who are homeless,population,2777252.0
2022-06-30,Jun22,Number of clients who have experienced family and domestic violence,population,2777252.0
2022-06-30,Jun22,Number of clients with a current mental health issue,population,2777252.0
2022-06-30,Jun22,Number of clients with problematic drug or alcohol issues,population,2777252.0
2022-06-30,Jun22,Number of indigenous clients,population,2777252.0
2022-06-30,Jun22,Number of nights in short-term/emergency accommodation,population,2777252.0
2023-06-30,Jun23,Number of clients accommodated in short-term/emergency accommodation,population,2855594.0
2023-06-30,Jun23,Number of clients financially assisted with payments for short term/emergency accommodation,population,2855594.0
2023-06-30,Jun23,Number of clients who are at risk of homelessness,population,2855594.0
2023-06-30,Jun23,Number of clients who are homeless,population,2855594.0
2023-06-30,Jun23,Number of clients who have experienced family and domestic violence,population,2855594.0
2023-06-30,Jun23,Number of clients with a current mental health issue,population,2855594.0
2023-06-30,Jun23,Number of clients with problematic drug or alcohol issues,population,2855594.0
2023-06-30,Jun23,Number of indigenous clients,population,2855594.0
2023-06-30,Jun23,Number of nights in short-term/emergency accommodation,population,2855594.0
2018-03-31,Mar18,Number of clients accommodated in short-term/emergency accommodation,population,5194066.0
2018-03-31,Mar18,Number of clients financially assisted with payments for short term/emergency accommodation,population,5194066.0
2018-03-31,Mar18,Number of clients who are at risk of homelessness,population,5194066.0
2018-03-31,Mar18,Number of clients who are homeless,population,5194066.0
2018-03-31,Mar18,Number of clients who have experienced family and domestic violence,population,5194066.0
2018-03-31,Mar18,Number of clients with a current mental health issue,population,5194066.0
2018-03-31,Mar18,Number of clients with problematic drug or alcohol issues,population,5194066.0
2018-03-31,Mar18,Number of indigenous clients,population,5194066.0
2018-03-31,Mar18,Number of nights in short-term/emergency accommodation,population,5194066.0
2019-03-31,Mar19,Number of clients accommodated in short-term/emergency accommodation,population,5264525.0
2019-03-31,Mar19,Number of clients financially assisted with payments for short term/emergency accommodation,population,5264525.0
2019-03-31,Mar19,Number of clients who are at risk of homelessness,population,5264525.0
2019-03-31,Mar19,Number of clients who are homeless,population,5264525.0
2019-03-31,Mar19,Number of clients who have experienced family and domestic violence,population,5264525.0
2019-03-31,Mar19,Number of clients with a current mental health issue,population,5264525.0
2019-03-31,Mar19,Number of clients with problematic drug or alcohol issues,population,5264525.0
2019-03-31,Mar19,Number of indigenous clients,population,5264525.0
2019-03-31,Mar19,Number of nights in short-term/emergency accommodation,population,5264525.0
2020-03-31,Mar20,Number of clients accommodated in short-term/emergency accommodation,population,5363045.0
2020-03-31,Mar20,Number of clients financially assisted with payments for short term/emergency accommodation,population,5363045.0
2020-03-31,Mar20,Number of clients who are at risk of homelessness,population,5363045.0
2020-03-31,Mar20,Number of clients who are homeless,population,5363045.0
2020-03-31,Mar20,Number of clients who have experienced family and domestic violence,population,5363045.0
2020-03-31,Mar20,Number of clients with a current mental health issue,population,5363045.0
2020-03-31,Mar20,Number of clients with problematic drug or alcohol issues,population,5363045.0
2020-03-31,Mar20,Number of indigenous clients,population,5363045.0
2020-03-31,Mar20,Number of nights in short-term/emergency accommodation,population,5363045.0
2021-03-31,Mar21,Number of clients accommodated in short-term/emergency accommodation,population,5448188.0
2021-03-31,Mar21,Number of clients financially assisted with payments for short term/emergency accommodation,population,5448188.0
2021-03-31,Mar21,Number of clients who are at risk of homelessness,population,5448188.0
2021-03-31,Mar21,Number of clients who are homeless,population,5448188.0
2021-03-31,Mar21,Number of clients who have experienced family and domestic violence,population,5448188.0
2021-03-31,Mar21,Number of clients with a current mental health issue,population,5448188.0
2021-03-31,Mar21,Number of clients with problematic drug or alcohol issues,population,5448188.0
2021-03-31,Mar21,Number of indigenous clients,population,5448188.0
2021-03-31,Mar21,Number of nights in short-term/emergency accommodation,population,5448188.0
2022-03-31,Mar22,Number of clients accommodated in short-term/emergency accommodation,population,5516229.0
2022-03-31,Mar22,Number of clients financially assisted with payments for short term/emergency accommodation,population,5516229.0
2022-03-31,Mar22,Number of clients who are at risk of homelessness,population,5516229.0
2022-03-31,Mar22,Number of clients who are homeless,population,5516229.0
2022-03-31,Mar22,Number of clients who have experienced family and domestic violence,population,5516229.0
2022-03-31,Mar22,Number of clients with a current mental health issue,population,5516229.0
2022-03-31,Mar22,Number of clients with problematic drug or alcohol issues,population,5516229.0
2022-03-31,Mar22,Number of indigenous clients,population,5516229.0
2022-03-31,Mar22,Number of nights in short-term/emergency accommodation,population,5516229.0
2023-03-31,Mar23,Number of clients accommodated in short-term/emergency accommodation,population,5639980.0
2023-03-31,Mar23,Number of clients financially assisted with payments for short term/emergency accommodation,population,5639980.0
2023-03-31,Mar23,Number of clients who are at risk of homelessness,population,5639980.0
2023-03-31,Mar23,Number of clients who are homeless,population,5639980.0
2023-03-31,Mar23,Number of clients who have experienced family and domestic violence,population,5639980.0
2023-03-31,Mar23,Number of clients with a current mental health issue,population,5639980.0
2023-03-31,Mar23,Number of clients with problematic drug or alcohol issues,population,5639980.0
2023-03-31,Mar23,Number of indigenous clients,population,5639980.0
2023-03-31,Mar23,Number of nights in short-term/emergency accommodation,population,5639980.0
2018-05-31,May18,Number of clients accommodated in short-term/emergency accommodation,population,2610320.0
2018-05-31,May18,Number of clients financially assisted with payments for short term/emergency accommodation,population,2610320.0
2018-05-31,May18,Number of clients who are at risk of homelessness,population,2610320.0
2018-05-31,May18,Number of clients who are homeless,population,2610320.0
2018-05-31,May18,Number of clients who have experienced family and domestic violence,population,2610320.0
2018-05-31,May18,Number of clients with a current mental health issue,population,2610320.0
2018-05-31,May18,Number of clients with problematic drug or alcohol issues,population,2610320.0
2018-05-31,May18,Number of indigenous clients,population,2610320.0
2018-05-31,May18,Number of nights in short-term/emergency accommodation,population,2610320.0
2019-05-31,May19,Number of clients accommodated in short-term/emergency accommodation,population,2649641.0
2019-05-31,May19,Number of clients financially assisted with payments for short term/emergency accommodation,population,2649641.0
2019-05-31,May19,Number of clients who are at risk of homelessness,population,2649641.0
2019-05-31,May19,Number of clients who are homeless,population,2649641.0
2019-05-31,May19,Number of clients who have experienced family and domestic violence,population,2649641.0
2019-05-31,May19,Number of clients with a current mental health issue,population,2649641.0
2019-05-31,May19,Number of clients with problematic drug or alcohol issues,population,2649641.0
2019-05-31,May19,Number of indigenous clients,population,2649641.0
2019-05-31,May19,Number of nights in short-term/emergency accommodation,population,2649641.0
2020-05-31,May20,Number of clients accommodated in short-term/emergency accommodation,population,2706350.0
2020-05-31,May20,Number of clients financially assisted with payments for short term/emergency accommodation,population,2706350.0
2020-05-31,May20,Number of clients who are at risk of homelessness,population,2706350.0
2020-05-31,May20,Number of clients who are homeless,population,2706350.0
2020-05-31,May20,Number of clients who have experienced family and domestic violence,population,2706350.0
2020-05-31,May20,Number of clients with a current mental health issue,population,2706350.0
2020-05-31,May20,Number of clients with problematic drug or alcohol issues,population,2706350.0
2020-05-31,May20,Number of indigenous clients,population,2706350.0
2020-05-31,May20,Number of nights in short-term/emergency accommodation,population,2706350.0
2021-05-31,May21,Number of clients accommodated in short-term/emergency accommodation,population,2739105.0
2021-05-31,May21,Number of clients financially assisted with payments for short term/emergency accommodation,population,2739105.0
2021-05-31,May21,Number of clients who are at risk of homelessness,population,2739105.0
2021-05-31,May21,Number of clients who are homeless,population,2739105.0
2021-05-31,May21,Number of clients who have experienced family and domestic violence,population,2739105.0
2021-05-31,May21,Number of clients with a current mental health issue,population,2739105.0
2021-05-31,May21,Number of clients with problematic drug or alcohol issues,population,2739105.0
2021-05-31,May21,Number of indigenous clients,population,2739105.0
2021-05-31,May21,Number of nights in short-term/emergency accommodation,population,2739105.0
