DATE,STATE,MONTH,AGE GROUP,MEASURE,VALUE
2021-10-31,National,Oct21,25 to 29,population,1808556.0
2021-10-31,National,Oct21,30 to 34,population,1896389.0
2021-10-31,National,Oct21,35 to 39,population,1870385.0
2021-10-31,National,Oct21,40 to 44,population,1664975.0
2021-10-31,National,Oct21,45 to 49,population,1641974.0
2021-10-31,National,Oct21,5 to 9,population,1613081.0
2021-10-31,National,Oct21,50 to 54,population,1621360.0
2021-10-31,National,Oct21,55 to 59,population,1545732.0
2021-10-31,National,Oct21,60 to 64,population,1471297.0
2021-10-31,National,Oct21,65+,population,4341847.0
2022-10-31,National,Oct22,0 to 4,population,1514997.0
2022-10-31,National,Oct22,10 to 14,population,1642868.0
2022-10-31,National,Oct22,15 to 19,population,1553964.0
2022-10-31,National,Oct22,20 to 24,population,1664501.0
2022-10-31,National,Oct22,25 to 29,population,1845107.0
2022-10-31,National,Oct22,30 to 34,population,1927820.0
2022-10-31,National,Oct22,35 to 39,population,1902744.0
2022-10-31,National,Oct22,40 to 44,population,1722030.0
2022-10-31,National,Oct22,45 to 49,population,1619795.0
2022-10-31,National,Oct22,5 to 9,population,1610828.0
2022-10-31,National,Oct22,50 to 54,population,1660074.0
2022-10-31,National,Oct22,55 to 59,population,1531445.0
2022-10-31,National,Oct22,60 to 64,population,1497787.0
2022-10-31,National,Oct22,65+,population,4459448.0
2017-09-30,National,Sep17,0 to 4,population,1573423.0
2017-09-30,National,Sep17,10 to 14,population,1484924.0
2017-09-30,National,Sep17,15 to 19,population,1485892.0
2017-09-30,National,Sep17,20 to 24,population,1722178.0
2017-09-30,National,Sep17,25 to 29,population,1851404.0
2017-09-30,National,Sep17,30 to 34,population,1839828.0
2017-09-30,National,Sep17,35 to 39,population,1677933.0
2017-09-30,National,Sep17,40 to 44,population,1602812.0
2017-09-30,National,Sep17,45 to 49,population,1656923.0
2017-09-30,National,Sep17,5 to 9,population,1592091.0
2017-09-30,National,Sep17,50 to 54,population,1536836.0
2017-09-30,National,Sep17,55 to 59,population,1514428.0
2017-09-30,National,Sep17,60 to 64,population,1339252.0
2017-09-30,National,Sep17,65+,population,3812147.0
2018-09-30,National,Sep18,0 to 4,population,1561558.0
2018-09-30,National,Sep18,10 to 14,population,1528816.0
2018-09-30,National,Sep18,15 to 19,population,1493690.0
2018-09-30,National,Sep18,20 to 24,population,1740793.0
2018-09-30,National,Sep18,25 to 29,population,1876481.0
2018-09-30,National,Sep18,30 to 34,population,1867032.0
2018-09-30,National,Sep18,35 to 39,population,1740941.0
2018-09-30,National,Sep18,40 to 44,population,1596059.0
2018-09-30,National,Sep18,45 to 49,population,1678082.0
2018-09-30,National,Sep18,5 to 9,population,1607668.0
2018-09-30,National,Sep18,50 to 54,population,1534175.0
2018-09-30,National,Sep18,55 to 59,population,1538216.0
2018-09-30,National,Sep18,60 to 64,population,1367394.0
2018-09-30,National,Sep18,65+,population,3936494.0
2019-09-30,National,Sep19,0 to 4,population,1552273.0
2019-09-30,National,Sep19,10 to 14,population,1571814.0
2019-09-30,National,Sep19,15 to 19,population,1496807.0
2019-09-30,National,Sep19,20 to 24,population,1741325.0
2019-09-30,National,Sep19,25 to 29,population,1895735.0
2019-09-30,National,Sep19,30 to 34,population,1894288.0
2019-09-30,National,Sep19,35 to 39,population,1800211.0
2019-09-30,National,Sep19,40 to 44,population,1605036.0
2019-09-30,National,Sep19,45 to 49,population,1683634.0
2019-09-30,National,Sep19,5 to 9,population,1617797.0
2019-09-30,National,Sep19,50 to 54,population,1548320.0
2019-09-30,National,Sep19,55 to 59,population,1557562.0
2019-09-30,National,Sep19,60 to 64,population,1405879.0
2019-09-30,National,Sep19,65+,population,4067392.0
2020-09-30,National,Sep20,0 to 4,population,1524774.0
2020-09-30,National,Sep20,10 to 14,population,1607131.0
2020-09-30,National,Sep20,15 to 19,population,1482463.0
2020-09-30,National,Sep20,20 to 24,population,1678050.0
2020-09-30,National,Sep20,25 to 29,population,1864531.0
2020-09-30,National,Sep20,30 to 34,population,1903677.0
2020-09-30,National,Sep20,35 to 39,population,1845433.0
2020-09-30,National,Sep20,40 to 44,population,1628134.0
2020-09-30,National,Sep20,45 to 49,population,1673926.0
2020-09-30,National,Sep20,5 to 9,population,1617919.0
2020-09-30,National,Sep20,50 to 54,population,1578727.0
2020-09-30,National,Sep20,55 to 59,population,1563156.0
2020-09-30,National,Sep20,60 to 64,population,1446324.0
2020-09-30,National,Sep20,65+,population,4219096.0
2021-09-30,National,Sep21,0 to 4,population,1510043.0
2021-09-30,National,Sep21,10 to 14,population,1625632.0
2021-09-30,National,Sep21,15 to 19,population,1486265.0
2021-09-30,National,Sep21,20 to 24,population,1606474.0
2021-09-30,National,Sep21,25 to 29,population,1808556.0
2021-09-30,National,Sep21,30 to 34,population,1896389.0
2021-09-30,National,Sep21,35 to 39,population,1870385.0
2021-09-30,National,Sep21,40 to 44,population,1664975.0
2021-09-30,National,Sep21,45 to 49,population,1641974.0
2021-09-30,National,Sep21,5 to 9,population,1613081.0
2021-09-30,National,Sep21,50 to 54,population,1621360.0
2021-09-30,National,Sep21,55 to 59,population,1545732.0
2021-09-30,National,Sep21,60 to 64,population,1471297.0
2021-09-30,National,Sep21,65+,population,4341847.0
2022-09-30,National,Sep22,0 to 4,population,1514997.0
2022-09-30,National,Sep22,10 to 14,population,1642868.0
2022-09-30,National,Sep22,15 to 19,population,1553964.0
2022-09-30,National,Sep22,20 to 24,population,1664501.0
2022-09-30,National,Sep22,25 to 29,population,1845107.0
2022-09-30,National,Sep22,30 to 34,population,1927820.0
2022-09-30,National,Sep22,35 to 39,population,1902744.0
2022-09-30,National,Sep22,40 to 44,population,1722030.0
2022-09-30,National,Sep22,45 to 49,population,1619795.0
2022-09-30,National,Sep22,5 to 9,population,1610828.0
2022-09-30,National,Sep22,50 to 54,population,1660074.0
2022-09-30,National,Sep22,55 to 59,population,1531445.0
2022-09-30,National,Sep22,60 to 64,population,1497787.0
2022-09-30,National,Sep22,65+,population,4459448.0
2018-04-30,National,Apr18,0 to 4,"per 10,000",51.63979155165096
2018-04-30,National,Apr18,10 to 14,"per 10,000",36.91797612774695
2018-04-30,National,Apr18,15 to 19,"per 10,000",65.11032526985059
2018-04-30,National,Apr18,20 to 24,"per 10,000",52.54164047768699
2018-04-30,National,Apr18,25 to 29,"per 10,000",38.48837652101763
2018-04-30,National,Apr18,30 to 34,"per 10,000",42.104956516719795
2018-04-30,National,Apr18,35 to 39,"per 10,000",47.67738672015486
2018-04-30,National,Apr18,40 to 44,"per 10,000",44.53310032997681
2018-04-30,National,Apr18,45 to 49,"per 10,000",37.09373880689094
2018-04-30,National,Apr18,5 to 9,"per 10,000",39.3320301787121
2018-04-30,National,Apr18,50 to 54,"per 10,000",27.389148940887694
2018-04-30,National,Apr18,55 to 59,"per 10,000",17.69767755643673
2018-04-30,National,Apr18,60 to 64,"per 10,000",13.034252803879964
2018-04-30,National,Apr18,65+,"per 10,000",6.045037073562479
2019-04-30,National,Apr19,0 to 4,"per 10,000",53.730629928037956
2019-04-30,National,Apr19,10 to 14,"per 10,000",38.78283546765754
2019-04-30,National,Apr19,15 to 19,"per 10,000",66.53651407074913
2019-04-30,National,Apr19,20 to 24,"per 10,000",54.40319223357394
2019-04-30,National,Apr19,25 to 29,"per 10,000",38.28757434589635
2019-04-30,National,Apr19,30 to 34,"per 10,000",42.5552729407161
2019-04-30,National,Apr19,35 to 39,"per 10,000",45.20531783436722
2019-04-30,National,Apr19,40 to 44,"per 10,000",44.83497127759652
2019-04-30,National,Apr19,45 to 49,"per 10,000",37.20362371259948
2019-04-30,National,Apr19,5 to 9,"per 10,000",42.30632680336294
2019-04-30,National,Apr19,50 to 54,"per 10,000",27.997915104186298
2019-04-30,National,Apr19,55 to 59,"per 10,000",18.132922656334284
2019-04-30,National,Apr19,60 to 64,"per 10,000",12.913463893969405
2019-04-30,National,Apr19,65+,"per 10,000",5.872036089783681
2020-04-30,National,Apr20,0 to 4,"per 10,000",51.50509995761377
2020-04-30,National,Apr20,10 to 14,"per 10,000",35.94374437105033
2020-04-30,National,Apr20,15 to 19,"per 10,000",63.86693407264797
2020-04-30,National,Apr20,20 to 24,"per 10,000",54.4287366057233
2020-04-30,National,Apr20,25 to 29,"per 10,000",39.05642051572624
2020-04-30,National,Apr20,30 to 34,"per 10,000",41.742247774733286
2020-04-30,National,Apr20,35 to 39,"per 10,000",43.994559559868605
2020-04-30,National,Apr20,40 to 44,"per 10,000",44.17359164614153
2020-04-30,National,Apr20,45 to 49,"per 10,000",36.77579292052629
2020-04-30,National,Apr20,5 to 9,"per 10,000",40.118610471419885
2020-04-30,National,Apr20,50 to 54,"per 10,000",28.892305960373342
2020-04-30,National,Apr20,55 to 59,"per 10,000",17.546793577196954
2020-04-30,National,Apr20,60 to 64,"per 10,000",12.07984990262803
2020-04-30,National,Apr20,65+,"per 10,000",5.6626735953597365
2021-04-30,National,Apr21,0 to 4,"per 10,000",53.51521094441643
2021-04-30,National,Apr21,10 to 14,"per 10,000",38.70687039224157
2021-04-30,National,Apr21,15 to 19,"per 10,000",67.58058790716544
2021-04-30,National,Apr21,20 to 24,"per 10,000",59.41703076258989
2021-04-30,National,Apr21,25 to 29,"per 10,000",42.26117471443973
2021-04-30,National,Apr21,30 to 34,"per 10,000",43.12087532586768
2021-04-30,National,Apr21,35 to 39,"per 10,000",45.606470858438676
2021-04-30,National,Apr21,40 to 44,"per 10,000",45.21913561485624
2021-04-30,National,Apr21,45 to 49,"per 10,000",38.077772281408734
2021-04-30,National,Apr21,5 to 9,"per 10,000",42.335195793322605
2021-04-30,National,Apr21,50 to 54,"per 10,000",29.993176552334344
2021-04-30,National,Apr21,55 to 59,"per 10,000",19.55681931493234
2021-04-30,National,Apr21,60 to 64,"per 10,000",13.131395555348318
2021-04-30,National,Apr21,65+,"per 10,000",6.210462563933807
2022-04-30,National,Apr22,0 to 4,"per 10,000",50.661427774413866
2022-04-30,National,Apr22,10 to 14,"per 10,000",36.474309200080036
2022-04-30,National,Apr22,15 to 19,"per 10,000",60.723513362263695
2022-04-30,National,Apr22,20 to 24,"per 10,000",56.04434450456112
2022-04-30,National,Apr22,25 to 29,"per 10,000",40.13238073491666
2022-04-30,National,Apr22,30 to 34,"per 10,000",40.51090411947387
2022-04-30,National,Apr22,35 to 39,"per 10,000",43.35640299919801
2022-04-30,National,Apr22,40 to 44,"per 10,000",43.20407984653268
2022-04-30,National,Apr22,45 to 49,"per 10,000",37.32660472169271
2022-04-30,National,Apr22,5 to 9,"per 10,000",42.711901833336746
2022-04-30,National,Apr22,50 to 54,"per 10,000",28.70946219068537
2022-04-30,National,Apr22,55 to 59,"per 10,000",19.67988172566622
2022-04-30,National,Apr22,60 to 64,"per 10,000",13.070944724247513
2022-04-30,National,Apr22,65+,"per 10,000",6.4969720523507934
2023-04-30,National,Apr23,0 to 4,"per 10,000",51.14947980899977
2023-04-30,National,Apr23,10 to 14,"per 10,000",35.43167949186554
2023-04-30,National,Apr23,15 to 19,"per 10,000",58.114158859163936
2023-04-30,National,Apr23,20 to 24,"per 10,000",54.149194406156845
2023-04-30,National,Apr23,25 to 29,"per 10,000",39.40229537280898
2023-04-30,National,Apr23,30 to 34,"per 10,000",40.85237881166829
2023-04-30,National,Apr23,35 to 39,"per 10,000",42.92697735443399
2023-04-30,National,Apr23,40 to 44,"per 10,000",43.9085860184831
2023-04-30,National,Apr23,45 to 49,"per 10,000",38.735163181781594
2023-04-30,National,Apr23,5 to 9,"per 10,000",43.326576945814764
2023-04-30,National,Apr23,50 to 54,"per 10,000",30.763068774528705
2023-04-30,National,Apr23,55 to 59,"per 10,000",22.02308129067451
2023-04-30,National,Apr23,60 to 64,"per 10,000",14.713325330768274
2023-04-30,National,Apr23,65+,"per 10,000",7.090120759626126
2017-08-31,National,Aug17,0 to 4,"per 10,000",49.45910652222516
2017-08-31,National,Aug17,10 to 14,"per 10,000",35.18390444963727
2017-08-31,National,Aug17,15 to 19,"per 10,000",65.1955427550871
2017-08-31,National,Aug17,20 to 24,"per 10,000",53.200956298422525
2017-08-31,National,Aug17,25 to 29,"per 10,000",37.96686232744183
2017-08-31,National,Aug17,30 to 34,"per 10,000",42.051465581955625
2017-08-31,National,Aug17,35 to 39,"per 10,000",46.48009255109291
2017-08-31,National,Aug17,40 to 44,"per 10,000",43.65274722535536
2017-08-31,National,Aug17,45 to 49,"per 10,000",35.15049259173066
2017-08-31,National,Aug17,5 to 9,"per 10,000",38.784927845802365
2017-08-31,National,Aug17,50 to 54,"per 10,000",26.003227807522798
2017-08-31,National,Aug17,55 to 59,"per 10,000",17.036475565025423
2017-08-31,National,Aug17,60 to 64,"per 10,000",12.210607843608155
2017-08-31,National,Aug17,65+,"per 10,000",6.227131657507231
2018-08-31,National,Aug18,0 to 4,"per 10,000",52.532437004889935
2018-08-31,National,Aug18,10 to 14,"per 10,000",38.10463851329313
2018-08-31,National,Aug18,15 to 19,"per 10,000",67.3521933808866
2018-08-31,National,Aug18,20 to 24,"per 10,000",53.950598449440385
2018-08-31,National,Aug18,25 to 29,"per 10,000",39.569634745948605
2018-08-31,National,Aug18,30 to 34,"per 10,000",42.25793633510398
2018-08-31,National,Aug18,35 to 39,"per 10,000",47.068053695708485
2018-08-31,National,Aug18,40 to 44,"per 10,000",44.93726840095555
2018-08-31,National,Aug18,45 to 49,"per 10,000",37.120331093543115
2018-08-31,National,Aug18,5 to 9,"per 10,000",40.41213523140543
2018-08-31,National,Aug18,50 to 54,"per 10,000",27.931119340097116
2018-08-31,National,Aug18,55 to 59,"per 10,000",18.461133152308587
2018-08-31,National,Aug18,60 to 64,"per 10,000",12.606565564070259
2018-08-31,National,Aug18,65+,"per 10,000",5.9593520503215975
2019-08-31,National,Aug19,0 to 4,"per 10,000",53.100682162301986
2019-08-31,National,Aug19,10 to 14,"per 10,000",39.1135041214934
2019-08-31,National,Aug19,15 to 19,"per 10,000",67.33894112090638
2019-08-31,National,Aug19,20 to 24,"per 10,000",54.77773697606433
2019-08-31,National,Aug19,25 to 29,"per 10,000",38.34074164893198
2019-08-31,National,Aug19,30 to 34,"per 10,000",41.794801519753136
2019-08-31,National,Aug19,35 to 39,"per 10,000",46.56505050753945
2019-08-31,National,Aug19,40 to 44,"per 10,000",44.349586301906115
2019-08-31,National,Aug19,45 to 49,"per 10,000",37.22936986262315
2019-08-31,National,Aug19,5 to 9,"per 10,000",41.08606791914934
2019-08-31,National,Aug19,50 to 54,"per 10,000",28.225303994766406
2019-08-31,National,Aug19,55 to 59,"per 10,000",18.291737116457607
2019-08-31,National,Aug19,60 to 64,"per 10,000",13.178311813061665
2019-08-31,National,Aug19,65+,"per 10,000",6.0895224262283865
2020-08-31,National,Aug20,0 to 4,"per 10,000",50.80110436050413
2020-08-31,National,Aug20,10 to 14,"per 10,000",33.690578242624575
2020-08-31,National,Aug20,15 to 19,"per 10,000",64.69859684035114
2020-08-31,National,Aug20,20 to 24,"per 10,000",56.357812554091474
2020-08-31,National,Aug20,25 to 29,"per 10,000",40.020413381587005
2020-08-31,National,Aug20,30 to 34,"per 10,000",42.134191348844176
2020-08-31,National,Aug20,35 to 39,"per 10,000",45.210344100650474
2020-08-31,National,Aug20,40 to 44,"per 10,000",44.3570722728512
2020-08-31,National,Aug20,45 to 49,"per 10,000",36.651890234481776
2020-08-31,National,Aug20,5 to 9,"per 10,000",39.11739788722827
2020-08-31,National,Aug20,50 to 54,"per 10,000",28.788694172887745
2020-08-31,National,Aug20,55 to 59,"per 10,000",18.633179694683864
2020-08-31,National,Aug20,60 to 64,"per 10,000",12.663899550198849
2020-08-31,National,Aug20,65+,"per 10,000",5.594821721471484
2021-08-31,National,Aug21,0 to 4,"per 10,000",52.33263596246788
2021-08-31,National,Aug21,10 to 14,"per 10,000",36.80768477445438
2021-08-31,National,Aug21,15 to 19,"per 10,000",65.91347284905747
2021-08-31,National,Aug21,20 to 24,"per 10,000",59.75707743649655
2021-08-31,National,Aug21,25 to 29,"per 10,000",44.37549032363968
2021-08-31,National,Aug21,30 to 34,"per 10,000",44.47580209926629
2021-08-31,National,Aug21,35 to 39,"per 10,000",46.939203983083885
2021-08-31,National,Aug21,40 to 44,"per 10,000",48.05393646362921
2021-08-31,National,Aug21,45 to 49,"per 10,000",39.6372284486207
2021-08-31,National,Aug21,5 to 9,"per 10,000",42.3001323387203
2021-08-31,National,Aug21,50 to 54,"per 10,000",30.637600861178413
2021-08-31,National,Aug21,55 to 59,"per 10,000",20.492609312723793
2021-08-31,National,Aug21,60 to 64,"per 10,000",13.74994882153044
2021-08-31,National,Aug21,65+,"per 10,000",6.409039504021469
2022-08-31,National,Aug22,0 to 4,"per 10,000",52.44377412760591
2022-08-31,National,Aug22,10 to 14,"per 10,000",35.886780593922865
2022-08-31,National,Aug22,15 to 19,"per 10,000",62.4102359827966
2022-08-31,National,Aug22,20 to 24,"per 10,000",57.076454481726
2022-08-31,National,Aug22,25 to 29,"per 10,000",41.45027800480302
2022-08-31,National,Aug22,30 to 34,"per 10,000",43.96537276590279
2022-08-31,National,Aug22,35 to 39,"per 10,000",45.0111617334919
2022-08-31,National,Aug22,40 to 44,"per 10,000",46.15788001062881
2022-08-31,National,Aug22,45 to 49,"per 10,000",39.15820642717271
2022-08-31,National,Aug22,5 to 9,"per 10,000",41.83329580494667
2022-08-31,National,Aug22,50 to 54,"per 10,000",31.439828015251248
2022-08-31,National,Aug22,55 to 59,"per 10,000",21.522191705843834
2022-08-31,National,Aug22,60 to 64,"per 10,000",14.835850759650507
2022-08-31,National,Aug22,65+,"per 10,000",7.0693680043652325
2017-12-31,National,Dec17,0 to 4,"per 10,000",47.73727606220061
2017-12-31,National,Dec17,10 to 14,"per 10,000",34.54949887844542
2017-12-31,National,Dec17,15 to 19,"per 10,000",62.74146253257172
2017-12-31,National,Dec17,20 to 24,"per 10,000",50.420598917943884
2017-12-31,National,Dec17,25 to 29,"per 10,000",36.03268343985115
2017-12-31,National,Dec17,30 to 34,"per 10,000",40.09048670468553
2017-12-31,National,Dec17,35 to 39,"per 10,000",44.727230632571676
2017-12-31,National,Dec17,40 to 44,"per 10,000",42.19079615594968
2017-12-31,National,Dec17,45 to 49,"per 10,000",33.66434399932166
2017-12-31,National,Dec17,5 to 9,"per 10,000",37.24579152006567
2017-12-31,National,Dec17,50 to 54,"per 10,000",25.449321253701584
2017-12-31,National,Dec17,55 to 59,"per 10,000",16.04281240565228
2017-12-31,National,Dec17,60 to 64,"per 10,000",12.17047582251018
2017-12-31,National,Dec17,65+,"per 10,000",5.7440540065947365
2018-12-31,National,Dec18,0 to 4,"per 10,000",52.199099621676844
2018-12-31,National,Dec18,10 to 14,"per 10,000",37.050872673763266
2018-12-31,National,Dec18,15 to 19,"per 10,000",64.47119609553106
2018-12-31,National,Dec18,20 to 24,"per 10,000",51.498054485921465
2018-12-31,National,Dec18,25 to 29,"per 10,000",37.22651306518683
2018-12-31,National,Dec18,30 to 34,"per 10,000",40.515380413686174
2018-12-31,National,Dec18,35 to 39,"per 10,000",43.68391526345616
2018-12-31,National,Dec18,40 to 44,"per 10,000",42.22003247887433
2018-12-31,National,Dec18,45 to 49,"per 10,000",35.00719546061065
2018-12-31,National,Dec18,5 to 9,"per 10,000",41.2304046913246
2018-12-31,National,Dec18,50 to 54,"per 10,000",26.338379516068883
2018-12-31,National,Dec18,55 to 59,"per 10,000",17.24259705521584
2018-12-31,National,Dec18,60 to 64,"per 10,000",11.943401506918523
2018-12-31,National,Dec18,65+,"per 10,000",5.809156853532917
2019-12-31,National,Dec19,0 to 4,"per 10,000",52.0127560169434
2019-12-31,National,Dec19,10 to 14,"per 10,000",38.16907237338843
2019-12-31,National,Dec19,15 to 19,"per 10,000",64.5882707485541
2019-12-31,National,Dec19,20 to 24,"per 10,000",53.550909708362994
2019-12-31,National,Dec19,25 to 29,"per 10,000",37.756436163870106
2019-12-31,National,Dec19,30 to 34,"per 10,000",40.73829483841388
2019-12-31,National,Dec19,35 to 39,"per 10,000",43.20513569233447
2019-12-31,National,Dec19,40 to 44,"per 10,000",42.67166705551226
2019-12-31,National,Dec19,45 to 49,"per 10,000",36.36942308297513
2019-12-31,National,Dec19,5 to 9,"per 10,000",40.40861927027332
2019-12-31,National,Dec19,50 to 54,"per 10,000",27.89921841065696
2019-12-31,National,Dec19,55 to 59,"per 10,000",18.27803858796554
2019-12-31,National,Dec19,60 to 64,"per 10,000",12.452590054259222
2019-12-31,National,Dec19,65+,"per 10,000",5.749324120152852
2020-12-31,National,Dec20,0 to 4,"per 10,000",51.72081072007317
2020-12-31,National,Dec20,10 to 14,"per 10,000",36.526769346784775
2020-12-31,National,Dec20,15 to 19,"per 10,000",64.61481657304113
2020-12-31,National,Dec20,20 to 24,"per 10,000",58.077365077693685
2020-12-31,National,Dec20,25 to 29,"per 10,000",40.85737156502297
2020-12-31,National,Dec20,30 to 34,"per 10,000",42.15558429985907
2020-12-31,National,Dec20,35 to 39,"per 10,000",44.94765466550608
2020-12-31,National,Dec20,40 to 44,"per 10,000",43.63951475255154
2020-12-31,National,Dec20,45 to 49,"per 10,000",37.89604883258916
2020-12-31,National,Dec20,5 to 9,"per 10,000",40.6063753493088
2020-12-31,National,Dec20,50 to 54,"per 10,000",28.481245599940106
2020-12-31,National,Dec20,55 to 59,"per 10,000",18.935397069246978
2020-12-31,National,Dec20,60 to 64,"per 10,000",11.992314454731765
2020-12-31,National,Dec20,65+,"per 10,000",5.706945190046918
2021-12-31,National,Dec21,0 to 4,"per 10,000",50.95527913235733
2021-12-31,National,Dec21,10 to 14,"per 10,000",36.467075606889594
2021-12-31,National,Dec21,15 to 19,"per 10,000",61.508565857437155
2021-12-31,National,Dec21,20 to 24,"per 10,000",58.700776920213706
2021-12-31,National,Dec21,25 to 29,"per 10,000",42.131719917940906
2021-12-31,National,Dec21,30 to 34,"per 10,000",42.67295690247325
2021-12-31,National,Dec21,35 to 39,"per 10,000",44.79849737151945
2021-12-31,National,Dec21,40 to 44,"per 10,000",44.711770363113956
2021-12-31,National,Dec21,45 to 49,"per 10,000",38.24546702834617
2021-12-31,National,Dec21,5 to 9,"per 10,000",42.38039881741815
2021-12-31,National,Dec21,50 to 54,"per 10,000",29.717436149492983
2021-12-31,National,Dec21,55 to 59,"per 10,000",20.24337452707624
2021-12-31,National,Dec21,60 to 64,"per 10,000",13.241600684205753
2021-12-31,National,Dec21,65+,"per 10,000",6.150363820313348
2022-12-31,National,Dec22,0 to 4,"per 10,000",50.90176184201328
2022-12-31,National,Dec22,10 to 14,"per 10,000",35.491386039690624
2022-12-31,National,Dec22,15 to 19,"per 10,000",57.861478027621764
2022-12-31,National,Dec22,20 to 24,"per 10,000",53.35756725748783
2022-12-31,National,Dec22,25 to 29,"per 10,000",39.36245378787839
2022-12-31,National,Dec22,30 to 34,"per 10,000",41.10963598752663
2022-12-31,National,Dec22,35 to 39,"per 10,000",42.61307205121932
2022-12-31,National,Dec22,40 to 44,"per 10,000",43.60292271712273
2022-12-31,National,Dec22,45 to 49,"per 10,000",38.46976510137645
2022-12-31,National,Dec22,5 to 9,"per 10,000",41.98795128354472
2022-12-31,National,Dec22,50 to 54,"per 10,000",29.837421154029613
2022-12-31,National,Dec22,55 to 59,"per 10,000",21.405795527549497
2022-12-31,National,Dec22,60 to 64,"per 10,000",14.216692178691453
2022-12-31,National,Dec22,65+,"per 10,000",6.89349943892967
2018-02-28,National,Feb18,0 to 4,"per 10,000",50.87981539971762
2018-02-28,National,Feb18,10 to 14,"per 10,000",36.12114662068984
2018-02-28,National,Feb18,15 to 19,"per 10,000",66.1757462651321
2018-02-28,National,Feb18,20 to 24,"per 10,000",53.89888613241262
2018-02-28,National,Feb18,25 to 29,"per 10,000",37.801688105061615
2018-02-28,National,Feb18,30 to 34,"per 10,000",42.3499451390488
2018-02-28,National,Feb18,35 to 39,"per 10,000",47.698021205420424
2018-02-28,National,Feb18,40 to 44,"per 10,000",44.37846706773967
2018-02-28,National,Feb18,45 to 49,"per 10,000",36.88765382133602
2018-02-28,National,Feb18,5 to 9,"per 10,000",39.044166716273416
2018-02-28,National,Feb18,50 to 54,"per 10,000",27.149851936552615
2018-02-28,National,Feb18,55 to 59,"per 10,000",17.187318087728336
2018-02-28,National,Feb18,60 to 64,"per 10,000",12.631140963533154
2018-02-28,National,Feb18,65+,"per 10,000",6.004201380081817
2019-02-28,National,Feb19,0 to 4,"per 10,000",54.45132875102024
2019-02-28,National,Feb19,10 to 14,"per 10,000",39.643069446835604
2019-02-28,National,Feb19,15 to 19,"per 10,000",67.2463130827997
2019-02-28,National,Feb19,20 to 24,"per 10,000",55.4519062349245
2019-02-28,National,Feb19,25 to 29,"per 10,000",39.6575671478948
2019-02-28,National,Feb19,30 to 34,"per 10,000",42.736571538105444
2019-02-28,National,Feb19,35 to 39,"per 10,000",46.41771960849644
2019-02-28,National,Feb19,40 to 44,"per 10,000",45.96374235763573
2019-02-28,National,Feb19,45 to 49,"per 10,000",37.03073277047255
2019-02-28,National,Feb19,5 to 9,"per 10,000",42.06867346140424
2019-02-28,National,Feb19,50 to 54,"per 10,000",28.297324965620835
2019-02-28,National,Feb19,55 to 59,"per 10,000",18.28583573461822
2019-02-28,National,Feb19,60 to 64,"per 10,000",12.786636184217699
2019-02-28,National,Feb19,65+,"per 10,000",6.081224910853626
2020-02-29,National,Feb20,0 to 4,"per 10,000",53.43439924265188
2020-02-29,National,Feb20,10 to 14,"per 10,000",38.78195103920844
2020-02-29,National,Feb20,15 to 19,"per 10,000",67.04481310478093
2020-02-29,National,Feb20,20 to 24,"per 10,000",56.77245428197936
2020-02-29,National,Feb20,25 to 29,"per 10,000",39.9618847827211
2020-02-29,National,Feb20,30 to 34,"per 10,000",42.54175832958269
2020-02-29,National,Feb20,35 to 39,"per 10,000",46.36205264613551
2020-02-29,National,Feb20,40 to 44,"per 10,000",45.072995418240666
2020-02-29,National,Feb20,45 to 49,"per 10,000",37.93701944116378
2020-02-29,National,Feb20,5 to 9,"per 10,000",41.4152836354047
2020-02-29,National,Feb20,50 to 54,"per 10,000",29.69833889775598
2020-02-29,National,Feb20,55 to 59,"per 10,000",18.975380627198387
2020-02-29,National,Feb20,60 to 64,"per 10,000",12.874950372662587
2020-02-29,National,Feb20,65+,"per 10,000",6.111543694741763
2021-02-28,National,Feb21,0 to 4,"per 10,000",52.507263119215615
2021-02-28,National,Feb21,10 to 14,"per 10,000",37.59962691843057
2021-02-28,National,Feb21,15 to 19,"per 10,000",65.90643666361682
2021-02-28,National,Feb21,20 to 24,"per 10,000",58.88828171001742
2021-02-28,National,Feb21,25 to 29,"per 10,000",41.5555568785596
2021-02-28,National,Feb21,30 to 34,"per 10,000",43.07086651450538
2021-02-28,National,Feb21,35 to 39,"per 10,000",45.55242849089492
2021-02-28,National,Feb21,40 to 44,"per 10,000",45.23451732227791
2021-02-28,National,Feb21,45 to 49,"per 10,000",37.974098362821046
2021-02-28,National,Feb21,5 to 9,"per 10,000",41.52756139179464
2021-02-28,National,Feb21,50 to 54,"per 10,000",29.3054212512748
2021-02-28,National,Feb21,55 to 59,"per 10,000",19.3587494427464
2021-02-28,National,Feb21,60 to 64,"per 10,000",12.673852417428922
2021-02-28,National,Feb21,65+,"per 10,000",5.906817600905587
2022-02-28,National,Feb22,0 to 4,"per 10,000",51.65674141651706
2022-02-28,National,Feb22,10 to 14,"per 10,000",36.417978231451166
2022-02-28,National,Feb22,15 to 19,"per 10,000",62.46348116713355
2022-02-28,National,Feb22,20 to 24,"per 10,000",58.93146505043653
2022-02-28,National,Feb22,25 to 29,"per 10,000",41.88248534500711
2022-02-28,National,Feb22,30 to 34,"per 10,000",42.225209545762944
2022-02-28,National,Feb22,35 to 39,"per 10,000",44.69722771654517
