DATE,MONTH,AGE GROUP,MEASURE,VALUE
2020-10-31,Oct20,50 to 54,per 10k,21.57684008907658
2020-10-31,Oct20,55 to 59,per 10k,14.872296150593993
2020-10-31,Oct20,60 to 64,per 10k,9.654424503722906
2020-10-31,Oct20,65+,per 10k,5.282178265151008
2021-10-31,Oct21,0 to 4,per 10k,36.400511131170795
2021-10-31,Oct21,10 to 14,per 10k,28.162573334225613
2021-10-31,Oct21,15 to 19,per 10k,40.2938195287375
2021-10-31,Oct21,20 to 24,per 10k,38.76601895361988
2021-10-31,Oct21,25 to 29,per 10k,30.861849754952566
2021-10-31,Oct21,30 to 34,per 10k,32.770257090469315
2021-10-31,Oct21,35 to 39,per 10k,33.67309357197863
2021-10-31,Oct21,40 to 44,per 10k,35.10463673743573
2021-10-31,Oct21,45 to 49,per 10k,28.153937927535665
2021-10-31,Oct21,5 to 9,per 10k,29.103511860791905
2021-10-31,Oct21,50 to 54,per 10k,23.934013700545226
2021-10-31,Oct21,55 to 59,per 10k,15.369342646636685
2021-10-31,Oct21,60 to 64,per 10k,10.992421695160749
2021-10-31,Oct21,65+,per 10k,5.422320661339314
2022-10-31,Oct22,0 to 4,per 10k,35.47457557204226
2022-10-31,Oct22,10 to 14,per 10k,23.02421398197722
2022-10-31,Oct22,15 to 19,per 10k,33.957174572103796
2022-10-31,Oct22,20 to 24,per 10k,35.61840303912098
2022-10-31,Oct22,25 to 29,per 10k,30.90486698735758
2022-10-31,Oct22,30 to 34,per 10k,33.48295171787352
2022-10-31,Oct22,35 to 39,per 10k,32.92664726512947
2022-10-31,Oct22,40 to 44,per 10k,31.018626763307612
2022-10-31,Oct22,45 to 49,per 10k,27.776059735396483
2022-10-31,Oct22,5 to 9,per 10k,28.197813432712763
2022-10-31,Oct22,50 to 54,per 10k,23.75944110819265
2022-10-31,Oct22,55 to 59,per 10k,16.424578336279804
2022-10-31,Oct22,60 to 64,per 10k,10.363742069209573
2022-10-31,Oct22,65+,per 10k,5.520256459143452
2017-09-30,Sep17,0 to 4,per 10k,30.1007571144633
2017-09-30,Sep17,10 to 14,per 10k,20.14262479669711
2017-09-30,Sep17,15 to 19,per 10k,38.682967850443106
2017-09-30,Sep17,20 to 24,per 10k,31.70632893554808
2017-09-30,Sep17,25 to 29,per 10k,25.30154421368025
2017-09-30,Sep17,30 to 34,per 10k,28.73005396591218
2017-09-30,Sep17,35 to 39,per 10k,32.45592171566662
2017-09-30,Sep17,40 to 44,per 10k,28.914101985820523
2017-09-30,Sep17,45 to 49,per 10k,24.590939184715786
2017-09-30,Sep17,5 to 9,per 10k,23.512336719883887
2017-09-30,Sep17,50 to 54,per 10k,18.03164614407164
2017-09-30,Sep17,55 to 59,per 10k,11.251096505167876
2017-09-30,Sep17,60 to 64,per 10k,6.6957300165209865
2017-09-30,Sep17,65+,per 10k,4.197150875229403
2018-09-30,Sep18,0 to 4,per 10k,30.697325524364558
2018-09-30,Sep18,10 to 14,per 10k,22.47109564713131
2018-09-30,Sep18,15 to 19,per 10k,37.894927115208326
2018-09-30,Sep18,20 to 24,per 10k,32.91086885875506
2018-09-30,Sep18,25 to 29,per 10k,27.4413669459588
2018-09-30,Sep18,30 to 34,per 10k,28.88209310227659
2018-09-30,Sep18,35 to 39,per 10k,32.73279564261024
2018-09-30,Sep18,40 to 44,per 10k,29.694029937138954
2018-09-30,Sep18,45 to 49,per 10k,22.58032537698129
2018-09-30,Sep18,5 to 9,per 10k,23.37468412589019
2018-09-30,Sep18,50 to 54,per 10k,17.70263191170361
2018-09-30,Sep18,55 to 59,per 10k,11.439015747297223
2018-09-30,Sep18,60 to 64,per 10k,8.440374781011284
2018-09-30,Sep18,65+,per 10k,4.520593669591911
2019-09-30,Sep19,0 to 4,per 10k,34.76212199079554
2019-09-30,Sep19,10 to 14,per 10k,25.53530431523216
2019-09-30,Sep19,15 to 19,per 10k,40.599645233383924
2019-09-30,Sep19,20 to 24,per 10k,32.418527893441706
2019-09-30,Sep19,25 to 29,per 10k,26.604308419946896
2019-09-30,Sep19,30 to 34,per 10k,31.570639305445937
2019-09-30,Sep19,35 to 39,per 10k,30.817886499239656
2019-09-30,Sep19,40 to 44,per 10k,30.123408803809152
2019-09-30,Sep19,45 to 49,per 10k,26.61826981246219
2019-09-30,Sep19,5 to 9,per 10k,25.85884247655125
2019-09-30,Sep19,50 to 54,per 10k,19.83222529407934
2019-09-30,Sep19,55 to 59,per 10k,13.273258645884072
2019-09-30,Sep19,60 to 64,per 10k,8.914978535474756
2019-09-30,Sep19,65+,per 10k,4.121700754472297
2020-09-30,Sep20,0 to 4,per 10k,31.13738935731029
2020-09-30,Sep20,10 to 14,per 10k,22.78991787672985
2020-09-30,Sep20,15 to 19,per 10k,41.92912133358783
2020-09-30,Sep20,20 to 24,per 10k,34.98573339805595
2020-09-30,Sep20,25 to 29,per 10k,29.98973613308814
2020-09-30,Sep20,30 to 34,per 10k,30.4206085090511
2020-09-30,Sep20,35 to 39,per 10k,31.984819437380178
2020-09-30,Sep20,40 to 44,per 10k,29.577362414944115
2020-09-30,Sep20,45 to 49,per 10k,26.209721824549035
2020-09-30,Sep20,5 to 9,per 10k,23.7225970355166
2020-09-30,Sep20,50 to 54,per 10k,20.01915377248549
2020-09-30,Sep20,55 to 59,per 10k,13.97276210922742
2020-09-30,Sep20,60 to 64,per 10k,9.720550698953884
2020-09-30,Sep20,65+,per 10k,4.493436714246106
2021-09-30,Sep21,0 to 4,per 10k,35.34542385200643
2021-09-30,Sep21,10 to 14,per 10k,27.71643355863392
2021-09-30,Sep21,15 to 19,per 10k,39.73070714401912
2021-09-30,Sep21,20 to 24,per 10k,38.282199684307926
2021-09-30,Sep21,25 to 29,per 10k,31.676863392847437
2021-09-30,Sep21,30 to 34,per 10k,33.69679709749151
2021-09-30,Sep21,35 to 39,per 10k,34.67754664727913
2021-09-30,Sep21,40 to 44,per 10k,34.237855583424974
2021-09-30,Sep21,45 to 49,per 10k,26.314175647122443
2021-09-30,Sep21,5 to 9,per 10k,26.659705521336093
2021-09-30,Sep21,50 to 54,per 10k,23.151125401929264
2021-09-30,Sep21,55 to 59,per 10k,15.78796287436609
2021-09-30,Sep21,60 to 64,per 10k,11.186405607428291
2021-09-30,Sep21,65+,per 10k,5.1006575712598625
2022-09-30,Sep22,0 to 4,per 10k,35.35671983924478
2022-09-30,Sep22,10 to 14,per 10k,23.354705091766366
2022-09-30,Sep22,15 to 19,per 10k,35.270105750638564
2022-09-30,Sep22,20 to 24,per 10k,36.448116254674545
2022-09-30,Sep22,25 to 29,per 10k,29.9523197171993
2022-09-30,Sep22,30 to 34,per 10k,32.2267370791077
2022-09-30,Sep22,35 to 39,per 10k,30.73464666815909
2022-09-30,Sep22,40 to 44,per 10k,30.60296677317954
2022-09-30,Sep22,45 to 49,per 10k,26.37038869615577
2022-09-30,Sep22,5 to 9,per 10k,29.02231090150553
2022-09-30,Sep22,50 to 54,per 10k,22.669558488550784
2022-09-30,Sep22,55 to 59,per 10k,15.88704668163792
2022-09-30,Sep22,60 to 64,per 10k,9.731806577184601
2022-09-30,Sep22,65+,per 10k,5.254220003281117
2018-04-30,Apr18,0 to 4,proportion of national,0.06130268199233716
2018-04-30,Apr18,10 to 14,proportion of national,0.06129786086643897
2018-04-30,Apr18,15 to 19,proportion of national,0.06326635754765585
2018-04-30,Apr18,20 to 24,proportion of national,0.05354590434304563
2018-04-30,Apr18,25 to 29,proportion of national,0.0717670011148272
2018-04-30,Apr18,30 to 34,proportion of national,0.07495195387572069
2018-04-30,Apr18,35 to 39,proportion of national,0.07297927143382804
2018-04-30,Apr18,40 to 44,proportion of national,0.07673928320449754
2018-04-30,Apr18,45 to 49,proportion of national,0.06701114161149685
2018-04-30,Apr18,5 to 9,proportion of national,0.07480940279542567
2018-04-30,Apr18,50 to 54,proportion of national,0.06904761904761905
2018-04-30,Apr18,55 to 59,proportion of national,0.07253886010362694
2018-04-30,Apr18,60 to 64,proportion of national,0.06466250709018719
2018-04-30,Apr18,65+,proportion of national,0.06527303754266212
2019-04-30,Apr19,0 to 4,proportion of national,0.07484457197513152
2019-04-30,Apr19,10 to 14,proportion of national,0.07066844030595278
2019-04-30,Apr19,15 to 19,proportion of national,0.06253131576310252
2019-04-30,Apr19,20 to 24,proportion of national,0.06129744506361055
2019-04-30,Apr19,25 to 29,proportion of national,0.07532826537664132
2019-04-30,Apr19,30 to 34,proportion of national,0.08320839580209895
2019-04-30,Apr19,35 to 39,proportion of national,0.08266733266733267
2019-04-30,Apr19,40 to 44,proportion of national,0.08077566964285714
2019-04-30,Apr19,45 to 49,proportion of national,0.07876657613037226
2019-04-30,Apr19,5 to 9,proportion of national,0.07352079671939074
2019-04-30,Apr19,50 to 54,proportion of national,0.0766016713091922
2019-04-30,Apr19,55 to 59,proportion of national,0.07908799429996438
2019-04-30,Apr19,60 to 64,proportion of national,0.07722439843312814
2019-04-30,Apr19,65+,proportion of national,0.07404255319148936
2020-04-30,Apr20,0 to 4,proportion of national,0.05838681263369825
2020-04-30,Apr20,10 to 14,proportion of national,0.06124585587157564
2020-04-30,Apr20,15 to 19,proportion of national,0.0631810561609388
2020-04-30,Apr20,20 to 24,proportion of national,0.05820783936772402
2020-04-30,Apr20,25 to 29,proportion of national,0.058354721059030126
2020-04-30,Apr20,30 to 34,proportion of national,0.07077425021960096
2020-04-30,Apr20,35 to 39,proportion of national,0.06831449509377717
2020-04-30,Apr20,40 to 44,proportion of national,0.06674129005176997
2020-04-30,Apr20,45 to 49,proportion of national,0.06908797417271993
2020-04-30,Apr20,5 to 9,proportion of national,0.05488086087624904
2020-04-30,Apr20,50 to 54,proportion of national,0.06508744742085455
2020-04-30,Apr20,55 to 59,proportion of national,0.05929428883230266
2020-04-30,Apr20,60 to 64,proportion of national,0.07225433526011561
2020-04-30,Apr20,65+,proportion of national,0.058223544411389716
2021-04-30,Apr21,0 to 4,proportion of national,0.0723293768545994
2021-04-30,Apr21,10 to 14,proportion of national,0.07232955452658471
2021-04-30,Apr21,15 to 19,proportion of national,0.07083541770885443
2021-04-30,Apr21,20 to 24,proportion of national,0.06266721547643549
2021-04-30,Apr21,25 to 29,proportion of national,0.07745933384972889
2021-04-30,Apr21,30 to 34,proportion of national,0.07923330484678305
2021-04-30,Apr21,35 to 39,proportion of national,0.08609505837952589
2021-04-30,Apr21,40 to 44,proportion of national,0.08025272214007259
2021-04-30,Apr21,45 to 49,proportion of national,0.07050063371356147
2021-04-30,Apr21,5 to 9,proportion of national,0.06428049671292914
2021-04-30,Apr21,50 to 54,proportion of national,0.08645833333333333
2021-04-30,Apr21,55 to 59,proportion of national,0.07861842105263157
2021-04-30,Apr21,60 to 64,proportion of national,0.08511749347258486
2021-04-30,Apr21,65+,proportion of national,0.07440811724915446
2022-04-30,Apr22,0 to 4,proportion of national,0.06889352818371608
2022-04-30,Apr22,10 to 14,proportion of national,0.06139909411172622
2022-04-30,Apr22,15 to 19,proportion of national,0.05793805501407841
2022-04-30,Apr22,20 to 24,proportion of national,0.06384143670608848
2022-04-30,Apr22,25 to 29,proportion of national,0.07554154099259665
2022-04-30,Apr22,30 to 34,proportion of national,0.07663430420711974
2022-04-30,Apr22,35 to 39,proportion of national,0.08245656961096158
2022-04-30,Apr22,40 to 44,proportion of national,0.07924993156309883
2022-04-30,Apr22,45 to 49,proportion of national,0.08141447368421052
2022-04-30,Apr22,5 to 9,proportion of national,0.060557653209410395
2022-04-30,Apr22,50 to 54,proportion of national,0.08290924512298559
2022-04-30,Apr22,55 to 59,proportion of national,0.07433102081268583
2022-04-30,Apr22,60 to 64,proportion of national,0.07109737248840804
2022-04-30,Apr22,65+,proportion of national,0.08770090845562543
2023-04-30,Apr23,0 to 4,proportion of national,0.0810149407521896
2023-04-30,Apr23,10 to 14,proportion of national,0.07190435525192143
2023-04-30,Apr23,15 to 19,proportion of national,0.06129275925326427
2023-04-30,Apr23,20 to 24,proportion of national,0.06242600365945539
2023-04-30,Apr23,25 to 29,proportion of national,0.07611759967780911
2023-04-30,Apr23,30 to 34,proportion of national,0.08331251561329003
2023-04-30,Apr23,35 to 39,proportion of national,0.08597723419714216
2023-04-30,Apr23,40 to 44,proportion of national,0.08660194174757281
2023-04-30,Apr23,45 to 49,proportion of national,0.0872762148337596
2023-04-30,Apr23,5 to 9,proportion of national,0.07123405475132578
2023-04-30,Apr23,50 to 54,proportion of national,0.09249902837155072
2023-04-30,Apr23,55 to 59,proportion of national,0.08871688002381661
2023-04-30,Apr23,60 to 64,proportion of national,0.08239531742458352
2023-04-30,Apr23,65+,proportion of national,0.07728264256777813
2017-08-31,Aug17,0 to 4,proportion of national,0.07525362784127392
2017-08-31,Aug17,10 to 14,proportion of national,0.06770833333333333
2017-08-31,Aug17,15 to 19,proportion of national,0.06077233668081582
2017-08-31,Aug17,20 to 24,proportion of national,0.0610946583305912
2017-08-31,Aug17,25 to 29,proportion of national,0.07651677373304783
2017-08-31,Aug17,30 to 34,proportion of national,0.07628437986507525
2017-08-31,Aug17,35 to 39,proportion of national,0.07778928294071964
2017-08-31,Aug17,40 to 44,proportion of national,0.0795146324054247
2017-08-31,Aug17,45 to 49,proportion of national,0.07672413793103448
2017-08-31,Aug17,5 to 9,proportion of national,0.07046598473778211
2017-08-31,Aug17,50 to 54,proportion of national,0.07451862965741435
2017-08-31,Aug17,55 to 59,proportion of national,0.07318022576878162
2017-08-31,Aug17,60 to 64,proportion of national,0.06084818684695759
2017-08-31,Aug17,65+,proportion of national,0.06824925816023739
2018-08-31,Aug18,0 to 4,proportion of national,0.06854985997808352
2018-08-31,Aug18,10 to 14,proportion of national,0.0681307279958499
2018-08-31,Aug18,15 to 19,proportion of national,0.06185155626496409
2018-08-31,Aug18,20 to 24,proportion of national,0.05901885175664096
2018-08-31,Aug18,25 to 29,proportion of national,0.07084910762574365
2018-08-31,Aug18,30 to 34,proportion of national,0.07596386308690672
2018-08-31,Aug18,35 to 39,proportion of national,0.0738643358365136
2018-08-31,Aug18,40 to 44,proportion of national,0.07701967350355797
2018-08-31,Aug18,45 to 49,proportion of national,0.07137116219257354
2018-08-31,Aug18,5 to 9,proportion of national,0.07093292212798766
2018-08-31,Aug18,50 to 54,proportion of national,0.06800654358494976
2018-08-31,Aug18,55 to 59,proportion of national,0.07064641469445426
2018-08-31,Aug18,60 to 64,proportion of national,0.0764294049008168
2018-08-31,Aug18,65+,proportion of national,0.0785744954916273
2019-08-31,Aug19,0 to 4,proportion of national,0.075496849248667
2019-08-31,Aug19,10 to 14,proportion of national,0.07665847665847667
2019-08-31,Aug19,15 to 19,proportion of national,0.06656069938406517
2019-08-31,Aug19,20 to 24,proportion of national,0.06189676877885019
2019-08-31,Aug19,25 to 29,proportion of national,0.07070985527222605
2019-08-31,Aug19,30 to 34,proportion of national,0.08181126331811263
2019-08-31,Aug19,35 to 39,proportion of national,0.07841250751653638
2019-08-31,Aug19,40 to 44,proportion of national,0.07825719120135363
2019-08-31,Aug19,45 to 49,proportion of national,0.07849393746011486
2019-08-31,Aug19,5 to 9,proportion of national,0.0808613160668574
2019-08-31,Aug19,50 to 54,proportion of national,0.07794895378247874
2019-08-31,Aug19,55 to 59,proportion of national,0.07952146375791697
2019-08-31,Aug19,60 to 64,proportion of national,0.08383233532934131
2019-08-31,Aug19,65+,proportion of national,0.0732899022801303
2020-08-31,Aug20,0 to 4,proportion of national,0.0683508591946653
2020-08-31,Aug20,10 to 14,proportion of national,0.06796296296296296
2020-08-31,Aug20,15 to 19,proportion of national,0.06530102942705625
2020-08-31,Aug20,20 to 24,proportion of national,0.05871941697032795
2020-08-31,Aug20,25 to 29,proportion of national,0.06945917285259809
2020-08-31,Aug20,30 to 34,proportion of national,0.07298271789133408
2020-08-31,Aug20,35 to 39,proportion of national,0.07679365460882105
2020-08-31,Aug20,40 to 44,proportion of national,0.0688360450563204
2020-08-31,Aug20,45 to 49,proportion of national,0.07198443579766536
2020-08-31,Aug20,5 to 9,proportion of national,0.06345698500394634
2020-08-31,Aug20,50 to 54,proportion of national,0.06843853820598006
2020-08-31,Aug20,55 to 59,proportion of national,0.07636986301369864
2020-08-31,Aug20,60 to 64,proportion of national,0.0746023038946791
2020-08-31,Aug20,65+,proportion of national,0.08322663252240717
2021-08-31,Aug21,0 to 4,proportion of national,0.07420539445358997
2021-08-31,Aug21,10 to 14,proportion of national,0.07412985274431058
2021-08-31,Aug21,15 to 19,proportion of national,0.06512820512820512
2021-08-31,Aug21,20 to 24,proportion of national,0.06320890905341307
2021-08-31,Aug21,25 to 29,proportion of national,0.07064208833353952
2021-08-31,Aug21,30 to 34,proportion of national,0.08121226470936427
2021-08-31,Aug21,35 to 39,proportion of national,0.08181195801004108
2021-08-31,Aug21,40 to 44,proportion of national,0.08
2021-08-31,Aug21,45 to 49,proportion of national,0.07232415902140672
2021-08-31,Aug21,5 to 9,proportion of national,0.06435571156940179
2021-08-31,Aug21,50 to 54,proportion of national,0.08282705548805185
2021-08-31,Aug21,55 to 59,proportion of national,0.08527375707992448
2021-08-31,Aug21,60 to 64,proportion of national,0.08138957816377171
2021-08-31,Aug21,65+,proportion of national,0.08318264014466546
2022-08-31,Aug22,0 to 4,proportion of national,0.07863894139886578
2022-08-31,Aug22,10 to 14,proportion of national,0.0720965822139092
2022-08-31,Aug22,15 to 19,proportion of national,0.06434764441658831
2022-08-31,Aug22,20 to 24,proportion of national,0.06226596769016797
2022-08-31,Aug22,25 to 29,proportion of national,0.07157950343370312
2022-08-31,Aug22,30 to 34,proportion of national,0.0782567391046194
2022-08-31,Aug22,35 to 39,proportion of national,0.0799812360736484
2022-08-31,Aug22,40 to 44,proportion of national,0.0795526750540094
2022-08-31,Aug22,45 to 49,proportion of national,0.0777585392727845
2022-08-31,Aug22,5 to 9,proportion of national,0.07873665480427046
2022-08-31,Aug22,50 to 54,proportion of national,0.08136180034622043
2022-08-31,Aug22,55 to 59,proportion of national,0.07811080835603997
2022-08-31,Aug22,60 to 64,proportion of national,0.07678410117434507
2022-08-31,Aug22,65+,proportion of national,0.08136566687938736
2017-12-31,Dec17,0 to 4,proportion of national,0.07090399252236614
2017-12-31,Dec17,10 to 14,proportion of national,0.06968641114982578
2017-12-31,Dec17,15 to 19,proportion of national,0.061404452091622756
2017-12-31,Dec17,20 to 24,proportion of national,0.05789230413681534
2017-12-31,Dec17,25 to 29,proportion of national,0.074839095943721
2017-12-31,Dec17,30 to 34,proportion of national,0.07406406271117719
2017-12-31,Dec17,35 to 39,proportion of national,0.08094546414895022
2017-12-31,Dec17,40 to 44,proportion of national,0.07703703703703704
2017-12-31,Dec17,45 to 49,proportion of national,0.07752768846016435
2017-12-31,Dec17,5 to 9,proportion of national,0.07991251682368775
2017-12-31,Dec17,50 to 54,proportion of national,0.07117255504352278
2017-12-31,Dec17,55 to 59,proportion of national,0.07134071340713408
2017-12-31,Dec17,60 to 64,proportion of national,0.07203907203907203
2017-12-31,Dec17,65+,proportion of national,0.06884057971014493
2018-12-31,Dec18,0 to 4,proportion of national,0.07215734480639213
2018-12-31,Dec18,10 to 14,proportion of national,0.07083990881991933
2018-12-31,Dec18,15 to 19,proportion of national,0.06425452276980662
2018-12-31,Dec18,20 to 24,proportion of national,0.061331841074426414
2018-12-31,Dec18,25 to 29,proportion of national,0.07473563875392969
2018-12-31,Dec18,30 to 34,proportion of national,0.08104902477596204
2018-12-31,Dec18,35 to 39,proportion of national,0.08305084745762711
2018-12-31,Dec18,40 to 44,proportion of national,0.07621589561091341
2018-12-31,Dec18,45 to 49,proportion of national,0.0768446106766406
2018-12-31,Dec18,5 to 9,proportion of national,0.07424698795180723
2018-12-31,Dec18,50 to 54,proportion of national,0.07091672844082036
2018-12-31,Dec18,55 to 59,proportion of national,0.07816610296880872
2018-12-31,Dec18,60 to 64,proportion of national,0.08460133901399879
2018-12-31,Dec18,65+,proportion of national,0.07675628794449263
2019-12-31,Dec19,0 to 4,proportion of national,0.07230711889675737
2019-12-31,Dec19,10 to 14,proportion of national,0.06886277106439331
2019-12-31,Dec19,15 to 19,proportion of national,0.06422113685960719
2019-12-31,Dec19,20 to 24,proportion of national,0.06178738190900206
2019-12-31,Dec19,25 to 29,proportion of national,0.07615986584684181
2019-12-31,Dec19,30 to 34,proportion of national,0.08608673205988643
2019-12-31,Dec19,35 to 39,proportion of national,0.07944401938281051
2019-12-31,Dec19,40 to 44,proportion of national,0.0782317871164752
2019-12-31,Dec19,45 to 49,proportion of national,0.07608163265306123
2019-12-31,Dec19,5 to 9,proportion of national,0.07259666819501757
2019-12-31,Dec19,50 to 54,proportion of national,0.07623215108245049
2019-12-31,Dec19,55 to 59,proportion of national,0.0728036401820091
2019-12-31,Dec19,60 to 64,proportion of national,0.07574901074053138
2019-12-31,Dec19,65+,proportion of national,0.07019027484143764
2020-12-31,Dec20,0 to 4,proportion of national,0.07730641451571685
2020-12-31,Dec20,10 to 14,proportion of national,0.07877758913412564
2020-12-31,Dec20,15 to 19,proportion of national,0.0706436420722135
2020-12-31,Dec20,20 to 24,proportion of national,0.06418672501823487
2020-12-31,Dec20,25 to 29,proportion of national,0.07484435024506557
2020-12-31,Dec20,30 to 34,proportion of national,0.07711504866483654
2020-12-31,Dec20,35 to 39,proportion of national,0.07760691975012013
2020-12-31,Dec20,40 to 44,proportion of national,0.07687998879708724
2020-12-31,Dec20,45 to 49,proportion of national,0.06859949302915082
2020-12-31,Dec20,5 to 9,proportion of national,0.0746041412911084
2020-12-31,Dec20,50 to 54,proportion of national,0.0790810691407113
2020-12-31,Dec20,55 to 59,proportion of national,0.07960704607046071
2020-12-31,Dec20,60 to 64,proportion of national,0.07864523536165327
2020-12-31,Dec20,65+,proportion of national,0.07911001236093942
2021-12-31,Dec21,0 to 4,proportion of national,0.08324675324675325
2021-12-31,Dec21,10 to 14,proportion of national,0.07657354426119152
2021-12-31,Dec21,15 to 19,proportion of national,0.06220822929106503
2021-12-31,Dec21,20 to 24,proportion of national,0.0654275092936803
2021-12-31,Dec21,25 to 29,proportion of national,0.06914683843828053
2021-12-31,Dec21,30 to 34,proportion of national,0.07739785211702259
2021-12-31,Dec21,35 to 39,proportion of national,0.08161808447352767
2021-12-31,Dec21,40 to 44,proportion of national,0.07881050806774237
2021-12-31,Dec21,45 to 49,proportion of national,0.07932192547577163
2021-12-31,Dec21,5 to 9,proportion of national,0.07245316159250585
2021-12-31,Dec21,50 to 54,proportion of national,0.08599711280676428
2021-12-31,Dec21,55 to 59,proportion of national,0.07978212111502724
2021-12-31,Dec21,60 to 64,proportion of national,0.07766990291262135
2021-12-31,Dec21,65+,proportion of national,0.08438661710037175
2022-12-31,Dec22,0 to 4,proportion of national,0.07851775071261985
2022-12-31,Dec22,10 to 14,proportion of national,0.07012142979305627
2022-12-31,Dec22,15 to 19,proportion of national,0.059173553719008266
2022-12-31,Dec22,20 to 24,proportion of national,0.06392489941886455
2022-12-31,Dec22,25 to 29,proportion of national,0.0745536322747717
2022-12-31,Dec22,30 to 34,proportion of national,0.08036049568156214
2022-12-31,Dec22,35 to 39,proportion of national,0.08783120706575073
2022-12-31,Dec22,40 to 44,proportion of national,0.08089591567852437
2022-12-31,Dec22,45 to 49,proportion of national,0.08034709946970914
2022-12-31,Dec22,5 to 9,proportion of national,0.07527358769594794
2022-12-31,Dec22,50 to 54,proportion of national,0.09068972451236679
2022-12-31,Dec22,55 to 59,proportion of national,0.08465770171149144
2022-12-31,Dec22,60 to 64,proportion of national,0.07670720299345182
2022-12-31,Dec22,65+,proportion of national,0.07779212395093608
2018-02-28,Feb18,0 to 4,proportion of national,0.0640190428464044
2018-02-28,Feb18,10 to 14,proportion of national,0.06480281429364933
2018-02-28,Feb18,15 to 19,proportion of national,0.0643352365415987
2018-02-28,Feb18,20 to 24,proportion of national,0.059993514214679494
2018-02-28,Feb18,25 to 29,proportion of national,0.07490369524896562
2018-02-28,Feb18,30 to 34,proportion of national,0.07945240532241556
2018-02-28,Feb18,35 to 39,proportion of national,0.07838038632986627
2018-02-28,Feb18,40 to 44,proportion of national,0.07873239436619718
2018-02-28,Feb18,45 to 49,proportion of national,0.07450277143788718
2018-02-28,Feb18,5 to 9,proportion of national,0.07671320815278447
2018-02-28,Feb18,50 to 54,proportion of national,0.07223422126229902
2018-02-28,Feb18,55 to 59,proportion of national,0.07615767317259854
2018-02-28,Feb18,60 to 64,proportion of national,0.0688235294117647
2018-02-28,Feb18,65+,proportion of national,0.06499133448873484
2019-02-28,Feb19,0 to 4,proportion of national,0.07270798962997879
2019-02-28,Feb19,10 to 14,proportion of national,0.06932153392330384
2019-02-28,Feb19,15 to 19,proportion of national,0.06050637958532695
2019-02-28,Feb19,20 to 24,proportion of national,0.06163600457332918
2019-02-28,Feb19,25 to 29,proportion of national,0.07484909456740442
2019-02-28,Feb19,30 to 34,proportion of national,0.08658170914542729
2019-02-28,Feb19,35 to 39,proportion of national,0.08085889570552147
2019-02-28,Feb19,40 to 44,proportion of national,0.07586488695178426
2019-02-28,Feb19,45 to 49,proportion of national,0.07907425265188042
2019-02-28,Feb19,5 to 9,proportion of national,0.0714391143911439
2019-02-28,Feb19,50 to 54,proportion of national,0.07543698252069918
2019-02-28,Feb19,55 to 59,proportion of national,0.08079376328844791
2019-02-28,Feb19,60 to 64,proportion of national,0.07504263786242182
2019-02-28,Feb19,65+,proportion of national,0.07456503728251865
2020-02-29,Feb20,0 to 4,proportion of national,0.06977869149836739
2020-02-29,Feb20,10 to 14,proportion of national,0.0617464972303682
2020-02-29,Feb20,15 to 19,proportion of national,0.06326959655621184
2020-02-29,Feb20,20 to 24,proportion of national,0.06114923691488272
2020-02-29,Feb20,25 to 29,proportion of national,0.07076841827303934
2020-02-29,Feb20,30 to 34,proportion of national,0.07638116425658138
2020-02-29,Feb20,35 to 39,proportion of national,0.07736185383244207
2020-02-29,Feb20,40 to 44,proportion of national,0.07488986784140969
2020-02-29,Feb20,45 to 49,proportion of national,0.07403349506965096
2020-02-29,Feb20,5 to 9,proportion of national,0.06277960035788846
2020-02-29,Feb20,50 to 54,proportion of national,0.06988316745997404
2020-02-29,Feb20,55 to 59,proportion of national,0.0724881995954147
2020-02-29,Feb20,60 to 64,proportion of national,0.07435757244395845
2020-02-29,Feb20,65+,proportion of national,0.07398568019093078
2021-02-28,Feb21,0 to 4,proportion of national,0.06922592825676527
2021-02-28,Feb21,10 to 14,proportion of national,0.070262246412667
2021-02-28,Feb21,15 to 19,proportion of national,0.06987482043915452
2021-02-28,Feb21,20 to 24,proportion of national,0.06248073168225259
2021-02-28,Feb21,25 to 29,proportion of national,0.07449856733524356
2021-02-28,Feb21,30 to 34,proportion of national,0.07657547630679043
2021-02-28,Feb21,35 to 39,proportion of national,0.07882882882882883
2021-02-28,Feb21,40 to 44,proportion of national,0.08038368008646311
2021-02-28,Feb21,45 to 49,proportion of national,0.07130434782608695
2021-02-28,Feb21,5 to 9,proportion of national,0.06997171356260236
2021-02-28,Feb21,50 to 54,proportion of national,0.08480034349506226
2021-02-28,Feb21,55 to 59,proportion of national,0.08184227965540093
2021-02-28,Feb21,60 to 64,proportion of national,0.08093427485062465
2021-02-28,Feb21,65+,proportion of national,0.07484076433121019
2022-02-28,Feb22,0 to 4,proportion of national,0.0754547783756085
2022-02-28,Feb22,10 to 14,proportion of national,0.06016177957532862
2022-02-28,Feb22,15 to 19,proportion of national,0.05858456275390207
2022-02-28,Feb22,20 to 24,proportion of national,0.06548878544223445
2022-02-28,Feb22,25 to 29,proportion of national,0.07021951864586089
2022-02-28,Feb22,30 to 34,proportion of national,0.07435129740518961
2022-02-28,Feb22,35 to 39,proportion of national,0.08347245409015025
2022-02-28,Feb22,40 to 44,proportion of national,0.07971398305084745
2022-02-28,Feb22,45 to 49,proportion of national,0.080737444373808
