DATE,MONTH,SEX,AGE GROUP,MEASURE,VALUE
2018-03-31,Mar18,Male,50 to 54,population,82783.0
2018-03-31,Mar18,Male,55 to 59,population,79027.0
2018-03-31,Mar18,Male,60 to 64,population,68114.0
2018-03-31,Mar18,Male,65+,population,176148.0
2018-03-31,Mar18,Male,40 to 44,population,86946.0
2018-03-31,Mar18,Male,35 to 39,population,94607.0
2018-03-31,Mar18,Male,25 to 29,population,97272.0
2018-03-31,Mar18,Female,0 to 4,population,84429.0
2018-03-31,Mar18,Female,10 to 14,population,79225.0
2018-03-31,Mar18,Female,15 to 19,population,75390.0
2018-03-31,Mar18,Female,20 to 24,population,82214.0
2018-03-31,Mar18,Female,25 to 29,population,96011.0
2018-03-31,Mar18,Female,30 to 34,population,102546.0
2018-03-31,Mar18,Female,35 to 39,population,93021.0
2018-03-31,Mar18,Female,40 to 44,population,85617.0
2018-03-31,Mar18,Male,30 to 34,population,103554.0
2018-03-31,Mar18,Female,45 to 49,population,89950.0
2018-03-31,Mar18,Female,50 to 54,population,82559.0
2018-03-31,Mar18,Female,55 to 59,population,80105.0
2018-03-31,Mar18,Female,60 to 64,population,70981.0
2018-03-31,Mar18,Female,65+,population,196612.0
2018-03-31,Mar18,Male,0 to 4,population,89280.0
2018-03-31,Mar18,Male,10 to 14,population,83502.0
2018-03-31,Mar18,Male,15 to 19,population,79337.0
2018-03-31,Mar18,Male,20 to 24,population,87002.0
2018-03-31,Mar18,Female,5 to 9,population,84411.0
2018-04-30,Apr18,Female,0 to 4,population,84429.0
2018-04-30,Apr18,Male,5 to 9,population,88787.0
2018-04-30,Apr18,Male,50 to 54,population,82783.0
2018-04-30,Apr18,Male,55 to 59,population,79027.0
2018-04-30,Apr18,Male,60 to 64,population,68114.0
2018-04-30,Apr18,Male,65+,population,176148.0
2018-04-30,Apr18,Male,45 to 49,population,90890.0
2018-04-30,Apr18,Male,40 to 44,population,86946.0
2018-04-30,Apr18,Male,30 to 34,population,103554.0
2018-04-30,Apr18,Male,35 to 39,population,94607.0
2018-04-30,Apr18,Female,15 to 19,population,75390.0
2018-04-30,Apr18,Female,20 to 24,population,82214.0
2018-04-30,Apr18,Female,25 to 29,population,96011.0
2018-04-30,Apr18,Female,30 to 34,population,102546.0
2018-04-30,Apr18,Female,35 to 39,population,93021.0
2018-04-30,Apr18,Female,40 to 44,population,85617.0
2018-04-30,Apr18,Female,45 to 49,population,89950.0
2018-04-30,Apr18,Female,5 to 9,population,84411.0
2018-04-30,Apr18,Female,10 to 14,population,79225.0
2018-04-30,Apr18,Male,25 to 29,population,97272.0
2018-04-30,Apr18,Female,55 to 59,population,80105.0
2018-04-30,Apr18,Female,60 to 64,population,70981.0
2018-04-30,Apr18,Female,65+,population,196612.0
2018-04-30,Apr18,Male,0 to 4,population,89280.0
2018-04-30,Apr18,Male,10 to 14,population,83502.0
2018-04-30,Apr18,Male,15 to 19,population,79337.0
2018-04-30,Apr18,Male,20 to 24,population,87002.0
2018-04-30,Apr18,Female,50 to 54,population,82559.0
2018-05-31,May18,Male,10 to 14,population,83502.0
2018-05-31,May18,Male,15 to 19,population,79337.0
2018-05-31,May18,Male,20 to 24,population,87002.0
2018-05-31,May18,Male,40 to 44,population,86946.0
2018-05-31,May18,Male,30 to 34,population,103554.0
2018-05-31,May18,Male,35 to 39,population,94607.0
2018-05-31,May18,Male,0 to 4,population,89280.0
2018-05-31,May18,Male,25 to 29,population,97272.0
2018-05-31,May18,Female,65+,population,196612.0
2018-05-31,May18,Female,45 to 49,population,89950.0
2018-05-31,May18,Female,55 to 59,population,80105.0
2018-05-31,May18,Female,50 to 54,population,82559.0
2018-05-31,May18,Female,5 to 9,population,84411.0
2018-05-31,May18,Female,40 to 44,population,85617.0
2018-05-31,May18,Female,35 to 39,population,93021.0
2018-05-31,May18,Female,30 to 34,population,102546.0
2018-05-31,May18,Female,25 to 29,population,96011.0
2018-05-31,May18,Female,20 to 24,population,82214.0
2018-05-31,May18,Female,60 to 64,population,70981.0
2018-05-31,May18,Male,45 to 49,population,90890.0
2018-05-31,May18,Female,10 to 14,population,79225.0
2018-05-31,May18,Male,50 to 54,population,82783.0
2018-05-31,May18,Female,15 to 19,population,75390.0
2018-05-31,May18,Male,65+,population,176148.0
2018-05-31,May18,Male,60 to 64,population,68114.0
2018-05-31,May18,Male,55 to 59,population,79027.0
2018-05-31,May18,Male,5 to 9,population,88787.0
2018-05-31,May18,Female,0 to 4,population,84429.0
2018-06-30,Jun18,Male,40 to 44,population,86825.0
2018-06-30,Jun18,Male,25 to 29,population,96398.0
2018-06-30,Jun18,Male,20 to 24,population,86753.0
2018-06-30,Jun18,Male,15 to 19,population,79263.0
2018-06-30,Jun18,Male,10 to 14,population,84339.0
2018-06-30,Jun18,Male,0 to 4,population,89220.0
2018-06-30,Jun18,Female,65+,population,198629.0
2018-06-30,Jun18,Female,60 to 64,population,71394.0
2018-06-30,Jun18,Female,55 to 59,population,80552.0
2018-06-30,Jun18,Male,30 to 34,population,103290.0
2018-06-30,Jun18,Female,50 to 54,population,82566.0
2018-06-30,Jun18,Female,45 to 49,population,90234.0
2018-06-30,Jun18,Female,40 to 44,population,85623.0
2018-06-30,Jun18,Female,35 to 39,population,93968.0
2018-06-30,Jun18,Female,30 to 34,population,102671.0
2018-06-30,Jun18,Female,25 to 29,population,95515.0
2018-06-30,Jun18,Female,20 to 24,population,81788.0
2018-06-30,Jun18,Female,15 to 19,population,75312.0
2018-06-30,Jun18,Female,10 to 14,population,79941.0
2018-06-30,Jun18,Female,5 to 9,population,84596.0
2018-06-30,Jun18,Male,35 to 39,population,95346.0
2018-06-30,Jun18,Female,0 to 4,population,84275.0
2018-06-30,Jun18,Male,5 to 9,population,89096.0
2018-06-30,Jun18,Male,45 to 49,population,91311.0
2018-06-30,Jun18,Male,65+,population,178003.0
2018-06-30,Jun18,Male,60 to 64,population,68547.0
2018-06-30,Jun18,Male,55 to 59,population,79492.0
2018-06-30,Jun18,Male,50 to 54,population,82845.0
2018-07-31,Jul18,Male,60 to 64,population,68547.0
2018-07-31,Jul18,Male,55 to 59,population,79492.0
2018-07-31,Jul18,Male,50 to 54,population,82845.0
2018-07-31,Jul18,Male,35 to 39,population,95346.0
2018-07-31,Jul18,Male,45 to 49,population,91311.0
2018-07-31,Jul18,Male,40 to 44,population,86825.0
2018-07-31,Jul18,Male,5 to 9,population,89096.0
2018-07-31,Jul18,Male,65+,population,178003.0
2018-07-31,Jul18,Male,30 to 34,population,103290.0
2018-07-31,Jul18,Male,25 to 29,population,96398.0
2018-07-31,Jul18,Female,45 to 49,population,90234.0
2018-07-31,Jul18,Male,15 to 19,population,79263.0
2018-07-31,Jul18,Female,0 to 4,population,84275.0
2018-07-31,Jul18,Female,10 to 14,population,79941.0
2018-07-31,Jul18,Female,15 to 19,population,75312.0
2018-07-31,Jul18,Female,20 to 24,population,81788.0
2018-07-31,Jul18,Female,25 to 29,population,95515.0
2018-07-31,Jul18,Male,20 to 24,population,86753.0
2018-07-31,Jul18,Female,30 to 34,population,102671.0
2018-07-31,Jul18,Female,40 to 44,population,85623.0
2018-07-31,Jul18,Female,5 to 9,population,84596.0
2018-07-31,Jul18,Female,50 to 54,population,82566.0
2018-07-31,Jul18,Female,55 to 59,population,80552.0
2018-07-31,Jul18,Female,60 to 64,population,71394.0
2018-07-31,Jul18,Female,65+,population,198629.0
2018-07-31,Jul18,Male,0 to 4,population,89220.0
2018-07-31,Jul18,Male,10 to 14,population,84339.0
2018-07-31,Jul18,Female,35 to 39,population,93968.0
2018-08-31,Aug18,Male,15 to 19,population,79263.0
2018-08-31,Aug18,Male,10 to 14,population,84339.0
2018-08-31,Aug18,Male,0 to 4,population,89220.0
2018-08-31,Aug18,Female,65+,population,198629.0
2018-08-31,Aug18,Female,60 to 64,population,71394.0
2018-08-31,Aug18,Female,55 to 59,population,80552.0
2018-08-31,Aug18,Female,50 to 54,population,82566.0
2018-08-31,Aug18,Female,45 to 49,population,90234.0
2018-08-31,Aug18,Male,20 to 24,population,86753.0
2018-08-31,Aug18,Female,40 to 44,population,85623.0
2018-08-31,Aug18,Female,30 to 34,population,102671.0
2018-08-31,Aug18,Female,25 to 29,population,95515.0
2018-08-31,Aug18,Female,20 to 24,population,81788.0
2018-08-31,Aug18,Female,15 to 19,population,75312.0
2018-08-31,Aug18,Female,10 to 14,population,79941.0
2018-08-31,Aug18,Female,0 to 4,population,84275.0
2018-08-31,Aug18,Female,35 to 39,population,93968.0
2018-08-31,Aug18,Male,25 to 29,population,96398.0
2018-08-31,Aug18,Female,5 to 9,population,84596.0
2018-08-31,Aug18,Male,35 to 39,population,95346.0
2018-08-31,Aug18,Male,30 to 34,population,103290.0
2018-08-31,Aug18,Male,65+,population,178003.0
2018-08-31,Aug18,Male,60 to 64,population,68547.0
2018-08-31,Aug18,Male,55 to 59,population,79492.0
2018-08-31,Aug18,Male,50 to 54,population,82845.0
2018-08-31,Aug18,Male,5 to 9,population,89096.0
2018-08-31,Aug18,Male,45 to 49,population,91311.0
2018-08-31,Aug18,Male,40 to 44,population,86825.0
2018-09-30,Sep18,Male,30 to 34,population,103224.0
2018-09-30,Sep18,Female,60 to 64,population,71916.0
2018-09-30,Sep18,Female,65+,population,200702.0
2018-09-30,Sep18,Male,0 to 4,population,89222.0
2018-09-30,Sep18,Male,25 to 29,population,96094.0
2018-09-30,Sep18,Male,15 to 19,population,79448.0
2018-09-30,Sep18,Male,20 to 24,population,87172.0
2018-09-30,Sep18,Female,55 to 59,population,80943.0
2018-09-30,Sep18,Male,10 to 14,population,85002.0
2018-09-30,Sep18,Female,50 to 54,population,82888.0
2018-09-30,Sep18,Female,30 to 34,population,102786.0
2018-09-30,Sep18,Female,45 to 49,population,90220.0
2018-09-30,Sep18,Female,40 to 44,population,85862.0
2018-09-30,Sep18,Female,35 to 39,population,94815.0
2018-09-30,Sep18,Female,25 to 29,population,95223.0
2018-09-30,Sep18,Female,20 to 24,population,82073.0
2018-09-30,Sep18,Female,15 to 19,population,75454.0
2018-09-30,Sep18,Female,10 to 14,population,80544.0
2018-09-30,Sep18,Female,0 to 4,population,84083.0
2018-09-30,Sep18,Female,5 to 9,population,84850.0
2018-09-30,Sep18,Male,35 to 39,population,96125.0
2018-09-30,Sep18,Male,45 to 49,population,91354.0
2018-09-30,Sep18,Male,40 to 44,population,86900.0
2018-09-30,Sep18,Male,65+,population,179779.0
2018-09-30,Sep18,Male,60 to 64,population,69073.0
2018-09-30,Sep18,Male,55 to 59,population,79910.0
2018-09-30,Sep18,Male,50 to 54,population,83189.0
2018-09-30,Sep18,Male,5 to 9,population,89270.0
2018-10-31,Oct18,Male,45 to 49,population,91354.0
2018-10-31,Oct18,Male,65+,population,179779.0
2018-10-31,Oct18,Male,5 to 9,population,89270.0
2018-10-31,Oct18,Male,55 to 59,population,79910.0
2018-10-31,Oct18,Male,50 to 54,population,83189.0
2018-10-31,Oct18,Male,60 to 64,population,69073.0
2018-10-31,Oct18,Male,40 to 44,population,86900.0
2018-10-31,Oct18,Male,30 to 34,population,103224.0
2018-10-31,Oct18,Male,35 to 39,population,96125.0
2018-10-31,Oct18,Female,10 to 14,population,80544.0
2018-10-31,Oct18,Female,15 to 19,population,75454.0
2018-10-31,Oct18,Female,20 to 24,population,82073.0
2018-10-31,Oct18,Female,25 to 29,population,95223.0
2018-10-31,Oct18,Female,30 to 34,population,102786.0
2018-10-31,Oct18,Female,35 to 39,population,94815.0
2018-10-31,Oct18,Female,40 to 44,population,85862.0
2018-10-31,Oct18,Female,45 to 49,population,90220.0
2018-10-31,Oct18,Female,0 to 4,population,84083.0
2018-10-31,Oct18,Female,50 to 54,population,82888.0
2018-10-31,Oct18,Female,55 to 59,population,80943.0
2018-10-31,Oct18,Female,60 to 64,population,71916.0
2018-10-31,Oct18,Female,65+,population,200702.0
2018-10-31,Oct18,Male,0 to 4,population,89222.0
2018-10-31,Oct18,Male,10 to 14,population,85002.0
2018-10-31,Oct18,Male,15 to 19,population,79448.0
2018-10-31,Oct18,Male,20 to 24,population,87172.0
2018-10-31,Oct18,Male,25 to 29,population,96094.0
2018-10-31,Oct18,Female,5 to 9,population,84850.0
2018-11-30,Nov18,Male,0 to 4,population,89222.0
2018-11-30,Nov18,Male,10 to 14,population,85002.0
2018-11-30,Nov18,Male,35 to 39,population,96125.0
2018-11-30,Nov18,Male,20 to 24,population,87172.0
2018-11-30,Nov18,Male,25 to 29,population,96094.0
2018-11-30,Nov18,Male,30 to 34,population,103224.0
2018-11-30,Nov18,Male,15 to 19,population,79448.0
2018-11-30,Nov18,Female,60 to 64,population,71916.0
2018-11-30,Nov18,Female,45 to 49,population,90220.0
2018-11-30,Nov18,Female,50 to 54,population,82888.0
2018-11-30,Nov18,Female,5 to 9,population,84850.0
2018-11-30,Nov18,Female,40 to 44,population,85862.0
2018-11-30,Nov18,Female,35 to 39,population,94815.0
2018-11-30,Nov18,Female,30 to 34,population,102786.0
2018-11-30,Nov18,Female,25 to 29,population,95223.0
2018-11-30,Nov18,Female,20 to 24,population,82073.0
2018-11-30,Nov18,Male,40 to 44,population,86900.0
2018-11-30,Nov18,Female,55 to 59,population,80943.0
2018-11-30,Nov18,Male,45 to 49,population,91354.0
2018-11-30,Nov18,Male,50 to 54,population,83189.0
2018-11-30,Nov18,Male,5 to 9,population,89270.0
2018-11-30,Nov18,Female,15 to 19,population,75454.0
2018-11-30,Nov18,Male,65+,population,179779.0
2018-11-30,Nov18,Male,60 to 64,population,69073.0
2018-11-30,Nov18,Male,55 to 59,population,79910.0
2018-11-30,Nov18,Female,10 to 14,population,80544.0
2018-11-30,Nov18,Female,65+,population,200702.0
2018-11-30,Nov18,Female,0 to 4,population,84083.0
2018-12-31,Dec18,Male,45 to 49,population,91406.0
2018-12-31,Dec18,Male,5 to 9,population,89441.0
2018-12-31,Dec18,Male,50 to 54,population,83551.0
2018-12-31,Dec18,Male,55 to 59,population,80334.0
2018-12-31,Dec18,Male,60 to 64,population,69594.0
2018-12-31,Dec18,Male,65+,population,181806.0
2018-12-31,Dec18,Male,40 to 44,population,87007.0
2018-12-31,Dec18,Male,35 to 39,population,96881.0
2018-12-31,Dec18,Male,25 to 29,population,95545.0
2018-12-31,Dec18,Female,10 to 14,population,81040.0
2018-12-31,Dec18,Female,15 to 19,population,75304.0
2018-12-31,Dec18,Female,20 to 24,population,81850.0
2018-12-31,Dec18,Female,25 to 29,population,94762.0
2018-12-31,Dec18,Female,30 to 34,population,102861.0
2018-12-31,Dec18,Female,35 to 39,population,95602.0
2018-12-31,Dec18,Female,40 to 44,population,86096.0
2018-12-31,Dec18,Female,45 to 49,population,90191.0
2018-12-31,Dec18,Female,5 to 9,population,85056.0
2018-12-31,Dec18,Female,50 to 54,population,83199.0
2018-12-31,Dec18,Female,55 to 59,population,81273.0
2018-12-31,Dec18,Female,60 to 64,population,72383.0
2018-12-31,Dec18,Female,65+,population,203023.0
2018-12-31,Dec18,Male,0 to 4,population,89156.0
2018-12-31,Dec18,Male,10 to 14,population,85637.0
2018-12-31,Dec18,Male,15 to 19,population,79480.0
2018-12-31,Dec18,Male,20 to 24,population,86950.0
2018-12-31,Dec18,Male,30 to 34,population,103046.0
2018-12-31,Dec18,Female,0 to 4,population,83930.0
2019-01-31,Jan19,Male,20 to 24,population,86950.0
2019-01-31,Jan19,Male,15 to 19,population,79480.0
2019-01-31,Jan19,Male,10 to 14,population,85637.0
2019-01-31,Jan19,Male,0 to 4,population,89156.0
2019-01-31,Jan19,Female,65+,population,203023.0
2019-01-31,Jan19,Female,60 to 64,population,72383.0
2019-01-31,Jan19,Female,55 to 59,population,81273.0
2019-01-31,Jan19,Female,50 to 54,population,83199.0
2019-01-31,Jan19,Female,5 to 9,population,85056.0
2019-01-31,Jan19,Female,45 to 49,population,90191.0
2019-01-31,Jan19,Female,40 to 44,population,86096.0
2019-01-31,Jan19,Female,35 to 39,population,95602.0
2019-01-31,Jan19,Female,30 to 34,population,102861.0
2019-01-31,Jan19,Female,25 to 29,population,94762.0
2019-01-31,Jan19,Female,20 to 24,population,81850.0
2019-01-31,Jan19,Female,15 to 19,population,75304.0
2019-01-31,Jan19,Female,10 to 14,population,81040.0
2019-01-31,Jan19,Male,25 to 29,population,95545.0
2019-01-31,Jan19,Male,30 to 34,population,103046.0
2019-01-31,Jan19,Male,35 to 39,population,96881.0
2019-01-31,Jan19,Male,40 to 44,population,87007.0
2019-01-31,Jan19,Male,65+,population,181806.0
2019-01-31,Jan19,Male,60 to 64,population,69594.0
2019-01-31,Jan19,Male,55 to 59,population,80334.0
2019-01-31,Jan19,Male,50 to 54,population,83551.0
2019-01-31,Jan19,Male,5 to 9,population,89441.0
2019-01-31,Jan19,Male,45 to 49,population,91406.0
2019-01-31,Jan19,Female,0 to 4,population,83930.0
2019-02-28,Feb19,Female,0 to 4,population,83930.0
2019-02-28,Feb19,Male,50 to 54,population,83551.0
2019-02-28,Feb19,Male,55 to 59,population,80334.0
2019-02-28,Feb19,Male,60 to 64,population,69594.0
2019-02-28,Feb19,Male,65+,population,181806.0
2019-02-28,Feb19,Male,5 to 9,population,89441.0
2019-02-28,Feb19,Male,45 to 49,population,91406.0
2019-02-28,Feb19,Male,35 to 39,population,96881.0
2019-02-28,Feb19,Male,40 to 44,population,87007.0
2019-02-28,Feb19,Female,10 to 14,population,81040.0
2019-02-28,Feb19,Female,15 to 19,population,75304.0
2019-02-28,Feb19,Female,20 to 24,population,81850.0
2019-02-28,Feb19,Female,25 to 29,population,94762.0
2019-02-28,Feb19,Female,30 to 34,population,102861.0
2019-02-28,Feb19,Female,40 to 44,population,86096.0
2019-02-28,Feb19,Female,45 to 49,population,90191.0
2019-02-28,Feb19,Female,5 to 9,population,85056.0
2019-02-28,Feb19,Female,50 to 54,population,83199.0
2019-02-28,Feb19,Female,35 to 39,population,95602.0
2019-02-28,Feb19,Female,60 to 64,population,72383.0
2019-02-28,Feb19,Female,55 to 59,population,81273.0
2019-02-28,Feb19,Male,25 to 29,population,95545.0
2019-02-28,Feb19,Male,20 to 24,population,86950.0
2019-02-28,Feb19,Male,15 to 19,population,79480.0
2019-02-28,Feb19,Male,30 to 34,population,103046.0
2019-02-28,Feb19,Male,0 to 4,population,89156.0
2019-02-28,Feb19,Female,65+,population,203023.0
2019-02-28,Feb19,Male,10 to 14,population,85637.0
2019-03-31,Mar19,Female,60 to 64,population,72928.0
2019-03-31,Mar19,Male,30 to 34,population,103144.0
2019-03-31,Mar19,Male,25 to 29,population,95371.0
2019-03-31,Mar19,Male,20 to 24,population,87533.0
2019-03-31,Mar19,Male,15 to 19,population,79904.0
2019-03-31,Mar19,Male,10 to 14,population,86410.0
2019-03-31,Mar19,Male,0 to 4,population,89367.0
2019-03-31,Mar19,Female,65+,population,205228.0
2019-03-31,Mar19,Female,55 to 59,population,81638.0
2019-03-31,Mar19,Female,0 to 4,population,83814.0
2019-03-31,Mar19,Female,45 to 49,population,90169.0
2019-03-31,Mar19,Female,40 to 44,population,86470.0
2019-03-31,Mar19,Female,35 to 39,population,96578.0
2019-03-31,Mar19,Female,30 to 34,population,103135.0
2019-03-31,Mar19,Female,25 to 29,population,94773.0
2019-03-31,Mar19,Female,20 to 24,population,82226.0
2019-03-31,Mar19,Female,15 to 19,population,75591.0
2019-03-31,Mar19,Female,10 to 14,population,81727.0
2019-03-31,Mar19,Male,35 to 39,population,97802.0
2019-03-31,Mar19,Female,5 to 9,population,85459.0
2019-03-31,Mar19,Male,40 to 44,population,87150.0
2019-03-31,Mar19,Female,50 to 54,population,83454.0
2019-03-31,Mar19,Male,5 to 9,population,89770.0
2019-03-31,Mar19,Male,45 to 49,population,91506.0
2019-03-31,Mar19,Male,65+,population,183771.0
2019-03-31,Mar19,Male,60 to 64,population,70118.0
2019-03-31,Mar19,Male,50 to 54,population,83809.0
2019-03-31,Mar19,Male,55 to 59,population,80796.0
2019-04-30,Apr19,Male,50 to 54,population,83809.0
2019-04-30,Apr19,Male,60 to 64,population,70118.0
2019-04-30,Apr19,Male,55 to 59,population,80796.0
2019-04-30,Apr19,Male,5 to 9,population,89770.0
2019-04-30,Apr19,Male,65+,population,183771.0
2019-04-30,Apr19,Male,45 to 49,population,91506.0
2019-04-30,Apr19,Male,40 to 44,population,87150.0
2019-04-30,Apr19,Female,50 to 54,population,83454.0
2019-04-30,Apr19,Male,30 to 34,population,103144.0
2019-04-30,Apr19,Female,0 to 4,population,83814.0
2019-04-30,Apr19,Female,10 to 14,population,81727.0
2019-04-30,Apr19,Female,15 to 19,population,75591.0
2019-04-30,Apr19,Female,20 to 24,population,82226.0
2019-04-30,Apr19,Female,25 to 29,population,94773.0
2019-04-30,Apr19,Female,30 to 34,population,103135.0
2019-04-30,Apr19,Female,35 to 39,population,96578.0
2019-04-30,Apr19,Female,40 to 44,population,86470.0
2019-04-30,Apr19,Female,45 to 49,population,90169.0
2019-04-30,Apr19,Female,5 to 9,population,85459.0
2019-04-30,Apr19,Female,55 to 59,population,81638.0
2019-04-30,Apr19,Female,60 to 64,population,72928.0
2019-04-30,Apr19,Female,65+,population,205228.0
2019-04-30,Apr19,Male,0 to 4,population,89367.0
2019-04-30,Apr19,Male,10 to 14,population,86410.0
2019-04-30,Apr19,Male,15 to 19,population,79904.0
2019-04-30,Apr19,Male,20 to 24,population,87533.0
2019-04-30,Apr19,Male,25 to 29,population,95371.0
2019-04-30,Apr19,Male,35 to 39,population,97802.0
2019-05-31,May19,Female,50 to 54,population,83454.0
2019-05-31,May19,Female,20 to 24,population,82226.0
2019-05-31,May19,Male,60 to 64,population,70118.0
2019-05-31,May19,Male,65+,population,183771.0
2019-05-31,May19,Male,55 to 59,population,80796.0
2019-05-31,May19,Female,15 to 19,population,75591.0
2019-05-31,May19,Male,50 to 54,population,83809.0
2019-05-31,May19,Female,10 to 14,population,81727.0
2019-05-31,May19,Male,45 to 49,population,91506.0
2019-05-31,May19,Male,5 to 9,population,89770.0
2019-05-31,May19,Female,25 to 29,population,94773.0
2019-05-31,May19,Female,30 to 34,population,103135.0
2019-05-31,May19,Female,35 to 39,population,96578.0
2019-05-31,May19,Female,40 to 44,population,86470.0
2019-05-31,May19,Female,45 to 49,population,90169.0
2019-05-31,May19,Female,5 to 9,population,85459.0
2019-05-31,May19,Female,55 to 59,population,81638.0
2019-05-31,May19,Female,60 to 64,population,72928.0
2019-05-31,May19,Female,0 to 4,population,83814.0
2019-05-31,May19,Male,0 to 4,population,89367.0
2019-05-31,May19,Male,10 to 14,population,86410.0
2019-05-31,May19,Male,15 to 19,population,79904.0
2019-05-31,May19,Male,20 to 24,population,87533.0
2019-05-31,May19,Male,25 to 29,population,95371.0
2019-05-31,May19,Male,30 to 34,population,103144.0
2019-05-31,May19,Male,35 to 39,population,97802.0
2019-05-31,May19,Female,65+,population,205228.0
2019-05-31,May19,Male,40 to 44,population,87150.0
2019-06-30,Jun19,Male,50 to 54,population,84110.0
2019-06-30,Jun19,Male,55 to 59,population,81252.0
2019-06-30,Jun19,Male,60 to 64,population,70705.0
2019-06-30,Jun19,Male,65+,population,185725.0
2019-06-30,Jun19,Male,5 to 9,population,89992.0
2019-06-30,Jun19,Male,45 to 49,population,91553.0
2019-06-30,Jun19,Female,60 to 64,population,73617.0
2019-06-30,Jun19,Male,35 to 39,population,98682.0
2019-06-30,Jun19,Female,0 to 4,population,83773.0
2019-06-30,Jun19,Female,15 to 19,population,75528.0
2019-06-30,Jun19,Female,20 to 24,population,82029.0
2019-06-30,Jun19,Female,25 to 29,population,94462.0
2019-06-30,Jun19,Female,30 to 34,population,103272.0
2019-06-30,Jun19,Female,35 to 39,population,97445.0
2019-06-30,Jun19,Female,40 to 44,population,86734.0
2019-06-30,Jun19,Female,45 to 49,population,90188.0
2019-06-30,Jun19,Female,5 to 9,population,85826.0
2019-06-30,Jun19,Female,50 to 54,population,83825.0
2019-06-30,Jun19,Female,55 to 59,population,82137.0
2019-06-30,Jun19,Female,65+,population,207353.0
2019-06-30,Jun19,Male,0 to 4,population,89404.0
2019-06-30,Jun19,Male,10 to 14,population,87103.0
2019-06-30,Jun19,Male,15 to 19,population,79966.0
2019-06-30,Jun19,Male,20 to 24,population,87415.0
2019-06-30,Jun19,Male,25 to 29,population,94964.0
2019-06-30,Jun19,Male,30 to 34,population,103024.0
2019-06-30,Jun19,Male,40 to 44,population,87272.0
2019-06-30,Jun19,Female,10 to 14,population,82269.0
2019-07-31,Jul19,Female,45 to 49,population,90188.0
2019-07-31,Jul19,Female,0 to 4,population,83773.0
2019-07-31,Jul19,Male,55 to 59,population,81252.0
2019-07-31,Jul19,Male,60 to 64,population,70705.0
2019-07-31,Jul19,Male,65+,population,185725.0
2019-07-31,Jul19,Male,50 to 54,population,84110.0
2019-07-31,Jul19,Male,5 to 9,population,89992.0
2019-07-31,Jul19,Male,35 to 39,population,98682.0
2019-07-31,Jul19,Male,40 to 44,population,87272.0
2019-07-31,Jul19,Female,10 to 14,population,82269.0
2019-07-31,Jul19,Female,15 to 19,population,75528.0
2019-07-31,Jul19,Female,20 to 24,population,82029.0
2019-07-31,Jul19,Female,25 to 29,population,94462.0
2019-07-31,Jul19,Female,30 to 34,population,103272.0
2019-07-31,Jul19,Male,45 to 49,population,91553.0
2019-07-31,Jul19,Female,40 to 44,population,86734.0
2019-07-31,Jul19,Female,5 to 9,population,85826.0
2019-07-31,Jul19,Female,50 to 54,population,83825.0
2019-07-31,Jul19,Female,35 to 39,population,97445.0
2019-07-31,Jul19,Female,60 to 64,population,73617.0
2019-07-31,Jul19,Female,65+,population,207353.0
2019-07-31,Jul19,Male,0 to 4,population,89404.0
2019-07-31,Jul19,Male,10 to 14,population,87103.0
2019-07-31,Jul19,Male,15 to 19,population,79966.0
2019-07-31,Jul19,Male,20 to 24,population,87415.0
2019-07-31,Jul19,Male,25 to 29,population,94964.0
2019-07-31,Jul19,Male,30 to 34,population,103024.0
2019-07-31,Jul19,Female,55 to 59,population,82137.0
2019-08-31,Aug19,Female,55 to 59,population,82137.0
2019-08-31,Aug19,Female,60 to 64,population,73617.0
2019-08-31,Aug19,Female,65+,population,207353.0
2019-08-31,Aug19,Male,20 to 24,population,87415.0
2019-08-31,Aug19,Male,10 to 14,population,87103.0
2019-08-31,Aug19,Male,15 to 19,population,79966.0
2019-08-31,Aug19,Male,0 to 4,population,89404.0
2019-08-31,Aug19,Female,50 to 54,population,83825.0
2019-08-31,Aug19,Female,0 to 4,population,83773.0
2019-08-31,Aug19,Female,45 to 49,population,90188.0
2019-08-31,Aug19,Female,40 to 44,population,86734.0
2019-08-31,Aug19,Female,35 to 39,population,97445.0
2019-08-31,Aug19,Female,30 to 34,population,103272.0
2019-08-31,Aug19,Female,25 to 29,population,94462.0
2019-08-31,Aug19,Female,20 to 24,population,82029.0
2019-08-31,Aug19,Female,15 to 19,population,75528.0
2019-08-31,Aug19,Female,10 to 14,population,82269.0
2019-08-31,Aug19,Male,25 to 29,population,94964.0
2019-08-31,Aug19,Female,5 to 9,population,85826.0
2019-08-31,Aug19,Male,30 to 34,population,103024.0
2019-08-31,Aug19,Male,45 to 49,population,91553.0
2019-08-31,Aug19,Male,40 to 44,population,87272.0
2019-08-31,Aug19,Male,65+,population,185725.0
2019-08-31,Aug19,Male,60 to 64,population,70705.0
2019-08-31,Aug19,Male,55 to 59,population,81252.0
2019-08-31,Aug19,Male,50 to 54,population,84110.0
2019-08-31,Aug19,Male,5 to 9,population,89992.0
2019-08-31,Aug19,Male,35 to 39,population,98682.0
2019-09-30,Sep19,Male,45 to 49,population,91567.0
2019-09-30,Sep19,Male,5 to 9,population,90324.0
2019-09-30,Sep19,Male,50 to 54,population,84629.0
2019-09-30,Sep19,Male,55 to 59,population,81690.0
