SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
503011036,4,0,140,852,1208,340,58,51,2659,0,30,90,49,18,0,0,13,198,0,30,56,99,55,7,0,5,254,0,56,145,150,72,7,0,19,456,0,26,50,4,0,0,0,9,88,0,11,15,13,0,0,0,8,41,0,27,75,22,0,0,0,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,61,138,34,0,0,0,25,268,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,6,6,3,124,424,1038,1288,347,59,100,3385
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,4,23
503021038,0,31,523,1418,829,129,13,54,3000,0,47,185,199,32,3,0,27,501,0,32,230,300,40,0,0,27,632,0,83,416,503,77,0,0,50,1132,0,22,84,11,0,0,0,3,127,0,62,139,16,5,0,0,23,245,0,64,78,16,4,0,0,54,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,305,45,11,0,0,83,594,0,6,25,0,0,0,0,6,41,0,0,0,0,0,0,0,0,4,3,269,1273,1970,917,135,13,197,4771
503021039,0,37,485,1706,1292,302,45,76,3950,0,23,317,186,18,0,0,18,566,0,22,241,434,71,0,0,13,781,3,44,553,617,91,0,0,27,1344,4,205,470,29,5,0,0,49,762,7,272,374,11,0,0,0,36,701,22,204,143,13,0,0,0,36,416,0,16,80,0,0,0,0,11,112,0,0,0,3,0,0,0,0,5,29,696,1073,56,5,0,3,131,1993,0,0,6,4,0,0,0,10,22,0,0,0,0,0,0,0,3,9,37,781,2125,2383,1392,308,50,249,7314
503021040,0,24,420,1355,652,106,12,67,2632,0,49,94,131,14,0,0,15,296,0,19,101,276,42,0,0,8,451,0,61,195,407,55,0,0,20,744,3,105,70,63,0,0,0,24,261,0,53,126,3,0,0,0,12,199,4,113,63,0,0,0,0,8,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,270,272,65,0,0,0,41,661,0,0,6,0,3,0,0,0,9,0,0,0,0,0,0,0,0,9,6,358,881,1827,720,102,16,135,4047
503021042,0,44,524,1623,1056,229,25,67,3572,4,34,122,120,14,0,0,13,310,4,97,384,533,53,0,0,25,1096,7,133,502,654,68,4,0,36,1407,0,245,398,78,0,0,0,30,757,44,342,433,92,8,3,0,51,974,15,436,520,111,0,0,0,96,1169,0,0,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,4,56,1026,1386,278,9,3,0,174,2939,0,8,0,4,0,0,0,14,22,0,3,3,6,0,0,0,3,17,65,1208,2421,2561,1139,234,30,295,7957
503021043,0,26,333,1471,1220,251,40,55,3404,0,32,281,253,31,0,0,31,631,0,86,327,498,51,4,0,35,999,0,116,606,753,85,8,0,63,1627,6,168,594,49,6,0,0,45,860,9,309,817,104,0,0,0,64,1302,17,306,143,13,0,0,0,26,508,0,36,254,21,0,0,0,19,329,0,0,0,0,0,0,0,0,4,33,823,1807,188,6,0,0,148,3011,0,0,0,0,0,0,0,4,10,0,0,6,0,4,0,0,0,6,33,970,2750,2411,1318,260,43,270,8051
503021295,0,8,28,124,78,18,4,4,270,0,0,10,0,0,0,0,5,13,0,11,77,158,63,10,4,14,339,0,17,84,164,63,10,4,17,357,0,27,68,4,0,0,0,15,117,0,126,286,137,7,0,0,49,606,48,396,813,347,11,0,0,102,1726,87,644,1481,561,14,0,7,249,3033,0,0,0,0,0,0,0,0,0,134,1187,2658,1051,34,0,10,418,5483,0,0,0,0,0,0,0,40,40,0,14,4,0,0,0,0,6,25,139,1221,2769,1334,175,30,13,489,6171
503021296,0,32,271,500,167,30,11,52,1064,3,62,277,182,44,3,0,25,593,0,81,256,362,50,5,0,40,797,3,139,527,543,100,4,7,65,1388,4,182,280,47,6,0,0,51,566,33,409,490,144,3,0,0,84,1167,24,531,705,95,0,0,0,89,1448,0,3,25,0,0,0,0,0,31,0,3,0,4,0,0,0,0,4,67,1127,1500,290,7,0,7,223,3213,0,7,4,0,0,0,0,31,46,0,0,7,0,4,0,0,6,17,77,1306,2305,1337,275,40,21,371,5727
503021297,0,8,0,8,6,4,3,0,31,0,0,7,3,0,0,0,0,11,0,0,31,29,4,0,0,4,69,0,8,43,28,4,0,0,3,88,5,6,91,11,0,0,0,5,117,22,294,376,89,0,0,0,71,858,40,550,1098,238,17,0,0,160,2105,47,802,1419,246,9,0,5,205,2732,0,0,0,0,0,0,0,0,0,110,1659,2983,586,25,0,10,444,5817,3,0,0,0,0,0,0,313,318,3,10,4,0,0,0,0,6,27,117,1676,3028,628,37,4,18,774,6288
504011044,7,46,504,2476,1626,259,48,212,5174,5,72,302,497,28,0,0,62,962,0,17,32,81,21,0,0,20,166,4,89,338,570,47,0,0,86,1137,0,18,100,72,0,0,0,6,199,0,12,16,0,0,0,0,8,43,0,15,34,6,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,7,0,46,161,74,0,0,0,22,305,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,10,12,187,1003,3126,1678,262,52,319,6632
504011045,8,79,995,4244,2354,272,33,256,8244,0,149,464,455,84,5,6,74,1238,0,3,62,67,38,4,0,4,181,0,159,533,520,122,4,3,81,1425,0,21,110,0,0,0,0,9,136,0,5,82,0,0,0,0,7,94,0,0,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,32,203,7,0,0,0,19,257,0,0,0,0,0,0,0,9,13,0,0,0,0,5,0,0,0,7,8,270,1731,4770,2477,279,38,367,9942
504011046,0,37,283,1022,523,89,16,55,2028,0,24,232,247,14,5,0,25,536,0,152,693,651,77,3,0,98,1683,0,179,927,896,89,3,0,123,2221,3,188,736,215,3,0,0,75,1224,3,116,311,42,0,0,0,31,503,7,184,188,0,0,0,0,38,413,0,141,111,19,0,0,0,17,281,0,0,0,0,0,0,0,0,0,13,628,1349,276,3,0,0,154,2429,0,0,0,0,0,0,0,13,16,0,0,0,6,0,0,0,3,7,19,843,2555,2199,618,97,14,348,6697
504011047,5,33,293,3699,2807,372,49,245,7509,0,12,328,716,117,7,4,77,1260,0,15,51,94,17,6,0,8,195,0,29,384,804,135,7,4,89,1454,0,6,40,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,12,38,0,0,0,0,4,50,0,0,0,0,0,0,0,7,5,0,0,3,4,3,0,0,11,13,12,68,717,4510,2944,383,49,352,9037
504011048,0,3,25,582,1502,285,50,50,2497,0,3,172,240,26,3,0,18,461,0,0,23,24,5,0,0,5,57,0,3,203,265,28,5,0,16,517,0,0,14,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,237,848,1534,288,50,67,3034
504021049,5,21,84,346,410,94,20,58,1044,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,21,84,346,415,94,20,59,1050
504021050,3,21,144,876,1136,270,49,71,2562,0,0,16,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,4,4,24,165,890,1141,268,49,70,2608
504021051,0,49,194,663,946,138,31,69,2083,0,36,41,23,6,0,0,3,107,0,0,0,4,0,0,0,0,4,0,36,41,26,6,0,0,3,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,243,688,951,138,30,78,2206
504021052,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,5
504021053,11,49,290,1462,2208,422,122,126,4688,0,27,39,12,0,0,0,25,104,0,0,0,0,0,0,0,0,0,0,27,39,12,0,0,0,25,104,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,4,0,4,0,0,0,12,9,7,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,5,15,84,333,1472,2211,425,122,150,4819
504021054,3,15,239,1961,1809,306,55,192,4590,0,115,189,158,9,0,0,44,524,0,4,23,8,3,0,0,9,44,0,124,209,164,15,0,0,54,570,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,4,5,145,455,2131,1829,312,56,252,5184
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,0,17,66,1819,3347,472,73,203,5999,0,44,88,135,0,0,0,14,284,0,14,10,38,0,0,0,4,70,0,60,98,176,0,0,3,20,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,10,0,4,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,82,165,1997,3353,472,78,223,6360
504031057,7,16,140,2553,3339,336,45,231,6666,0,18,64,217,14,0,0,19,341,0,6,14,3,0,0,0,6,38,0,24,79,222,15,0,0,31,376,0,20,10,3,0,0,0,5,44,0,6,19,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,3,11,0,34,39,8,0,0,0,7,81,3,10,12,0,0,0,0,7,36,0,0,0,4,3,0,0,0,11,8,86,265,2786,3356,341,45,285,7175
504031058,10,28,111,538,959,158,39,102,1944,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,11,0,0,0,0,0,0,0,0,6,10,28,117,543,959,158,43,115,1961
504031060,14,27,59,233,444,99,28,48,955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,19,30,62,233,444,97,28,52,967
504031061,9,18,147,645,983,75,17,44,1936,0,0,9,38,16,0,0,6,73,0,0,0,26,0,0,0,0,35,0,3,9,70,21,0,0,6,103,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,12,4,23,0,0,0,0,0,3,32,4,0,0,3,10,0,0,6,22,22,42,156,719,1011,76,21,64,2104
504031062,0,11,84,1467,2071,169,39,139,3983,4,48,73,173,8,4,0,38,338,0,0,19,55,0,0,0,8,81,4,48,89,227,8,4,0,45,416,0,0,10,26,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,19,26,0,0,0,0,48,10,22,66,0,3,0,0,24,132,0,0,0,3,0,0,0,0,5,13,79,255,1730,2080,177,39,210,4583
504031063,5,3,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,5,0,0,3,0,0,7,21
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,3,11,90,802,758,112,37,91,1905,0,17,32,141,0,0,0,15,206,0,0,3,5,6,0,0,3,19,0,17,37,149,8,0,0,15,223,0,9,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,10,0,14,17,4,0,0,0,0,36,20,48,7,0,0,0,0,155,227,0,0,0,3,0,0,0,4,5,24,82,150,956,769,112,37,266,2396
504031066,7,33,372,1311,590,68,21,124,2517,0,92,412,821,14,0,0,113,1448,0,38,204,140,8,0,0,55,442,0,134,613,957,22,0,0,167,1890,0,42,99,31,0,0,0,21,188,0,47,147,19,0,0,0,19,239,0,24,64,8,0,0,0,16,110,0,17,33,3,0,0,0,12,63,0,0,0,0,0,0,0,0,0,6,131,346,63,0,0,0,60,603,0,0,4,13,4,0,0,236,257,0,0,0,3,0,0,0,31,38,7,302,1341,2345,611,67,16,612,5307
504031067,4,4,21,779,1475,131,15,66,2506,0,0,5,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,10,0,21,27,0,0,0,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,22,0,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,25,56,787,1475,130,15,77,2565
504031068,3,28,140,1007,2135,378,98,106,3896,0,8,16,107,36,0,0,5,174,0,0,12,44,4,0,0,5,68,0,7,28,155,43,0,0,12,241,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,11,0,6,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,8,0,41,179,1162,2176,381,99,117,4158
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,3,9,104,1633,2879,217,23,121,4981,0,0,34,204,62,3,0,14,322,0,0,0,13,21,0,0,3,42,0,0,35,225,85,0,0,21,366,0,0,14,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,149,1870,2963,215,23,147,5375
504031299,0,4,69,1359,1887,157,37,92,3611,0,0,9,48,0,0,0,0,61,0,5,0,11,0,0,0,0,17,0,5,9,55,0,0,0,5,76,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,90,1417,1889,157,37,94,3702
504031300,3,19,157,1716,3261,279,37,282,5755,0,19,279,122,20,0,0,25,460,0,12,82,29,0,0,0,13,132,0,27,357,150,19,0,0,39,596,0,0,8,0,3,0,0,0,14,0,4,89,0,0,0,0,7,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,105,0,3,0,0,8,119,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,5,50,619,1875,3288,277,36,331,6473
505011070,6,13,76,2099,1397,153,27,98,3866,0,10,35,297,8,0,0,10,357,0,0,0,3,0,0,0,0,4,0,10,35,302,11,0,0,10,366,0,3,18,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,11,23,0,0,0,0,0,37,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,31,133,2401,1412,152,28,118,4265
505011071,0,4,23,631,3304,349,47,101,4463,0,8,38,157,15,0,0,12,235,0,0,0,3,0,0,0,0,5,0,8,38,160,15,0,0,12,239,0,16,12,30,0,0,0,9,64,0,14,56,29,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,67,62,0,0,0,10,176,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,4,0,48,126,856,3325,351,47,130,4883
505011072,0,4,43,1267,3149,533,80,64,5138,0,3,122,154,24,0,0,21,322,0,0,17,21,3,0,0,0,43,0,5,140,173,24,6,0,24,365,6,15,39,7,0,0,0,9,78,0,8,5,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,12,8,28,54,9,0,0,0,17,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,36,232,1447,3176,532,83,102,5621
505011073,0,14,84,2031,2261,286,45,122,4845,0,7,70,254,28,6,0,16,372,0,0,16,17,7,0,0,0,40,0,12,87,266,29,6,0,15,415,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,0,0,0,0,0,25,0,0,0,0,0,0,0,9,9,0,0,0,4,0,0,0,0,3,0,25,194,2308,2291,292,45,140,5296
505011074,5,8,51,1565,1643,260,31,99,3664,0,0,40,177,20,4,0,7,249,0,9,27,91,14,0,0,8,150,0,10,69,272,33,4,0,20,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,5,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,5,18,125,1833,1676,261,31,141,4095
505011075,5,8,44,836,2134,444,62,46,3573,0,9,42,149,14,5,0,9,217,0,0,9,80,23,4,0,0,114,0,11,53,228,32,0,0,11,335,0,0,37,24,0,0,0,5,61,0,0,4,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,39,32,0,0,0,6,84,0,0,0,0,0,0,0,20,19,0,0,3,0,0,0,0,0,4,0,22,132,1100,2163,451,62,83,4011
505011076,0,29,60,321,2161,403,58,45,3081,0,0,0,10,6,0,0,0,19,0,0,0,3,8,3,0,0,18,0,0,4,13,13,3,0,4,31,0,0,13,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,24,0,6,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,5,37,73,345,2177,405,55,49,3154
505011077,6,21,73,1204,2020,308,40,95,3772,0,55,48,120,36,0,0,34,284,8,66,78,204,77,20,13,25,492,8,118,125,326,114,20,10,55,778,0,9,11,21,5,0,0,0,44,0,56,197,58,5,0,0,35,358,4,100,247,124,0,0,0,42,518,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,167,456,205,19,0,0,74,922,0,0,0,10,4,0,0,47,64,0,4,4,3,0,0,0,19,21,15,312,663,1743,2153,327,60,288,5562
505011078,8,16,42,986,2567,392,54,53,4116,0,33,160,357,20,4,0,28,599,0,0,34,44,3,0,0,3,85,0,34,193,401,22,4,0,34,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,9,24,54,7,0,0,0,8,100,0,0,0,0,0,0,0,0,0,7,74,293,1395,2592,398,55,91,4913
505011079,5,11,50,948,2181,475,73,76,3816,0,4,67,149,15,0,0,7,252,0,10,44,11,9,7,0,8,94,0,17,116,165,26,7,0,16,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,167,1116,2208,481,75,95,4180
