SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL50436,8,0,3,0,0,5,0,6,3,20,0,0,0,0,0,0,4,0,0,4,0,0,0,3,4,0,0,0,0,13,4,4,0,4,0,0,0,0,0,11,8,0,5,0,3,0,0,6,0,19,7,5,3,0,4,0,5,3,0,27,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,10,10,14,5,5,9,3,106
SAL50437,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,5,4,3,5,4,4,0,3,3,0,24,4,0,5,3,0,0,0,4,0,18,0,0,6,8,0,3,4,5,0,22,10,6,5,6,0,0,4,3,0,35,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,24,15,16,17,10,9,15,13,0,117
SAL50438,7,7,40,122,21,185,20,137,5,550,19,94,82,108,62,104,23,55,0,546,91,393,156,88,115,42,27,42,19,972,369,761,212,134,241,79,46,49,26,1911,446,685,236,181,272,73,40,40,20,2004,199,389,154,113,219,56,47,56,11,1250,72,140,49,32,82,32,26,16,5,448,5,21,7,3,8,3,5,6,0,63,0,0,0,0,0,0,0,0,0,3,1211,2480,942,773,1024,580,234,406,92,7744
SAL50439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
SAL50441,0,0,33,51,0,54,3,43,3,195,6,3,43,27,3,18,0,16,7,122,62,107,122,77,35,24,13,58,9,507,129,191,189,78,76,56,21,71,13,816,116,156,128,67,82,56,30,66,10,712,71,90,63,35,48,42,20,52,12,440,35,38,17,10,26,19,12,11,3,168,8,6,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,424,601,595,348,271,270,101,313,50,2986
SAL50442,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,9,25,20,10,0,0,0,13,0,83,21,27,14,3,3,0,5,6,0,86,11,10,6,6,3,3,10,4,0,61,10,11,6,3,9,0,5,10,0,60,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,77,53,37,25,4,28,29,0,320
SAL50443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,17
SAL50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,14
SAL50446,0,0,0,5,0,0,0,5,0,14,0,0,3,5,0,0,0,0,0,8,0,5,6,11,3,3,7,8,0,43,5,0,7,0,0,0,14,5,0,36,4,10,4,5,8,0,5,6,3,57,3,8,3,5,3,0,8,0,0,50,6,6,0,0,6,0,0,5,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,34,33,38,20,6,42,28,7,230
SAL50447,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,4,0,0,0,0,37
SAL50448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,6,0,11
SAL50449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,19
SAL50450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,10,4,0,0,0,0,0,0,0,0,7,5,0,0,0,5,0,0,0,0,11,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,20,3,0,3,4,0,3,5,0,51
SAL50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,3,3,0,4,0,0,0,0,17
SAL50452,0,4,15,12,4,47,7,23,0,115,9,15,44,38,15,27,17,25,0,182,37,63,77,57,31,24,26,40,0,358,35,54,69,32,22,19,27,46,7,316,33,53,59,57,51,33,34,48,7,378,38,46,43,34,52,23,33,45,6,333,8,18,18,14,13,9,12,15,0,108,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,163,257,321,247,198,183,154,256,23,1792
SAL50453,3,0,7,16,4,53,4,24,0,118,13,41,81,75,30,72,28,67,8,402,68,243,165,149,109,73,119,137,26,1087,80,195,116,108,114,30,67,69,18,798,35,70,104,55,59,27,53,59,5,473,14,38,53,36,60,23,43,48,5,309,12,11,12,5,8,3,5,16,0,72,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,225,596,536,439,383,277,330,416,69,3271
SAL50454,0,0,0,5,0,5,0,0,0,15,0,4,6,0,4,0,0,7,0,17,0,12,16,7,15,3,6,8,8,65,14,6,14,11,13,10,5,10,0,84,17,13,11,10,9,4,13,3,6,86,10,20,11,13,14,5,7,11,0,87,3,0,4,4,3,3,0,9,4,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,54,60,43,52,33,42,41,15,388
SAL50455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,20
SAL50456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50457,3,10,20,84,10,63,9,48,0,247,16,58,22,85,32,54,15,25,0,309,83,242,67,72,50,33,13,20,8,585,168,347,51,39,69,30,4,23,10,735,238,409,60,59,115,56,16,16,6,971,194,296,80,54,98,45,10,19,10,797,41,106,16,10,26,23,6,11,6,241,13,9,4,0,4,0,0,9,0,36,0,0,0,0,0,0,0,0,0,0,746,1472,316,398,399,296,74,176,46,3932
SAL50458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,9,3,4,0,0,0,0,3,0,0,19,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,7,8,0,42
SAL50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,3,7,0,31
SAL50460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL50462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,3,4,0,0,3,0,27
SAL50463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8
SAL50464,6,6,14,34,10,35,3,25,0,126,27,149,71,188,72,71,23,61,9,674,275,1133,262,343,272,124,84,199,39,2731,313,642,188,126,148,50,63,74,23,1628,214,302,94,75,147,54,55,47,18,1007,205,266,95,46,130,33,37,43,12,870,69,82,19,11,44,21,9,10,4,276,14,17,0,0,12,4,0,3,0,53,0,3,0,0,0,0,0,0,0,3,1116,2592,741,825,845,397,281,460,103,7359
SAL50465,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,4,0,8,0,0,3,0,6,0,0,0,0,13,11,5,3,0,0,0,0,0,0,17,14,0,0,3,4,3,0,0,0,28,16,0,0,0,0,0,0,3,0,21,7,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,10,9,6,11,6,5,14,0,115
SAL50466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7
SAL50467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,8,0,0,0,0,0,0,5,0,0,16,6,0,6,4,7,3,12,7,0,37,0,3,3,9,0,0,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,10,8,6,20,10,3,81
SAL50468,8,5,15,69,7,62,6,53,0,219,18,110,82,140,68,82,28,68,6,602,163,723,207,208,163,93,81,124,24,1790,250,569,154,105,155,44,50,67,30,1424,204,352,97,101,140,42,41,58,14,1055,100,196,80,63,94,30,42,44,10,656,22,34,22,15,30,13,12,18,0,159,0,6,0,0,8,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,769,2000,658,697,664,366,261,437,86,5935
SAL50469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6,12
SAL50470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,4,0,0,16
SAL50471,0,0,0,3,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,4,3,0,0,0,0,0,4,0,8,5,0,4,0,0,0,0,0,0,12,16,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,3,3,4,7,3,0,7,0,67
SAL50472,0,0,30,37,8,109,14,69,5,269,16,15,73,55,33,50,28,78,6,364,57,99,174,77,83,90,89,85,15,771,79,120,158,117,97,49,95,101,15,836,62,106,153,107,111,74,99,91,13,812,41,82,103,76,81,49,108,69,11,624,16,16,16,12,16,6,23,11,3,127,0,0,0,0,4,4,4,8,0,17,0,0,0,0,0,0,0,0,0,0,276,432,711,479,440,436,460,512,64,3810
SAL50473,0,0,6,17,3,21,10,21,0,87,12,17,25,24,9,19,3,21,0,137,37,101,83,49,55,29,23,33,13,414,42,104,84,37,57,34,27,26,7,423,48,58,59,41,47,17,29,26,10,334,31,40,37,42,53,26,17,39,0,287,11,8,10,3,17,3,7,7,0,68,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,176,330,308,218,246,150,118,175,35,1758
SAL50474,0,5,16,27,7,44,0,18,0,117,5,27,35,29,20,32,3,16,0,165,51,111,84,40,59,24,23,31,9,428,74,176,100,61,74,22,18,27,3,549,83,129,77,58,59,25,24,28,6,481,57,112,58,54,100,16,22,31,8,450,13,21,21,11,33,12,11,9,3,133,0,7,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,273,582,387,274,346,184,99,155,29,2328
SAL50475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,30
SAL50476,0,0,9,17,0,26,0,15,0,77,6,18,29,53,24,28,11,26,0,183,56,88,131,109,84,53,60,52,7,645,47,95,80,64,57,22,36,30,5,437,45,48,43,36,53,21,18,27,7,295,10,24,19,19,23,13,13,9,0,132,4,9,3,6,6,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,279,313,301,242,174,133,162,23,1805
SAL50477,0,0,0,0,0,0,4,4,0,8,3,0,0,0,0,4,9,12,0,22,5,7,0,0,0,0,4,9,0,28,8,4,3,3,3,0,0,0,0,22,4,8,0,7,0,0,5,4,0,29,13,15,9,9,9,3,3,8,0,66,9,0,5,0,7,3,4,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,17,18,25,10,25,36,3,206
SAL50478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,12
SAL50479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4
SAL50480,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,0,0,10,7,0,0,4,6,0,0,0,0,15,9,3,0,0,0,0,3,0,0,16,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,9,8,3,6,0,0,64
SAL50481,0,0,0,0,0,9,0,4,0,9,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,6,0,6,0,17,3,0,6,7,0,4,0,0,0,19,3,4,5,8,9,0,5,0,0,37,8,4,12,5,5,3,3,8,0,41,11,3,3,0,4,0,0,5,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,28,29,20,21,10,13,3,165
SAL50482,16,12,107,128,24,286,40,200,18,843,43,64,206,203,104,182,93,161,32,1098,183,330,465,388,338,201,254,273,54,2492,349,429,494,409,487,200,324,231,53,2967,289,367,359,353,390,167,241,198,36,2394,137,167,171,168,226,115,173,134,14,1309,18,34,37,25,49,20,37,24,6,254,0,3,0,0,3,4,0,8,3,18,0,0,0,0,0,0,0,0,0,5,1035,1413,1852,1675,1626,1178,1161,1228,220,11385
SAL50483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,23
SAL50484,0,0,7,11,0,21,0,12,0,68,5,18,22,28,21,26,7,20,8,153,48,165,72,60,52,26,22,29,6,488,76,120,78,45,60,16,23,47,10,473,38,71,54,33,60,16,21,26,7,331,33,34,42,15,31,4,16,37,3,211,8,11,4,6,3,7,4,0,0,42,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,211,418,280,204,229,126,100,178,29,1780
SAL50485,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,3,0,6,0,0,22
SAL50486,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,5,0,0,0,7,5,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,15,8,4,3,3,0,0,0,0,0,23,3,10,6,7,4,0,0,3,0,34,7,0,0,0,5,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,16,8,15,8,5,9,4,113
SAL50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6,5,0,3,0,0,0,4,6,0,19,5,0,3,0,4,0,0,3,0,19,3,4,4,0,0,0,3,4,0,19,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,12,4,3,0,15,17,0,77
SAL50488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6
SAL50490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL50491,0,0,9,17,0,35,10,17,3,95,3,14,27,29,13,25,13,12,0,132,20,43,89,43,27,25,24,23,0,295,28,56,52,56,28,17,39,18,3,303,30,43,61,49,44,35,35,34,0,322,41,62,55,63,42,36,45,32,4,381,13,24,13,12,16,14,13,8,7,117,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,132,245,289,260,167,193,177,150,25,1657
SAL50492,0,0,10,14,3,15,0,11,0,52,6,12,24,11,9,12,0,10,0,83,23,58,51,19,9,12,17,30,4,214,30,32,39,18,18,15,5,26,0,195,49,31,26,23,35,6,25,17,0,219,42,40,27,24,24,10,34,23,11,234,6,4,0,0,10,0,8,8,0,47,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,161,184,181,108,112,67,100,126,20,1062
SAL50493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50494,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,0,5,0,24
SAL50495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
