SAL_CODE_2021,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SAL50021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50022,0,0,0,3,8,0,0,0,0,16,0,4,34,54,53,35,12,0,0,196,6,3,18,13,16,25,10,9,0,93,0,0,6,5,5,3,4,0,0,20,5,17,31,42,38,34,11,5,0,194,0,0,3,14,12,16,5,0,0,55,23,20,23,15,26,16,14,0,0,131,30,28,19,5,9,8,3,0,0,101,0,3,14,15,5,16,8,0,0,64,0,4,10,8,3,0,0,0,0,18,0,0,11,11,18,21,4,9,0,76,0,6,8,12,23,8,11,3,0,66,0,14,38,63,58,53,31,4,0,262,3,4,10,11,7,7,3,4,0,42,0,8,14,19,10,20,3,3,0,78,0,6,15,7,11,15,17,3,0,76,0,10,22,53,48,32,15,4,0,179,0,3,11,4,3,5,0,0,0,35,0,10,7,5,10,8,6,3,0,48,6,11,16,21,19,15,10,3,0,104
SAL50023,0,0,7,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50024,0,0,0,0,0,4,0,0,0,0,0,5,9,30,29,24,3,0,0,99,3,3,7,15,20,4,5,0,0,66,0,0,0,9,4,0,3,0,0,16,9,14,22,24,30,16,10,0,0,126,0,3,0,9,16,12,0,0,0,43,10,24,8,13,15,12,3,0,0,88,27,21,15,0,4,6,3,0,0,76,0,3,5,21,19,6,3,0,0,57,0,0,5,4,3,0,0,0,0,11,0,0,7,11,3,5,3,0,0,31,0,4,0,6,4,9,3,4,0,35,3,14,23,55,48,28,6,0,0,177,4,8,0,9,8,3,3,0,0,38,0,4,8,16,19,19,8,0,0,61,4,4,11,6,4,6,9,0,0,52,0,5,24,22,24,9,6,0,0,94,4,0,9,3,0,0,0,0,0,22,0,0,3,3,9,0,4,0,0,23,0,0,14,10,12,9,10,0,0,53
SAL50025,0,0,0,0,0,3,0,0,0,9,0,0,7,7,4,3,0,0,0,25,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,11,5,10,0,0,0,31,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,12,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,0,0,8
SAL50026,0,5,0,10,4,6,3,0,0,20,5,13,39,40,31,36,4,0,0,167,5,35,57,76,50,42,7,3,0,267,0,0,0,7,4,12,3,0,0,31,14,41,100,71,54,53,17,4,0,354,0,14,34,26,28,20,0,0,0,122,17,36,73,35,33,18,4,0,0,224,39,19,30,7,12,3,0,0,0,110,3,19,46,50,52,66,23,0,0,257,0,4,7,4,0,4,0,0,0,21,0,0,3,4,0,4,0,0,0,14,0,0,7,6,0,9,4,0,0,26,0,9,24,18,11,16,3,0,0,89,4,9,19,22,15,27,3,0,0,104,0,6,31,25,36,24,11,3,0,140,0,4,11,12,14,13,9,3,0,69,0,3,26,26,35,29,3,0,0,134,0,0,0,7,3,4,3,0,0,19,0,12,35,32,21,14,5,0,0,128,11,29,52,47,43,25,6,0,0,211
SAL50027,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50029,0,0,4,10,4,6,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50030,0,3,0,0,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50031,0,0,0,0,0,0,3,0,0,7,0,9,28,34,19,26,9,0,0,115,0,0,4,0,8,7,3,0,0,32,0,0,0,0,7,0,0,0,0,9,5,5,20,18,17,18,5,0,0,91,0,4,10,4,6,12,0,0,0,41,5,6,21,5,16,0,3,0,0,54,11,8,10,6,7,5,3,0,0,50,0,3,9,10,10,17,7,4,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0,0,19,0,0,0,0,3,6,0,0,0,13,0,5,11,26,15,14,9,4,0,85,0,0,9,0,5,6,4,0,0,29,0,0,11,5,10,11,4,0,0,42,3,0,7,9,12,12,0,0,0,39,0,3,16,9,14,3,3,0,0,51,4,6,3,5,5,7,11,0,0,40,0,0,5,9,4,12,0,0,0,34,0,4,10,8,11,7,4,0,0,44
SAL50032,0,0,0,0,0,0,0,0,0,3,0,6,21,9,15,15,0,0,0,69,5,0,7,6,11,10,0,0,0,39,0,0,0,3,3,0,0,0,0,12,3,11,33,39,31,17,7,0,0,145,0,0,0,3,11,3,3,0,0,22,11,9,16,8,13,5,0,0,0,66,5,3,9,5,0,3,0,0,0,27,0,4,8,12,11,5,0,0,0,37,0,0,0,3,5,0,0,0,0,11,0,0,4,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,15,12,3,3,0,0,42,0,0,0,6,9,5,4,0,0,24,0,0,6,8,5,10,0,0,0,29,0,0,9,0,4,0,0,0,0,25,0,3,10,7,9,6,4,0,0,32,0,0,0,0,0,0,0,0,0,6,3,0,8,9,12,0,0,0,0,25,0,3,12,10,5,6,0,0,0,42
SAL50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50034,0,0,0,0,0,0,0,0,0,0,0,0,18,9,11,0,0,0,0,39,0,3,3,6,7,9,0,0,0,25,0,0,0,0,0,0,0,0,0,3,3,5,15,10,4,5,0,0,0,39,0,0,8,8,0,4,0,0,0,18,3,3,3,3,3,0,0,0,0,25,5,0,5,8,0,0,0,0,0,19,0,0,0,0,6,4,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,4,3,4,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,5,0,4,11,3,7,0,4,0,0,28,3,0,5,4,4,0,0,0,0,15,0,0,9,9,8,5,3,0,0,27,0,0,3,0,6,4,0,0,0,17,0,6,3,10,6,3,0,0,0,22,0,0,0,4,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,6,0,3,4,3,0,3,6,0,0,22
SAL50035,0,0,0,0,7,8,0,0,0,10,0,0,23,42,66,31,4,0,0,174,7,9,14,18,37,27,5,5,3,116,0,0,4,5,3,3,7,0,0,22,11,20,20,45,66,33,12,0,0,206,0,3,7,15,28,8,4,5,0,67,20,28,18,10,23,17,3,0,0,130,32,19,5,6,5,3,0,0,0,77,5,11,7,17,26,14,8,3,0,88,0,0,5,5,3,3,0,0,0,14,0,4,3,10,14,17,3,0,0,60,0,4,6,12,15,8,4,7,0,58,5,15,20,45,66,51,13,0,0,217,6,0,6,7,7,12,10,0,0,45,0,7,8,9,18,18,5,0,0,69,8,9,9,12,11,21,5,0,0,74,0,9,19,23,32,27,14,0,0,121,8,3,13,0,6,3,0,0,0,31,3,0,6,5,3,9,3,0,0,36,9,3,6,20,18,13,4,0,0,83
SAL50036,0,0,0,0,8,0,0,0,0,12,0,9,45,73,76,44,3,0,0,250,11,21,34,52,99,31,0,0,0,242,4,3,12,17,13,9,0,0,0,53,23,40,70,96,93,57,5,0,0,387,0,4,16,22,32,25,0,0,0,101,39,53,26,29,35,23,5,0,0,209,75,22,15,11,13,5,4,0,0,146,4,15,30,46,53,38,9,0,0,191,0,3,4,6,9,0,0,0,0,23,0,3,13,21,18,10,0,0,0,63,0,8,8,4,8,6,0,0,0,25,3,19,38,76,45,19,3,0,0,197,0,6,9,14,19,10,0,0,0,64,4,6,23,42,51,32,6,0,0,158,6,0,16,23,37,10,9,0,0,110,0,13,27,27,43,19,8,0,0,136,17,10,0,3,6,4,0,0,0,40,12,12,18,13,30,8,6,0,0,94,8,14,24,27,51,25,7,0,0,163
SAL50037,0,0,0,0,0,0,0,0,0,0,0,3,38,73,43,13,0,0,0,185,5,12,39,55,39,19,4,0,0,170,4,0,6,9,9,0,0,0,0,32,6,20,50,88,50,25,0,0,0,239,4,6,10,33,21,3,5,0,0,81,14,19,18,41,14,13,6,0,0,130,38,15,12,17,3,5,0,0,0,83,0,4,31,27,32,10,3,0,0,107,0,0,0,7,3,0,0,0,0,14,0,0,8,19,8,0,0,0,0,36,0,0,11,6,0,0,0,0,0,19,0,6,33,76,43,8,3,0,0,167,6,0,4,6,13,3,4,0,0,36,0,9,22,50,22,16,3,0,0,126,0,7,11,34,13,3,3,0,0,75,0,5,16,32,27,5,0,0,0,87,9,0,0,13,3,0,0,0,0,20,8,0,14,19,7,0,0,0,0,48,8,3,26,40,27,5,3,0,0,118
SAL50038,0,0,6,5,7,3,0,0,0,24,0,0,4,7,3,0,0,0,0,18,0,0,0,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,3,11,9,12,3,0,0,50,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,12,3,0,0,16,0,0,3,4,9,4,0,3,0,27,0,0,4,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,4,7,4,3,0,0,16,0,0,0,0,0,9,3,0,0,9,0,0,0,0,0,5,4,0,0,9,0,0,0,0,5,6,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,6,0,0,4,0,0,0,0,0,0,11
SAL50039,3,8,17,14,32,7,11,9,0,95,4,25,149,198,139,101,6,0,0,621,25,52,135,186,147,85,9,0,0,637,3,3,26,33,40,23,3,0,0,133,39,76,173,162,125,120,28,4,0,723,3,10,20,22,19,16,0,0,0,92,57,36,40,52,30,34,11,0,0,254,79,19,23,21,7,10,4,0,0,158,0,7,25,51,64,48,16,0,0,215,0,0,3,0,5,0,0,0,0,13,0,0,8,5,3,5,6,0,0,24,0,0,8,3,10,7,4,0,0,31,0,11,32,31,21,22,8,0,0,122,5,4,11,11,11,10,7,0,0,52,0,11,27,43,39,46,6,0,0,165,0,8,17,22,22,25,17,0,0,108,0,11,26,24,25,33,7,0,0,122,5,0,7,3,0,3,0,0,0,28,13,20,26,23,23,20,8,0,0,137,18,21,47,40,27,21,6,0,0,178
SAL50040,0,4,0,9,3,0,0,0,0,23,5,14,141,164,101,59,5,0,0,495,5,23,66,99,54,23,4,0,0,295,0,0,22,16,16,9,0,0,0,63,25,74,170,159,90,43,9,0,0,562,4,8,50,53,40,24,9,0,0,182,56,52,110,94,40,21,6,0,0,369,68,25,41,41,21,13,0,0,0,207,5,13,86,122,78,49,10,3,0,362,0,5,10,20,6,0,0,0,0,44,0,3,13,20,16,5,0,0,0,64,4,0,9,19,15,5,0,0,0,53,0,15,46,60,18,11,7,0,0,162,3,11,16,20,14,8,4,0,0,78,3,9,58,78,60,36,4,0,0,247,11,10,30,22,25,9,3,0,0,110,0,15,46,43,29,17,3,0,0,152,9,0,12,13,7,0,5,0,0,51,8,8,61,38,24,11,5,0,0,147,6,24,52,65,30,20,0,0,0,197
SAL50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50043,0,0,3,4,5,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50044,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50045,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50046,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
