SAL_CODE_2021,P_Mng_0,P_Mng_1_19,P_Mng_20_29,P_Mng_30_34,P_Mng_35_39,P_Mng_40_44,P_Mng_45_49,P_Mng_50_over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_19,P_Pro_20_29,P_Pro_30_34,P_Pro_35_39,P_Pro_40_44,P_Pro_45_49,P_Pro_50_over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_19,P_TTW_20_29,P_TTW_30_34,P_TTW_35_39,P_TTW_40_44,P_TTW_45_49,P_TTW_50_over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_19,P_CPS_20_29,P_CPS_30_34,P_CPS_35_39,P_CPS_40_44,P_CPS_45_49,P_CPS_50_over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_19,P_CA_20_29,P_CA_30_34,P_CA_35_39,P_CA_40_44,P_CA_45_49,P_CA_50_over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_19,P_Sal_20_29,P_Sal_30_34,P_Sal_35_39,P_Sal_40_44,P_Sal_45_49,P_Sal_50_over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_19,P_MOD_20_29,P_MOD_30_34,P_MOD_35_39,P_MOD_40_44,P_MOD_45_49,P_MOD_50_over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_19,P_Lab_20_29,P_Lab_30_34,P_Lab_35_39,P_Lab_40_44,P_Lab_45_49,P_Lab_50_over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_24,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL50989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50990,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11
SAL50991,0,0,0,0,0,4,3,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,0,31
SAL50992,0,4,3,0,19,12,6,10,0,50,0,8,3,8,12,9,0,9,0,39,4,13,0,0,16,11,0,25,0,73,0,5,4,5,4,7,4,4,5,35,3,8,0,0,5,8,0,5,0,41,0,11,6,3,0,0,0,0,0,20,8,4,3,7,4,3,7,32,0,57,0,10,9,3,3,4,0,3,0,34,0,0,0,0,3,0,0,0,0,9,19,59,31,24,70,61,18,88,3,370
SAL50993,0,0,0,0,0,5,3,13,0,26,0,4,5,0,3,4,0,0,0,19,0,0,0,0,5,5,0,5,0,14,0,0,0,4,0,3,0,0,0,24,0,0,3,0,5,3,0,0,0,15,0,4,0,0,0,0,0,3,0,11,0,0,0,0,6,3,0,7,0,19,0,3,0,3,0,4,0,6,0,18,0,0,0,0,0,5,0,0,0,5,5,14,11,11,25,26,12,28,4,142
SAL50994,0,0,0,0,0,5,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,4,0,6,0,19
SAL50995,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
SAL50996,6,4,4,0,0,14,5,14,0,49,0,4,4,7,14,17,9,9,4,70,4,6,9,0,14,26,4,32,0,96,4,5,11,7,6,7,0,0,0,38,5,6,14,7,20,12,0,6,0,72,0,15,8,7,3,4,0,0,0,44,5,3,3,0,3,7,7,21,0,48,4,13,5,10,6,9,4,8,0,54,0,4,0,0,5,0,0,5,0,9,29,54,52,40,70,94,39,101,0,479
SAL50997,0,3,0,0,6,9,0,7,0,28,3,6,3,0,19,12,3,6,0,51,0,3,0,0,4,11,4,4,0,39,0,4,0,9,8,4,0,6,3,41,3,3,0,0,15,8,0,4,0,41,0,9,4,7,15,3,4,3,0,47,4,5,0,0,3,4,0,8,0,18,0,9,4,5,5,5,0,0,0,42,0,0,0,0,0,0,0,0,0,6,15,40,25,25,73,66,19,43,13,318
SAL50998,38,53,59,55,231,308,105,209,10,1070,83,205,197,156,558,610,149,244,18,2212,49,148,140,101,394,457,134,346,28,1799,53,333,310,164,225,150,41,92,24,1392,54,179,198,121,467,308,63,89,11,1496,28,325,171,77,169,80,32,51,18,947,33,75,91,45,173,139,76,193,17,847,45,305,205,120,196,139,45,121,18,1197,6,22,18,9,41,32,9,22,71,228,385,1640,1393,845,2460,2230,650,1365,212,11179
SAL50999,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,4,5,3,0,21
SAL51000,25,57,69,38,73,213,71,276,9,836,70,221,210,176,227,402,95,321,3,1733,6,30,27,20,51,63,21,57,4,278,25,195,105,50,47,41,15,20,0,482,16,104,79,36,69,68,18,40,4,424,16,115,50,22,34,28,9,33,4,321,3,18,14,3,10,8,9,27,0,99,3,102,46,13,20,16,4,30,0,235,7,7,16,7,6,7,0,3,9,65,176,849,620,368,540,849,251,808,36,4486
SAL51001,0,5,0,0,0,4,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,15
SAL51002,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6
SAL51003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51004,7,14,9,3,23,31,25,51,8,168,11,16,21,9,28,32,9,16,0,143,16,20,15,15,18,46,24,26,0,172,10,26,21,15,20,15,4,6,0,130,3,27,30,11,20,11,0,0,0,112,9,14,14,9,23,10,5,5,0,89,9,0,9,4,17,14,11,40,0,109,7,55,28,22,29,38,7,11,6,205,0,3,5,0,0,0,0,5,13,28,76,178,148,88,169,199,88,164,35,1150
SAL51005,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SAL51006,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,7,27
SAL51007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51008,14,45,42,27,51,105,61,142,5,485,38,133,118,91,128,271,101,197,0,1070,0,22,15,14,15,25,8,21,0,128,7,107,36,16,6,5,9,7,0,200,7,56,43,24,40,34,5,18,5,231,3,81,19,9,16,19,5,9,0,154,4,12,0,0,5,0,0,9,0,31,0,55,10,4,5,3,0,4,0,85,0,10,0,0,6,0,0,0,6,28,72,527,291,191,268,477,182,402,15,2412
SAL51009,5,7,3,5,12,13,3,11,0,51,7,10,10,13,10,6,9,20,0,79,3,4,10,0,9,9,3,9,0,45,5,18,10,0,8,8,6,3,0,54,0,5,6,5,6,4,0,0,0,23,0,10,4,0,0,5,0,0,0,21,3,0,0,0,0,4,3,3,0,17,3,7,4,4,3,0,3,0,0,28,0,0,0,0,0,0,0,0,0,6,22,67,41,29,39,50,26,46,0,330
SAL51010,3,0,0,0,0,0,0,3,0,6,0,4,3,0,0,0,0,0,0,9,4,0,0,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,6,0,0,4,0,37
SAL51011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51012,0,0,3,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,9,0,21
SAL51013,0,0,4,0,0,3,0,7,0,9,0,4,6,0,7,0,0,4,0,21,0,3,0,3,0,4,0,0,0,12,4,3,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,4,12,14,16,9,11,10,3,14,0,88
SAL51014,0,0,0,0,0,0,0,3,0,6,0,0,4,0,0,0,0,9,0,15,0,0,0,0,4,0,0,0,0,7,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,5,0,8,0,15,9,3,0,0,0,0,0,0,11,18,6,8,13,5,5,3,5,19,15,79
SAL51015,14,40,48,52,127,209,108,230,3,819,88,195,211,163,302,482,137,283,7,1871,11,31,39,25,78,97,40,64,5,388,24,140,86,33,51,44,3,32,3,421,21,85,78,33,99,101,21,24,0,464,9,125,63,25,27,34,7,15,4,300,5,16,11,5,20,24,8,39,0,130,10,69,29,18,25,20,13,15,0,195,5,4,3,0,3,10,5,3,11,50,182,706,566,352,733,1019,331,707,37,4636
SAL51016,0,5,3,8,38,34,25,46,0,159,20,30,36,20,50,59,22,38,0,282,28,26,20,16,55,70,23,96,6,337,10,59,42,25,21,34,10,11,6,214,3,23,35,25,43,32,9,13,0,182,13,43,25,13,11,19,8,6,0,125,20,13,7,7,13,25,15,56,0,158,3,43,12,7,15,23,4,17,0,134,4,4,4,0,8,6,0,0,9,30,106,239,190,107,252,295,113,295,32,1621
SAL51017,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,16
SAL51018,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL51019,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,15
SAL51020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,37,5,50,0,0,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,4,51,3,78
SAL51021,32,67,49,63,173,276,122,297,9,1089,108,267,267,190,447,626,220,383,8,2509,27,41,46,42,111,123,49,106,4,552,25,242,128,75,80,88,22,35,6,708,18,110,111,57,181,146,33,60,0,716,15,177,82,35,49,38,13,31,0,452,9,30,21,5,37,27,7,43,10,187,11,132,51,25,28,34,7,26,4,316,7,4,0,6,16,12,4,10,23,72,240,1068,768,494,1126,1365,472,999,55,6599
SAL51022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51023,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,7,0,22
SAL51024,0,0,0,0,0,7,3,10,0,23,0,0,0,0,3,8,0,7,0,20,0,0,0,0,3,3,0,3,0,12,0,0,0,3,0,3,0,4,0,16,6,0,0,0,3,3,0,4,0,20,0,0,0,0,0,0,0,4,0,7,0,3,0,0,0,0,0,12,0,12,0,3,3,6,3,3,0,12,0,26,0,0,0,0,0,0,0,0,0,6,7,6,6,10,13,27,3,56,4,137
SAL51025,0,5,3,4,12,5,14,14,0,61,0,17,11,24,16,27,8,12,0,123,4,8,3,12,19,18,4,11,0,76,4,15,4,4,13,7,0,3,3,57,0,8,13,11,20,4,0,4,0,70,0,9,4,0,9,8,0,3,0,34,5,5,0,3,4,5,0,14,0,31,0,23,17,6,8,8,3,8,0,70,0,0,0,0,0,0,0,0,0,0,14,91,64,61,103,87,31,66,7,523
SAL51026,5,9,16,9,22,44,16,55,5,179,18,26,26,21,62,63,20,44,0,279,10,24,21,23,47,59,28,46,5,260,14,49,30,25,22,18,0,11,6,178,6,28,32,19,53,44,16,7,3,200,0,47,27,11,23,10,0,3,0,123,6,6,7,9,22,15,9,39,3,117,3,25,18,20,15,23,4,21,3,121,3,4,3,0,0,5,0,0,10,27,60,223,178,137,261,272,99,232,33,1490
SAL51027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL51028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51030,23,45,47,33,92,185,59,219,6,713,43,136,155,106,256,387,96,217,7,1410,11,23,27,22,52,61,31,63,0,290,11,132,59,21,46,25,5,19,0,326,19,120,85,39,122,92,25,41,0,532,13,117,53,26,35,46,10,34,3,326,4,19,3,3,15,7,3,17,5,72,3,59,20,11,14,17,3,12,0,146,0,11,5,4,3,10,0,5,17,56,129,652,464,264,624,839,233,627,46,3881
SAL51031,5,3,7,3,16,26,4,35,0,97,17,12,26,10,26,34,11,14,0,147,10,22,4,3,40,47,10,35,0,177,10,21,24,9,20,7,4,11,0,99,4,21,17,8,35,24,12,11,0,137,0,31,10,13,9,13,4,7,0,87,5,5,11,0,22,16,12,23,0,88,4,18,7,14,9,11,4,15,3,85,0,0,0,0,3,0,0,7,4,20,52,140,103,68,178,178,65,152,10,947
SAL51032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51033,0,0,0,0,0,0,0,16,0,23,3,0,0,0,4,7,0,19,4,36,9,5,0,0,0,3,7,130,7,161,0,7,3,0,0,4,0,9,0,18,0,0,0,0,0,0,5,15,0,20,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,5,120,3,152,0,3,0,0,0,5,5,71,0,83,0,0,0,0,0,0,0,14,5,16,23,14,8,3,9,18,19,382,18,498
SAL51034,0,0,0,0,0,3,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,4,0,17,0,18
SAL51035,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,7
SAL51036,4,12,9,7,26,31,12,46,0,154,20,23,33,32,67,55,31,36,3,295,4,20,10,13,34,74,36,62,5,262,12,32,40,42,46,32,9,15,3,232,9,27,23,27,57,31,8,15,0,203,12,59,31,11,24,14,9,11,0,169,12,5,11,3,11,18,13,53,0,133,6,54,23,19,22,21,5,28,3,188,0,0,0,0,3,5,0,0,4,18,83,238,184,156,301,287,118,270,19,1650
SAL51037,0,7,0,0,0,0,0,13,0,22,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,3,0,13,0,38
SAL51038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51040,5,3,4,8,4,12,3,24,0,70,6,13,4,0,12,8,3,5,0,46,5,4,5,7,17,22,10,21,0,97,4,8,6,3,10,3,3,3,0,37,3,7,10,5,12,8,5,3,0,52,0,7,7,0,5,5,0,0,0,22,5,5,0,0,8,8,0,25,6,62,0,11,12,5,9,9,3,6,0,62,0,0,0,0,0,0,0,4,6,18,23,61,51,38,74,78,30,96,20,467
SAL51041,0,6,0,0,0,9,0,3,0,18,0,0,0,0,0,0,0,0,0,7,4,4,0,0,3,3,4,3,0,20,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,4,0,0,11,0,0,0,0,30,4,0,4,0,40,0,0,0,0,0,0,0,0,0,0,6,9,8,7,34,18,5,21,3,120
SAL51042,0,0,0,0,0,4,0,8,0,11,0,0,8,0,0,0,0,0,0,11,0,0,0,4,0,0,0,4,0,9,0,0,0,3,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,5,6,13,13,4,7,5,24,0,70
SAL51043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,8
SAL51044,0,4,0,0,0,9,4,6,0,28,0,0,0,3,4,3,0,3,0,21,0,6,0,4,5,12,4,7,0,32,0,0,0,4,0,0,0,0,0,12,0,5,0,0,3,0,0,0,0,11,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,5,5,10,0,16,0,4,0,4,0,8,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,12,7,10,16,39,9,31,3,142
SAL51045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15
SAL51047,11,18,27,19,72,116,48,148,0,469,44,92,119,83,159,191,57,104,9,861,25,47,38,36,99,131,46,126,3,550,28,110,71,38,46,51,18,26,0,394,12,91,78,39,78,69,19,30,0,423,13,115,46,14,28,33,4,21,0,285,9,17,12,6,14,16,14,36,0,127,8,65,32,18,24,25,8,30,0,211,0,9,5,3,9,9,0,14,4,55,164,559,433,257,538,650,216,533,27,3363
SAL51048,0,4,0,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,6,0,7,0,3,0,7,5,0,0,16,0,0,0,0,3,0,0,0,0,3,8,9,3,9,7,13,12,18,6,71
SAL51049,0,0,6,0,4,0,0,5,0,12,0,0,0,0,4,8,0,4,0,15,0,0,0,0,4,0,0,5,0,12,0,3,0,0,3,4,0,4,0,25,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,12,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,13,15,9,14,17,8,21,0,95
SAL51050,0,0,0,0,0,6,0,4,0,15,0,4,3,0,5,0,3,8,0,32,0,0,4,0,3,6,0,23,0,41,0,0,5,0,0,5,0,3,0,11,0,0,3,7,9,3,0,0,0,23,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,9,3,6,0,32,0,5,0,4,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,0,4,20,18,10,22,35,10,55,3,173
