SAL_CODE_2021,F_Kidney_disease_0_14,F_Kidney_disease_15_24,F_Kidney_disease_25_34,F_Kidney_disease_35_44,F_Kidney_disease_45_54,F_Kidney_disease_55_64,F_Kidney_disease_65_74,F_Kidney_disease_75_84,F_Kidney_disease_85_over,F_Kidney_disease_Tot,F_Lung_cond_0_14,F_Lung_cond_15_24,F_Lung_cond_25_34,F_Lung_cond_35_44,F_Lung_cond_45_54,F_Lung_cond_55_64,F_Lung_cond_65_74,F_Lung_cond_75_84,F_Lung_cond_85_over,F_Lung_cond_Tot,F_Mental_health_cond_0_14,F_Mental_health_cond_15_24,F_Mental_health_cond_25_34,F_Mental_health_cond_35_44,F_Mental_health_cond_45_54,F_Mental_health_cond_55_64,F_Mental_health_cond_65_74,F_Mental_health_cond_75_84,F_Mental_health_cond_85_over,F_Mental_health_cond_Tot,F_Stroke_0_14,F_Stroke_15_24,F_Stroke_25_34,F_Stroke_35_44,F_Stroke_45_54,F_Stroke_55_64,F_Stroke_65_74,F_Stroke_75_84,F_Stroke_85_over,F_Stroke_Tot,F_Other_0_14,F_Other_15_24,F_Other_25_34,F_Other_35_44,F_Other_45_54,F_Other_55_64,F_Other_65_74,F_Other_75_84,F_Other_85_over,F_Other_Tot,F_None_0_14,F_None_15_24,F_None_25_34,F_None_35_44,F_None_45_54,F_None_55_64,F_None_65_74,F_None_75_84,F_None_85_over,F_None_Tot,F_NS_0_14,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_over,F_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_Arthritis_0_14,P_Arthritis_15_24,P_Arthritis_25_34,P_Arthritis_35_44,P_Arthritis_45_54,P_Arthritis_55_64,P_Arthritis_65_74,P_Arthritis_75_84,P_Arthritis_85_over,P_Arthritis_Tot,P_Asthma_0_14,P_Asthma_15_24,P_Asthma_25_34,P_Asthma_35_44,P_Asthma_45_54,P_Asthma_55_64,P_Asthma_65_74,P_Asthma_75_84,P_Asthma_85_over,P_Asthma_Tot,P_Cancer_0_14,P_Cancer_15_24,P_Cancer_25_34,P_Cancer_35_44,P_Cancer_45_54,P_Cancer_55_64,P_Cancer_65_74,P_Cancer_75_84,P_Cancer_85_over,P_Cancer_Tot,P_Dementia_0_14,P_Dementia_15_24,P_Dementia_25_34,P_Dementia_35_44,P_Dementia_45_54,P_Dementia_55_64,P_Dementia_65_74,P_Dementia_75_84,P_Dementia_85_over,P_Dementia_Tot,P_Diabetes_0_14,P_Diabetes_15_24,P_Diabetes_25_34,P_Diabetes_35_44,P_Diabetes_45_54,P_Diabetes_55_64,P_Diabetes_65_74,P_Diabetes_75_84,P_Diabetes_85_over,P_Diabetes_Tot,P_Heart_disease_0_14,P_Heart_disease_15_24,P_Heart_disease_25_34,P_Heart_disease_35_44,P_Heart_disease_45_54,P_Heart_disease_55_64,P_Heart_disease_65_74,P_Heart_disease_75_84,P_Heart_disease_85_over,P_Heart_disease_Tot,P_Kidney_disease_0_14,P_Kidney_disease_15_24,P_Kidney_disease_25_34,P_Kidney_disease_35_44,P_Kidney_disease_45_54,P_Kidney_disease_55_64,P_Kidney_disease_65_74,P_Kidney_disease_75_84,P_Kidney_disease_85_over,P_Kidney_disease_Tot,P_Lung_cond_0_14,P_Lung_cond_15_24,P_Lung_cond_25_34,P_Lung_cond_35_44,P_Lung_cond_45_54,P_Lung_cond_55_64,P_Lung_cond_65_74,P_Lung_cond_75_84,P_Lung_cond_85_over,P_Lung_cond_Tot,P_Mental_health_cond_0_14,P_Mental_health_cond_15_24,P_Mental_health_cond_25_34,P_Mental_health_cond_35_44,P_Mental_health_cond_45_54,P_Mental_health_cond_55_64,P_Mental_health_cond_65_74,P_Mental_health_cond_75_84,P_Mental_health_cond_85_over,P_Mental_health_cond_Tot,P_Stroke_0_14,P_Stroke_15_24,P_Stroke_25_34,P_Stroke_35_44,P_Stroke_45_54,P_Stroke_55_64,P_Stroke_65_74,P_Stroke_75_84,P_Stroke_85_over,P_Stroke_Tot,P_Other_0_14,P_Other_15_24,P_Other_25_34,P_Other_35_44,P_Other_45_54,P_Other_55_64,P_Other_65_74,P_Other_75_84,P_Other_85_over,P_Other_Tot,P_None_0_14,P_None_15_24,P_None_25_34,P_None_35_44,P_None_45_54,P_None_55_64,P_None_65_74,P_None_75_84,P_None_85_over,P_None_Tot
SAL50675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,4,0,7,0,4,0,0,26,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,3,8,8,0,4,0,0,40
SAL50677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,6,3,0,6,9,0,0,0,23,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,8,5,0,0,0,23
SAL50678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,3,0,0,0,0,0,24,0,0,0,3,0,4,0,0,0,5,13,0,3,6,5,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,7,11,5,4,0,0,0,43
SAL50679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,6,9,0,0,29,5,0,0,0,0,0,0,3,0,15,9,0,10,3,13,16,20,6,0,80,0,0,0,0,3,4,11,0,0,21,4,0,0,0,4,4,4,5,0,23,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,8,0,3,4,8,16,14,5,0,66
SAL50680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,8,5,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,7,0,0,0,0,30
SAL50681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,14,5,18,8,3,13,13,10,3,0,78,0,0,0,4,0,0,5,0,0,16,8,21,7,11,21,25,32,16,0,144,0,0,0,0,7,7,13,14,0,37,0,0,3,0,8,3,5,6,0,24,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,8,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,0,5,4,4,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,5,0,0,5,5,7,6,8,0,27,26,28,19,12,21,29,20,8,0,162
SAL50682,0,0,0,0,0,0,5,0,0,9,0,0,0,0,5,7,7,4,4,21,0,22,15,29,19,14,3,0,0,101,0,0,0,0,0,6,3,3,3,8,12,6,9,12,16,19,18,7,3,104,157,106,96,100,124,100,74,12,3,776,12,7,5,7,6,14,11,6,0,58,189,151,117,151,194,191,166,53,22,1241,0,3,0,10,21,50,59,32,11,183,24,26,14,21,21,19,20,6,0,157,0,0,0,0,9,19,33,17,0,80,0,0,0,0,0,0,0,3,4,4,0,0,4,4,16,25,40,23,5,110,0,0,0,0,16,27,35,26,9,110,0,0,0,0,0,7,6,4,0,15,0,0,0,0,4,7,6,6,4,32,3,30,27,40,21,29,9,4,0,165,0,0,0,0,0,8,6,4,5,20,19,15,15,17,35,42,34,18,0,196,323,240,203,195,258,203,152,39,5,1608
SAL50683,0,0,0,0,5,0,3,0,0,10,0,0,0,0,0,6,7,6,0,22,12,37,44,35,40,30,6,7,0,206,0,0,0,0,0,0,0,0,0,6,13,17,27,17,32,31,15,5,0,164,267,154,138,152,190,134,56,22,3,1105,9,22,15,8,21,18,3,0,0,94,308,237,225,236,322,280,140,71,18,1829,7,0,10,14,35,74,66,48,11,262,52,38,47,47,56,47,22,14,0,321,0,3,3,4,12,33,20,9,0,90,0,0,0,0,0,0,0,3,5,12,0,3,4,18,35,53,34,26,3,176,0,0,3,5,17,34,45,19,4,128,0,0,0,3,7,3,5,4,5,30,0,3,0,0,3,16,7,8,3,44,17,64,66,54,67,50,16,8,0,342,0,0,0,0,7,6,7,3,0,18,48,42,40,29,53,53,21,13,4,297,537,334,307,303,350,283,98,27,3,2257
SAL50684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,17,4,8,13,7,12,4,0,0,60,0,0,0,0,0,0,3,0,0,3,19,10,8,14,4,18,14,0,4,83,0,0,0,3,0,5,4,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,8,7,17,15,14,13,0,0,104
SAL50685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,0,3,0,0,0,0,28
SAL50686,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,12,0,9,11,14,15,17,3,4,0,78,0,0,0,0,0,0,0,0,0,3,0,0,6,0,12,7,3,3,0,43,97,46,36,54,62,40,21,8,0,358,10,0,3,12,10,9,6,4,0,54,118,62,59,92,103,87,47,38,9,603,0,0,0,3,16,27,25,27,8,108,18,5,10,15,15,9,7,3,0,74,0,0,0,5,3,0,9,11,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,10,13,11,4,48,0,0,0,0,4,10,14,8,5,47,0,0,0,0,4,0,5,0,0,9,0,0,0,0,4,7,9,11,4,29,9,13,12,20,21,24,8,7,0,122,0,0,0,0,5,5,3,5,0,18,6,0,8,5,13,20,11,10,0,81,205,80,72,91,116,97,43,19,0,720
SAL50687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL50688,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,4,9,9,3,0,0,0,38,3,0,0,3,0,0,0,0,0,9,16,0,0,9,11,9,8,6,0,68,0,0,0,5,4,0,7,13,0,27,3,0,0,5,3,0,3,0,0,21,0,0,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,18,5,4,11,20,4,9,3,0,73
SAL50689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,4,0,0,25,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,0,6,3,0,3,0,0,29
SAL50690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,3,4,0,0,3,0,0,21,5,0,0,0,0,0,0,0,0,7,18,0,7,4,4,0,6,0,0,41,0,0,0,0,0,0,4,0,0,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,19,0,5,10,8,0,7,0,0,41
SAL50691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,5,3,8,13,4,12,4,0,0,7,51,0,0,0,0,3,0,0,0,0,11,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,14,12,29,13,26,14,4,6,0,115
SAL50692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,3,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,6,27,6,16,8,7,5,3,0,0,84,5,6,0,3,5,4,0,0,0,28,29,12,25,18,23,24,16,3,0,155,0,0,0,0,0,14,5,3,0,24,3,0,4,10,6,11,6,0,0,30,0,0,0,0,0,4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,15,0,0,0,3,0,7,4,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,15,0,0,7,3,5,4,0,0,0,25,0,0,0,0,0,0,0,0,0,4,3,5,5,5,5,4,0,0,0,15,65,17,27,27,12,24,6,0,0,183
SAL50693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,9
SAL50694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,42,22,33,19,10,3,3,0,0,126,0,0,3,0,0,0,0,0,0,6,43,23,33,20,11,13,6,0,0,154,0,0,0,0,4,0,3,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,5,0,0,31,0,0,0,0,0,0,5,0,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,13,102,43,42,33,14,8,3,0,0,254
SAL50695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,4,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,9,0,8,0,3,0,33
SAL50696,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,12,10,35,48,46,27,25,9,3,0,206,0,0,0,0,6,4,0,0,0,10,11,15,20,14,44,33,15,7,3,158,308,210,197,203,247,128,46,7,0,1346,24,18,15,9,31,9,6,0,0,117,372,289,304,299,378,252,119,29,5,2046,0,5,15,15,46,64,57,22,8,227,44,25,37,50,40,35,16,4,3,262,0,0,0,0,15,24,22,5,0,65,0,0,0,0,0,0,0,3,0,8,4,9,4,9,11,33,25,12,0,106,0,0,0,0,13,20,18,13,3,72,0,0,0,3,0,0,3,4,0,10,0,0,0,0,0,13,6,3,0,27,11,48,59,62,36,45,16,8,0,286,0,0,0,0,5,7,3,0,0,18,29,24,31,31,60,54,37,6,4,269,659,458,377,413,478,257,84,21,0,2749
SAL50697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,5,6,0,0,0,21,4,0,0,0,4,0,0,0,0,3,10,3,0,3,4,9,0,0,0,35,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,7,5,3,5,3,0,0,0,35
SAL50698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,4,5,8,4,0,0,0,47,4,0,0,0,0,4,0,0,0,5,25,10,4,9,10,13,3,0,0,65,0,0,0,4,0,0,5,0,0,10,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,9,6,10,16,7,4,4,0,97
SAL50699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,3,5,3,4,3,0,0,25,0,0,0,0,0,4,4,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,5,0,7,3,0,0,38
SAL50700,0,0,0,0,0,0,3,0,4,12,0,0,0,0,0,0,9,5,7,22,0,12,14,8,8,9,12,7,10,86,0,0,0,0,0,0,0,5,0,3,0,8,4,6,10,9,13,20,7,92,49,57,77,58,45,35,37,41,27,434,0,0,4,5,0,4,10,9,0,39,58,80,109,82,74,65,110,136,106,820,0,0,0,8,5,10,43,69,59,189,4,11,12,11,15,5,19,19,7,104,0,0,0,4,5,10,24,22,26,83,0,0,0,0,0,0,4,13,28,48,0,4,0,5,0,10,15,23,14,65,0,0,0,0,0,11,15,41,36,104,0,0,0,0,0,0,3,6,9,16,0,0,0,0,0,0,13,7,14,35,0,13,27,20,8,19,16,12,12,134,0,0,0,0,0,3,0,9,6,21,3,5,9,9,20,14,29,35,12,137,125,95,151,109,102,53,74,65,33,806
SAL50701,0,0,0,0,4,9,6,11,8,32,0,0,0,8,5,11,21,12,15,77,12,129,98,104,73,79,47,32,64,639,0,0,0,0,0,10,16,9,9,50,15,50,56,44,52,104,70,47,64,505,440,435,456,341,338,297,166,48,7,2539,34,36,54,36,48,34,37,26,18,329,529,669,683,561,572,646,469,235,157,4511,0,15,10,30,68,183,187,115,73,678,67,113,122,97,92,102,81,35,14,714,0,3,4,17,31,51,83,49,22,263,0,0,0,0,0,6,14,40,86,146,6,7,12,18,40,121,113,65,24,408,0,5,0,7,18,85,87,78,33,326,0,0,3,6,3,15,19,17,6,67,3,0,5,9,14,30,42,29,23,152,32,210,166,173,136,133,80,47,92,1060,0,0,0,5,8,17,33,23,21,111,50,82,98,74,97,175,127,82,90,883,973,977,1029,723,670,593,332,96,23,5413
SAL50702,0,0,0,0,3,4,0,15,4,26,0,0,0,0,3,11,4,12,8,42,3,37,77,61,56,44,25,19,14,338,0,0,0,0,0,7,5,3,10,24,10,8,32,41,35,34,27,31,28,235,341,137,424,341,203,125,84,42,16,1714,26,23,46,28,21,25,13,4,4,183,391,220,603,487,342,278,215,150,112,2796,0,3,13,23,35,75,76,79,63,373,26,39,93,68,62,47,24,19,8,392,0,3,4,10,9,35,41,30,16,154,0,0,0,0,0,0,6,9,34,48,0,0,3,15,24,35,40,29,21,178,0,0,0,3,16,27,37,45,45,170,0,0,0,0,4,6,3,17,8,44,0,4,0,0,3,18,12,20,12,70,10,48,119,98,85,72,43,30,21,533,0,0,0,0,0,7,13,9,18,40,31,20,52,64,55,69,47,41,33,404,638,304,824,694,405,244,146,58,29,3334
