SAL_CODE_2021,LFS_Emp_Dia_ges_dia,LFS_Emp_HD_HA_ang,LFS_Emp_Kid_dis,LFS_Emp_LC_COPD_emph,LFS_Emp_MHC_dep_anx,LFS_Emp_Stroke,LFS_Emp_oth_LTHC,LFS_Emp_no_LTHC,LFS_Emp_LTHC_NS,LFS_Emp_Tot,LFS_Unemp_Arth,LFS_Unemp_Asth,LFS_Unemp_Can_rem,LFS_Unemp_Dem_Alzh,LFS_Unemp_Dia_ges_dia,LFS_Unemp_HD_HA_ang,LFS_Unemp_Kid_dis,LFS_Unemp_LC_COPD_emph,LFS_Unemp_MHC_dep_anx,LFS_Unemp_Stroke,LFS_Unemp_oth_LTHC,LFS_Unemp_no_LTHC,LFS_Unemp_LTHC_NS,LFS_Unemp_Tot,LFS_NLF_Arth,LFS_NLF_Asth,LFS_NLF_Can_rem,LFS_NLF_Dem_Alzh,LFS_NLF_Dia_ges_dia,LFS_NLF_HD_HA_ang,LFS_NLF_Kid_dis,LFS_NLF_LC_COPD_emph,LFS_NLF_MHC_dep_anx,LFS_NLF_Stroke,LFS_NLF_oth_LTHC,LFS_NLF_no_LTHC,LFS_NLF_LTHC_NS,LFS_NLF_Tot,LFS_NS_Arth,LFS_NS_Asth,LFS_NS_Can_rem,LFS_NS_Dem_Alzh,LFS_NS_Dia_ges_dia,LFS_NS_HD_HA_ang,LFS_NS_Kid_dis,LFS_NS_LC_COPD_emph,LFS_NS_MHC_dep_anx,LFS_NS_Stroke,LFS_NS_oth_LTHC,LFS_NS_no_LTHC,LFS_NS_LTHC_NS,LFS_NS_Tot,LFS_Tot_Arth,LFS_Tot_Asth,LFS_Tot_Can_rem,LFS_Tot_Dem_Alzh,LFS_Tot_Dia_ges_dia,LFS_Tot_HD_HA_ang,LFS_Tot_Kid_dis,LFS_Tot_LC_COPD_emph,LFS_Tot_MHC_dep_anx,LFS_Tot_Stroke,LFS_Tot_oth_LTHC,LFS_Tot_no_LTHC,LFS_Tot_LTHC_NS,LFS_Tot_Tot,TPI_wk_NNI_Arth,TPI_wk_NNI_Asth,TPI_wk_NNI_Can_rem,TPI_wk_NNI_Dem_Alzh,TPI_wk_NNI_Dia_ges_dia,TPI_wk_NNI_HD_HA_ang,TPI_wk_NNI_Kid_dis,TPI_wk_NNI_LC_COPD_emph,TPI_wk_NNI_MHC_dep_anx,TPI_wk_NNI_Stroke,TPI_wk_NNI_oth_LTHC,TPI_wk_NNI_no_LTHC,TPI_wk_NNI_LTHC_NS,TPI_wk_NNI_Tot,TPI_wk_1_299_Arth,TPI_wk_1_299_Asth,TPI_wk_1_299_Can_rem,TPI_wk_1_299_Dem_Alzh,TPI_wk_1_299_Dia_ges_dia,TPI_wk_1_299_HD_HA_ang,TPI_wk_1_299_Kid_dis,TPI_wk_1_299_LC_COPD_emph,TPI_wk_1_299_MHC_dep_anx,TPI_wk_1_299_Stroke,TPI_wk_1_299_oth_LTHC,TPI_wk_1_299_no_LTHC,TPI_wk_1_299_LTHC_NS,TPI_wk_1_299_Tot,TPI_wk_300_649_Arth,TPI_wk_300_649_Asth,TPI_wk_300_649_Can_rem,TPI_wk_300_649_Dem_Alzh,TPI_wk_300_649_Dia_ges_dia,TPI_wk_300_649_HD_HA_ang,TPI_wk_300_649_Kid_dis,TPI_wk_300_649_LC_COPD_emph,TPI_wk_300_649_MHC_dep_anx,TPI_wk_300_649_Stroke,TPI_wk_300_649_oth_LTHC,TPI_wk_300_649_no_LTHC,TPI_wk_300_649_LTHC_NS,TPI_wk_300_649_Tot,TPI_wk_650_999_Arth,TPI_wk_650_999_Asth,TPI_wk_650_999_Can_rem,TPI_wk_650_999_Dem_Alzh,TPI_wk_650_999_Dia_ges_dia,TPI_wk_650_999_HD_HA_ang,TPI_wk_650_999_Kid_dis,TPI_wk_650_999_LC_COPD_emph,TPI_wk_650_999_MHC_dep_anx,TPI_wk_650_999_Stroke,TPI_wk_650_999_oth_LTHC,TPI_wk_650_999_no_LTHC,TPI_wk_650_999_LTHC_NS,TPI_wk_650_999_Tot,TPI_wk_1000_1749_Arth,TPI_wk_1000_1749_Asth,TPI_wk_1000_1749_Can_rem,TPI_wk_1000_1749_Dem_Alzh,TPI_wk_1000_1749_Dia_ges_dia,TPI_wk_1000_1749_HD_HA_ang,TPI_wk_1000_1749_Kid_dis,TPI_wk_1000_1749_LC_COPD_emph,TPI_wk_1000_1749_MHC_dep_anx,TPI_wk_1000_1749_Stroke,TPI_wk_1000_1749_oth_LTHC,TPI_wk_1000_1749_no_LTHC,TPI_wk_1000_1749_LTHC_NS,TPI_wk_1000_1749_Tot,TPI_wk_1750_2999_Arth,TPI_wk_1750_2999_Asth,TPI_wk_1750_2999_Can_rem,TPI_wk_1750_2999_Dem_Alzh,TPI_wk_1750_2999_Dia_ges_dia,TPI_wk_1750_2999_HD_HA_ang,TPI_wk_1750_2999_Kid_dis,TPI_wk_1750_2999_LC_COPD_emph,TPI_wk_1750_2999_MHC_dep_anx,TPI_wk_1750_2999_Stroke,TPI_wk_1750_2999_oth_LTHC,TPI_wk_1750_2999_no_LTHC,TPI_wk_1750_2999_LTHC_NS,TPI_wk_1750_2999_Tot,TPI_wk_3000_more_Arth,TPI_wk_3000_more_Asth,TPI_wk_3000_more_Can_rem,TPI_wk_3000_more_Dem_Alzh,TPI_wk_3000_more_Dia_ges_dia,TPI_wk_3000_more_HD_HA_ang,TPI_wk_3000_more_Kid_dis,TPI_wk_3000_more_LC_COPD_emph,TPI_wk_3000_more_MHC_dep_anx,TPI_wk_3000_more_Stroke,TPI_wk_3000_more_oth_LTHC,TPI_wk_3000_more_no_LTHC,TPI_wk_3000_more_LTHC_NS,TPI_wk_3000_more_Tot,TPI_wk_NS_Arth,TPI_wk_NS_Asth,TPI_wk_NS_Can_rem,TPI_wk_NS_Dem_Alzh,TPI_wk_NS_Dia_ges_dia,TPI_wk_NS_HD_HA_ang,TPI_wk_NS_Kid_dis,TPI_wk_NS_LC_COPD_emph,TPI_wk_NS_MHC_dep_anx,TPI_wk_NS_Stroke,TPI_wk_NS_oth_LTHC,TPI_wk_NS_no_LTHC,TPI_wk_NS_LTHC_NS,TPI_wk_NS_Tot,TPI_wk_Tot_Arth,TPI_wk_Tot_Asth,TPI_wk_Tot_Can_rem,TPI_wk_Tot_Dem_Alzh,TPI_wk_Tot_Dia_ges_dia,TPI_wk_Tot_HD_HA_ang,TPI_wk_Tot_Kid_dis,TPI_wk_Tot_LC_COPD_emph,TPI_wk_Tot_MHC_dep_anx,TPI_wk_Tot_Stroke,TPI_wk_Tot_oth_LTHC,TPI_wk_Tot_no_LTHC,TPI_wk_Tot_LTHC_NS,TPI_wk_Tot_Total,CANA_HNA_Arth,CANA_HNA_Asth,CANA_HNA_Can_rem,CANA_HNA_Dem_Alzh,CANA_HNA_Dia_ges_dia,CANA_HNA_HD_HA_ang,CANA_HNA_Kid_dis,CANA_HNA_LC_COPD_emph
SAL50704,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
SAL50705,37,28,5,10,79,4,46,562,35,874,3,9,0,0,3,4,0,0,9,0,0,23,0,46,170,42,56,10,74,65,17,32,64,14,70,250,19,633,0,0,3,0,0,0,0,0,4,0,0,6,144,154,250,120,82,10,116,95,21,42,153,18,114,840,196,1710,18,11,7,0,6,5,0,5,9,0,12,65,3,127,38,8,6,0,9,9,3,5,30,3,12,76,8,159,115,43,33,8,54,59,11,20,41,7,45,227,17,497,36,19,15,0,14,10,0,3,19,0,16,139,4,244,28,13,5,0,13,9,0,5,24,0,15,156,14,255,15,13,9,0,11,5,0,3,12,0,5,115,0,179,6,4,0,0,4,4,0,0,7,0,3,42,3,67,6,5,3,0,5,4,0,0,4,4,0,11,149,177,250,120,82,10,116,95,21,42,153,18,114,840,196,1710,42,11,13,3,19,17,9,6
SAL50706,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,16,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,16,7,28,0,0,0,0,0,0,0,0
SAL50707,99,77,15,21,311,10,243,2182,86,3313,13,8,4,0,6,7,0,3,23,0,21,100,5,159,572,181,206,48,219,278,55,121,228,67,306,861,94,2296,9,0,3,0,0,5,0,0,0,0,0,16,212,238,814,475,298,45,325,367,70,151,568,73,568,3161,395,6011,44,26,20,0,15,15,3,8,56,6,51,288,17,478,88,41,33,8,29,27,3,14,62,3,69,317,15,584,320,132,105,28,126,146,33,76,159,47,163,558,63,1420,148,87,42,0,46,67,16,20,91,7,92,461,16,884,102,78,46,0,53,44,9,23,96,7,83,702,33,1115,54,66,32,3,31,28,4,8,72,0,68,530,25,827,30,31,15,0,15,19,0,3,23,3,34,260,14,405,21,13,13,0,6,14,0,0,4,3,14,32,217,297,814,475,298,45,325,367,70,151,568,73,568,3161,395,6011,126,41,31,34,63,55,17,25
SAL50708,4,0,0,0,3,0,0,56,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,13,0,19,0,0,0,0,0,0,0,0,0,0,0,0,25,25,9,8,5,0,4,0,0,0,3,0,5,66,21,124,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,0,0,0,0,0,0,0,0,3,14,0,20,0,0,0,0,0,0,0,0,4,0,0,14,0,14,0,0,0,0,0,0,0,0,4,0,0,25,0,36,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,25,9,8,5,0,4,0,0,0,3,0,5,66,21,124,0,0,0,0,0,0,0,0
SAL50709,21,7,8,10,44,5,31,440,26,627,0,0,0,0,0,0,0,0,9,0,0,12,3,23,110,35,38,9,49,42,8,31,49,14,51,180,19,466,0,0,0,0,0,0,0,0,0,0,0,4,178,183,161,79,58,8,71,60,14,34,103,15,80,635,223,1293,10,0,6,3,7,3,0,3,8,0,9,45,6,78,22,8,7,0,6,4,6,3,15,0,10,54,0,104,79,29,26,3,31,26,8,27,42,11,42,159,17,366,27,14,9,0,8,7,0,0,17,0,10,111,9,186,20,9,4,0,4,4,0,3,11,0,12,151,9,216,7,5,0,0,5,4,0,0,5,0,5,73,4,104,0,3,0,0,3,0,0,0,0,0,0,27,5,31,3,5,0,0,5,0,5,0,3,0,0,12,171,204,161,79,58,8,71,60,14,34,103,15,80,635,223,1293,23,5,11,3,10,13,6,6
SAL50710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50711,11,14,0,3,42,0,32,265,17,426,0,0,0,0,0,0,0,0,4,0,0,12,0,21,37,20,23,0,13,15,0,10,24,0,25,91,7,207,0,0,0,0,0,0,0,0,0,0,0,0,24,29,66,55,38,4,24,29,3,13,80,5,61,367,53,681,6,5,0,0,0,0,0,0,11,0,4,45,4,66,4,4,3,0,0,4,0,5,12,0,10,48,0,70,20,12,15,0,8,11,0,7,19,0,21,67,9,149,14,11,10,0,6,9,0,0,11,0,7,57,0,106,12,13,4,0,4,5,0,0,16,0,12,73,3,126,0,7,6,0,0,5,0,0,3,0,0,48,4,84,0,0,0,0,0,0,0,0,3,0,3,28,5,41,0,0,0,0,0,4,0,0,0,0,3,7,32,45,66,55,38,4,24,29,3,13,80,5,61,367,53,681,5,4,10,5,5,4,0,0
SAL50712,91,41,5,16,166,10,113,1520,75,2116,10,0,4,0,7,0,0,0,10,0,6,52,0,79,117,42,36,23,88,68,33,26,78,24,70,266,25,594,3,5,0,0,8,3,0,4,5,0,9,20,294,326,230,203,77,23,185,110,38,44,259,35,191,1850,396,3116,22,14,4,0,18,9,8,4,21,6,16,130,9,212,14,22,3,6,22,13,6,0,17,4,10,78,3,139,82,28,31,18,53,48,17,24,63,13,59,232,13,470,21,22,7,0,13,7,0,7,34,0,26,247,19,351,39,62,20,0,26,10,4,6,73,0,30,530,23,752,39,42,7,0,31,7,0,4,39,4,37,456,25,626,9,9,0,0,12,6,0,0,8,0,11,139,3,190,10,3,4,0,9,4,3,3,5,4,3,43,305,373,230,203,77,23,185,110,38,44,259,35,191,1850,396,3116,46,23,18,15,47,33,15,13
SAL50713,0,3,0,0,4,0,3,44,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0,0,3,0,5,51,8,79,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,12,0,13,0,3,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,4,0,0,3,0,5,51,8,79,0,0,0,0,0,0,0,0
SAL50714,51,59,8,16,178,0,145,1886,92,2668,6,10,3,0,3,3,0,0,22,0,11,84,5,128,341,116,135,33,129,173,28,67,128,44,182,658,46,1509,4,3,0,0,4,3,0,0,0,0,3,4,135,155,514,345,189,36,189,233,36,82,325,50,339,2633,277,4450,38,36,15,0,16,24,0,7,27,4,33,267,10,416,47,31,20,0,18,25,4,8,30,12,35,253,9,404,189,86,65,25,73,85,19,40,108,23,110,444,31,967,61,40,20,6,24,29,3,10,34,0,32,317,19,519,83,62,41,0,31,38,4,9,63,3,58,580,28,874,54,55,20,0,11,19,0,7,46,0,43,445,15,656,34,19,7,0,15,15,3,0,15,0,24,304,18,424,8,9,0,0,3,0,0,0,0,0,4,24,141,191,514,345,189,36,189,233,36,82,325,50,339,2633,277,4450,72,17,22,26,27,32,7,15
SAL50715,0,0,0,0,0,0,3,28,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18,18,4,6,0,0,0,0,0,0,5,0,5,35,18,64,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,5,0,4,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,4,6,0,0,0,0,0,0,5,0,5,35,18,64,0,0,0,0,0,0,0,0
SAL50716,4,0,0,0,3,0,0,41,0,53,0,0,0,0,0,0,0,0,0,0,0,15,0,16,3,20,0,0,39,4,0,0,8,0,22,124,4,191,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,24,0,0,43,5,0,5,13,3,25,182,25,292,0,0,0,0,0,0,0,0,0,0,3,32,0,39,0,15,0,0,20,0,0,3,0,0,5,53,0,83,0,8,0,0,21,0,0,0,10,0,10,62,0,112,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,24,0,0,43,5,0,5,13,3,25,182,25,292,0,0,0,0,4,0,0,0
SAL50717,13,5,0,5,22,0,9,169,9,261,0,3,0,0,0,0,0,0,0,0,0,8,0,14,24,19,3,3,10,7,4,14,37,6,22,54,3,135,0,0,0,0,0,0,0,0,0,0,0,0,218,218,44,52,3,3,31,10,4,18,59,3,30,229,230,633,8,12,0,0,4,0,0,0,11,0,6,31,5,58,3,4,0,0,3,0,0,0,13,0,3,17,0,36,15,7,0,3,13,10,0,8,21,0,7,32,0,73,7,6,0,0,3,0,0,5,6,0,4,23,0,46,4,11,0,0,4,0,0,0,6,0,4,49,6,74,7,8,0,0,4,0,0,0,3,0,0,59,0,92,3,4,0,0,0,0,0,0,7,0,0,17,0,34,0,0,0,0,0,0,0,0,0,0,0,3,218,226,44,52,3,3,31,10,4,18,59,3,30,229,230,633,6,3,0,0,4,3,0,5
SAL50718,38,22,4,8,74,0,41,467,22,719,0,3,0,0,5,0,0,0,4,0,0,26,3,41,57,42,21,4,37,25,7,22,58,6,38,144,7,324,0,0,0,0,0,0,0,0,0,0,0,4,208,211,109,126,30,4,78,48,9,32,136,7,75,642,237,1297,16,13,4,0,8,4,0,4,29,0,11,102,4,155,13,10,6,0,9,3,0,5,10,0,9,38,0,81,31,30,13,0,20,22,5,16,34,6,15,76,8,188,9,11,5,0,12,3,0,0,12,0,13,58,0,108,14,20,6,0,6,5,0,0,17,0,12,107,9,184,11,25,0,0,16,13,0,0,15,0,9,160,4,231,7,13,0,0,3,3,0,3,4,0,4,83,0,119,7,6,0,0,0,0,0,0,0,0,0,18,214,240,109,126,30,4,78,48,9,32,136,7,75,642,237,1297,16,10,7,0,11,11,6,8
SAL50719,5,6,0,0,18,0,15,145,4,216,5,0,0,0,0,0,0,0,4,0,0,3,0,8,52,24,25,0,12,9,0,7,14,5,28,64,5,181,0,0,0,0,0,0,0,0,0,0,0,4,21,21,71,36,31,0,17,15,0,13,33,5,43,215,32,432,11,8,4,0,0,0,0,6,5,0,7,21,3,46,11,6,3,0,0,4,0,4,0,0,3,24,0,40,30,4,16,0,4,3,0,4,10,0,19,49,0,98,5,8,0,0,7,0,0,0,7,0,4,30,4,58,7,0,0,0,7,5,0,0,3,0,6,47,5,79,10,3,7,0,3,3,0,0,0,0,4,36,0,60,0,0,0,0,0,0,0,0,0,0,3,14,0,16,0,4,0,0,0,0,0,0,0,0,0,0,21,26,71,36,31,0,17,15,0,13,33,5,43,215,32,432,13,4,6,0,5,0,0,0
SAL50720,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,5,6,10,0,0,0,0,0,0,0,0
SAL50721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL50722,5,3,0,0,6,0,5,60,3,86,0,0,0,0,0,0,0,0,0,0,0,3,0,3,25,13,9,0,16,12,0,3,11,6,11,46,8,113,0,0,0,0,0,0,0,0,0,0,0,0,15,18,31,16,13,0,23,18,0,3,16,4,19,112,19,219,4,0,0,0,3,0,0,0,4,0,0,8,0,20,0,3,0,0,0,0,0,0,0,0,0,10,0,16,18,3,5,0,7,9,0,0,4,4,7,34,7,69,9,0,0,0,0,0,0,0,0,0,3,25,5,41,0,0,0,0,6,0,0,0,7,0,0,21,3,28,0,0,0,0,4,0,0,0,0,0,5,11,0,14,0,4,0,0,0,0,0,0,0,0,0,5,0,6,4,6,0,0,0,0,0,0,3,6,0,0,15,22,31,16,13,0,23,18,0,3,16,4,19,112,19,219,3,4,0,0,0,4,0,0
SAL50723,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,33,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,33,4,42,0,0,0,0,0,0,0,0
SAL50724,30,13,3,0,80,3,55,637,25,894,4,10,0,0,3,0,0,0,11,0,4,39,0,68,73,43,27,5,46,49,8,17,62,17,72,281,11,516,0,0,0,0,0,0,0,0,0,0,0,11,96,114,112,123,45,5,86,65,12,17,152,20,130,969,132,1593,8,10,5,0,7,7,0,0,10,4,12,136,4,185,10,20,6,0,0,3,0,4,25,3,19,125,3,200,61,42,17,0,38,29,7,13,62,8,47,211,6,398,15,15,5,0,18,8,0,0,18,6,18,134,8,209,8,17,5,0,7,3,0,0,18,0,10,187,6,253,8,12,4,0,5,9,0,0,12,0,9,103,4,150,4,3,0,0,3,0,0,0,7,0,12,44,0,69,0,0,0,0,0,0,0,0,0,0,5,16,102,123,112,123,45,5,86,65,12,17,152,20,130,969,132,1593,26,11,5,3,19,16,0,5
SAL50725,167,99,17,23,381,21,314,3328,162,4863,5,14,3,0,8,3,0,0,31,0,19,147,12,232,461,180,178,41,286,284,51,95,252,62,300,1121,64,2512,6,0,6,0,3,4,3,0,0,3,0,16,228,258,737,563,276,43,465,393,68,124,667,84,639,4612,466,7866,45,38,21,4,36,29,0,3,71,4,59,474,26,723,65,63,24,0,52,38,6,4,88,6,70,425,27,748,322,140,113,28,179,172,31,69,188,39,208,811,56,1754,97,75,38,3,50,64,6,19,92,13,68,687,33,1084,101,115,41,3,74,43,11,9,136,12,123,1119,42,1686,86,85,34,0,51,27,9,10,69,11,72,737,32,1095,17,34,9,0,14,11,0,7,26,0,26,298,10,434,5,3,3,0,4,0,0,0,0,0,6,68,249,333,737,563,276,43,465,393,68,124,667,84,639,4612,466,7866,136,33,51,39,74,66,16,35
SAL50726,0,0,0,0,0,0,0,25,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,26,11,37,0,0,0,0,0,0,0,0
SAL50727,0,0,0,0,5,0,8,40,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,17,17,10,0,0,0,0,3,0,0,5,0,9,45,17,79,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,0,3,6,0,17,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,18,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,10,0,0,0,0,3,0,0,5,0,9,45,17,79,0,0,0,0,0,0,0,0
SAL50728,3,5,0,0,8,0,10,100,8,149,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,3,0,0,0,0,0,5,16,6,33,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,18,5,0,7,5,0,0,10,0,18,116,14,189,0,3,0,0,7,0,0,0,3,0,4,13,0,26,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,3,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,3,0,0,0,0,0,0,4,0,4,21,3,31,0,3,3,0,0,0,0,0,4,0,3,35,0,57,0,5,0,0,0,0,0,0,0,0,4,22,3,32,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7,18,5,0,7,5,0,0,10,0,18,116,14,189,0,0,0,0,3,0,0,0
