SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,0,51,5,40,8,5,0,7,0,118,6,39,0,32,8,3,4,7,0,104,15,16,0,16,61,14,0,8,0,138,9,10,5,76,15,0,4,14,0,134,5,5,0,0,5,0,0,0,0,15,0,0,21,17,11,0,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,3,5,4,4,5,3,0,0,5,29,50,135,46,189,122,32,12,41,9,642,0,8,8,0,0,0,0,0,0,25,9,19,5,0,0,3,3,4,0,41,22,26,123,5,15,5,13,21,4,246,10,0,60,3,3,0,8,12,0,99,3,0,6,0,0,0,4,0,0,12,5,61,7,48,12,5,3,5,0,152,6,51,0,31,8,3,0,7,0,118,33,33,12,20,76,23,8,9,0,217,11,21,8,91,19,4,4,15,0,181,5,6,4,8,5,0,3,0,0,22
SAL51297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,4,0,0,8,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51298,7,135,3,33,10,0,4,0,0,207,7,70,4,30,8,3,0,0,0,118,39,87,4,29,98,26,3,19,3,303,5,47,5,40,21,14,0,6,3,148,7,3,3,8,6,0,0,0,0,25,0,0,13,9,5,9,0,4,0,44,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,0,0,17,0,3,0,4,5,4,0,0,5,21,85,430,66,180,175,64,17,49,12,1071,10,63,15,14,12,9,8,3,0,131,12,70,19,4,12,8,3,10,3,134,73,179,116,16,26,11,37,25,8,486,11,19,36,0,7,0,9,9,0,86,5,9,5,5,3,0,0,3,0,29,16,181,10,43,10,0,7,0,0,275,13,89,8,37,8,3,0,0,0,152,83,158,22,43,136,36,21,35,9,542,18,64,14,59,26,18,5,12,3,211,9,16,7,7,8,0,0,4,0,54
SAL51299,18,212,25,95,30,11,5,8,0,412,16,90,3,43,13,6,0,5,0,167,103,153,23,67,175,53,15,26,8,631,25,88,17,109,70,15,5,12,0,343,12,34,4,18,16,15,0,4,0,111,13,3,53,49,21,14,0,14,0,166,0,0,0,0,0,0,0,0,0,4,0,6,0,3,6,0,0,3,0,27,4,11,9,7,9,5,0,6,3,53,236,745,170,409,369,144,41,97,19,2232,26,98,30,22,19,11,6,5,0,214,28,107,34,11,8,10,9,19,5,236,99,297,290,29,38,27,54,52,6,883,24,30,74,11,14,17,8,27,0,200,10,17,8,0,6,7,9,4,0,59,31,290,31,112,36,11,12,22,0,554,20,126,5,42,13,9,4,6,0,225,221,297,61,101,237,114,62,63,16,1170,44,148,28,150,85,18,18,28,0,520,22,68,21,28,26,20,13,8,0,202
SAL51300,3,10,0,0,0,3,0,0,0,21,0,10,0,4,0,0,0,0,0,18,0,8,0,6,4,4,0,0,0,26,0,0,0,6,3,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,3,21,20,6,4,5,0,98,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,6,3,0,46,5,3,5,0,0,0,0,0,0,23,4,3,5,0,0,0,0,3,0,20,3,18,0,4,0,3,0,0,0,28,4,7,0,4,0,0,0,0,0,17,3,6,0,6,6,4,6,0,0,32,0,0,0,8,3,0,0,0,0,22,0,0,0,3,0,0,0,0,0,4
SAL51301,7,153,18,108,31,16,6,11,4,352,21,120,5,92,23,0,3,7,0,277,54,67,17,47,191,48,12,21,3,461,32,76,8,194,42,16,0,29,10,410,3,10,9,14,10,8,0,4,0,48,24,7,45,51,21,23,8,16,5,199,0,0,0,4,0,4,0,3,0,4,0,3,0,10,3,5,0,3,0,29,3,4,0,18,11,3,0,3,17,74,161,489,152,553,359,132,34,117,40,2037,9,38,12,6,10,3,4,3,0,86,20,23,12,8,0,10,9,0,0,80,103,89,470,40,40,16,93,72,15,942,24,14,124,15,6,7,20,36,5,251,10,15,22,8,4,11,9,15,0,86,19,190,24,130,37,19,11,17,4,453,35,160,9,99,29,8,10,10,0,355,131,109,40,67,228,59,37,43,7,715,50,91,26,237,45,26,18,42,11,544,4,17,19,19,13,14,3,7,0,95
SAL51302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51304,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51305,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,0,0,12,4,3,0,8,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,14,7,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,3,3,0,3,9,0,0,0,0,17,3,6,0,12,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
SAL51306,4,12,0,5,0,0,0,0,0,23,0,11,0,0,0,3,0,0,0,14,4,4,0,0,3,0,0,4,0,16,4,0,0,3,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,28,8,15,12,3,0,7,0,86,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,11,4,0,0,4,0,0,26,3,0,6,0,0,0,0,5,0,11,0,3,3,0,0,0,0,0,0,4,0,14,0,6,0,0,0,0,0,28,0,15,0,0,0,3,0,0,0,14,4,4,0,0,3,0,0,3,0,18,6,0,0,4,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,9
SAL51307,5,16,3,8,4,0,0,0,0,39,7,17,0,7,0,0,0,0,0,32,8,5,5,4,20,0,0,0,0,36,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,16,50,14,29,35,0,0,3,0,150,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,3,61,0,0,0,12,3,0,104,4,0,13,0,0,0,0,5,0,25,0,4,0,0,0,0,0,0,0,9,5,18,5,8,4,0,0,0,0,46,5,23,4,9,0,0,0,3,0,43,11,7,8,6,20,3,0,0,0,50,0,3,0,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
SAL51308,14,101,20,28,20,5,0,4,7,192,10,114,3,56,8,3,0,0,0,200,46,48,8,21,113,33,4,6,0,271,19,70,7,68,28,13,0,5,0,208,12,18,3,11,13,5,0,0,0,68,8,4,17,18,12,6,9,0,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,3,0,6,3,7,7,0,0,3,23,129,410,83,206,213,81,13,29,8,1177,22,49,12,6,10,0,0,0,0,102,7,16,9,0,5,0,3,0,0,43,105,98,267,15,25,7,45,25,8,591,27,9,85,4,4,8,19,10,0,169,7,13,27,3,9,5,4,6,0,69,25,134,18,31,22,7,4,9,7,245,29,144,4,58,10,6,0,0,0,256,100,86,18,26,122,46,4,8,0,422,36,90,13,84,36,15,4,10,4,294,12,32,15,7,18,13,8,5,0,108
SAL51309,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,7,0,0,4,0,40,4,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,7,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SAL51310,5,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,8,0,0,4,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,13,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
SAL51311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51312,3,94,3,23,11,6,0,0,0,138,8,39,0,20,6,0,0,0,0,75,31,50,0,14,43,13,0,6,3,156,7,32,3,9,9,9,0,0,0,65,3,9,0,0,6,0,0,0,0,22,5,0,9,3,7,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,66,277,25,84,89,30,5,10,9,603,19,49,4,0,4,0,0,3,4,88,9,30,3,0,8,6,6,0,0,57,52,111,44,0,10,3,11,5,4,233,10,10,14,3,4,0,0,0,0,46,4,6,11,0,0,0,0,0,0,19,3,147,3,28,11,6,0,0,0,202,11,51,0,21,11,0,0,0,0,98,83,99,9,19,53,14,0,8,4,295,15,47,3,16,14,8,0,0,0,104,3,19,0,0,6,3,0,0,0,32
SAL51313,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,9,14,0,0,0,7,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4
SAL51314,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,8,3,15,4,4,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,4,0,0,0,18,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
SAL51315,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL51316,0,8,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,8,5,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,14,0,0,0,0,0,0,24,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,0,6,0,0,4,0,7,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5
SAL51317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51318,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51319,14,117,4,42,13,5,0,0,0,200,15,103,3,52,12,3,6,7,3,199,31,27,6,29,91,21,3,15,0,231,13,34,7,95,40,16,4,4,0,206,0,7,0,6,6,0,0,0,0,25,9,3,12,15,11,5,0,7,4,78,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,14,5,4,3,8,4,0,0,4,0,30,96,327,63,265,187,60,26,49,12,1092,4,29,17,9,4,0,3,0,0,65,12,17,3,4,7,0,0,0,0,43,67,61,271,15,24,13,47,38,10,541,10,9,87,4,0,0,20,26,4,161,4,12,11,0,0,4,14,7,0,50,17,135,8,55,20,8,6,0,0,248,22,119,7,58,10,3,9,9,3,237,62,61,29,42,102,32,12,21,9,358,22,49,11,119,39,12,16,12,0,285,5,15,5,9,6,6,0,3,0,52
SAL51320,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
