DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2015-Q3,85851,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2015-Q4,86276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2016-Q1,86797,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2016-Q2,87223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2016-Q3,87718,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2016-Q4,88198,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2017-Q1,88774,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2017-Q2,89282,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2017-Q3,89486,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2017-Q4,89681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2018-Q1,89950,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2018-Q2,90234,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2018-Q3,90220,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2018-Q4,90191,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2019-Q1,90169,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2019-Q2,90188,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2019-Q3,90263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2019-Q4,90374,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2020-Q1,90546,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2020-Q2,90547,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2020-Q3,90226,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2020-Q4,89932,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2021-Q1,89683,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2021-Q2,89410,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2021-Q3,89013,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2021-Q4,88755,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2022-Q1,88510,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2022-Q2,88313,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2022-Q3,88424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2022-Q4,88552,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2023-Q1,88696,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,A45: 45-49,5: Western Australia,Q: Quarterly,2023-Q2,88815,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2011-Q1,189573,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2011-Q2,190572,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2011-Q3,190705,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2011-Q4,191226,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2012-Q1,192049,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2012-Q2,192582,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2012-Q3,192351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2012-Q4,192942,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2013-Q1,193573,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2013-Q2,194067,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2013-Q3,194325,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2013-Q4,194983,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2014-Q1,195772,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2014-Q2,196233,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2014-Q3,196183,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2014-Q4,196783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2015-Q1,197383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2015-Q2,197816,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2015-Q3,198620,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2015-Q4,199966,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2016-Q1,201389,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2016-Q2,202502,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2016-Q3,203983,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2016-Q4,205867,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2017-Q1,207974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2017-Q2,209722,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2017-Q3,211199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2017-Q4,213502,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2018-Q1,215964,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2018-Q2,218203,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2018-Q3,220436,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2018-Q4,223005,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2019-Q1,225700,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2019-Q2,227961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2019-Q3,230567,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2019-Q4,233815,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2020-Q1,236984,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2020-Q2,239938,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2020-Q3,242339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2020-Q4,245029,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2021-Q1,247645,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2021-Q2,249963,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2021-Q3,252541,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2021-Q4,255324,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2022-Q1,257974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2022-Q2,260286,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2022-Q3,262074,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2022-Q4,264568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2023-Q1,266785,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A80: 80-84,AUS: Australia,Q: Quarterly,2023-Q2,268904,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2011-Q1,9494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2011-Q2,9450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2011-Q3,9413,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2011-Q4,9381,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2012-Q1,9372,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2012-Q2,9398,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2012-Q3,9438,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2012-Q4,9500,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2013-Q1,9568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2013-Q2,9599,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2013-Q3,9601,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2013-Q4,9614,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2014-Q1,9615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2014-Q2,9604,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2014-Q3,9625,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2014-Q4,9632,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2015-Q1,9646,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2015-Q2,9721,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2015-Q3,9731,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2015-Q4,9762,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2016-Q1,9836,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2016-Q2,9903,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2016-Q3,9955,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2016-Q4,10018,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2017-Q1,10032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2017-Q2,10110,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2017-Q3,10179,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2017-Q4,10195,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2018-Q1,10201,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2018-Q2,10266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2018-Q3,10257,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2018-Q4,10216,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2019-Q1,10262,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2019-Q2,10277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2019-Q3,10255,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2019-Q4,10236,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2020-Q1,10264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2020-Q2,10274,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2020-Q3,10295,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2020-Q4,10301,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2021-Q1,10303,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2021-Q2,10277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2021-Q3,10338,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2021-Q4,10350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2022-Q1,10471,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2022-Q2,10545,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2022-Q3,10573,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2022-Q4,10613,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2023-Q1,10670,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A35: 35-39,7: Northern Territory,Q: Quarterly,2023-Q2,10773,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q1,747622,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q2,748527,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q3,753217,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2011-Q4,756615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q1,762543,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q2,767222,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q3,771806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2012-Q4,776071,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q1,779755,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q2,782840,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q3,785494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2013-Q4,786997,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q1,789708,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q2,791208,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q3,793913,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2014-Q4,795351,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q1,796853,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q2,797038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q3,800277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2015-Q4,801844,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q1,805241,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q2,807893,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q3,809294,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2016-Q4,809216,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q1,809418,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q2,809010,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q3,808485,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2017-Q4,806369,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q1,805468,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q2,803776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q3,803021,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2018-Q4,801426,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q1,800717,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q2,799652,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q3,798818,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2019-Q4,796010,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q1,793698,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q2,789571,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q3,784030,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,A04: 0-4,AUS: Australia,Q: Quarterly,2020-Q4,777994,PSNS: Persons,,
