SA2_CODE_2021,C11_Budh_0_14,C11_Budh_15_24,C11_Budh_25_34,C11_Budh_35_44,C11_Budh_45_54,C11_Budh_55_64,C11_Budh_65_74,C11_Budh_75_84,C11_Budh_85ov,C11_Budh_Tot,C11_C_Ang_0_14,C11_C_Ang_15_24,C11_C_Ang_25_34,C11_C_Ang_35_44,C11_C_Ang_45_54,C11_C_Ang_55_64,C11_C_Ang_65_74,C11_C_Ang_75_84,C11_C_Ang_85ov,C11_C_Ang_Tot,C11_C_As_Apo_0_14,C11_C_As_Apo_15_24,C11_C_As_Apo_25_34,C11_C_As_Apo_35_44,C11_C_As_Apo_45_54,C11_C_As_Apo_55_64,C11_C_As_Apo_65_74,C11_C_As_Apo_75_84,C11_C_As_Apo_85ov,C11_C_As_Apo_Tot,C11_C_Bap_0_14,C11_C_Bap_15_24,C11_C_Bap_25_34,C11_C_Bap_35_44,C11_C_Bap_45_54,C11_C_Bap_55_64,C11_C_Bap_65_74,C11_C_Bap_75_84,C11_C_Bap_85ov,C11_C_Bap_Tot,C11_C_Breth_0_14,C11_C_Breth_15_24,C11_C_Breth_25_34,C11_C_Breth_35_44,C11_C_Breth_45_54,C11_C_Breth_55_64,C11_C_Breth_65_74,C11_C_Breth_75_84,C11_C_Breth_85ov,C11_C_Breth_Tot,C11_C_Cath_0_14,C11_C_Cath_15_24,C11_C_Cath_25_34,C11_C_Cath_35_44,C11_C_Cath_45_54,C11_C_Cath_55_64,C11_C_Cath_65_74,C11_C_Cath_75_84,C11_C_Cath_85ov,C11_C_Cath_Tot,C11_C_Ch_Chr_0_14,C11_C_Ch_Chr_15_24,C11_C_Ch_Chr_25_34,C11_C_Ch_Chr_35_44,C11_C_Ch_Chr_45_54,C11_C_Ch_Chr_55_64,C11_C_Ch_Chr_65_74,C11_C_Ch_Chr_75_84,C11_C_Ch_Chr_85ov,C11_C_Ch_Chr_Tot,C11_C_E_Orth_0_14,C11_C_E_Orth_15_24,C11_C_E_Orth_25_34,C11_C_E_Orth_35_44,C11_C_E_Orth_45_54,C11_C_E_Orth_55_64,C11_C_E_Orth_65_74,C11_C_E_Orth_75_84,C11_C_E_Orth_85ov,C11_C_E_Orth_Tot,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot,C11_C_La_Da_Sai_0_14,C11_C_La_Da_Sai_15_24,C11_C_La_Da_Sai_25_34,C11_C_La_Da_Sai_35_44,C11_C_La_Da_Sai_45_54,C11_C_La_Da_Sai_55_64,C11_C_La_Da_Sai_65_74,C11_C_La_Da_Sai_75_84,C11_C_La_Da_Sai_85ov,C11_C_La_Da_Sai_Tot,C11_C_Luth_0_14,C11_C_Luth_15_24,C11_C_Luth_25_34,C11_C_Luth_35_44,C11_C_Luth_45_54,C11_C_Luth_55_64,C11_C_Luth_65_74,C11_C_Luth_75_84,C11_C_Luth_85ov,C11_C_Luth_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_Tot,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Se_da_Adv_0_14,C11_C_Se_da_Adv_15_24,C11_C_Se_da_Adv_25_34,C11_C_Se_da_Adv_35_44,C11_C_Se_da_Adv_45_54,C11_C_Se_da_Adv_55_64,C11_C_Se_da_Adv_65_74,C11_C_Se_da_Adv_75_84,C11_C_Se_da_Adv_85ov,C11_C_Se_da_Adv_Tot,C11_C_Uni_Ch_0_14,C11_C_Uni_Ch_15_24,C11_C_Uni_Ch_25_34,C11_C_Uni_Ch_35_44,C11_C_Uni_Ch_45_54,C11_C_Uni_Ch_55_64,C11_C_Uni_Ch_65_74,C11_C_Uni_Ch_75_84,C11_C_Uni_Ch_85ov,C11_C_Uni_Ch_Tot,C11_Chr_Ch_nfd_0_14,C11_Chr_Ch_nfd_15_24,C11_Chr_Ch_nfd_25_34,C11_Chr_Ch_nfd_35_44,C11_Chr_Ch_nfd_45_54,C11_Chr_Ch_nfd_55_64,C11_Chr_Ch_nfd_65_74,C11_Chr_Ch_nfd_75_84,C11_Chr_Ch_nfd_85ov,C11_Chr_Ch_nfd_Tot,C11_Chr_Oth_Ch_0_14,C11_Chr_Oth_Ch_15_24,C11_Chr_Oth_Ch_25_34,C11_Chr_Oth_Ch_35_44,C11_Chr_Oth_Ch_45_54,C11_Chr_Oth_Ch_55_64,C11_Chr_Oth_Ch_65_74,C11_Chr_Oth_Ch_75_84,C11_Chr_Oth_Ch_85ov,C11_Chr_Oth_Ch_Tot
503011034,10,25,30,27,29,21,13,5,0,160,451,337,157,286,400,386,330,191,118,2655,0,0,0,0,0,0,0,0,0,0,14,10,13,4,18,13,3,4,5,91,0,0,0,0,0,0,0,0,0,0,493,357,284,286,316,260,171,104,43,2305,3,8,0,5,0,3,0,0,0,19,27,15,6,23,25,15,7,4,9,135,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,3,8,9,5,4,4,4,4,46,0,0,0,0,0,0,0,0,0,7,15,5,6,4,5,0,0,0,0,36,10,8,6,3,12,8,5,0,0,45,33,32,17,29,52,57,43,29,21,307,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,63,46,22,31,68,69,38,22,11,378,25,33,25,20,24,23,18,5,0,178,0,3,0,0,3,0,5,0,0,14
503011035,40,149,79,70,63,62,47,15,0,523,582,515,207,386,500,593,463,237,184,3666,0,0,0,0,0,0,0,0,0,0,19,60,20,17,20,40,13,8,7,208,0,3,0,0,0,4,0,0,0,5,707,737,291,402,534,374,255,112,55,3469,3,10,3,9,5,4,8,4,0,52,58,32,22,28,24,32,20,15,3,235,9,0,4,3,4,0,3,0,0,24,3,3,0,6,0,0,0,0,3,22,9,15,13,13,17,18,7,4,0,87,0,0,0,0,0,0,0,0,0,9,6,24,9,7,3,4,10,0,6,64,7,46,4,13,12,12,7,0,0,107,48,65,25,34,56,61,51,33,21,400,0,0,0,0,0,0,0,9,12,28,3,9,5,0,5,4,0,0,0,23,148,169,71,86,142,142,100,64,30,940,69,86,50,47,38,38,24,15,6,368,3,0,5,0,5,0,4,6,0,16
503011036,15,12,3,25,19,16,10,0,0,99,342,226,121,211,317,315,231,194,101,2055,0,0,0,0,0,0,0,0,0,0,13,0,10,4,12,20,0,4,3,68,0,0,0,0,0,0,0,0,0,0,513,282,146,226,269,187,138,55,35,1860,4,8,0,3,0,5,8,7,0,30,7,11,3,9,14,6,4,8,0,54,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,13,6,3,8,14,5,6,0,0,61,0,0,0,4,0,0,0,0,0,3,0,3,3,4,0,6,0,0,0,19,5,4,5,3,8,6,4,0,0,32,23,21,14,34,44,34,14,25,13,223,0,0,0,0,0,0,0,3,0,9,0,4,0,0,0,0,0,0,0,6,65,58,16,37,69,63,36,32,10,387,27,28,7,12,28,20,13,8,0,131,0,0,0,0,0,3,3,0,0,9
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503021038,20,22,40,60,42,40,12,10,3,240,225,79,183,305,234,137,71,52,36,1327,0,0,0,0,0,0,0,0,0,0,19,4,12,12,14,11,6,4,0,82,0,0,0,0,0,0,0,0,0,0,633,358,496,542,420,238,171,176,80,3109,7,0,3,7,0,0,0,0,0,20,60,25,39,59,51,28,29,40,14,336,5,0,0,4,5,0,0,3,0,24,0,3,0,3,0,3,0,0,0,13,7,4,8,11,8,0,3,0,0,48,5,0,0,3,0,0,0,0,0,12,3,5,7,9,6,0,0,0,0,21,9,11,8,11,8,3,0,0,0,46,0,9,14,21,26,28,4,7,6,108,0,0,0,0,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,21,13,35,41,40,29,16,10,12,216,57,22,36,25,30,14,3,3,3,197,3,0,3,6,4,0,0,0,0,13
503021039,28,59,120,62,65,41,19,7,0,409,351,228,240,360,402,349,180,115,61,2284,0,0,0,0,0,0,0,0,0,0,21,23,29,34,23,8,10,10,8,168,0,0,0,0,0,0,0,0,0,0,735,644,678,611,682,455,273,271,128,4489,0,3,0,5,6,3,8,5,0,33,83,70,40,65,88,60,38,44,15,507,0,3,0,0,11,6,3,0,0,24,0,0,0,0,3,3,4,0,0,18,18,9,14,21,13,12,7,10,4,112,3,4,5,4,0,0,0,0,0,14,6,0,11,7,3,9,4,0,5,39,20,19,21,22,18,13,5,7,4,123,10,20,24,22,30,34,21,8,8,173,0,0,0,3,4,3,3,9,0,22,3,11,0,0,0,9,0,0,0,24,39,46,42,42,85,51,38,29,18,386,44,50,54,48,39,30,17,6,4,291,5,7,4,0,3,0,0,4,0,25
503021040,25,43,49,45,54,43,6,5,3,275,131,62,128,171,154,117,87,27,30,914,0,0,0,0,0,0,0,0,0,0,16,13,11,13,6,5,0,0,0,67,0,0,0,0,0,0,0,0,0,0,434,259,363,431,339,211,223,268,96,2615,3,0,5,4,4,0,0,0,0,9,51,31,41,48,52,48,63,79,25,429,6,3,4,0,11,0,0,0,0,21,0,0,0,0,0,0,0,0,0,4,5,0,5,3,6,5,0,4,5,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,12,3,6,11,0,4,4,4,0,0,32,8,3,17,9,15,21,8,3,3,94,4,0,0,0,4,4,0,0,0,15,0,0,0,0,0,0,0,6,0,12,20,15,17,26,25,25,11,16,10,167,22,15,44,23,10,21,6,3,0,143,0,0,0,5,3,0,0,0,0,16
503021042,43,36,73,65,52,51,30,4,0,358,336,223,292,365,409,463,389,222,86,2790,0,0,0,0,0,0,0,0,0,0,22,14,29,12,14,11,12,4,0,124,0,0,0,0,0,0,0,0,0,0,491,371,567,452,465,377,270,153,60,3205,7,5,9,9,16,10,9,4,0,80,29,19,26,31,25,30,18,27,9,212,6,0,3,4,7,11,10,0,0,39,0,0,0,0,0,4,0,0,0,6,19,15,17,11,24,11,11,4,5,115,0,0,3,0,0,0,0,0,0,6,0,0,7,8,7,3,3,4,0,33,11,0,3,5,5,5,7,4,0,38,21,12,29,44,43,51,41,23,7,277,0,0,0,3,0,0,0,0,0,9,0,4,4,0,0,4,3,0,0,15,63,39,50,65,69,120,78,49,32,565,53,39,63,36,47,27,16,3,0,289,0,0,4,0,5,7,3,5,0,24
503021043,39,40,157,63,45,38,12,8,5,403,354,201,275,379,348,348,213,138,117,2374,0,0,0,0,0,0,0,0,0,0,22,25,34,24,23,13,11,6,0,164,0,0,0,0,0,0,0,0,0,0,810,477,729,601,520,380,263,297,177,4255,24,6,9,16,9,4,4,3,0,83,40,26,44,48,44,33,20,33,18,308,11,8,11,9,3,6,7,5,0,47,4,0,4,5,0,0,0,0,0,16,12,7,15,19,16,5,3,0,4,76,3,0,7,4,4,0,0,0,0,14,15,4,15,10,11,5,0,0,0,60,15,28,34,22,22,19,10,0,0,143,18,19,36,49,40,40,27,7,16,243,0,0,0,0,0,5,9,4,5,27,0,0,0,4,3,0,0,0,0,4,56,43,52,73,76,72,40,30,21,467,59,36,67,47,27,44,12,11,0,303,6,7,0,14,3,4,0,6,0,36
503021295,29,79,140,85,39,33,21,7,0,439,21,54,156,104,139,180,113,34,19,823,0,0,0,0,0,0,0,0,0,0,6,25,34,14,17,18,6,3,0,113,0,0,0,0,0,0,0,0,0,0,104,259,545,205,223,217,95,42,22,1710,3,0,3,5,7,0,4,0,0,24,11,13,31,17,26,16,7,11,4,124,0,0,0,0,4,5,4,0,0,16,0,3,0,0,5,0,0,0,0,13,0,4,9,6,6,7,4,4,0,41,0,0,3,0,0,0,0,0,0,10,0,4,13,4,0,0,4,0,0,29,6,3,25,10,0,9,0,6,0,62,0,15,46,11,24,29,19,11,0,147,0,0,0,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,5,12,13,46,21,29,39,26,6,0,201,9,36,68,23,17,14,3,6,4,184,0,0,4,3,4,0,0,0,0,13
503021296,43,85,131,88,79,43,15,11,8,502,27,70,205,111,107,100,57,22,25,727,0,0,0,0,0,0,0,0,0,0,5,26,34,14,6,4,4,0,0,89,0,0,0,0,0,0,0,0,0,4,157,268,720,280,220,177,117,112,58,2111,4,3,6,0,3,0,0,0,0,22,15,14,30,28,29,28,29,27,16,221,3,9,13,4,3,0,0,0,0,32,0,0,0,0,0,0,0,0,0,7,10,8,20,7,4,0,4,3,0,63,0,0,0,0,0,0,0,0,0,0,3,14,18,7,4,0,0,0,0,47,3,6,28,6,7,9,3,0,0,61,0,11,30,10,21,20,7,4,0,103,0,6,0,0,0,4,3,0,0,17,0,0,0,0,4,0,0,0,0,4,4,21,40,20,16,20,5,4,3,133,51,61,97,41,20,11,5,8,0,302,0,0,0,4,0,3,4,0,0,16
503021297,19,59,146,77,33,36,12,3,0,392,21,59,167,96,120,126,61,18,10,681,0,0,0,0,0,0,0,0,0,0,0,10,26,8,9,7,3,4,4,69,0,0,0,0,0,0,0,0,0,0,67,243,622,206,163,151,92,38,7,1596,0,0,3,0,3,4,0,0,0,11,11,9,35,20,16,21,11,7,4,131,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,12,8,6,7,8,4,0,47,0,0,3,0,0,0,0,0,0,11,0,5,13,3,9,4,0,0,0,32,0,5,10,6,4,3,3,0,0,35,6,18,38,13,34,25,12,7,0,146,0,0,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,0,0,9,0,14,40,11,24,20,14,6,0,137,4,33,44,16,22,17,4,0,0,131,0,0,0,0,4,4,0,0,0,7
504011044,27,42,61,54,54,51,12,3,0,303,281,204,205,310,393,420,270,223,99,2398,0,0,0,0,0,0,0,0,0,0,25,23,22,24,31,26,9,7,0,154,0,0,0,0,0,4,0,0,0,3,731,495,445,582,544,467,307,253,79,3902,10,8,5,6,10,20,6,9,4,77,28,29,26,31,24,27,16,15,5,208,5,9,6,10,10,9,3,6,0,66,4,8,4,8,6,4,3,0,0,34,9,10,6,8,6,6,17,3,6,73,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,4,0,0,0,31,33,20,21,13,25,25,9,9,0,159,17,15,17,29,53,49,51,46,14,292,5,3,3,3,9,17,3,17,0,67,0,6,0,0,5,4,5,0,0,20,29,24,31,57,47,75,46,29,18,349,82,65,63,53,61,58,19,9,4,413,13,4,8,9,4,3,4,3,0,54
504011045,64,67,134,123,98,85,26,23,5,615,346,216,314,459,455,410,374,270,183,3017,0,0,0,0,0,0,0,0,0,0,46,35,34,34,28,29,23,15,7,258,0,0,0,0,0,3,0,0,0,6,1296,744,832,951,822,669,431,354,176,6262,14,7,0,11,13,19,11,5,10,89,80,32,48,76,48,38,30,24,17,397,8,0,11,8,15,14,12,13,3,77,0,4,3,0,5,5,0,4,0,26,8,3,5,17,23,11,12,10,8,101,0,0,0,4,0,0,0,0,0,11,0,12,5,5,4,8,4,5,3,46,37,17,29,30,20,28,4,9,5,185,23,12,28,32,53,57,65,44,24,333,0,3,4,6,4,12,10,3,9,42,13,7,5,5,0,3,0,3,5,36,49,30,57,71,81,89,63,53,46,547,99,58,73,74,62,62,31,12,11,481,3,9,3,7,5,7,4,0,0,41
504011046,43,32,101,90,53,52,25,0,0,399,87,98,199,215,226,230,155,68,53,1328,0,0,0,0,0,0,0,0,0,0,23,16,40,16,11,13,0,3,0,132,0,0,0,0,0,0,0,0,0,3,412,298,619,456,330,308,205,133,63,2820,10,0,10,8,3,5,0,0,0,34,35,21,36,56,33,22,21,21,7,254,13,4,13,14,6,8,4,8,0,60,3,0,10,0,9,3,0,0,0,26,5,3,15,13,10,10,11,0,3,64,16,8,19,12,8,0,0,0,0,58,8,9,9,13,3,8,3,4,6,59,16,10,29,24,14,8,0,0,0,104,9,14,35,13,35,40,21,14,4,191,0,0,4,0,0,3,0,0,0,12,7,0,10,7,5,4,0,0,0,39,17,24,47,38,47,52,26,15,12,278,43,43,84,51,31,32,9,3,0,290,3,0,6,0,3,3,5,4,0,28
504011047,152,133,170,174,183,129,57,40,9,1055,287,227,231,273,401,477,411,250,95,2658,0,0,0,0,0,0,0,0,0,0,69,53,50,47,44,55,17,15,3,354,0,0,0,0,0,0,7,3,0,7,1222,843,830,993,850,805,692,396,135,6754,5,10,7,7,9,11,18,7,4,80,101,71,93,90,86,81,70,46,5,649,9,17,13,9,11,12,8,8,0,92,14,9,6,12,8,11,4,5,0,58,13,10,8,10,13,16,8,16,5,101,3,0,5,5,0,0,0,0,0,10,3,3,0,5,8,6,9,5,0,47,43,25,30,24,33,21,13,7,5,193,28,14,22,32,55,59,53,28,12,303,3,3,4,6,5,18,9,6,3,67,8,8,7,5,3,5,5,3,0,59,19,39,55,38,72,109,76,53,30,489,77,82,75,75,61,65,28,18,8,499,6,10,8,6,10,7,7,0,0,50
504011048,72,62,55,61,86,84,33,13,5,471,114,78,86,107,145,201,151,87,37,1009,0,0,0,0,0,0,0,0,0,0,15,14,7,20,18,21,5,0,5,102,0,0,0,0,3,0,0,0,0,8,539,455,299,359,429,486,278,155,41,3045,0,3,6,0,4,7,3,0,0,31,51,40,24,58,50,56,38,36,8,361,3,0,0,0,5,0,0,11,4,24,4,0,0,0,0,0,0,0,0,11,4,0,0,5,7,9,6,7,0,34,0,0,0,0,0,0,4,0,0,6,0,0,0,0,6,0,0,0,0,6,13,12,10,10,10,15,6,3,0,80,8,0,3,11,11,34,13,8,0,97,0,5,0,0,4,3,0,0,0,16,0,4,3,3,5,5,0,0,0,12,16,14,7,19,37,51,33,23,6,209,35,20,19,15,25,21,11,0,0,152,0,9,0,0,0,0,0,0,0,21
504021049,0,3,0,11,6,4,0,0,0,23,107,59,37,97,129,105,60,33,5,629,0,0,0,0,0,0,0,0,0,0,6,7,0,4,9,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,79,40,37,74,76,42,37,14,8,397,0,3,0,0,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,0,4,5,0,4,9,9,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,7,8,14,12,3,0,57,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,12,3,8,11,7,20,22,10,9,0,94,9,18,9,3,17,20,15,3,0,90,0,0,0,0,0,0,0,0,0,0
504021050,4,9,3,11,21,15,6,0,0,72,222,141,52,206,284,307,232,78,37,1549,0,0,0,0,0,0,0,0,0,0,34,28,8,22,23,22,16,9,0,165,0,0,7,0,5,4,0,0,0,14,238,160,76,170,207,167,79,30,7,1124,0,3,3,0,7,7,0,0,0,24,9,5,0,3,5,3,4,0,0,32,16,3,9,9,10,7,7,0,0,58,12,5,0,3,3,0,3,0,0,24,7,0,0,5,11,10,10,0,0,41,0,0,0,0,0,0,0,0,0,0,4,4,0,6,4,3,0,0,0,22,10,6,6,6,7,0,3,0,0,37,17,7,6,13,28,33,25,8,0,132,0,0,0,4,0,0,3,0,0,13,7,7,3,0,8,3,0,6,0,34,26,15,4,18,43,57,39,17,3,219,63,40,18,30,42,34,22,4,0,264,0,0,0,0,0,0,0,0,0,16
504021051,0,0,0,3,6,0,0,0,0,21,155,116,65,145,211,193,99,75,15,1072,0,0,0,0,0,0,0,0,0,0,19,9,17,13,9,10,13,0,0,89,0,0,0,0,0,0,0,0,0,3,248,176,99,145,178,119,67,34,11,1073,4,5,0,3,3,3,11,0,0,31,0,0,0,0,0,0,0,0,0,12,3,0,0,5,3,6,0,0,3,25,0,0,0,0,0,0,3,0,0,6,0,3,3,4,3,9,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,6,11,9,9,5,0,0,72,5,10,0,9,15,23,22,9,3,104,0,0,0,0,3,0,3,5,0,23,5,0,0,6,0,6,4,0,0,20,23,9,4,21,29,17,22,8,3,144,46,38,20,28,32,27,15,5,0,206,0,5,0,0,5,0,3,0,0,18
504021052,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
504021053,18,15,17,22,21,12,6,0,0,107,399,264,126,404,549,482,368,177,65,2841,0,0,0,0,0,0,0,0,0,0,67,49,24,47,46,37,18,13,0,302,23,25,8,7,12,0,0,0,0,81,416,295,127,308,362,281,154,72,21,2047,26,21,8,10,17,22,5,10,0,119,12,6,0,6,7,11,6,3,0,51,16,17,12,16,19,23,7,7,4,109,6,0,0,0,0,3,0,0,0,12,7,0,0,5,16,14,14,4,0,61,0,0,0,0,0,0,0,0,0,0,3,4,4,0,6,3,3,0,0,34,10,12,6,6,6,10,8,0,0,64,10,12,7,19,43,55,34,21,8,209,0,0,3,4,4,3,6,0,0,23,9,8,0,4,3,4,5,4,0,39,57,50,20,40,96,79,54,21,3,423,114,75,22,57,68,62,31,14,4,448,6,0,5,6,3,8,3,0,0,33
504021054,7,6,17,11,17,17,7,0,0,81,226,207,168,259,403,413,305,190,86,2250,0,0,0,0,0,0,0,0,0,0,51,27,21,35,25,24,13,7,4,207,7,7,3,4,6,0,3,0,0,32,491,431,333,329,468,472,276,164,67,3041,13,9,7,10,5,4,0,0,0,56,16,0,3,15,6,16,3,3,4,68,17,11,15,15,15,15,6,13,0,109,33,12,16,14,12,11,11,3,0,113,7,11,0,5,7,17,14,9,6,68,0,0,0,0,0,0,0,0,0,0,4,0,0,8,6,3,0,0,0,22,22,11,9,12,18,12,11,7,0,104,28,24,12,34,43,60,29,27,14,274,5,11,3,4,4,21,7,3,0,50,35,16,9,16,5,7,6,7,0,101,24,22,15,39,43,73,70,36,12,335,62,56,48,57,51,50,42,6,7,376,9,3,0,6,7,6,0,0,3,37
504031055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031056,217,165,134,200,183,119,47,24,3,1085,464,419,206,483,704,391,251,153,35,3099,0,0,0,0,0,0,0,0,0,0,83,41,44,47,52,30,5,11,0,309,0,0,0,0,0,4,4,0,0,7,1202,939,572,808,937,550,221,124,15,5374,11,14,6,10,17,17,4,5,0,85,113,83,57,95,101,51,25,10,0,529,16,15,9,11,17,10,4,4,0,86,34,32,25,7,11,19,8,0,3,135,8,13,5,17,16,14,0,3,0,76,3,0,0,3,0,0,0,0,0,6,13,3,6,9,9,10,3,0,0,56,62,73,19,34,51,23,12,18,0,295,23,23,16,38,80,39,27,17,3,282,12,16,3,8,15,12,3,0,0,74,13,4,7,4,8,3,0,0,0,37,47,52,27,35,89,57,34,26,4,372,123,108,55,61,64,50,27,6,0,502,0,0,0,0,0,0,4,0,0,17
504031057,148,134,168,123,164,110,34,8,0,890,344,254,213,328,426,357,160,89,35,2219,0,0,0,0,0,0,0,0,0,0,76,43,46,38,44,40,17,9,3,313,0,0,0,0,3,0,0,0,0,9,846,577,553,578,571,462,232,99,28,3951,11,8,4,6,10,11,3,0,0,52,71,49,50,63,46,25,19,6,0,320,13,10,13,12,9,21,7,3,5,83,6,13,3,0,5,0,0,0,0,36,5,7,4,9,8,12,6,3,0,43,17,3,0,15,9,0,0,0,0,41,5,3,0,6,7,5,4,0,0,38,41,39,21,28,46,38,8,0,0,228,32,14,20,28,44,46,24,15,6,231,14,4,4,7,14,13,5,7,0,83,11,5,0,9,4,3,0,0,0,34,36,27,27,37,40,46,19,12,0,236,122,70,69,78,60,42,13,9,0,450,0,0,5,0,5,3,0,0,0,19
