POA_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA6042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0
POA6050,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,3,0,10,0,0,0,0,0,0,0,5,6,0,8,0,0,0,0,0,0,0,0,4,0,7,0,3,0,6,0,0,0,7,8,0,13,0,7,0,9,0,0,0,9,12,0,24,8,8,0,14,0,0,0,14,14,0,30,14,12,0,25,0,0,0,28,20,0,48,4,15,0,22,0,0,0,24,3,0,24,20,16,0,36,0,0,0,36,5,0,37,20,3,0,23,0,0,0,23,8,0,30,22,16,0,38,0,0,0,39,9,0,41,3,10,0,11,0,0,0,11,6,0,19,9,0,0,10,0,0,0,10,0,0,14,0,7,0,6,0,0,0,6,6,0,13,30,3,0,38,0,0,0,36,5,0,44,16,3,0,19,0,0,0,20,8,0,33,0,0
POA6051,0,0,0,0,0,0,0,7,8,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,6,0,3,0,3,5,0,4,10,7,0,14,0,0,0,3,0,3,5,5,11,0,17,0,5,0,5,3,3,3,17,7,0,23,5,14,3,23,0,0,4,26,22,0,50,8,13,0,24,0,0,0,23,14,0,37,13,12,0,27,0,0,0,27,13,0,38,20,12,5,37,0,0,0,37,12,0,44,18,10,0,25,0,0,0,32,4,0,36,19,3,3,28,0,0,0,28,4,0,29,35,6,0,35,0,0,0,35,0,0,40,13,0,0,12,0,0,0,12,6,0,14,9,7,0,17,0,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,4,0,13,12,4,0,18,0,0,0,18,8,0,24,0,0
POA6052,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,6,6,9,0,11,0,0,0,0,3,0,5,5,4,0,9,0,6,0,3,0,0,0,7,13,0,13,0,3,0,4,0,0,0,8,14,0,24,0,5,0,5,0,3,3,7,12,0,16,10,8,0,20,0,0,0,22,18,0,37,11,12,0,23,0,0,3,24,11,0,33,13,10,0,25,0,0,0,25,17,0,40,24,7,0,31,0,0,0,29,12,0,42,12,6,0,16,0,0,0,16,0,0,20,43,10,0,49,0,0,0,49,11,0,59,13,0,0,17,0,0,0,18,6,0,26,10,3,0,15,0,0,0,15,0,0,14,0,0,0,7,0,0,0,7,4,0,13,21,0,0,25,0,0,0,25,0,0,24,11,7,0,22,0,0,0,22,13,0,38,0,0
POA6053,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,5,9,0,14,0,3,0,3,0,0,3,4,16,0,23,0,10,0,13,0,4,3,12,18,0,29,3,8,0,12,0,3,3,19,18,0,37,3,11,3,17,3,4,8,22,24,0,40,12,20,4,33,4,0,4,35,13,0,54,14,16,6,34,0,0,0,34,12,0,44,26,11,0,36,0,0,6,41,9,0,49,20,9,0,33,3,0,3,34,4,0,41,31,10,0,45,0,0,0,45,7,0,57,18,0,6,26,0,0,0,28,7,0,34,13,3,0,16,0,0,0,16,5,0,20,5,5,0,6,0,0,0,6,0,0,6,21,3,4,21,0,0,0,21,0,0,24,19,9,5,29,4,0,4,28,10,3,46,0,0
POA6054,0,0,0,0,0,0,0,0,12,3,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,12,0,14,0,5,0,7,6,3,5,9,20,0,29,0,9,0,9,6,3,9,15,31,0,45,8,21,0,28,4,9,7,37,40,0,78,15,32,0,44,0,4,5,46,42,0,92,18,34,6,55,0,0,3,64,63,0,126,45,37,0,82,3,0,0,86,31,0,116,38,29,0,67,3,0,0,67,29,0,99,34,15,0,54,0,0,0,54,14,0,68,38,15,7,50,0,0,0,53,16,0,66,75,19,0,98,0,0,3,102,14,0,113,33,6,0,36,0,0,0,36,16,0,53,19,0,0,27,0,6,6,25,5,0,30,7,0,0,14,0,0,0,14,0,0,13,11,0,3,14,0,0,0,16,4,0,16,18,12,5,37,5,0,3,47,21,0,60,5,0
POA6055,0,0,0,0,0,0,0,3,13,0,18,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,0,4,5,0,9,0,5,0,5,0,4,3,10,8,0,16,0,7,0,10,0,4,8,15,15,0,32,3,23,3,24,7,0,12,39,39,0,73,7,28,7,46,0,3,6,48,29,0,74,19,45,0,64,0,0,0,64,29,0,94,34,37,3,73,3,0,3,78,21,0,99,62,26,3,91,0,0,0,98,21,0,119,54,9,0,68,0,0,0,67,15,0,83,48,16,0,66,0,0,0,68,5,0,76,74,31,4,107,4,0,4,106,23,0,131,40,10,0,53,0,0,0,56,13,0,69,17,0,5,24,0,0,0,24,0,0,26,13,0,0,13,0,0,0,13,0,0,11,19,7,0,26,0,0,0,26,3,0,29,31,12,4,49,0,0,0,48,24,0,74,0,0
POA6056,0,3,0,0,0,8,7,8,36,0,47,0,0,0,0,0,3,3,0,14,0,14,0,12,0,14,3,3,9,17,25,0,48,0,9,0,11,4,9,13,19,22,0,47,0,18,6,24,4,8,13,33,75,0,108,11,40,4,56,8,21,25,83,81,3,170,17,68,6,86,3,12,15,107,84,0,191,41,55,4,107,5,5,12,114,126,0,242,56,66,6,135,7,0,10,142,97,0,238,78,64,5,150,4,3,9,160,66,0,227,76,26,9,109,0,5,3,108,34,0,149,80,28,6,117,0,0,0,117,28,0,144,141,40,9,191,0,0,0,191,45,0,238,59,22,7,85,0,0,0,84,7,0,96,40,12,0,49,0,0,0,55,8,0,56,14,3,3,23,0,0,0,23,7,0,28,36,6,6,42,0,0,0,42,9,0,50,65,36,7,113,3,3,9,118,50,4,168,6,4
POA6057,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,5,0,8,0,3,0,3,0,3,4,6,0,0,8,0,3,0,5,3,0,0,8,13,0,25,4,4,0,9,3,4,0,8,19,0,33,4,19,4,23,0,8,3,33,25,0,55,0,27,0,30,0,3,0,29,19,0,59,15,32,0,52,0,0,0,51,19,0,71,35,36,0,73,0,0,0,73,24,0,95,40,20,0,61,0,0,0,64,18,0,82,33,8,0,40,0,0,0,40,13,0,60,20,13,3,38,0,0,0,34,10,0,46,75,16,0,89,0,0,0,91,16,0,105,21,9,3,30,0,0,0,31,7,0,35,24,4,0,32,0,0,0,32,0,0,32,12,0,0,10,0,0,0,10,4,0,10,17,0,0,19,0,0,0,22,0,0,20,34,13,7,50,0,3,3,53,23,0,76,0,0
POA6058,0,0,0,0,0,0,0,0,9,0,6,0,3,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,5,13,5,21,0,3,0,3,3,10,12,16,13,4,33,0,9,0,8,3,3,8,22,22,0,47,7,13,0,22,4,0,3,25,27,0,55,4,23,0,31,0,0,0,29,35,0,64,21,36,0,59,3,4,3,61,14,0,81,32,20,3,49,3,0,3,51,14,0,64,34,16,0,43,0,0,0,46,17,0,60,32,11,0,37,0,0,0,37,10,0,51,32,4,6,39,0,0,3,44,7,0,52,19,10,4,26,0,0,0,26,4,0,30,14,0,0,13,0,0,0,13,0,0,13,5,0,0,3,0,0,0,3,0,0,3,8,0,0,13,0,0,0,13,3,0,18,20,10,5,38,0,3,5,40,22,0,67,0,0
POA6059,0,0,0,0,3,0,4,4,11,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,13,0,12,0,0,0,3,0,0,0,0,7,0,11,0,5,0,7,4,0,4,12,20,0,32,0,23,0,24,0,5,11,29,41,0,71,6,21,0,28,0,0,3,34,25,0,56,3,39,0,43,0,0,5,46,34,0,83,19,37,0,54,0,0,0,59,41,0,100,33,20,0,49,0,0,0,55,25,0,77,19,14,0,35,0,0,0,39,29,0,69,23,19,0,42,0,0,0,42,25,0,70,62,18,5,83,0,0,0,83,25,0,110,40,14,0,56,0,3,6,61,13,0,75,25,3,0,31,0,0,0,31,3,0,35,6,0,0,10,0,0,0,10,0,0,13,21,9,0,27,0,0,0,27,3,0,36,25,14,0,39,0,0,0,39,21,0,57,0,0
POA6060,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,7,5,3,0,16,0,3,0,3,3,0,0,8,10,0,14,0,11,0,9,0,8,7,17,28,0,45,5,14,0,20,4,4,9,29,42,0,69,12,32,4,48,3,0,3,48,27,0,73,20,25,0,49,0,5,0,51,49,0,102,28,42,3,73,0,0,3,73,31,0,107,40,27,0,67,4,0,3,71,25,0,96,34,17,0,54,0,0,3,57,19,0,75,38,11,0,49,0,0,0,52,17,0,63,70,20,6,95,0,0,0,90,22,0,109,21,7,6,33,0,0,0,31,6,0,34,10,9,0,23,0,0,0,23,8,0,27,5,5,0,15,0,0,0,15,6,0,12,39,0,3,42,0,0,0,41,5,0,49,29,15,0,42,0,0,0,46,21,0,65,5,0
POA6061,0,3,0,3,0,5,4,6,37,0,45,0,0,0,9,0,6,6,7,8,0,18,0,5,0,5,3,3,10,15,13,0,32,0,22,0,21,4,4,10,33,41,0,76,7,27,0,35,9,12,18,50,79,0,137,12,56,0,63,9,23,29,94,93,0,184,26,76,9,114,13,15,22,139,91,0,227,58,61,13,132,9,10,18,149,138,0,291,72,73,6,152,3,0,7,156,110,0,268,102,53,5,165,7,5,10,173,76,0,252,72,31,3,103,3,6,7,108,59,0,164,57,19,7,81,0,0,0,82,43,0,123,90,31,4,127,0,0,4,131,41,0,169,39,12,0,53,0,0,0,55,15,0,75,30,13,0,41,0,0,0,44,10,0,50,13,0,0,13,0,0,0,13,5,0,16,16,6,0,23,0,0,0,21,12,0,35,39,26,9,73,6,9,16,88,55,4,140,0,4
POA6062,0,0,0,6,3,0,4,10,36,0,43,0,0,0,0,0,0,0,0,7,0,6,0,3,0,3,0,3,5,9,11,0,21,0,12,0,14,0,3,3,16,15,0,37,0,8,0,10,4,0,6,12,43,0,55,3,23,4,31,8,8,14,50,52,0,103,15,43,4,61,5,3,8,71,56,0,124,15,43,3,64,0,3,3,68,70,0,145,43,48,5,96,0,0,3,98,74,5,173,48,36,7,91,0,0,3,93,62,0,153,40,31,4,75,4,0,6,78,41,0,122,55,22,0,75,0,0,5,75,25,0,104,102,26,3,135,5,0,4,136,23,0,163,41,11,0,51,0,0,3,57,27,0,81,38,10,5,46,6,0,7,52,9,0,60,14,0,0,14,0,0,0,14,3,0,19,33,4,0,39,0,0,0,39,12,0,46,43,25,6,73,3,4,8,81,42,5,119,0,0
POA6063,0,0,0,0,4,0,5,3,17,0,22,0,4,0,4,0,0,0,4,3,0,5,0,0,0,0,0,0,0,4,10,0,8,0,0,0,0,0,0,5,4,8,0,19,0,6,0,3,0,0,3,9,25,0,26,10,21,3,26,0,0,3,27,36,0,58,8,20,0,27,0,0,4,30,39,0,73,14,24,5,43,0,0,0,46,32,0,79,26,26,0,50,0,0,0,56,19,0,73,31,20,7,54,5,0,0,60,23,0,83,14,12,3,30,0,0,0,32,19,0,48,18,5,0,27,0,0,0,27,11,0,39,39,17,4,58,3,0,3,58,19,0,76,26,8,0,32,0,0,0,36,3,0,41,11,0,0,13,0,0,0,13,0,0,15,3,0,0,3,0,0,0,3,0,0,3,8,4,0,8,0,0,0,8,0,0,8,26,6,3,32,0,0,0,35,10,6,53,3,0
POA6064,0,0,0,0,6,0,6,4,42,0,44,0,0,0,0,0,0,0,0,8,0,6,3,3,0,7,4,0,6,10,24,0,36,0,9,0,12,6,5,5,19,34,0,48,0,13,0,16,4,10,12,29,52,0,85,0,33,4,35,8,15,15,56,86,0,136,9,43,4,54,3,3,4,67,87,0,154,27,36,5,68,0,3,3,72,99,4,176,54,45,7,106,6,6,9,109,83,0,199,45,52,4,99,3,0,6,106,64,0,168,46,28,6,72,4,0,4,81,59,0,141,53,24,4,78,0,0,0,83,32,0,116,60,41,3,98,4,7,11,112,50,0,161,33,8,0,44,3,0,3,46,17,0,71,20,13,8,36,0,0,0,36,5,0,43,18,3,0,19,0,0,0,19,4,0,24,9,0,0,17,0,0,0,17,9,0,24,38,27,3,69,0,7,8,78,53,9,128,0,0
POA6065,0,0,6,6,0,0,0,11,25,0,33,0,0,0,0,0,5,5,3,9,0,12,0,5,0,11,0,3,3,11,11,0,24,0,17,0,18,4,4,7,27,32,0,60,0,21,0,20,6,10,14,34,33,0,73,6,63,4,74,6,9,14,92,74,0,167,13,89,0,109,0,11,10,121,72,0,192,48,92,11,148,5,8,10,157,78,0,235,100,91,5,194,5,4,7,205,82,0,283,108,77,6,189,0,0,4,192,57,0,252,111,51,12,171,0,4,7,171,34,0,209,114,42,7,156,0,0,0,161,30,0,193,189,48,4,244,6,0,9,248,43,0,287,92,30,9,128,0,0,5,130,28,0,154,60,13,5,84,0,0,0,82,7,0,88,26,3,0,30,0,0,0,30,11,0,38,58,6,0,67,3,4,3,71,8,0,75,90,45,13,144,0,0,3,146,51,4,204,3,4
POA6066,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,3,0,3,4,3,0,7,0,0,0,0,0,3,3,5,4,0,7,0,0,0,7,0,4,4,6,12,0,26,6,5,0,6,0,0,0,4,16,0,27,0,16,4,21,3,0,4,27,28,0,53,8,30,0,41,3,0,0,44,29,0,75,25,34,4,61,0,0,5,66,47,0,111,43,30,0,73,0,5,3,80,44,0,128,33,25,0,57,0,0,0,58,32,0,86,45,10,0,59,0,0,0,60,12,0,68,25,9,0,40,0,0,0,38,13,0,53,55,19,3,76,0,4,6,84,17,0,101,29,17,0,50,0,0,0,49,11,0,57,12,3,0,18,0,0,0,20,5,0,22,13,4,0,13,0,0,0,18,7,0,20,10,3,0,17,0,0,0,17,4,0,16,20,16,5,43,0,0,0,43,28,0,68,0,0
POA6067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA6069,3,0,0,9,0,0,3,9,25,0,33,0,3,0,3,0,0,6,3,5,0,13,0,7,0,10,3,0,3,13,18,0,29,0,9,0,8,4,4,7,20,33,0,51,0,19,0,21,4,9,12,27,35,0,66,8,54,6,65,7,12,19,82,70,0,156,26,69,3,95,8,13,15,111,67,0,181,59,81,4,138,0,7,6,148,56,0,203,92,88,10,195,4,5,11,210,52,0,255,90,63,11,163,0,0,7,168,40,0,210,92,31,4,125,0,0,0,129,40,0,166,76,21,0,101,0,0,0,102,23,0,125,160,43,8,208,0,0,0,215,23,0,241,53,15,5,73,0,0,0,72,16,0,89,53,6,3,65,0,0,0,64,13,0,76,14,0,0,14,0,0,0,14,0,0,21,36,9,0,46,0,0,0,46,8,0,49,52,26,9,85,4,0,0,91,39,0,130,0,0
POA6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,6,4,0,6,5,3,0,6,0,0,0,6,6,0,12,6,3,0,3,0,0,0,3,5,0,7,3,0,0,3,0,0,0,3,0,0,6,8,0,0,12,0,0,0,12,0,0,8,10,0,0,11,0,0,0,11,3,0,16,11,0,0,8,0,0,0,8,0,0,12,3,0,0,6,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,4,0,11,6,0,0,5,0,0,0,5,3,0,9,0,0
POA6071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,4,0,6,0,0,0,7,0,0,5,0,4,0,7,0,0,0,8,4,0,11,0,0,0,4,0,0,0,4,0,0,4,7,3,0,9,0,0,0,6,5,0,19,4,5,0,8,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,0,0,5,0,0,0,5,3,0,4,6,8,0,11,0,0,0,20,0,0,16,5,0,0,8,0,0,0,8,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,5,0,0,0,5,0,0,5,4,0,0,12,0,0,0,12,5,0,15,0,0
POA6072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
POA6073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,5,0,0,0,5,5,0,10,0,3,0,3,0,0,0,3,0,0,8,4,4,0,8,0,0,0,8,9,0,18,0,9,0,9,0,0,0,7,8,0,13,5,3,0,9,0,0,0,9,3,0,9,0,0,0,6,0,0,0,6,0,0,5,7,0,0,7,0,0,0,7,0,0,7,12,0,0,10,0,0,0,10,0,0,10,6,0,0,8,0,0,0,8,0,0,12,3,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,0,0,4,4,0,4,3,0,0,9,0,0,0,9,6,0,11,0,0
